game,country,platform,dt,norm_users,norm_purch_users,norm_videos,purchsmooth,year,month,apple,google,post,window,userssmooth,postxapple,forpan,cgn
W1,NL,ios,2021-05-01,1.1329545,0.1469872,1.001603,0.3538367,2021,5,1.0,0.0,0.0,1.0,1.1378266,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-05-02,1.1620685,0.42991388,1.0616959,0.3114213,2021,5,1.0,0.0,0.0,1.0,1.1388961,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-05-03,1.1387773,0.14623563,0.6530372,0.31194437,2021,5,1.0,0.0,0.0,1.0,1.1374701,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-05-04,0.96742,0.17213808,0.7795408,0.2707972,2021,5,1.0,0.0,0.0,1.0,1.1358064,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-05-05,0.95660615,0.34816796,0.7466857,0.2740931,2021,5,1.0,0.0,0.0,1.0,1.1144165,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-05-06,0.8942188,0.7449175,0.8046395,0.30272472,2021,5,1.0,0.0,0.0,1.0,1.0900557,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-05-07,1.0123389,0.32900012,0.7490182,0.32648396,2021,5,1.0,0.0,0.0,1.0,1.0533363,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-05-08,1.1188133,0.44653514,0.96057224,0.33105147,2021,5,1.0,0.0,0.0,1.0,1.0377692,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-05-09,1.1229725,0.29658753,0.9001903,0.37384406,2021,5,1.0,0.0,0.0,1.0,1.035749,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-05-10,1.1429363,0.14570348,0.95012194,0.35479742,2021,5,1.0,0.0,0.0,1.0,1.0301639,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-05-11,1.1454319,0.14538604,0.92975414,0.3547214,2021,5,1.0,0.0,0.0,1.0,1.030758,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-05-12,1.1038404,0.15086403,0.8930758,0.3508997,2021,5,1.0,0.0,0.0,1.0,1.0561882,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-05-13,1.1529183,1.2999778,0.9738712,0.3227134,2021,5,1.0,0.0,0.0,1.0,1.0772218,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-05-14,1.1096631,1.2005792,0.9116616,0.40200773,2021,5,1.0,0.0,0.0,1.0,1.1141788,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-05-15,1.1271316,0.2954931,0.87246275,0.526519,2021,5,1.0,0.0,0.0,1.0,1.1280823,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-05-16,1.1637322,0.4292993,0.95018846,0.5049416,2021,5,1.0,0.0,0.0,1.0,1.1292706,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-05-17,1.1479274,0.14506999,0.9787575,0.5239004,2021,5,1.0,0.0,0.0,1.0,1.1350935,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-05-18,1.1312908,0.44161013,0.98388773,0.5238099,2021,5,1.0,0.0,0.0,1.0,1.1358064,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-05-19,1.1337862,0.7343968,0.958285,0.56612766,2021,5,1.0,0.0,0.0,1.0,1.1337862,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-05-20,1.1238043,1.48184,0.93582463,0.64948946,2021,5,1.0,0.0,0.0,1.0,1.1380643,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-05-21,1.1113268,1.798173,0.91416985,0.67546976,2021,5,1.0,0.0,0.0,1.0,1.133905,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-05-22,1.1396091,0.7306444,0.96964514,0.7608403,2021,5,1.0,0.0,0.0,1.0,1.1341428,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-05-23,1.1312908,0.44161013,0.9790907,0.8230048,2021,5,1.0,0.0,0.0,1.0,1.1359253,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-05-24,1.1695551,,0.952498,0.8247635,2021,5,1.0,0.0,0.0,1.0,1.1312908,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-05-25,1.1071676,0.15041065,1.043016,0.93804574,2021,5,1.0,0.0,0.0,1.0,1.1343805,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-05-26,1.1296271,0.884521,1.0423232,0.8895125,2021,5,1.0,0.0,0.0,1.0,1.1309342,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-05-27,1.1188133,0.5953801,0.9791381,0.9145332,2021,5,1.0,0.0,0.0,1.0,1.1303401,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-05-28,1.0530986,,0.9185151,0.76678985,2021,5,1.0,0.0,0.0,1.0,1.1296271,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-05-29,1.0713989,0.93259275,0.9251829,0.56051326,2021,5,1.0,0.0,0.0,1.0,1.1213088,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-05-30,1.0930265,0.30471322,0.92125773,0.6009029,2021,5,1.0,0.0,0.0,1.0,1.1115645,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-05-31,1.0539304,0.15800834,0.55806047,0.5735235,2021,5,1.0,0.0,0.0,1.0,1.1060982,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-06-01,0.8384861,,0.67132187,0.50427103,2021,6,1.0,0.0,0.0,1.0,1.0895803,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-06-02,0.8476362,,0.6316219,0.5750431,2021,6,1.0,0.0,0.0,1.0,1.0511973,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-06-03,0.8725912,0.95422584,0.6418665,0.4976736,2021,6,1.0,0.0,0.0,1.0,1.0109129,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-06-04,0.8559545,1.167327,0.6355404,0.58738506,2021,6,1.0,0.0,0.0,1.0,0.9757383,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-06-05,0.9058644,1.2868466,0.60816777,0.70337343,2021,6,1.0,0.0,0.0,1.0,0.94757485,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-06-06,0.9890476,0.33674783,0.6001569,0.7742242,2021,6,1.0,0.0,0.0,1.0,0.92392707,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-06-07,1.001525,0.33255243,0.818952,0.7806311,2021,6,1.0,0.0,0.0,1.0,0.90907294,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-06-08,1.0306392,0.4847375,0.94742817,0.81553996,2021,6,1.0,0.0,0.0,1.0,0.9015864,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-06-09,1.0464439,0.4774163,0.8682046,0.7604062,2021,6,1.0,0.0,0.0,1.0,0.92903686,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-06-10,1.036462,1.7673856,0.83305377,0.7199791,2021,6,1.0,0.0,0.0,1.0,0.957438,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-06-11,1.0323029,0.645275,0.82915914,0.83614475,2021,6,1.0,0.0,0.0,1.0,0.9808481,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-06-12,1.021489,0.32605305,0.50928384,0.7615659,2021,6,1.0,0.0,0.0,1.0,1.0060407,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-06-13,0.8626092,0.96526796,0.6384472,0.62430966,2021,6,1.0,0.0,0.0,1.0,1.0225585,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-06-14,0.8825732,0.56606007,0.5782069,0.7140983,2021,6,1.0,0.0,0.0,1.0,1.0044959,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-06-15,0.8509636,0.9784779,0.5812126,0.7474565,2021,6,1.0,0.0,0.0,1.0,0.98750275,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-06-16,0.82684046,0.201405,0.5927378,0.81799084,2021,6,1.0,0.0,0.0,1.0,0.96183485,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-06-17,0.9208374,0.3616921,0.562309,0.77856064,2021,6,1.0,0.0,0.0,1.0,0.9304629,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-06-18,0.9757383,0.85335284,0.58628786,0.5777473,2021,6,1.0,0.0,0.0,1.0,0.9139451,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-06-19,1.0206572,2.121072,0.8144182,0.6074727,2021,6,1.0,0.0,0.0,1.0,0.9058645,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-06-20,1.0481076,0.6355447,0.7846967,0.863904,2021,6,1.0,0.0,0.0,1.0,0.9057456,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-06-21,1.08554,0.30681467,0.9033047,0.81680065,2021,6,1.0,0.0,0.0,1.0,0.9322454,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-06-22,1.0880356,,0.8515275,0.7797656,2021,6,1.0,0.0,0.0,1.0,0.96124065,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-06-23,1.0672398,0.4681136,0.8674186,0.7466469,2021,6,1.0,0.0,0.0,1.0,0.99510807,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-06-24,1.0289755,0.6473616,0.7907393,0.79109836,2021,6,1.0,0.0,0.0,1.0,1.0294509,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-06-25,1.0472758,2.0671608,0.8398189,0.8387099,2021,6,1.0,0.0,0.0,1.0,1.0448991,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-06-26,1.0456121,1.274123,0.7928334,1.0410112,2021,6,1.0,0.0,0.0,1.0,1.0551188,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-06-27,1.0921947,0.15247265,0.7459972,0.89985305,2021,6,1.0,0.0,0.0,1.0,1.0586838,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-06-28,1.0239846,,0.57876664,0.81934106,2021,6,1.0,0.0,0.0,1.0,1.0649819,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-06-29,0.88839597,,0.6502478,0.92184633,2021,6,1.0,0.0,0.0,1.0,1.0561882,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-06-30,0.90004164,,0.63518095,0.92184633,2021,6,1.0,0.0,0.0,1.0,1.0276684,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-07-01,0.8892278,0.18727462,0.60986567,1.0352795,2021,7,1.0,0.0,0.0,1.0,1.0037829,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-07-02,0.9241647,0.3603899,0.6088816,0.92025775,2021,7,1.0,0.0,0.0,1.0,0.98381895,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-07-03,0.9840566,1.5230508,0.91526026,0.49356502,2021,7,1.0,0.0,0.0,1.0,0.96623164,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-07-04,1.0439484,0.31903836,0.93212277,0.555797,2021,7,1.0,0.0,0.0,1.0,0.957438,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-07-05,1.0547622,0.47365123,0.83722895,0.5974384,2021,7,1.0,0.0,0.0,1.0,0.95054567,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-07-06,1.0456121,0.47779614,0.9184697,0.57268095,2021,7,1.0,0.0,0.0,1.0,0.95494246,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-07-07,1.0239846,0.32525846,0.86001766,0.5568668,2021,7,1.0,0.0,0.0,1.0,0.9774019,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-07-08,1.0397893,1.7617298,0.8593634,0.5237799,2021,7,1.0,0.0,0.0,1.0,0.99510807,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-07-09,1.0056843,1.15912,0.79211974,0.7487021,2021,7,1.0,0.0,0.0,1.0,1.0166168,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-07-10,1.0339665,0.6442368,0.7970575,0.8628064,2021,7,1.0,0.0,0.0,1.0,1.0282625,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-07-11,1.0572578,0.31502214,0.8561385,0.73726153,2021,7,1.0,0.0,0.0,1.0,1.0353925,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-07-12,1.0248164,0.32499444,0.8576762,0.7366878,2021,7,1.0,0.0,0.0,1.0,1.0372938,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-07-13,1.0522667,0.7912908,0.9286666,0.7154511,2021,7,1.0,0.0,0.0,1.0,1.0330158,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-07-14,1.051435,0.95030016,0.8829491,0.7602361,2021,7,1.0,0.0,0.0,1.0,1.0339665,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-07-15,1.0256481,0.8118271,0.88763267,0.8495277,2021,7,1.0,0.0,0.0,1.0,1.037888,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-07-16,1.0106752,1.4829376,0.9017086,0.7138274,2021,7,1.0,0.0,0.0,1.0,1.0358678,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-07-17,0.9998614,0.83276445,0.8843229,0.760087,2021,7,1.0,0.0,0.0,1.0,1.0365808,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-07-18,1.0256481,0.8118271,0.85241926,0.78701955,2021,7,1.0,0.0,0.0,1.0,1.0317087,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-07-19,0.98322475,0.50811315,0.54509103,0.8579917,2021,7,1.0,0.0,0.0,1.0,1.027193,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-07-20,0.84014976,,0.6203222,0.88415146,2021,7,1.0,0.0,0.0,1.0,1.0212513,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-07-21,0.8309996,0.20039697,0.6323319,0.8996283,2021,7,1.0,0.0,0.0,1.0,0.9909489,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-07-22,0.86011374,0.5808411,0.65639955,0.7746444,2021,7,1.0,0.0,0.0,1.0,0.9594581,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-07-23,0.93497854,1.2467757,1.1426343,0.73614675,2021,7,1.0,0.0,0.0,1.0,0.9358104,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-07-24,0.99653405,1.169763,1.1828462,0.6967864,2021,7,1.0,0.0,0.0,1.0,0.92499655,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-07-25,1.0298073,1.455387,1.177337,0.7529529,2021,7,1.0,0.0,0.0,1.0,0.9245212,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-07-26,1.036462,0.32134283,1.1556951,0.8602128,2021,7,1.0,0.0,0.0,1.0,0.9251154,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-07-27,1.0356301,1.6080046,1.2050494,0.82908446,2021,7,1.0,0.0,0.0,1.0,0.9327207,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-07-28,1.0231527,1.1393301,1.2312677,0.94035876,2021,7,1.0,0.0,0.0,1.0,0.96064645,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-07-29,1.0281436,1.7816848,1.1548529,1.0744921,2021,7,1.0,0.0,0.0,1.0,0.9880969,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-07-30,1.0106752,2.142021,1.1524094,1.2460412,2021,7,1.0,0.0,0.0,1.0,1.0121012,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-07-31,0.99653405,1.169763,1.1343982,1.3739333,2021,7,1.0,0.0,0.0,1.0,1.022915,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-08-01,1.041453,0.9594085,1.1487192,1.3739333,2021,8,1.0,0.0,0.0,1.0,1.022915,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-08-02,1.0081797,0.6607148,1.1623152,1.3030792,2021,8,1.0,0.0,0.0,1.0,1.0245787,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-08-03,1.021489,0.6521061,1.2217318,1.351561,2021,8,1.0,0.0,0.0,1.0,1.0205383,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-08-04,1.0065161,0.33090344,1.1400667,1.2150041,2021,8,1.0,0.0,0.0,1.0,1.0185182,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-08-05,1.0123389,1.8095007,1.2057862,1.0995145,2021,8,1.0,0.0,0.0,1.0,1.0161415,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-08-06,1.0073478,2.3144112,1.27102,1.1034882,2021,8,1.0,0.0,0.0,1.0,1.0138837,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-08-07,1.0090115,0.82521254,1.2190355,1.1281154,2021,8,1.0,0.0,0.0,1.0,1.0134084,0.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-08-08,1.0431167,1.1175247,1.1806138,1.0788939,2021,8,1.0,0.0,1.0,1.0,1.0151908,1.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-08-09,1.0173298,0.4910791,0.60149884,1.1014819,2021,8,1.0,0.0,1.0,1.0,1.0154285,1.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-08-10,0.86843204,0.38351834,0.6623947,1.0772482,2021,8,1.0,0.0,1.0,1.0,1.0167357,1.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-08-11,0.84181345,0.1978227,0.6562198,1.0388786,2021,8,1.0,0.0,1.0,1.0,0.9948704,1.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-08-12,0.8609455,0.77370656,0.5988178,1.0198671,2021,8,1.0,0.0,1.0,1.0,0.97134143,1.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-08-13,0.88839597,1.6870497,0.62117934,0.87189645,2021,8,1.0,0.0,1.0,1.0,0.9497138,1.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-08-14,0.9225011,1.9857191,1.2781782,0.7822734,2021,8,1.0,0.0,1.0,1.0,0.9327207,1.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-08-15,0.9865521,2.8695967,1.2699288,0.94806004,2021,8,1.0,0.0,1.0,1.0,0.92036206,1.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-08-16,1.0090115,1.6504251,1.2485237,1.198356,2021,8,1.0,0.0,1.0,1.0,0.91228145,1.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-08-17,1.011507,2.3048947,1.3377602,1.3639768,2021,8,1.0,0.0,1.0,1.0,0.9110931,1.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-08-18,1.0131707,2.465475,1.2991778,1.6384592,2021,8,1.0,0.0,1.0,1.0,0.9315324,1.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-08-19,0.9907113,4.7065525,1.3490299,1.9624096,2021,8,1.0,0.0,1.0,1.0,0.956012,1.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-08-20,0.97989744,3.9087615,1.2754976,2.5242448,2021,8,1.0,0.0,1.0,1.0,0.97454995,1.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-08-21,0.942465,3.3572242,1.2292619,2.8416321,2021,8,1.0,0.0,1.0,1.0,0.9876216,1.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-08-22,1.0098433,1.9788789,1.2428626,3.0375614,2021,8,1.0,0.0,1.0,1.0,0.99047357,1.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-08-23,0.972411,2.5688183,1.3486308,2.910316,2021,8,1.0,0.0,1.0,1.0,0.9938009,1.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-08-24,0.96742,1.3771046,1.3401138,3.041515,2021,8,1.0,0.0,1.0,1.0,0.98857224,1.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-08-25,0.9557743,3.48471,1.3039703,2.9089737,2021,8,1.0,0.0,1.0,1.0,0.9822741,1.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-08-26,0.9457924,3.6975622,1.2694552,3.0545785,2021,8,1.0,0.0,1.0,1.0,0.9740746,1.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-08-27,0.9208374,3.4360752,1.3075157,2.910437,2021,8,1.0,0.0,1.0,1.0,0.9676576,1.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-08-28,0.93996954,2.3031464,1.2906578,2.8429105,2021,8,1.0,0.0,1.0,1.0,0.95922047,1.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-08-29,0.98488843,1.6908494,1.2745441,2.692328,2021,8,1.0,0.0,1.0,1.0,0.958864,1.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-08-30,0.9457924,1.760744,1.2720274,2.651181,2021,8,1.0,0.0,1.0,1.0,0.955299,1.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-08-31,0.92499655,1.800329,1.1958306,2.5357418,2021,8,1.0,0.0,1.0,1.0,0.95149636,1.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-09-01,0.93331486,1.4274266,1.1645209,2.5962024,2021,9,1.0,0.0,1.0,1.0,0.9454359,1.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-09-02,0.9175101,2.5410264,1.1276766,2.3023047,2021,9,1.0,0.0,1.0,1.0,0.94222736,1.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-09-03,0.8942188,3.1658995,1.1779755,2.1370852,2021,9,1.0,0.0,1.0,1.0,0.93818706,1.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-09-04,0.90004164,2.2202947,1.2402141,2.0984888,2021,9,1.0,0.0,1.0,1.0,0.9343844,1.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-09-05,0.92666024,1.6173869,1.1807593,2.0866528,2021,9,1.0,0.0,1.0,1.0,0.9286804,1.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-09-06,0.9025371,0.18451297,0.5730886,2.076158,2021,9,1.0,0.0,1.0,1.0,0.92036206,1.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-09-07,0.79273534,0.63020957,0.64987046,1.8509823,2021,9,1.0,0.0,1.0,1.0,0.9141828,1.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-09-08,0.7852489,,0.6136472,1.6838224,2021,9,1.0,0.0,1.0,1.0,0.8952883,1.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-09-09,0.8018855,1.2460368,0.6289197,1.726555,2021,9,1.0,0.0,1.0,1.0,0.87413603,1.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-09-10,0.8626092,0.38610718,0.6918139,1.5107234,2021,9,1.0,0.0,1.0,1.0,0.8576182,1.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-09-11,0.9091918,1.6484622,1.1838924,1.0474247,2021,9,1.0,0.0,1.0,1.0,0.85310256,1.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-09-12,0.93497854,1.2467757,1.1094099,0.9521193,2021,9,1.0,0.0,1.0,1.0,0.8544097,1.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-09-13,0.92499655,1.800329,1.1035792,0.89035076,2021,9,1.0,0.0,1.0,1.0,0.85559803,1.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-09-14,0.9225011,1.6246791,1.1589006,1.1596534,2021,9,1.0,0.0,1.0,1.0,0.85880655,1.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-09-15,0.9499515,0.52591044,1.0702546,1.3253983,2021,9,1.0,0.0,1.0,1.0,0.8773445,1.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-09-16,0.9008735,2.5879521,1.0660356,1.2111858,2021,9,1.0,0.0,1.0,1.0,0.9008735,1.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-09-17,0.89005965,2.4322948,1.1498406,1.402888,2021,9,1.0,0.0,1.0,1.0,0.9150146,1.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-09-18,0.8908915,1.6823243,1.1046563,1.6952004,2021,9,1.0,0.0,1.0,1.0,0.9189361,1.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-09-19,0.92499655,1.9803618,1.155774,1.700038,2021,9,1.0,0.0,1.0,1.0,0.91632175,1.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-09-20,0.9025371,0.5535389,1.1215037,1.8048359,2021,9,1.0,0.0,1.0,1.0,0.9148958,1.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-09-21,0.9042008,0.7366939,1.1566929,1.626723,2021,9,1.0,0.0,1.0,1.0,0.91168725,1.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-09-22,0.89505064,0.93028146,1.1448923,1.499868,2021,9,1.0,0.0,1.0,1.0,0.90907294,1.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-09-23,0.8958825,2.2306025,1.1062309,1.5576353,2021,9,1.0,0.0,1.0,1.0,0.90123,1.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-09-24,0.8725912,1.5267613,1.1692137,1.5065854,2021,9,1.0,0.0,1.0,1.0,0.900517,1.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-09-25,0.87175936,1.5282182,1.1366276,1.3772235,2021,9,1.0,0.0,1.0,1.0,0.89802146,1.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-09-26,0.8958825,1.1153013,1.092027,1.3552083,2021,9,1.0,0.0,1.0,1.0,0.8952883,1.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-09-27,0.88506866,0.18815468,0.62626326,1.2316282,2021,9,1.0,0.0,1.0,1.0,0.89112914,1.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-09-28,0.80854017,,0.66563493,1.1794305,2021,9,1.0,0.0,1.0,1.0,0.88863367,1.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-09-29,0.84514076,,0.66581446,1.2532198,2021,9,1.0,0.0,1.0,1.0,0.8749679,1.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-09-30,0.82684046,0.80562,0.6350601,1.3178076,2021,9,1.0,0.0,1.0,1.0,0.86783785,1.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-10-01,0.8126993,0.61472845,0.6979187,1.032811,2021,10,1.0,0.0,1.0,1.0,0.8579747,1.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-10-02,0.90669626,1.1019995,0.6579688,0.8504045,2021,10,1.0,0.0,1.0,1.0,0.84941876,1.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-10-03,0.9457924,1.4085951,0.9702943,0.7651608,2021,10,1.0,0.0,1.0,1.0,0.85440975,1.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-10-04,0.9657563,0.34486923,0.9882151,0.8238196,2021,10,1.0,0.0,1.0,1.0,0.8615397,1.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-10-05,0.94828784,0.70244414,1.0299021,0.85516244,2021,10,1.0,0.0,1.0,1.0,0.87306654,1.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-10-06,0.93996954,0.7086604,0.98108304,0.8297094,2021,10,1.0,0.0,1.0,1.0,0.89303046,1.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-10-07,0.94329685,0.882701,1.0980397,0.8124167,2021,10,1.0,0.0,1.0,1.0,0.90657747,1.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-10-08,0.8992098,1.1111743,1.0625972,0.8234283,2021,10,1.0,0.0,1.0,1.0,0.9232141,1.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-10-09,0.9008735,1.2939761,0.9844003,0.8943491,2021,10,1.0,0.0,1.0,1.0,0.9355727,1.0,W1_NL_ios,NL_W1
W1,NL,ios,2021-10-10,0.96492445,1.8984159,0.9935275,0.9217743,2021,10,1.0,0.0,1.0,1.0,0.9347409,1.0,W1_NL_ios,NL_W1
