czone,statefip,city,yr,t2,timepwt48,reg_midatl,reg_encen,reg_wncen,reg_satl,reg_escen,reg_wscen,reg_mount,reg_pacif,l_popcount,l_no_workers_totcbp,l_shind_manuf_cbp,l_sh_popedu_c,l_sh_popfborn,l_sh_empl_f,l_sh_routine33,l_task_outsource,l_sh_empl,l_sh_empl_mfg,l_sh_empl_mfg_m,l_sh_empl_mfg_f,l_sh_empl_mfg_edu_nc,l_sh_empl_mfg_edu_c,l_sh_empl_mfg_age1634,l_sh_empl_mfg_age3549,l_sh_empl_mfg_age5064,l_sh_empl_nmfg,l_sh_empl_nmfg_m,l_sh_empl_nmfg_f,l_sh_empl_nmfg_edu_nc,l_sh_empl_nmfg_edu_c,l_sh_empl_nmfg_age1634,l_sh_empl_nmfg_age3549,l_sh_empl_nmfg_age5064,l_sh_unempl,l_sh_unempl_m,l_sh_unempl_f,l_sh_unempl_edu_nc,l_sh_unempl_edu_c,l_sh_unempl_age1634,l_sh_unempl_age3549,l_sh_unempl_age5064,l_sh_nilf,l_sh_nilf_m,l_sh_nilf_f,l_sh_nilf_edu_nc,l_sh_nilf_edu_c,l_sh_nilf_age1634,l_sh_nilf_age3549,l_sh_nilf_age5064,l_sh_ssadiswkrs,l_avg_lnwkwage_mfg,l_avg_lnwkwage_nmfg,l_trans_totindiv_pc,l_trans_totmed_pc,l_trans_fedinc_pc,l_trans_othinc_pc,l_trans_unemp_pc,l_trans_taaimp_pc,l_trans_totedu_pc,l_trans_ssaret_pc,l_trans_ssadis_pc,l_avg_hhincsum_pc_pw,l_avg_hhincwage_pc_pw,l_tradeusch_pw,l_tradeotch_pw,d_tradeusch_pw,d_tradeotch_pw_lag,lnchg_popworkage,lnchg_popworkage_edu_c,lnchg_popworkage_edu_nc,lnchg_popworkage_age1634,lnchg_popworkage_age3549,lnchg_popworkage_age5064,d_popcount,d_sh_empl,d_sh_empl_mfg,d_sh_empl_nmfg,d_sh_empl_mfg_m,d_sh_empl_nmfg_m,d_sh_empl_mfg_f,d_sh_empl_nmfg_f,d_sh_empl_mfg_edu_nc,d_sh_empl_nmfg_edu_nc,d_sh_empl_mfg_edu_c,d_sh_empl_nmfg_edu_c,d_sh_empl_mfg_age1634,d_sh_empl_nmfg_age1634,d_sh_empl_mfg_age3549,d_sh_empl_nmfg_age3549,d_sh_empl_mfg_age5064,d_sh_empl_nmfg_age5064,d_sh_empl_edu_c,d_sh_empl_edu_nc,d_sh_unempl,d_sh_unempl_m,d_sh_unempl_f,d_sh_unempl_edu_nc,d_sh_unempl_edu_c,d_sh_unempl_age1634,d_sh_unempl_age3549,d_sh_unempl_age5064,d_sh_nilf,d_sh_nilf_m,d_sh_nilf_f,d_sh_nilf_edu_nc,d_sh_nilf_edu_c,d_sh_nilf_age1634,d_sh_nilf_age3549,d_sh_nilf_age5064,d_sh_ssadiswkrs,d_avg_lnwkwage,d_avg_lnwkwage_c,d_avg_lnwkwage_nc,d_avg_lnwkwage_m,d_avg_lnwkwage_f,d_avg_lnwkwage_c_m,d_avg_lnwkwage_c_f,d_avg_lnwkwage_nc_m,d_avg_lnwkwage_nc_f,d_avg_lnwkwage_mfg,d_avg_lnwkwage_mfg_c,d_avg_lnwkwage_mfg_nc,d_avg_lnwkwage_nmfg,d_avg_lnwkwage_nmfg_c,d_avg_lnwkwage_nmfg_nc,lnchg_no_empl,lnchg_no_empl_mfg,lnchg_no_empl_nmfg,lnchg_no_empl_mfg_edu_nc,lnchg_no_empl_nmfg_edu_nc,lnchg_no_empl_mfg_edu_c,lnchg_no_empl_nmfg_edu_c,lnchg_no_unempl,lnchg_no_nilf,lnchg_no_ssadiswkrs,lnchg_trans_totindiv_pc,lnchg_trans_totmed_pc,lnchg_trans_fedinc_pc,lnchg_trans_othinc_pc,lnchg_trans_unemp_pc,lnchg_trans_taaimp_pc,lnchg_trans_totedu_pc,lnchg_trans_ssaret_pc,lnchg_trans_ssadis_pc,d_trans_totindiv_pc,d_trans_totmed_pc,d_trans_fedinc_pc,d_trans_othinc_pc,d_trans_unemp_pc,d_trans_taaimp_pc,d_trans_totedu_pc,d_trans_ssaret_pc,d_trans_ssadis_pc,relchg_avg_hhincsum_pc_pw,relchg_avg_hhincwage_pc_pw,relchg_avg_hhincbusinv_pc_pw,relchg_avg_hhinctrans_pc_pw,relchg_avg_hhincrest_pc_pw,relchg_med_hhincsum_pc_pw,relchg_med_hhincwage_pc_pw,d_avg_hhincsum_pc_pw,d_avg_hhincwage_pc_pw,d_avg_hhincbusinv_pc_pw,d_avg_hhinctrans_pc_pw,d_avg_hhincrest_pc_pw,d_med_hhincsum_pc_pw,d_med_hhincwage_pc_pw,d_tradex_usch_pw,d_tradex_otch_pw_lag,d_tradeusch_netinput_pw,d_inputotch_pw_lag,d_netimpusch_pw,d_expotch_pw_lag,d_traderes_pw_lag,d_nettradefactor_usch_io,d_tradefactor_otch_lag_io,d_expfactor_otch_lag_io,d_tradeuschlw_pw,d_tradeotchlw_pw_lag,d_tradeuschce_pw,d_tradeotchce_pw_lag,d_tradeusce_pw,d_tradeotce_pw_lag,d_tradeushi_pw,d_tradeothi_pw_lag
27503.0,19,undefined,1990,0,0.00014362432,0,0,1,0,0,0,0,0,35396.14479741454,9742.0,16.444262,38.985466,1.2730147,69.91556,30.085907,-0.1365098,76.31541,11.077062,15.244224,7.1264424,12.381507,8.981999,11.8116255,12.700055,7.762823,65.23835,67.82183,62.789112,59.082443,75.12533,64.46221,73.385345,56.228565,3.6385138,4.3665366,2.948321,4.7328033,1.8809799,5.2831397,2.8197513,1.8670485,20.046074,12.567409,27.13612,23.803247,14.011699,18.44302,11.094851,34.141563,1.6257426,6.3163276,6.193915,3723.084,1090.1132,143.33054,44.927578,88.20341,0.19064605,61.734123,1731.3634,97.12285,25177.354,18083.523,0.17025249105938833,0.41306664547733263,0.2560794406569913,0.05645150398101527,1.6213999,19.266819,-11.179508,-13.39557,19.672812,0.34058365,-906.194,1.3026774,1.2577846,0.044888258,1.9064426,-3.909552,0.32258332,3.8850188,1.2164212,-1.5686154,1.8566943,-0.63901544,-0.89877844,-1.9734681,2.1920369,-2.9542685,2.753701,5.292964,1.2176789,-0.35219416,-0.31815505,-0.54473245,-0.13669729,-0.19751899,0.00026747584,0.101576746,-0.80042875,0.3812505,-0.9845197,2.5478454,-4.0709004,0.5497113,-1.2179494,2.7706728,1.562655,-8.427921,1.0004586,15.092278,14.760017,11.456108,10.767555,21.401691,12.159967,19.44108,6.3039303,17.807627,12.917805,16.014767,8.528852,15.31086,14.234924,11.779118,3.3139565,12.376581,1.690186,-1.8081625,-13.870346,38.056812,18.412584,-7.5288477,-3.4145885,49.578773,28.73631,54.810024,-8.94525,103.94542,27.295488,126.27611,25.230984,13.465799,58.766644,1239.4447,795.7426,-12.264549,82.11294,27.681843,0.48331997,17.71737,249.5681,77.67726,20.763243,28.378174,1.5031111,-8.55166,9.500889,18.970524,27.669174,5227.635,5131.7734,82.88086,-64.95538,77.93683,4090.6855,4573.3535,0.266380153894706,0.06199007169963281,0.16147959,-0.015863740324675746,0.22143246,0.04024470705175531,0.030801913945342423,0.25010848,0.045037958695469546,0.02894293879507348,0.42804673,0.061401978,1.0090747,0.05900127,0.7529952866135956,0.0025497660417025023,1.623547270126235,0.06759795939514232
27503.0,19,undefined,2000,1,0.00012336049,0,0,1,0,0,0,0,0,34489.95081046224,11777.0,16.029007,47.022118,2.3414626,74.12315,31.03134,-0.4688397,77.61809,12.3348465,17.150665,7.4490256,13.597928,10.838695,10.912847,14.892093,10.516524,65.28324,63.912277,66.67413,57.51383,74.48631,62.488747,70.431076,61.52153,3.3203588,3.8218043,2.8116238,4.535284,1.8812474,5.3847165,2.0193224,2.248299,19.061556,15.115253,23.06522,24.352959,12.79375,21.213692,12.657505,25.713644,2.6262012,6.4455056,6.3470235,4962.529,1885.8557,131.06596,127.04052,115.88525,0.67396593,79.45149,1980.9314,174.80011,30404.988,23215.297,0.5635318597228078,0.7040787543039428,2.1763985875976744,0.9189554125847468,-1.3968927,9.471074,-11.262829,-6.5151873,-21.907011,31.423986,-908.41125,1.3672284,-2.8833194,4.250552,-3.9710765,5.619347,-1.6241627,2.8460112,-2.977519,4.384356,-2.4980617,2.3373196,-2.417971,6.3272886,-4.4466233,4.950021,-0.71186996,3.2775316,-0.16074198,1.4068369,0.71712637,-0.5224342,1.9606498,0.57457227,1.140914,1.0062361,1.5230703,-0.33396855,-2.0843554,-1.1258359,-3.1824985,-1.9814031,-0.9801739,-4.9155545,-2.0264642,-2.2316852,1.8967141,7.4752398,9.35357,1.605715,6.2106676,10.642392,10.562897,10.365827,-1.2527875,6.02729,9.93749,11.319365,7.739748,7.465226,9.221077,1.1723382,0.35381797,-26.922821,4.9700265,-35.031807,-3.8361416,-15.663494,12.575028,18.716225,-12.772916,57.055153,37.52686,63.186996,39.637474,54.398144,-13.157171,156.2668,10.0106325,10.26757,67.86111,2129.7822,1498.707,59.873993,84.10732,-14.566152,1.9119447,8.238894,210.88107,151.84106,15.167621,10.9779,20.02123,30.645046,81.24038,8.731636,1.0573089,4611.7134,2548.552,1120.5553,212.86333,729.7399,2240.0195,223.11385,2.3801313656655663,1.0178625310746474,1.6170261,0.4610206493898009,1.8504608,1.256376424954827,0.5594308042142667,2.2781606,1.0309102727172417,0.965045973879443,2.3877938,1.006023,2.9105237,0.95840013,0.7341250803966203,0.03944469605148953,2.4762527198252116,4.56319694787177
27504.0,19,undefined,1990,0,0.00019858012,0,0,1,0,0,0,0,0,48939.97553431988,14363.0,20.61547,40.162823,1.6082314,68.02509,28.42669,-0.45801634,75.3925,12.549773,18.186003,7.0509663,13.99879,10.316942,13.864599,14.532009,7.6744666,62.842728,64.75803,60.97413,56.810158,72.13847,60.523308,68.83753,59.231068,3.754519,4.7874317,2.7467911,4.270859,2.9588776,5.7980766,2.5583544,1.6799977,20.85298,12.268536,29.228119,24.920195,14.585701,19.814018,14.072105,31.41447,1.9129683,6.3181944,6.159439,3422.578,957.8607,137.38336,43.006966,102.32075,0.22115979,60.329212,1565.8119,116.835594,25812.926,17470.736,0.05944027443399286,0.3310847582606584,0.3133047057196927,0.14539441718934792,-0.7669639,13.659366,-11.382044,-20.261076,17.37555,4.799981,-1062.8167,3.2455683,1.3234943,1.922077,0.40320605,-2.557522,1.8492229,6.49479,1.899609,-0.9459734,1.1270202,3.3033192,1.2227907,-2.730441,1.4948338,3.233868,1.3857193,4.4685483,4.4303393,0.9536356,-0.30240005,-0.3338985,-0.35068876,0.39815232,-0.9665163,0.6044943,-0.436203,-0.34805593,-2.94317,2.4882107,-7.993327,-1.3517857,-3.463822,0.9031579,-4.2924957,-5.5062146,0.90718025,12.291002,8.524275,12.836599,8.915377,19.187927,5.1771164,15.924692,9.729052,17.449617,13.843775,7.7275753,15.886259,11.573744,8.442354,10.77013,3.44785,9.259151,2.245746,1.3426995,-13.061212,24.026854,18.136753,-9.1641655,-15.9817915,38.04638,30.711105,64.517265,-10.641364,106.154396,-32.676353,66.304276,28.945911,12.8225565,45.42711,1230.3892,868.12463,-13.868481,81.31889,-28.521471,0.20804246,20.25281,214.21779,67.18337,15.411467,18.017193,11.391717,-14.528495,22.574871,19.261421,21.313164,3978.1504,3147.7363,803.42285,-103.41742,130.40894,4041.039,3273.0684,0.3287285190874793,0.16819509433103816,0.1732423,0.11259724221258693,-0.031638548,0.16447133118109747,0.14809303569326934,0.12114529,0.23509453114330578,0.10131603121488197,0.32130644,0.1734991,0.56879514,0.30764252,0.2554904340972699,0.16224811071961928,1.2435079185747275,-0.5438971634076653
27504.0,19,undefined,2000,1,0.00017124263,0,0,1,0,0,0,0,0,47877.158873319626,18571.0,21.35889,46.707924,2.70692,76.36911,27.686417,-0.608736,78.63807,13.873267,18.589209,8.900189,15.898399,11.443963,15.08739,16.026842,9.060186,64.7648,62.200512,67.46892,55.864185,75.441795,57.792866,72.071396,63.699615,3.4521189,4.453533,2.3961022,4.669011,1.9923613,6.4025707,2.1221514,1.3319418,17.90981,14.756746,21.23479,23.568409,11.121879,20.717175,9.77961,25.908257,2.8201485,6.456632,6.2751765,4652.967,1825.9854,123.51488,124.32586,73.799286,0.42920226,80.58203,1780.0298,184.01898,29791.076,20618.473,0.4989606302852181,0.4512415933557463,1.129146751634299,1.4252838220000998,-1.1561118,15.61029,-16.813843,-10.4091835,-25.6562,38.100235,-2949.634,4.768491,1.4170216,3.3514671,2.8331323,4.3413725,-0.116070464,2.3206217,3.5164695,2.7474506,0.11463995,0.8317487,2.7443957,8.232338,0.45688665,0.39114273,3.3159788,2.8683116,0.94638866,6.26392,-1.0367498,-2.8141613,0.83926666,-1.7863045,0.10326691,-3.9140944,-0.30040687,1.7677591,-3.7317402,-4.3603444,-3.0438218,-4.47762,-1.0496538,-7.062644,-0.5476219,-7.9520473,1.3694391,5.8733397,11.217594,-2.8424945,0.2607618,12.903145,10.729109,15.377726,-9.204047,-0.099658966,-0.37145615,0.11512211,-0.78698564,7.859639,13.770445,-4.80972,4.7825665,8.709317,3.9271946,3.750743,-11.978512,16.608543,16.708557,-34.87159,-23.678,40.64464,36.404934,56.32051,42.234924,56.99252,11.408657,180.83261,18.565855,13.076104,57.68015,1929.307,1260.6128,60.69737,87.07349,8.764832,1.5610876,15.976418,243.74365,130.77074,25.877077,14.995682,50.1607,26.870882,72.450356,9.440017,9.580447,7709.0596,3091.8806,3940.6829,163.4844,513.0079,2361.9866,1784.8466,1.224575374327758,1.5236218256731555,0.74673665,0.45254861866754126,0.577862,0.9168894438989282,0.5535783026588348,0.76796603,0.8780047277258078,0.7076690414203891,1.1980417,1.5986708,1.3634034,1.4771563,0.23425669359003873,0.051872421864058174,0.8608409997126338,5.101098104465304
27601.0,46,undefined,1990,0,0.0005868399,0,0,1,0,0,0,0,0,144626.41414546967,43852.0,11.814585,50.258636,3.0153825,65.71,28.894032,-0.698198,69.623436,7.522391,9.251425,5.7825875,8.756788,6.258476,7.722354,8.286742,5.841043,62.101044,64.26122,59.92741,57.441174,66.872345,58.040577,73.23457,54.525692,4.6746926,5.228001,4.117937,5.878328,3.4422748,6.130092,3.771233,2.5582433,25.701874,21.259352,30.172066,27.923712,23.426905,28.10698,14.707454,37.07502,2.241393,6.178807,6.1589494,2711.5017,758.98364,177.95184,41.850212,23.193972,1.4564434,77.4042,1008.8923,147.22865,24935.494,17791.793,0.05388660128028111,0.06776266572053924,0.6281253952199705,0.7006740682467663,10.506925,18.706898,1.7919945,-10.247819,30.559933,20.682966,13723.226,0.7360339,-1.3745441,2.1105766,-1.8378496,-0.5444348,-0.93312263,4.791808,-1.591701,-1.811403,-0.9901095,4.7589245,-2.4598892,2.7082384,-0.64193237,-4.31481,-0.70297945,7.7174425,3.7688148,-3.403104,0.15640333,-0.03891997,0.34593755,0.8474953,-0.24931245,1.271535,0.012741983,-0.49474072,-0.892438,2.4212048,-4.204625,2.5556087,-3.5195053,-1.5198886,4.9440026,-6.51972,1.275852,12.237978,12.328529,7.9990864,9.105682,21.16642,12.885523,17.706776,0.86898804,20.625544,7.8270435,-1.8723488,15.114307,11.737156,12.648106,5.117464,11.55854,-9.67129,13.849068,-18.2689,-1.4122893,1.4852594,25.58152,13.797918,6.972944,55.56497,36.056087,59.548515,-17.641771,118.572426,9.423802,-123.23428,4.5842257,24.801722,51.55306,1177.1538,617.74493,-28.78055,95.12791,2.2920575,-1.0317321,3.6309733,283.98502,99.30967,19.368608,13.8914,32.804207,27.695292,36.872322,12.191946,6.6509886,4829.658,2471.5293,1825.0708,149.65985,383.39648,2515.9336,1090.375,0.6599087730430231,0.842226262443896,0.5127996,0.30900285756113455,0.5653314,0.22401985595766227,0.18100847397699713,0.55404556,0.49472432524909193,0.15282560949783813,1.2192346,0.7107447,0.9436312,0.75412947,0.31550576049003354,0.05345542188148174,3.3310376892681384,3.644733391024349
27601.0,46,undefined,2000,1,0.00056637044,0,0,1,0,0,0,0,0,158349.64021122456,60742.0,10.249099,54.81933,3.1788788,69.56868,31.212416,-0.48876494,70.35947,6.1478467,7.413575,4.849465,7.165087,5.2683663,5.2624645,7.6448097,5.138064,64.21162,63.716785,64.719215,55.629772,71.63127,60.748817,68.91976,62.243134,4.8310957,5.189081,4.4638743,6.725823,3.1929624,7.4016275,3.7839751,2.0635026,24.809437,23.680555,25.96744,30.47932,19.9074,26.58709,19.651457,30.5553,3.517245,6.257077,6.276321,3888.6555,1376.7285,149.1713,136.97812,25.48603,0.4247114,81.03517,1292.8773,246.53833,29765.152,20263.322,0.8849446243508261,0.6116158130927158,1.8297472839904554,1.1526634208395847,11.454547,21.65878,-1.3356531,14.998944,-17.63459,45.998257,13787.755,3.7867765,-3.324951,7.1117363,-2.9478843,9.717354,-3.6774707,4.4686794,-4.0200577,6.4300723,-2.626534,6.0375757,-2.959503,6.1954,-4.7004266,8.162209,-1.4378759,9.7211,3.411042,2.4100146,-0.0015795231,0.90219826,-0.9064754,1.7465407,-0.9403282,0.41774446,0.01616563,-0.27572763,-3.7852015,-7.6716647,0.11527538,-4.15656,-2.470717,-3.653639,-3.4779522,-8.007492,1.0737847,3.3668108,3.7311144,-2.3690631,-2.3536682,10.850634,-5.277702,14.47085,-2.7980123,-1.6600063,10.2304735,20.455702,-1.774924,3.0732155,3.2042093,-0.62322617,16.73769,-56.50999,22.12165,-72.59334,9.779213,-39.658436,29.848185,11.421855,-4.680377,39.12266,41.591656,56.823742,32.25943,63.53668,18.685678,111.1318,52.054317,29.79473,39.15731,1877.4097,960.75195,53.98829,109.60415,5.0877223,0.7140886,50.892574,428.32407,111.06476,13.71275,11.415343,21.63939,-4.995861,14.342395,1.0759535,0.13074358,4081.621,2313.1277,1598.8477,-34.473442,204.1197,249.10435,22.859934,2.2026507966089883,1.3421220639895282,1.5300258,0.33671994605291344,1.7498958,0.5636343260866893,0.9311873918033965,1.6130832,1.0766181624346982,0.5534961834201864,2.6393843,1.4234136,1.7750905,1.1527352,-0.0546568606171676,7.176042535783906e-05,-1.3339271680366747,4.136919637695331
27602.0,46,undefined,1990,0,3.1124993e-05,0,0,1,0,0,0,0,0,7670.7399263978,682.0,3.755027,40.33558,0.71962255,62.82568,23.512157,-0.44169772,69.11363,2.0187519,2.0516775,1.9864689,1.7036747,2.5008044,2.3268092,2.0702069,1.3457884,67.09489,73.475006,60.83921,58.93453,79.579834,61.020874,76.66517,65.46865,5.184068,6.155032,4.232043,6.421081,3.2915,8.007797,3.1559403,2.533249,25.702291,18.318285,32.942276,32.940716,14.627868,28.644524,18.108685,30.652311,1.1799082,5.971823,6.033305,2841.0603,608.6081,562.3051,94.13036,43.06369,2.7041435,29.534834,544.2031,43.444786,20136.643,11776.941,0.004439659408689067,0.0243554414929541,0.01913878449076299,0.047180011234533796,14.01754,29.04615,2.8131728,-3.3597867,33.26278,15.243021,786.38,-6.724554,0.7707518,-7.495308,1.609883,-14.346576,-0.09472817,-0.75458884,1.215568,-8.220649,0.13600588,-9.522444,-0.045335665,-11.460677,1.9209924,-9.35604,0.24104239,-2.6108742,-9.386438,-7.0050807,1.327071,1.2903676,1.3172965,2.8561196,-0.035808235,2.0618386,1.9749727,0.5440164,5.3974867,11.446328,-0.46797693,4.148966,9.422243,9.444171,5.4600716,1.8258154,0.7686995,18.41793,17.767477,14.456987,19.152975,17.276335,20.345068,13.346434,13.024282,17.783737,30.238104,44.362686,22.801352,17.449284,16.870928,13.082981,3.7813623,46.355953,2.1716082,56.666843,-12.209583,34.341904,16.30156,36.80997,33.079586,64.18539,42.62534,97.157036,30.606852,126.98979,65.3493,-67.30879,-6.969167,3.3278816,91.54147,1510.0486,999.38934,201.3476,241.01979,39.715206,-1.3246763,-1.9882451,18.415154,65.072075,18.24257,32.156937,-12.49497,7.683765,124.07786,15.778844,53.387417,3673.4414,3787.1035,-882.7451,55.29419,713.7877,2612.9414,4406.8174,0.019645005815355096,0.0489555541385774,0.0065610404,0.004840351288294187,0.017760154,0.020865932426588074,0.03339220233817781,0.018727403,0.05918903053804393,0.02344951921473548,0.021071507,0.06752216,0.067158885,0.045769703,0.04802009716084083,-0.0014103095311806472,0.16319093645708765,-0.5594097593499706
27602.0,46,undefined,2000,1,3.024865e-05,0,0,1,0,0,0,0,0,8457.119928747416,1550.0,0.28218603,47.112957,1.9001544,61.97636,25.795385,-0.8310621,62.38908,2.7895038,3.6615603,1.8917408,2.9192426,2.6368103,2.2814734,3.9911993,1.5868309,59.59958,59.128426,60.08462,50.71388,70.05739,49.5602,67.30913,62.857777,6.511139,7.4453993,5.5493393,9.277201,3.2556918,10.069635,5.1309133,3.0772653,31.09978,29.764614,32.4743,37.089684,24.05011,38.088696,23.568756,32.478127,1.9486077,6.2742043,6.207798,4351.109,1607.9976,763.6527,335.15018,82.77889,1.3794672,27.54659,562.6183,108.51687,23810.084,15564.045,0.0002847892080426462,0.000167305191425271,0.0006335578659794855,0.08438295190335106,9.859243,19.8814,0.75377065,23.428226,-25.590273,36.976147,164.76009,1.7912302,-1.1731644,2.9643943,-1.292116,5.5466466,-1.0011549,0.38996765,-1.0182871,-1.8667152,-1.3052645,6.0655136,-0.4652068,1.5892599,-3.0472984,8.253592,0.74233913,3.7185888,4.760249,-2.8850024,1.3300723,1.9526939,0.77516425,3.2136505,-0.02614994,3.7844033,-0.9607843,-0.22567862,-3.1212995,-6.2072277,-0.16398089,-0.3286515,-4.7340946,-4.9084597,-4.2455025,-4.2352505,0.49806866,5.7826724,2.6196072,3.5839763,-1.0183879,15.381063,-8.834566,15.858582,4.4020925,4.441193,0.4801069,-20.259653,10.596343,7.797241,6.2088284,4.5137405,12.701834,-39.95493,14.748462,-39.2381,-2.9753518,-40.89437,28.287098,28.9522,-0.5471477,33.37355,37.861397,65.67084,22.740992,50.80139,20.305058,112.751175,52.49284,22.354881,46.03942,1886.329,1340.5928,188.24815,204.46577,18.061495,2.3682745,17.474276,136.1474,58.950336,9.354671,10.641155,3.7278342,-20.678328,38.861347,9.566539,9.08873,2227.355,1656.1942,230.4569,-160.24004,500.94675,1834.1658,1150.745,0.0006431428511786766,0.08719204042117061,-0.0024723085,0.047379308478200856,0.00039625095,0.049580045990302225,0.03647832249764552,0.00048364807,0.10759310281899248,0.019831745583115006,0.0006292762,0.105579674,0.0013482338,0.084521055,0.0007146759141919899,0.00013810163672793834,0.005727622067947128,2.4438272091979996
27603.0,46,undefined,1990,0,2.1827918e-05,0,0,1,0,0,0,0,0,5379.480114877224,754.0,20.04311,40.33558,0.71962255,62.82568,23.512157,-0.44169772,69.11363,2.018752,2.0516775,1.9864689,1.7036747,2.5008044,2.3268092,2.0702069,1.3457885,67.09489,73.475006,60.83921,58.93453,79.579834,61.020874,76.66517,65.46865,5.184068,6.155032,4.232043,6.421081,3.2915,8.007797,3.1559408,2.533249,25.702291,18.318285,32.942276,32.940716,14.627868,28.644524,18.108685,30.652311,1.0094769,5.971823,6.033305,2883.076,648.0196,251.32835,57.60174,1.0868253,0.06824616,28.80087,1098.7804,52.167614,20136.643,11776.941,0.018437035740183308,0.06092856815528247,0.20744727574593558,0.4392335666308453,-0.39944276,14.6291685,-11.60381,-17.77677,18.845795,0.8260384,-244.80019,-6.724554,0.77075136,-7.495308,1.609883,-14.346576,-0.09472836,-0.75458884,1.215568,-8.220649,0.13600588,-9.522444,-0.045335665,-11.460677,1.9209924,-9.35604,0.2410423,-2.6108742,-9.386438,-7.0050807,1.327071,1.2903676,1.3172965,2.8561196,-0.035808235,2.0618386,1.9749724,0.5440164,5.3974867,11.446328,-0.46797693,4.148966,9.422243,9.444171,5.4600716,1.8258154,0.84863806,18.41793,17.767477,14.456987,19.152975,17.276335,20.345068,13.346434,13.024282,17.783737,30.238104,44.362686,22.801352,17.449284,16.870928,13.082981,-10.63562,31.93897,-12.245375,42.249863,-26.626566,19.92492,1.8845774,22.39299,18.662603,60.61358,38.080215,86.55254,38.69329,128.64948,261.77295,129.11487,-4.6310945,16.864882,79.47174,1336.1847,891.8398,118.74202,150.9209,13.807648,0.17996252,-1.3033822,201.85077,63.321842,18.24257,32.156937,-12.49497,7.683765,124.07786,15.778844,53.387417,3673.4414,3787.1035,-882.7451,55.29419,713.7877,2612.9414,4406.8174,0.23392821855757842,0.48898656239417604,0.107981026,0.06110403238562867,0.16914625,0.6498136717345915,0.222108026759492,0.15599361,0.3853311084665023,0.5964386348011885,0.24603637,0.4631816,0.3055103,0.44180948,0.09806303916234307,0.0025758964121299264,6.3470106012482574,-2.0997635242787913
27603.0,46,undefined,2000,1,1.8365252e-05,0,0,1,0,0,0,0,0,5134.679925203323,921.99994,15.885861,47.112957,1.9001541,61.97636,25.795385,-0.8310621,62.38908,2.7895036,3.6615603,1.8917406,2.9192426,2.6368103,2.2814734,3.9911993,1.5868309,59.59958,59.128426,60.08462,50.71388,70.05739,49.5602,67.30913,62.857777,6.511139,7.4453993,5.5493393,9.277201,3.2556918,10.069635,5.1309133,3.0772653,31.09978,29.764614,32.4743,37.089684,24.05011,38.088696,23.568756,32.478127,1.858115,6.2742043,6.207798,4219.2603,1539.8593,370.07037,208.52261,14.894472,0.24820864,27.497488,1300.6312,115.48945,23810.084,15564.045,0.15638500771271424,0.1300887146775267,0.4670984961431454,1.7914996686794893,9.859243,19.8814,0.7537709,23.428226,-25.590273,36.976147,100.03291,1.7912302,-1.1731641,2.9643943,-1.292116,5.5466466,-1.0011548,0.38996765,-1.0182871,-1.8667152,-1.3052648,6.0655136,-0.4652068,1.5892599,-3.0472987,8.253592,0.74233913,3.7185888,4.760249,-2.8850024,1.3300723,1.9526939,0.77516425,3.2136505,-0.026150472,3.7844033,-0.9607843,-0.22567862,-3.1212995,-6.2072277,-0.16398089,-0.3286515,-4.7340946,-4.9084597,-4.2455025,-4.2352505,0.4986459,5.7826724,2.6196072,3.5839763,-1.0183879,15.381063,-8.834566,15.858582,4.4020925,4.441193,0.4801069,-20.259653,10.596343,7.797241,6.2088284,4.5137405,12.701832,-39.95493,14.74846,-39.2381,-2.9753518,-40.89437,28.287098,28.9522,-0.5471467,34.45172,29.193228,52.747715,30.408522,46.70542,44.69804,137.14415,35.118412,8.093743,30.471313,1366.6221,982.48755,125.406815,115.19845,7.8167477,0.5714898,10.947172,108.30896,39.225975,9.354671,10.641155,3.7278342,-20.678328,38.861347,9.566539,9.08873,2227.355,1656.1942,230.4569,-160.24004,500.94675,1834.1658,1150.745,0.6797343854204233,2.251108992391561,0.16186175,0.4812265209494525,-0.014627748,14.311642796939058,0.8962693825503923,-0.000119108125,1.6419838460299245,13.135442229213176,0.5002749,2.0372865,0.4621997,1.7860762,-0.004898812918392131,-0.005423454597890597,-1.2651925421076677,8.64718944476408
