obs_id,seed,treatment_price_normalized,outcome_demand,instrument_z,temporal_time,state_emotion_id,covariate_emotion_0,covariate_emotion_1,covariate_emotion_2,covariate_emotion_3,covariate_emotion_4,covariate_emotion_5,covariate_emotion_6,unobserved_confounder_v,price_percentile,treatment_high_price,treatment_low_price,instrument_strong,time_category,counterfactual_demand_low_price,counterfactual_demand_high_price,individual_treatment_effect
220,42,0.10080467083560608,1.4836582777290372,0.21047054153048458,6.576128923003433,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.70501414720703,53,0,0,0,Afternoon,1.2294821936607039,1.0762142102920236,-0.1532679833686803
221,42,-0.08636264191594695,-0.5379233921209563,-0.16456307100859416,5.683086033354716,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.30080331221692885,45,0,0,0,Afternoon,-0.3859897027286984,-0.8712350869111218,-0.4852453841824234
222,42,1.085638814263653,-0.42627223634866573,-1.3405531800038282,0.9367476782809248,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.6149768189111484,86,1,0,1,Early,0.2623445849824962,-0.08966893538735408,-0.3520135203698503
223,42,-1.2186710847634021,0.5602166800197694,0.9130002202742996,3.6771580305943354,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9970937554945338,12,0,1,0,Morning,0.0951647942363849,-0.2912039585113991,-0.386368752747784
224,42,-0.9460437082000617,0.38888001151206936,0.3041261706698093,2.6520236768172545,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.40787678237532143,19,0,1,0,Morning,0.5782573265473115,0.29116346900974577,-0.2870938575375658
225,42,-0.8996572341721166,-0.6679281036494041,0.2658984798138483,2.4398964337908358,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4525314363594847,19,0,1,0,Early,-0.49933300668780733,-1.0078702943270994,-0.5085372876392921
226,42,1.1734620977786603,-0.14598092270904162,0.8375627033583725,9.730105547524456,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.4004195603307676,88,1,0,0,Evening,1.224160277070271,1.0697986466743739,-0.15436163039589723
227,42,0.12324664604013902,-1.8153944049116473,-0.8136453560596746,3.930977246667604,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.20677477983441644,54,0,0,0,Morning,-1.4039781190999308,-2.098418815983703,-0.6944406968837722
228,42,0.7078202828587505,1.7224302190949676,1.213731437725842,8.920465551771134,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.4170204129816264,75,0,0,1,Evening,0.970232485039128,0.7636890193656999,-0.20654346567342807
229,42,0.028824644464777605,-2.6061630731125596,-0.14004285194223806,6.311386259972629,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.681339503185609,50,0,0,0,Afternoon,-0.5239114026866528,-1.0374995191507013,-0.5135881164640484
230,42,-0.2752718850829314,-1.075504380828279,0.8885988803308748,7.948113035416484,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1543366870644103,39,0,0,0,Evening,0.9651443201898342,0.7575552431719096,-0.20758907701792462
231,42,1.404712690301035,1.7030057437577666,0.7344490334876547,5.026370931051921,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.71193719581703,93,1,0,0,Afternoon,1.335589071092554,1.2041259148192982,-0.13146315627325578
232,42,0.4931226179569079,-1.650454324932285,-1.038801828002556,5.769038846263591,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.18504072266080399,68,0,0,1,Afternoon,-0.8940225296380547,-1.4836680075530728,-0.5896454779150181
233,42,0.7813461427344415,0.4130063792650274,0.5029004049141359,4.925176938188639,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.6195556750216844,78,1,0,0,Morning,0.8085742052179643,0.5688101705733294,-0.23976403464463492
234,42,-0.9932368856881048,-0.9102294883439378,0.32627467084668543,1.952429877980445,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.153831916078257,18,0,1,0,Early,-0.46936290353007476,-0.9717413734451709,-0.5023784699150962
235,42,0.13299487841615412,-0.20401591968374277,0.030311657494342222,7.224521152615053,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.766467368111596,54,0,0,0,Afternoon,-0.32215735098654147,-0.7942852688320067,-0.4721279178454652
236,42,-1.1524187368704883,-1.0728043462014576,-0.09437175003538116,2.807723624408558,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.717794095808261,14,0,1,0,Morning,-0.49461808144787806,-1.0021864580032445,-0.5075683765553665
237,42,0.2607077853280246,-0.9240217464817808,-0.08589324971779164,0.2431596643145384,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2848686434904174,57,0,0,0,Early,-0.13923219140027454,-0.5737692237845853,-0.43453703238431074
238,42,-0.6051133245219582,0.7577402209733803,0.8126894256439955,6.454722959071678,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8103450155363101,28,0,0,0,Afternoon,-0.4982459497289734,-1.0065598485587564,-0.508313898829783
239,42,-1.2963673918242622,1.225246535754633,0.5779105137915099,1.7711067940704894,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2696416252968609,11,0,1,0,Early,1.1304422278475765,0.9568216586488307,-0.1736205691987458
240,42,1.542733336994256,2.2121424354986488,0.030478850265664822,9.404585843529143,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.1069647663026416,95,1,0,0,Evening,1.3790142688531957,1.2564749349717876,-0.12253933388140803
241,42,1.8490183238288158,1.1756928950761596,-1.4919361464713747,9.539285770025874,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6411866624110701,99,1,0,1,Evening,1.1142790797720288,0.9373370043935219,-0.17694207537850692
242,42,1.4132400200403608,2.9673578580090454,0.49444341408361847,9.148643902204485,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.141383118511077,93,1,0,0,Evening,0.5206072185621998,0.22166633784317,-0.2989408807190298
243,42,-1.5198236598162356,-0.44110179752963263,0.7236136191777794,3.7015870025544437,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.7506028975812151,8,0,1,0,Morning,-0.941311290042389,-1.5406745475126082,-0.5993632574702192
244,42,-0.8775611584442141,0.664600807262674,2.3004100854469702,0.15456616528867428,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8307098504960894,20,0,1,1,Early,0.6328794819243827,0.35701040719452326,-0.27586907472985944
245,42,0.5515378975118174,1.414594718643425,1.075433063105038,9.283185625877254,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0173239077974048,70,0,0,1,Evening,1.3288084100451487,1.1959518366314603,-0.1328565734136884
246,42,0.655619423460466,-2.289551968981311,-1.8991763879154675,4.281841483173143,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.615366451276726,73,0,0,1,Morning,0.2697542884531651,-0.0807365473658175,-0.3504908358189826
247,42,0.9971675929782728,0.46922274366329386,0.07842939901864268,9.666548190436696,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.035530842817873,84,1,0,0,Evening,1.500083312529901,1.4024235116992554,-0.09765980083064552
248,42,1.4043589350413173,1.7699209244024765,1.8113750286649815,9.636199770892528,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5383240223969266,93,1,0,1,Evening,1.3999290635440171,1.281687693121788,-0.11824137042222915
249,42,0.26177650827018834,0.2010136602833582,0.6235488569016372,8.530094554673601,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.18424791394410256,58,0,0,0,Evening,0.23522656772632217,-0.12235967037637616,-0.3575862381026983
250,42,-1.1930675622223765,-1.3271542057963939,0.32865216037320905,2.944488920695857,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.4790510573617538,13,0,1,0,Morning,-1.024260139110628,-1.640669278577131,-0.616409139466503
251,42,-1.915442237090577,-0.4708980526456743,0.9002286589152358,3.8509772860192526,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.773504333949613,4,0,1,0,Morning,1.1415779798567356,0.9702457934001285,-0.17133218645660708
252,42,0.6141404753036523,-1.4777250376601763,-0.622378194990803,8.511366715168569,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.6903866261386762,72,0,0,0,Evening,-0.06287707814299556,-0.48172323277533574,-0.4188461546323402
253,42,-1.176336236431606,0.2885888598897755,0.4780899966274559,3.1692200515627764,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.004093007675456265,13,0,1,0,Morning,0.058624510188758736,-0.33525322402149443,-0.3938777342102532
254,42,-0.258999860777021,-1.1477151484773926,-0.2504680389919105,1.6949274668609249,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7931693667930979,40,0,0,0,Early,-0.43181248656605714,-0.9264743940011447,-0.4946619074350876
255,42,0.06563799448087375,2.731086798701507,-0.01962348581047458,5.568012624583502,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01653575024762565,51,0,0,0,Afternoon,1.2819793830660133,1.13949950472581,-0.14247987834020326
256,42,1.0663268638892414,-1.1423469612852628,0.8284545156951065,9.36154774160781,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25206034270527783,86,1,0,0,Evening,1.2134622252579252,1.056902158948428,-0.15656006630949726
257,42,0.4161927003388044,-0.288388294168206,-0.9267131024921815,6.96029796674973,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.3761323809741358,66,0,0,0,Afternoon,0.4280094923227195,0.1100398977356549,-0.31796959458706464
258,42,-0.5636684105082951,2.201017597572935,1.2879824738019383,5.700611700893649,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7492242025271545,30,0,0,1,Afternoon,1.2432000905399931,1.0927511173693831,-0.15044897317061
259,42,-0.36301676148285195,-0.878467132556123,-0.4228119610855433,0.9717649377076854,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0182496443282278,35,0,0,0,Early,-0.6855457316619316,-1.2323494952291054,-0.5468037635671739
260,42,-0.6644204105470596,-0.8121137036658725,0.2606628331504074,6.150072266991698,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.6992382172851277,26,0,0,0,Afternoon,0.3342897561553463,-0.0029391238995324647,-0.3372288800548788
261,42,1.7764259611019677,2.170699969378006,-1.400507960274943,9.900538501042632,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.49235807399351306,98,1,0,1,Evening,1.5775842644962708,1.495850809801321,-0.08173345469494975
262,42,-1.0791286478384645,0.2626870114645157,0.7198372908713905,1.4008401523652403,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.542704397976724,16,0,1,0,Early,1.1501071177485707,0.9805276581792844,-0.16957945956928622
263,42,0.21090564458560448,-0.4938500029196712,1.4465039359465777,5.183296523637368,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0388597897868805,56,0,0,1,Afternoon,0.6841767373367817,0.418849182740295,-0.26532755459648677
264,42,0.9342218675866998,1.5649174195985585,-0.5146415492181471,8.773730719279554,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.13571859054799862,82,1,0,0,Evening,1.153628884928926,0.9847731439940642,-0.16885574093486178
265,42,0.767097959643358,0.7057542220706475,-1.1102233865095998,7.407686177542044,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.16491014342655733,77,1,0,1,Afternoon,0.11624422681210032,-0.26579272960251615,-0.3820369564146165
266,42,-0.5002851266638076,-2.85176872146976,0.2779830647427085,6.97015740995268,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.69435797073338,31,0,0,0,Afternoon,-1.205317482378729,-1.8589336734508493,-0.6536161910721203
267,42,-1.0161566999487808,2.968995745306293,1.4548106449917426,7.024840839871093,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3299794609568569,17,0,1,1,Afternoon,0.4374688712641307,0.12144316690585978,-0.31602570435827093
268,42,0.31038678014727783,-3.2611525707469315,-1.449856565480906,3.5949115121975517,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0078138987374312,60,0,0,1,Morning,-1.4793152186497303,-2.18923759277548,-0.7099223741257499
269,42,-0.06603239020128222,-2.4049755507918875,-1.106308181228342,2.9359184426449336,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.117074142461746,46,0,0,1,Morning,-0.48876618186204507,-0.995132000565015,-0.50636581870297
270,42,0.5501586599624121,-0.6590603828105923,-0.4541895583115157,8.093611554785136,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09960575652144064,70,0,0,0,Evening,-0.6682679196838062,-1.2115211150702112,-0.543253195386405
271,42,0.2827366000625765,-1.4106475283265758,-0.8203438245306957,8.101133946791808,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.6597555854780628,58,0,0,0,Evening,-0.000748987392707025,-0.40682789913403844,-0.4060789117413314
272,42,0.3922305851365813,-0.8183642580804503,-0.8171854666089954,8.670723185801037,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.144802702550238,65,0,0,0,Evening,0.8588257539272233,0.6293883480309128,-0.22943740589631045
273,42,1.8014733011121808,1.011956603335999,-2.094120627663777,9.132405525564714,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5328333007968004,98,1,0,1,Evening,0.6948706430898611,0.43174067239711733,-0.2631299706927438
274,42,1.18980799279226,0.3307845996071811,0.5890569474058676,5.113423988609378,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0489699425911703,88,1,0,0,Afternoon,1.3108511332043846,1.174304362452931,-0.1365467707514536
275,42,0.9241792421665191,-0.32431682976328835,0.33872050286963534,5.015162946871996,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4668031186925292,82,1,0,0,Afternoon,1.4957793866508218,1.3972351345772762,-0.09854425207354556
276,42,1.0186821276939773,-0.5570355691246617,-1.6988491998036455,7.9829517896677515,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.6680706520977705,85,1,0,1,Evening,0.6291221351023701,0.35248093042415585,-0.2766412046782143
277,42,-1.0086397587088178,0.24881753031167242,1.4571957599562464,6.4996393077776515,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0055352259745598,17,0,1,1,Afternoon,-1.347720886038675,-2.0306007937497035,-0.6828799077110286
278,42,-1.5722535606819854,-1.8272435638454652,1.6810923149304875,7.019668772577034,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.14553821799892,7,0,1,1,Afternoon,-1.1883659261619548,-1.838498594193426,-0.6501326680314712
279,42,0.27426354532536257,1.5292513597698152,-0.7509055497801141,7.95792669436101,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.3633726247211584,58,0,0,0,Evening,0.9668496787876187,0.7596110507722509,-0.20723862801536785
280,42,0.5113893378747536,2.4495136960166466,1.166548590977006,8.900053418175663,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7076364237084876,69,0,0,1,Evening,1.1921444522290117,1.0312036109291893,-0.16094084129982233
281,42,-0.21121089991250264,0.1910073496107291,-0.572997804990946,3.379951568515358,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0090381865123073,41,0,0,0,Morning,0.07191869379183828,-0.3192271027546552,-0.3911457965464935
282,42,-0.5434100304861496,-0.16364605784602682,0.1811165102110608,3.75582952639944,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0648767392902379,30,0,0,0,Morning,-0.9324387680114127,-1.5299787335945434,-0.5975399655831307
283,42,-0.3267368861237368,-2.1192300804734456,-0.8357621350209089,0.93981939840869,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.140265878777979,37,0,0,0,Early,-1.1328523124587162,-1.7715770041408814,-0.6387246916821652
284,42,-2.189363461859365,-1.1633883850076865,2.2142515234622757,5.78280140996174,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.400673991118563,2,0,1,1,Afternoon,-1.3329757746003443,-2.0128255808401265,-0.6798498062397822
285,42,0.2145194030639002,-1.7120371176324813,-0.2960172273298979,0.35942273796742086,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0143320598441565,57,0,0,0,Early,-1.0111299803277447,-1.6248408890204682,-0.6137109086927235
286,42,0.52410182696558,0.9055320527180069,0.12644902282346232,4.655980181324601,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.41767369848378655,69,0,0,0,Morning,1.0724703314970312,0.8869366120208269,-0.18553371947620434
287,42,0.9630835688360828,-0.47047034117167946,-0.687937387463827,5.426446347075766,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8469970876894585,83,1,0,0,Afternoon,0.4092933346520518,0.08747759369090584,-0.32181574096114596
288,42,-2.4127255362533226,-0.8911169229013333,1.8613155972363946,2.865412521282844,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.17481776880877767,1,0,1,1,Morning,0.5816384597742976,0.29523942077428006,-0.28639903900001756
289,42,-1.6256747893437833,0.47182932010673484,1.8866146460894102,5.9083326056901075,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.16465515535856898,6,0,1,1,Afternoon,-0.9756359008819286,-1.5820528218147691,-0.6064169209328405
290,42,-1.056530148734008,-0.1373248774936689,1.6309291812629403,0.3050024993904943,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.3894015430301985,16,0,1,1,Early,-0.19893334761790893,-0.6457388909623932,-0.4468055433444843
291,42,-0.18271634099820372,0.3762471152904191,0.9564403483476219,0.37348188749214417,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5909049049045176,42,0,0,0,Early,-0.2618983484384209,-0.7216431186189446,-0.4597447701805237
292,42,0.37360751817389654,-0.07218543551416606,-0.6247895469340525,8.226005606596583,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.1030234554704978,63,0,0,0,Evening,0.3802065495076329,0.05241351154004952,-0.32779303796758336
293,42,-1.3302809210002553,-2.159310390321389,0.827850095962418,3.601906414112629,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3590201525559389,10,0,1,0,Morning,-2.0004376125393653,-2.8174499696081647,-0.8170123570687995
294,42,-0.8238306791769218,-0.6693662864245428,-0.007042798924735517,1.2706051265188478,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.9878088345880198,21,0,1,0,Early,0.6637182097075144,0.3941864539472563,-0.26953175576025806
295,42,0.5639577976403353,0.37652358866950913,1.312408621742632,5.222432600548044,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5347785458050096,71,0,0,1,Afternoon,0.6044058395591161,0.32268546787680075,-0.28172037168231534
296,42,-0.8681458445189383,0.20089861875171416,1.1159020533653614,7.699935530986108,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0370175693877663,20,0,1,1,Evening,-0.53482792339684,-1.0506593708525311,-0.5158314474556911
297,42,0.02367247871793909,-0.7907137045474057,-0.6492655780759244,2.1582102749684315,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7438156985004581,49,0,0,0,Early,0.047946228223754384,-0.3481258792218492,-0.39607210744560356
298,42,-0.9435866649399576,-0.9726538150468718,0.9478258028372162,6.228904758190002,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11210494682451708,19,0,1,0,Afternoon,1.2170491609355607,1.0612262053030175,-0.15582295563254323
299,42,-0.40694274014710535,1.590613370976748,0.6820344500439264,0.85347464993768,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7446391732586815,34,0,0,0,Early,1.2007320591826807,1.0415559600873256,-0.15917609909535502
300,42,1.7196074296913384,1.8412063220329973,-2.7735628629134483,0.516817211686077,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2810196472715856,97,1,0,1,Early,1.247716132955282,1.0981952007034539,-0.14952093225182805
301,42,0.43563720658473304,-1.751831419478296,0.8009366396294623,5.31354631568148,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.42496611624754527,67,0,0,0,Afternoon,-0.12153055393675223,-0.5524299225471389,-0.43089936861038663
302,42,0.4322039809973855,-0.5096904922013341,-0.4317957886402062,5.406351216101065,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.7796562804607097,67,0,0,0,Afternoon,1.0524995871199143,0.8628619053120544,-0.1896376818078599
303,42,0.3242233100396217,-0.2969795465016736,-0.8860424543316735,6.374299014982066,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.2878930064412945,61,0,0,0,Afternoon,-0.07932820932865682,-0.5015550503001821,-0.4222268409715253
304,42,0.5458437437140171,1.5561549504158456,-0.8432606042937426,7.260913337226615,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.10574947944435283,69,0,0,0,Afternoon,-0.3119612422799567,-0.7819938728756766,-0.47003263059571987
305,42,1.27623158912735,-0.5852678404369283,-0.13524289563203143,9.758520794625346,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.527219922471374,90,1,0,0,Evening,1.4927744359829387,1.3936126704048084,-0.09916176557813028
306,42,0.4689201710651099,-1.6271271111976773,0.4800595800866833,5.163003483011953,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.417623934184772,68,0,0,0,Afternoon,0.5338435492172003,0.23762271745536948,-0.2962208317618309
307,42,0.6464913397657082,0.28397363476457577,-1.3654620221921803,3.2295647294124596,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5998592998356451,73,0,0,1,Morning,0.06216232634827323,-0.3309883911829411,-0.39315071753121433
308,42,0.052936192134214785,0.3004631975101125,0.1898478362124643,7.9518619476870365,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.1460868215316796,51,0,0,0,Evening,-0.4136120051543646,-0.9045337370245806,-0.49092173187021604
309,42,-1.4628966708512403,-2.4805512566322747,0.576758066193072,2.708322512620742,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.5929265330480219,8,0,1,0,Morning,-2.11273157833218,-2.952820201211784,-0.8400886228796041
310,42,-1.756942757910819,-0.7860478572301148,1.8618057836696316,4.389714207056361,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.7369861804167557,5,0,1,1,Morning,0.8013397863952167,0.5600890879698368,-0.24125069842537994
311,42,0.3122896962435644,1.1244235848373259,-1.07669016922513,0.7845638134226596,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6984887957236937,60,0,0,1,Early,1.2092671680792682,1.0518450229050451,-0.15742214517422304
312,42,0.3650055184316687,1.3629589090036194,-0.34961218677780365,0.2535074341545751,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.11255071500822862,63,0,0,0,Early,0.9335336774350262,0.7194486539117816,-0.21408502352324466
313,42,1.5892209688462258,2.495611351806451,0.26166297269647903,9.626484146779251,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4450358641161897,96,1,0,0,Evening,1.0425910758201575,0.8509172076604463,-0.1916738681597112
314,42,-0.7472514098185244,-0.023736063409547536,1.1474093301916062,8.359801205122059,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.092107229625224,24,0,1,1,Evening,0.4380823435909507,0.12218270700828392,-0.3158996365826668
315,42,0.46909606831542416,1.1132417725151427,-0.3042238811718139,6.95974206093698,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.412834056769892,68,0,0,0,Afternoon,0.018739918832275857,-0.38333404769909407,-0.40207396653136995
316,42,-1.2117023686828288,-1.0826390793836536,1.1986413719910511,4.089529444142698,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3417007629419926,13,0,1,1,Morning,-1.8225892766105238,-2.6030540289622963,-0.7804647523517725
317,42,0.3815233701277866,-1.073970986518931,-1.9373623164764597,1.7329432007084578,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.3306547635468995,64,0,0,1,Early,-1.4854299213826039,-2.196608859070088,-0.711178937687484
318,42,0.7237753549287281,-1.318194197024654,-1.253348193121886,1.5643704267108605,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0859266963227974,75,0,0,1,Early,-0.9212119464357642,-1.516444814597755,-0.5952328681619907
319,42,-0.8129946671253696,-0.9821309906529009,0.34864434433422065,2.502428981645953,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0552188513310425,22,0,1,0,Morning,-1.0388236211020283,-1.6582255374216028,-0.6194019163195745
320,42,1.0314554926658386,0.5718689563096613,-1.4108244980878752,5.4922666470612045,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0004454941875451166,85,1,0,1,Afternoon,-0.4002887237277102,-0.8884725383687766,-0.4881838146410664
321,42,0.3675118936170937,-2.1631541034281487,-1.1744705267667168,7.145959227000623,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.2971686218848764,63,0,0,1,Afternoon,0.05632950548683939,-0.3380198492434,-0.3943493547302394
322,42,0.4502950544736984,-1.470777146292552,-0.5277768642459393,6.601973767177313,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0152280916650722,67,0,0,0,Afternoon,-0.04439113272716076,-0.45943844930824806,-0.4150473165810873
323,42,-1.5404409733913478,-0.20048081826434988,0.7714389919158241,2.7993389694594284,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.24123106629735142,7,0,1,0,Morning,-0.4949329452009845,-1.0025660258534008,-0.5076330806524163
324,42,1.9020418961896683,1.5152023619072832,-1.8959648413072892,9.54865280663194,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5488788438189564,99,1,0,1,Evening,1.4433570325178426,1.334040053968213,-0.10931697854962974
325,42,0.48005283028660733,0.7046360842212112,0.1702983621623942,7.378969166957685,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.2192012719617784,68,0,0,0,Afternoon,0.10921289407593696,-0.2742689921893476,-0.38348188626528457
326,42,-0.4627836281804359,1.5048177345868572,1.0329639471528058,5.543540525114007,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2518367506236188,32,0,0,1,Afternoon,0.5629099818408366,0.2726622646685502,-0.2902477171722864
327,42,-0.3869286299074505,-0.06304296933625775,-0.1949452084289584,6.117207462343522,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9168846917185619,34,0,0,0,Afternoon,1.2145014445699078,1.0581549364949046,-0.15634650807500328
328,42,-0.27869439816675373,-0.5129406514096824,-0.36883022959254025,4.196000624277899,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.3357309949197217,39,0,0,0,Morning,-0.2689883325983562,-0.7301900854218374,-0.4612017528234812
329,42,-1.3596871377927178,-1.9300075168340476,0.4017712825585737,2.4773098950115746,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.7894453602409877,9,0,1,0,Early,-1.5774256485292024,-2.3075095900439626,-0.7300839415147602
330,42,-0.4152238603709579,0.5444004656247066,-0.19211105272144002,3.559726786512616,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4334897174485225,33,0,0,0,Morning,1.1320804808992235,0.9587965705994512,-0.1732839102997723
331,42,-1.0393306645245919,0.5077752297986762,1.3904997812407467,7.578461104643691,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.8060675587498047,17,0,1,1,Evening,0.9080918724232288,0.6887785906314846,-0.21931328179174414
332,42,0.7429346119287057,-0.3640832000920746,-1.111413012134435,0.14393488629755868,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.47285142234964317,77,1,0,1,Early,-0.37625583513898503,-0.8595009220277693,-0.48324508688878426
333,42,-0.8208450176828597,2.3797646814803297,-0.05164415516508496,1.1607264050691624,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2844303744075998,21,0,1,0,Early,1.1687933522570295,1.0030538898904053,-0.16573946236662418
