age_years,income_level,gender,minority_status,credit_score,subsidy_eligibility,home_ownership
13,5,1,1,8.025591828999055,0,6.315460634302996
2,5,1,0,8.182059688830687,0,7.91560993087483
7,5,1,0,9.843359501148196,1,18.048674622333102
5,6,0,0,9.715780206202195,1,17.873907131208306
10,5,0,0,8.315848100195513,0,7.113468801069952
7,6,1,0,8.729001141982542,0,7.583105984070637
9,7,0,0,7.205627521176289,0,4.518938996291718
9,4,1,0,11.49828596140929,1,18.489732659203888
11,7,0,1,7.315826914788333,0,4.372116381475849
6,6,0,0,7.453811472096799,0,6.759954398713744
0,6,1,0,9.927517928487037,1,18.16793211978976
5,4,0,1,8.356265182037697,0,7.938866184167074
11,6,0,0,8.663108416683077,0,7.881477727323165
8,6,0,0,10.023538727403778,1,16.836074213493223
5,6,0,0,7.785040028991131,0,6.686897494406308
9,7,1,0,10.873696666436391,1,16.97641734206262
8,3,0,1,9.572928703387444,1,16.713618161855578
12,3,0,1,8.785044379321215,0,7.202730801843253
11,3,0,1,13.369372726609877,1,20.23193499681417
9,5,0,1,10.698404395466524,1,17.87475778401094
10,5,0,1,6.532099949187371,0,4.296397409567559
7,7,1,0,11.19661250069644,1,19.001540663660307
3,7,0,0,9.630380281396064,1,16.567085798387957
9,5,1,1,9.577201803798118,1,17.79826897770927
13,8,0,1,7.276700080729807,0,4.809376113150783
11,4,0,0,8.548982056299247,0,7.381645895705324
8,6,1,1,9.010270071764548,1,16.57187995399154
9,4,0,1,6.097918578574529,0,4.501710089925703
5,4,1,0,10.313770076336745,1,17.908709867025188
3,4,0,0,9.760309494275916,1,17.761560731558887
9,5,1,0,6.572295347777595,0,4.4558189495567095
6,4,0,1,10.945072130016904,1,18.508201946132232
4,6,0,1,5.348615798959335,0,4.366412999200283
9,7,1,1,5.510693172836044,0,3.616483333223334
14,4,0,1,6.998625681501648,0,5.010118979674965
4,5,1,0,7.701044316648246,0,8.429254928759239
6,6,0,1,11.389280734952736,1,17.774575598079863
6,6,0,1,9.777763293298344,1,18.03004049460399
5,4,0,1,10.860871399410168,1,18.82398495917413
7,4,0,0,9.854762979913543,1,17.037964283335715
12,6,0,0,4.302087957932032,0,0.0679336856356241
8,5,1,0,6.931306512486754,0,5.143985633767507
12,4,0,0,8.03107254285487,0,6.492196686324466
12,7,0,0,6.754783899905192,0,5.178697805846369
4,5,0,0,8.459922189731458,0,8.04363461012404
6,5,0,0,9.563649056712157,1,17.359530468011204
6,4,1,0,6.830765017587333,0,5.271148782234773
6,6,1,0,10.045687084598583,1,17.613731827750644
7,4,1,0,9.268594274025176,1,17.575943956900538
14,7,0,0,5.78388547899559,0,2.712593439084109
8,6,0,0,8.550702920433059,0,7.538272166521415
7,5,0,0,8.350628812283453,0,7.623341700268124
3,3,0,1,10.5288115125451,1,19.539203109048835
5,5,0,0,10.71594377123349,1,18.163962430210017
5,6,0,1,6.60544965049715,0,6.014402689427127
7,5,0,0,6.629647023259572,0,4.612748527457146
5,6,1,1,9.437777200636134,1,17.44232639610662
7,6,1,0,6.853362277041595,0,4.133570303094581
-2,6,0,1,9.974032071217682,1,18.758819306376584
8,3,1,1,3.7826345817229,0,1.278801442655237
3,7,1,0,5.495334493111112,0,3.611846467387091
6,6,0,0,9.89627195645781,1,17.476855899416964
6,3,0,0,9.452141155484163,1,16.782158658672685
5,4,0,1,11.271329723959756,1,18.737491657036447
12,6,0,0,9.92098516330992,1,16.746485416604813
9,7,1,0,6.0337622891391245,0,5.308450105560389
9,3,0,0,6.049885221667756,0,3.4471827427824984
3,4,1,0,12.797175395849912,1,20.78779964343053
6,9,0,1,6.779831880365782,0,5.492596483338337
6,6,0,0,13.824527555972942,1,20.679028269730527
11,6,0,0,7.0104884976279145,0,5.02932527493074
3,6,0,0,13.086969674717515,1,20.396581484084376
9,6,1,0,5.879349775308485,0,3.7696866673531
0,3,1,0,5.85256020940969,0,5.321262556483631
4,7,0,0,11.988075407561764,1,17.9005416811784
11,5,0,0,7.158895338650519,0,5.362735302608706
9,4,1,1,13.170238401012472,1,20.262138681111995
8,6,0,0,8.027166909186784,0,7.561081768749684
16,7,1,1,9.857176965620727,1,15.743051787779374
3,6,0,0,10.359825285193192,1,17.439463525515276
2,7,1,0,10.514683504214702,1,18.337144189686683
4,4,0,0,5.949359071230738,0,3.6688744573249648
9,6,0,1,6.548558111705303,0,4.833394716791605
5,6,0,0,8.903410762129765,0,8.749424450411755
6,3,0,1,6.831477994359866,0,5.618905385910124
6,6,0,0,5.804591095644819,0,3.810487282352321
9,6,1,0,8.263935826863095,0,7.417986866707949
2,8,1,0,9.769969702228256,1,18.297779201661225
4,6,1,1,11.853294352487026,1,19.387173500442863
6,5,1,0,7.687920443328876,0,6.444617887861226
11,6,1,0,7.839579765024395,0,6.153467128691762
8,4,0,0,5.335462007629341,0,3.837925840950725
10,5,0,1,10.903375927887875,1,18.84967384734223
4,6,1,1,8.702734137891307,0,8.527510285494989
13,6,0,1,6.253375150909328,0,4.767403436512938
8,4,1,1,9.707449440139431,1,17.103325701999964
11,6,1,0,9.933906551610349,1,16.77199101020801
5,6,1,0,11.47369815319105,1,19.293525327251224
9,8,0,0,12.070513437217848,1,18.24406077700514
-1,4,0,1,11.0542592364481,1,19.44756526522911
7,6,1,0,7.750522641209006,0,6.187838739539034
6,4,1,0,9.361225717079227,1,16.68518089267367
4,3,1,0,6.231343989722232,0,5.087446680974418
9,7,1,0,9.933028284248428,1,16.756023815893446
7,5,0,1,10.143167790478088,1,17.878777401888847
9,6,0,1,10.192010646350983,1,17.584772299590405
7,4,0,0,9.159965495185473,1,18.01297339444539
9,5,0,1,6.87452913709461,0,4.420216179330246
8,7,0,0,12.608687744372602,1,18.43056788759641
3,4,1,0,8.913808390119486,0,8.161604678104103
6,4,0,1,8.73421250177421,0,9.042807729268338
9,5,1,1,8.704370684843557,0,8.150163444791463
9,6,0,0,9.389458906785046,1,17.937624734777433
6,5,1,1,8.922479893722294,0,8.794950685127668
8,3,1,1,8.867185996489672,0,8.740420769306285
5,6,0,1,8.937494139648665,0,8.042418108770224
10,6,0,0,9.323814459362591,1,16.68888391611636
10,5,0,1,7.157134707390327,0,5.5579421354050496
10,5,1,0,9.886148830427814,1,17.328750118230474
6,4,0,0,11.299623905091863,1,18.82816321670833
10,4,1,1,5.766794844168482,0,2.9896422243068765
9,6,0,0,13.760847881131124,1,19.654753629944928
12,5,0,0,8.69539118195242,0,7.927063512416669
10,5,0,1,9.526376057961334,1,16.58561494521227
3,6,0,1,9.886514035342534,1,18.924266194292592
7,5,0,0,7.102831530762636,0,5.548997630218684
8,6,0,1,8.553364355816864,0,7.565531153868339
8,5,0,0,9.448358429868223,1,16.861525558348745
7,6,0,0,11.525154889333276,1,18.240994831912936
5,5,0,0,9.5908431148381,1,17.466909225127598
3,5,0,1,9.986028142738483,1,18.294976848767053
9,7,0,0,7.8599980456367,0,6.557892508162386
7,4,0,0,6.452080217046246,0,4.879021365751697
10,5,0,0,8.546051909343154,0,7.483908827468205
8,7,1,1,8.4245894261761,0,7.8653188328605745
8,4,1,1,9.80821225609915,1,18.023005878434297
2,3,1,0,9.399206771656337,1,18.06815061908744
7,6,1,0,8.81712527307291,0,8.695913369176104
8,7,0,1,8.97093470807981,0,7.533447644498454
5,6,1,0,11.545284065464449,1,20.717018712577847
10,6,0,0,11.55451451358378,1,18.01045366801025
5,4,0,0,11.572486026702624,1,19.93958134551744
7,5,1,1,10.023142027636808,1,17.094967111852114
13,6,0,0,5.672957313424246,0,1.907761988274848
6,7,1,0,7.199288483513463,0,5.557682608957048
4,7,0,0,7.219574881009568,0,5.872063022291452
5,7,0,0,9.442793248684357,1,16.688731503272013
7,4,1,0,10.73922042506057,1,17.90306049072418
6,7,0,0,6.370671458991989,0,4.127837454254912
3,6,0,1,8.749579148356396,0,8.15703985708147
8,5,0,1,8.056464491143046,0,7.003097948576317
6,6,0,1,9.6455944266922,1,17.013657235769777
8,4,0,1,4.950910189757535,0,2.486412490923165
5,7,0,0,6.114345943305266,0,4.252784621368442
9,5,0,1,7.708561890027973,0,6.306475970889265
10,6,0,0,3.560174084110105,0,0.1788179061636018
4,6,0,1,11.4650637555293,1,18.612084756293346
12,4,1,0,7.333321541899206,0,5.115246640171652
3,3,1,0,11.446339966099654,1,19.29133853605162
6,8,0,0,6.3882413776308775,0,4.760435222275695
10,4,0,0,8.687945025218786,0,8.405816298291084
7,4,1,1,10.832787058526568,1,19.357117351539365
8,5,0,0,13.560998434946365,1,20.255165922828454
5,6,0,0,3.7082775136888,0,1.717093677907561
14,2,0,0,5.96121677876112,0,3.697958487158768
3,7,0,0,9.377305434048408,1,17.009059941795613
4,5,1,1,8.469744425525857,0,8.871457798012612
8,6,1,0,7.716844076578685,0,5.88098456196467
5,7,1,0,13.323337000685338,1,20.67965098148045
6,8,0,0,7.468207500616412,0,6.9074366640221765
2,8,1,0,10.7657117253918,1,18.239890427501926
4,5,1,0,10.690212577862551,1,19.30607609455162
9,3,1,1,10.132385245357762,1,17.53188148871786
8,7,0,0,10.429395372194366,1,16.4769205360878
12,3,0,0,10.990204564735544,1,17.670830853665176
6,5,0,1,11.612370660616318,1,18.2511724154998
10,6,0,0,10.63572404610836,1,17.89130950788869
8,10,0,0,9.934183786589555,1,16.05389393269624
6,5,1,1,6.267761370042636,0,5.77107551479602
4,7,0,1,7.921810586101735,0,6.727064927776473
7,5,0,1,9.83054135137204,1,17.531669358168777
11,7,0,1,10.993633372457865,1,17.047015696692707
13,4,1,0,10.121447341100064,1,16.334062194854877
8,7,0,0,4.1112579148015085,0,0.9072597218193548
8,6,0,0,11.824926073795863,1,18.44760503986497
10,5,1,1,12.469442882802422,1,18.899168534612244
4,3,0,1,6.0475052532512645,0,4.573406539370154
12,8,1,1,8.109206234694213,0,7.26463053998002
4,5,0,0,11.910991794494532,1,18.38662431065066
11,5,0,0,8.333022759728442,0,6.8897494573855695
4,6,1,0,9.774506484156824,1,17.39917232178857
4,4,0,0,11.32408827221897,1,18.887499656386904
10,3,1,0,12.889464790528764,1,20.005930645216495
3,5,0,0,10.479311672156111,1,17.963352692292155
7,6,1,1,9.377107562481315,1,16.377238319352102
13,4,0,0,10.01193799568791,1,16.90861759470951
8,5,1,1,9.178539540079552,1,16.48508112284944
11,4,0,1,14.10520168246112,1,20.51192597707602
7,5,0,1,12.748182262799574,1,20.179385038128743
11,5,0,1,9.88223717179288,1,16.88147627848897
6,5,0,1,11.296021285833746,1,18.41622367632737
7,4,0,0,10.06422746293146,1,18.545355129459544
9,5,0,1,12.13638250291982,1,19.163304503389085
10,6,0,0,8.893839204762301,0,7.906456898022661
10,7,1,0,6.530276060088632,0,4.2858370689534055
7,8,0,0,7.337787285278413,0,6.0598022475238364
12,7,0,0,8.035698015452326,0,5.873977871110981
13,7,0,1,10.062559038062783,1,16.56025399136587
6,6,1,1,10.20698365486524,1,17.347858623399556
10,4,0,0,6.332154124081852,0,4.262921231468511
4,6,1,0,5.949331694168333,0,4.447522114879782
7,5,1,0,9.275833376635148,1,17.257815286908016
9,5,0,0,12.03474253470274,1,18.340494150742465
13,5,0,0,4.5007877195259125,0,0.8551127628973734
1,6,1,1,9.409626297879644,1,18.09218654837209
8,5,1,1,9.369793507737011,1,17.038257382459165
1,6,1,0,9.973400021630225,1,17.106938774867498
3,5,0,0,9.721297356164444,1,17.628844907020373
6,5,0,0,11.187555361247371,1,18.169107718517274
5,6,0,1,7.6770571336622035,0,6.773959900546692
5,5,0,0,6.197602065963119,0,5.02347899055918
10,6,1,0,11.41016444493123,1,18.01068043660499
4,5,1,1,11.549494790691067,1,19.522467380045043
0,3,0,1,5.739201772698015,0,4.914783132597575
6,8,1,0,14.443917755434132,1,21.880605018482186
10,5,0,1,9.45524981159029,1,16.59940293709964
7,8,1,0,10.260116413922535,1,18.023240393043395
6,7,1,0,10.162589761856385,1,18.44275381608003
5,6,1,0,12.459216287004413,1,20.18713910578973
10,7,0,0,8.795106807255292,0,7.112889342627936
13,7,1,0,7.261205236269969,0,5.406380887271618
7,5,0,0,12.344501853107364,1,19.48252968938137
9,5,0,1,6.064844289802503,0,3.874245257865989
15,5,0,0,10.840350141589894,1,17.403222477358952
5,7,0,1,6.983162985726166,0,5.702161982567552
6,6,0,0,9.089201737055822,1,17.338513738573166
7,4,0,0,8.895093709784017,0,8.628841823982244
11,5,1,1,9.220836458232531,1,16.541458790960277
1,6,0,0,11.089520168812133,1,18.71248604297192
6,8,0,1,10.002354789004546,1,16.994494902049357
9,5,0,1,8.482158700083625,0,8.889642824519955
6,3,1,0,5.46706549917236,0,4.587780415969785
6,6,0,0,8.285891504958702,0,7.424662750686668
8,7,1,0,10.6987150089248,1,18.954035091623137
11,4,0,0,11.149735473486714,1,17.797716652917845
7,5,1,0,7.489765331899072,0,6.228330198851474
8,5,0,0,8.130532837857915,0,8.19034416123628
8,4,0,0,9.2480861179021,1,16.426945999238505
4,9,1,0,5.608987138050782,0,4.275904115961396
5,4,1,0,10.669732268477592,1,19.384946883024625
9,4,1,0,7.84801410142056,0,6.728063419669057
8,5,1,0,11.164122031109564,1,17.931634415557937
7,7,0,0,11.07576541739839,1,17.10785054518652
5,4,1,1,13.656772693172693,1,20.266323050248577
11,6,0,1,11.505829470826145,1,18.22844362335989
5,4,0,0,8.523399017269602,0,7.522898682789056
3,3,0,0,8.17532083636038,0,8.523434291570636
4,7,1,1,8.635243958034119,0,8.28776878517599
6,8,0,0,10.41506048467818,1,17.148151580746756
5,7,0,0,6.555825498595967,0,4.664977405699544
10,7,0,1,7.821555545109552,0,6.483053726993715
8,5,1,1,10.18519035661108,1,17.08614689760057
5,7,0,0,11.99658364704128,1,18.945810852308163
9,7,0,0,5.994645505194406,0,4.131970717858447
16,4,0,0,11.17773214915234,1,16.52463755498277
11,4,1,0,7.604609342651393,0,6.794430385766259
4,5,1,0,7.243555192051946,0,6.697044494851343
9,6,0,0,11.122052205289414,1,17.60377137532977
13,6,0,0,7.291654492524888,0,5.599253815601632
6,5,0,1,8.072296198849548,0,7.699888057613923
5,8,0,0,9.277531789545993,1,16.595282521003913
7,6,1,0,7.040925633273642,0,5.569336166956046
6,5,0,0,9.089905553695758,1,16.446188000607975
11,5,0,0,8.386707194126503,0,6.724070461872004
12,6,1,1,10.216755339371582,1,17.894850966062236
9,6,0,0,10.345683103584108,1,17.748645622757902
8,6,0,1,7.578970975597754,0,6.104935428397188
0,7,0,1,9.611859372994214,1,18.270474180685373
13,6,0,0,8.139718401160946,0,6.574704133765683
5,6,1,0,12.183100444651302,1,19.76178319192458
8,8,1,0,8.939216547667481,0,8.900769571932607
9,4,1,1,9.716842333522791,1,17.369285172289516
10,5,0,0,8.027180494642366,0,6.098486919017074
8,5,0,0,10.57345367419008,1,17.303535398654205
6,8,0,0,8.712625094339357,0,8.252887157249607
8,4,1,0,7.627447209857813,0,6.83935597016429
8,5,0,0,8.566805812670665,0,7.115320224409098
10,7,1,0,9.943011359169247,1,16.501442705171872
7,6,0,0,13.56900972242101,1,20.41426045196012
12,7,1,0,6.788265001000839,0,4.981523675863554
-1,5,0,0,7.64039616947145,0,8.070175602774924
12,4,1,0,9.554141080680974,1,16.69203957531855
9,4,0,0,11.547851502913066,1,17.974880809329754
9,5,0,0,9.883542459532332,1,17.257883845394524
8,6,1,0,8.040676229459171,0,7.23299917475467
8,5,0,1,9.334678042896982,1,15.997205680521034
14,6,0,0,8.609944948696675,0,7.349491186422183
13,5,0,0,11.073310113878026,1,17.10962540078189
11,3,0,0,5.817439088439381,0,3.214103263274128
10,6,0,0,7.475709916659015,0,5.503600354701866
1,4,1,0,5.730258073683981,0,4.910659307187354
8,8,0,1,13.488505164324284,1,19.712203927478843
10,6,1,0,11.165371208577993,1,17.46274353801824
10,6,0,0,9.475901684442263,1,16.447446523115897
11,5,1,0,11.021911796895914,1,18.073267671243325
6,5,0,0,11.210995625627298,1,18.20107285419644
10,5,1,0,6.437504174808143,0,4.781707969565267
8,5,0,0,9.85170156351914,1,17.417452736805984
6,5,0,0,9.212202556389158,1,17.24779134380899
2,4,0,1,10.22802417813326,1,18.363431455394565
7,3,1,0,9.437129314640297,1,17.952190960310922
11,6,0,0,8.338972589454663,0,7.20886749373566
12,3,0,0,7.855132656801285,0,6.378720610083136
11,8,1,0,10.015358058018789,1,16.185963016750794
7,6,1,1,10.827999878872498,1,18.36474263019608
5,3,0,0,11.27475739610359,1,19.410175923799176
10,7,0,1,8.752793391291315,0,7.930854006120348
9,7,0,0,11.333124819133774,1,17.79937656765264
9,7,0,0,8.868767131266223,0,7.894189894416849
8,5,0,0,10.402136333130034,1,17.744365821288454
7,3,1,1,12.535265201994678,1,18.61415162400108
10,5,0,0,7.246564357842656,0,6.015210435778546
2,5,0,0,7.817464523296556,0,7.453599630990777
10,7,0,1,6.28259517166428,0,4.682910514206447
8,3,0,1,11.736465553684736,1,18.840418116804887
8,7,0,0,8.700478232213374,0,8.279074741735025
4,4,1,0,11.218154209871113,1,19.931405445801836
5,3,1,1,10.261272900843323,1,18.57515359868832
9,6,0,0,9.879827823450196,1,16.58150268782564
6,4,0,1,12.785131314282737,1,21.17815975848497
10,3,1,1,6.857603457066119,0,3.777750792352648
8,7,1,0,11.258274471159666,1,19.02812031387607
5,6,1,1,7.794459714015604,0,6.582376430241807
10,2,0,1,6.107868749251825,0,4.367486823094935
10,9,0,1,9.214866428263122,1,16.556305047548125
5,6,1,0,11.760954531849986,1,19.6912816875822
10,6,0,1,10.138966797097082,1,16.819851137376475
8,9,1,1,8.244673076131637,0,7.411362141621127
5,7,0,0,7.870868701777988,0,6.225810182960244
9,5,1,0,6.100993740841839,0,4.538687634974275
4,3,1,0,10.18575876223779,1,17.505222704239753
14,5,0,1,6.415336263468643,0,4.347795232647609
5,5,0,0,6.452543268123427,0,4.456009591886986
8,6,0,0,7.302670095195609,0,5.849144928618302
15,7,1,0,4.32067792188516,0,0.6153373515681771
3,10,1,0,7.974798050767468,0,7.6251590101758175
11,5,1,1,9.68663134305825,1,16.976265805053277
4,7,0,1,6.8982442735326845,0,5.175404302916901
9,9,1,0,6.86392128823735,0,6.0927978130690335
11,6,0,0,9.362104328379862,1,17.002591888619204
6,6,0,0,8.493218018671241,0,8.811352114697636
10,4,0,0,7.486205516914161,0,5.994196404605399
9,4,1,1,8.581912380952685,0,8.031221419715099
6,4,0,0,7.859893443791607,0,6.682195151433055
5,7,0,1,7.577493104353232,0,6.89277146385157
8,4,0,0,10.767926698079611,1,18.446704640096584
8,3,0,0,10.65629921854715,1,18.33687483411958
3,6,1,0,7.635062910994355,0,6.706714105016988
3,6,1,0,7.991224319288022,0,7.447829965415651
10,7,0,0,5.289121287014866,0,2.3591167554305223
7,5,0,0,11.315648036720052,1,18.89673689231034
7,4,0,0,10.85559349419226,1,18.567063435597955
10,8,0,0,7.887901178299943,0,6.920133521693334
8,6,1,1,8.99319680751299,0,8.404149702816245
9,5,0,1,11.044859410886982,1,18.496168727099967
3,4,0,0,8.269450682209355,0,8.12027568581492
12,5,1,1,10.974723570867676,1,17.870072294178097
3,4,1,1,12.088643388520286,1,19.94807411380197
0,8,1,0,10.45686506374378,1,19.194446340217837
8,6,1,1,8.928250117746968,0,8.398353220614379
10,5,1,0,9.09626660033706,1,16.767641047157497
9,6,1,0,8.437544711852809,0,7.834533962494509
3,7,0,0,5.856969453735057,0,3.4317739462086503
12,6,0,0,5.19669059457614,0,2.6050930781400954
9,4,1,1,10.133608393498324,1,18.505764494322563
9,9,0,0,5.869645910298786,0,2.729446433096162
4,3,0,1,8.915409110953773,0,9.234533539036027
10,4,1,1,11.199201168364642,1,18.505342077150264
8,6,0,0,10.443450740975662,1,17.505576371628795
12,5,0,0,9.085547943026716,1,15.903273349106335
9,5,1,0,4.803964937262937,0,1.7747853690898228
2,6,0,1,10.702193654661253,1,18.933322564934908
6,5,1,1,8.839024304869978,0,7.985306370962534
4,5,0,0,9.580880239411885,1,16.859655420284522
6,5,1,0,7.538483131462659,0,5.935814297346536
6,4,0,1,8.259383295693443,0,7.324449915393092
16,7,1,1,10.00736050426822,1,16.210799085603316
6,4,0,1,9.829257871288188,1,18.27016673050228
10,6,0,0,8.981815240421234,0,7.722151555122526
4,6,0,0,7.792084411518498,0,5.448919662462577
8,5,1,1,9.836763139470262,1,17.70547176051275
13,6,0,1,3.875992677978028,0,-0.2504826483041227
2,6,1,1,9.414610515716326,1,17.983894279553763
5,6,0,0,8.38170470983071,0,8.124034444587707
10,7,0,0,5.980050687052779,0,3.7011455871191137
6,5,0,0,7.388339796470183,0,5.9639982917238665
7,6,0,0,9.505259127647486,1,17.24012051386516
7,5,1,1,4.58321709195076,0,2.7901986168199846
12,8,0,0,6.2291593598842425,0,4.065461943709604
9,6,1,1,6.163564623517178,0,3.278746989472693
3,4,0,0,8.359179736625148,0,7.289724284443266
9,4,1,1,6.214771051564497,0,4.538971828478117
9,4,0,1,4.877759798551346,0,1.8338818353080648
13,6,0,0,6.550050829865666,0,4.358851972064675
6,5,1,0,9.528515971229258,1,17.282853277884044
5,7,1,0,11.966586606213196,1,19.03741921582477
11,4,0,0,11.693609311162014,1,19.054133142665638
5,3,1,0,9.783203156765651,1,17.556169625365765
11,5,0,1,9.159417442240692,1,16.327229887747585
7,4,1,0,8.51916659750724,0,7.608027990552634
9,5,1,0,5.4868504655390815,0,2.995469713175168
3,5,1,0,10.09431562169684,1,19.03544174366295
6,6,0,0,8.840862990762838,0,8.547752141421608
9,7,1,1,4.13885432977393,0,0.358675687624183
7,7,0,0,14.202652027471473,1,19.491795552613272
10,2,1,1,8.662454684508473,0,8.017709108476492
7,4,1,0,9.656327829266225,1,17.238528685653762
6,6,0,0,11.695233075864246,1,18.87091023479996
10,5,0,1,10.149839106182304,1,16.55543922308425
10,6,0,0,10.035996205620611,1,17.262583233184966
6,7,0,1,11.613225865482503,1,18.437777086632387
6,7,0,1,12.537247958184109,1,20.143863404267208
12,6,1,0,8.356634053216027,0,6.253667428664854
12,5,0,0,7.87514479134484,0,6.030304908491712
6,6,0,0,5.795181076915768,0,4.009632875565938
9,4,0,0,6.6390595340927145,0,6.038518175542476
8,5,0,1,9.855736841549874,1,18.02556619319502
5,4,0,1,10.343423882993044,1,18.421535350290902
8,8,0,0,6.599862892620008,0,4.503548673033173
3,3,1,0,10.600786478743784,1,18.99809831393613
10,6,1,0,9.836849103511607,1,16.818947939411785
6,6,0,0,9.19206248775672,1,17.70531097368841
8,3,1,0,11.041822576961897,1,18.47291684728395
5,6,0,0,9.468265903218567,1,16.945485425383993
11,6,1,1,11.248987771903078,1,18.20632199107157
4,6,1,1,8.256146042199983,0,7.470349213420406
6,7,0,0,7.979675877666895,0,7.190253860100741
9,5,0,0,7.9754050717973,0,6.526267039994245
5,5,1,1,6.2778463799050375,0,5.577749932374376
3,5,1,1,9.355153053542528,1,17.967325173687186
6,5,1,0,7.123496182131984,0,6.771158501162602
9,6,0,0,9.35022920517076,1,16.00622744894065
12,5,1,1,10.1624915760899,1,16.411050773291162
9,6,0,0,9.775552031909884,1,17.254617418188264
7,5,0,0,11.023489254776312,1,18.127845192801264
14,7,0,0,10.450296426035008,1,17.09928563565708
9,5,1,1,8.829469553663127,0,8.633407481671417
8,6,0,1,9.563919263618804,1,17.35250963583339
8,4,0,0,10.47661628022832,1,18.03197286138924
9,7,1,1,10.041300799573705,1,17.27261405718303
1,7,1,0,6.038217141450136,0,4.9399305724776825
8,5,0,0,5.631382290380224,0,3.604446127955036
8,5,0,0,10.63565822370648,1,18.14667700068905
8,8,0,1,7.601066433215311,0,7.071258070973414
7,6,0,0,8.603118878032655,0,7.71501989539456
10,8,1,0,10.184290730654066,1,17.20292672337599
2,5,1,0,6.312634001905613,0,5.058817084269323
6,8,1,1,6.98918476263263,0,4.776898108715844
6,7,0,0,8.920158221505824,0,8.405884295589988
7,5,0,0,9.624301055162066,1,17.521609970231626
6,5,0,0,9.666531402764694,1,17.90901729395552
7,6,1,0,8.018553311686848,0,7.219582754504278
8,6,0,0,5.164020186408393,0,2.4254959980402013
8,5,0,0,11.452004448705834,1,17.97222819516502
12,4,0,1,9.095858984411944,1,16.789572110252898
7,4,0,0,10.71434842460669,1,18.38140132480845
