age,experience_years,gender,minority_status,job_satisfaction_score,vocational_training,income
6,3,1,0,8.031239012892206,0,5.958289854911297
13,8,0,1,16.043473557855847,1,21.40111798088259
5,6,0,1,9.764175458241798,0,7.910874257097327
10,5,1,0,9.840816208183208,0,8.922827112799332
12,6,1,0,13.876067855173948,1,18.31741919460544
3,6,0,0,8.52016550163861,0,6.449798308420386
9,6,0,0,11.2545937237943,1,16.883736607920035
12,5,1,1,8.91430770892158,0,8.084667341671777
10,3,1,0,10.28265051019588,0,10.446108023171298
6,6,1,1,11.6873805120792,1,16.807147706370884
8,9,1,0,9.72032546710669,0,8.930551436449967
6,7,1,0,8.531925459920904,0,6.86100253754931
8,5,0,0,11.789649677617106,1,17.98176032409306
5,7,0,1,8.851145148069923,0,7.900637018900246
5,4,1,1,12.194350451823423,1,18.12779242525972
6,7,1,1,9.39554980536217,0,8.665219637806754
7,6,0,1,12.357822389842674,1,17.27119482709773
8,6,1,1,8.582062576630477,0,7.3380277464139745
12,4,1,0,13.050915910163893,1,17.392914719387374
6,2,0,0,11.704579131733729,1,16.867543588083553
8,5,0,1,8.67095990542677,0,7.852382131194558
6,7,0,1,9.599748553570205,0,8.944976889236596
7,2,1,0,12.212259109283757,1,17.486753423138687
8,4,0,0,12.251540532939046,1,17.108041229797383
9,8,1,0,13.6051536031835,1,18.75014375467796
6,5,1,1,10.315550763720116,0,9.99808235503414
3,4,0,0,12.56122684027848,1,17.348951538211033
9,6,0,1,11.166374324829896,1,17.811104411388417
3,3,1,1,14.28674956220327,1,18.151230202648488
6,8,0,0,14.363692641097586,1,18.65959311115899
5,8,0,0,9.177165848763938,0,7.397585399079469
10,6,0,1,9.836529612853289,0,8.891818244817717
12,6,0,0,11.057687874273924,1,17.236854927814058
10,7,1,1,10.847436134597052,0,10.335406599376048
11,4,1,0,11.2883722375454,1,17.57112572335039
9,3,0,0,9.21133850315607,0,8.530957158136557
11,6,0,1,11.747778390432442,1,17.100909120843344
2,4,0,1,10.81634108203627,0,10.74768990533686
10,4,0,0,11.87686588996049,1,17.2689331222668
3,5,0,0,9.294145975044126,0,7.86496612726098
9,5,0,0,11.445514805959268,1,16.487131397955704
14,3,1,0,7.461572498187326,0,5.378813733179388
4,3,1,0,7.672123799401765,0,5.445572096938309
6,4,0,0,14.984487088247128,1,19.54661797704883
5,5,0,1,16.38418510296151,1,19.80602680692465
2,7,0,0,12.386237295681118,1,17.25894280439918
10,7,0,0,11.64577508902208,1,17.21544697106159
6,5,1,1,12.846855098614077,1,17.714840933617843
12,5,0,1,9.909332807297949,0,9.804812113135918
6,6,0,1,7.735614608866169,0,6.424225264738126
9,4,1,1,13.424531271809007,1,17.902416159001387
3,6,1,1,8.834073576180757,0,8.286852304875083
9,7,0,1,13.50258172432238,1,18.38385653240609
12,6,0,1,11.170102003268635,1,17.640924687364958
11,6,1,0,7.23120132225946,0,6.015745804651614
9,5,0,1,11.865755714100844,1,17.81602122723711
10,8,0,0,9.285592547704088,0,8.38398912583364
4,4,1,0,9.9706669172284,0,8.668039280010543
10,4,0,0,7.384333998440022,0,5.927422554509192
5,4,1,0,11.494742908328186,1,16.382379503218477
7,7,0,1,11.218569686678672,1,16.66376982478849
1,5,0,1,13.35408703582179,1,16.6799809352235
11,6,0,0,13.873756115040326,1,17.953990568751813
3,5,0,0,9.105956357989132,0,8.079642267370847
6,3,0,0,13.478899700522442,1,18.4275342374952
14,4,0,0,11.121067513855287,1,16.582657076183573
6,7,1,0,10.16334675786237,0,9.138618737346883
8,6,1,1,14.421571314135816,1,19.20377301671068
10,5,1,0,13.307720036289153,1,19.182752343573203
11,3,1,0,10.442768638815195,0,10.086423530811668
8,5,0,1,13.533554263070853,1,18.612579184981684
8,3,1,1,11.404636176901631,1,16.565344979511877
1,5,1,0,12.91370699074849,1,16.80561960477599
5,7,0,1,10.1945008076045,0,8.544813954336226
7,7,0,1,11.533427978499946,1,17.439250722751055
7,4,0,1,9.534731953539358,0,8.2008522036723
8,6,1,0,8.934575088063152,0,7.419399259362814
9,6,1,1,14.414549324669984,1,19.288073688817285
9,8,1,1,10.526602277564452,0,11.338149085085082
14,6,1,0,6.925192049666499,0,6.248649133535007
5,5,0,0,9.359476096532358,0,7.633974412247613
6,5,1,0,7.412795222528722,0,4.362519922411435
4,4,1,0,9.61573829546742,0,7.779233110632017
8,6,1,0,15.304860158618771,1,19.900675864500595
7,6,0,1,11.28722052531319,1,17.210157965514483
6,6,0,0,11.419572706278611,1,16.76205392554654
10,6,1,0,14.176802436759164,1,19.585525044949087
9,6,0,0,13.550066280571492,1,19.422178617316305
8,5,1,1,13.80470740751188,1,18.365032755612624
7,8,0,1,8.898455339521021,0,8.339041112098705
8,7,0,1,11.45284325392763,1,16.82190788768737
6,4,1,0,12.1738344360836,1,17.673130833625624
6,4,1,0,7.0410463430487225,0,4.3250962436243485
6,5,0,1,10.818108874052689,0,9.814145585467488
4,7,1,0,9.966069179684174,0,9.943447879269536
8,6,1,0,11.512874462137429,1,16.916135440115852
8,6,1,1,11.123308356703449,1,16.794764406624086
7,7,1,1,11.964746260482997,1,18.41564861880382
10,5,0,0,12.06050450376694,1,17.554949100354836
1,4,0,0,8.236084661277992,0,6.342634632149844
3,4,1,0,11.317270478493889,1,16.50523680321971
9,5,0,0,12.366342332887475,1,18.092432634942856
3,6,1,1,8.587412309349935,0,6.548002332166963
7,9,0,1,7.949982372652652,0,6.203038353059516
5,5,1,1,13.540753216252398,1,18.420900082638735
10,4,1,1,7.296296099285006,0,4.920978112972774
9,4,0,0,14.406369956604282,1,19.76321592587272
8,6,1,0,11.75339036774018,1,17.225200360322336
12,2,1,1,9.857045574019647,0,9.61651954247795
9,5,0,1,13.735481268783143,1,18.871691728950378
10,9,1,1,9.284098224112826,0,9.410153249791946
5,4,0,1,12.2928482667301,1,17.853091348598905
2,5,0,0,10.809128858295216,0,10.934887498748727
4,6,1,1,12.631330172333495,1,17.068081868982986
11,3,0,0,8.186945813013294,0,7.045528212306308
9,7,0,1,9.463188166160243,0,8.534607259441081
6,5,0,1,13.882035921887637,1,18.81492507884308
5,8,1,0,9.033940528075966,0,8.123447593688137
5,5,1,0,9.822883522314813,0,9.078468683911955
2,6,1,0,11.010627948079248,1,15.463468088476274
8,7,1,0,9.353876727163334,0,8.97495481915273
11,9,1,1,11.896058853628253,1,17.374260686203627
7,6,0,0,9.414102426990594,0,8.673848546909056
7,7,1,0,14.819045131008147,1,20.25084293645665
13,3,0,1,13.426928779992435,1,18.685308502638566
9,5,0,1,12.121160089840853,1,17.479903879894703
9,3,0,1,12.321420082823206,1,17.01012915389221
9,6,0,0,13.45029290197622,1,19.282894728902303
4,5,1,1,11.905151098985266,1,17.830642745512314
14,6,1,0,11.129248802141111,1,15.995611255483212
8,6,0,1,10.706084512197998,0,10.048458483927732
8,3,0,1,14.753707063753676,1,20.424429250688057
8,5,1,0,8.860896732171199,0,7.91295532628977
9,7,0,0,11.797064421325803,1,17.43121258459801
4,6,0,0,10.753982853241991,0,9.625017206652714
12,7,0,0,7.82008133484799,0,6.54202590739079
9,5,1,0,12.998915065724695,1,18.66243427046765
3,5,1,0,13.10144057931348,1,16.93737977285761
8,4,0,0,10.820669199002614,0,10.719006998936392
7,5,1,0,13.01734329754282,1,18.78476525076153
6,5,1,0,11.281878345665604,1,16.09626166706614
4,6,0,0,9.215463133543116,0,7.9278504760739645
11,5,0,0,11.451508728957496,1,16.625539146972113
2,6,0,1,11.057432842193627,1,15.844849764426089
8,7,1,0,10.9099349400613,0,11.440553733780684
7,4,0,1,12.45314748267998,1,17.01670650597211
2,6,1,1,11.904618819609157,1,16.94397635137267
7,8,1,0,10.772943018694647,0,10.72770098409991
10,6,1,0,8.849144590958268,0,8.144514982285664
5,3,1,0,12.02349572926824,1,16.96554545158471
4,5,0,0,11.346038446739286,1,16.630257189041526
10,5,1,0,9.990973830960746,0,10.043772649888645
8,4,1,0,8.89166900014833,0,7.226280388233187
7,4,0,0,10.444093107094584,0,10.711147210991104
5,3,1,0,8.030853319893195,0,5.692846190907448
7,7,0,0,11.35182922673238,1,17.21764473349949
11,8,0,1,10.134185744696566,0,10.326819226549825
2,5,0,0,7.932881005742417,0,6.571279292311575
8,3,1,1,13.7124185459159,1,17.93388990231053
6,9,1,1,10.622486275217884,0,11.079243442400651
2,6,1,0,9.8602293787386,0,8.28032017919433
9,5,0,1,10.201647784271884,0,10.072907818144216
6,6,0,1,11.963045735848262,1,17.0313647093419
9,4,1,1,14.238164240596577,1,18.563658658335328
12,7,0,1,9.691429838034784,0,9.193992216926544
6,5,1,0,14.0175803129407,1,19.1789734506086
8,5,1,1,10.898933544256606,0,10.418020240881388
5,5,0,1,6.8690566564817015,0,4.863390342569982
7,6,1,0,10.479515700719569,0,10.240384611167324
13,7,1,1,11.687622413074465,1,17.714502462215346
10,5,0,0,10.016398961681617,0,8.95853151671391
12,7,1,0,10.426192726418192,0,11.306160530066071
6,8,0,0,11.66028013280498,1,17.129796429073508
5,4,0,1,10.34404323878626,0,9.602936517928612
7,9,1,0,10.559788874450645,0,10.199999254558865
6,7,1,1,12.197042388939709,1,17.282131628386406
11,6,0,1,12.921672626664856,1,18.262647531718983
9,5,0,1,10.55724987791252,0,10.8727995397067
10,3,1,1,11.023048774893873,1,16.87473672576928
5,7,1,0,7.044439242354295,0,5.943036722444788
8,3,1,0,9.939522247527329,0,9.094405539230262
10,6,1,1,13.25488677359892,1,18.40780423922046
8,5,1,0,12.392475643600022,1,16.98793040210708
9,4,0,0,8.50586886181353,0,7.044712296225952
4,4,0,1,8.419217454510607,0,6.8211777431102
3,10,1,1,10.823256671405517,0,11.507097342015278
7,7,1,1,10.41241449973087,0,9.031332745943368
12,5,1,0,9.721301891444902,0,9.70088128124155
11,5,1,0,9.314671068411226,0,8.576703265852743
6,3,0,1,9.603744641432344,0,8.742130666479573
11,5,1,1,11.912274096638749,1,17.670231316867902
4,6,1,0,9.997844592216046,0,8.587150718421839
13,6,0,1,11.986705056587171,1,17.767628235321002
4,8,1,0,15.002091677425652,1,19.56874141802712
4,5,1,0,11.757708843360591,1,16.7724999439993
5,5,0,1,10.843154279527294,0,10.38274310142407
13,6,0,1,8.245251904759485,0,7.830151251692652
13,8,0,0,8.56523494011542,0,8.432682742704873
7,8,0,0,12.022838874313535,1,18.05982820425739
2,5,0,1,15.45140495283114,1,20.159414217272268
9,4,1,1,8.58223821351588,0,7.402442425573217
9,8,0,1,11.262326676174917,1,17.41644619302545
8,5,0,1,9.733572427465194,0,9.1188067836287
7,6,1,0,11.922416582857236,1,16.36762870362997
9,8,0,1,11.678884197733424,1,16.90867872824342
6,8,0,0,12.609755521539814,1,17.08451646643158
2,8,1,0,13.524843500272535,1,18.94103475971349
10,6,1,0,10.02094479463103,0,9.617303777393056
10,8,0,1,8.853707417145419,0,8.32345855945261
10,8,1,0,9.345943813666096,0,9.037249707793949
10,5,1,0,8.222695826622187,0,6.98651102450536
12,6,0,0,9.49894139823592,0,8.352340907239652
3,9,0,0,13.928719112518754,1,18.125342182796253
10,6,1,0,10.815382599887696,0,9.575588574922165
5,6,1,1,9.63480361521254,0,9.860707461080564
15,6,0,0,10.35634346965455,0,10.85464719723493
6,5,1,1,9.871267164476135,0,9.049783859886851
1,5,0,1,8.360055227317883,0,6.492218479019915
5,6,0,0,12.191117933786378,1,17.12488412689368
5,6,0,0,12.564887256549838,1,18.10035337838333
7,5,1,0,13.367792066955158,1,18.391852110980764
11,5,1,1,11.370711003991238,1,17.01671868990463
6,4,1,0,9.71510987656672,0,8.496692932293797
11,3,1,1,12.526893052471657,1,17.059419704424872
6,7,1,1,11.949249610250314,1,17.487232983935492
10,6,1,0,9.895057700256013,0,9.999263206152554
14,3,1,1,13.502357498429175,1,18.60960379047129
8,7,1,1,9.851387868136667,0,9.305516156273798
3,6,1,0,13.111674694314084,1,17.83761703160159
8,6,0,0,11.43702123210179,1,16.85679961621789
5,6,1,1,10.722697580903816,0,10.79751246304003
7,4,0,1,14.227299788435566,1,18.73824795901532
15,8,1,1,13.121249071041031,1,19.412407914917072
12,4,0,0,10.703865629868398,0,10.640601742100358
7,5,1,0,13.93064152983461,1,18.05305566828793
3,8,1,0,8.66899960999552,0,7.052868889585126
7,8,1,1,15.326643662827184,1,19.67697735533039
5,6,0,0,8.756532046058235,0,8.38378950339004
2,8,0,0,12.870979056608332,1,17.72350451278519
9,7,1,0,8.473472348038287,0,7.837291928994419
7,4,0,1,12.373653173119664,1,16.618007334577594
0,3,0,0,11.123787396506057,1,15.850159763418096
5,6,1,1,12.213719668826329,1,17.416544306040237
3,6,0,1,11.83540793330724,1,15.82750527219983
8,5,1,1,9.314995607286471,0,8.33535883149726
5,4,1,1,11.768649623320256,1,17.27365049496356
2,9,0,0,15.314995819413957,1,20.184941714514935
10,5,0,0,13.015331909893348,1,18.32140087622621
13,6,0,1,10.046474063357724,0,10.925866221248889
4,5,1,0,10.781023874287524,0,10.200848582753816
10,5,1,0,9.511962071274162,0,8.82747541153168
5,6,1,0,11.417693593981369,1,16.860642895419105
7,5,0,0,13.95732181336437,1,18.96773101127768
5,7,0,1,7.377133227718674,0,5.65376257226569
12,5,0,0,10.328731841378954,0,10.433213417028533
4,5,1,1,15.20511471449275,1,19.72763085056289
5,6,0,0,11.991221004466396,1,17.436435535796118
9,5,0,1,10.852606246931998,0,10.343632090239565
6,6,1,1,15.26538469562027,1,20.42551709356564
3,6,0,1,9.600655924449974,0,8.66567806173617
7,7,1,1,10.539191431359688,0,10.008535437596583
7,5,0,0,10.535640532212788,0,10.215446649269015
4,6,1,0,9.098433554507132,0,8.394174177517947
7,5,0,1,14.628892784859689,1,18.416626050983123
3,4,1,0,9.293336049461075,0,7.631686236294168
3,8,0,0,9.298092477607712,0,8.41289631833204
5,7,1,1,9.76296083129241,0,9.346492172574605
9,5,1,1,12.334248336190663,1,16.96576253963416
9,3,1,0,10.921294069054529,0,10.56449913779162
7,4,0,1,9.556882260193204,0,8.329923995958508
3,5,0,1,11.854866896602095,1,16.08234532923352
3,7,1,1,7.178824004928503,0,5.262785220235951
3,5,1,1,11.227667341346724,1,16.155189804738853
8,6,1,0,9.214735838469789,0,7.899215691728646
7,4,0,1,10.23285022485234,0,10.113790285277169
1,4,1,1,14.93013629908356,1,19.13650696214712
11,6,1,1,9.906780514733896,0,9.064722919655258
13,4,1,0,10.725523309443044,0,11.130397785547515
5,6,1,1,12.06570597040066,1,16.535992099731555
8,5,1,1,10.384756283175337,0,11.262290776529609
10,3,1,1,14.179835066767977,1,19.028843334584128
5,6,1,1,11.129642024588684,1,16.66622552377189
11,6,0,1,8.283037836961793,0,8.317973450389493
8,4,1,0,10.077545126983102,0,9.683218789985697
6,6,1,0,10.324121655199058,0,9.622110463795869
10,8,1,1,11.59503468734995,1,17.82363088286393
8,4,0,0,10.182544805795448,0,10.498838320637226
9,5,1,0,13.93107737546151,1,18.33938142600636
8,4,0,1,13.013770975816431,1,17.775530032313426
7,6,1,0,10.923558116501296,0,11.270944090895728
6,6,0,0,7.879045923232791,0,6.138567719065953
9,3,0,0,8.578593980585566,0,7.164103670656063
6,4,1,0,11.630063404183597,1,17.60460745561291
11,5,1,1,10.724145405884292,0,10.749545616986216
8,5,0,1,10.733166543441945,0,9.566615252988802
8,5,1,0,12.89623885678598,1,18.512643727065928
11,5,1,0,12.625693500847712,1,17.88984735899757
4,7,0,1,8.414560451872118,0,6.592174245200307
7,5,1,0,9.802415754474923,0,8.8175702901642
12,7,1,1,11.05866782737599,1,17.255698914168452
9,6,1,1,10.825585966826416,0,11.518702058400834
8,6,1,0,12.292942914509744,1,17.703221809470698
7,7,1,1,7.365022206086295,0,4.997000177221323
7,7,0,0,11.53338647475264,1,16.963420265352948
9,5,0,0,12.782261217890769,1,18.281232633806244
11,5,1,0,11.338310601480606,1,16.839454488232366
2,4,1,1,8.716962925889728,0,6.879065885224671
5,5,1,1,10.343615237706572,0,9.993556262914254
10,8,0,1,11.920688117396796,1,16.548277982843935
8,4,1,1,9.314549417893652,0,8.854269187498176
6,4,0,1,11.88946440166218,1,16.29946849590836
10,6,1,0,12.259843399134557,1,18.015887849168653
12,4,0,0,8.994257905069476,0,8.040708738903344
13,5,0,1,13.39306834697978,1,18.571393103388797
10,7,1,1,10.424821245266491,0,9.824375672395618
9,7,0,0,8.840265519386325,0,7.643726657311091
13,4,1,1,12.008844654975618,1,18.292087012371155
3,6,1,0,8.801350522984665,0,6.907864105789729
9,6,1,0,7.861840551021487,0,6.398635721866091
6,4,0,0,13.354825325302317,1,17.662234707010736
16,5,0,0,13.85713139644128,1,18.13996935553484
6,6,0,0,11.095319533024652,1,16.626407391554874
7,8,1,0,9.633263304225958,0,8.522270101263198
5,7,0,0,9.945012910857702,0,8.5359960677361
6,8,1,1,9.272204000309005,0,8.69546453815142
6,5,0,1,11.706918920109144,1,16.16113901864798
8,5,1,1,10.608839797989924,0,9.998856725937054
4,5,0,1,8.868637317250078,0,7.541071687105128
7,6,1,1,9.702964178365583,0,8.874228068126628
12,4,1,0,11.25595524593555,1,17.50681229825375
8,6,1,1,10.097128473849455,0,9.276867231983976
9,5,1,0,12.759600825476053,1,17.640173558726776
7,4,1,1,6.339886079146081,0,4.791221894768716
9,6,0,1,13.18790337162978,1,18.70088950267668
7,5,1,0,11.838725548735503,1,16.907007523870824
10,8,0,0,10.146726107992569,0,10.1210925939562
11,7,1,1,10.947788327363126,0,10.783937091629864
8,7,1,1,12.58543381794458,1,17.64491051436064
11,4,0,1,15.209215592083606,1,20.303635803873785
8,5,1,1,13.763822948622352,1,19.166490981329854
6,7,1,1,11.09723456362849,1,16.36473203832461
2,7,0,1,7.771115415794636,0,6.5966894199727255
5,6,1,0,10.66620005756112,0,10.827738667409086
10,8,1,0,12.437791842813375,1,17.470277065782472
5,4,1,1,11.14012446081368,1,16.87827103963571
10,3,0,1,12.02899370637846,1,16.668446983954702
5,6,1,0,16.53028919991837,1,20.5464482075371
5,7,1,0,11.878289892765386,1,17.221473049493703
8,6,0,1,8.615939875000699,0,6.636378764781165
8,3,0,1,12.026921267241844,1,17.461718306345162
8,5,1,0,10.879025815775016,0,10.248212078165432
10,4,0,1,13.041681805265403,1,17.61999759241542
9,7,0,0,10.63459270765787,0,10.762829241932955
4,9,1,1,10.217706383979184,0,9.98304157412136
7,6,0,1,13.291446023934965,1,19.402632869163853
11,4,0,1,9.137680869455645,0,8.370432518732903
5,7,0,0,9.992803885415174,0,9.506937240317626
11,7,0,0,10.896338942011372,0,11.560638490728552
7,4,1,1,6.361042236781197,0,4.046898816273599
9,6,1,0,10.156274038824876,0,10.214648655183083
5,5,0,0,6.52274340210281,0,2.8804340384292235
4,4,1,0,6.432539844791608,0,2.7019937597395023
6,5,1,1,12.336189631146889,1,17.761757523356785
10,7,1,0,12.422216447042716,1,17.41787728976431
10,6,1,1,10.299034050437886,0,9.931917654167014
12,7,1,0,9.492588492019657,0,9.875072130419522
5,7,1,1,11.267577653836682,1,15.880575860484722
13,8,1,0,15.043440794879436,1,19.668420940723365
5,3,0,1,13.581887249620811,1,18.17974669647225
12,6,1,0,8.94193619185831,0,6.997006906049032
10,4,1,1,9.24182697978233,0,7.997405040985968
13,9,0,1,11.578899785902385,1,18.014912526190013
11,5,0,1,12.16661368857862,1,17.046433155603424
10,6,1,0,5.75090952319774,0,2.6408632340968694
4,6,1,0,13.791461600166055,1,18.44421686542377
7,3,0,0,10.782599970759538,0,10.456243711982358
7,4,0,0,10.286909029412003,0,9.903555917043262
2,5,1,1,6.793178670433738,0,5.145727396693956
7,6,1,1,8.226159351211198,0,6.667821167029177
5,5,1,0,12.4331157235537,1,16.217703188619062
6,3,1,0,9.778423139517972,0,8.982304309721552
5,7,1,1,11.268508210391795,1,16.1480228078314
11,6,1,1,9.766967245850598,0,9.786969577680356
6,6,1,0,11.902286477612575,1,17.320005319046125
6,6,0,1,12.406130421399462,1,17.62955674531797
3,5,0,1,10.228532104999818,0,9.147447236115012
9,4,1,0,14.125622951480898,1,19.08741775315862
9,6,0,1,10.078861568043855,0,9.228426849564215
8,7,1,1,10.565546286237383,0,10.733560976316916
3,7,1,1,8.529965872909735,0,6.491460072734357
4,8,1,0,10.53660153818774,0,9.550520273221212
10,6,1,1,13.399029499956391,1,19.053066571969847
12,5,0,1,8.620313914890325,0,8.408684831121011
8,7,0,0,11.355269642679996,1,17.0169385606319
7,4,1,0,12.02207195135056,1,17.122853997862318
3,6,0,1,13.251862256474665,1,18.856891578716883
11,4,0,0,11.161436927635016,1,16.61576039258051
4,8,1,0,8.904399573003694,0,7.788587159692593
13,5,0,0,10.05997256768841,0,9.531633105998097
11,6,1,1,10.188383796334463,0,10.037329550795748
8,5,1,1,13.3841633272767,1,18.630869801349856
7,6,0,0,9.748564794620856,0,9.578374662602126
5,6,0,1,9.95364288136008,0,9.17134914377082
7,5,0,0,12.504797966305553,1,18.37620677798838
4,5,0,1,12.66066695113875,1,17.00127704336623
9,6,1,0,10.23043789119545,0,9.93983979026205
4,4,1,1,11.714925606741057,1,16.945759148247507
5,6,1,1,12.966787763611736,1,18.13619931411132
9,5,0,1,11.973556577085352,1,17.141588453190423
7,9,0,0,9.66660101453509,0,9.815442811774984
9,6,1,1,10.424823540339624,0,10.480461641826064
8,7,0,0,13.684449205671854,1,19.497951344388767
11,5,0,1,10.249221949691393,0,9.908286844403642
5,4,1,1,15.47289081792824,1,19.99364262841517
11,6,1,0,14.327379068472354,1,19.75560544566938
6,6,1,1,14.284400768204222,1,19.30561278919284
9,3,1,0,5.393249643314548,0,2.3297251285276395
8,3,0,1,10.805472900912974,0,10.091424677418653
3,5,1,0,10.171102716221643,0,9.427621878355456
6,6,1,1,10.783263000357762,0,9.525133108296242
2,6,0,1,9.61314215320328,0,9.040407971800851
9,5,1,0,11.484763627958008,1,16.85475980876297
9,5,1,0,11.992987198722217,1,16.262995137892485
6,8,1,1,6.938548237266305,0,4.53795655702219
7,6,1,0,10.059820526928132,0,9.57840348903914
8,7,1,0,13.453874492699594,1,19.058646088650885
8,4,0,1,13.271634676646066,1,18.88007384840222
7,6,1,1,9.633143159457653,0,8.49640358195512
6,4,0,1,6.4076822717732265,0,3.567623321703232
4,6,1,0,10.014009682937909,0,9.526323345568194
8,5,0,1,10.326908762173655,0,10.522902581640036
6,6,0,0,10.74086288023865,0,10.474638395855363
8,7,1,1,8.501827984112904,0,6.666417538723361
6,5,1,1,8.448164164184941,0,7.146537002052456
11,7,0,1,14.07310442470632,1,19.47745966297345
13,6,1,1,8.275842041219258,0,8.177232833147878
8,5,1,1,10.789469971346753,0,10.164571809603686
8,5,1,0,12.478625954893454,1,18.43775344295966
7,6,1,0,8.740585645895976,0,6.753732233896837
7,5,1,0,10.680663523273584,0,10.596834845406605
4,5,1,0,11.659108457581407,1,16.95477658371499
6,7,0,0,12.059006051138342,1,17.2079409803238
12,6,0,1,8.78039059874688,0,8.780720736867698
8,4,0,0,6.243955767987519,0,3.5660873260908383
8,5,1,0,11.007732713330478,1,15.593298781643002
3,5,0,1,12.64068145993765,1,18.05840252981259
8,6,1,0,8.844158978820731,0,8.689541009600577
10,5,0,1,8.291414481667557,0,6.134183239594854
4,5,0,1,11.775103818505489,1,17.553893220728746
4,7,1,1,11.801121736359802,1,17.328286807283416
11,7,1,1,9.738565145067408,0,9.927489392084006
7,1,1,1,12.901782960707106,1,17.461234112353576
8,5,1,0,11.699366868531534,1,17.44523362429415
8,6,1,1,11.18649122723151,1,16.478344942069516
1,8,1,0,10.917494589575805,0,10.680178347125713
11,8,1,0,16.360565130255374,1,21.27028378253625
13,6,0,0,11.014150319447667,1,16.48940647054109
14,2,0,1,8.662615897108033,0,7.18231496340088
9,2,1,1,8.586613380356523,0,7.568060503176955
6,2,0,0,11.48796335345688,1,16.84149691191452
5,3,1,1,13.319382230352002,1,17.320005494391754
5,7,0,0,9.626474655174452,0,8.260960970537527
7,5,1,0,12.044206441612436,1,17.61027857175781
8,7,0,0,10.206288586314246,0,9.838781283030272
2,4,1,1,12.131708835477232,1,16.65525931043872
