hospital_id,measurement_year,telehealth_services,patient_recovery_rate,patient_age,hospital_capacity,rural_location,private_insurance
64,1,0,51.31928172943454,6,7,1,0
64,2,0,52.56202265747942,6,7,1,0
64,3,0,51.86564658324616,6,7,1,0
64,4,0,48.64094062458082,6,7,1,0
64,5,0,52.62873314640452,6,7,1,0
64,6,0,53.270901206114935,6,7,1,0
64,7,1,58.93691452044369,6,7,1,0
64,8,1,58.26928890824544,6,7,1,0
64,9,1,56.91258868499698,6,7,1,0
65,0,0,50.0958629393669,5,10,1,0
65,1,0,47.20035520401088,5,10,1,0
65,2,0,51.23307073440312,5,10,1,0
65,3,0,48.63042074673757,5,10,1,0
65,4,0,47.39481074301536,5,10,1,0
65,5,0,50.46930259662688,5,10,1,0
65,6,0,51.03432528601663,5,10,1,0
65,7,0,50.47472020383089,5,10,1,0
65,8,0,49.36940997130095,5,10,1,0
65,9,0,47.43101362343088,5,10,1,0
66,0,0,50.283274681655,6,8,1,1
66,1,0,46.77815496559381,6,8,1,1
66,2,0,48.1235338946116,6,8,1,1
66,3,0,50.97929319720989,6,8,1,1
66,4,0,45.780874808265786,6,8,1,1
66,5,0,49.75006349199288,6,8,1,1
66,6,0,51.23964670191452,6,8,1,1
66,7,0,49.98232681713244,6,8,1,1
66,8,0,48.6152299881161,6,8,1,1
66,9,0,44.76921227236004,6,8,1,1
67,0,0,51.964226708904974,3,5,1,1
67,1,0,49.9724669500353,3,5,1,1
67,2,0,52.40163037204015,3,5,1,1
67,3,0,50.27700668401412,3,5,1,1
67,4,0,48.60743917018366,3,5,1,1
67,5,0,49.67990007639434,3,5,1,1
67,6,0,50.85067135442062,3,5,1,1
67,7,0,52.276034808467045,3,5,1,1
67,8,0,50.75968307156626,3,5,1,1
67,9,0,48.4461368502245,3,5,1,1
68,0,0,50.95427516412072,5,13,1,0
68,1,0,47.74231570042785,5,13,1,0
68,2,0,48.494159747479976,5,13,1,0
68,3,0,51.64405685487935,5,13,1,0
68,4,0,45.75156107427512,5,13,1,0
68,5,0,48.30141743884812,5,13,1,0
68,6,0,52.44806696049815,5,13,1,0
68,7,0,49.573089892219336,5,13,1,0
68,8,1,54.10321077317344,5,13,1,0
68,9,1,54.32443724814559,5,13,1,0
69,0,0,52.69634566586246,6,13,1,1
69,1,0,49.74553098762699,6,13,1,1
69,2,0,53.19807066593107,6,13,1,1
69,3,0,50.81411814229699,6,13,1,1
69,4,0,47.44544419802065,6,13,1,1
69,5,0,51.21165032054283,6,13,1,1
69,6,0,52.109850978128655,6,13,1,1
69,7,0,51.13406121113265,6,13,1,1
69,8,0,49.906029572799305,6,13,1,1
69,9,0,49.60002838636745,6,13,1,1
70,0,0,52.18787994929023,3,9,1,0
70,1,0,48.357082238401496,3,9,1,0
70,2,0,51.97116554401679,3,9,1,0
70,3,0,50.82958276831364,3,9,1,0
70,4,0,48.23132944674918,3,9,1,0
70,5,0,51.08380665267007,3,9,1,0
70,6,0,50.74441983503222,3,9,1,0
70,7,0,51.11445081627214,3,9,1,0
70,8,0,50.29768976896582,3,9,1,0
70,9,0,49.44097052519821,3,9,1,0
71,0,0,51.55333273216174,3,9,0,1
71,1,0,48.85498166537721,3,9,0,1
71,2,0,53.17096797262556,3,9,0,1
71,3,0,50.36039584624997,3,9,0,1
71,4,0,49.07821881085338,3,9,0,1
71,5,0,51.17476909905222,3,9,0,1
71,6,0,53.5956985123104,3,9,0,1
71,7,0,52.02152652061248,3,9,0,1
71,8,0,52.00542574801799,3,9,0,1
71,9,0,48.763291508473664,3,9,0,1
72,0,0,54.5078118519176,1,6,1,1
72,1,0,49.45343313913062,1,6,1,1
72,2,0,49.99419770087851,1,6,1,1
72,3,0,51.429211616881325,1,6,1,1
72,4,0,49.06233704222502,1,6,1,1
72,5,0,51.46040341442532,1,6,1,1
72,6,0,53.35399659436784,1,6,1,1
72,7,0,52.21231938352167,1,6,1,1
72,8,0,52.09696624410898,1,6,1,1
72,9,0,51.37475916322072,1,6,1,1
73,0,0,51.83554173332517,0,6,1,1
73,1,0,46.6141345657669,0,6,1,1
73,2,0,50.84079806280752,0,6,1,1
73,3,0,49.87787738322283,0,6,1,1
73,4,0,46.33977626800017,0,6,1,1
73,5,0,50.27660291269653,0,6,1,1
73,6,1,58.19439417597509,0,6,1,1
73,7,1,57.09196071541379,0,6,1,1
73,8,1,56.4221531702822,0,6,1,1
73,9,1,54.40135077177784,0,6,1,1
74,0,0,53.14804738156441,2,7,1,0
74,1,0,52.34240449612623,2,7,1,0
74,2,0,50.328210676410286,2,7,1,0
74,3,0,52.54794987542644,2,7,1,0
74,4,1,55.037009680927525,2,7,1,0
74,5,1,56.77858943728217,2,7,1,0
74,6,1,59.1553805412949,2,7,1,0
74,7,1,56.43368398697783,2,7,1,0
74,8,1,58.727537993238975,2,7,1,0
74,9,1,57.52216778785507,2,7,1,0
75,0,0,54.00061070336691,5,9,0,1
75,1,0,50.36166019882253,5,9,0,1
75,2,0,52.19646465764966,5,9,0,1
75,3,0,52.3688644350414,5,9,0,1
75,4,0,47.69757177917565,5,9,0,1
75,5,0,51.29686287247527,5,9,0,1
75,6,1,58.31111504915003,5,9,0,1
75,7,1,59.78691982598778,5,9,0,1
75,8,1,56.43523896061905,5,9,0,1
75,9,1,56.48477018258835,5,9,0,1
76,0,0,53.802916918148775,4,9,0,0
76,1,0,51.48212266332183,4,9,0,0
76,2,0,52.60511505489084,4,9,0,0
76,3,0,53.21511626368133,4,9,0,0
76,4,1,56.38732471974716,4,9,0,0
76,5,1,58.62408374963279,4,9,0,0
76,6,1,58.23391918591789,4,9,0,0
76,7,1,58.75617622928223,4,9,0,0
76,8,1,57.525196394865176,4,9,0,0
76,9,1,55.36988581502806,4,9,0,0
77,0,0,51.50223860335899,3,4,1,0
77,1,0,49.84129127193448,3,4,1,0
77,2,0,51.03248180717437,3,4,1,0
77,3,0,50.42112678607763,3,4,1,0
77,4,1,54.31123605647228,3,4,1,0
77,5,1,57.71755389490438,3,4,1,0
77,6,1,57.3027240758829,3,4,1,0
77,7,1,57.6250407160224,3,4,1,0
77,8,1,55.51185320303465,3,4,1,0
77,9,1,54.93518975763001,3,4,1,0
78,0,0,51.92996294975485,3,10,1,1
78,1,0,47.68949532404928,3,10,1,1
78,2,1,57.44751129975394,3,10,1,1
78,3,1,55.82568104228091,3,10,1,1
78,4,1,51.72723383385004,3,10,1,1
78,5,1,55.00770175116848,3,10,1,1
78,6,1,56.150123986825925,3,10,1,1
78,7,1,55.999184025779925,3,10,1,1
78,8,1,54.96954956587196,3,10,1,1
78,9,1,53.41955126577269,3,10,1,1
79,0,0,56.09548531415421,4,10,0,1
79,1,0,51.268705605683074,4,10,0,1
79,2,0,53.32948440248213,4,10,0,1
79,3,0,51.36223671724896,4,10,0,1
79,4,1,57.45736630822463,4,10,0,1
79,5,1,58.73117661042362,4,10,0,1
79,6,1,61.54351764014321,4,10,0,1
79,7,1,60.31364239121165,4,10,0,1
79,8,1,58.32495569303092,4,10,0,1
79,9,1,58.4366339844394,4,10,0,1
80,0,0,52.36967852593389,2,10,1,1
80,1,1,55.03481873221428,2,10,1,1
80,2,1,56.23465073085292,2,10,1,1
80,3,1,56.88611562325568,2,10,1,1
80,4,1,52.91993908882775,2,10,1,1
80,5,1,56.076985505032965,2,10,1,1
80,6,1,56.34193297537606,2,10,1,1
80,7,1,58.91445825386306,2,10,1,1
80,8,1,55.146277399097,2,10,1,1
80,9,1,53.64189650585819,2,10,1,1
81,0,0,53.46031429745479,2,10,0,1
81,1,0,50.6008535065799,2,10,0,1
81,2,0,54.29048541234603,2,10,0,1
81,3,0,51.733384627096086,2,10,0,1
81,4,0,48.29655657850387,2,10,0,1
81,5,0,51.82920801803702,2,10,0,1
81,6,1,58.97218765590407,2,10,0,1
81,7,1,57.71346811694914,2,10,0,1
81,8,1,56.04101498942445,2,10,0,1
81,9,1,55.54898279108093,2,10,0,1
82,0,0,54.7761964102946,4,9,1,1
82,1,1,59.162232933989976,4,9,1,1
82,2,1,60.04303559683774,4,9,1,1
82,3,1,60.13283712820769,4,9,1,1
82,4,1,59.16696637376656,4,9,1,1
82,5,1,58.25745932002064,4,9,1,1
82,6,1,60.57071228008937,4,9,1,1
82,7,1,59.73779320955017,4,9,1,1
82,8,1,59.41777883311841,4,9,1,1
82,9,1,58.67502876734391,4,9,1,1
83,0,0,52.93860381582584,3,13,1,1
83,1,0,51.92677974126923,3,13,1,1
83,2,0,51.25126288432433,3,13,1,1
83,3,0,51.06429980449119,3,13,1,1
83,4,0,46.57887893522655,3,13,1,1
83,5,1,56.523747305337714,3,13,1,1
83,6,1,56.881461722227655,3,13,1,1
83,7,1,58.090845993743976,3,13,1,1
83,8,1,56.5900822125421,3,13,1,1
83,9,1,55.65504206175882,3,13,1,1
84,0,0,50.2694067369234,3,10,1,1
84,1,1,53.69827578517015,3,10,1,1
84,2,1,55.34557216041222,3,10,1,1
84,3,1,56.6850583093963,3,10,1,1
84,4,1,52.35843664429335,3,10,1,1
84,5,1,54.19869506285184,3,10,1,1
84,6,1,57.167405992672805,3,10,1,1
84,7,1,56.7172442677135,3,10,1,1
84,8,1,56.04572235162356,3,10,1,1
84,9,1,54.44399306296656,3,10,1,1
85,0,0,55.570477903009696,6,7,1,1
85,1,0,51.41040808457619,6,7,1,1
85,2,0,54.15286500914183,6,7,1,1
85,3,0,53.923622644455946,6,7,1,1
85,4,0,52.11479751669357,6,7,1,1
85,5,0,53.01915964197748,6,7,1,1
85,6,0,55.585202995184986,6,7,1,1
85,7,1,60.16374842563496,6,7,1,1
85,8,1,59.21135947738795,6,7,1,1
85,9,1,58.384807616293145,6,7,1,1
86,0,0,51.71952693207222,3,6,1,1
86,1,1,55.5794951986483,3,6,1,1
86,2,1,58.87439390920706,3,6,1,1
86,3,1,56.57553316806797,3,6,1,1
86,4,1,53.85962470668738,3,6,1,1
86,5,1,55.75861779427445,3,6,1,1
86,6,1,57.15318924781585,3,6,1,1
86,7,1,57.19091644115196,3,6,1,1
86,8,1,56.06486738113253,3,6,1,1
86,9,1,54.77173803148952,3,6,1,1
87,0,0,52.39772257702075,6,13,1,1
87,1,0,49.885759585904886,6,13,1,1
87,2,0,51.73151625790794,6,13,1,1
87,3,0,49.53795176136484,6,13,1,1
87,4,0,49.19664259518939,6,13,1,1
87,5,0,51.89768612912499,6,13,1,1
87,6,0,52.07334183228601,6,13,1,1
87,7,0,51.50718508191992,6,13,1,1
87,8,0,51.00509461631512,6,13,1,1
87,9,0,50.18720803447111,6,13,1,1
88,0,0,53.13197007464439,5,9,0,0
88,1,0,49.94713692045016,5,9,0,0
88,2,0,52.672652609920455,5,9,0,0
88,3,0,53.60007118262399,5,9,0,0
88,4,0,50.33848276533126,5,9,0,0
88,5,0,51.00763807189643,5,9,0,0
88,6,0,54.86200713928485,5,9,0,0
88,7,0,52.745777768726114,5,9,0,0
88,8,1,59.08782447784741,5,9,0,0
88,9,1,57.41871726552775,5,9,0,0
89,0,0,52.43002842486432,1,7,0,1
89,1,0,48.43127238362734,1,7,0,1
89,2,0,50.4391704788946,1,7,0,1
89,3,0,48.6885553634716,1,7,0,1
89,4,0,47.30957760817218,1,7,0,1
89,5,0,47.83330908293383,1,7,0,1
89,6,0,50.8158751035602,1,7,0,1
89,7,0,51.77201299967949,1,7,0,1
89,8,0,49.08863368431888,1,7,0,1
89,9,1,55.51285363387879,1,7,0,1
90,0,0,50.63125718302925,4,9,1,1
90,1,0,49.00503221621862,4,9,1,1
90,2,0,52.77704806395003,4,9,1,1
90,3,0,50.99087136075097,4,9,1,1
90,4,0,49.72347482382776,4,9,1,1
90,5,0,49.33330168684769,4,9,1,1
90,6,0,50.91153902676983,4,9,1,1
90,7,0,52.13492404668705,4,9,1,1
90,8,0,49.74909002576366,4,9,1,1
90,9,0,46.943454705292254,4,9,1,1
91,0,0,54.3127653212572,2,8,0,1
91,1,0,51.61649358769472,2,8,0,1
91,2,0,51.94022415711548,2,8,0,1
91,3,0,52.11862974401856,2,8,0,1
91,4,0,48.85041264376472,2,8,0,1
91,5,0,50.15659474834681,2,8,0,1
91,6,0,53.220339422626445,2,8,0,1
91,7,0,50.7787613883422,2,8,0,1
91,8,0,51.272248847526,2,8,0,1
91,9,1,57.59843164021109,2,8,0,1
92,0,0,52.20263146216578,5,15,1,1
92,1,0,49.59001253942107,5,15,1,1
92,2,0,53.62605875430486,5,15,1,1
92,3,0,51.30297769491431,5,15,1,1
92,4,0,48.4521282061546,5,15,1,1
92,5,0,50.496212130070816,5,15,1,1
92,6,0,54.35558383045097,5,15,1,1
92,7,0,51.65076820067264,5,15,1,1
92,8,0,50.311487352523415,5,15,1,1
92,9,0,49.86535528398555,5,15,1,1
93,0,0,51.692804196890414,3,10,1,1
93,1,0,49.95608688571464,3,10,1,1
93,2,0,50.37480597781811,3,10,1,1
93,3,0,51.27861192328135,3,10,1,1
93,4,0,47.74527927197399,3,10,1,1
93,5,0,50.32909834936455,3,10,1,1
93,6,0,51.41515411655266,3,10,1,1
93,7,0,48.66088952547901,3,10,1,1
93,8,0,50.29776063254472,3,10,1,1
93,9,1,54.88838988327049,3,10,1,1
94,0,0,52.13179023483284,1,9,1,0
94,1,0,51.07290165846819,1,9,1,0
94,2,0,52.19710631296693,1,9,1,0
94,3,0,52.25836891674759,1,9,1,0
94,4,0,49.20468970378135,1,9,1,0
94,5,0,50.74889340924526,1,9,1,0
94,6,0,52.613933673561455,1,9,1,0
94,7,0,51.4953896795608,1,9,1,0
94,8,0,52.64491069948685,1,9,1,0
94,9,0,50.30760285369483,1,9,1,0
95,0,0,51.60671065431187,5,11,0,1
95,1,0,51.86373536078092,5,11,0,1
95,2,0,50.43930725433001,5,11,0,1
95,3,0,52.06686114009142,5,11,0,1
95,4,0,50.04928744197044,5,11,0,1
95,5,0,51.78437291437437,5,11,0,1
95,6,1,60.68315584534528,5,11,0,1
95,7,1,59.85694869666408,5,11,0,1
95,8,1,59.31274052784037,5,11,0,1
95,9,1,58.9399908341036,5,11,0,1
96,0,0,53.74225470559713,3,9,0,1
96,1,0,49.31008246092246,3,9,0,1
96,2,0,52.39969246305984,3,9,0,1
96,3,0,49.901209962389466,3,9,0,1
96,4,0,48.63699944346668,3,9,0,1
96,5,0,50.28691489184976,3,9,0,1
96,6,0,52.69681306877143,3,9,0,1
96,7,0,52.75286143398923,3,9,0,1
96,8,0,50.70791360341481,3,9,0,1
96,9,1,58.25327915854673,3,9,0,1
97,0,0,52.33239855824211,4,8,1,0
97,1,0,50.79464360391658,4,8,1,0
97,2,0,55.2116158012816,4,8,1,0
97,3,0,50.67915622218574,4,8,1,0
97,4,0,48.19439337307677,4,8,1,0
97,5,0,51.36108347347297,4,8,1,0
97,6,0,51.20617918345792,4,8,1,0
97,7,0,50.65523413082929,4,8,1,0
97,8,0,51.42838399594557,4,8,1,0
97,9,1,56.319878256679246,4,8,1,0
98,0,0,54.0857263152457,2,5,1,1
98,1,0,49.4501747035928,2,5,1,1
98,2,0,51.10455004714537,2,5,1,1
98,3,0,52.78384221598376,2,5,1,1
98,4,0,47.97915836356138,2,5,1,1
98,5,0,51.23760881399022,2,5,1,1
98,6,0,52.52054360257258,2,5,1,1
98,7,0,51.51026189095188,2,5,1,1
98,8,0,49.76913485363627,2,5,1,1
98,9,0,48.53834776387378,2,5,1,1
99,0,0,52.22438015615387,5,5,1,1
99,1,0,49.78531466909403,5,5,1,1
99,2,0,51.66193858397057,5,5,1,1
99,3,0,50.84283773203054,5,5,1,1
99,4,0,48.73434821847224,5,5,1,1
99,5,0,51.501058139576834,5,5,1,1
99,6,0,53.05862256798721,5,5,1,1
99,7,0,49.760169791523495,5,5,1,1
99,8,0,50.24510878867663,5,5,1,1
99,9,0,50.17418155122973,5,5,1,1
100,0,0,52.86256452507824,3,9,0,1
100,1,0,50.97718181610735,3,9,0,1
100,2,1,60.619109844820215,3,9,0,1
100,3,1,59.9163317221716,3,9,0,1
100,4,1,56.53952752599935,3,9,0,1
100,5,1,59.19969028931324,3,9,0,1
100,6,1,61.765082415314765,3,9,0,1
100,7,1,59.42681064283872,3,9,0,1
100,8,1,57.87548336016757,3,9,0,1
100,9,1,56.847255342321965,3,9,0,1
