county_id,year,legal_aid_availability,conviction_rate,average_income,crime_rate,urban_county,public_defender_availability
64,2,0,53.577964007627344,4,8,0,0
64,3,0,54.71338933116725,4,8,0,0
64,4,0,52.17719433569009,4,8,0,0
64,5,0,55.22984576558708,4,8,0,0
64,6,0,51.58214852490446,4,8,0,0
64,7,0,51.64826781599267,4,8,0,0
64,8,0,51.19217683087808,4,8,0,0
64,9,1,55.49585599298626,4,8,0,0
65,0,0,51.83005356234791,4,7,0,1
65,1,0,53.35790644096819,4,7,0,1
65,2,0,52.67553792206432,4,7,0,1
65,3,0,54.83129470164671,4,7,0,1
65,4,0,52.17436776091346,4,7,0,1
65,5,0,54.22687286790684,4,7,0,1
65,6,0,48.79733752392479,4,7,0,1
65,7,0,53.86540687166188,4,7,0,1
65,8,0,50.532962096234606,4,7,0,1
65,9,0,51.55560258219039,4,7,0,1
66,0,0,51.13527090386216,5,13,1,1
66,1,0,53.95644453529805,5,13,1,1
66,2,0,51.5571240752062,5,13,1,1
66,3,0,51.96171990169688,5,13,1,1
66,4,0,51.42394168511312,5,13,1,1
66,5,1,57.24146914960539,5,13,1,1
66,6,1,51.572320111910535,5,13,1,1
66,7,1,55.57713822957118,5,13,1,1
66,8,1,53.50962668249655,5,13,1,1
66,9,1,56.30314150069442,5,13,1,1
67,0,0,52.41054830671283,5,8,1,0
67,1,0,52.06553505836075,5,8,1,0
67,2,0,52.48198239717074,5,8,1,0
67,3,0,54.46000530093216,5,8,1,0
67,4,0,50.52592188934775,5,8,1,0
67,5,0,53.980768402406525,5,8,1,0
67,6,0,48.586810632443374,5,8,1,0
67,7,0,50.94438546514,5,8,1,0
67,8,0,49.4439540112115,5,8,1,0
67,9,0,51.62371540592684,5,8,1,0
68,0,0,52.3242052974246,3,8,1,1
68,1,0,52.03492785874835,3,8,1,1
68,2,0,54.006681381619245,3,8,1,1
68,3,0,53.132755101979136,3,8,1,1
68,4,1,54.5153772635605,3,8,1,1
68,5,1,56.58667588150947,3,8,1,1
68,6,1,51.67845057361664,3,8,1,1
68,7,1,57.53283654608249,3,8,1,1
68,8,1,53.97056408416291,3,8,1,1
68,9,1,54.40078512447209,3,8,1,1
69,0,0,48.82675804751198,0,6,1,0
69,1,0,51.31404545902822,0,6,1,0
69,2,0,51.48337306188729,0,6,1,0
69,3,0,51.63135996910415,0,6,1,0
69,4,1,54.00551518143864,0,6,1,0
69,5,1,55.66253139587543,0,6,1,0
69,6,1,51.55779728514728,0,6,1,0
69,7,1,55.0942415386019,0,6,1,0
69,8,1,53.32519319258264,0,6,1,0
69,9,1,52.14653143865113,0,6,1,0
70,0,0,48.4985480734221,2,9,1,0
70,1,0,49.34176435941998,2,9,1,0
70,2,0,52.36140791610514,2,9,1,0
70,3,0,50.45669667295744,2,9,1,0
70,4,0,50.0180794852044,2,9,1,0
70,5,0,50.61918573273097,2,9,1,0
70,6,0,48.068400270650905,2,9,1,0
70,7,0,51.661805802739686,2,9,1,0
70,8,0,47.5989640744772,2,9,1,0
70,9,0,50.9670662340137,2,9,1,0
71,0,0,48.70155968304815,1,10,0,1
71,1,0,51.21756264439415,1,10,0,1
71,2,0,50.956483522061866,1,10,0,1
71,3,0,51.31333721312684,1,10,0,1
71,4,0,48.60034413149499,1,10,0,1
71,5,0,51.121629530713584,1,10,0,1
71,6,0,48.07149367658533,1,10,0,1
71,7,0,50.509641509960616,1,10,0,1
71,8,0,47.892415590888966,1,10,0,1
71,9,0,50.23754694824542,1,10,0,1
72,0,0,51.2427842504295,2,11,1,1
72,1,0,50.70131350759373,2,11,1,1
72,2,0,52.32010546150333,2,11,1,1
72,3,0,50.1056299790782,2,11,1,1
72,4,0,50.34118544425617,2,11,1,1
72,5,0,52.860199327105335,2,11,1,1
72,6,0,48.44748345624533,2,11,1,1
72,7,0,51.52557178393516,2,11,1,1
72,8,0,49.369882682755225,2,11,1,1
72,9,0,49.9899516309943,2,11,1,1
73,0,0,49.29212388435731,3,7,1,0
73,1,0,51.518304595862055,3,7,1,0
73,2,0,52.01019727691662,3,7,1,0
73,3,0,50.67426922305116,3,7,1,0
73,4,0,50.29669659742568,3,7,1,0
73,5,0,52.3025843394401,3,7,1,0
73,6,0,47.67708223564527,3,7,1,0
73,7,0,51.31386435054883,3,7,1,0
73,8,0,49.79637628085677,3,7,1,0
73,9,1,53.548505720959234,3,7,1,0
74,0,0,51.69707891199005,6,8,1,0
74,1,0,52.15000541910504,6,8,1,0
74,2,0,50.71293841739744,6,8,1,0
74,3,0,52.51749675640104,6,8,1,0
74,4,0,50.22642257457258,6,8,1,0
74,5,0,52.944118958079024,6,8,1,0
74,6,1,53.785474792983045,6,8,1,0
74,7,1,54.83653869334591,6,8,1,0
74,8,1,50.78713805878147,6,8,1,0
74,9,1,55.61800662502368,6,8,1,0
75,0,0,53.70067168408232,1,8,1,1
75,1,0,54.82939634647819,1,8,1,1
75,2,0,52.4260065823652,1,8,1,1
75,3,0,55.68368116077081,1,8,1,1
75,4,0,53.26203969202531,1,8,1,1
75,5,0,53.91259142121696,1,8,1,1
75,6,0,51.99757994111268,1,8,1,1
75,7,0,54.45737800501399,1,8,1,1
75,8,0,52.40514709445891,1,8,1,1
75,9,0,54.23725792080007,1,8,1,1
76,0,0,52.589548156250615,2,9,1,1
76,1,0,53.095263650589615,2,9,1,1
76,2,0,56.57776415865388,2,9,1,1
76,3,0,56.41460776964311,2,9,1,1
76,4,0,54.35530568806614,2,9,1,1
76,5,0,56.25811566135782,2,9,1,1
76,6,0,51.94802577095835,2,9,1,1
76,7,0,55.82703322358402,2,9,1,1
76,8,0,51.29477379351896,2,9,1,1
76,9,0,52.37532484671929,2,9,1,1
77,0,0,52.04142780776974,4,10,0,0
77,1,0,52.775451284709966,4,10,0,0
77,2,0,53.25316204380688,4,10,0,0
77,3,0,52.48698525953779,4,10,0,0
77,4,0,51.15233910864514,4,10,0,0
77,5,0,52.23664332345366,4,10,0,0
77,6,0,49.08849664740871,4,10,0,0
77,7,0,53.06391008667178,4,10,0,0
77,8,0,51.06280004590735,4,10,0,0
77,9,0,51.97655958043933,4,10,0,0
78,0,0,48.7183998283423,2,11,1,1
78,1,0,53.199089978194586,2,11,1,1
78,2,0,53.12345149867549,2,11,1,1
78,3,0,54.11086831213036,2,11,1,1
78,4,0,53.07755500824883,2,11,1,1
78,5,0,53.40115362824698,2,11,1,1
78,6,0,50.343003580166645,2,11,1,1
78,7,0,54.15521178218663,2,11,1,1
78,8,0,50.47931785516735,2,11,1,1
78,9,0,50.3141303274852,2,11,1,1
79,0,0,52.1187078032187,3,4,1,0
79,1,0,51.70915927664331,3,4,1,0
79,2,0,52.90591410283287,3,4,1,0
79,3,0,53.703917625621365,3,4,1,0
79,4,0,53.47361533420952,3,4,1,0
79,5,0,53.63505256005592,3,4,1,0
79,6,1,55.8211029834298,3,4,1,0
79,7,1,57.6529385705941,3,4,1,0
79,8,1,55.68702940816405,3,4,1,0
79,9,1,56.42253965496192,3,4,1,0
80,0,0,49.826796456708514,2,10,1,0
80,1,0,50.9756710546893,2,10,1,0
80,2,0,50.852399330572005,2,10,1,0
80,3,0,51.97077485215885,2,10,1,0
80,4,0,49.65543277791937,2,10,1,0
80,5,0,51.715716735933256,2,10,1,0
80,6,0,48.89351003118225,2,10,1,0
80,7,0,52.45812742011375,2,10,1,0
80,8,0,49.75336091901927,2,10,1,0
80,9,1,50.54109651934605,2,10,1,0
81,0,0,49.54721609108248,5,7,0,1
81,1,0,51.79323214384194,5,7,0,1
81,2,0,52.356897269868014,5,7,0,1
81,3,0,52.0065418972145,5,7,0,1
81,4,0,49.24471901340125,5,7,0,1
81,5,0,51.92032472536265,5,7,0,1
81,6,0,48.72075435099553,5,7,0,1
81,7,0,52.75896703576022,5,7,0,1
81,8,0,48.73722776641836,5,7,0,1
81,9,0,49.7511348546854,5,7,0,1
82,0,0,49.5472992408123,6,10,0,0
82,1,0,50.11694449725795,6,10,0,0
82,2,0,52.57525308114551,6,10,0,0
82,3,0,52.45619556637312,6,10,0,0
82,4,0,49.70616832958816,6,10,0,0
82,5,0,53.06532253121355,6,10,0,0
82,6,0,47.462765472214045,6,10,0,0
82,7,0,52.149789668838494,6,10,0,0
82,8,0,49.5200885217944,6,10,0,0
82,9,0,51.647589641870965,6,10,0,0
83,0,0,50.834710922550656,3,7,1,1
83,1,0,51.94921450957487,3,7,1,1
83,2,0,51.306933774980905,3,7,1,1
83,3,0,52.55123560550584,3,7,1,1
83,4,0,53.266587417184496,3,7,1,1
83,5,0,52.39029951356192,3,7,1,1
83,6,0,49.10256449662851,3,7,1,1
83,7,0,51.43462284392406,3,7,1,1
83,8,0,50.04205130263957,3,7,1,1
83,9,0,51.29306602967323,3,7,1,1
84,0,0,50.95011115825232,5,10,1,0
84,1,0,54.35543593033202,5,10,1,0
84,2,0,54.61476164560329,5,10,1,0
84,3,0,51.80176599342024,5,10,1,0
84,4,0,49.18640711570805,5,10,1,0
84,5,0,53.39962786694623,5,10,1,0
84,6,0,49.896888917981215,5,10,1,0
84,7,0,53.07259214854719,5,10,1,0
84,8,0,51.75337494153421,5,10,1,0
84,9,0,51.422040776783774,5,10,1,0
85,0,0,52.16660838030629,2,0,0,0
85,1,1,53.44211420751991,2,0,0,0
85,2,1,54.40298377532205,2,0,0,0
85,3,1,54.94606835597549,2,0,0,0
85,4,1,54.815682066829766,2,0,0,0
85,5,1,55.93455920149601,2,0,0,0
85,6,1,51.82376862305456,2,0,0,0
85,7,1,56.94609660203911,2,0,0,0
85,8,1,54.14736680159546,2,0,0,0
85,9,1,54.68053300119556,2,0,0,0
86,0,0,50.91001969407822,4,10,1,1
86,1,0,52.12794884775387,4,10,1,1
86,2,0,51.37105988350567,4,10,1,1
86,3,0,50.84533678941117,4,10,1,1
86,4,0,50.73192696103045,4,10,1,1
86,5,0,52.38426243511891,4,10,1,1
86,6,0,48.72655339895595,4,10,1,1
86,7,0,53.58753218596636,4,10,1,1
86,8,0,48.07774901485972,4,10,1,1
86,9,0,51.40375440443071,4,10,1,1
87,0,0,51.21747861329428,0,5,1,0
87,1,0,54.13272961798316,0,5,1,0
87,2,0,55.22533203765401,0,5,1,0
87,3,0,54.19188614918834,0,5,1,0
87,4,0,51.80172075175494,0,5,1,0
87,5,0,51.75573091276754,0,5,1,0
87,6,1,53.938711017848895,0,5,1,0
87,7,1,55.6825259764446,0,5,1,0
87,8,1,53.97793277024101,0,5,1,0
87,9,1,56.44619751779613,0,5,1,0
88,0,0,49.047574620976455,2,7,0,0
88,1,0,53.27619306789892,2,7,0,0
88,2,0,52.83164612198753,2,7,0,0
88,3,0,51.09484407780209,2,7,0,0
88,4,0,53.745299502898746,2,7,0,0
88,5,0,52.46408098901944,2,7,0,0
88,6,0,50.46402805275803,2,7,0,0
88,7,0,53.98945233758721,2,7,0,0
88,8,0,50.09687570159885,2,7,0,0
88,9,0,50.719915983565926,2,7,0,0
89,0,0,50.1248361665265,3,8,1,0
89,1,0,51.65009593788104,3,8,1,0
89,2,0,51.9443499189324,3,8,1,0
89,3,0,53.76321999977032,3,8,1,0
89,4,0,51.49701591342243,3,8,1,0
89,5,0,53.33668771200894,3,8,1,0
89,6,0,49.49023699701413,3,8,1,0
89,7,0,51.63026027714043,3,8,1,0
89,8,0,49.027065568204094,3,8,1,0
89,9,0,49.32844670716506,3,8,1,0
90,0,0,47.35078129120358,4,9,0,1
90,1,0,52.23558284837609,4,9,0,1
90,2,0,52.577393258507655,4,9,0,1
90,3,0,51.11913034227965,4,9,0,1
90,4,0,50.04121913142674,4,9,0,1
90,5,0,50.36237219576004,4,9,0,1
90,6,0,47.31366974361477,4,9,0,1
90,7,0,51.6418129485898,4,9,0,1
90,8,0,47.34575824555013,4,9,0,1
90,9,0,50.09135348436688,4,9,0,1
91,0,0,50.94678402074529,3,11,1,0
91,1,0,53.66006574337953,3,11,1,0
91,2,1,53.8781428765693,3,11,1,0
91,3,1,56.97624123232296,3,11,1,0
91,4,1,55.191140278005065,3,11,1,0
91,5,1,59.54192406060977,3,11,1,0
91,6,1,53.11928216665078,3,11,1,0
91,7,1,55.115926259497655,3,11,1,0
91,8,1,53.344747896211,3,11,1,0
91,9,1,55.9124599844733,3,11,1,0
92,0,0,50.10576072665722,6,9,0,0
92,1,0,52.33367822030672,6,9,0,0
92,2,0,52.860609125909306,6,9,0,0
92,3,0,52.271374961605005,6,9,0,0
92,4,0,51.41685726233153,6,9,0,0
92,5,0,52.87580228984029,6,9,0,0
92,6,0,50.56598194896287,6,9,0,0
92,7,0,54.63763204330184,6,9,0,0
92,8,0,47.96514899656872,6,9,0,0
92,9,0,50.28447467761607,6,9,0,0
93,0,0,51.20624390213599,3,9,0,1
93,1,0,52.51414039266492,3,9,0,1
93,2,0,52.82374965266554,3,9,0,1
93,3,0,52.6120491466835,3,9,0,1
93,4,0,50.69899695436527,3,9,0,1
93,5,0,51.747944220141584,3,9,0,1
93,6,0,50.008796692077546,3,9,0,1
93,7,0,53.56837183007848,3,9,0,1
93,8,0,50.84751992222749,3,9,0,1
93,9,0,51.09155999075413,3,9,0,1
94,0,0,47.81401876924394,5,9,1,1
94,1,0,50.2012395790809,5,9,1,1
94,2,0,49.29461576741776,5,9,1,1
94,3,0,49.78880937397925,5,9,1,1
94,4,0,48.594790244412685,5,9,1,1
94,5,0,53.31788421406547,5,9,1,1
94,6,0,49.92631533535781,5,9,1,1
94,7,0,53.14810482625596,5,9,1,1
94,8,0,48.174279134984886,5,9,1,1
94,9,0,50.32725796234764,5,9,1,1
95,0,0,50.32385473885379,4,11,1,1
95,1,0,54.15492256205021,4,11,1,1
95,2,0,54.14385065535425,4,11,1,1
95,3,0,53.797540126456425,4,11,1,1
95,4,0,53.91628492099954,4,11,1,1
95,5,0,52.317741814256905,4,11,1,1
95,6,0,51.79699005895416,4,11,1,1
95,7,0,53.82573776967163,4,11,1,1
95,8,0,50.79985138638723,4,11,1,1
95,9,0,52.14834339905372,4,11,1,1
96,0,0,49.2133148452922,3,11,0,1
96,1,0,53.10757372294517,3,11,0,1
96,2,0,53.50901883038021,3,11,0,1
96,3,0,53.88853483739464,3,11,0,1
96,4,0,51.739098156607206,3,11,0,1
96,5,0,52.52611993958882,3,11,0,1
96,6,0,49.92082275089872,3,11,0,1
96,7,0,51.4853463420733,3,11,0,1
96,8,0,49.63006492389913,3,11,0,1
96,9,0,51.41580580737142,3,11,0,1
97,0,0,51.048292990860986,3,9,0,0
97,1,0,51.63459268055705,3,9,0,0
97,2,0,52.01220843391422,3,9,0,0
97,3,0,53.605155352829776,3,9,0,0
97,4,0,50.31602041848574,3,9,0,0
97,5,0,52.85233841838583,3,9,0,0
97,6,0,48.79217802597062,3,9,0,0
97,7,0,53.16767144723853,3,9,0,0
97,8,0,51.04348291104555,3,9,0,0
97,9,0,53.3694072942555,3,9,0,0
98,0,0,50.35536112685062,4,9,1,1
98,1,0,51.26509735305524,4,9,1,1
98,2,0,51.2980597314185,4,9,1,1
98,3,0,53.11887994090026,4,9,1,1
98,4,1,53.1800823583225,4,9,1,1
98,5,1,54.71460048130511,4,9,1,1
98,6,1,52.45280469522713,4,9,1,1
98,7,1,55.91273286492327,4,9,1,1
98,8,1,53.10433733878257,4,9,1,1
98,9,1,53.191292938402064,4,9,1,1
99,0,0,52.299143564416745,3,11,1,1
99,1,0,54.00023261945909,3,11,1,1
99,2,0,55.41533414795473,3,11,1,1
99,3,0,54.633410184402926,3,11,1,1
99,4,0,53.64408728075762,3,11,1,1
99,5,0,54.10448546137739,3,11,1,1
99,6,0,52.25158139228738,3,11,1,1
99,7,0,55.42913851688376,3,11,1,1
99,8,0,53.78175266690343,3,11,1,1
99,9,0,55.20167267309657,3,11,1,1
100,0,0,52.95998100384172,2,9,0,1
100,1,0,54.74486096032267,2,9,0,1
100,2,0,56.998402512887736,2,9,0,1
100,3,0,55.10909326785504,2,9,0,1
100,4,0,54.0773810524744,2,9,0,1
100,5,0,55.568396786484016,2,9,0,1
100,6,0,51.804431104347,2,9,0,1
100,7,0,52.78950927232583,2,9,0,1
100,8,0,51.13695099119318,2,9,0,1
100,9,0,52.79405469649276,2,9,0,1
