employee_id,observation_year,job_training,current_income,education_years,previous_income,gender,union_membership
64,3,0,58.26226066920425,3,6,1,1
64,4,0,57.871846125395095,3,6,1,1
64,5,0,58.74982666280612,3,6,1,1
64,6,0,58.515463947253465,3,6,1,1
64,7,0,59.89005755664739,3,6,1,1
64,8,0,57.78002805479829,3,6,1,1
64,9,0,59.74239108582882,3,6,1,1
65,0,0,56.23803050589184,3,9,0,0
65,1,0,56.131728092794255,3,9,0,0
65,2,0,53.10793668800239,3,9,0,0
65,3,0,56.72491629947447,3,9,0,0
65,4,0,56.63583535506351,3,9,0,0
65,5,0,54.409347992815256,3,9,0,0
65,6,1,62.74583561620019,3,9,0,0
65,7,1,63.50851656458454,3,9,0,0
65,8,1,62.42758049251189,3,9,0,0
65,9,1,60.60524690170157,3,9,0,0
66,0,0,56.7574319740053,3,11,0,0
66,1,0,58.85545870963695,3,11,0,0
66,2,0,55.3311137519429,3,11,0,0
66,3,0,58.77062456099284,3,11,0,0
66,4,0,58.78831214877822,3,11,0,0
66,5,0,58.72799814007803,3,11,0,0
66,6,0,60.18844874532858,3,11,0,0
66,7,0,58.862410439134,3,11,0,0
66,8,0,59.4139252646365,3,11,0,0
66,9,0,59.111075043259184,3,11,0,0
67,0,0,56.62313832267001,6,5,1,1
67,1,0,59.5430661998329,6,5,1,1
67,2,1,60.81148879215405,6,5,1,1
67,3,1,64.24670094662383,6,5,1,1
67,4,1,62.23444673481217,6,5,1,1
67,5,1,63.4994410532202,6,5,1,1
67,6,1,64.41982118866527,6,5,1,1
67,7,1,66.52411626584576,6,5,1,1
67,8,1,64.81231431497494,6,5,1,1
67,9,1,64.30736322783194,6,5,1,1
68,0,0,58.33213107744513,1,11,0,1
68,1,0,58.424224497344575,1,11,0,1
68,2,0,55.44784107649509,1,11,0,1
68,3,0,57.51915553322304,1,11,0,1
68,4,0,59.23606866819416,1,11,0,1
68,5,0,58.28394993258309,1,11,0,1
68,6,0,59.14059432905218,1,11,0,1
68,7,0,60.13797115855871,1,11,0,1
68,8,1,65.96044564475551,1,11,0,1
68,9,1,65.6667744417415,1,11,0,1
69,0,0,58.966743906142334,0,5,1,1
69,1,0,58.11103105166085,0,5,1,1
69,2,0,56.57718805785657,0,5,1,1
69,3,0,58.60673481695729,0,5,1,1
69,4,0,57.15995199440264,0,5,1,1
69,5,0,57.21603588702582,0,5,1,1
69,6,0,58.74134837907839,0,5,1,1
69,7,0,60.50907687513266,0,5,1,1
69,8,0,59.35654825737089,0,5,1,1
69,9,0,59.25923864294023,0,5,1,1
70,0,0,59.02183739848291,4,6,1,1
70,1,0,58.68781439913248,4,6,1,1
70,2,0,56.99833695123046,4,6,1,1
70,3,0,60.10422834901506,4,6,1,1
70,4,0,58.2021607342835,4,6,1,1
70,5,0,59.492587032424616,4,6,1,1
70,6,0,59.96746507655636,4,6,1,1
70,7,0,59.6046685904156,4,6,1,1
70,8,0,60.49536838802787,4,6,1,1
70,9,0,58.8279482234853,4,6,1,1
71,0,0,56.45293487604807,3,8,0,1
71,1,0,56.40509921325143,3,8,0,1
71,2,0,53.67582308205221,3,8,0,1
71,3,0,55.89214121897909,3,8,0,1
71,4,0,57.38031864093744,3,8,0,1
71,5,0,56.12786611663243,3,8,0,1
71,6,0,57.60335742384999,3,8,0,1
71,7,0,58.24879958601921,3,8,0,1
71,8,0,56.88141881397196,3,8,0,1
71,9,1,63.90108458538022,3,8,0,1
72,0,0,58.056959411652166,5,2,1,0
72,1,0,57.06372396021559,5,2,1,0
72,2,0,55.24443508151528,5,2,1,0
72,3,0,59.23249940224532,5,2,1,0
72,4,0,56.05542878492162,5,2,1,0
72,5,0,55.254380313560695,5,2,1,0
72,6,0,57.26746188373125,5,2,1,0
72,7,0,58.6171120964374,5,2,1,0
72,8,0,57.42617363688851,5,2,1,0
72,9,0,56.58435890811993,5,2,1,0
73,0,0,58.913310626056784,2,4,1,0
73,1,0,57.68311601099996,2,4,1,0
73,2,0,55.49165706107183,2,4,1,0
73,3,0,57.22639278369907,2,4,1,0
73,4,0,57.52955364077363,2,4,1,0
73,5,0,57.08888234803728,2,4,1,0
73,6,0,57.49553741180957,2,4,1,0
73,7,0,56.18820449344189,2,4,1,0
73,8,0,56.42184949695248,2,4,1,0
73,9,0,57.12031266915921,2,4,1,0
74,0,0,56.63553796080269,7,9,1,1
74,1,0,57.89073344768435,7,9,1,1
74,2,0,56.089165610394495,7,9,1,1
74,3,0,57.83427342905407,7,9,1,1
74,4,0,59.34992373003467,7,9,1,1
74,5,0,55.55381216854613,7,9,1,1
74,6,0,57.51339162247618,7,9,1,1
74,7,0,59.636452375629496,7,9,1,1
74,8,0,58.54094264144502,7,9,1,1
74,9,0,57.494555433517775,7,9,1,1
75,0,0,59.49661809812537,2,6,1,0
75,1,0,58.000922786925294,2,6,1,0
75,2,0,55.99274851901492,2,6,1,0
75,3,0,60.98881099348704,2,6,1,0
75,4,0,57.996386523494806,2,6,1,0
75,5,0,58.43151705092851,2,6,1,0
75,6,0,59.035510553618295,2,6,1,0
75,7,0,60.12516389810879,2,6,1,0
75,8,0,58.75041274775425,2,6,1,0
75,9,0,59.98881418291302,2,6,1,0
76,0,0,59.031718897662685,5,7,1,1
76,1,0,61.165931950400285,5,7,1,1
76,2,0,58.10198717153403,5,7,1,1
76,3,0,57.88116394876833,5,7,1,1
76,4,0,59.09692769127669,5,7,1,1
76,5,0,58.52227892595728,5,7,1,1
76,6,0,59.91133873306351,5,7,1,1
76,7,0,61.36492118981645,5,7,1,1
76,8,0,59.39501643745611,5,7,1,1
76,9,0,57.40482390783846,5,7,1,1
77,0,0,55.68258339483841,5,7,1,0
77,1,0,58.01163437073676,5,7,1,0
77,2,0,56.7499845388454,5,7,1,0
77,3,0,59.300820291870494,5,7,1,0
77,4,1,65.04904100404238,5,7,1,0
77,5,1,63.04437597210046,5,7,1,0
77,6,1,65.26995492346735,5,7,1,0
77,7,1,65.05090831701959,5,7,1,0
77,8,1,65.58801886284337,5,7,1,0
77,9,1,64.54175534354201,5,7,1,0
78,0,0,57.13861595185817,5,7,1,1
78,1,1,65.49817468683868,5,7,1,1
78,2,1,61.23195299468712,5,7,1,1
78,3,1,64.95821965676647,5,7,1,1
78,4,1,62.26430837595103,5,7,1,1
78,5,1,62.04638352636668,5,7,1,1
78,6,1,64.48768570844729,5,7,1,1
78,7,1,63.69086562293664,5,7,1,1
78,8,1,61.68407493800043,5,7,1,1
78,9,1,63.89284808387363,5,7,1,1
79,0,0,58.13863843548645,4,9,0,1
79,1,0,58.338421334578165,4,9,0,1
79,2,0,56.71777085892133,4,9,0,1
79,3,0,58.532272220910734,4,9,0,1
79,4,0,58.116131146271286,4,9,0,1
79,5,0,57.94075959271399,4,9,0,1
79,6,0,57.13395264874306,4,9,0,1
79,7,0,60.69474335087355,4,9,0,1
79,8,0,56.57235983442017,4,9,0,1
79,9,0,58.462095021571,4,9,0,1
80,0,0,57.46933683988453,5,8,0,1
80,1,0,58.65709484456917,5,8,0,1
80,2,1,61.45106052944507,5,8,0,1
80,3,1,63.66611616061432,5,8,0,1
80,4,1,65.69339672086991,5,8,0,1
80,5,1,63.491349556136974,5,8,0,1
80,6,1,63.03504985312639,5,8,0,1
80,7,1,66.08220889201839,5,8,0,1
80,8,1,63.28107828575461,5,8,0,1
80,9,1,63.247579344493616,5,8,0,1
81,0,0,57.672679238768985,3,9,0,1
81,1,0,57.0261828293034,3,9,0,1
81,2,0,54.25770753805367,3,9,0,1
81,3,0,57.26582911296487,3,9,0,1
81,4,0,58.159104870507264,3,9,0,1
81,5,0,55.84998704656328,3,9,0,1
81,6,0,58.71538410623258,3,9,0,1
81,7,0,57.96654023023921,3,9,0,1
81,8,0,55.898410430687946,3,9,0,1
81,9,0,57.09503799141108,3,9,0,1
82,0,0,56.40512576602427,3,8,1,1
82,1,0,58.8359297298388,3,8,1,1
82,2,0,55.11820654346691,3,8,1,1
82,3,0,59.419102955273175,3,8,1,1
82,4,0,59.32677677965727,3,8,1,1
82,5,0,55.10364450074968,3,8,1,1
82,6,0,59.04961937766837,3,8,1,1
82,7,0,57.123721645010505,3,8,1,1
82,8,0,56.76259156741338,3,8,1,1
82,9,0,55.43685913685985,3,8,1,1
83,0,0,58.86114325300693,0,10,1,1
83,1,0,57.8610786023839,0,10,1,1
83,2,0,55.45397980427384,0,10,1,1
83,3,0,59.10519602059553,0,10,1,1
83,4,0,58.52287665803785,0,10,1,1
83,5,0,57.69707923601561,0,10,1,1
83,6,0,59.78138806826364,0,10,1,1
83,7,0,58.01388855431314,0,10,1,1
83,8,0,59.01511475385529,0,10,1,1
83,9,0,58.62591932581552,0,10,1,1
84,0,0,58.29319518216997,2,10,0,0
84,1,0,58.71460196621578,2,10,0,0
84,2,0,56.83287216991607,2,10,0,0
84,3,0,59.16808532624855,2,10,0,0
84,4,0,58.94544273199812,2,10,0,0
84,5,0,56.6062075917238,2,10,0,0
84,6,0,59.00895105537099,2,10,0,0
84,7,1,65.54704224080339,2,10,0,0
84,8,1,64.54625197624064,2,10,0,0
84,9,1,65.54813655739675,2,10,0,0
85,0,0,60.712456432349086,3,11,1,1
85,1,0,59.58716612248279,3,11,1,1
85,2,0,56.010986924134016,3,11,1,1
85,3,0,60.83623744492901,3,11,1,1
85,4,0,59.18894007062324,3,11,1,1
85,5,0,59.49421572872296,3,11,1,1
85,6,0,57.722721973762646,3,11,1,1
85,7,1,68.00970020263196,3,11,1,1
85,8,1,66.64646585573934,3,11,1,1
85,9,1,66.17291697988931,3,11,1,1
86,0,0,57.8347615528217,5,11,1,0
86,1,0,59.17142252707013,5,11,1,0
86,2,0,55.69205863251113,5,11,1,0
86,3,0,58.799873536104975,5,11,1,0
86,4,0,55.55740320667379,5,11,1,0
86,5,0,56.64985623237631,5,11,1,0
86,6,0,59.36293362570497,5,11,1,0
86,7,0,56.820769840302574,5,11,1,0
86,8,1,63.75328998378525,5,11,1,0
86,9,1,64.47635354485173,5,11,1,0
87,0,0,57.66941917460584,3,7,0,1
87,1,0,57.456987873011485,3,7,0,1
87,2,0,57.045758710916175,3,7,0,1
87,3,0,60.10041550268379,3,7,0,1
87,4,0,59.805430355215336,3,7,0,1
87,5,0,58.069527719458414,3,7,0,1
87,6,0,60.16836957031504,3,7,0,1
87,7,0,61.46665921042059,3,7,0,1
87,8,0,59.22254169082007,3,7,0,1
87,9,0,57.055530001135565,3,7,0,1
88,0,0,56.60110004809156,2,4,1,1
88,1,1,64.43169906993982,2,4,1,1
88,2,1,60.488212133270544,2,4,1,1
88,3,1,64.13371190061922,2,4,1,1
88,4,1,62.57147473226109,2,4,1,1
88,5,1,63.268747840043886,2,4,1,1
88,6,1,64.04833456828119,2,4,1,1
88,7,1,63.77437976410461,2,4,1,1
88,8,1,62.43427919322005,2,4,1,1
88,9,1,61.4985112164112,2,4,1,1
89,0,0,56.75059014454317,5,11,1,0
89,1,0,60.17282241835669,5,11,1,0
89,2,0,56.712439875127785,5,11,1,0
89,3,0,58.75201842604554,5,11,1,0
89,4,0,59.89327552958994,5,11,1,0
89,5,0,57.59024058987201,5,11,1,0
89,6,0,58.22396215789719,5,11,1,0
89,7,0,60.50860417126478,5,11,1,0
89,8,0,58.30451138032064,5,11,1,0
89,9,0,57.78472304536092,5,11,1,0
90,0,0,58.84505866802613,3,10,1,0
90,1,0,60.24260662096415,3,10,1,0
90,2,0,54.61971912014885,3,10,1,0
90,3,0,58.91797649224862,3,10,1,0
90,4,0,57.74779051947242,3,10,1,0
90,5,0,58.46718525375847,3,10,1,0
90,6,0,57.12617883275354,3,10,1,0
90,7,0,60.13059921100384,3,10,1,0
90,8,0,58.97804434959879,3,10,1,0
90,9,0,58.823545993001225,3,10,1,0
91,0,0,58.82030538821692,5,8,1,0
91,1,0,58.849150488902914,5,8,1,0
91,2,0,56.736358460889626,5,8,1,0
91,3,1,63.60677166858916,5,8,1,0
91,4,1,65.46057868106107,5,8,1,0
91,5,1,65.45869884296503,5,8,1,0
91,6,1,65.23687497919734,5,8,1,0
91,7,1,66.24611000700878,5,8,1,0
91,8,1,64.84702601902184,5,8,1,0
91,9,1,62.20640766031665,5,8,1,0
92,0,0,57.627540858188965,5,10,1,0
92,1,0,58.97608759751377,5,10,1,0
92,2,0,53.95998857735379,5,10,1,0
92,3,0,60.44078773301665,5,10,1,0
92,4,0,56.77495605665115,5,10,1,0
92,5,0,56.63114393129207,5,10,1,0
92,6,0,58.75283498705909,5,10,1,0
92,7,0,58.50203671751341,5,10,1,0
92,8,0,58.82960284284033,5,10,1,0
92,9,0,58.04301057573524,5,10,1,0
93,0,0,58.69943956960798,0,13,1,1
93,1,0,56.83450014464374,0,13,1,1
93,2,0,55.47236333442467,0,13,1,1
93,3,0,58.14588117328894,0,13,1,1
93,4,0,57.53310262778336,0,13,1,1
93,5,0,56.824492199258906,0,13,1,1
93,6,1,63.75733524093288,0,13,1,1
93,7,1,65.6055036222359,0,13,1,1
93,8,1,61.687618805795125,0,13,1,1
93,9,1,63.628736487570265,0,13,1,1
94,0,0,58.60773190154063,3,10,1,1
94,1,0,56.92256432563639,3,10,1,1
94,2,1,63.31678476053464,3,10,1,1
94,3,1,65.88048346881783,3,10,1,1
94,4,1,64.44461870165212,3,10,1,1
94,5,1,64.57835142209044,3,10,1,1
94,6,1,63.86153884668948,3,10,1,1
94,7,1,63.82547616563322,3,10,1,1
94,8,1,63.616800244939725,3,10,1,1
94,9,1,65.02278061185959,3,10,1,1
95,0,0,59.057121832399005,0,10,1,0
95,1,0,59.30548598790823,0,10,1,0
95,2,0,56.25495550960906,0,10,1,0
95,3,0,61.44688917394973,0,10,1,0
95,4,0,58.42173076832947,0,10,1,0
95,5,0,56.87834655102433,0,10,1,0
95,6,0,59.24659236559664,0,10,1,0
95,7,0,60.61468774480286,0,10,1,0
95,8,0,58.38551816197524,0,10,1,0
95,9,1,65.98847361866545,0,10,1,0
96,0,0,58.88293340625956,6,8,0,1
96,1,0,59.6296065693815,6,8,0,1
96,2,0,55.1976735004766,6,8,0,1
96,3,0,59.10866032755808,6,8,0,1
96,4,0,56.90186924647301,6,8,0,1
96,5,0,58.548676980335074,6,8,0,1
96,6,0,57.92294994727276,6,8,0,1
96,7,1,64.92050112354114,6,8,0,1
96,8,1,66.25931801303327,6,8,0,1
96,9,1,62.67695445103325,6,8,0,1
97,0,0,59.12169139714322,3,9,1,1
97,1,0,58.73363067145511,3,9,1,1
97,2,0,56.6651751263289,3,9,1,1
97,3,0,60.10949996592025,3,9,1,1
97,4,0,56.75270153246012,3,9,1,1
97,5,1,64.38217257730714,3,9,1,1
97,6,1,66.51105032053097,3,9,1,1
97,7,1,65.58370390800279,3,9,1,1
97,8,1,64.23732859837195,3,9,1,1
97,9,1,64.35053098700061,3,9,1,1
98,0,0,58.08240465461644,3,10,1,1
98,1,0,60.23729134829712,3,10,1,1
98,2,0,56.58145955739253,3,10,1,1
98,3,0,58.52344064453638,3,10,1,1
98,4,0,57.95243479255245,3,10,1,1
98,5,0,57.50349005740409,3,10,1,1
98,6,0,58.27471616586108,3,10,1,1
98,7,0,59.59406255585584,3,10,1,1
98,8,0,58.59116115796581,3,10,1,1
98,9,0,59.05231022087245,3,10,1,1
99,0,0,58.10480191190818,4,8,1,1
99,1,0,57.2182772344984,4,8,1,1
99,2,0,54.702760348767285,4,8,1,1
99,3,0,59.86083100143928,4,8,1,1
99,4,0,56.33622515218051,4,8,1,1
99,5,0,57.86356927360843,4,8,1,1
99,6,0,57.77725681871703,4,8,1,1
99,7,0,58.22406309208509,4,8,1,1
99,8,0,57.550160360292,4,8,1,1
99,9,1,62.13904407127001,4,8,1,1
100,0,0,59.65021394921783,2,9,0,1
100,1,0,60.15769461652391,2,9,0,1
100,2,0,55.56154992523291,2,9,0,1
100,3,0,61.30739783473499,2,9,0,1
100,4,0,57.60239723177604,2,9,0,1
100,5,0,57.15571653291808,2,9,0,1
100,6,0,61.49557075456595,2,9,0,1
100,7,0,59.46333627257279,2,9,0,1
100,8,0,59.95163468075507,2,9,0,1
100,9,1,64.12090386920305,2,9,0,1
