age,income_level,gender,minority_status,political_engagement_score,policy_participation,post_policy_satisfaction
7,6,0,1,25.09097180864809,1,13.859644382590153
10,6,1,0,28.18809271960959,1,15.880187198300812
7,7,1,0,28.02870106673248,1,15.89095118110765
11,6,0,1,25.775339015078853,1,14.577205768006891
2,5,0,1,30.235587147629097,1,17.27190915000262
9,7,1,0,23.76766979676316,0,9.085641194619786
10,7,1,0,27.765783598460175,1,15.32490137907206
5,6,1,0,25.788613424062493,1,14.091301012758876
3,8,0,0,24.135291693523648,0,8.050723145075482
6,4,0,1,25.081920657665066,1,13.68785209454329
9,5,1,1,24.807564949426013,0,8.590637784769827
6,4,1,1,26.5007409787088,1,14.508246679048009
8,8,1,1,28.67109337753063,1,15.9041006724334
4,3,1,1,23.501659900862123,0,7.808640498357693
8,8,0,1,26.43140586390823,1,14.925314722942334
4,6,0,0,26.137917646975428,1,13.477812366907717
10,4,1,1,24.556709611529847,0,9.850067045718076
5,4,1,1,22.489504017266142,0,6.8654607095421305
8,5,1,1,25.836230147887672,1,13.929201912754111
11,6,1,1,23.479639769073263,0,7.94184367004611
11,7,0,0,22.996403388701545,0,7.843102192488292
11,6,1,0,22.85975867992141,0,7.467693179643925
2,7,0,1,21.44633207373365,0,4.639687207574095
4,6,1,0,28.26146481290314,1,16.195492740470087
10,6,0,1,21.54492031685236,0,5.849612198074481
6,6,0,1,26.561763944211645,1,14.740773823601156
7,6,0,0,25.336289882979948,1,13.064837374199184
8,5,0,0,25.04728242030374,1,13.300595668011791
3,6,0,0,24.881035965864868,0,8.644862570827373
8,6,1,1,25.430625693342183,1,13.40320012255524
5,5,0,0,23.71133811922824,0,7.944601690779243
7,4,0,1,26.453048626903755,1,14.601723764098196
4,4,1,0,26.29004821623724,1,13.816580590611563
2,5,0,1,26.191470652552265,1,13.72198294524754
10,5,1,1,25.06339292362032,1,14.954780304939376
7,4,0,1,25.41397393916127,1,14.228394525525577
10,6,1,0,23.55993307633236,0,7.559186033457697
7,5,0,0,24.34245759396002,0,9.48302845867842
8,6,1,0,23.28922625239035,0,7.138985102619826
8,5,0,1,25.496787401312154,1,14.057937177739973
4,8,0,0,29.015095395596013,1,16.56582403583711
1,4,1,0,25.243258977115268,1,13.938198479274485
5,6,0,1,24.651534644381936,0,9.587857536537808
8,6,0,1,27.896349215465737,1,15.939129843809816
6,5,0,1,25.960135492550087,1,14.15291079128433
6,4,1,0,28.85050428383252,1,16.029176830203927
0,4,0,0,30.01530677404936,1,17.574990306505264
3,5,0,1,28.23063245593144,1,15.882044895000234
4,6,0,0,26.526764456147568,1,14.722922347591355
9,6,1,0,25.438057010800826,1,13.966004518658892
8,4,0,0,21.087025115368316,0,4.72351897497806
7,5,0,0,24.704066704789398,0,10.097036548140078
13,3,1,0,27.52751015583658,1,15.819599133422814
10,5,0,0,24.35128348338178,0,9.776919961186437
4,5,0,0,25.08809045256137,1,12.999439851742286
1,8,0,0,27.15471690150884,1,15.13454343676764
2,6,0,0,22.43566699827712,0,6.240653092066741
5,10,1,1,25.540244389291363,1,13.988540311676664
5,5,0,0,25.5706727570473,1,13.126114430156736
7,5,1,0,23.58216239031604,0,8.884883764623249
10,8,0,0,25.483968511245543,1,13.22404842685198
3,6,0,0,24.141037027315107,0,8.317858061092116
9,5,0,1,24.24612744251927,0,9.34475638335959
8,5,0,0,29.5564439621213,1,17.05886130793557
13,6,1,0,26.710592711985782,1,14.523758670700632
7,5,0,1,25.00451667250252,1,12.585157399308509
9,7,0,1,21.935179883542315,0,5.153523001170103
2,5,0,0,27.97142181573638,1,15.795632517316744
2,5,0,1,24.78857827896418,0,9.180044487539025
6,9,1,0,26.12303090356616,1,14.492369161367703
10,4,0,0,27.709212562132134,1,15.251292919072023
2,6,1,0,29.24973461905921,1,16.823176200180257
5,5,0,0,23.147739553559507,0,7.931834863856737
13,4,1,1,26.50594134123737,1,14.840750495297302
14,6,1,0,23.135540976266224,0,7.50375865453889
8,4,0,0,25.10414684727864,1,13.747083822779212
5,7,1,1,25.68157928817163,1,13.082879427039662
8,6,0,0,22.35138463390044,0,6.581913153542828
7,7,1,0,23.06480182464123,0,6.3018067579620265
11,7,1,1,22.87029071847294,0,5.755414501629899
7,5,0,0,24.08275432558581,0,9.50038918892604
10,5,1,1,25.42575545446358,1,13.841441644677534
9,6,0,0,22.61782525309675,0,6.345349538200946
10,7,1,0,24.0547206499172,0,9.8493318136133
11,7,0,0,28.459079368952484,1,16.861979649123573
10,8,0,0,25.25702072109631,1,13.490530180234783
8,5,1,1,23.53213471554828,0,7.765769965893528
7,5,1,0,24.390104262036694,0,8.99552644413718
5,5,1,0,20.281486779972884,0,3.075301777885905
7,7,0,1,26.944336989285414,1,14.767659938869569
11,7,0,0,23.623459494205733,0,7.917243759960915
2,4,0,0,25.196332477352435,1,13.037479643124987
9,7,0,0,25.44167992282576,1,13.636741094433768
9,5,1,0,24.50065399854706,0,8.817479409823148
9,6,0,0,26.05099121929944,1,13.663438168324715
9,4,1,0,28.111382602591775,1,15.996102596661247
8,6,1,0,23.32652950485267,0,7.343322266690357
8,6,1,0,22.45560190412252,0,5.6403404748031765
5,7,0,0,26.3226843956869,1,14.319726056018649
5,7,1,0,24.1097704970164,0,8.551166584244644
10,9,1,0,28.599495622228343,1,16.427454574329115
6,6,1,0,26.04289189359829,1,14.508649715352163
9,6,1,0,25.296703368071285,1,13.676540257684742
8,4,1,1,27.477009008622986,1,16.099117136979856
9,6,1,0,23.8018318713363,0,7.905515418010257
6,5,0,1,24.449993999197275,0,9.442394128358435
7,4,0,0,19.084288969201907,0,1.5302708750204426
10,8,0,0,22.865231410618307,0,6.802621541970174
8,7,0,0,27.278720483491465,1,15.254591924956808
5,5,0,0,23.01600648060685,0,7.730004462002896
5,10,1,0,25.38777217293545,1,13.369891227778236
9,6,1,1,26.03184827690688,1,14.074343179924051
8,6,1,0,28.768071855180988,1,16.584418221065107
10,6,1,0,26.313874805545257,1,13.890861534917072
6,6,0,1,25.45022805286004,1,13.77754901519052
7,5,0,0,23.22663561704272,0,7.4663100330348255
5,5,1,0,21.98968763238651,0,6.0122888060468735
5,8,1,1,25.938646869868464,1,13.469204765450176
7,3,1,0,26.923074365009025,1,14.828735331618171
7,3,0,0,22.251118801129948,0,6.40810503836058
6,3,1,0,26.18605887519472,1,14.654171446020372
9,4,1,1,25.58068627308531,1,14.914468050432452
6,6,0,1,23.06503098763551,0,7.721002342885643
4,7,0,0,25.595397274262325,1,12.537337188369705
7,6,0,0,21.11222707127969,0,4.414565917593063
8,5,1,0,25.23402694964491,1,13.465601542734444
8,7,0,1,28.63472116628414,1,16.954668983902096
12,7,0,0,26.17087787775044,1,14.60079406145584
8,2,0,0,25.07943099460041,1,13.829235506530573
2,7,1,0,24.71148458248944,0,9.420446485464062
9,6,0,0,23.771883580410798,0,8.359916122170526
11,3,0,0,29.014414916713346,1,17.393573309189463
6,5,0,1,24.239126562964408,0,9.664106510284066
8,6,1,1,23.66526664639619,0,8.537777194405534
8,6,0,0,21.54084156140629,0,5.073338179019257
10,5,1,1,28.11096338261915,1,15.918727243499086
10,6,1,0,25.01242012520036,1,14.3326276792135
10,5,1,0,23.38827709460801,0,8.745943767050704
7,6,0,1,26.69367518261186,1,15.309607477455422
9,3,1,1,25.63658502175528,1,14.703751285881893
3,4,1,0,22.285309643244894,0,5.348431187155543
9,8,0,0,28.11644035250687,1,16.531074189407295
11,9,0,0,28.952888982699157,1,15.62141919072669
10,4,1,1,27.591948123954605,1,15.903580904308036
7,6,0,1,22.088322751281368,0,6.500181546008919
9,3,0,1,25.239306904475438,1,13.504391822526475
8,7,0,0,25.06179246147957,1,12.92693964802174
3,7,1,0,22.11928243199299,0,5.278075606722765
3,6,0,0,23.25085181137955,0,7.763275506679474
10,4,0,0,23.750688922234,0,9.499427387695269
6,6,0,1,25.399855815732675,1,13.850028045064246
13,4,1,0,26.184121825568717,1,15.84952366502197
4,4,1,0,22.324554941921043,0,6.63190775552914
10,5,1,0,25.607474711019144,1,13.467386231700909
9,5,1,1,24.686497749290965,0,9.397536035903483
1,5,0,0,28.733108440629664,1,16.482409219341253
7,4,1,0,29.29170390331701,1,17.50570933466026
1,5,1,1,23.81955909726047,0,8.367158791769116
10,7,0,1,25.510201321209856,1,13.733263703966736
8,6,0,0,24.786330667159906,0,9.385423961174665
10,6,0,0,22.86499264600661,0,7.604093855671757
6,5,0,1,28.237615155296208,1,16.2091589666712
14,4,0,0,22.230163166650303,0,6.676726661375627
1,9,0,0,25.40487553925391,1,12.495312500233956
12,7,0,1,25.13213649998029,1,14.70496286014226
9,4,1,1,28.28813189543451,1,16.205627460807747
6,7,1,0,23.25506086370069,0,6.826188121738233
7,5,0,0,27.87873356557272,1,15.665654189756594
12,7,1,0,27.33888599489859,1,14.812846985051886
9,4,0,1,26.570477523978337,1,14.939196491981768
8,4,1,0,25.275992473421784,1,14.287322172320618
9,9,0,1,26.75910338350497,1,15.029923866398812
15,6,0,0,26.03886647127231,1,14.331670490910131
6,7,1,1,17.4888383745538,0,-1.3758019342347063
12,5,0,0,23.365722249439575,0,8.232052695972364
9,6,0,1,26.72287114052766,1,16.152939207251627
4,5,0,1,24.84535774249103,0,9.894731481814643
7,8,1,1,23.41348279318867,0,7.633222926113183
7,6,0,1,23.85689830645608,0,8.438152840843047
5,3,1,0,24.326012215221148,0,7.967973923408648
13,5,1,0,23.89138282840072,0,8.78397656336971
7,4,1,0,20.77776551935328,0,4.320271256104273
7,4,0,1,23.372379906067717,0,7.983375816361882
3,5,0,0,24.87909395728708,0,9.685740768011614
9,8,0,0,25.031274143748423,1,13.38055755889648
10,7,1,0,26.380724308991255,1,14.882213788564025
10,8,0,1,25.768072800144843,1,13.863261933226717
7,5,0,1,24.82881609272298,0,10.41238198853552
3,8,1,0,23.3815547156631,0,6.934193272150533
5,3,1,0,24.906403765458816,0,10.02598430928998
12,5,0,0,24.379032715981644,0,9.71460329057688
12,7,0,0,25.693320169330512,1,14.66371431291712
12,6,1,1,27.62283471582166,1,15.855160997924674
5,4,0,1,22.940017663693546,0,8.474725379191458
10,5,1,1,25.182765311907342,1,14.051636287504785
8,4,0,1,23.092632485982893,0,7.002436958655303
7,5,0,1,25.123301205816603,1,14.318890124754391
6,6,1,0,24.255989787195656,0,8.532072928185986
8,7,0,1,24.80925483874906,0,9.712292418076204
8,5,0,0,25.65002889810853,1,13.87849991354053
9,7,1,0,28.70999951543684,1,16.210654120665986
9,6,1,0,22.01942713888516,0,6.379664465334715
8,6,0,0,24.47343892357621,0,9.47460927382634
11,4,1,0,23.825358436630253,0,8.65134026527719
8,6,1,1,27.42511468571104,1,16.15690830600769
6,5,0,0,23.51081563004972,0,8.441754228553735
5,4,1,1,24.68644802225169,0,9.524804728556749
13,4,0,0,26.658765907411325,1,15.657626220965936
7,7,1,0,24.29271904118759,0,9.788438209811394
5,6,0,0,25.630719661968723,1,13.881993542460982
8,6,1,1,26.04344255205932,1,14.112886837505192
7,6,0,1,25.25195333859278,1,14.497634340426911
9,4,1,0,27.743565843967623,1,16.681826903595027
6,6,0,1,27.238437509233982,1,15.39645108961249
5,3,0,0,26.419875290556007,1,13.844030465686824
7,7,0,0,27.699191108552437,1,16.064548439965122
6,5,0,0,22.218316620507224,0,5.703419929404304
6,3,0,1,26.42957003795004,1,14.661240031697194
11,8,0,1,26.252465276000663,1,14.49757679085046
10,4,0,0,23.2495702492748,0,7.401956070489471
5,6,0,0,28.430485446214337,1,16.41963951891483
10,6,0,0,26.119279729118425,1,15.31440392062643
11,5,1,0,20.308462288831088,0,2.954767064387691
5,6,0,0,23.210903536475044,0,8.160591724649404
6,5,1,0,24.00880535277932,0,8.536321181238717
9,7,0,1,26.963288645617784,1,14.570312945077688
12,7,0,0,23.0155201224426,0,8.219698521995586
10,4,0,0,26.349350631575096,1,14.79185101963294
9,4,0,0,23.999791780982697,0,9.15162332247461
9,4,1,0,26.201259111482276,1,15.160108676111456
4,5,1,0,24.118358482756435,0,9.041950285373588
12,7,0,0,24.021371997057983,0,9.180848164325988
12,2,0,0,28.86063910032694,1,16.960988065098736
6,4,1,0,27.348629013321105,1,14.196569239979189
8,8,0,0,23.50563575852081,0,8.62047933032333
7,4,1,0,24.998828418138668,0,9.78427952131484
5,7,0,1,23.87351283755158,0,8.307527280358089
15,5,1,0,20.915511447184723,0,4.610121386717322
0,7,0,1,24.699993770058747,0,8.320115330385114
8,5,0,1,24.072362095119583,0,8.522950317814411
6,6,0,1,28.4994732221166,1,15.16513700733577
7,7,0,1,25.288518307946728,1,14.359967875439818
9,6,0,0,27.017748516250617,1,15.394668747371622
6,6,1,0,25.73013978600269,1,13.664263334501827
4,6,0,1,24.16107092038981,0,8.599263047765353
7,4,0,0,25.67280642199837,1,13.484880342804958
8,7,0,0,25.77981923441145,1,13.800201668164323
9,5,0,0,25.809433858217425,1,14.371269368062322
6,4,1,1,26.45113891917943,1,14.133508665619935
7,6,0,1,24.486465164600173,0,9.462831846016767
9,6,0,0,22.980973142845205,0,7.949788508459168
4,5,0,0,23.415562995481174,0,7.665455133680515
11,6,0,1,25.113082903111803,1,14.70877677171264
14,3,1,1,24.80960860638792,0,10.857550270797764
8,5,0,0,23.077526596339894,0,7.624297343131508
5,6,0,0,26.2967955722505,1,13.849874363643126
10,4,0,1,22.117009972219883,0,5.8635931270545605
6,7,1,0,25.80457836206981,1,13.609702419957186
5,5,0,0,26.889678170521176,1,15.279436723189594
6,6,1,0,25.18720353656606,1,13.69455622933738
8,3,0,0,25.839467742844597,1,13.652688229314608
10,7,0,0,26.30771223623172,1,14.543435888731413
14,4,1,0,21.781923950516013,0,6.126632536373507
7,2,0,1,26.594674886287795,1,15.272188698229424
9,6,1,0,22.331225839094003,0,6.142012624368727
11,4,0,1,24.047546699540057,0,9.278988771494568
7,7,0,0,27.87606363893344,1,16.003262770283673
14,3,0,1,26.55822068625145,1,15.556105431720637
9,4,1,1,26.079848327851597,1,15.2899287534192
0,7,0,1,24.95389821775948,0,9.353213928858583
8,6,0,1,25.76094799066713,1,13.8203618261365
10,7,0,1,25.59110217056637,1,14.61558448500638
5,6,1,1,26.69193898318276,1,14.511676848964417
3,5,0,0,24.138654752572855,0,8.267877049835933
12,4,0,1,26.966062639823644,1,16.0321636735817
6,5,1,0,26.931518875403736,1,15.67220868914162
7,6,1,1,25.311816823899385,1,13.215091597231186
7,5,1,0,24.317939181313974,0,8.79974844772225
6,4,0,0,26.79228075311287,1,15.770011585207987
8,5,0,0,26.835362770277595,1,15.470690571854902
4,3,0,0,25.438632032169146,1,14.612165469852266
12,4,0,0,26.603532473029663,1,14.678345890405028
10,7,0,1,23.494044528055465,0,8.10973125316093
13,3,0,1,25.854715395516195,1,15.4639221742221
7,5,0,0,24.046757602660705,0,8.038587566089117
4,8,0,0,24.844681006740107,0,9.877870396492444
4,5,1,0,25.60882642546559,1,14.730727900411308
7,3,0,1,21.83915576936748,0,5.583728055605338
9,6,1,0,25.358363035723023,1,12.96718587197222
8,6,0,1,19.652547959344687,0,1.7306384491554936
8,6,1,1,26.820242646598803,1,14.495634185646235
4,6,0,0,25.455380631367916,1,13.56032121676187
12,3,1,0,23.590048361861346,0,8.035833531507404
14,5,0,0,25.226318096474422,1,13.66935122661928
5,4,0,1,26.240978331685827,1,14.827580074970262
16,7,1,0,23.91473257302935,0,8.96271596676661
6,6,0,0,24.0720134080748,0,8.136729427086653
13,4,0,0,19.907134357771127,0,2.8043289427989357
7,7,0,1,24.730704369545023,0,9.434267548426256
8,5,0,0,26.32114984050681,1,14.187436824365818
17,6,0,1,20.85507493810752,0,3.6220199841861778
5,7,1,1,21.851502777054087,0,5.03667971821613
9,6,0,0,27.61583939386369,1,15.024397481242278
12,7,0,0,27.82418472370282,1,16.188407508122484
3,6,1,1,24.051977390055654,0,8.617761533366737
5,6,0,0,22.96133765061353,0,8.141531218424799
7,7,1,0,28.53587591987097,1,16.337374652191375
6,5,0,0,25.03183572689118,1,12.93000671286864
8,6,0,1,23.859696216969517,0,8.499504363032568
6,6,0,0,28.76226991274908,1,16.24093392773173
10,4,1,0,26.26962028091257,1,14.40049163794877
5,5,0,1,27.825792338594496,1,15.607451540909135
5,5,0,0,25.07037251138901,1,13.575532413485776
10,6,0,1,27.639771345954195,1,15.1117878354941
8,6,0,0,26.64606152409553,1,15.090250701288165
12,2,0,0,28.890417264198955,1,16.540658742413694
6,6,1,0,27.077146067445543,1,14.627919128145226
4,6,0,0,24.235595197675043,0,8.33788895047321
3,6,0,1,24.64906518430639,0,9.588302331071752
11,8,0,0,26.38848245774508,1,13.867464092770222
7,2,1,0,27.77005282791465,1,15.871939177279431
3,7,0,0,26.43544672501577,1,14.254175933862443
6,4,1,1,23.666897375204734,0,8.652894794728741
7,5,0,1,22.81456457369038,0,6.529402431874772
11,5,0,1,24.30805310005692,0,9.755654285505257
7,4,0,0,21.69228046143806,0,4.692550981893668
5,8,0,1,26.482907146273394,1,13.749215029740132
11,3,0,0,26.227637995946857,1,14.57892574150185
12,7,0,0,25.39781143257822,1,13.511258388904391
9,4,0,0,25.25383047310635,1,14.31840883319862
7,7,0,0,22.88449491276992,0,7.236327633399805
8,4,1,0,25.152074468205434,1,13.98481629926208
12,6,0,1,27.598701649328667,1,15.897198778804416
10,5,0,1,24.41144066158304,0,10.288064602772874
13,7,0,0,26.50431849143612,1,15.33779012821986
13,6,0,0,24.86289165257374,0,10.348309807358822
12,7,1,1,25.58050685164403,1,13.799879274290957
10,5,0,0,25.814133408529305,1,14.218872124841306
2,6,0,0,21.390686422493943,0,4.274687273254758
5,8,0,0,24.86346385767857,0,9.88923498897007
12,5,0,0,24.498128262270868,0,8.133607566087676
1,4,1,1,24.49104321436598,0,8.917997633310552
8,6,0,1,26.421076437568843,1,13.98154091149939
8,6,0,1,22.04712570938909,0,6.04209875501673
6,6,1,0,24.8713937199693,0,10.101293820595656
3,3,0,0,26.311154191087724,1,14.01344596954445
0,7,0,1,25.41573754719578,1,12.090133638911633
5,4,1,1,27.28971053648566,1,14.996911493068607
6,6,1,1,26.387011548101142,1,14.72383271464116
0,8,0,0,27.053684411075604,1,15.048500126532431
6,5,0,0,28.212635691889943,1,15.668571358256749
9,6,0,1,29.545994663169548,1,17.43378351374682
7,4,1,1,24.09635512076885,0,8.627735938036697
9,5,1,0,26.38123753866452,1,14.42040251245594
6,9,0,0,26.666982158617024,1,14.602443508727694
8,7,0,0,27.622412288629537,1,15.336709875127385
7,4,0,0,26.21792662502427,1,13.986491339110447
2,4,1,1,27.16232445218065,1,15.529860605115749
10,5,0,0,27.265349396802616,1,15.478775938571564
6,7,1,0,26.366145705198317,1,14.326097549405318
6,5,0,0,24.61466537413803,0,9.78473878277994
8,9,1,0,23.84136827782392,0,8.460864895654812
7,7,1,0,26.828425516949977,1,15.18288618710005
4,4,0,0,21.633628206883564,0,5.012932980115203
14,8,0,1,24.15452427925559,0,9.730746360150304
6,6,1,0,26.19476070042925,1,14.549557184643668
15,2,1,0,23.494265126858,0,7.69772850452076
14,6,1,0,26.28440793873499,1,14.058611219426718
5,6,1,0,25.89459467853276,1,14.349138869051847
10,8,0,0,26.164527466185508,1,14.356565607531056
6,8,1,0,26.591062241850054,1,13.856091173859372
9,7,0,1,21.698162647259867,0,6.515049102043892
8,5,0,0,26.769870879252444,1,14.373773349605148
11,7,1,0,27.67352757652224,1,15.938991534178935
9,6,0,1,25.93468244738765,1,13.933084491486404
9,5,0,1,27.20293678211805,1,14.882461122206577
6,3,1,0,23.774515706049048,0,8.390625781307323
7,5,0,1,24.695599768974606,0,10.408284439841117
8,4,0,1,24.251264910636326,0,9.51529381298008
4,3,0,1,25.61813486623558,1,13.370771055674924
8,5,1,0,27.6891793552082,1,15.51601441909781
10,3,0,0,23.352994005032475,0,8.749817105844722
5,7,0,1,24.189327585722687,0,8.371916168468871
14,4,0,0,26.273770490131216,1,14.815852850963662
4,6,1,1,25.60102566323856,1,13.43971192541847
5,4,1,1,22.722956954536187,0,6.284450723639802
9,6,1,1,25.705347254797204,1,13.880590286761151
13,8,1,0,25.762695123889,1,13.083837126662235
6,5,0,0,23.22312046208112,0,7.074161903151758
1,7,0,0,22.92736529450749,0,7.226472498042418
8,7,0,0,27.469054702170457,1,15.9847358230808
8,5,1,0,27.22570058833938,1,14.6686680441386
8,6,0,1,26.57189561155676,1,14.61070286861179
9,4,0,0,23.869235519967223,0,8.708026656566192
7,4,1,0,25.00707318493049,1,14.183441061585704
5,6,0,1,25.424571035790454,1,13.992491276510474
12,4,1,1,23.904303166149614,0,8.484849349131581
7,8,1,1,25.02312410607908,1,13.479034231496776
5,7,1,0,24.70995883778499,0,9.97983463091924
4,2,1,0,27.032685850095245,1,14.783757651350257
10,5,1,0,26.88348310711048,1,15.22035674432853
10,8,1,1,24.098162777915928,0,8.647195253865467
6,8,0,0,23.71071144447581,0,8.035548262578471
11,5,1,1,22.128535715036247,0,5.8010541724114
6,6,1,0,26.965819883339712,1,15.185459076656771
0,7,0,0,21.98965419359952,0,5.228190969047139
9,5,1,1,25.52660740856095,1,13.92210082957549
12,5,1,0,24.0487353691955,0,8.909362322154866
9,7,0,1,21.29347655151001,0,5.619409170337599
7,7,0,0,26.376328793037622,1,14.120470663277862
9,6,0,0,21.64485955695144,0,5.733093511108889
2,6,1,0,25.252355327219025,1,13.359301600168877
10,6,0,1,26.25793232206624,1,13.78955485563928
5,5,0,0,22.544485438733595,0,6.140556371130282
8,7,0,0,25.514660669804304,1,14.186757048810708
7,6,0,0,25.33101285482484,1,14.048777923218394
9,6,0,0,21.40068690641328,0,4.711417162199611
3,7,0,1,21.594314370396905,0,4.3409401977210464
9,9,1,0,25.824905157228358,1,13.448221217004228
10,5,1,0,24.55569361129121,0,9.143415565163828
8,7,1,0,24.781277524871136,0,9.507657699273286
5,4,0,1,23.361739153290294,0,8.032085883276288
6,8,1,0,22.685898900685707,0,7.319284071562971
4,5,0,0,21.55303534340356,0,5.14997253744278
9,6,0,0,27.2919427690074,1,15.122180459207614
11,7,1,0,27.757228163468795,1,16.099350380976016
3,6,0,0,25.14838675172177,1,14.150631737180852
6,4,0,0,22.29564548304377,0,5.337836543709384
6,4,1,0,24.16456899887019,0,9.423650502763923
8,3,1,0,21.24410233440046,0,5.413747952476979
7,5,1,0,22.405920178332043,0,7.530483090150865
6,6,0,0,27.13439686137258,1,15.232572434728596
9,4,1,0,24.616643966249704,0,9.016035910272995
13,5,0,1,22.16936265043511,0,6.485940103462657
11,6,1,1,23.072494120682187,0,7.802692701458039
3,5,1,0,24.85266748890911,0,9.311962551591526
12,6,0,0,24.4220537297896,0,8.171253256356225
10,7,0,0,25.88462685995183,1,14.141022010975812
11,8,0,0,26.93356734925475,1,14.88154069153357
7,4,1,0,26.571293652161916,1,14.784469768108144
4,6,0,0,25.99317396556903,1,13.817879419381384
7,7,1,0,23.75268091671918,0,8.34636642218532
8,7,1,1,26.78727605190563,1,14.210186092241653
11,5,0,1,27.36307328331091,1,16.06885406101662
11,6,1,0,24.359843735690102,0,9.590714676609336
3,2,1,0,26.711173394451983,1,14.197724502134028
10,6,0,1,24.98469586207232,0,10.656242858168511
11,7,0,0,27.406414599934443,1,16.22864285391584
13,6,1,0,26.25839697444124,1,14.418395107990404
6,3,1,0,22.444397214831973,0,6.125136404714679
9,4,0,0,25.303101227465223,1,14.324723248305151
10,5,1,1,22.80562420516292,0,7.661051730198267
6,5,0,0,25.721650268532542,1,13.300387755879376
7,6,0,0,23.53567691292177,0,7.738916909782413
7,6,1,0,26.392054308338604,1,14.707540917340502
5,4,0,0,26.56847424913216,1,14.59867465203294
3,6,1,1,25.58156492606536,1,13.512656879031004
9,7,0,1,24.521143004362408,0,9.283668147915732
12,6,1,0,24.957612929480234,0,10.746435437936997
13,6,0,1,24.099455589795262,0,9.788974733651589
4,2,1,0,23.44276672933893,0,7.464962730596877
3,5,0,0,22.33356084001324,0,5.76461131816891
7,5,0,1,25.430051897390133,1,13.30362482382792
8,6,0,0,25.474144008067807,1,14.157817661218916
15,5,1,1,24.36339028292201,0,9.778418800549703
