student_age,parent_education_years,gender,low_income_status,high_school_gpa,college_readiness_program,post_secondary_enrollment
0,4,0,0,19.0390097836511,1,12.770038220045503
5,5,0,1,20.52424162248654,1,13.08622479767961
6,5,0,1,15.697016220231545,0,5.361920744929747
5,6,1,1,17.0539906742788,0,9.058250882329954
8,5,1,0,20.31994803424401,1,12.787651516839988
6,5,0,1,18.776060546262613,1,11.874378727473289
9,8,1,1,19.42943828135541,1,12.427378260623058
9,5,1,0,15.845552885842938,0,5.934717400078617
8,6,0,1,15.24915431226492,0,5.124038588895353
8,5,0,0,19.438565635258747,1,12.334333778164002
11,5,1,0,18.214494409965575,1,10.246847113467382
8,3,1,0,18.794118526268743,1,11.971025167998192
10,5,1,1,17.221459985773215,0,7.877513156772007
5,8,0,0,16.993086299475525,0,8.137030748893212
7,5,1,1,17.413954062847747,0,8.473697255653006
6,6,1,1,15.571105409179758,0,6.172756270722439
8,7,0,1,14.148840713526122,0,3.967679617247154
7,7,0,1,13.1702399453214,0,3.165458011529965
10,6,0,1,19.630697922546787,1,11.408506196224897
4,5,1,1,16.5245191334839,0,7.910400296259241
6,3,1,0,17.711786091698446,0,8.778622948899413
6,6,1,1,17.20730935472103,0,9.091327014660047
5,4,1,1,18.57873802167149,1,11.325590842228726
11,7,1,1,14.039794875674737,0,2.7959604187831166
2,8,1,1,15.434280055951223,0,6.09986655458864
5,3,0,1,18.96886927061021,1,12.216044833795914
8,4,1,1,13.777181528051162,0,3.4785781028685165
6,4,1,1,19.833003267007328,1,13.752188959371017
4,4,0,0,20.236777072749103,1,13.1873990228789
13,4,0,0,17.135588120527363,0,6.540068272484662
6,4,0,1,17.92487579339244,0,8.805257166507259
0,5,1,1,15.175923147259224,0,6.560441720607079
8,4,0,1,15.472789928786357,0,5.889832613820477
11,4,0,1,16.799898341441352,0,7.0217191284397815
9,4,1,0,18.17825824283163,1,11.355966978742138
9,6,1,0,21.331633477672103,1,13.620942756117834
7,5,0,1,19.34675457522039,1,12.516852429027136
7,5,1,1,16.508495191618834,0,7.705570483581326
9,6,0,1,20.028689493757224,1,12.542322157153295
3,6,1,0,15.965150367518364,0,7.531625849472603
11,5,1,1,13.944470615868044,0,3.0273696140719157
4,7,1,1,18.831470625741503,1,11.784491191380733
9,7,0,0,18.829301609564563,1,11.85079285640848
10,7,0,1,19.108191983941357,1,11.44469759837608
12,7,1,1,21.602929463905514,1,13.686102036435784
6,5,1,0,21.702760324529443,1,15.016598236458268
8,1,1,0,19.660938607406365,1,11.8192807415919
5,7,1,1,21.10601740832102,1,13.54171246189086
11,7,0,1,17.16025456800706,0,7.933307039546334
12,5,1,0,21.61364965096265,1,13.491061800928517
9,4,1,0,14.154559927120118,0,3.479419980094569
7,7,0,1,14.679071568941913,0,3.910819778293581
2,9,1,1,17.516320098720968,0,9.247622284948644
12,7,1,1,21.70320019928641,1,12.96054255238484
6,5,1,1,18.594837647546647,1,11.430722947133113
8,3,1,1,17.263098651614357,0,7.635724824579535
7,6,1,1,18.25275378845356,1,12.25003638331637
9,5,1,1,18.102985722058644,1,11.540676286079073
3,5,1,0,18.20554110742227,1,11.635213409897531
9,5,1,1,17.939953156986242,0,9.4537077243478
4,7,1,1,18.562259743497748,1,12.328552425156683
6,6,0,1,19.229753074566947,1,12.242745545264198
4,3,1,1,18.12674535056867,1,10.656575124871342
7,5,1,1,17.840571352963035,0,9.391208334810631
12,4,0,1,14.26834057831108,0,2.660574258527125
3,5,1,1,16.027690939424286,0,6.265747250198718
10,4,1,1,15.96027867686757,0,5.5386239747708
5,6,1,0,18.672962164081557,1,11.371747016528213
11,5,1,1,16.55116059434266,0,6.682470137627662
12,7,1,0,19.85122977100602,1,12.56968062140086
7,6,1,1,16.99179645049679,0,7.773787784659266
11,7,0,1,17.688573915454985,0,9.167031604632536
12,7,0,1,18.08185373763235,1,10.753246528250036
1,4,1,1,19.92221482299277,1,12.412432980986804
10,6,1,1,16.7200436776104,0,7.489396827687277
3,5,0,0,15.73200474523091,0,5.9141434954319045
6,6,0,1,19.31119369955893,1,12.871378595419309
11,7,1,1,15.646844224996334,0,5.0357713701134506
10,5,1,1,19.64523578200224,1,12.368791621147336
2,2,0,1,16.13976343422671,0,6.706584753846217
7,5,0,1,18.181096459829543,1,11.308988449975212
14,6,1,1,18.710100745798098,1,9.832468481302673
6,7,0,0,16.96041721333664,0,7.875084347430946
1,4,1,1,20.613303216165267,1,13.88070322052176
9,4,1,1,18.55200891157844,1,10.978223595104634
3,4,1,0,17.14358370302042,0,7.579185518112272
11,4,1,1,21.640119344203885,1,13.840936504903492
10,4,0,1,18.688085169420567,1,11.704406063930776
7,5,0,1,18.2084730795906,1,11.645081865839837
4,5,1,1,19.319213819455307,1,11.621932811858423
7,8,1,1,14.183972313569186,0,2.7334700717163622
9,4,0,1,19.543945134388885,1,12.756269020964169
10,7,0,0,20.17574329044873,1,12.094084392122268
12,3,1,1,15.296192398545228,0,4.861136355474376
8,5,1,1,18.59424199994213,1,10.514912903399042
15,6,1,1,16.871257143530205,0,6.461061254451939
3,6,1,1,16.881650604821907,0,7.841342625040458
5,4,0,0,19.712487144787666,1,12.219929683401393
7,4,1,1,19.90175613189896,1,12.601879094651688
11,8,0,1,16.1328160414448,0,7.101635584210885
4,4,1,1,16.347690379731606,0,6.426413194947026
7,4,1,0,18.46197762421497,1,11.232357304946534
10,6,1,1,18.82225608187736,1,11.393874614616706
6,2,1,0,19.950746510858224,1,11.820924506974944
9,6,1,1,17.36063458975082,0,8.865059141354982
11,6,1,0,19.6461171686637,1,11.476550109282238
7,7,1,1,17.757782311440184,0,8.814897040930473
2,4,1,0,16.270062917139015,0,7.346142109570153
8,7,1,0,15.976724037215323,0,6.887398894137594
8,4,0,1,24.734295878284605,1,16.510194570121335
10,6,0,0,19.1531426248417,1,11.606556881869128
10,8,0,1,16.375289680269294,0,6.962626490761163
9,7,1,1,20.54892949725437,1,13.34584036133243
10,6,1,0,17.76001754941834,0,8.777438507821092
1,4,0,1,16.723499666549262,0,7.328835274791041
5,5,1,1,19.04810666906742,1,11.571298357835804
4,3,0,0,17.79266229607618,0,9.32243553329312
5,6,0,1,12.69042466221184,0,1.944857383329295
13,5,1,0,14.33662273096581,0,3.279766948529112
7,7,0,1,12.86979022324207,0,0.8313751968693063
4,3,1,0,15.452541004590705,0,6.303016164664517
4,7,0,1,19.903159156399308,1,13.432802267178236
5,7,1,1,17.096542594868758,0,7.978708108339767
9,6,1,1,16.252630641686267,0,6.489599231793413
3,8,1,1,17.94272025205899,0,9.838455776382798
8,7,1,0,16.270590820205364,0,6.694949822799381
7,6,0,1,18.070985818133515,1,11.791033896381029
3,6,0,0,21.114660666152083,1,14.304988875356967
8,6,1,1,18.21631659631624,1,10.113653930215383
3,7,0,1,17.722476107543226,0,9.148598715503802
3,8,1,1,18.20827529409788,1,11.965548080011418
9,7,1,0,17.787888055707928,0,8.518935394391809
5,4,0,1,19.517258372684807,1,12.855051044356546
7,5,1,1,17.303978935424773,0,8.24415739067262
9,5,1,1,17.64135478765148,0,8.244134170430177
8,7,1,1,17.814664536303713,0,9.010945132777234
9,5,1,0,17.514471888100076,0,7.766358227942209
7,5,1,1,18.851814516195816,1,11.122354515044224
9,5,1,0,19.01472907348825,1,11.27431417221581
8,9,1,0,17.40037258077377,0,7.849793701656194
7,6,1,0,22.244030223999715,1,13.979669890059704
6,3,1,0,18.04809579262309,1,10.217720536785311
5,5,1,0,19.499845275626765,1,12.654387476462182
6,6,0,0,15.25911610609425,0,5.6112236082092695
6,6,1,1,20.981753279582783,1,14.098371780356787
8,5,1,1,16.6627948199716,0,7.818895243490154
10,6,0,1,20.16473800672876,1,11.139821448346892
9,6,0,0,19.196838655287223,1,11.659531980726928
5,5,1,1,15.00112990665304,0,5.195304039388272
8,5,1,0,17.8707961021948,0,9.24754714280577
5,7,1,1,15.966099429671743,0,5.375624175244162
14,4,0,1,20.719758150300915,1,12.3208756413321
13,5,1,1,20.230063415010036,1,12.54766894771524
2,4,1,1,18.39588156587213,1,12.234853718170305
14,4,1,1,17.731065357984924,0,8.384675348057428
9,6,1,1,17.4448341202426,0,7.919983154988389
11,8,1,1,18.639549741337262,1,11.136274560770518
11,3,1,1,17.824770954705627,0,8.145165053402394
13,5,0,1,18.59933940334963,1,11.363187667596485
13,2,0,0,15.50280276696231,0,4.907405270642554
6,7,0,1,17.782665383985346,0,10.013582951857924
10,5,1,1,18.502289163072867,1,11.478062278332118
-1,7,1,0,14.595847793414986,0,4.9080181874805815
11,5,0,1,19.7718261239751,1,12.04083198445551
7,7,1,1,15.917769247607428,0,5.8891640908196585
10,6,1,1,14.148388577612073,0,3.74287033022403
11,8,0,0,20.89031164229037,1,12.108883057577536
5,7,0,1,19.486292234739505,1,12.069985945386447
4,6,1,0,18.43245031662597,1,11.401578209265304
12,2,1,1,19.603518267939062,1,11.395495782586362
10,2,0,0,16.6607163124183,0,6.135734136941221
9,7,0,1,20.448075201893733,1,13.54331827649584
9,5,0,1,20.12540834087345,1,12.819214896836565
7,5,1,0,15.50034620886172,0,5.631494309707256
14,5,1,1,15.695036849759248,0,4.884680043672169
4,4,1,0,23.311314952450772,1,16.778474274046907
3,4,1,1,20.16550944144768,1,12.677088802664676
7,3,0,1,19.202184336288664,1,12.501243328116514
8,3,1,0,15.623381357930274,0,4.974887063564874
4,6,1,1,21.22456753765981,1,15.158791842779667
12,6,1,1,16.080818122584784,0,5.966637014269836
6,8,1,1,18.191291852699184,1,12.434100609251717
1,7,0,1,19.57630430593491,1,13.376377352572828
8,4,0,0,21.32066638199277,1,14.857670838290831
9,5,1,0,19.03078526372101,1,11.390860178529689
10,4,0,1,18.978426466758304,1,10.94984629126206
9,7,0,0,20.86313244250802,1,13.2099919716101
9,5,1,0,18.32413072998981,1,10.50570543460868
8,5,0,1,18.07317053434836,1,10.69865326298518
12,7,0,1,16.863758191713586,0,7.051640424909847
1,4,0,1,20.4956396426854,1,13.761486075660416
4,9,0,0,19.54599678693323,1,11.939244150735204
4,5,0,1,16.07576583527892,0,7.6732668616758755
8,4,1,1,18.43104194303951,1,11.326946606677971
11,6,1,0,15.898793887901183,0,6.129751501908336
10,7,1,1,19.282366549945287,1,11.788158685693734
1,4,1,1,20.669878144742874,1,13.285588278714384
8,4,1,0,20.1853221912353,1,12.343188600111816
3,4,1,1,15.619580432191128,0,6.899351701054028
4,5,0,1,17.612230314993706,0,9.20107791937304
9,2,1,1,17.32523245591675,0,8.05491854742744
6,5,1,0,17.9462458804667,0,9.089595342252936
8,5,0,0,16.479451021162323,0,8.322581480977624
2,8,1,0,16.39351526590124,0,7.440429278785049
6,5,0,1,18.00814850124282,1,10.875777977858403
10,8,1,1,16.787997996841913,0,7.4078905821662895
11,7,0,0,14.582129953207872,0,4.430879448142057
9,7,0,1,16.67563691236103,0,6.61892209728832
7,5,0,1,18.478382127188272,1,11.375546606284502
5,7,0,0,16.37217328077069,0,6.652338570730247
9,5,1,0,21.779165979578103,1,13.333842454423872
9,6,0,1,14.44289045109048,0,3.3080979151911114
7,9,0,1,16.977292553298753,0,7.703991192670786
10,5,1,0,16.69508892885692,0,6.430069090411042
8,4,1,0,17.3935835828538,0,8.166223989390614
6,5,0,0,18.168069524509946,1,10.861973904614638
8,8,0,1,19.10603229342748,1,11.27490764389038
9,6,0,0,20.292629673149477,1,12.445801752627954
9,7,1,0,15.939645829993468,0,5.519761697661641
4,5,1,1,19.12083385198485,1,12.335944430414864
8,6,0,1,15.674137735507118,0,5.6580072248665045
10,4,1,0,15.10537175890759,0,5.370471811965096
5,5,0,0,16.572695752285572,0,7.357198537343224
11,4,1,1,19.20097127222458,1,10.980087597556142
4,7,1,1,18.604433595590045,1,11.672618476268507
10,4,1,0,20.751753249144624,1,13.349925987807588
15,5,0,1,21.559118076112604,1,12.915615131174556
7,7,0,0,21.16349865460087,1,13.090489581451328
8,7,0,0,17.598922519490465,0,8.810202232685391
8,7,1,1,17.63096132615905,0,7.995037889927672
10,5,1,1,19.841419874928626,1,12.265016443362144
6,4,1,1,17.07035829205202,0,8.672136038071855
7,6,0,1,19.846833702499097,1,12.801926811895823
9,5,1,1,18.61778138819178,1,11.12408560439241
7,5,0,1,19.14075014615104,1,12.457171375638271
12,4,1,1,15.235207391895669,0,4.609859375086455
6,6,1,1,20.82425366683772,1,13.581251602105787
8,3,1,1,17.90949246037865,0,9.305020687211032
10,8,0,1,22.255284567174357,1,14.102330161119864
10,6,0,0,17.99507371830379,0,8.525767387401693
10,5,1,1,17.088239304343467,0,7.7104891087012275
3,7,0,1,15.83565824588216,0,7.09345747221169
12,6,1,1,18.66912899002333,1,11.77078288889058
2,6,1,1,16.933537860737196,0,9.34318277185327
6,6,0,0,17.89359595212327,0,8.651722031529921
1,6,1,1,16.080289466856165,0,6.7537427093970255
8,5,1,1,16.979154671280014,0,7.322442523601785
5,6,0,0,20.34798858694897,1,12.95749472675249
13,3,1,0,17.546183428907355,0,7.810567162169463
9,4,0,1,20.138699609977422,1,12.959714615010256
9,3,1,0,20.246825415764203,1,12.482621558031456
14,5,1,0,17.828683131672886,0,7.597561006484591
10,5,1,1,18.96467130737295,1,12.277871882509457
6,6,0,1,14.758402688340032,0,4.625798297137806
9,7,1,0,18.42471462511353,1,11.197019107217145
10,7,1,1,17.090011646867207,0,8.15011699625708
9,6,1,1,14.513277513334437,0,4.251789453575681
-2,7,0,1,16.280269602816325,0,8.616441974788644
9,8,1,1,15.135736250774396,0,4.726816962923108
7,6,0,1,19.845808560348853,1,13.484521793479336
2,6,0,0,18.758274312610062,1,11.482737833778913
8,2,1,0,18.01103881111835,1,11.555011045186736
10,4,1,0,15.747576895450589,0,5.692740006784304
6,6,1,0,17.13053232024592,0,8.083087715776065
11,7,1,1,19.582595044279238,1,11.733438223464992
5,6,1,0,20.32895495675249,1,12.367699454108433
12,5,0,0,15.982228361959033,0,5.937461572576591
8,5,0,0,18.804557220126316,1,12.227993309141986
7,8,0,1,17.83634360928131,0,9.54585085249233
7,7,0,0,20.8334052198324,1,13.29341248161211
13,4,1,1,16.41693829204934,0,6.747290067352068
6,5,1,1,18.221408077537912,1,11.57441556035878
7,7,1,1,18.02793915425553,1,11.192707370584158
14,7,0,0,16.451354488809717,0,6.500778829609493
6,7,1,0,21.424855329181707,1,14.053708237718205
6,8,0,1,17.361185204347873,0,9.10736565859788
9,4,0,0,18.640638130889656,1,11.45971335560928
11,4,1,0,16.84914218869217,0,8.271538383963913
8,8,1,1,16.28324638832785,0,7.039774445872013
6,6,1,0,16.48216031811026,0,6.993223855471861
12,5,1,1,17.864631539896696,0,9.48334890726006
7,7,1,1,19.34302465297506,1,12.632492034841242
11,5,1,0,16.691978702530598,0,7.515219373255755
11,6,0,1,16.468234926899523,0,6.4818453971119085
10,6,1,0,15.15584931289677,0,4.901182331218196
5,6,0,0,17.979384819080817,0,8.883594641358057
5,5,1,0,17.004078417075668,0,8.117428646235709
12,5,0,1,23.04582000354002,1,15.016913163628468
8,7,1,1,16.40798319041423,0,7.269826186897435
3,5,1,1,18.372976533474457,1,11.55759848301693
11,4,0,1,20.292643796729298,1,12.643267314788655
13,6,1,0,16.683252292890764,0,6.033295800534781
2,8,0,0,17.02173486257645,0,8.992598303492244
7,4,0,1,23.66740904292061,1,16.13849816678027
7,6,1,0,17.507173928647855,0,7.83631026286082
9,3,1,1,16.164166294229634,0,6.039559740497587
5,3,0,0,20.92257340981025,1,14.43378954955458
10,7,1,1,11.90780310462666,0,0.9609832867831044
10,6,1,1,17.606777334889752,0,8.163216093964309
2,4,0,0,13.762060004636174,0,2.9542702798226577
8,4,0,0,17.760326933201455,0,8.283136852473188
3,3,1,1,17.47718911041425,0,9.014686194188668
5,3,1,0,12.35806170589539,0,1.858506255223104
9,6,0,1,18.27540163635035,1,11.499633616289335
9,6,1,1,16.99491437533785,0,7.328718074643353
1,6,1,1,19.15856564154083,1,12.09418525631829
8,7,1,1,16.272939518500333,0,6.23749901440687
7,4,1,0,18.63740651442424,1,11.213634193269815
7,5,0,1,18.58850613378183,1,11.592714041652254
9,6,1,1,19.001433787738232,1,11.495708940001096
4,3,1,0,16.210642564587957,0,6.0592687137053725
6,4,1,1,23.093977379276797,1,14.590775106432645
9,7,0,0,16.173733228234877,0,6.131271255677005
5,3,0,1,17.62024742883977,0,9.339792537211691
6,4,0,0,18.308445133649546,1,11.044913949329167
9,6,1,1,15.379160378807097,0,5.334315023001345
10,3,0,1,19.49010111509414,1,11.524160298452095
9,7,0,1,17.718913861341925,0,8.58738674683107
10,4,1,1,21.635486203341333,1,13.603831145680417
9,6,1,1,16.687305908551263,0,6.8309780559828415
4,5,0,1,18.871139767923054,1,12.168540092101324
10,4,0,0,18.18190048353593,1,10.942650993184015
12,6,0,1,20.653727081592336,1,12.12548902551201
7,4,0,1,17.127890185076044,0,7.77093361866792
6,6,0,1,14.992200714800914,0,4.376207204323154
5,7,0,1,17.66378429669473,0,9.004526062025935
7,6,1,0,16.371636596024175,0,6.7570067563548974
7,4,1,1,18.576933313979783,1,11.309484293268682
6,6,1,1,17.182115271787165,0,8.65240822888505
5,6,0,1,15.876216612365647,0,6.406459308270705
7,6,0,1,17.05752676960626,0,7.688353523595002
9,6,1,1,17.511033413971305,0,8.239390028319189
9,5,1,1,20.60265821869834,1,13.169749907600918
9,7,1,1,15.779853720085455,0,5.848849407580576
5,6,0,1,16.489909239958298,0,7.572827490898507
6,7,1,0,16.790430986608776,0,8.523826778919904
5,7,1,0,17.528851140924797,0,9.476669532482628
4,4,1,1,18.514423978803457,1,11.67173397597701
5,5,1,1,20.168475051822256,1,13.440678178799384
6,4,1,1,15.626321108398216,0,5.897541061241098
9,6,0,0,16.336639556126094,0,6.926915096872368
8,5,0,1,12.02561893286499,0,0.1384110817461016
5,7,1,0,21.14019077691005,1,13.843154024724422
5,4,0,1,18.757738392555844,1,10.869473083372256
9,4,1,1,16.663810557020554,0,6.808008419612821
5,5,0,0,18.864659311253277,1,12.123543653495933
9,4,1,1,17.85017675018511,0,8.112675888165029
8,5,1,0,19.79786319271488,1,11.925792680262374
2,5,0,1,20.069163750478022,1,13.35971085322128
0,7,0,0,17.42276541929916,0,9.310975490690916
8,4,1,1,16.543472086336163,0,6.134460245275566
7,6,1,0,20.04652706879303,1,13.040399014521585
10,5,1,1,22.696644352575063,1,14.48673509856594
8,6,0,1,15.782012684714257,0,6.073921494686513
15,6,1,1,14.693222038444029,0,3.7457817044348585
10,4,0,1,15.71239190848807,0,5.676728159542534
7,6,0,1,23.41711365420408,1,15.763380804861663
10,6,1,1,18.7381988688854,1,11.783582758377952
5,4,0,0,19.49822692311105,1,12.757289340846864
8,6,1,1,17.23589060988815,0,8.467732348214863
2,8,1,1,21.063314974926016,1,15.092182793984426
2,3,0,1,17.527860272710726,0,9.801173339925084
8,5,1,1,17.251185787554668,0,8.623837485338381
9,5,1,1,18.56850907136996,1,12.11055212475228
7,5,1,1,18.972961938940013,1,12.437032152905177
10,5,1,1,19.07626714024959,1,11.4531423863099
6,6,1,1,15.548665229097676,0,5.083167682163563
6,5,1,0,18.957887736129592,1,12.346465154975284
9,3,1,1,18.255255003765004,1,11.175202366293524
3,5,1,0,17.883157496970856,0,9.54381292917874
6,5,0,1,17.52971094852726,0,7.840862185341034
7,5,1,0,20.31303610480706,1,12.586393931359469
6,4,1,1,17.571647133612682,0,8.80365200910721
8,8,1,0,19.386702732410345,1,12.203685710735002
7,7,1,1,16.822735865832236,0,7.349995815442107
11,4,1,1,17.94053446754966,0,8.621555569633635
10,5,0,1,14.048215987926044,0,3.272617356648773
8,5,1,1,21.53527360870221,1,13.903504508523786
5,5,0,0,18.571898621498704,1,10.679243750308212
5,5,0,0,20.08917113411221,1,12.836037674707889
6,6,0,1,17.55009793804653,0,9.289304406740392
0,7,0,0,18.41144064209042,1,12.973494527359286
0,5,1,1,19.450747966889068,1,13.168989889982427
8,7,0,0,18.196041765785075,1,11.263184855128346
11,4,1,1,17.46436801429944,0,8.520669784743356
7,4,0,0,18.378185500237688,1,11.570784237342927
7,5,0,1,17.482613829387358,0,8.670178172971463
11,7,0,1,21.62362965908885,1,14.104254226788608
8,6,0,1,19.281100123884386,1,11.766668648998252
5,5,1,1,15.5254408623619,0,5.830121254835964
8,5,0,1,16.929528359932366,0,7.728607620984902
10,6,1,1,18.078410285093767,1,11.883749448581089
11,6,1,1,18.32300562064627,1,10.579268064184657
7,5,1,1,21.30118605663726,1,14.073854153410236
6,4,1,0,17.962261644265823,0,8.712781741768065
3,5,1,1,19.70797890553078,1,13.70258899718425
9,8,1,0,18.461952585366507,1,10.799410107217753
1,8,1,1,19.378797801099378,1,13.152577090698816
4,9,0,1,19.656602103770595,1,12.492925413867944
6,7,0,1,15.094574104894974,0,4.86589467464547
6,8,0,1,15.6011295448018,0,5.20213321835124
12,8,1,0,16.987548848334367,0,7.1491783923474
10,6,1,1,13.28718974530807,0,2.265472538948682
5,7,1,1,18.756106359059206,1,10.942518645652958
6,3,1,1,20.94772730040622,1,13.51481951107422
7,4,0,0,19.42295864654148,1,11.773396708348477
7,7,0,0,18.72184664977426,1,11.55946605227733
5,7,1,0,15.997540543661916,0,5.900375262278072
8,7,1,1,17.938909830439528,0,9.637437098003934
5,5,1,0,18.26173148966783,1,12.107874126601356
3,6,0,0,20.425192163878705,1,13.740176260445558
7,5,0,1,18.060131193069864,1,10.807079986472964
5,7,1,1,16.82149211239547,0,8.329358496921135
8,5,0,1,17.16118984939458,0,7.987098903283623
2,6,0,1,23.163522561436785,1,16.046198913540813
8,5,1,1,19.547389922175235,1,12.094846964692028
10,5,1,0,17.64216729390478,0,8.65236174177675
10,6,1,0,18.034335818939223,1,10.43931989279173
2,3,1,1,16.683055536094805,0,8.377546962314119
8,6,0,0,17.95228484564021,0,8.876238956390464
5,6,0,0,21.137882195710155,1,14.069095685395975
7,5,1,1,18.47836987748556,1,11.814429932277328
10,5,1,1,20.07955180781695,1,12.067739356427484
5,9,1,1,20.54802043666333,1,13.66044081797866
6,5,0,0,13.82372223190476,0,3.4834153100304066
8,5,1,1,15.820162877920838,0,5.363297127775242
4,7,0,1,18.908849266090943,1,12.705183794612145
11,5,1,0,19.546956175878535,1,11.897955719055064
5,5,1,0,16.049224996107444,0,7.008621403889998
6,7,1,0,20.535592333735305,1,13.963582518984587
10,8,0,0,14.57083037619153,0,4.07353985944156
9,5,0,1,19.810384840101825,1,12.567963027028204
9,4,1,1,15.341733872002132,0,4.974562691268329
9,7,1,1,16.593064580446004,0,7.599057121725748
7,6,0,1,19.702891841941124,1,13.100891724832133
6,3,1,0,18.057823039715583,1,11.14280250696724
4,8,0,0,17.741104565773444,0,9.5289296208348
5,6,1,0,20.558027117219204,1,12.628642018593457
8,6,1,0,15.786097903192283,0,5.363598808723366
7,6,1,1,18.18519030702616,1,10.672510484764834
10,8,1,1,17.651641963317516,0,8.98287420919107
5,5,0,1,17.097250472730785,0,8.79590199849673
9,5,1,0,17.040166796565043,0,8.27901116295463
4,5,1,1,16.866220969018613,0,7.976216963156363
12,6,0,0,17.008518294539357,0,7.36386148851683
10,7,0,1,15.849794852570628,0,5.751042267553086
11,5,1,0,16.63925550103693,0,6.638520723998453
9,5,1,0,17.471200886798464,0,7.847483285415939
8,5,1,1,17.687030617801202,0,8.886427264541815
5,8,1,1,13.581006308739518,0,3.362871662312743
13,7,0,0,16.394990281353152,0,5.674093989395567
11,7,0,1,16.373989913427387,0,7.855023222969231
6,6,1,0,13.597340586652784,0,2.6382478585126266
10,5,1,0,18.955955389322384,1,11.67370575151617
9,4,1,1,23.31367230373353,1,14.282606923276427
9,6,1,1,16.85894470439414,0,7.803612001721968
6,5,1,1,22.391664651073214,1,15.132496785318654
3,5,0,0,20.82207991719592,1,14.110886581915269
9,5,1,0,15.947221783058458,0,6.062633486614994
11,5,1,0,18.390489591789,1,11.09576258886612
9,4,0,1,18.280026083107213,1,11.66513764447082
7,5,0,1,20.213656821152533,1,12.569078424006657
7,3,1,0,20.392511718797024,1,13.345594269473777
8,4,1,0,13.894086660785014,0,3.2511341707526635
10,7,1,1,16.282777143611867,0,6.8031183099248365
12,7,1,1,19.36822715347968,1,10.9351141652069
