student_id,post_intervention,tutoring_program,student_performance,average_income,school_rating,private_school,online_tutoring
632,0,1,50.80297553818908,3,11,1,0
633,0,1,48.47858389462839,1,5,1,0
634,0,0,48.48349397961082,4,7,0,0
635,0,1,47.168426627043495,3,4,0,1
636,0,1,48.65859915760005,2,4,0,0
637,0,1,48.02530717477112,2,8,1,0
638,0,1,49.928608979435445,2,6,1,0
639,0,0,48.9254414195007,2,4,1,0
640,0,1,48.48898395239457,3,4,1,0
641,0,1,48.3176634463941,4,6,1,0
642,0,1,49.07800305415262,4,6,1,1
643,0,0,49.64194268145792,2,7,0,1
644,0,0,49.89684701534191,3,9,0,0
645,0,0,51.19013640182581,1,8,0,1
646,0,0,50.36019202836791,5,7,0,0
647,0,0,52.01244650165746,3,7,0,0
648,0,0,47.56139113246852,2,6,0,1
649,0,0,50.08832587322343,3,9,0,0
650,0,0,49.61442274189856,2,7,0,1
651,0,0,49.52015376009759,4,5,0,0
652,0,1,50.54762640392299,3,5,0,0
653,0,0,49.35239971625444,3,5,0,0
654,0,1,49.34475875712735,3,4,1,1
655,0,1,48.76486724508031,4,7,1,1
656,0,1,48.88943440417085,3,7,0,0
657,0,1,50.04895829073242,4,5,0,0
658,0,0,49.327225589234864,4,4,0,1
659,0,0,49.02324490294861,4,7,0,0
660,0,1,48.24025381665929,2,7,0,1
661,0,0,49.91950175133324,2,4,0,0
662,0,0,50.4440671525424,2,7,0,1
663,0,1,49.14224561753835,3,5,0,0
664,0,1,49.75370879024474,3,7,1,0
665,0,1,50.33761837859928,0,5,0,0
666,0,1,51.12673472671894,2,4,1,0
667,0,1,48.63151295863089,3,7,0,0
668,0,1,49.322885112490994,2,7,0,0
669,0,0,49.25129320426698,4,6,1,1
670,0,0,48.73340518632058,2,5,1,0
671,0,0,49.14390351900493,1,8,0,0
672,0,1,48.957536739139584,3,4,0,0
673,0,1,48.18098190760595,1,7,1,0
674,0,1,49.91794618791212,3,7,0,0
675,0,1,49.642864393812026,4,7,1,0
676,0,1,48.77689976230037,4,11,1,1
677,0,0,49.35910749631032,2,7,0,0
678,0,1,49.36363398814296,2,8,0,0
679,0,0,48.00936095274676,0,4,0,0
680,0,0,49.01685354123621,2,9,1,0
681,0,0,50.39668391017495,4,8,0,1
682,0,0,50.49270681282935,2,9,1,1
683,0,1,49.57567298553933,2,4,0,1
684,0,0,49.78873355690359,4,6,1,1
685,0,0,50.11237709085631,3,7,0,1
686,0,1,48.26091871468425,3,7,0,0
687,0,1,48.32621953134336,2,6,1,0
688,0,0,49.88145001728422,3,5,0,1
689,0,0,50.63307725209173,2,8,0,1
690,0,0,49.70821741821049,2,10,0,1
691,0,0,49.88912516672221,2,9,0,1
692,0,1,49.07911690782748,1,2,1,1
693,0,0,49.78676758606061,4,5,1,0
694,0,0,48.88980153952184,2,10,1,0
695,0,1,49.05807305614292,2,5,1,0
696,0,0,48.02206026467608,5,5,0,0
697,0,0,48.81796696556816,1,4,0,1
698,0,1,49.46959273631748,2,10,1,0
699,0,0,49.07031082109155,2,7,1,0
700,0,0,48.60728185730788,2,7,0,0
701,0,0,48.42888910120179,3,5,1,1
702,0,1,49.8468015671234,2,4,0,0
703,0,1,48.531934880414525,2,8,0,0
704,0,0,50.11256220185183,3,3,1,0
705,0,1,47.21693900809606,4,5,0,1
706,0,1,49.09953140310654,2,7,1,0
707,0,1,49.29528696401097,3,7,1,0
708,0,1,46.661441879162666,4,5,0,0
709,0,0,47.55783420805484,1,5,0,0
710,0,0,47.30007302585166,4,7,1,0
711,0,1,48.9062836418745,3,6,0,1
712,0,0,50.38120299876988,2,7,0,0
713,0,0,50.61760152735396,4,6,0,0
714,0,0,49.989390378325446,2,4,1,1
715,0,0,48.47760701143553,0,7,1,1
716,0,1,48.60346940489185,2,6,0,1
717,0,1,51.14272661581324,3,6,1,0
718,0,1,49.98296674190973,2,7,0,1
719,0,0,49.95091462728566,3,7,1,0
720,0,1,47.350825876794914,2,7,1,0
721,0,0,49.28769613706215,3,7,1,0
722,0,1,50.5545047258049,2,8,1,1
723,0,1,50.06272747025661,3,7,1,0
724,0,0,49.10898895098701,3,5,0,0
725,0,0,50.04578209540136,3,8,0,0
726,0,0,48.03460330794109,2,6,0,1
727,0,1,48.92983216184331,3,5,1,0
728,0,0,48.5391564428251,3,7,0,0
729,0,0,50.636590222322965,2,3,0,0
730,0,0,50.4837537365171,1,7,1,1
731,0,1,46.54116039195012,3,3,0,0
732,0,1,50.24681638948498,1,5,1,1
733,0,0,49.01415794841101,2,8,1,0
734,0,0,49.10322407876953,3,7,0,1
735,0,0,48.09956176899229,2,6,0,1
736,0,0,48.69317877349147,3,7,0,1
737,0,1,48.05940807790985,1,7,1,0
738,0,1,49.43805230423348,2,7,0,0
739,0,1,50.19273953800481,3,8,0,1
740,0,0,49.94269434829032,3,7,0,0
741,0,0,48.604121236791045,1,5,1,0
742,0,1,49.86707613962385,3,7,0,0
743,0,1,48.83184568893301,2,10,0,1
744,0,0,49.0406446761594,4,4,1,0
745,0,1,49.79918105325016,1,4,1,0
746,0,1,48.71755461874616,4,4,0,0
747,0,0,48.38261137850437,2,8,0,0
748,0,1,48.7340633065667,4,6,1,1
749,0,0,48.56726505859484,2,9,1,1
750,0,0,48.41322988891445,3,7,0,0
751,0,0,48.413842191220056,3,8,0,1
752,0,1,49.5066432583532,4,7,1,0
753,0,1,49.59986820495995,3,9,0,0
754,0,1,48.67066929821551,4,4,1,1
755,0,1,47.97217342473186,3,6,0,0
756,0,1,48.65431875595623,1,7,0,0
757,0,1,49.14990055717371,1,8,0,1
758,0,0,49.90044974975429,4,8,1,1
759,0,0,49.7859459909569,1,6,0,1
760,0,1,48.59444955792735,3,5,1,1
761,0,1,49.90727168978583,1,6,1,1
762,0,0,48.67637021263367,3,5,0,1
763,0,0,47.96414097096108,4,8,0,0
764,0,0,49.80981526843767,2,5,0,0
765,0,0,48.63167719158055,3,6,0,0
766,0,1,49.74062837553865,4,8,0,0
767,0,0,49.20260614560055,3,9,0,1
768,0,1,50.30430505783866,4,4,0,0
769,0,1,46.8726771735054,4,7,1,0
770,0,0,49.30559756725164,3,5,1,0
771,0,1,49.67000691404346,0,11,1,0
772,0,1,49.54987600398584,3,6,1,0
773,0,1,49.13908867134569,3,3,1,0
774,0,0,48.9805257381266,2,9,0,0
775,0,0,48.53176824376254,1,5,1,0
776,0,0,49.22654710216306,5,5,0,1
777,0,1,48.34098946632562,3,10,0,0
778,0,0,50.55139742803038,4,7,0,0
779,0,0,47.94359333469039,5,8,1,1
780,0,1,47.98227715647014,1,5,1,0
781,0,0,49.05630717631269,3,4,0,0
782,0,0,49.85788905153727,2,8,1,0
783,0,1,49.25980701096857,2,6,0,0
784,0,1,48.51412204640897,4,8,0,1
785,0,0,49.580269634845855,3,8,0,0
786,0,1,49.46339503251551,5,6,1,0
787,0,0,49.38217129098089,5,4,0,0
788,0,1,46.44564739812719,5,5,0,0
789,0,0,49.62750002184892,2,4,0,0
790,0,1,48.62462567462494,2,7,1,0
791,0,1,48.97900668241364,1,8,0,0
792,0,1,50.41444014769011,3,3,0,1
793,0,0,49.02544608385351,2,7,1,0
794,0,1,49.79364262410646,6,6,0,0
795,0,0,49.84452228339456,1,2,0,0
796,0,1,49.09601609889768,2,3,1,0
797,0,1,51.43723196459572,3,8,0,1
798,0,1,48.02983605409172,2,3,1,0
799,0,1,47.21767247089281,4,6,1,0
800,0,1,47.53854467730044,5,7,0,1
801,0,1,47.37241430237641,2,6,0,0
802,0,0,48.87583408403837,3,5,1,1
803,0,1,49.97878348763903,3,7,1,0
804,0,1,46.43903165396025,2,3,0,0
805,0,1,47.44162758794747,4,4,0,1
806,0,1,49.26308791916141,1,8,0,0
807,0,1,50.75531966459624,4,4,0,1
808,0,0,50.34039588263322,5,5,1,1
809,0,1,49.125759399441634,3,6,0,0
810,0,1,50.17061790973435,2,6,0,0
811,0,1,50.16960311143261,2,9,0,0
812,0,1,48.870945692886565,1,5,0,1
813,0,0,48.75307931928209,3,5,0,0
814,0,1,50.51418819179809,3,8,0,0
815,0,0,48.52106841057971,4,5,0,1
816,0,1,47.22135224541881,3,4,1,0
817,0,1,48.95350830327699,1,5,1,0
818,0,1,47.4017891516756,2,5,1,0
819,0,0,49.92361675060887,2,6,0,0
820,0,1,49.6258663511146,0,5,0,0
821,0,0,50.23965513488798,2,8,1,1
822,0,0,50.097766322240766,2,3,1,1
823,0,1,48.071298260478855,2,6,0,0
824,0,1,49.14512416301903,3,6,0,0
825,0,1,50.79777534651144,3,6,0,1
826,0,1,49.64686715548243,3,7,0,0
827,0,0,51.71079347562104,1,6,0,1
828,0,0,49.61210890409517,4,7,1,1
829,0,0,50.215271967108286,2,7,0,1
830,0,1,48.35335789636829,3,7,0,0
831,0,0,50.9814567695706,2,3,1,1
832,0,0,48.71649790683616,2,8,1,0
833,0,0,48.71454255949815,2,5,0,0
834,0,0,49.22378290843472,2,10,0,0
835,0,1,49.82210719167226,2,8,1,0
836,0,0,48.84025307583544,2,6,0,0
837,0,1,48.652861584582254,3,5,0,0
838,0,1,49.55002248358655,2,6,0,1
839,0,1,48.49691176420734,2,4,1,0
840,0,0,48.54763879895795,4,7,1,0
841,0,1,48.31500348818032,3,4,1,0
842,0,1,50.00875478515892,4,5,0,0
843,0,0,49.3175652645233,1,9,0,0
844,0,0,50.5999038289487,3,6,0,0
845,0,1,49.31648737734874,4,7,1,0
846,0,0,46.95137599245452,3,7,0,0
847,0,0,49.15874501977471,2,6,1,0
848,0,1,49.11616173898408,2,2,1,0
849,0,1,50.11928371570685,3,7,0,1
850,0,0,50.28855300755333,5,5,1,1
851,0,1,50.461435825147376,3,7,1,0
852,0,0,50.40243239405048,1,8,1,0
853,0,0,50.37154559458076,3,8,0,0
854,0,0,48.33322902750682,3,6,0,1
855,0,0,50.28936047561365,3,5,1,0
856,0,1,49.16589270576067,4,6,0,0
857,0,1,47.51242239256536,2,6,1,0
858,0,0,49.25615253555393,1,4,0,1
859,0,1,49.83399157042968,1,8,0,0
860,0,0,49.89747631372374,3,5,0,0
861,0,0,49.38498530100847,2,7,0,0
862,0,0,49.447839476762894,1,7,1,1
863,0,1,49.756220246227706,2,6,0,1
864,0,0,49.83260429350078,2,6,1,0
865,0,1,48.54253587556644,3,11,0,0
866,0,0,51.8637025274904,3,8,0,1
867,0,1,50.092232626610205,1,8,1,1
868,0,1,50.193988981819786,2,5,0,1
869,0,1,50.57580529102789,2,5,0,0
870,0,0,48.48369395586324,3,8,0,0
871,0,0,47.24045113341474,2,5,1,1
872,0,0,49.41064616588516,4,6,0,0
873,0,1,49.450301706814905,3,7,0,1
874,0,0,50.1790592554492,2,7,0,1
875,0,1,47.667216912865264,3,6,0,1
876,0,1,51.05379106297495,4,9,0,0
877,0,1,49.42759182540133,3,4,1,0
878,0,0,49.47488119516048,2,5,1,0
879,0,0,50.54016777810824,3,8,0,0
880,0,1,50.28949707391265,0,7,0,1
881,0,0,49.3395940467865,2,7,1,1
882,0,0,51.247277867679074,3,7,0,0
883,0,1,50.3999595838584,3,9,0,1
884,0,1,47.54993478767608,4,5,0,0
885,0,1,48.90504415667516,3,11,1,0
886,0,1,48.12297608956838,2,8,1,0
887,0,0,50.54557178344784,4,6,0,1
888,0,0,48.697259663378446,3,6,1,1
889,0,1,48.00676730948166,2,8,1,0
890,0,1,51.11767906491337,2,4,0,0
891,0,0,49.39663660936583,1,7,0,0
892,0,1,49.04633266579507,3,6,1,0
893,0,0,48.691526309655394,2,8,1,1
894,0,0,50.02497385304131,5,6,1,1
895,0,1,47.69583489031072,5,7,1,1
896,0,1,49.700923482180826,1,6,0,1
897,0,0,49.17584919677935,2,4,0,1
898,0,1,49.16479839819594,2,7,1,0
899,0,0,48.73694766773963,3,8,1,1
900,0,1,48.77984192063373,2,7,0,1
901,0,1,48.613528865093926,4,6,0,0
902,0,0,50.4392395721413,1,6,1,0
903,0,1,47.61108504538149,2,5,1,0
904,0,1,50.61066708602441,2,3,0,0
905,0,1,48.2742260699983,3,8,0,1
906,0,1,49.73861489585926,3,4,0,0
907,0,0,51.339287521880856,1,6,0,1
908,0,0,48.87702856073987,3,9,0,0
909,0,0,51.89720859945314,2,9,1,1
910,0,1,48.3161902403255,3,6,0,0
911,0,1,51.10164970501506,2,7,0,0
912,0,0,49.59008787441732,2,5,0,1
913,0,0,50.28341957463045,2,8,0,0
914,0,1,52.6684784047108,1,9,1,0
915,0,0,47.37728940018442,2,4,1,1
916,0,0,48.907181716188994,1,6,1,0
917,0,0,49.31170869859498,2,5,1,1
918,0,0,49.99482824297876,4,5,1,1
919,0,0,48.71431210100887,2,7,0,0
920,0,0,50.13828881062177,2,6,0,0
921,0,1,49.384609304432544,1,3,0,1
922,0,0,49.5258868742517,3,5,0,0
923,0,1,49.22032077572984,3,9,0,1
924,0,1,50.22975085089768,2,7,0,1
925,0,0,50.1781533997093,1,8,0,1
926,0,1,48.05693660353862,2,8,0,0
927,0,0,50.9661624541967,2,8,1,0
928,0,1,49.46953336963456,3,7,0,1
929,0,0,50.89215869874574,2,8,0,1
930,0,0,49.99183407668952,0,5,1,0
931,0,0,50.98440548314188,1,5,1,0
932,0,1,48.16649480804436,5,7,0,0
933,0,0,48.5730680445368,2,4,0,0
934,0,0,48.4411037161812,2,9,0,0
935,0,1,48.56890293786668,3,8,1,1
936,0,0,50.343818582820056,1,7,0,1
937,0,1,48.15401254572698,3,6,0,0
938,0,1,49.67570151471929,4,7,1,0
939,0,0,49.25246239542438,3,5,0,0
940,0,1,48.42510406602904,5,5,1,0
941,0,0,48.276567912837415,3,6,1,0
942,0,1,48.37774974216008,2,6,1,0
943,0,1,49.90176210343783,4,6,1,1
944,0,0,47.57707322156008,2,7,1,0
945,0,1,50.47494137549341,4,7,0,0
946,0,1,50.39644100789838,1,10,0,1
947,0,0,50.06205628849161,2,8,0,0
948,0,1,49.32485041565717,4,6,0,0
949,0,0,49.70914381483706,1,6,0,0
950,0,1,49.60853557121471,2,3,0,0
951,0,1,48.26125040225243,3,5,0,1
952,0,1,50.22565358982393,3,11,0,0
953,0,1,48.02851335202808,3,6,1,0
954,0,0,49.03660283535302,1,7,0,0
955,0,0,51.75696143172231,3,6,0,0
956,0,1,50.35491210793511,2,7,0,0
957,0,0,50.34307157489023,3,8,1,0
958,0,1,50.26576500907279,3,5,0,0
959,0,1,49.13987159897839,4,5,0,1
960,0,0,49.90276559719092,3,1,1,0
961,0,1,47.70842109217252,4,5,0,1
962,0,0,51.56878578684362,2,5,1,0
963,0,1,49.37344813676428,4,9,0,1
964,0,0,49.48755162579156,4,8,1,1
965,0,0,49.65136356249692,3,4,1,1
966,0,1,50.35404420845758,2,8,1,1
967,0,1,49.40004408409265,2,6,0,1
968,0,1,48.768813499858005,3,8,0,0
969,0,1,50.0929266383238,5,7,0,1
970,0,0,48.754797709640414,4,6,1,0
971,0,1,50.09310123738944,3,8,0,1
972,0,0,49.25861337241856,2,8,1,0
973,0,1,48.08015810360358,4,6,0,0
974,0,1,48.87907411861236,3,9,0,0
975,0,0,47.95973304788736,1,8,0,1
976,0,0,49.85364328980563,3,7,0,1
977,0,1,48.97869987165742,3,7,1,0
978,0,0,49.08470637350134,1,6,1,0
979,0,0,48.97153974198196,3,8,0,1
980,0,0,47.99382836298699,4,7,1,1
981,0,1,50.46387938587263,2,4,1,0
982,0,0,46.39653297879724,3,6,0,0
983,0,1,49.7098447031437,3,7,0,1
984,0,0,48.09274810573624,3,6,0,1
985,0,0,49.60184394025878,1,6,0,0
986,0,1,50.230206758266114,3,7,0,0
987,0,0,51.6710453539874,3,6,1,0
988,0,0,49.451424933754645,2,6,0,1
989,0,1,50.37683622439493,3,9,0,1
990,0,1,48.77566470774555,2,7,0,1
991,0,0,49.879652202706815,5,4,1,0
992,0,1,50.637231027720176,3,10,0,1
993,0,0,48.814223594534255,2,6,0,0
994,0,0,48.45028336863025,0,5,0,0
995,0,0,50.32589121596085,0,7,1,1
996,0,0,51.03988396924647,2,8,0,0
997,0,1,49.739557061350936,2,7,1,0
998,0,1,49.584804069809685,1,6,1,1
999,0,0,49.480827011985504,3,7,1,0
0,1,0,50.54385779684548,3,8,1,1
1,1,0,49.3793333965409,4,5,0,0
2,1,1,55.06963032712398,2,9,1,0
3,1,0,49.62506865035025,3,6,1,0
4,1,1,57.41796444103405,1,4,0,0
5,1,1,55.34475472996885,3,7,0,1
6,1,1,56.49729830267757,2,8,0,1
7,1,1,55.68884375272621,3,8,0,0
8,1,0,51.622768874520645,2,8,0,1
9,1,1,54.707555118719206,4,8,1,0
10,1,1,53.9986899645822,4,5,0,1
11,1,0,50.52927508276871,1,7,0,0
12,1,1,57.33692632440236,2,9,0,1
13,1,1,55.35304499956834,3,6,1,0
14,1,1,55.19030065574515,5,6,0,1
15,1,0,49.011846253013616,1,8,0,0
16,1,1,53.72579975365302,2,9,0,0
17,1,0,50.149835023734525,3,6,0,0
18,1,1,53.58095937114862,2,7,0,0
19,1,0,49.50001724923965,3,5,1,1
20,1,1,56.01445155091782,3,4,0,1
21,1,1,54.37502481809033,3,9,0,0
22,1,0,50.83406270495251,2,5,0,0
23,1,1,56.03254267221664,2,9,1,0
24,1,1,55.6528844215118,3,8,0,0
25,1,0,48.56235244788612,2,3,1,1
26,1,1,55.18018515521557,2,6,0,1
27,1,1,53.87076088832202,1,6,1,1
28,1,0,51.24031627742086,3,7,0,0
29,1,0,50.32036960027659,2,9,1,1
30,1,0,48.97933926241609,5,5,0,1
31,1,1,56.51571907010248,2,6,0,0
32,1,1,54.16870997023019,2,7,0,0
33,1,1,54.7380663242775,3,9,0,0
34,1,1,55.887310053138776,4,7,0,0
35,1,1,55.21044669727378,2,5,0,0
36,1,0,49.49878983028511,3,7,1,1
37,1,0,48.92720834545056,2,4,1,0
38,1,0,49.47565541211555,3,4,1,0
39,1,1,54.29353830691499,1,9,1,1
40,1,0,50.6555600353306,4,8,0,1
41,1,1,56.79461345595574,2,6,1,0
42,1,0,50.498270579860446,3,7,1,0
43,1,1,53.328638462466834,2,6,1,0
44,1,1,53.80052172199292,0,3,0,0
45,1,1,53.93721209128404,2,7,0,1
46,1,0,51.04590378556459,3,3,1,1
47,1,1,55.27962244288907,3,5,0,1
48,1,0,49.89251177778115,3,7,0,1
49,1,0,50.38270744881116,2,4,0,0
50,1,1,56.4118948333613,3,6,0,0
51,1,0,49.87470091330554,2,4,0,1
52,1,0,48.087483847450905,1,7,0,0
53,1,1,55.0560844561654,2,8,1,1
54,1,1,55.40942685543723,4,7,1,0
55,1,1,55.31411288372155,3,6,0,1
56,1,1,55.05223126001675,3,5,1,1
57,1,1,53.35092311693138,2,5,1,0
58,1,1,54.01242066699438,3,6,1,0
59,1,1,54.69981732243527,2,9,1,1
60,1,1,54.77315351603921,1,10,1,0
61,1,0,49.77787537082741,2,7,1,1
62,1,1,55.05046996935387,2,5,0,0
63,1,1,56.02658238918607,2,9,0,0
64,1,0,51.93511426682967,2,5,1,0
65,1,0,49.755614784156855,4,8,0,0
66,1,1,55.3639858753483,5,9,1,0
67,1,0,50.88961779772665,2,6,1,0
68,1,1,53.8273872686802,4,7,0,1
69,1,1,54.226419522384965,2,7,0,0
70,1,1,54.99134759696779,3,5,1,0
71,1,1,54.88480003558498,3,10,1,1
72,1,0,50.28022063366037,3,4,0,0
73,1,1,55.396238061226335,3,6,1,0
74,1,0,49.62487371270191,3,6,0,0
75,1,1,54.69095862762627,3,8,1,1
76,1,0,50.03264368518915,2,4,0,0
77,1,1,55.51895406153047,2,7,0,1
78,1,1,54.475295075313824,5,7,0,1
79,1,0,50.03505493812311,1,7,0,1
80,1,0,52.41464948517151,0,6,0,1
81,1,0,50.897753005627,3,4,0,0
82,1,0,51.73053893713332,2,6,0,1
83,1,0,49.54600001720167,2,6,1,0
84,1,1,54.835512349011786,3,6,0,1
85,1,0,49.98280780972016,1,8,0,0
86,1,0,51.07082277272232,2,9,0,1
87,1,1,55.09925613756032,3,4,0,1
88,1,0,49.9609744728289,3,5,0,1
89,1,0,50.15948131219979,3,6,1,1
90,1,1,55.68640205087851,3,6,0,0
91,1,1,55.42026755862458,1,7,1,1
92,1,1,55.33664723259095,3,7,0,0
93,1,0,49.870174512051065,1,6,0,1
94,1,1,53.31099884211837,3,5,1,0
95,1,1,55.48997662604142,2,8,0,0
96,1,1,55.88678779571582,3,8,0,0
97,1,1,55.51727214730602,2,3,1,0
98,1,1,55.64498819002096,3,3,0,0
99,1,0,48.511500691364574,2,8,0,1
100,1,0,50.570619840034624,1,7,0,1
101,1,0,48.75479520854825,4,6,0,1
102,1,0,52.8181583224472,2,7,0,0
103,1,0,48.43060226047146,2,7,0,1
104,1,0,50.699162458129145,4,7,0,1
105,1,0,50.47886788043775,3,7,0,1
106,1,1,55.12639620572546,3,6,0,0
107,1,0,50.68600661976274,3,5,0,1
108,1,0,50.99169751868776,2,6,0,0
109,1,1,55.00776529236625,2,11,0,0
110,1,1,54.674964510735,2,8,0,0
111,1,0,50.11048630351271,4,5,0,1
112,1,0,51.05714781073534,2,9,0,0
113,1,1,55.52341200112073,2,8,0,1
114,1,1,54.31757342792202,5,7,1,1
115,1,0,47.561431251841135,1,7,1,0
116,1,0,50.4417164334392,3,5,0,1
117,1,0,50.2574015729562,3,8,1,0
118,1,0,50.09749171141453,2,4,1,0
119,1,0,49.72286706498904,3,8,0,1
120,1,1,54.400263581630895,2,8,0,1
121,1,0,49.88711985338664,1,6,0,1
122,1,0,48.28800005908429,1,5,0,1
123,1,0,50.99050070351637,5,8,0,0
124,1,0,52.03706728184167,3,7,0,1
125,1,0,49.90599818723821,3,4,0,0
126,1,0,51.370534732439005,2,10,1,1
127,1,1,55.91830509819419,2,5,1,0
128,1,1,55.950081848417575,3,6,1,0
129,1,0,48.24235395412232,3,8,0,1
130,1,1,53.33985566059337,4,4,1,0
131,1,1,53.40870566125548,5,5,1,0
132,1,0,49.70204274399134,2,6,1,0
133,1,1,53.85406318268016,2,3,0,1
134,1,0,48.35665348728436,4,4,0,0
135,1,0,49.241191000859686,3,7,0,0
136,1,0,49.24952692460661,2,6,0,1
137,1,0,49.223508777142165,3,9,1,0
138,1,0,48.55040172670742,3,4,1,0
139,1,1,55.25959848013198,2,6,1,0
140,1,0,49.82484979180702,2,6,0,0
141,1,1,54.81999243360792,2,6,0,0
142,1,0,49.90382708924731,2,7,0,0
143,1,0,50.10565204982791,2,6,0,0
144,1,1,54.06032729625353,4,6,1,1
145,1,0,51.08713001441177,2,3,0,0
146,1,0,51.71931250101896,1,6,1,1
147,1,1,55.46727615440288,2,6,0,1
148,1,0,50.231592054872166,2,10,0,1
149,1,0,51.75451133366725,2,5,0,1
150,1,1,55.0028554469937,2,6,1,0
151,1,1,54.27322102042984,4,9,0,0
152,1,0,50.71302251090246,2,4,1,0
153,1,1,55.64729917994877,2,6,0,1
154,1,1,54.73037580245786,3,3,1,1
155,1,0,51.23892191082807,2,7,0,0
156,1,1,56.97141204454717,2,6,0,0
157,1,1,55.84683482567948,2,4,1,0
158,1,1,55.80447673026248,1,3,1,0
159,1,1,57.37445532465399,2,7,0,0
160,1,1,53.76428957124416,3,7,0,1
161,1,1,54.38676241720053,3,7,0,0
162,1,0,49.55293007712342,3,5,0,1
163,1,0,49.66179129326808,3,4,0,0
164,1,1,56.24110198000067,2,7,1,0
165,1,0,50.08480793039672,1,7,1,0
166,1,1,55.2780122847004,4,6,1,0
167,1,0,49.566956582922906,3,10,0,1
168,1,0,48.860783464339285,4,8,0,0
169,1,0,48.53785360097732,1,7,0,0
170,1,1,53.52052967577828,2,5,0,1
171,1,0,49.079509794892815,3,6,0,0
172,1,1,54.34102000103399,1,5,0,1
173,1,1,55.734398978366535,2,5,0,0
174,1,0,51.30222229129794,4,7,1,1
175,1,1,54.71591123124546,2,6,0,0
176,1,1,54.44743757190744,3,6,0,1
177,1,1,56.03926284800461,2,7,1,1
178,1,0,49.423574462181776,1,7,0,1
179,1,1,53.99613712133757,2,6,0,1
180,1,0,49.463055125637645,2,6,1,1
181,1,0,49.13452101995353,4,10,1,1
182,1,0,50.17083325674725,1,9,1,0
183,1,0,49.73955948436848,4,6,1,1
184,1,1,54.81179152830857,2,9,0,0
185,1,1,55.68534366852816,3,4,0,0
186,1,0,49.82111217955714,1,6,1,0
187,1,0,50.70109495698234,1,6,1,0
188,1,1,57.15771014450037,0,8,1,0
189,1,1,55.52464160162421,1,11,0,1
190,1,0,49.35779895269143,2,6,0,1
191,1,0,49.11362459019371,2,6,0,0
192,1,0,49.42533218851086,3,10,0,1
193,1,0,51.61288239674979,3,5,0,0
194,1,0,50.14169258564166,2,7,0,1
195,1,0,52.781237156381664,2,5,0,1
196,1,0,51.10162397015924,3,5,1,1
197,1,0,50.4696609065068,1,7,0,1
198,1,1,53.23420856809804,3,7,0,1
199,1,0,49.44498352913162,2,6,1,0
200,1,1,57.03994337524527,1,9,0,0
201,1,0,51.29249520494843,2,4,1,1
202,1,0,47.61780627470731,3,7,0,1
203,1,1,54.69435017337862,3,6,1,1
204,1,0,51.40090499732098,2,4,0,0
205,1,0,49.83344655541737,1,6,1,0
206,1,0,49.83864980636298,1,9,1,0
207,1,0,49.31964551739422,2,6,1,0
208,1,1,55.642897775129896,1,4,0,0
209,1,0,50.20962008446604,4,6,1,1
210,1,0,49.56178401560452,3,4,0,1
211,1,1,54.02584400478095,2,3,0,1
212,1,1,56.5638301375432,2,7,0,0
213,1,1,54.63549918342613,2,7,1,0
214,1,1,56.234107599486165,2,4,0,0
215,1,0,50.23043400110588,4,10,0,0
216,1,0,50.34998413478479,3,6,1,0
217,1,0,49.61487549300493,1,6,0,0
218,1,1,56.40739311420108,3,8,1,1
219,1,0,49.7626064574976,4,5,0,1
220,1,1,55.15430875617481,1,8,0,0
221,1,1,56.54378057021968,2,7,0,1
222,1,1,53.44312260316264,4,9,0,1
223,1,1,54.0994869293952,2,10,1,0
224,1,0,51.39767162356068,4,9,0,1
225,1,1,56.31647453075583,2,5,1,0
226,1,0,50.41241838935688,0,7,1,1
227,1,0,49.27727455498999,3,3,1,0
228,1,1,56.28096591507023,3,7,0,0
229,1,1,56.97722660439631,2,7,1,0
230,1,1,55.19486096776606,1,6,0,1
231,1,1,53.41102901314779,4,7,0,0
232,1,1,53.92298564626878,4,7,1,1
233,1,1,55.01422866928109,1,6,0,1
234,1,1,55.17672501582324,2,6,0,0
235,1,0,51.29472910880014,0,7,1,0
236,1,1,54.13125894889848,3,6,0,0
237,1,0,52.01088356992237,2,2,0,0
238,1,0,50.26572246220272,2,6,1,1
239,1,0,51.56756808884143,2,6,1,1
240,1,0,48.67296095723288,1,5,0,0
241,1,0,50.27059523798434,1,7,0,0
242,1,1,55.33010052937841,4,9,1,0
243,1,1,55.35780007593007,3,4,0,1
244,1,0,49.818301381850695,4,5,0,1
245,1,0,48.7071421846962,3,8,0,0
246,1,1,53.64131666620619,2,5,0,1
247,1,1,54.41697002820664,3,8,0,0
248,1,1,56.183530792788304,2,4,0,0
249,1,1,54.87186017768908,2,7,1,0
250,1,1,55.44262519352778,2,5,1,0
251,1,1,55.647754996370594,3,9,0,0
252,1,1,54.25765554661407,3,7,0,1
253,1,0,50.888026773904805,3,7,0,1
254,1,1,54.97041265855589,3,5,0,1
255,1,0,49.28079167403486,3,7,1,0
256,1,1,53.95351294681403,2,7,0,0
257,1,1,55.19840447686047,1,6,0,0
258,1,1,54.52506666810893,2,7,1,1
259,1,0,51.68422411502816,3,9,1,1
260,1,1,54.69893277319228,2,9,1,0
261,1,1,54.62587806150293,3,7,0,0
262,1,0,49.67467615034128,3,7,1,1
263,1,1,54.52229691352494,1,6,0,1
264,1,1,56.21920399587894,2,7,1,0
265,1,0,52.07577253628803,1,7,0,0
