defendant_age,prior_convictions,gender,minority_status,offense_severity_score,legal_representation,sentence_length
6,5,0,0,17.852802899923716,1,19.68032198588796
13,5,1,0,16.006961600317798,1,17.466380976228074
3,7,1,0,17.213859591405114,1,18.879299751828825
9,6,0,0,15.801777105595397,0,8.964876261285228
5,5,0,1,16.33091429265097,1,18.654497859236876
10,7,1,0,20.61376265576816,1,21.77368829675623
9,5,0,0,14.397230378439405,0,5.427526194942455
4,9,0,0,13.525684854012647,0,4.540818513474895
10,3,0,1,14.167188756646864,0,5.687077853614831
0,5,1,1,14.244425137967186,0,6.3594567870247785
6,5,0,1,16.343456857717285,1,18.46112632107568
9,4,1,0,15.748015686365846,0,8.704698418262543
5,3,1,1,15.22621854398544,0,8.58202164124607
7,7,0,1,16.69415408351856,1,18.50449312178537
7,5,0,0,11.423208027637344,0,1.6067274034213692
7,6,1,1,16.825674154408794,1,18.8071753125312
9,6,0,0,11.937725603565353,0,2.192572850503186
9,8,0,0,16.909113630398153,1,19.139482168968417
11,6,0,1,16.468793128530244,1,18.463080258104448
10,6,0,0,15.624222607888871,0,7.986662838314056
9,4,0,1,13.401152189158566,0,4.579280360554519
10,6,0,1,15.101914128883484,0,6.090655200321726
14,3,0,1,16.748413848054316,1,19.04077506030565
7,3,0,0,17.212198621257965,1,19.41055343954276
6,5,0,0,16.63538227334807,1,19.39543701620726
9,5,1,0,16.58729893819578,1,17.642174867822803
5,7,0,0,19.940523001640475,1,20.9193481415566
4,5,1,0,16.524694200740484,1,18.126056802818628
6,8,0,1,17.919853770638287,1,18.73319877335236
6,4,0,0,15.779953284084833,0,8.808029014346685
8,5,0,0,11.833984860725476,0,2.932792890976638
6,5,0,0,15.328347652660003,0,7.048160516617468
2,4,0,0,16.199192815336538,1,17.59238859762866
7,5,0,0,17.477192838871982,1,19.289350277382614
9,8,0,0,13.42778070683479,0,5.53682285217839
11,7,1,1,14.272023233483871,0,4.637279049360078
5,8,0,0,15.774827334203955,0,8.602310420114597
6,6,0,0,14.607723060220769,0,5.77535028756864
5,4,1,0,18.383192075855757,1,20.880988255846965
0,6,1,0,15.538748820233549,0,7.81342516080698
13,3,0,0,14.21893027694474,0,6.731499233430837
8,5,0,0,15.046028434810468,0,8.030677643372162
4,6,0,0,17.027849871110753,1,19.216223196510764
8,6,1,0,16.34874918350974,1,18.040130296179747
8,4,0,0,11.826333882772802,0,2.8391609426829034
11,4,0,0,14.1738624864274,0,6.167077309366683
13,7,1,0,16.710718685065498,1,17.157927770822823
5,4,0,1,17.68590742377129,1,19.90214724464583
10,4,1,0,14.559047405302673,0,7.159900864540448
12,6,0,0,15.780373847112756,0,8.11993467303779
6,2,1,0,14.834547829944114,0,7.0024361419079
7,6,1,1,15.138343091697616,0,6.375208618655922
6,6,1,1,19.786543518136057,1,21.390315079914448
11,5,0,0,13.319088528363102,0,4.721679028664145
8,5,1,1,13.046106087398648,0,3.385646056517213
2,7,0,0,14.865823395091772,0,6.414670967117117
4,7,0,0,16.688378361938177,1,17.87144733854787
9,2,0,0,14.280942740157894,0,6.672064634967166
9,4,0,0,19.7891616615158,1,21.654437870557608
12,6,0,0,16.69108814698659,1,17.89160890181064
6,6,0,0,16.345308998093593,1,18.9000525800695
9,5,0,1,17.598496495800585,1,19.1099291888186
10,4,0,0,22.19553004960612,1,22.71856880659201
6,5,0,1,16.014856153821906,1,18.942886404048014
8,6,0,0,16.651657910601607,1,18.332912408507863
8,4,1,1,16.37902809095191,1,18.2434922637288
9,5,1,0,17.738172715260102,1,18.97864229742254
10,5,0,0,13.519474612741314,0,5.899772714381579
10,5,0,1,15.72218985202881,0,8.278229799473174
9,3,1,0,15.080364630747876,0,7.674754169564332
6,8,0,1,18.90840958575514,1,19.73035835399589
2,6,1,0,13.665069757831487,0,4.872614845195845
12,4,0,1,17.914157170632482,1,19.795253423339272
8,9,1,1,17.84573494108254,1,18.802407568057784
8,5,1,1,18.67603173015799,1,19.82896075946597
1,5,1,0,14.480935016529177,0,5.499505482724125
5,5,0,0,14.07645503846795,0,5.996050252332789
12,6,0,0,14.265719327195631,0,5.524986330097182
9,4,0,0,16.075131577997432,1,18.81251706937517
10,5,0,1,17.01175513765446,1,18.427015341809224
8,5,0,0,13.552139496536196,0,4.469237192893576
10,6,0,0,14.003724471158687,0,5.2526194112276725
6,5,0,0,14.91619184694986,0,8.28076661571788
8,2,0,0,15.128941390356964,0,7.578381205716084
7,4,1,0,16.300819512292858,1,17.522238358410107
6,7,0,0,17.888653789177486,1,19.04323537972672
9,7,1,0,14.729752343735932,0,7.138748908483008
11,3,1,1,13.643881084955968,0,5.272656653942427
11,4,0,0,15.625435802915694,0,8.498431512596738
9,8,1,0,21.08271117302648,1,21.60268397375408
7,4,0,0,16.471155406126925,1,18.39183051124189
5,5,1,1,18.94019016121278,1,20.278222536146828
6,3,0,0,14.46892754275856,0,6.241150837404737
7,4,0,0,14.601097059434757,0,6.873284065549401
3,3,0,1,17.29200155182102,1,19.05164722357924
5,5,0,1,15.352629801674912,0,7.8039532649977
4,5,0,0,19.130916603945675,1,20.19137009682218
13,4,0,0,12.012504100932036,0,2.67876854638564
10,6,0,1,15.897029101450222,0,8.395376069942438
12,6,0,0,13.58901015762766,0,5.262663031364531
14,6,1,1,13.219743472578129,0,3.7606969460220623
6,3,0,0,15.796500900135785,0,9.359715607885713
8,4,0,0,14.047055522570412,0,6.147856507818323
1,5,0,0,15.144656458270454,0,7.541201995363735
10,6,0,1,14.453003613638908,0,5.54222084894989
1,7,0,0,13.419980844630397,0,4.942000740014421
6,7,0,1,18.750168433673466,1,19.26614565830281
6,6,0,1,14.884179458224985,0,6.18638378537429
11,5,0,0,15.124554103324956,0,7.473904986936425
6,7,1,1,17.80723852678404,1,18.60473886465516
3,6,0,0,16.53820779793247,1,18.951736531355905
10,4,0,1,15.194423672065293,0,8.11749502575559
6,3,1,0,16.056390583071874,1,17.822826960731756
9,7,1,0,14.390195428921798,0,5.679952469672386
7,7,1,0,13.97987669699107,0,4.590551783354941
3,9,1,0,14.435911245182773,0,5.825128756558184
5,8,0,0,12.744475199585274,0,3.943807989858594
6,5,1,0,14.91498408650236,0,7.246996240462967
4,7,1,0,15.470978170974856,0,7.971853764418444
8,6,0,0,17.134489140557026,1,19.339295035056413
4,5,1,1,15.50505898635196,0,7.69317942289984
10,7,0,0,12.989133214749582,0,4.816536998576586
10,7,0,0,15.263337412422189,0,6.929868798415361
9,6,0,1,17.31969927004118,1,19.12660697721508
5,5,0,0,13.442471394231069,0,4.288244567353433
11,5,1,1,18.00109233965187,1,19.671358203809348
6,4,0,0,13.41152466016212,0,3.788299046966515
3,9,0,1,13.571117648190956,0,4.96114204279513
9,7,1,0,15.14220177979802,0,6.566220059776311
5,6,0,0,15.375507435436392,0,7.463649936847732
10,3,1,0,18.6578195207188,1,19.942096039100445
10,6,0,0,14.429702765390168,0,5.760290003587126
11,5,1,0,15.775781134904324,0,9.279133679630394
5,6,1,0,16.868332086383603,1,17.861124105178302
7,5,0,0,19.22828588677802,1,20.496109541339667
4,5,0,0,17.827542762479467,1,20.095727849302428
5,2,0,0,16.30011830079681,1,18.86138787538112
9,4,0,1,13.564885923801231,0,5.173326604100764
10,5,1,1,16.463967254580226,1,17.873261973413427
2,6,0,0,14.399144005539496,0,6.021980208090773
6,7,0,1,14.500449927676254,0,6.319846696546825
11,4,1,1,13.808306389711444,0,5.426873263113381
2,5,1,0,14.882036206963898,0,7.902279230338218
6,6,0,0,17.10628508011913,1,18.38448103070631
4,6,0,0,17.616885978742463,1,19.726091678111505
5,5,0,0,16.797343499763567,1,19.73224605410925
6,4,0,1,16.525570999490114,1,18.735089075423726
3,5,1,1,15.382492190482226,0,7.528278206740976
11,4,0,0,15.668117845186233,0,7.930177331266416
6,7,0,0,17.85974448835666,1,18.44617274645429
10,7,0,0,15.120777919888267,0,6.964944500522545
6,10,0,0,17.291282330273827,1,18.76581661578066
2,5,1,0,18.69368845548417,1,19.92031281546684
10,5,0,0,14.395646156470743,0,6.663876633751841
6,6,0,1,18.785853437285372,1,19.68215798243785
0,6,1,1,15.553332083757317,0,7.257791972648635
8,5,1,1,16.07619818068275,1,18.179082951425244
9,7,0,0,17.39365586293773,1,17.84968717368304
3,5,1,0,18.36338414883125,1,19.45316600129428
10,4,1,1,15.969389401243893,0,7.974760255272256
5,4,1,0,15.79861648803175,0,9.126854191893717
3,3,1,0,14.313225493960902,0,6.120916718807703
5,6,0,0,12.843984950337688,0,4.2127696940642405
6,5,0,0,20.279855532270844,1,21.82513947776595
11,5,0,1,17.297704593686895,1,18.528860971200515
9,6,0,0,17.180661642592998,1,19.301498549803444
4,3,0,1,18.77850702041963,1,21.92470326758289
8,6,1,1,13.275269639667332,0,3.954514680473285
5,5,0,0,14.594875324043604,0,6.586859665909282
3,5,0,0,13.951746834711107,0,5.950853296464202
6,7,0,0,17.28874814571521,1,18.6477465878092
7,5,0,1,16.648740967009573,1,19.04430334052376
8,7,0,1,12.70632770418991,0,3.328785469876022
8,6,0,0,15.109998543097674,0,7.598540751028845
9,4,1,0,15.246598093169284,0,7.434400393469049
7,6,0,1,18.018344723637465,1,19.50224631722175
13,7,0,1,16.89104250193958,1,17.97164266701319
2,4,0,0,18.52098548983465,1,20.641323766920067
6,7,0,0,11.80518913212627,0,1.7370668616137948
12,5,0,0,17.998304289021203,1,19.252447207135177
0,8,0,0,19.745492711665957,1,21.037148198431343
10,4,1,0,11.019875589599142,0,0.8641169451874997
6,1,0,0,16.219998596963205,1,19.06851978377724
1,6,0,1,20.20321930937451,1,21.27573327464722
4,4,1,1,17.383874928234672,1,18.95435602141613
6,6,0,1,16.37924690459151,1,18.76833348114529
9,7,0,0,12.47848393089109,0,2.799227741788457
4,7,1,1,15.22830256951711,0,6.87394186151738
9,6,1,0,16.478993264493635,1,18.449249698451357
5,6,0,0,18.940997076636588,1,20.00918539548242
8,5,0,0,17.722950122390476,1,19.289564010210544
11,3,1,0,16.06202885526777,1,18.48276676451675
7,5,0,0,14.863371136638063,0,6.808002806531315
6,6,0,0,11.808552678714548,0,1.743684983238974
8,5,1,0,15.184534490656048,0,7.424691746887259
7,7,1,0,17.57901827737865,1,18.21381328362807
8,5,0,1,14.376695414467646,0,6.581897960873526
9,6,0,0,14.95648321704226,0,6.118662451644745
14,5,0,0,14.249201167217343,0,5.999718141450578
11,4,1,1,18.67113565165669,1,19.70855237907047
16,3,0,0,13.289218123946265,0,5.204917834499197
7,5,1,0,14.471896236721788,0,5.472830432019895
13,8,0,1,14.16298177692341,0,5.166421376592252
9,5,0,0,14.508058836561093,0,5.8462773365661445
11,5,0,1,15.62557646609172,0,7.39184048033949
8,7,0,0,19.481237172689777,1,19.328086145631595
12,5,1,0,15.355186168142945,0,6.63602873446011
8,4,0,0,15.001327434991232,0,7.609771752054245
6,4,0,1,17.385392928773335,1,20.256245443798605
4,5,1,0,17.217254973623017,1,18.97567377564316
3,7,1,0,18.187520589294444,1,19.882507210974072
2,7,0,0,15.871453923244824,0,8.027823125576894
8,5,0,1,16.96542190003974,1,19.15015753710429
6,7,1,0,16.63941442968954,1,17.942871289801452
8,5,1,1,17.79978592640259,1,19.469627584350487
5,7,0,0,14.5111859207061,0,5.770609655424109
8,7,0,1,15.993223734607518,0,7.921663302483742
6,7,0,1,15.381950328139554,0,6.75923264428132
2,7,0,0,15.679315929442737,0,7.989905538587108
9,4,1,0,18.47592207905051,1,20.502655154838468
5,4,0,1,15.84256994362372,0,9.064886983628686
6,4,0,0,14.995119751212576,0,7.152273212398089
3,8,1,0,14.437292429705304,0,5.7737978047642695
2,3,0,0,15.452453333274514,0,8.300302914794296
9,6,0,0,17.195456528342852,1,18.60958956635904
11,5,0,1,15.354459956063463,0,7.421907097120007
6,6,1,1,15.153872313510137,0,6.64843650368716
0,7,0,0,12.349971463181078,0,1.7635211578739234
11,6,0,1,15.427801169795975,0,8.741106339718092
13,6,0,1,14.420020907032065,0,6.889050476884379
5,5,0,1,18.505178512185143,1,19.827349481023266
8,6,0,0,18.880137992345308,1,20.74204869263768
10,4,0,0,17.970284074249832,1,19.55018506313504
6,5,0,0,15.615003074627772,0,7.596020367451223
7,3,0,0,16.35870381795244,1,18.82666576728339
12,6,1,0,10.510883691396415,0,-0.279449498175039
11,7,0,0,14.551286013253645,0,6.093802791214005
7,5,1,0,17.00442824774091,1,18.53121596904184
9,6,1,0,15.9673079747246,0,8.196348155078123
12,4,1,0,18.60220566199159,1,20.135388690293627
6,6,0,1,12.920303347269172,0,4.79636854257589
2,4,0,1,13.372567964932536,0,5.598019636529085
4,7,1,0,14.454750655381025,0,5.283166152496109
10,6,1,0,18.3019572472726,1,19.13582135376795
11,6,0,0,14.315788125984357,0,5.571574074683001
5,5,0,0,16.935248386568478,1,18.96245802591697
4,6,0,0,17.622929745786507,1,18.969420001128515
5,5,1,0,14.415502908274709,0,7.053018762422649
7,4,0,0,17.445106490941654,1,19.86727971840748
8,6,0,1,16.635774173648013,1,19.670526499204627
6,5,0,1,18.087410145996063,1,21.25152310892329
3,5,0,0,21.06815809778193,1,22.846770994354948
7,7,1,0,16.68541924293403,1,17.715635871282405
13,5,0,1,13.827208781295962,0,5.85612107291202
8,3,0,1,17.43911464861649,1,19.623053374423247
10,5,0,0,15.64012170311432,0,8.942584268368504
7,3,0,0,16.234215896606884,1,18.47314589741105
1,6,1,0,21.220536005947785,1,21.767527309182302
4,6,0,1,14.541023257489496,0,6.272267397150224
5,7,0,1,15.880281179358876,0,7.630562444582999
5,6,0,1,17.85635771770519,1,19.30358471059134
7,7,0,0,16.735328928806435,1,18.21728363935707
9,2,0,0,16.75143453080536,1,19.366481058657435
7,8,0,0,23.21254141284232,1,22.57117083480787
7,4,0,0,17.958400701514893,1,19.2944153523929
7,7,0,0,17.842008842697112,1,19.17474220693529
10,6,1,1,18.510760356013776,1,19.92750982516004
6,4,0,1,17.62544038243101,1,19.108645716285345
8,6,1,0,18.29990380688533,1,19.41874179452384
11,5,0,0,15.146637068467925,0,7.25817894441657
10,4,0,1,14.440293397978108,0,6.919190858289503
2,6,1,1,16.71328619313551,1,18.57088150757741
8,5,0,1,16.054974805742567,1,18.918690381265165
7,7,0,0,13.644510846746286,0,4.563468394270944
7,4,0,0,20.50362588507365,1,21.916109085460505
3,9,1,0,17.782393763125235,1,18.597752255799517
12,8,0,0,13.94388123683273,0,5.401399867905853
5,5,1,1,16.078691468515633,1,17.71917542426496
7,6,1,0,21.23533019647125,1,21.9142482676108
11,4,0,0,16.695806056265386,1,17.99011091254399
9,6,1,1,12.464370922925095,0,2.403656792075347
3,4,1,0,18.749860931035624,1,19.80363009042091
5,6,0,0,16.23112798064743,1,18.19722299342612
6,3,0,0,15.351828437786557,0,7.390520813498852
7,5,1,0,16.638336656902972,1,18.595986864692783
4,6,0,0,15.775049931536271,0,8.523737682619634
12,7,1,0,18.58101200781841,1,20.051674880347743
-1,4,0,1,14.909712779342687,0,8.473535472463286
8,9,0,0,15.916991000789569,0,7.531921226422113
8,6,1,1,15.712924586952798,0,7.377129616329264
6,6,1,0,15.510382697667533,0,7.681059289968533
0,5,0,0,16.141791875373972,1,18.02794450071969
4,7,0,0,17.076245236742228,1,18.94642965369824
4,6,0,0,15.456206147458634,0,6.99047289915246
10,3,1,0,16.598182961716486,1,19.02619278750517
11,6,0,0,13.74099256271076,0,5.179926840463426
9,3,0,1,15.272753595881223,0,7.719091277110806
17,6,0,1,15.17760725010439,0,6.00481111723416
7,5,1,0,17.010394102567012,1,19.32382249964791
11,8,0,1,15.700795724133693,0,8.010438994115566
12,5,0,0,14.508808397760236,0,5.860494172571077
10,8,1,0,15.765876082562528,0,6.843954082639833
4,4,0,0,16.624638395354733,1,18.98685919274937
7,5,1,1,14.585191433911348,0,6.526591759318127
8,7,0,0,17.968713254167547,1,19.172353116194277
1,4,1,0,16.239013452093324,1,18.192324107107563
4,3,1,0,17.767568545432567,1,19.676314373351843
15,3,0,1,15.049596051636271,0,7.519338446722561
2,5,0,1,14.734428316669002,0,7.183570047852067
8,4,0,0,14.257701686483164,0,7.052548136532541
4,5,0,1,15.007303042651763,0,7.03412172226339
5,5,0,0,17.28162759451012,1,18.59542000450903
11,6,0,0,12.284995538968593,0,2.994148551885117
3,5,1,0,15.07018634305278,0,6.583283776939974
6,7,1,1,17.055925483007805,1,18.829210161560336
2,4,0,0,16.843792221727004,1,18.678717726281945
12,7,1,1,14.044184302372823,0,4.246048565273438
6,6,1,0,15.830029684087473,0,8.21924437156596
15,5,0,0,15.560077557427489,0,7.929794144167834
7,4,1,1,11.529000536806564,0,2.035950990960658
9,6,0,0,16.85372236043702,1,18.157756334964084
10,4,1,0,12.716914098097329,0,3.9372057609461546
2,3,0,1,14.500774974794542,0,7.246739801227138
6,6,0,0,16.61848044853644,1,18.35112440276257
10,6,0,0,20.56288780949453,1,22.000122532185188
8,5,0,0,14.998410221374598,0,6.839249880950719
0,6,0,1,15.076571677005068,0,7.248544009685966
8,5,0,0,19.918335767762137,1,21.348334296356438
7,5,0,0,17.438522377294174,1,18.413380535050276
7,5,0,1,15.559930061537898,0,8.475995488719189
8,4,1,1,16.791867834000893,1,19.401819403617065
8,4,0,0,14.481713551642349,0,6.553275795122319
9,4,0,0,14.2702535273086,0,5.792637613424393
9,6,0,1,16.660462504748125,1,18.228936764852172
3,5,1,0,17.532547222985695,1,19.25912358096179
11,6,1,1,15.760079821003162,0,7.16088462271565
3,6,0,1,17.72562978479955,1,20.068844173748584
6,3,0,1,15.303875179679832,0,8.151902792920014
3,5,1,0,16.31896607067001,1,17.61871031431669
8,6,1,1,18.21306410225125,1,19.886678946608736
10,7,0,0,18.54054003663707,1,20.20675912903945
6,4,0,0,16.078131745730747,1,17.804437419885403
7,3,0,0,13.502466853278248,0,5.868488979950616
8,3,0,0,18.40185673876492,1,20.38747745143805
10,6,1,0,16.02595400422305,1,17.94566185102165
10,5,0,0,16.14676251126544,1,19.335341838599103
4,5,0,1,18.061468591667523,1,20.45153430246076
7,6,0,1,15.1011057071238,0,7.243726558616585
8,4,1,1,16.545413353998956,1,18.252567154497942
8,6,0,0,14.012970950563098,0,5.11134487579209
3,5,0,0,18.146711839752225,1,19.99841618739266
3,9,1,0,14.565738019918507,0,5.343969597856791
6,7,0,1,12.974449380707068,0,4.489013187635255
8,6,0,1,18.502295920482503,1,19.69082839995578
11,4,1,0,13.138893481053277,0,3.994541718762672
8,5,0,1,14.3109427155668,0,6.169673493626742
11,5,0,0,14.917069392285514,0,7.0848883813582
4,6,0,0,16.637279071127157,1,18.80236479111236
4,4,0,1,14.142896130917425,0,6.604184581688386
15,7,1,0,12.738971998446871,0,3.1025059392230507
8,6,1,0,16.327587935934993,1,16.774479280751997
0,6,1,0,16.461497957289485,1,17.33945343120752
6,9,1,0,15.280534126568533,0,7.020553222399648
9,5,0,1,15.55250095988032,0,8.83649172951077
12,4,0,0,19.68645045216337,1,20.92005862409176
11,7,0,1,13.934383247965714,0,6.251909112957346
4,7,0,0,16.14004586660299,1,18.210513000524116
5,5,0,0,17.533699482812043,1,19.641684233412683
7,5,0,1,16.38284218591336,1,19.03047399933614
9,3,0,0,15.024564585328216,0,8.098678605807619
1,7,0,0,17.04818627297485,1,18.191445106772857
7,6,1,1,15.745625060484237,0,8.379141691883284
8,6,0,0,18.367860195985163,1,19.66485098489649
7,7,0,1,18.0856396516494,1,20.190746281048717
1,6,1,0,14.190942548013762,0,5.374362743966837
5,6,1,0,15.374912326791057,0,7.051496491492324
4,4,0,0,15.011334331005145,0,7.15076396830369
10,9,1,0,18.46999538456272,1,19.423553521662075
13,8,0,0,18.26743843806894,1,19.31398774756329
10,7,1,0,13.611604776633236,0,4.109774982757572
11,4,0,0,11.49692677259482,0,2.402840105705097
17,2,1,0,17.054683070443375,1,18.6502650184554
4,5,0,0,14.43030645655064,0,6.534504097610126
9,4,0,1,14.90602246271852,0,7.56507751514786
8,7,0,0,19.755398888617982,1,20.586959489329217
9,5,1,1,12.098671986387274,0,2.946633074577384
7,9,0,1,13.723296589795195,0,4.834623584941538
7,4,0,0,19.48361199330921,1,21.308787065101136
8,2,1,1,17.67377319002192,1,19.575377081956304
8,3,0,0,16.017375798618648,1,18.70577566500358
0,5,1,0,19.25637855022524,1,20.48768800971497
11,3,0,0,17.041862789117072,1,18.77337401406096
4,4,0,1,15.1180594205251,0,6.711523376043761
9,6,1,1,17.545033113291296,1,18.48498428395328
7,5,0,0,19.237232000829543,1,20.354001835611093
8,7,0,1,14.265996586074325,0,5.119705778965518
3,4,0,0,17.590268633212936,1,19.70820120686408
8,6,0,1,16.330453502830277,1,18.38391985362289
1,8,0,0,18.085296469541007,1,18.278309449225272
8,6,0,0,15.880710529327892,0,8.69871050580401
3,4,1,0,16.46820490483168,1,18.248701483198683
11,4,1,1,12.179720640383056,0,2.9007823593188315
7,6,0,0,15.191730650380244,0,8.164082015018277
15,3,0,0,14.846723388953688,0,6.631316130773335
1,6,1,0,20.502612669708192,1,21.6338803441952
7,6,1,1,14.809514866003475,0,5.919141048684026
6,6,1,0,15.30548113874766,0,6.876699982040335
7,4,0,1,15.143266033520218,0,8.067074048929532
6,7,0,0,14.481359493343811,0,6.022619098155662
8,3,0,0,13.710844867838215,0,6.680720014604734
10,5,0,0,16.03400212482354,1,17.226545707695706
7,6,0,0,14.469917647969703,0,5.552471617690061
4,8,1,0,16.173981731530827,1,17.34597606939615
10,7,0,0,12.750497803558616,0,4.094485165199854
2,6,1,0,16.146776576842193,1,18.129842827466824
10,8,0,0,13.554998567894293,0,4.638609153074585
6,4,0,1,14.55899488003836,0,6.492685697096286
8,7,1,0,14.277864178708748,0,5.463638934214307
5,3,0,0,18.21718429911755,1,19.31719687879063
14,6,0,0,16.153370960585253,1,16.921263427704734
5,5,0,0,16.00198091099611,1,18.14748260410314
9,6,0,1,10.66598942969351,0,0.1593625440819872
6,5,0,1,18.67597419439322,1,20.64686095121423
10,6,0,1,17.2626164453592,1,19.031496739926297
9,7,1,0,15.558018962597092,0,7.371765481396402
8,6,0,0,16.848352182149807,1,18.78739587385665
10,2,0,1,17.59541673148732,1,19.90037192366747
1,4,0,1,16.825500942018675,1,19.60264010831033
9,4,1,1,14.431037447100469,0,6.402158571899351
10,5,0,0,14.159407345711788,0,7.009423918528024
6,5,0,0,18.73622092627116,1,19.97910863736901
13,6,1,0,16.522190876875413,1,17.328760010299014
9,5,0,0,17.43591012884984,1,18.23279361201524
10,4,0,0,14.22045888919224,0,5.311371046393811
4,7,1,0,14.838241620999828,0,7.000810587000266
11,6,0,0,15.58398495569634,0,7.927238099725929
5,6,0,1,14.7583004565263,0,7.089567963595333
12,4,0,0,18.938353595051627,1,20.25716786838179
11,6,0,0,17.17842131737943,1,19.48331802017208
16,6,0,0,19.467746832364966,1,21.045547525628347
7,5,1,0,14.82337989415619,0,6.947497701907665
17,4,0,1,13.78486580646226,0,5.24679422560358
14,6,0,1,18.254038309396385,1,19.323034484525277
6,6,0,0,15.518649111109909,0,7.057251486941239
6,8,0,1,14.78183369874878,0,6.42663985859102
4,6,0,0,18.03609528740409,1,19.171177557276028
9,3,0,0,16.68550783370869,1,18.425900777405605
10,6,1,1,15.68154811838419,0,7.522124781749893
3,4,0,0,13.517778669985058,0,5.278273585807882
9,3,0,1,12.706843257440935,0,4.783567180550419
9,5,1,1,14.913657625085683,0,7.755859598674414
4,7,0,0,13.614825354032632,0,4.980559214483119
11,6,1,0,16.29268705158107,1,18.59621633268292
9,6,0,1,13.277900998629203,0,4.485263011145336
2,6,0,1,15.733487127730315,0,8.359772077253899
9,6,1,0,13.848805943532284,0,4.623900429795074
5,6,0,1,14.439834702068676,0,5.6622651405463325
8,4,1,1,16.65553123781186,1,18.61309337616973
13,6,0,1,14.956054868863006,0,6.778839917985369
3,5,0,1,17.54480687199264,1,19.956652368085155
5,4,0,1,15.992672795744824,0,9.308539824535924
9,4,1,0,17.74947906110013,1,18.57031561312066
10,8,0,0,16.86668536936181,1,17.95777700888982
8,4,1,0,15.91515002011925,0,8.869416809423997
5,7,0,1,15.625968399401778,0,8.846768913651962
10,5,1,0,19.952970268982664,1,20.97582722954928
4,6,1,1,15.22544163959599,0,7.834016045564837
