age,income,gender,minority_status,credit_score,loan_subsidy,loan_repayment
8,6,0,0,17.61075989229778,0,10.001765055418186
8,5,0,0,19.923995610094902,1,12.60480238891124
12,3,0,1,16.801322011336936,0,7.334146026097337
9,5,1,1,15.943159168262715,0,5.898496891390072
9,6,0,1,19.93235417383538,1,12.834194933811023
11,7,0,1,21.216204312748708,1,13.66856862277638
12,6,0,0,20.879180085042503,1,13.05186133576999
4,5,0,0,20.87185508642117,1,14.265842011015549
9,3,0,1,17.918014503268683,0,9.81711154978608
12,6,0,0,20.33612258927379,1,12.703977312711912
6,8,0,0,18.54671758113333,0,10.674239549702202
12,6,1,0,18.742033075809456,0,10.690562352813467
12,7,1,0,16.04295505938699,0,7.391458003711517
14,6,1,1,19.95637146767556,1,12.73638660552837
9,7,0,1,16.509902652041553,0,7.291776329779589
6,5,0,0,18.769148906949773,0,11.107188831882684
5,6,0,0,16.40362869796313,0,7.563117564839834
9,8,0,0,17.551507831617,0,9.902329375591284
10,5,0,1,23.231874853308376,1,15.58431016114879
6,6,1,0,20.26221712711898,1,13.376435480331557
11,7,0,1,21.64709332217699,1,15.01928489654015
6,6,0,0,22.833489136558764,1,16.39631040085588
0,5,0,0,17.111488192688924,0,7.987601376036337
11,7,1,0,16.067214954262113,0,6.67075249337458
2,5,0,1,19.18974156065159,1,12.367592487787126
7,5,1,0,21.4606371985938,1,13.6441755041673
9,7,0,0,14.424249885561796,0,4.056362797161435
10,5,1,1,21.14410302986771,1,13.528586499704732
6,7,0,0,17.504095043481847,0,9.086584964299693
2,6,1,0,18.83000448678156,0,10.34919805257468
16,4,0,0,21.589957684536,1,14.052643017049856
2,4,1,0,15.449607082894945,0,5.3323928039398085
4,5,0,1,21.73073145176977,1,14.367476291619516
2,4,0,1,17.075032127976698,0,7.825901028054607
5,5,0,0,20.49792046697816,1,13.716694601273431
8,5,1,1,20.895986721546542,1,13.668471162729864
5,8,0,0,15.207591888494344,0,5.271108083698556
13,7,0,0,17.471864197055194,0,8.43049146604781
7,3,1,1,21.013029144900003,1,13.875394781893323
12,8,0,1,16.468961525278857,0,7.222682691121603
12,5,1,1,19.886712260055013,1,13.033575926161962
5,6,1,0,16.15316453758254,0,6.825018295682786
11,6,1,0,15.866552693875663,0,5.039691562492621
5,2,1,0,19.26438725274661,1,11.402154089665803
12,3,0,0,15.294506911982872,0,3.969731244942883
8,6,0,0,18.31406784252116,0,8.478365247639005
10,6,0,0,16.76373468537042,0,7.673805718019153
2,5,0,0,23.751302228207496,1,15.9993916690549
9,6,0,0,20.165793409428783,1,13.249498483054095
7,7,0,1,16.861872987873326,0,7.846632989327472
7,5,1,0,20.611236844817757,1,12.21642950411402
11,6,1,0,17.938937962862646,0,9.331635823682742
7,5,0,0,22.76503896409461,1,14.677612825861598
10,5,0,0,19.036792496808207,1,12.437233963191751
7,5,0,0,16.863983203160192,0,8.804208679916972
10,7,1,1,20.63825278860499,1,13.689184298448618
4,6,1,1,16.490734003677222,0,7.473982351828651
9,4,1,1,19.38997443459129,1,12.110970320063348
7,4,1,0,22.60744280024392,1,14.775779236187889
11,2,0,1,17.48446630772225,0,8.083823951003705
6,4,1,0,16.92930461533073,0,7.3488515250426865
10,7,0,0,19.51687860179738,1,14.29280103284284
4,6,0,0,21.707638921623023,1,14.635843300279964
8,5,0,0,21.828982073646227,1,13.7799090486498
5,5,0,0,20.52113551420984,1,13.144516288902272
7,6,0,1,18.649586542941638,0,10.714018172430738
10,7,1,0,21.696296137732865,1,15.374663094707168
12,4,0,0,17.44060986457684,0,7.271693663360948
6,3,0,1,17.213416634173896,0,8.407751639346703
10,5,0,0,20.69337614445454,1,13.385885205485788
9,5,0,0,16.11735561150753,0,6.88328069967328
3,4,1,0,16.554036123244998,0,6.843590712062323
7,4,1,0,20.650594078302287,1,12.835138618733108
4,7,1,0,22.24204589556733,1,15.127286372712469
9,4,0,0,17.512371923761883,0,9.050858582672875
4,7,1,1,18.836274356117173,0,10.850939815557163
11,9,1,0,21.85822404786038,1,15.986320341231206
11,4,1,0,17.569376283920114,0,8.886510827071763
7,5,0,1,19.46356198328144,1,12.154792304011195
7,4,0,1,16.54110132134385,0,7.388252247569666
9,7,1,0,15.692471304052916,0,6.382978964067378
18,6,0,1,17.587878198063063,0,9.395402811795655
7,5,1,0,19.5804659973432,1,12.950793034630156
10,6,1,0,18.66336446650582,0,10.177728736198317
7,4,0,0,21.366289822688525,1,13.363128725601731
7,7,1,0,19.681861316403257,1,12.501995237083392
4,7,1,1,22.0174267938192,1,15.52724910714296
9,7,0,1,17.343407256534693,0,8.2231509784299
12,4,1,0,19.881697434276912,1,12.846347620544408
5,8,0,1,21.23942026765913,1,13.628768229268614
9,4,1,0,17.625872979700983,0,8.472345589640659
3,6,0,1,18.67165178477913,0,12.000515315865574
8,10,1,1,19.63140258831057,1,13.67969465770202
8,4,0,0,20.3414332923186,1,12.501348522047556
9,6,0,1,21.16200979589848,1,13.697931061830234
4,4,0,1,19.96406292853614,1,12.316453104322775
7,5,0,1,17.10674681090494,0,7.31451700206521
12,6,1,0,17.29894734670942,0,8.147766976298342
4,5,0,0,18.24979585337715,0,9.12518764959241
8,4,1,0,18.008782019065357,0,9.143256292895323
13,5,1,0,14.545547800035306,0,4.111076886176974
8,6,0,1,19.70470111199422,1,12.011706580337153
7,7,1,0,17.183502902649547,0,8.570223647912648
16,6,0,0,18.171091155065767,0,9.159137493717797
4,3,0,0,16.225418158970623,0,6.637836504894488
9,5,1,1,16.654908403828856,0,6.526500601071889
1,5,0,0,17.611655925538056,0,8.972632775013112
10,3,1,0,15.89395667748141,0,5.674105249689503
7,6,0,1,17.78823694235739,0,9.116090281633458
7,7,1,0,14.433093046629793,0,4.464658819940246
8,6,1,0,16.956291019578952,0,8.287600584399314
13,5,0,0,18.14633342823525,0,9.381538962875972
17,7,1,0,18.95738562463617,0,10.574200216900916
7,3,1,1,19.566333452614927,1,12.442736942027622
5,5,1,0,17.73502657611672,0,9.149875397140642
15,6,1,0,20.02070353515107,1,13.72080178422286
9,4,0,0,19.625340695277348,1,12.179135794417894
10,6,0,1,17.55800045192584,0,8.74128252150791
12,7,0,1,16.876689756122413,0,8.441713058882428
4,5,0,0,19.29068354559589,1,12.760052611669666
7,6,1,0,20.856541209618936,1,13.453241512419243
5,5,1,0,18.240691945414348,0,10.16888585849918
9,5,0,1,18.513549481159338,0,9.740614459378715
6,6,0,0,19.80841607806787,1,12.182718636629245
7,5,0,1,18.71171631893058,0,10.645952871653725
5,5,1,1,23.00294962055107,1,14.90015387461476
8,4,0,0,18.263880596054147,0,9.930991261356008
7,2,0,1,17.690571618550493,0,7.958441905103515
8,4,0,0,23.922208345073976,1,15.607717266127738
10,3,0,1,18.255148887084463,0,8.96285809029849
8,3,1,1,18.40398696781873,0,8.689881531861944
11,4,0,0,19.033802019001293,1,11.802302736672372
7,6,0,1,14.569135957651898,0,4.494514607107539
7,7,1,1,17.9549920003022,0,10.086908793822406
5,5,1,1,16.584219017168714,0,7.508172180611775
4,5,1,1,21.248299124430467,1,12.917800994603471
10,7,1,1,20.8988586281086,1,14.456490000805353
11,7,1,0,18.449246089978445,0,10.25798293922572
8,7,0,0,18.842263944330345,0,11.008207995772144
8,8,0,1,21.23440755611429,1,14.886187331360064
2,4,1,0,21.21370043923182,1,13.804262257117928
8,4,0,1,19.74384458101887,1,13.361604975381129
7,7,0,1,20.253720721022948,1,14.660191342441392
13,6,0,1,19.76917485952701,1,13.159689796566644
11,6,1,1,20.3365824925572,1,13.475690887522854
3,7,1,0,19.256808352064454,1,12.290743590678176
6,6,0,0,19.25902219868485,1,12.02179935824649
8,5,0,0,21.42854316991574,1,13.936291870755811
6,3,1,1,19.02563067415692,1,10.705473045920556
5,7,0,1,21.088009807378924,1,14.498561754921136
11,7,1,1,18.76902974058188,0,11.548254246207367
4,6,0,0,21.916029915062374,1,14.233281752686022
5,6,0,1,16.30880824787598,0,7.196882540384763
7,7,0,1,19.45183327437495,1,12.86138589432644
8,6,1,0,18.191904443740707,0,9.114510500987292
7,5,1,1,16.337796397448663,0,7.542745237625191
4,4,0,0,21.99972248753844,1,14.58834587934849
7,5,0,1,16.679184283922623,0,7.24471626354477
4,7,1,0,19.568519933705296,1,12.96461923240462
8,4,0,0,18.04025693296516,0,8.693564491969793
9,6,0,1,19.815182345219448,1,11.853002997456972
7,6,1,1,25.340141485286605,1,17.29609776275027
13,3,1,0,20.918450083476166,1,13.387486505806278
5,5,0,0,21.26172766221436,1,14.1303764219157
2,6,0,0,18.701767082318597,0,10.860700576404522
10,6,0,0,21.775156388630062,1,14.583979099292726
4,8,1,1,15.74125729970417,0,6.634931725934179
13,6,0,0,20.17809462644325,1,13.031528014422795
4,5,1,0,20.49928995536164,1,12.483666385190068
5,6,1,1,19.01386913702948,1,11.619912727514016
5,6,0,0,16.359438417432273,0,6.864568606173616
13,6,0,0,18.226129437020905,0,11.41165729848896
12,8,0,0,18.79200108594311,0,10.94200357027926
6,4,1,0,17.093645913307483,0,7.867677410293179
5,8,0,0,19.229434404539504,1,13.628269553142344
4,8,0,0,21.33304766625421,1,13.846554654220984
13,8,0,0,20.6915816213118,1,13.983486791491352
8,7,1,0,18.552810687370656,0,10.81096874978013
10,4,1,1,19.407930162339703,1,11.465941039471415
13,6,0,0,19.89534936940817,1,13.799062581673414
12,5,0,1,19.00519770440829,1,11.86469828578452
7,6,1,1,19.25234348948518,1,12.407632401319216
0,5,1,0,15.933186905508466,0,6.570234877915658
7,4,0,0,18.170831902811035,0,9.19569547019152
9,7,0,0,18.70376021321852,0,10.755606917082018
0,4,1,0,20.5507545563625,1,12.23033363868032
11,7,0,1,17.61189326040172,0,9.64083319970399
8,5,0,0,19.367037108883107,1,13.157781515260778
4,4,1,0,19.03739035346238,1,11.787298734421976
6,5,0,1,13.436107140326031,0,3.2389390929625583
10,6,0,0,17.745043060002075,0,9.684788246641874
5,8,1,0,19.735858416994084,1,12.919736998338598
7,5,0,1,19.465759952686888,1,12.211312486102122
5,4,0,1,20.2204876571088,1,14.152345509540549
9,5,0,0,19.76115653064657,1,12.34315520917682
4,6,0,0,21.571182978604988,1,14.556299624437004
11,7,0,0,18.507866709370287,0,11.052176208893249
4,4,0,1,16.241401005970076,0,6.456181800974736
5,8,0,0,15.997733938260245,0,7.098819985479438
14,7,0,1,18.12837178352688,0,10.247792940918057
9,4,0,0,20.49552272382221,1,13.137187976047498
6,5,0,1,19.57075153594092,1,12.364440193658178
12,5,1,1,17.937591820977392,0,9.127121022561456
6,3,0,0,18.23304635948593,0,9.773789212507031
9,7,1,0,21.008351306822217,1,13.548624160552686
12,8,0,0,20.924500198333845,1,13.98569332411058
8,6,0,0,20.88285602409269,1,13.14599615661704
10,6,0,0,17.63760211674985,0,9.385691285133811
6,6,0,0,19.733857701765142,1,13.081914661411044
5,4,0,0,17.976307625007344,0,8.980457445976826
10,4,0,1,20.362556589917595,1,12.11074762643179
10,6,0,1,18.15984137393755,0,9.96141871190344
7,8,1,0,20.45336732132313,1,13.687014584463222
3,6,1,1,18.92876259962304,0,11.45788082294334
8,3,1,1,14.206067908427356,0,3.346054739885021
11,5,0,0,20.19965879200177,1,13.247452664632457
13,9,0,0,20.688882292935997,1,13.45827875175711
12,6,0,1,21.205006009271663,1,13.542124810900416
10,6,0,1,20.86425044218409,1,13.838406286646467
11,5,0,1,20.80711686285833,1,12.68939344540497
5,7,1,0,16.905282989066485,0,8.56804206664852
7,6,0,0,19.52473626552424,1,12.353579382536196
7,5,1,0,19.124118079859983,1,12.476197766854092
6,8,1,1,20.193442435170947,1,13.054590375559838
9,4,0,0,17.75782970124708,0,8.975409573087633
0,5,0,1,14.710340529190358,0,4.299211918546397
10,3,0,0,18.513696392777728,0,9.51313887047221
8,5,0,0,20.2532127440505,1,14.05820585544864
5,6,0,0,18.701589477173005,0,10.28127249908036
9,5,1,0,22.51629549125749,1,14.13984651059495
10,6,1,1,16.849969205933245,0,7.883877744552192
9,5,1,1,18.639832458347858,0,10.301260435108066
12,7,0,0,19.445369408345712,1,12.800274871701047
8,5,0,0,18.13396624000659,0,9.482064840286764
10,7,0,0,15.681386103263016,0,6.7919521925746125
8,4,0,1,19.06177639216302,1,12.025642476700153
10,5,1,1,19.00945594518912,1,11.94580201858065
3,5,1,1,18.365561889429436,0,9.440820010487649
0,5,1,0,18.30277213223939,0,9.694226252082736
12,3,0,1,17.251514756957693,0,8.149099115330705
9,6,0,1,20.846670950199535,1,13.960437868551583
7,5,0,0,19.20306504008112,1,12.167110895391891
6,5,1,0,17.613060334615326,0,9.849627429380888
10,6,0,1,18.246095861574272,0,9.814359468224533
10,4,1,0,19.14902852218316,1,11.75787863113269
3,3,0,0,15.3966387396058,0,5.544276549646362
7,7,1,0,18.59155648931111,0,9.980315843420064
7,5,0,1,20.675858019405773,1,13.466103643916064
8,4,1,0,19.840846469187525,1,12.881895966050363
4,4,0,0,18.465624064092047,0,9.513830439589183
9,6,1,0,18.676013783723125,0,9.99208193733362
3,5,0,1,20.06188085698288,1,13.213460674493756
4,5,0,0,23.100475035730295,1,14.935318217961656
10,9,1,0,20.5550877581879,1,14.624983177946492
6,4,0,1,17.887469852947756,0,8.870235495503287
1,5,0,1,18.98771856969237,0,11.62628241365509
8,5,1,0,19.22962679016113,1,11.961236846540674
8,8,1,0,15.636743071756872,0,5.500743623650549
7,7,0,0,17.366378776749478,0,9.724496643031616
9,4,1,1,20.57080971143086,1,13.301259733361228
12,8,0,0,16.998085001808157,0,8.52985498170758
4,5,0,0,21.593971396303985,1,14.300309377728716
13,6,0,0,22.09417613285221,1,14.279373130379684
6,9,0,1,21.641015516225192,1,13.996048256901952
7,4,1,1,17.970185305137083,0,9.776120936499108
9,6,0,0,19.77824370723776,1,12.885512386444852
11,6,1,1,19.036703340417247,1,11.607458454057287
10,5,0,0,20.48374944969182,1,13.533473320677212
7,9,0,0,18.518551474141898,0,11.176704610085942
8,5,1,0,15.426248630166835,0,5.525740726941796
5,8,1,0,19.567177814906334,1,13.161861943263538
13,6,1,0,18.0176268164926,0,9.974719977398935
7,6,0,1,20.3047639856368,1,13.899051732853422
5,5,1,0,17.330113801659763,0,8.367908627039949
5,5,0,0,19.58034012780466,1,13.915880297792125
7,4,0,0,20.23308671078576,1,13.30678716045894
5,6,0,0,19.447111946328608,1,12.994001160445396
2,8,1,0,19.03058045901819,1,12.263041082330698
5,6,0,0,17.844531918938937,0,9.385375411487486
9,6,1,0,20.19503189938005,1,12.728074443233089
4,6,0,0,19.847257727601363,1,11.74289942909331
10,7,0,1,19.14519565572206,1,12.692976525794576
3,4,0,0,17.865893955790092,0,8.773910145587628
12,4,0,0,20.5248666948507,1,14.23777420567918
4,7,1,1,17.40522212401638,0,9.145694501511295
7,4,0,0,20.003376986002294,1,12.615841704965431
4,7,1,0,18.287667820396088,0,10.22197913307989
6,3,1,1,19.982035771181803,1,12.423886648704627
7,5,0,1,17.546211610207596,0,9.792559453629794
6,7,0,1,16.766337641511534,0,8.096717912811444
5,8,1,1,21.635549046794857,1,14.869855314088973
12,3,1,0,16.908203351412933,0,8.118191032884695
4,2,0,1,20.86274500448152,1,12.362198299989586
1,10,1,1,19.251628429390443,1,12.85273784723529
7,6,0,0,16.691779191497254,0,6.94090451456445
8,7,0,0,20.687239067828138,1,13.452639133378938
10,4,1,1,18.43477496783133,0,10.449672524489474
4,7,0,0,20.914012650235783,1,13.825126880597615
4,4,0,0,17.1888259662113,0,7.995004910734229
8,7,0,1,14.595718075689708,0,4.467400255937122
10,4,0,1,22.50273007878389,1,14.681203164576422
4,4,1,1,19.82076802252936,1,12.04283632997636
10,6,0,0,19.75231444067785,1,12.564805978711306
10,5,1,0,18.35787946654704,0,10.156383232143751
9,5,0,1,14.945510154786064,0,4.912976295063337
12,5,0,1,21.1335524085605,1,13.455450166883796
10,7,1,0,18.38902040789272,0,10.608170567577147
3,6,0,1,20.809086619083036,1,13.51277730122978
13,5,0,1,19.73337280252315,1,12.406412635642589
11,6,0,1,20.72341648578298,1,13.47653487661349
9,5,1,1,22.88077697653872,1,15.14405533953114
9,5,0,0,20.21929280684114,1,13.662753395172054
8,7,0,1,16.15117840250561,0,7.043942347329278
6,5,0,1,15.944823909869188,0,6.118541899061785
7,5,0,0,21.54993719635572,1,14.97374448712473
6,6,0,0,18.18217109399761,0,9.281115519504082
14,1,0,0,17.65875677712433,0,8.834020946166229
4,5,1,0,17.37150880972326,0,8.000654587389857
2,7,0,1,21.686952214046634,1,15.481418359355946
9,5,1,0,15.949033608938546,0,5.928967906022255
7,7,1,1,18.78089741014066,0,11.30900156596618
7,5,0,1,19.8983575859694,1,12.278512546259568
8,4,1,1,19.403522251041696,1,13.635826614600944
6,6,1,0,14.881408980520966,0,4.193940187655449
11,7,0,0,20.66785772939258,1,12.603274668577296
4,6,0,0,17.251992249177018,0,8.804673405769972
5,5,0,0,17.52133640522132,0,9.465653432988235
10,6,1,1,22.32475063752564,1,14.457800987378384
13,8,0,0,15.07620380845381,0,6.091066627838107
9,6,1,1,18.44941230643403,0,9.389982183941935
7,8,1,0,18.01427102145237,0,10.002268155641202
10,4,1,1,16.818252871542317,0,7.175687307020155
3,7,0,1,20.284787064923883,1,13.137340637652503
7,5,1,0,20.76379609592939,1,13.216276089626149
5,4,0,0,22.48102274155455,1,15.00139798555847
6,7,0,1,19.22563342059605,1,12.33614480717458
9,5,0,1,16.29039606972792,0,7.566404639706716
8,7,0,0,19.438602628201046,1,12.94923373400971
7,7,1,0,20.326732381280703,1,13.488699421112754
11,7,0,1,20.520134522248917,1,13.311007569298514
4,5,1,0,18.55481502638375,0,10.121163349764064
6,7,0,0,16.06458629894731,0,7.161822262483605
5,4,1,1,18.49074510658936,0,10.245271477771224
7,7,0,0,20.28157307653441,1,13.713926244766734
4,4,1,1,16.79002126217532,0,7.857495079348251
8,7,0,1,19.19667415320644,1,12.752902710558502
7,5,0,0,13.21047865004556,0,2.686327920125212
0,4,0,0,16.314015557825403,0,7.325699551366057
3,8,0,1,21.120698792048604,1,14.567900776955394
8,5,0,1,20.3215424168869,1,13.424151734122765
4,2,1,0,22.72007085364209,1,14.301486718109654
14,2,1,0,19.881449244526326,1,11.9121604849744
5,6,0,0,19.08117241944524,1,11.805975129987088
1,5,0,0,18.859311382587236,0,10.498834780679145
6,6,1,1,21.316489795799164,1,14.037614109208915
11,5,0,0,16.439578056377698,0,7.706662681452862
8,7,1,0,18.801793747905283,0,12.051767049218464
-2,8,0,0,15.479304231598,0,6.165224300854469
2,4,1,0,19.283297406520425,1,12.1111526130131
6,6,0,0,21.03636027632764,1,13.960715384124702
8,6,0,0,18.32101899684957,0,10.288485320565048
8,7,1,0,21.749115495729335,1,14.915119617479744
7,4,0,1,17.923479296276323,0,9.787322625145473
10,6,0,0,16.23422540186892,0,6.247544015773446
8,6,1,1,19.97016606765068,1,13.50750661931403
3,6,0,1,20.54202693496469,1,13.032171350244756
9,7,1,0,19.11206119409557,1,12.08269478577114
4,6,1,1,19.516372258146856,1,11.691959337496291
8,3,0,0,20.635948698441744,1,13.835038670498642
8,5,1,0,19.244001786105542,1,11.883109307197152
6,8,1,0,18.50911289706176,0,10.624151109000286
6,6,1,1,20.096627478443093,1,13.28719116270778
5,6,1,0,19.99149796654268,1,12.828259415705444
4,7,1,1,17.850940932017558,0,9.951272269161551
4,5,1,1,15.584747498993847,0,5.695168529929803
11,6,1,1,19.06383818706532,1,12.183049798607929
4,8,1,1,18.17664374964956,0,9.999655284776358
7,4,1,0,15.352327810567669,0,4.657797040644209
3,5,0,0,19.695731838468006,1,13.050385950222656
14,3,0,1,20.907755717905225,1,13.47641865990938
6,4,1,0,18.363459691084632,0,10.057688341311692
5,7,0,0,19.45476132922104,1,11.967461151380768
5,5,0,1,20.633884461418216,1,13.084174668075978
1,4,0,1,16.276282830488125,0,5.614796002707163
10,4,1,1,18.505501357179032,0,10.291979241438158
12,7,0,0,19.97876158893965,1,13.168361755225163
9,5,1,0,22.203335390446167,1,15.187305539969328
9,5,0,0,20.06841086467908,1,12.111784331473146
12,5,0,1,16.19077698415449,0,6.421790315127597
5,4,1,0,21.02275983081405,1,13.554132016925282
13,4,1,0,16.3505845007329,0,6.479530343373765
5,7,1,0,17.351016324569542,0,8.726910661307008
7,7,1,0,18.1775456973984,0,9.279116970376636
8,5,0,0,19.09972368522345,1,12.165532461916513
3,5,0,0,21.80459092634884,1,14.248526164424806
9,4,0,1,16.072842366910542,0,6.97526850093307
7,6,0,0,19.566129786836463,1,13.576824811752251
10,7,1,0,21.080737886562712,1,14.019781728514834
4,6,0,0,18.72537027640091,0,11.308444382558449
9,6,1,0,22.484000328179167,1,15.40585911915231
7,3,1,1,19.20046841219731,1,11.956327067871731
6,6,0,0,19.82423210703675,1,13.498104219007594
13,4,0,1,21.118434847066094,1,13.35790972833827
7,6,1,0,20.062325762331888,1,13.073620835778756
2,4,1,0,16.16458138546827,0,6.489180942915896
12,8,0,0,16.59846983051621,0,8.086920411818214
8,5,1,1,18.779678687948174,0,11.727243163158636
12,4,0,0,19.541886972106283,1,11.072021710324313
11,5,1,1,19.84532581940857,1,12.998935010678236
11,5,0,1,21.10865736757016,1,13.92170725118952
8,5,0,0,19.081842560614835,1,12.325611446641531
4,3,1,1,20.183958935016847,1,13.156949112323812
10,7,1,0,20.16354364733747,1,13.33571443734754
8,4,0,0,18.41085614054561,0,10.5291435890004
5,6,1,0,18.25455989184192,0,9.100033917756283
6,6,0,1,22.049139821623577,1,13.378914228174777
9,6,0,1,15.58399329968304,0,6.868155332434461
7,7,1,0,22.616372715882704,1,15.29837099500156
7,7,0,1,23.80214695087037,1,15.87115923141778
8,9,1,1,16.70851959556317,0,7.1604201146568265
6,3,0,0,14.022227485182231,0,3.3377302487993497
9,7,0,1,19.856570769579232,1,11.825332857012611
0,6,0,0,18.37021001304456,0,10.89542086503624
7,6,1,0,20.323212450572395,1,13.271295202169924
5,6,1,1,20.716484602172688,1,13.686663979820525
10,7,1,0,17.92451116749176,0,9.49514138177039
4,6,0,0,19.07744653547105,1,12.960909334266912
3,1,0,1,18.404862884340076,0,9.749321246351595
11,6,0,0,17.26015285931863,0,8.370616465839577
5,6,0,1,21.95213742185212,1,15.868384001070554
8,5,0,0,18.73647639613135,0,9.960746256682624
3,8,1,1,20.71472546097475,1,13.639488436795732
8,8,1,1,16.37708803101195,0,7.972571214004167
6,5,1,0,15.67299922136212,0,5.324842215705777
2,6,1,1,19.897386925484465,1,12.42145251306494
7,4,1,1,22.109323204852053,1,14.714420976486023
12,7,0,0,17.791662047616782,0,9.476644139844616
10,4,1,0,19.16339889953707,1,12.037879866291505
9,5,0,0,22.428265620637816,1,15.198513985448129
7,5,0,1,17.068012243764585,0,9.153326092922574
4,5,1,0,18.69999664824609,0,10.420009710810035
6,7,0,0,18.446903391724728,0,9.922317369047516
7,6,0,1,17.07567342798172,0,8.371810260179858
6,3,1,1,18.34501281129481,0,9.044659566748235
5,5,0,1,19.53306146926261,1,12.864909779989434
5,8,0,1,23.59140975274734,1,16.4529397099792
9,7,0,0,17.563428390062892,0,8.322553146133275
12,3,0,0,19.67588018796081,1,11.350909509438797
14,6,0,1,19.342484415522293,1,13.28154628270015
6,6,1,0,19.582138908294446,1,11.161996495395192
8,6,0,0,14.171599369157615,0,4.210523572387444
7,6,0,0,16.86283663013027,0,8.53500514652563
11,7,0,0,21.78436105502857,1,14.785691898676529
5,6,1,0,24.256000918145364,1,16.19199035784463
3,4,1,1,16.986548183496822,0,7.98316348172254
8,4,1,0,17.335472741708205,0,7.9197870480920125
7,5,1,1,18.385246879204267,0,10.66720325767186
2,4,0,0,21.3890535588126,1,12.817494214685286
8,7,1,0,19.048127773211974,1,13.22665730280605
6,5,1,0,17.42797547969402,0,8.804421658511185
5,6,0,0,21.00334095731452,1,12.899407281023928
5,5,1,0,20.440847739553742,1,12.75993576582188
9,7,0,0,20.339830167444823,1,12.794971072614247
11,5,1,0,15.566047831893416,0,5.411531913929652
