employee_age,weekly_work_hours,gender,smoking_status,job_satisfaction_score,training_program_participation,monthly_income
3,8,0,0,2.7591197341969798,0,8.62692219137961
5,6,0,0,3.4342496000401,0,9.361297925219226
3,7,0,0,4.895458292268552,1,14.308088878886808
14,5,1,0,1.6621480648606717,0,6.33521373004497
8,5,1,0,5.422783431356155,1,15.47914013229062
9,6,0,0,5.435824298870912,1,15.046966101602193
9,6,0,0,0.5455589803650946,0,6.081022741532957
8,6,1,1,5.450318035010644,1,15.57322579445854
6,5,0,0,3.9566993490062496,0,9.499515683170292
5,5,0,0,0.0105333867827304,0,3.67082724264137
4,6,1,0,4.338729658967336,1,15.208516876172377
9,7,0,0,1.218981063210503,0,5.58235957699056
1,6,1,0,-0.4084254350756158,0,4.091278458098846
7,3,0,0,2.870126885739422,0,7.849702232100341
13,5,1,1,5.241857383287738,1,15.223328463837657
12,0,1,1,1.0880459521558707,0,6.695555424061167
6,6,1,0,-2.0372515786418117,0,1.0356236271559875
3,5,0,0,2.9322114948321616,0,7.835784543035674
10,6,0,1,6.282882296628378,1,15.585623784029028
9,5,0,1,5.8132206552152645,1,15.054456070958866
5,6,0,0,5.029016814806965,1,14.76853506770902
3,4,0,1,1.1724803781524895,0,5.881493861382405
9,4,0,0,4.889914013397191,1,13.56740224909424
6,8,0,1,5.2069711704360895,1,15.135934359550482
12,7,1,0,3.0205718306222176,0,8.443545140079337
10,7,0,0,5.214362037957592,1,15.634730056864
6,5,0,0,3.7337046856789686,0,9.82467787502315
11,4,0,1,2.886883554850969,0,9.121777380350055
10,5,0,0,6.599125717345999,1,16.225368078259834
10,5,0,0,6.418585271036172,1,15.455596111027075
9,6,0,0,3.890066471558149,0,9.934911856265009
8,6,1,0,4.557130788426236,1,14.859763781929466
5,6,0,1,0.8107916280180594,0,5.845852904709748
7,6,1,1,6.055432378978706,1,15.7189782695729
12,7,0,0,1.1950264219925328,0,6.798083832183536
5,6,0,0,7.0165940368176525,1,17.132002592302406
7,8,0,0,2.290395674803917,0,7.124547071497819
7,4,0,0,4.434936774571595,1,14.72792915713039
6,5,0,0,3.0192576713900428,0,8.582170418810463
5,4,0,0,8.02826186481511,1,17.34210395390175
6,4,0,1,3.1228490485636704,0,9.374430974962625
5,7,1,0,4.5976784762597465,1,13.916945384109258
8,6,0,0,5.521469880769974,1,15.523791073008727
8,6,0,0,4.454826867287822,1,14.606910261215289
10,5,0,1,4.796633669427058,1,14.89556222827568
5,5,0,0,6.817001428043406,1,15.780032701233193
8,5,0,0,3.634075954155011,0,9.095925963806968
10,7,1,0,2.5122235899733267,0,7.346215379915832
8,6,0,0,4.529092554274358,1,14.363284733274476
10,5,0,0,4.479868868295711,1,13.82096815431218
8,4,1,0,1.3583838990317667,0,5.911630499265844
9,5,0,1,2.2920281015065096,0,8.334442602296127
10,6,0,0,5.899350710735484,1,15.76507033873539
5,5,1,0,3.344770740723598,0,8.616659945515107
12,5,1,0,8.544212480723356,1,18.499044509405625
14,7,1,1,2.952057015508644,0,9.341280126006463
5,4,0,0,5.682323855624497,1,14.555912676327512
8,6,1,1,4.293207431599493,1,13.182961746539457
3,3,1,0,3.2776175108087555,0,9.32543842761826
12,4,1,1,0.1660294844150183,0,5.020543135269264
10,6,0,1,2.277110765110595,0,7.413216127140214
9,6,0,0,7.390209813667974,1,16.533175625759796
9,5,1,0,6.783507347605999,1,16.696318323383803
1,5,1,1,3.839341343681378,0,9.797773570557798
16,7,0,1,2.19992100198793,0,7.533797004268832
6,5,0,1,1.0994741963787815,0,6.3713890369748745
10,5,0,0,4.737112336051465,1,14.83908103089708
12,8,0,0,5.653464661580146,1,14.966508146590948
8,7,1,0,4.533831245235211,1,14.998468622207898
10,4,1,0,6.219614806403337,1,15.381999534352673
4,7,0,1,8.640026664479752,1,17.90026188922046
11,8,0,0,4.8011770748398686,1,14.542649822754766
10,6,0,0,5.767921917263348,1,15.642315418090964
8,4,0,0,3.1634274247712173,0,9.880774138054052
2,6,0,0,6.542847390130573,1,15.235405498673424
5,6,1,1,3.961403933633822,0,9.270650280682185
7,4,0,1,5.7268012526833525,1,16.312209599523175
5,9,1,1,1.2212573226177987,0,5.566903126503976
6,7,1,0,6.9384604728458745,1,16.35034983774218
13,3,1,0,4.912434153465432,1,15.302955139809724
10,4,1,0,6.073619205373309,1,15.356473614365328
15,6,0,1,0.797832280137083,0,5.568373348732584
8,7,0,0,5.92345131705558,1,14.95403018061472
4,6,0,1,3.136312204905034,0,8.719597017423375
11,7,0,0,7.082892847286974,1,16.3991984965971
4,6,0,1,7.880529618825748,1,16.592315834044726
2,3,0,1,3.7776613485988215,0,9.405255555786294
13,7,1,0,0.4546910010298877,0,5.366185646976652
6,6,0,1,5.275874846402864,1,15.170421296303472
12,3,0,1,-0.6941446127055046,0,2.8456795273798496
6,3,0,0,5.578755801713577,1,15.756758041289372
13,6,0,1,2.3262192561545563,0,7.60449588233018
4,6,0,1,6.829774759180994,1,15.586538652866269
8,4,1,0,-0.5946973312870298,0,2.9693920708275714
2,9,0,0,7.717935615496456,1,16.568592175666936
7,5,1,1,1.9137001341303912,0,6.62760808107904
15,6,0,0,4.864648968149012,1,15.125911842570654
8,5,0,0,5.312539902665796,1,15.680727497424904
9,3,0,0,4.277742782804308,1,14.764021309659114
7,6,0,0,3.591235936104316,0,9.577972405454837
7,7,1,1,5.091013740197001,1,14.827244555505624
8,5,0,0,2.614872575025553,0,7.239948506198443
1,5,0,0,0.5311939627176012,0,4.897049640643373
4,6,1,1,2.805344770618902,0,8.845341448058152
6,6,1,1,2.8678445743749705,0,7.956775386553627
5,2,0,0,2.89383685982704,0,7.906771047485046
6,5,0,1,5.909778636183383,1,16.131878215613725
8,4,0,0,4.779806494459548,1,15.202937981974912
6,3,0,0,4.239353465083186,1,14.583029903947162
7,6,1,1,3.74156643646091,0,10.498343249057363
15,5,1,1,4.874828845295897,1,14.653290004134966
15,7,1,0,4.123329307548657,1,14.52356558853961
10,4,1,0,2.4087579121211995,0,9.040830695339288
10,4,1,0,2.4037371431610897,0,7.937385625695037
2,4,1,0,4.64885439586206,1,14.18903592520232
4,7,0,0,1.515776175410506,0,6.287246199819845
5,6,0,1,0.9467313649144088,0,5.114861583544902
9,6,0,1,5.282899926800875,1,15.284952869068327
10,6,0,0,6.746390751328658,1,16.478157872984085
7,2,0,0,3.063109275459475,0,9.046585919061808
10,4,0,0,2.6548437114061594,0,7.618865833418148
4,6,1,1,6.639899813615409,1,15.164725412683016
11,8,1,0,6.460404608988282,1,16.894472300417956
6,7,1,0,4.292233450616763,1,13.807613000994008
9,7,0,1,3.666960550205397,0,9.314431269917796
12,4,1,1,4.858941092542526,1,15.01016333390212
7,5,0,1,7.4388737379175485,1,16.473013908474584
4,7,1,1,0.780970308205573,0,4.644796788288152
9,4,0,0,2.6293577818513123,0,7.483164864980627
7,9,1,0,5.858544401471529,1,14.882955341221113
13,4,0,0,5.724145165582941,1,15.504316948698268
10,2,0,0,4.790568106274283,1,14.32082758446151
4,6,0,0,2.46227544446126,0,7.6987725524912705
8,5,0,1,5.65333691939951,1,15.35558409824361
3,5,0,0,3.1283030910407392,0,8.277985947984417
10,6,0,0,4.489205024453063,1,15.086504748480358
5,6,1,0,4.073504106246123,1,14.28535506446852
9,6,0,0,5.711445522083752,1,14.606623592896124
6,4,0,0,4.819546296609821,1,15.053757260196276
5,8,0,1,4.007493282352294,1,12.605344135299497
12,7,1,0,5.427680991762291,1,15.575796881179288
7,4,0,0,2.0455420067043835,0,7.413360586048915
14,8,0,1,5.424513588798757,1,15.346123174230405
5,5,0,0,2.3629241723005787,0,7.344435052470976
8,4,1,1,3.255261419501845,0,9.005264815744983
11,4,0,1,1.090003793148723,0,5.703576240507115
5,3,1,1,6.328375857119703,1,15.9278930510146
7,3,1,1,0.6267989028108905,0,5.105960151412012
9,4,1,0,8.224214471341783,1,17.077312706924555
12,3,1,0,7.083773105046317,1,17.14896360336745
10,6,0,0,3.329476479603981,0,8.609739406973661
10,6,0,0,6.238811997717973,1,15.71117352123428
9,6,1,1,4.937781582988788,1,15.589345604728113
7,6,1,0,1.3935738693081203,0,6.65056978440752
12,3,1,0,4.008763474156671,1,14.011711307850764
13,6,1,0,4.022575095460953,1,13.4442092375661
8,3,1,0,4.993062237490733,1,15.176882342864683
12,5,1,0,6.258530455349584,1,16.1374606943886
8,6,1,1,5.277774186371248,1,14.909469001617106
7,6,0,0,3.691281514991189,0,10.174008218802197
8,5,1,0,4.961522237397182,1,14.54742831934718
9,4,1,1,6.681814656337723,1,16.78364507516678
9,5,0,0,5.484395146407632,1,16.157787189427147
7,5,0,0,5.713542119192248,1,15.379503935749696
16,4,1,1,0.287203081540941,0,5.554726606159699
3,5,0,0,2.848322113474442,0,8.108938593474885
8,6,1,0,8.902285609194088,1,18.046231202393905
10,4,0,1,6.354988130449531,1,16.439667747225204
9,5,1,0,4.125789726243392,1,13.117709119014116
5,6,0,0,9.79219002291137,1,17.97947350015381
10,4,0,0,7.1783252614328905,1,16.650301264606103
6,5,0,1,3.8542020220335775,0,10.459232203534402
9,4,1,0,2.852719914112406,0,8.416677754094145
14,7,0,0,3.561538384008554,0,9.039833376700775
7,8,0,1,5.333049977838768,1,15.096600208329498
8,5,1,0,3.7369692359715776,0,9.97021762621893
5,2,0,1,1.7869587566613232,0,7.46616839703568
10,4,0,1,5.105558489126143,1,14.456902694234344
11,5,0,0,2.7975519545598457,0,8.482460413053348
6,6,0,1,1.9060392602947207,0,6.007469313976251
9,8,0,0,3.926200706069977,0,10.417699512871833
14,6,0,0,1.7798815536328156,0,7.595843373251318
11,4,1,1,3.1324565787093537,0,9.11213845470164
7,7,0,1,8.752038224227235,1,18.740457324059214
11,6,1,0,4.5465019243652485,1,14.366731880679176
8,8,0,1,2.836791822086448,0,8.390782683772525
10,5,0,0,1.6666995773092257,0,6.696220561229693
2,6,1,0,6.983792455771486,1,16.58222751950426
4,2,1,0,5.313773260696505,1,14.467573297761447
10,6,0,1,4.224954531094425,1,15.246435214786834
9,5,0,0,5.398160913222744,1,15.164209635919946
6,4,0,1,6.111743149249756,1,15.385435043970864
8,7,1,1,4.423846036495994,1,14.465404747167778
3,8,1,0,5.1005711144255805,1,14.43933747384436
6,6,1,0,5.000024949049322,1,14.901477094181322
9,5,0,0,4.457422431386123,1,14.39818564503408
8,5,0,1,3.8193079013571554,0,10.76316454165487
17,8,0,0,2.8374441562435946,0,9.187075177673677
1,5,1,1,2.203112652225551,0,7.191023117067117
10,4,0,1,2.250448634186162,0,7.551793504472381
4,5,1,0,4.239031675213068,1,13.018301946255113
15,4,1,1,0.8214461780059574,0,5.2457785209069465
3,4,1,0,3.464994327007684,0,8.5625716142206
5,6,0,1,3.529902528254328,0,9.962959781989571
2,4,0,0,3.3457702788966857,0,9.731969903984208
6,5,0,0,2.513196110478095,0,8.047165787905714
5,7,0,0,6.650870121314767,1,15.972404731041662
5,3,0,0,5.96289323136052,1,16.638902501294048
5,5,1,1,0.926978792313701,0,5.440884400082202
4,8,1,0,3.801205621317048,0,9.27286465466921
9,5,0,0,5.204429656813854,1,14.657295769390522
12,6,0,1,4.543394076008494,1,14.240727110418684
14,4,1,0,4.384648694474853,1,13.96545361041064
7,4,0,0,3.577442507049274,0,9.671867694470938
10,7,0,0,5.988150360839496,1,15.601793173880354
13,5,0,1,1.9431415003492944,0,7.600606276903069
7,6,0,0,1.4369844225901822,0,6.9387485822144885
8,7,0,0,1.3179635318067555,0,6.541900734782574
9,8,1,0,2.835463984002608,0,8.475538988928776
8,7,0,0,5.107528209718399,1,14.734153256561797
9,7,0,1,2.0351820658003983,0,7.085006607690462
2,6,0,0,2.2539066782232315,0,7.236747214485019
11,5,0,0,3.5632033937824312,0,9.40613007398888
5,6,0,0,6.38326894972789,1,15.861019436814177
6,6,0,0,1.953228336943401,0,7.435002398517058
7,5,0,0,1.8858262582991372,0,7.739421353210203
10,4,0,0,5.853165737499426,1,16.54402143479257
8,5,0,0,3.467867619579828,0,9.09247615058982
11,7,1,1,5.204707797416495,1,15.906431197599575
11,5,1,1,1.7073905835477556,0,6.728338903989048
2,4,0,0,6.164666808208457,1,14.915389072735236
4,4,0,0,5.308552925027122,1,15.786482988753717
6,5,1,0,3.86665039885708,0,10.020695393940374
10,6,0,0,5.428489531233314,1,16.359718206295724
6,5,1,0,-0.0027358313826759,0,4.119355877056186
0,6,0,0,1.9370742824534573,0,6.28362275647838
10,8,1,0,4.412525667620542,1,13.40423793938266
2,7,1,0,1.8208601750183664,0,6.058659837088819
7,4,0,1,5.61456042913847,1,15.477688182715886
1,8,1,0,4.1559049981999,1,13.34617054650869
8,4,0,1,4.643485415665458,1,14.586924341484655
9,5,1,0,2.432020682618453,0,6.743207951766412
9,2,0,1,2.542074184532332,0,7.939120710574148
6,7,0,0,0.3163365606895953,0,4.435067061747893
6,5,0,0,2.8949725999890683,0,8.516518612618965
5,5,1,1,2.174168713530812,0,8.383185825226212
10,8,0,0,4.237163999528418,1,14.709633071802704
6,3,1,1,4.913830084906713,1,15.838839195187834
0,4,0,0,5.841075779655235,1,14.503456304547813
8,5,0,0,4.941638425488209,1,15.221273515041096
5,7,1,0,3.79542936223304,0,9.944740755175344
20,6,0,1,3.868650060446086,0,10.6118118755122
6,6,1,1,0.593705942614184,0,4.6249932312710405
8,6,1,0,3.117876296352322,0,8.943911920714479
9,7,0,0,2.981612318930813,0,8.234076695701663
7,5,0,0,3.8141386878574433,0,9.865845468206397
3,5,0,0,7.876058869655875,1,17.21229122628231
6,4,0,0,5.363313389970311,1,15.710871697559991
11,5,0,0,7.136810101705592,1,16.935343584354776
7,4,0,1,5.0758421629377946,1,14.36959130254824
9,6,0,0,4.385595923986483,1,14.876186103520505
10,6,0,0,4.286917616999887,1,14.255575710387886
7,3,0,1,1.3972935467100034,0,5.832216604958881
12,5,1,0,6.218500743150381,1,15.937281759424698
9,6,1,0,5.821990326509418,1,16.166914421354786
3,5,0,0,3.4692953059815395,0,9.276137352508911
13,4,1,0,4.754903606693126,1,14.973683686890874
10,5,0,0,4.891925624696211,1,14.88844635092266
8,5,0,1,6.285399534915019,1,15.920904368041926
3,8,1,0,4.356521565123895,1,13.853423689586045
10,5,0,0,2.2996834790944494,0,7.809378018216786
7,5,1,1,6.616579056153359,1,16.31924926682417
1,5,0,0,5.618472438597975,1,15.36706667119415
17,6,0,0,3.753777323860475,0,9.403809045323166
10,5,1,1,1.6420130420890544,0,6.120763470949767
12,6,0,1,2.871036079382983,0,9.517105744977162
8,5,0,1,2.519178927873813,0,8.755454250691628
2,5,1,1,2.058206779067758,0,7.124401430676144
12,3,0,1,4.118324177104076,1,14.043929530730944
7,5,0,0,0.8014646029329393,0,5.1796922997067165
8,6,0,0,3.894584869148371,0,10.059859474359063
11,7,1,1,7.352767571986673,1,17.60414857346852
4,6,0,0,8.484266300598645,1,17.16847004510809
6,6,0,0,3.7495820988020494,0,9.0463255526823
10,4,0,0,3.1029286283888418,0,10.055931819494374
10,7,1,1,4.224447201212357,1,14.218878376188597
8,7,1,1,1.3429809456366577,0,6.436973682227105
10,5,0,0,4.049681493733909,1,13.967157710282772
6,2,1,0,3.333420408563998,0,9.593962176743313
1,2,0,0,5.48489285928899,1,15.160805823486786
9,6,0,0,5.068736272497821,1,14.34320043535634
10,6,0,0,2.314222708614197,0,7.092609368820284
10,4,0,1,0.814320368372146,0,5.486100063457592
7,5,0,0,1.917684013036911,0,7.249616734559252
13,7,1,0,0.4155432708669351,0,5.479664644538457
8,5,0,1,1.1830217299995849,0,5.975951395421236
12,5,1,0,1.9156713231310505,0,7.833332081609664
12,4,0,0,4.078831687811595,1,13.880045533461962
5,6,0,0,2.7116528557895725,0,7.387312852857406
2,6,0,0,4.804574497619212,1,13.363344518321025
7,4,1,0,4.138751278086484,1,14.382079957235998
8,6,0,0,4.358132584991767,1,14.73212437014131
13,5,0,1,-0.0531295653238972,0,3.93599855497009
9,4,0,1,1.840776298302508,0,7.26398895654369
7,5,1,0,2.756583446578512,0,7.64644475746473
4,6,0,0,5.222511380456635,1,15.167176493709407
2,8,0,0,1.0661081134051704,0,5.285742876483996
9,5,0,0,3.9440094665650864,0,10.43256747265242
8,9,1,1,6.080833020663903,1,15.598298636860823
4,6,0,1,1.2438560514612431,0,4.9492067573012255
8,7,0,0,7.460976967187797,1,16.55191891877142
11,7,0,1,1.7833920135471093,0,6.683025199942577
11,7,0,0,6.89810571078687,1,16.10395017505052
5,4,1,1,0.2228881028163116,0,4.879511933522885
6,5,0,1,2.7944925632069686,0,8.308923105538492
6,7,0,0,4.220985412881364,1,13.8665123141907
9,6,0,1,5.003189460856803,1,15.252862019909504
3,4,0,0,3.4401329958685296,0,9.598626846195854
14,3,0,1,2.6367510850167224,0,8.685774800460592
4,6,0,0,5.162572740803882,1,14.619873204626352
5,5,0,1,2.733781509501246,0,7.4811039565780195
5,5,0,0,1.899016471494248,0,6.350754774942818
9,7,1,0,5.537024559687526,1,14.658365127582512
4,7,0,1,2.2262446767252486,0,7.611875496740367
7,6,0,0,3.2121742725612634,0,8.685118204408596
12,7,0,1,2.731094211102932,0,7.551602689900154
12,5,0,0,3.8899049371440833,0,10.650462689446336
8,5,0,0,4.381398454971915,1,14.935069877972108
11,4,0,0,3.135418246016501,0,8.908321474341252
10,6,0,0,1.2155944593093433,0,5.586499942412012
4,4,1,1,3.4916272630371514,0,9.12822041835117
8,6,0,0,5.713842956745521,1,15.50725057761111
6,5,0,0,1.8416762632935484,0,6.389329301161282
6,8,1,0,5.641946121195591,1,15.02449198887684
10,6,1,1,3.285760348784568,0,9.675796765736616
4,5,0,0,5.126956825561644,1,15.315434701344572
3,9,1,0,3.020625803630624,0,8.28522604565636
7,5,0,0,5.721217336950032,1,15.273730344087197
12,6,0,0,4.988986312397266,1,15.488503497342922
4,7,1,1,5.110354998250175,1,15.058732621080118
8,5,0,0,4.827849367633929,1,14.870921246672031
16,6,0,0,3.973164192553664,0,9.695576842508348
2,4,0,1,2.2286659002354354,0,6.996162576794725
9,6,0,0,5.032818032836693,1,15.54212904597548
9,8,0,0,5.04466065945367,1,15.587808504133978
4,4,0,0,3.842709538364669,0,9.288158650379597
6,5,1,1,1.2468831520975918,0,5.312628420930508
13,5,0,1,1.2638063427685422,0,5.795313095010276
14,5,0,0,4.515175887824675,1,15.458203056346882
7,4,1,0,5.964608842228094,1,15.663437083838854
4,5,0,0,4.808897023822314,1,14.644945399058098
6,4,0,1,2.403065456430955,0,7.772782263728507
8,2,1,0,1.665716057557904,0,6.877236917404979
4,4,0,0,2.7566768085596367,0,8.402740887917098
4,6,1,1,1.9268810776537413,0,6.106202624404631
6,6,1,0,3.4489869984079817,0,9.446513586917956
13,6,1,0,4.142712067228868,1,14.495687057595816
7,7,0,1,4.222325635129314,1,15.10713810504736
7,4,0,1,2.973437875257523,0,8.576337341007571
15,6,1,1,3.777695236396607,0,9.071416257819822
13,7,0,0,3.4700629812768096,0,8.891660326287017
10,4,0,0,4.992340768440172,1,15.00247420191553
12,4,0,0,3.494080937202253,0,9.414425278828729
6,6,0,1,4.316733476663191,1,14.001896208758293
5,8,0,0,3.9046887349867374,0,9.21213455209665
7,7,0,1,3.420459339416495,0,9.72416681300368
8,7,0,0,7.866127464766631,1,16.884070997328088
8,5,1,0,3.553505409081335,0,9.467880370332775
8,3,0,0,5.524279163069807,1,14.871929133281132
2,5,0,1,3.347575470507067,0,8.657930935343627
6,3,0,0,2.84131365390213,0,8.57164874878909
5,5,0,1,4.467966222149834,1,13.9864644869123
6,4,0,1,1.3409267976281014,0,6.821435761832696
7,6,0,1,2.2296715803303147,0,7.517734071509333
7,7,0,1,5.058381619973128,1,13.93106425985085
10,5,0,1,4.03499407100558,1,13.859782847701776
7,6,1,0,2.016372090856144,0,6.583318639156335
8,4,0,1,3.976984892362102,0,9.05722479165495
4,8,0,0,6.481330641611997,1,15.695796959701592
11,5,1,0,6.006956764300098,1,16.19321601871543
10,5,0,0,6.858231822440361,1,17.005221198854425
10,5,0,0,3.4599359883098426,0,9.155653465397378
12,5,0,0,4.427611665112956,1,15.50706714113146
8,7,0,1,1.7798579429034795,0,5.9567466425776345
11,5,0,0,3.195626233459011,0,8.9328503444162
3,6,0,0,7.632354061363316,1,16.655417757958663
9,3,0,0,4.313258769741457,1,14.02798926859929
8,4,0,0,2.804134362756753,0,8.162777319320316
12,5,1,1,1.8040112206183432,0,7.224736181728106
11,6,1,0,4.611266393796792,1,13.684737971145957
2,5,1,1,2.2886047293142235,0,7.302234003884695
3,4,0,0,4.06878827570584,1,13.910524919943937
12,5,1,0,5.775272622789126,1,15.774183589596976
9,4,0,0,2.3602764842399644,0,6.935314802903675
10,7,0,1,2.477832659263333,0,8.571392604301414
6,6,1,1,6.963167199067357,1,17.140789982843863
12,3,0,0,6.5249695148764015,1,15.055231270360837
8,7,0,0,7.122341893849192,1,16.718118780675056
8,7,0,0,3.897520407072092,0,10.277335999028969
10,6,0,0,-0.8959191541109348,0,3.474846262142031
5,8,0,0,2.937755419797365,0,7.618234287985354
10,7,0,0,5.791439639126152,1,14.009950341632356
6,7,0,1,1.724045826481226,0,7.198388520045211
11,6,0,0,3.472154776656293,0,9.728656542363677
3,5,0,0,2.230638020135344,0,7.32455686977362
8,5,1,0,4.435684402553699,1,13.766117562953667
6,6,1,0,3.6595225073288393,0,9.010453844165308
11,7,0,0,2.910122479702415,0,8.0709533768147
5,7,0,1,6.371780142948728,1,15.161830651406149
8,3,1,0,6.3324891946603925,1,15.925426320624954
1,4,0,0,3.368468543817654,0,9.01020460592787
7,3,1,0,2.7992111625222758,0,9.096546538189427
4,6,0,1,3.604921764711312,0,9.838623968477398
9,6,1,0,3.924938614414793,0,10.408521562196643
9,6,1,0,1.970578305718007,0,7.048814234309714
11,6,1,0,4.904652286664147,1,14.171639805312912
8,6,0,1,5.088460768754556,1,14.495562827819247
5,5,1,0,3.4345175174564555,0,9.91776479411364
4,2,0,1,3.4917865035012907,0,10.381780385864312
5,6,0,1,0.8158042218005614,0,5.138367975549508
9,6,0,0,4.156399782955996,1,13.875835977775266
4,6,0,0,8.238085775511216,1,17.861127546716368
15,5,0,1,3.727247931416645,0,9.65585776913807
7,7,1,0,1.5751771415337092,0,7.372659924514608
5,4,1,1,2.7360230816667857,0,9.506522114491226
11,6,0,0,1.378858188241476,0,5.876288605934665
8,5,1,1,3.994893438595273,0,10.555191773892062
4,5,0,1,3.988767081285837,0,9.669926938065478
2,2,0,1,-0.5447346556090178,0,3.2980278074121125
8,5,0,1,6.87846668569053,1,16.75640720181252
8,9,0,0,5.644026934259244,1,15.678943671672007
9,5,0,0,1.555282269055879,0,6.011006252539944
8,3,1,0,4.856211544905206,1,14.790065004844546
7,5,1,0,3.5133007315513094,0,9.696947155598147
5,3,0,1,4.159116539192088,1,13.844981472964742
11,4,0,1,4.427741802516794,1,14.333365814488054
9,4,0,1,4.130059569509032,1,13.947058105416923
5,6,0,0,4.369141402864639,1,14.380717768718782
4,4,1,0,4.456542482415124,1,14.525176320932957
4,6,0,0,5.1792673153787145,1,14.624526250122996
8,6,0,0,4.534206175327043,1,14.90393162605806
8,3,0,1,6.75995749857424,1,16.84979045351227
5,7,0,0,6.037604382761781,1,14.948430774807964
8,4,0,1,1.9570592704447,0,6.91467979727176
5,6,1,0,5.131896833873075,1,14.263861415813375
13,6,0,1,3.4848615656508835,0,9.840198399373826
9,6,0,0,4.275597326358197,1,13.63374571084334
13,4,1,1,2.1671479128378053,0,8.61430554247019
3,5,0,0,2.771402736293562,0,8.165042710733527
12,8,0,1,6.224245745701774,1,16.41366968244522
7,7,0,1,3.682590379785714,0,9.213339206411352
15,6,1,0,1.569437049430531,0,6.604971326067555
12,6,0,0,3.074421993577678,0,8.549143179599861
3,7,0,0,2.0699783653092187,0,7.537538755806211
8,7,1,1,5.846250145031411,1,16.068926466009437
3,4,1,0,4.498534280870316,1,14.37790085711656
10,5,0,0,5.257502163611425,1,15.771230692907515
7,8,0,0,5.380714266594765,1,14.795175021550056
9,5,0,0,3.528331644014511,0,9.462953308935028
8,4,0,0,2.05701395468606,0,6.223047184534221
11,4,1,1,2.2736351844990166,0,8.198642127413834
5,7,1,0,2.886827196534949,0,8.589643258501928
10,7,1,0,4.849032883041011,1,14.8780584134344
6,7,0,0,0.9396174423203356,0,5.489659707063222
10,3,1,1,3.0599169233515515,0,8.406093935345181
5,6,0,1,3.636576103873459,0,8.844142716056997
8,7,0,0,3.095965303370751,0,8.196738612118548
7,4,1,0,0.916982130340128,0,5.868841679330606
7,5,1,0,0.119209302254029,0,4.3332546338801885
6,5,1,0,2.5985968912394557,0,8.346159072220132
10,5,1,1,4.185363953715084,1,14.557185670870991
9,3,1,0,3.157890314145374,0,8.973920022562272
