defendant_age,prior_convictions,gender,minority_status,offense_severity_score,legal_representation,sentence_length
7,6,0,0,11.98813895811369,0,10.263288050380623
5,6,1,1,11.585560836167549,0,9.643112861222788
6,3,1,0,7.908640450836653,0,3.613451263134732
10,6,1,1,12.254368366069372,0,11.385407435391228
10,4,1,1,11.846145891738397,0,10.516254977403452
11,8,1,0,10.274026254298162,0,8.48913226887947
10,5,0,1,17.182227211846012,1,25.179753692412035
9,6,0,1,12.08882841632,0,10.22260224367974
7,4,0,1,12.59832096604227,0,11.025373467568556
9,5,1,1,9.649249448710194,0,6.052733541340058
9,5,1,1,15.561739699874105,1,22.82321085382052
17,5,0,1,9.899605245658654,0,8.559931052768222
5,4,1,0,13.627782520075815,1,20.720689178882942
9,4,0,0,12.831237763409996,0,11.06344917228581
8,5,1,1,11.070810317854235,0,8.947525465036595
8,7,1,1,14.883747724747764,1,23.01871657963156
5,4,1,1,15.35600334021895,1,22.718659827316117
8,5,1,1,15.439602985377372,1,23.22693312904926
7,7,1,1,11.842148326962544,0,9.07832233310451
8,5,1,1,13.036335079653815,1,20.8223870596098
8,5,0,1,13.232776581425734,1,21.47057605177266
5,7,0,0,11.38393748385635,0,8.879039735596976
1,3,0,1,14.598422788398445,1,21.02080231465125
11,6,0,1,8.655577757450839,0,5.20414695863489
4,5,1,1,10.198598260031233,0,6.090854825650017
6,8,0,1,12.201697921916416,0,10.395081158794264
8,4,1,1,14.19403535092568,1,21.828298547405893
5,6,1,1,8.279329078801773,0,4.61057057703685
3,4,0,0,12.101306728940612,0,8.737372065164294
13,6,1,1,12.196849798772906,0,10.797952125506034
4,6,1,1,15.091322827767266,1,22.35444448912014
7,7,0,0,14.893141371771751,1,22.72032014019311
3,7,0,1,13.510190590059546,1,20.17142426621165
10,6,1,1,12.60524320815073,0,11.353369817807147
10,5,1,0,12.472008113914464,0,12.012572804290985
8,5,1,1,14.957872314394905,1,22.60123553365749
7,7,1,1,12.110349069759256,0,10.586696564076073
9,5,1,0,12.331798878219006,0,10.92629649110076
4,5,1,1,16.04404744689187,1,22.978954246065463
4,5,1,0,10.438131115598926,0,7.168798140918713
5,6,1,1,16.296813635142858,1,23.791497074858448
2,5,1,1,14.207937174259024,1,21.091564004188427
5,5,1,1,11.949003896595944,0,9.884620601592935
8,5,1,1,13.335744409647496,1,21.319545182395423
8,4,0,1,13.592401113711222,1,21.02852626105279
10,6,0,1,14.330218896551802,1,22.51570498102325
8,7,1,0,15.17116192978106,1,22.78403291660227
9,7,0,1,12.77255154619324,0,11.828497074670365
11,6,0,1,13.2225441735055,1,21.94266374724698
2,5,0,0,16.44852000622483,1,22.5619187584995
8,5,1,1,15.270296835276003,1,23.730951389369796
7,7,1,1,13.005400768423415,1,21.407534564272748
4,5,1,1,13.94424117055634,1,22.274324564891018
14,6,1,1,11.460815878062126,0,9.924831288312014
5,7,0,1,13.554266377661994,1,21.23515675234769
6,5,1,1,13.897596093962983,1,21.29071713559223
5,6,1,0,8.511745966219603,0,4.892147997078038
8,4,1,1,13.194949324113775,1,21.09550241288265
4,7,1,0,12.6716279245759,0,10.627176030927128
8,6,1,0,8.760683841417706,0,5.430842980413414
12,9,0,0,15.18742978010008,1,23.986795668314343
7,7,1,1,13.156787178337751,1,20.937555984577315
12,7,1,1,10.282837904173592,0,8.552998370265193
9,5,1,1,14.259461301459964,1,21.920195195937488
6,5,1,1,11.412007276910629,0,9.092499088488184
10,4,0,1,11.272764713533055,0,8.866232031547066
7,6,1,1,8.947994734456763,0,6.044059875723838
16,5,0,1,14.120710947638726,1,23.14593045560521
12,8,1,1,11.327103290526727,0,9.994226032773328
8,5,1,1,10.34710723349272,0,8.411662220519649
7,7,1,0,11.355606935656494,0,9.164419660653396
10,5,0,0,11.556393507423548,0,9.374211445706896
14,6,1,0,14.021724057817128,1,24.038365256313718
6,4,1,0,12.648945996408573,0,10.851468580439406
10,4,1,1,8.726006624248594,0,5.35103798651605
15,5,1,1,11.385658007213578,0,10.531106396358153
-1,5,0,1,9.7019493481074,0,5.572023077199724
3,5,0,1,15.974154850719056,1,23.862554672555344
8,7,1,1,14.048087528318216,1,22.227345450868
3,9,1,0,15.026502315648871,1,21.67664793297365
8,7,0,1,13.942599825932923,1,22.349352791774248
11,4,1,0,17.63011571023646,1,25.740838057023453
0,4,0,1,14.709191547188096,1,21.437312660777813
11,6,1,0,12.895510637130176,0,12.274977352550383
8,4,0,1,13.214686669649783,1,21.880637879464786
6,6,0,0,15.679217943642762,1,22.77150651910849
7,7,1,1,10.247253669929494,0,6.841605824318065
6,6,1,1,14.214586240171045,1,21.62971323448343
0,6,1,1,13.478785729003487,1,20.572937133765816
7,4,1,0,13.405363804031392,1,21.261274821871044
3,7,1,1,11.856228286231367,0,9.411679830815668
8,8,1,1,13.939321679451805,1,22.861281853241596
6,6,0,1,14.414107089985905,1,21.939831781019283
6,2,1,0,13.921019808216826,1,21.726073864233584
10,6,0,0,15.35919510820764,1,23.57270884599593
9,3,0,1,16.41633917972834,1,23.928912618621197
1,5,1,1,11.762157126849845,0,8.244847055816722
13,7,1,1,12.092340602058009,0,11.552773475018023
7,6,0,1,12.563272885193337,0,10.993047662248332
7,7,0,1,14.405406689505517,1,22.381382239268557
9,6,1,1,12.462590682198377,0,11.32002760411434
16,3,1,1,10.650051335859336,0,7.886303956960617
10,6,1,1,9.159023142610929,0,6.074446963117312
9,7,1,1,12.174545693212869,0,10.746190101763483
0,4,0,1,10.981647918452753,0,8.005294908763867
9,5,0,1,13.175560118825835,1,21.454389279328414
8,3,0,1,13.77267653305588,1,22.49024029047831
7,6,1,0,11.310423676974665,0,8.688080270648866
10,5,1,0,12.849716285336198,0,12.198410645753958
2,5,1,1,9.289862990366904,0,5.765258232321329
9,4,1,1,10.640525798523502,0,8.500887557272081
7,5,1,1,10.914258444195598,0,8.536300857384873
9,5,1,1,10.156547720122571,0,7.807425558010079
3,4,1,0,12.711843571285511,0,10.617836532557156
13,4,0,1,15.003592165296606,1,23.61992287787098
10,5,1,0,13.743492726906366,1,22.3019211604772
6,3,0,0,10.957824366708262,0,8.060926624902866
13,8,1,0,8.841166820078122,0,5.85763225443482
4,7,1,0,13.388887350926051,1,20.356430099582465
7,4,0,1,15.4770588695544,1,23.69506183025173
9,5,0,1,11.888237435409447,0,9.84298790127128
8,3,0,0,13.55550990828859,1,21.81777829687985
9,5,1,1,15.622109172454923,1,23.740725352101407
5,6,1,0,12.24708605158715,0,10.232855312244032
6,4,1,1,12.52108881814946,0,10.96670811933181
10,5,1,1,11.978322848026997,0,10.44268750819003
5,5,0,1,13.239115255876053,1,21.13693315797214
11,4,0,0,14.36536656124918,1,23.383271987504116
10,4,1,0,10.56559865305902,0,7.940762170024745
6,5,0,1,13.29045382539577,1,21.756153113698318
10,7,0,0,12.729076701508324,0,11.245866467809837
7,5,0,0,10.899265653343456,0,8.885874699397117
2,4,1,0,11.202449458874566,0,7.529705351648706
4,8,1,1,13.08609749772107,1,21.0368082226654
3,6,1,1,8.865903388448162,0,4.952406582542569
4,5,0,0,11.013426337987893,0,8.397368839820565
7,5,0,0,13.320119897690669,1,21.558020831090904
8,4,1,1,16.886601856693943,1,23.85948022295644
4,4,1,1,13.637315006354155,1,20.38873007987285
9,4,1,0,14.099759704932463,1,22.714938022675216
5,7,1,1,13.14660069352538,1,21.342983581077483
7,5,0,1,10.83974590103009,0,8.56412449535046
6,7,1,1,10.847025479921598,0,7.391341055302902
12,8,1,1,13.889246782632876,1,23.08271842801952
12,7,1,1,13.313700423855607,1,22.66589559007196
1,7,0,0,11.008706508909835,0,7.673838490143378
9,4,1,0,16.105956948416694,1,24.478146120734
10,6,1,0,12.598575758776976,0,11.036412340098105
13,9,1,0,13.49976594468082,1,22.325703612094053
7,7,1,1,16.405444354702745,1,24.739260531996887
13,7,1,1,13.274165532978063,1,22.81332768119626
10,7,1,1,13.778783088075423,1,22.195823894137067
7,5,1,1,15.440425116787925,1,23.938036316937986
7,6,0,1,12.613648857290636,0,11.224712247934937
11,7,1,0,14.413153463083434,1,22.593821370630884
10,7,1,0,11.198983588812595,0,9.065692359646963
8,5,1,1,11.216236428412172,0,9.682746656090265
3,3,1,1,12.341575567552942,0,10.285296301014284
6,7,1,0,9.102742966951553,0,4.6169662409038725
4,7,1,0,11.252981379050468,0,7.795300864123787
10,6,1,0,14.618316381890256,1,22.79235442203316
0,8,1,0,10.191048577953286,0,6.985342163117154
4,3,1,1,13.28216604178128,1,20.6396640909974
7,5,0,0,7.755780208895723,0,3.142077842006126
3,5,1,1,12.029579574767247,0,9.454673992809202
4,5,0,1,12.626829265845217,0,10.40842730627566
7,5,1,0,16.253553548456605,1,23.936467418458264
2,5,0,1,17.569217747865544,1,23.933406056182925
11,5,1,1,11.351304790025468,0,10.049520544464514
5,6,1,1,13.919827225643814,1,21.78682664093449
9,6,1,1,14.854063998920452,1,24.048288125468613
6,5,1,0,16.49288481862498,1,23.51560867263738
7,4,1,1,14.629438356018897,1,23.22014252279784
5,5,1,0,10.855419235025972,0,8.281294933393356
7,5,0,1,15.945322553449191,1,23.54367152978553
4,6,1,1,12.857167085808031,0,11.58337372671543
16,5,1,1,10.363652622360524,0,8.702898939130028
9,6,1,1,14.604669600165693,1,21.600454173773045
5,3,0,0,11.697602367174508,0,9.396950853546889
4,3,1,0,12.03424863162736,0,9.5193305401171
2,5,0,1,10.80747968434014,0,8.346667078681843
9,6,0,0,12.886890714420163,0,11.130431479943091
11,8,0,1,12.77694476709043,0,13.013295611297998
11,6,1,1,14.401844591956037,1,23.39690291977309
7,4,1,0,16.759844559435425,1,24.642956199713584
5,5,1,1,14.884396220473764,1,22.31533948545104
9,7,1,1,10.274465906996372,0,8.00908596659951
12,4,1,1,11.343989007839086,0,10.00081770461087
7,8,1,1,12.929638800647284,0,11.119258757672394
11,2,0,0,13.666566998578396,1,22.649485162741577
8,4,1,1,10.193098311676536,0,7.744833550267637
12,4,0,1,12.990807368905957,0,12.460297674159438
4,3,1,0,10.83491737952702,0,7.135150485278847
6,4,1,1,16.86406910758956,1,23.63600055684948
11,4,1,1,16.60702518148394,1,25.17071850805041
0,6,1,0,15.108976235640494,1,21.38479700558066
15,5,0,0,8.82211030454025,0,6.359065221589028
9,7,0,0,13.756364657751451,1,22.78767869626908
14,3,1,1,14.78568624157097,1,24.271826940825047
9,6,1,0,15.538203196118358,1,22.537210427142085
6,6,1,1,11.77004571707868,0,9.084293690270188
7,6,1,1,9.731086510819292,0,7.076900737158515
7,6,1,0,12.873635439918992,0,11.410969934958676
5,8,1,0,10.29177058753717,0,6.352906960414399
3,7,1,1,11.86516582078911,0,9.040133983273329
7,7,0,1,10.848731075382975,0,9.420742234887411
6,7,1,1,10.886587019279578,0,8.32487644620243
7,5,1,0,14.378971826010682,1,21.48590095509019
9,6,1,1,13.5244925487069,1,21.996857003587955
8,7,0,1,11.508967287632103,0,9.314930245495333
11,6,1,1,12.861640968396992,0,12.331511806049503
6,5,0,0,14.38992675896855,1,21.9768979126287
12,5,1,0,12.11495231272289,0,10.94113765732958
11,5,1,1,12.156397544374862,0,10.432806104379644
5,5,1,1,14.52169253889133,1,22.25899474486277
11,5,1,1,10.165223451048634,0,8.033239645526349
8,9,1,1,13.900745710172274,1,22.44346260151774
10,6,0,0,16.147913671120637,1,24.183840190408976
8,5,1,1,11.163601440941072,0,8.734711695923096
10,6,1,0,15.309648285852338,1,23.57394772487016
8,2,0,1,13.362263755095814,1,21.842460530942382
9,5,0,0,18.894760986358893,1,25.64465905731829
5,7,1,0,13.526158653470896,1,21.50521478844258
7,5,0,1,16.130011029142008,1,23.860690944701823
13,6,1,0,13.210904640286742,1,22.420525239339256
10,7,1,1,9.33373988520166,0,6.763818615649652
1,7,1,1,13.311333244715838,1,21.117647208861825
2,3,1,1,13.865749126580829,1,20.291793233242764
3,7,1,0,10.34048839517321,0,6.870316075409979
7,6,0,1,13.672208742054794,1,22.07687555141475
0,4,1,1,11.497610288136215,0,8.084203084175265
4,4,1,0,10.170538486458325,0,6.395034105908177
7,5,0,0,14.57395855941918,1,22.25032728756005
8,8,0,0,17.617493093191154,1,24.865176700468712
9,5,1,0,13.725085441053215,1,21.6916842576356
3,6,1,1,13.368503580404177,1,21.58520995184659
10,6,0,1,12.850357595011037,0,12.233161820697836
6,5,1,1,12.36243795635914,0,10.89645066326391
4,5,1,1,14.747739265305311,1,21.65935051688633
10,5,1,1,14.716725538755275,1,22.93666117235625
6,6,1,0,13.073275808174328,1,21.62855998165799
10,6,0,1,15.877965993032236,1,24.15940394256408
7,5,1,0,10.16532839312528,0,7.628504164668401
5,5,1,0,11.231971550732888,0,8.774204682942644
1,5,1,1,14.010080854632983,1,20.238980612624296
8,8,1,1,15.009000268024334,1,23.171877758503754
6,7,1,0,14.00713755468059,1,22.48090516871841
10,9,1,1,9.814680612795884,0,7.470927176213332
8,6,1,1,12.923232707100087,0,11.616441937464938
11,4,0,0,12.022848608311648,0,10.12320605423091
9,7,1,1,12.382938526977128,0,10.623482443435345
7,4,1,0,12.940670473240557,0,11.073296326021763
11,5,0,1,14.100148262250444,1,23.40381025224248
9,7,0,0,15.59378522942528,1,24.32925153086408
1,4,1,0,11.445105908902931,0,7.593482536503722
9,6,0,1,9.426007748402435,0,6.136023685581821
2,5,1,1,12.55309759181033,0,10.073554250185987
9,7,0,1,12.620066192643964,0,11.181376020934383
4,7,1,1,13.636394597314396,1,22.22081137258051
3,3,1,1,10.903810166211366,0,7.85315847756131
7,6,1,1,18.03199511639093,1,25.580959946908173
6,4,0,1,13.884651212461884,1,21.065476697354026
9,2,1,1,15.058149002771136,1,23.59739816810232
5,5,0,1,11.984673558402072,0,8.705120228640926
13,6,1,0,11.756245570585389,0,10.521510353717176
13,5,0,1,8.952864829282744,0,6.375188177246983
4,4,1,0,17.151184336613056,1,23.859437294632336
8,5,0,1,15.219563286181163,1,24.17885451668205
2,5,0,1,13.312484176612132,1,19.967300562887697
6,5,1,1,12.95881141385009,0,10.595506594888562
9,5,1,1,10.76540281825347,0,7.937352390382587
5,3,1,1,10.550260284086384,0,7.079938073445838
4,5,1,0,14.483460071529707,1,21.5694404279606
8,5,1,1,15.342918690201126,1,23.032416076827595
8,8,0,1,13.402149518423078,1,21.863947803814977
11,5,1,1,12.23336133157692,0,11.060704286600394
9,4,1,1,13.264621307677208,1,21.786040962763217
16,5,1,1,11.8905078526312,0,11.37203130865619
9,7,1,0,14.41561015195353,1,23.173500806187437
5,6,0,0,13.702677904698476,1,21.82001280366189
4,4,1,1,12.84150289563211,0,10.380442418692926
12,4,1,1,13.86010176080585,1,23.29004585904816
10,7,1,1,9.839487247474064,0,7.076109560228709
3,7,1,0,13.851147078516266,1,21.244401821607468
1,5,0,1,13.338545784149789,1,20.02102698337761
4,6,1,0,14.122133889105434,1,21.69999475519198
3,5,0,1,12.026650321867146,0,10.04394853445809
8,7,1,1,13.574983830940909,1,21.72977943373009
8,7,1,1,11.852309889379164,0,10.09114509842358
10,6,0,0,11.792662397446447,0,10.19425227283484
8,7,1,1,15.90845444049738,1,23.925579557951668
12,5,1,0,11.093326659707555,0,9.255487917602132
6,4,1,0,13.516778734355404,1,21.553360775283437
7,6,0,1,10.201926546968537,0,7.701879026401928
5,6,0,1,13.596551916870997,1,22.243627588510357
7,8,0,0,12.045496183532409,0,10.386796591017085
3,5,1,0,14.690101228915102,1,21.783690406916325
8,3,1,1,12.43421380258514,0,11.23510872903718
7,6,0,1,13.346489013258967,1,21.437128460090022
8,4,0,0,12.429591550083355,0,11.333454391976703
9,5,0,1,13.98616879253625,1,22.59075389697996
11,5,1,0,13.174072583310393,1,21.439969865194357
6,6,0,1,12.2893061122257,0,9.56121060196384
11,5,1,1,13.543390449046877,1,22.29987732352965
9,6,0,1,14.654448802455502,1,22.130608406059935
9,6,1,0,15.338823925605274,1,23.88729864610644
7,7,1,1,12.168928374813548,0,10.29495284139799
13,7,1,1,13.49761354878354,1,22.49959532089097
8,2,0,1,11.821557979369931,0,9.504670174842472
9,5,0,1,12.268668463650297,0,10.050220919507376
10,4,1,1,14.68564193856628,1,23.576635087521463
7,5,1,0,12.224300030074904,0,10.190019082538855
10,7,1,0,13.598634172354586,1,22.18422434574906
1,5,1,1,13.745289679504118,1,20.51943617050364
5,4,1,0,8.560693430584358,0,5.047733094032092
3,4,1,0,18.286221888183203,1,25.36410256289849
7,2,1,0,14.941390592755935,1,22.75307605015711
8,6,1,0,10.925742354536249,0,9.101134562786296
3,3,0,1,14.068236244804387,1,21.472193135151027
11,5,0,1,14.420752774163844,1,22.57764032223004
4,5,0,0,12.616276324365304,0,10.24713452082664
4,2,1,0,13.141685134907023,1,20.773936624282346
7,5,0,1,16.032108782060707,1,23.13142670557724
6,8,0,1,10.697997993676644,0,7.946666737352817
11,7,1,1,12.074619007273684,0,11.065542458416571
8,6,1,1,11.731129838338298,0,9.986153196536993
9,6,1,1,12.530662625089972,0,11.542021633800156
8,8,1,1,14.351415797529008,1,22.661417313281493
4,5,1,1,13.660296421407375,1,20.80860750833482
14,6,1,1,12.762345099401436,0,12.801689503054682
6,4,1,0,14.794140177045527,1,22.947710232660004
10,4,1,1,11.95294619482569,0,10.292998196492492
11,7,1,0,15.968445275717874,1,24.264579510718484
7,5,1,1,12.490162853592514,0,10.152800191671846
2,6,1,0,15.53595835351916,1,22.36413826528841
8,7,1,1,12.602667855001911,0,10.410861514874927
7,5,0,1,11.026633036454148,0,8.592661603488699
14,6,1,1,17.072158812713923,1,26.07534101250129
4,3,0,1,13.4755363189407,1,22.287202602915727
9,6,1,1,14.778963489188811,1,24.24628254782983
9,6,0,0,14.97580561407754,1,22.718628732364976
9,6,1,1,10.818642284174182,0,9.137647283348064
10,7,1,0,16.575094304490182,1,24.00331768105824
11,6,0,1,11.012050001455082,0,9.31659684270288
13,5,1,1,14.387900971194249,1,23.528298683670418
8,6,0,1,10.863127571688306,0,8.913190236999698
10,5,1,1,10.951588404651115,0,9.288305892230689
1,7,1,0,11.662988021238748,0,9.35148729095509
8,5,1,0,13.789865205942048,1,21.5615048227654
8,6,1,1,11.019185744190446,0,8.044409034793127
11,4,0,1,14.630995350633588,1,23.58231683280613
6,5,1,1,14.375279254478864,1,22.56416841285967
6,5,0,1,17.052539198356893,1,23.763213485155443
11,5,0,1,11.35819712259782,0,9.65034102381274
8,7,0,0,14.117638255152237,1,21.80468851467049
10,4,1,1,16.341833539132693,1,24.62504556347448
8,4,1,1,12.771595420393416,0,10.547172214475296
6,7,1,1,14.505684245383348,1,21.891586138149
6,5,0,0,14.31497461910476,1,22.168154628848743
8,7,0,1,13.142841920107603,1,22.16436946351957
9,6,1,1,13.722335321058283,1,22.968360827152324
14,7,1,0,14.869689769029849,1,23.500785292309608
1,6,0,1,11.822212336292145,0,8.55941365519903
7,6,0,1,12.872569768843636,0,11.838077000889731
7,5,1,1,10.369897346566614,0,6.70583752301043
3,5,1,0,10.453142462640526,0,8.101529078047104
5,6,1,0,13.835333409379034,1,21.558956451741768
10,4,0,1,9.936859894221987,0,7.72225842630396
3,5,1,0,10.702686436397876,0,7.835103058189026
0,2,0,1,12.801850302154152,0,9.682574440854134
9,5,0,0,11.489081954071992,0,9.799286529946988
11,4,1,1,10.898845599087773,0,9.967393925728718
8,6,1,1,15.86517748092892,1,23.90310574214839
10,6,1,1,7.627278000064394,0,4.430762214828734
11,7,1,0,16.173521995079653,1,24.706791841747293
8,5,1,1,14.9689187366266,1,23.64267821986377
6,4,1,0,15.557127692580128,1,23.02803653243083
11,8,0,1,12.767789412580251,0,12.065938126888788
9,6,1,1,17.13750611309481,1,25.249569753064325
3,7,1,1,11.235206514778564,0,8.527324010393041
9,7,0,1,13.1483925217673,1,21.625931196424936
7,8,1,0,13.251225844927308,1,20.449357138749317
7,4,1,1,11.493068031076133,0,8.4961269980777
12,7,0,1,17.6496073732601,1,25.857407704878508
3,4,0,1,8.771436727277568,0,4.43542618184586
12,6,1,0,16.05702510037191,1,24.141744644714485
7,4,1,1,14.954906078432384,1,22.70122102219892
11,7,0,1,12.511342021639,0,11.601996166229466
9,6,0,1,10.122269062260669,0,7.374069014794474
7,6,1,1,14.382447338934067,1,23.19924247490075
6,5,0,1,10.088732693976496,0,7.287801527106106
9,6,0,1,11.96152557457426,0,10.72296401382629
6,4,1,1,14.25602283016879,1,21.62857355388764
1,6,0,1,14.227097017024624,1,21.933999480478573
9,4,0,0,13.579610161738952,1,21.88549621472537
9,6,0,0,12.7567681457894,0,10.97138067640536
4,9,0,1,9.892940907656966,0,5.695190713743536
3,5,0,1,11.094298645632236,0,7.360520254371028
6,5,1,0,17.785743105130734,1,25.436492260791358
9,7,1,0,10.37525202789353,0,7.6523336271159295
14,6,0,0,13.735120386929143,1,23.88867860386349
11,5,1,1,14.12542180645255,1,23.427940759970312
10,4,1,1,13.573943584423368,1,21.790520861199333
4,4,1,1,11.868495864712663,0,9.569432083932137
3,5,1,1,12.704487178517336,0,10.707172808583696
8,5,1,1,13.287665057761089,1,22.234122248974984
11,7,0,1,14.205895491546167,1,23.18022905553301
11,5,1,1,15.050909522755912,1,22.958478532332823
4,9,0,0,14.814920860793489,1,22.726275717840487
8,8,0,1,8.824283229306694,0,5.542971088745456
7,6,0,0,11.530874464098469,0,8.645056751091095
4,5,0,1,12.591417343803109,0,10.705383164051993
5,6,0,1,9.383716155805782,0,5.301548578743906
11,7,0,1,13.657039699987305,1,22.14478907389667
7,7,0,0,13.71695144314287,1,22.105832575008947
4,5,1,1,13.621020902353534,1,21.03444792164057
8,7,0,1,12.411115190335943,0,11.86979161249327
6,7,1,1,14.461525174872977,1,21.71557962629007
7,6,1,1,14.293351796539948,1,23.47436602877217
12,6,1,1,13.245227296963368,1,22.48450714100074
6,7,1,1,14.106873887346229,1,21.46095749880616
8,3,1,0,15.07882301916232,1,22.79081510862731
13,7,1,1,9.489363838424,0,7.019801749707897
0,4,1,1,11.464054155333104,0,7.757473206419118
7,4,1,1,12.068351333866191,0,10.64360786420011
8,3,0,1,15.441218195515257,1,23.05613205526916
6,7,0,0,12.958467957559003,0,11.235837886663656
14,7,0,0,12.748778201636306,0,12.458032519087348
10,5,1,0,13.84019139978099,1,22.74422358794788
5,5,1,1,14.744662466452096,1,22.689665573103746
6,5,0,1,15.91289287696596,1,23.473571783172314
5,8,1,0,12.53096852441255,0,9.798499037993285
0,5,1,0,10.505675788471766,0,5.583120128936541
7,5,1,1,12.08031528043617,0,9.950825369178515
8,6,0,1,9.450678070445916,0,7.200492197501738
8,6,1,0,17.04536661373864,1,25.008280057902702
8,6,0,1,13.23340428590957,1,20.858530716309566
6,7,1,1,9.362512492031708,0,5.614420342220866
6,6,1,0,13.936331547497376,1,21.42947646422473
4,8,0,1,9.30363835500246,0,5.807804991771208
4,4,1,1,11.728929414745078,0,9.58623926235491
7,5,1,0,14.821196803107652,1,22.74544291095395
6,7,1,1,11.511682371407051,0,8.848195667876825
7,2,1,1,12.147564945354684,0,10.255765707051268
4,6,1,0,13.577646193178287,1,21.128515628497663
7,6,1,1,13.067187552676325,1,19.515017910012396
11,7,1,1,12.080423442589234,0,11.19749756768
11,5,1,0,11.776083771246787,0,10.124965734631331
12,6,1,0,12.953317713911373,0,12.677236132825394
11,4,1,1,12.258605189408344,0,10.40658606256387
20,6,0,1,13.27497301992891,1,22.956078638096656
10,4,0,1,14.443736125528574,1,23.723235047171286
9,5,0,1,15.119664907181033,1,22.891264114969623
5,5,1,1,14.561332877507706,1,22.030249608318247
9,6,0,1,13.365796444836478,1,22.39331620772997
12,5,1,1,10.07404029248374,0,7.595287871368385
3,4,1,0,12.005236266482502,0,9.165964070605389
12,9,1,1,14.629600131078014,1,22.581136540772317
9,5,1,1,18.36907218915307,1,25.47263050325405
7,6,0,1,14.01085228685427,1,21.75509378645263
5,5,0,1,16.360086607604224,1,24.125498157805172
13,7,1,1,13.665706011144312,1,23.56222623709979
7,4,1,1,14.952795665081346,1,22.9236988707002
8,8,0,1,11.271224968839327,0,9.442514797417072
10,5,1,1,10.871786276208756,0,8.327534407282199
