unit_id,post_intervention,internet_access_program,social_media_usage,individual_income,individual_education,rural_residence,previous_internet_access
632,0,1,48.21804012015375,3,7,0,1
633,0,1,48.29321998068699,2,3,1,1
634,0,1,48.42813608724581,1,9,0,1
635,0,1,49.63565516215852,3,7,1,1
636,0,0,50.13932291565576,0,7,1,1
637,0,1,49.39765484963395,4,8,0,0
638,0,1,47.64996099734807,2,5,1,1
639,0,0,46.48998178307058,2,10,0,1
640,0,0,47.27257930864647,3,8,0,1
641,0,0,48.15340122556937,3,7,0,0
642,0,0,48.47736473156122,2,6,1,0
643,0,0,47.82751952555546,4,3,1,1
644,0,0,47.749094499560094,2,8,1,1
645,0,0,49.87396344507882,2,6,1,1
646,0,1,48.92972797932554,3,4,1,1
647,0,0,49.7487583633502,0,8,1,1
648,0,1,47.382213895267206,3,6,0,1
649,0,0,47.08624831891925,1,4,1,1
650,0,1,49.373838894364056,2,8,1,1
651,0,0,48.21079689206085,2,7,0,1
652,0,1,50.12023606593159,2,8,1,1
653,0,0,48.04023129809458,3,6,0,0
654,0,1,49.01285143565783,1,5,1,1
655,0,1,49.58748779128383,4,6,0,0
656,0,1,47.57857382992412,2,11,0,1
657,0,0,49.81134141923543,0,7,1,0
658,0,1,47.378736780504425,2,6,1,1
659,0,0,48.33467052908856,2,5,1,1
660,0,0,50.07669610279425,1,8,0,1
661,0,0,48.21213461526402,4,6,1,0
662,0,0,47.78569573524373,4,7,1,1
663,0,0,48.80394042481654,1,4,1,1
664,0,0,48.72138565340226,3,6,0,0
665,0,1,47.41769334178485,3,4,1,1
666,0,0,47.76023075954025,2,7,1,1
667,0,0,48.403997130019,2,9,1,1
668,0,0,48.62251834549164,2,5,1,1
669,0,0,47.17997618079137,4,4,1,0
670,0,1,46.91066861178477,3,8,0,1
671,0,0,48.7701618371109,3,7,0,1
672,0,1,48.97861776237273,1,8,1,1
673,0,1,48.958700795779386,3,5,0,0
674,0,1,49.37590481278752,2,10,1,0
675,0,1,49.065633731707166,3,8,1,1
676,0,0,49.93164781058852,5,6,0,0
677,0,1,48.747806376636085,2,2,1,1
678,0,1,48.30375746867232,3,5,0,1
679,0,0,48.22096601341371,1,6,1,0
680,0,0,48.15101831708611,4,5,0,1
681,0,0,47.2717667281376,3,7,0,1
682,0,1,47.718907610775794,4,8,1,1
683,0,0,46.61861390426065,2,6,0,1
684,0,0,48.76593775650623,0,8,0,1
685,0,1,48.98529955199443,4,7,0,0
686,0,1,47.847799729888905,3,6,1,0
687,0,0,46.26986411170434,4,6,1,1
688,0,0,48.90648676324248,2,6,0,1
689,0,0,48.32386857556688,4,2,0,1
690,0,0,49.24823234105791,1,5,0,1
691,0,0,49.3692559635377,1,5,0,0
692,0,1,47.278493716733806,1,9,0,1
693,0,0,48.92311501614426,3,8,1,0
694,0,1,49.62506674321865,2,5,1,1
695,0,0,45.52884441475831,2,11,0,1
696,0,0,47.401910883687584,2,7,1,1
697,0,1,47.704831919666354,3,8,1,1
698,0,0,48.67308155702022,1,7,1,1
699,0,0,47.514965165180506,2,5,1,0
700,0,1,49.50768136344532,2,8,0,1
701,0,1,47.80110766884162,5,9,1,1
702,0,1,49.25805567616483,2,4,1,1
703,0,1,49.14226563611313,3,4,1,0
704,0,1,48.15585388151041,2,8,1,1
705,0,1,47.42042989543912,2,5,1,0
706,0,1,49.23932604283038,2,6,1,0
707,0,0,49.95150734346986,3,5,1,0
708,0,0,48.33247241681004,1,9,1,1
709,0,1,47.72831767988527,3,6,1,0
710,0,1,47.9621665650677,2,8,0,0
711,0,0,47.99482918055248,2,5,0,0
712,0,1,49.15389039375672,3,4,0,1
713,0,0,47.841916648360176,3,6,1,1
714,0,0,49.72581378026916,3,6,1,0
715,0,0,48.48617632395224,4,7,1,0
716,0,0,47.1901868750936,2,8,0,1
717,0,0,49.53449052092433,2,6,1,1
718,0,0,47.598969877094106,3,6,0,0
719,0,0,48.50754096105762,3,4,0,0
720,0,0,48.63908648778949,3,7,1,0
721,0,0,50.1656712589474,2,8,1,1
722,0,1,48.86522386593848,2,6,1,0
723,0,1,48.16601248998239,2,5,1,0
724,0,1,49.531614446901735,4,8,0,1
725,0,0,47.8886343394873,2,8,1,1
726,0,0,47.47519784978669,2,4,1,1
727,0,0,50.08190350083805,2,4,1,0
728,0,1,48.49008468591303,2,7,0,0
729,0,0,47.80418384778455,5,10,0,1
730,0,1,49.28596116381743,1,4,1,1
731,0,0,49.224815755377726,4,4,1,1
732,0,0,48.26664741794608,4,6,0,0
733,0,1,48.102342144566585,2,8,0,1
734,0,0,48.4581401470212,2,7,1,1
735,0,1,47.78682196590765,1,8,1,1
736,0,0,49.26559496153686,1,6,0,0
737,0,1,47.99621275613624,3,6,0,0
738,0,0,49.77441896191356,1,9,1,0
739,0,0,46.82631229480646,3,7,0,1
740,0,0,48.20820378744099,3,5,1,1
741,0,0,47.83151109424073,3,8,1,0
742,0,0,48.25315141030124,3,10,1,1
743,0,1,49.39418456624731,2,7,1,1
744,0,0,48.7201212301008,3,6,1,0
745,0,0,48.32131544030162,4,4,1,0
746,0,1,48.26431081251203,3,6,0,0
747,0,0,48.43558405750958,2,7,1,1
748,0,0,48.2770620567685,3,8,1,0
749,0,0,47.70682028049734,1,5,1,1
750,0,0,48.4840747759739,3,7,0,1
751,0,0,49.133995880601184,2,9,0,1
752,0,0,47.79417933040266,1,4,1,1
753,0,1,47.41233150184424,3,4,1,0
754,0,0,47.80357205580627,2,6,0,1
755,0,1,48.171791988352894,2,11,1,1
756,0,0,48.63806551094829,3,7,1,1
757,0,1,49.19007300076481,3,7,0,1
758,0,1,49.98075805327618,3,8,1,0
759,0,1,48.740192590754205,4,6,1,1
760,0,0,48.75167483102251,2,6,0,1
761,0,0,50.41324580239666,3,8,1,1
762,0,1,47.86174373277983,2,7,0,1
763,0,1,46.00732443782425,3,7,1,1
764,0,0,49.38890605797563,1,4,1,0
765,0,1,46.93003572368304,2,9,0,0
766,0,1,50.34370716725844,1,2,1,0
767,0,1,48.79404654070144,4,5,1,0
768,0,0,49.07993814395245,3,4,1,0
769,0,0,49.01304902553073,2,7,1,1
770,0,0,48.36916845961357,3,10,1,1
771,0,0,48.28535582752342,3,6,1,0
772,0,1,48.59811217573483,2,7,1,1
773,0,0,46.14437180972996,4,6,0,1
774,0,0,47.99129818919252,3,7,0,0
775,0,1,48.11631949235274,1,6,1,0
776,0,0,48.5880917785638,3,3,1,1
777,0,1,47.72270386228845,2,6,1,0
778,0,1,48.68723852229989,3,6,1,1
779,0,1,49.16294097058216,4,7,1,0
780,0,0,47.71592537576146,2,8,1,0
781,0,0,47.84579010600008,2,4,1,1
782,0,1,48.62253800253112,2,4,0,1
783,0,0,49.26495138561309,2,8,1,1
784,0,0,47.88962824600971,3,5,1,1
785,0,1,48.64053042891327,1,6,0,1
786,0,0,48.520035464498775,3,7,0,0
787,0,0,46.76364145094086,4,8,1,1
788,0,0,48.69532132668483,1,8,1,1
789,0,1,48.59087695636305,4,4,1,1
790,0,0,48.83618530887614,4,6,1,1
791,0,0,49.4001067769532,1,8,1,0
792,0,0,49.941943409459945,2,5,1,0
793,0,0,47.69894217215744,1,3,0,1
794,0,1,48.78359376138907,0,5,1,0
795,0,0,48.75749533933967,3,8,1,0
796,0,1,48.67600962300594,1,6,0,1
797,0,0,49.53279257466298,2,4,0,0
798,0,0,48.74314435171519,3,8,1,0
799,0,1,49.87836111731797,2,6,0,1
800,0,1,48.21340299191165,1,5,1,0
801,0,0,48.12887969491101,3,6,1,1
802,0,0,49.3061956883978,0,10,0,0
803,0,1,48.58705949376318,4,5,1,0
804,0,0,48.89130158407738,4,6,0,1
805,0,1,50.21003253618306,3,5,1,1
806,0,1,47.535296060053135,2,10,1,1
807,0,0,47.76814083484349,5,7,1,1
808,0,1,48.35196145183612,2,6,1,0
809,0,0,48.32358355869835,3,6,1,0
810,0,0,46.60060713594275,4,3,1,1
811,0,1,46.8349602751326,3,9,1,1
812,0,0,48.95239736658217,2,4,1,0
813,0,1,49.92915800980969,2,5,0,1
814,0,0,46.74458189262651,1,8,1,0
815,0,0,48.91009488503466,1,8,0,1
816,0,1,47.13592013221106,2,8,1,1
817,0,1,47.60536954804552,0,7,1,1
818,0,0,49.37825859095749,4,7,0,1
819,0,1,48.77874263818427,3,8,0,0
820,0,1,49.07960020117705,3,8,1,0
821,0,1,47.466934155356576,3,7,1,0
822,0,1,47.58484048954509,3,6,1,1
823,0,0,48.27475146962242,3,4,1,1
824,0,0,47.83037752928891,3,9,1,1
825,0,0,47.18508721993528,3,6,0,0
826,0,1,49.284708248048425,2,7,1,0
827,0,1,48.51122457803595,3,9,1,1
828,0,0,48.25610962520948,0,8,0,1
829,0,0,48.96078168852268,3,7,1,1
830,0,1,49.301871606047854,2,5,1,1
831,0,0,49.594607149022536,3,6,1,1
832,0,1,48.315974577726834,3,5,0,0
833,0,0,49.49786119263632,2,7,1,1
834,0,0,50.16271736950165,1,7,1,1
835,0,0,48.61104539208277,4,6,1,0
836,0,0,48.41712494446246,3,4,1,1
837,0,0,48.91617965566223,2,5,1,0
838,0,1,48.35231039039852,1,5,1,0
839,0,0,47.93556182104703,2,8,0,1
840,0,0,47.82664366541105,2,7,1,1
841,0,0,48.19547216146421,2,5,1,0
842,0,0,48.17554771470629,3,5,1,0
843,0,1,49.54787593355143,3,7,1,1
844,0,0,48.54450495275022,2,9,1,0
845,0,0,49.31985857020853,2,11,1,0
846,0,0,49.24326644837349,3,5,1,0
847,0,0,49.25773280789569,3,5,1,1
848,0,1,47.99976671964981,2,6,0,0
849,0,1,47.49299333615652,3,10,1,1
850,0,1,48.67450351013247,1,6,0,1
851,0,0,48.97978785501984,2,9,0,1
852,0,1,49.15372523308165,2,7,0,1
853,0,1,47.406609621395525,2,7,1,0
854,0,0,49.59041049352183,2,7,1,1
855,0,0,50.233053408685066,3,5,1,1
856,0,0,48.25156080293847,3,8,0,1
857,0,1,47.70492153834649,3,5,1,0
858,0,0,49.08111218547931,1,3,0,1
859,0,1,49.65560936422208,2,4,1,1
860,0,1,47.35975615186756,2,6,1,1
861,0,0,48.2428369451467,0,5,1,1
862,0,0,48.03739936324305,2,7,1,0
863,0,0,47.291120266375394,2,11,1,1
864,0,0,49.14225957807896,3,4,1,0
865,0,0,48.26848811116534,3,9,1,1
866,0,1,49.3567380339963,3,6,1,1
867,0,0,48.524786827131,2,6,0,1
868,0,1,49.45194233204404,4,8,0,0
869,0,0,47.59087105799899,2,6,0,1
870,0,1,47.2571226715681,2,8,1,1
871,0,0,48.79974244859811,2,9,0,1
872,0,0,49.41344532650336,2,7,0,0
873,0,1,48.76527809373293,4,6,0,1
874,0,0,47.21974729651918,2,7,1,1
875,0,0,47.32046756155699,4,6,1,1
876,0,1,49.85482159169511,1,6,1,1
877,0,1,48.90399444063924,3,6,0,0
878,0,0,48.97234443583935,4,8,1,1
879,0,0,48.305311989045656,3,5,1,1
880,0,0,48.03989957679728,2,9,1,1
881,0,0,48.57769231885637,2,8,1,1
882,0,1,50.13005792321237,2,9,1,1
883,0,1,48.37401971311146,3,5,0,1
884,0,1,47.28875529985309,5,6,0,1
885,0,0,48.31510276946782,1,8,1,1
886,0,1,48.57822067399305,3,6,0,0
887,0,1,51.14520646918505,2,3,0,0
888,0,0,47.16188627950912,2,8,0,0
889,0,0,49.18272524803416,2,7,1,1
890,0,0,48.6918569854094,3,5,0,1
891,0,1,48.52396812426292,3,9,0,1
892,0,0,49.51326124680234,3,5,1,1
893,0,0,49.75409717618135,2,6,1,1
894,0,1,48.377586889901785,2,3,1,1
895,0,0,48.86994169935543,3,8,1,1
896,0,0,49.58821698766415,3,8,1,0
897,0,0,47.766955997062105,2,7,1,0
898,0,0,47.85339190488954,5,6,0,0
899,0,1,49.42842626477266,5,4,1,1
900,0,1,48.62627943047631,3,10,1,0
901,0,1,46.6015436396318,1,5,1,1
902,0,0,49.79879434206573,3,5,1,1
903,0,1,49.06517056481972,0,7,0,0
904,0,1,48.60632510979215,3,6,0,0
905,0,0,50.7620343175072,2,7,0,0
906,0,0,49.68150031339535,3,8,1,1
907,0,0,48.76782536791209,2,4,1,0
908,0,0,49.40236399674948,2,8,0,1
909,0,0,48.95263094019997,3,6,1,1
910,0,0,47.18847202491615,2,6,0,1
911,0,0,47.9147322095864,5,5,0,1
912,0,1,47.9225555786384,4,7,1,0
913,0,0,47.793434918092274,3,10,1,0
914,0,1,48.02736043988924,4,7,0,1
915,0,1,48.69004663326932,2,6,1,0
916,0,0,48.08516219483992,1,5,1,1
917,0,0,47.7655773706494,1,5,1,1
918,0,1,46.25976922098061,3,8,1,1
919,0,1,49.031425370580834,2,6,1,1
920,0,0,48.35153899662533,3,7,0,1
921,0,1,49.05280227218147,4,9,0,0
922,0,0,50.16161308358047,3,8,1,1
923,0,1,47.4629070504804,2,5,1,1
924,0,1,46.62188593979802,4,5,1,1
925,0,0,48.47449036264296,4,7,1,1
926,0,0,48.51138005796383,4,4,1,1
927,0,0,46.947654220367575,2,4,0,1
928,0,1,47.90580733285957,5,7,1,1
929,0,1,49.35576656910712,2,7,1,0
930,0,1,47.50928094604326,2,5,1,0
931,0,0,50.4447793075944,0,6,0,1
932,0,0,48.56879726431319,3,8,0,1
933,0,0,49.69004749206447,4,3,0,1
934,0,0,47.01229793042206,2,9,0,1
935,0,0,48.97654394906319,1,6,0,1
936,0,0,47.427090585022896,4,5,1,1
937,0,1,47.09885054599361,2,4,0,1
938,0,1,47.84348300592199,4,8,1,0
939,0,0,48.79319276477193,4,5,0,0
940,0,1,48.05934236672688,3,6,1,1
941,0,0,49.35444664581567,2,5,0,0
942,0,1,49.14343400667155,3,8,1,1
943,0,1,50.06882076056358,0,4,1,1
944,0,1,48.17986762356352,4,6,1,1
945,0,0,49.80317329385035,3,5,0,1
946,0,0,49.80459951934755,3,6,1,1
947,0,0,48.21867052775824,3,8,0,1
948,0,0,46.75347490023184,4,4,1,0
949,0,0,48.8961321376693,2,7,0,1
950,0,1,46.61832408161917,4,7,1,1
951,0,0,48.36752172753177,2,6,1,1
952,0,1,47.35088482859742,2,8,0,0
953,0,0,49.87089805495584,1,4,0,1
954,0,0,49.60468141763112,2,8,1,1
955,0,0,48.21585011666398,2,5,1,1
956,0,1,49.26063825316567,3,8,1,1
957,0,0,48.26105988293872,0,9,1,0
958,0,0,46.94898037169294,3,8,0,0
959,0,1,45.26904353316774,1,8,0,1
960,0,1,48.790248803247614,3,3,1,1
961,0,0,48.2794871847801,2,6,0,0
962,0,1,49.217468345921645,5,5,0,1
963,0,1,47.47952333872725,1,8,0,1
964,0,1,48.148289917426354,3,11,0,0
965,0,1,48.630266504824014,2,5,1,0
966,0,1,49.03903498969942,3,7,1,0
967,0,0,49.92966452923526,2,7,1,1
968,0,0,48.0913435447082,3,5,1,1
969,0,0,49.38482171374464,3,9,0,0
970,0,0,49.489071523084256,3,5,1,0
971,0,0,49.28852815678663,3,6,1,0
972,0,1,47.44850243652427,3,4,0,1
973,0,0,47.96718426198285,4,5,1,1
974,0,1,48.56888640470588,3,9,1,0
975,0,0,48.166561418552575,3,6,1,1
976,0,1,48.25428124721507,1,8,0,1
977,0,1,48.234225414454784,3,6,1,0
978,0,0,47.62905416682808,4,7,0,1
979,0,1,48.72496829362642,3,7,0,0
980,0,1,47.53123704687604,3,8,1,1
981,0,1,47.21889729921176,2,8,1,0
982,0,0,47.23492184711308,5,7,1,1
983,0,0,46.29957956151556,1,6,0,1
984,0,0,47.4430548973225,4,7,1,1
985,0,1,48.44182901627965,2,5,0,1
986,0,1,49.8750493627574,3,11,1,0
987,0,0,48.53674549501232,1,5,1,0
988,0,1,49.453773993561015,2,7,1,1
989,0,0,48.4124920435195,3,9,1,1
990,0,1,47.97367653838089,3,6,1,0
991,0,1,49.11202637000672,2,8,1,0
992,0,0,47.693319317485006,2,4,1,0
993,0,1,48.78211938025135,0,5,1,0
994,0,0,49.2780874335829,1,7,0,1
995,0,0,49.62988780913991,3,8,1,1
996,0,0,48.78192888399386,1,9,1,0
997,0,0,49.19223705338607,1,7,0,1
998,0,0,46.34230929882055,1,5,1,1
999,0,1,50.42819991390222,3,4,1,0
0,1,1,51.94744173188998,3,9,1,1
1,1,1,51.75579647306622,1,5,1,1
2,1,1,49.23714606134362,0,7,1,1
3,1,0,46.94526880526367,2,9,0,0
4,1,0,47.900436828974215,2,7,0,0
5,1,0,46.36408139041883,2,4,0,1
6,1,1,50.40215015497352,3,5,1,0
7,1,0,47.92421895381928,4,8,0,1
8,1,1,51.168959356659855,3,3,0,1
9,1,1,50.042297961361164,5,7,1,1
10,1,0,48.46903791835568,2,6,0,0
11,1,0,47.448459004745686,2,6,0,1
12,1,1,49.5893692117578,3,5,1,1
13,1,0,46.6812916644632,2,8,1,0
14,1,1,50.67925138884311,2,5,1,1
15,1,0,48.52937250223497,3,8,1,1
16,1,0,46.09583081445593,4,8,0,1
17,1,1,49.44711145636976,4,5,1,0
18,1,0,47.99593633211082,3,8,0,1
19,1,0,47.502771206556666,3,7,1,1
20,1,1,51.80047807369278,3,8,1,1
21,1,1,50.5601897219975,1,5,0,1
22,1,0,48.08782136179547,4,6,0,1
23,1,1,49.070550887921456,3,6,1,0
24,1,0,47.98063876680936,3,5,1,1
25,1,1,53.25749022269125,3,8,1,1
26,1,0,47.32386023716216,3,9,1,0
27,1,1,50.48905022008559,3,3,1,1
28,1,1,50.46947242544847,2,8,0,1
29,1,1,53.77996428740051,3,7,1,0
30,1,0,48.53511805575043,1,8,1,1
31,1,0,47.84309584260477,4,8,1,1
32,1,0,47.72338176237684,2,5,1,1
33,1,1,51.69807657320175,4,5,1,1
34,1,1,51.31838093737648,2,10,0,0
35,1,1,53.30223686079192,2,7,0,0
36,1,1,52.12529439950514,4,8,0,1
37,1,1,50.04139177050512,3,6,0,0
38,1,0,47.56440234466879,2,8,1,1
39,1,1,51.09202105581232,3,6,0,1
40,1,0,49.38923065469908,4,5,1,1
41,1,0,48.04144349496764,3,5,1,1
42,1,1,50.05792329306884,2,8,0,0
43,1,0,45.68375593042813,3,8,1,0
44,1,1,50.53600591088711,3,5,1,0
45,1,1,50.97857965247552,2,7,1,1
46,1,0,46.49375649154646,4,7,0,0
47,1,1,51.67776378036592,2,6,1,1
48,1,1,51.106134873224114,4,6,0,0
49,1,0,48.74192524951487,1,5,1,0
50,1,0,45.92865992089251,5,6,1,1
51,1,0,47.18670559001294,2,6,0,1
52,1,1,50.7957418383396,3,5,0,0
53,1,1,50.618886204884255,2,7,1,0
54,1,1,51.36111003189867,4,9,0,1
55,1,0,47.63859992038309,4,6,1,0
56,1,0,49.67238968721836,2,6,0,0
57,1,1,51.671321409041454,2,6,1,1
58,1,1,51.57773126019151,3,4,0,0
59,1,0,45.63243282767726,1,7,0,0
60,1,1,50.1487234203191,3,7,0,0
61,1,0,46.66754064588999,1,7,1,0
62,1,0,48.22951608869063,2,5,1,1
63,1,0,46.16210199988457,3,7,1,0
64,1,1,49.866982352829766,3,7,1,1
65,1,0,48.5516568937864,2,4,0,1
66,1,1,51.775217059059074,0,6,1,1
67,1,1,51.381142458635175,3,4,0,1
68,1,1,51.52830708678878,3,4,0,1
69,1,0,46.74520793159198,2,12,1,0
70,1,1,51.310208910441176,3,4,1,1
71,1,1,49.78447788901819,2,7,1,1
72,1,1,50.823260320924966,2,7,1,0
73,1,0,47.38502959307948,2,6,1,1
74,1,1,52.89637686763479,3,8,1,1
75,1,1,49.12771488740942,2,5,0,0
76,1,1,51.57253041267615,0,6,1,1
77,1,0,48.79454876276782,4,6,1,0
78,1,1,51.77600164392346,2,6,1,1
79,1,1,51.2477898511959,1,6,1,1
80,1,0,46.56035190849902,3,6,1,1
81,1,1,52.0383564743835,2,5,1,0
82,1,1,49.204335793417,3,5,0,0
83,1,0,46.21689311169591,4,6,0,0
84,1,1,52.57898615136463,4,7,0,0
85,1,1,51.77329864207607,4,4,1,1
86,1,1,50.64447963323145,6,6,0,1
87,1,1,50.11565501011298,3,5,0,1
88,1,1,49.34453307644503,1,5,0,1
89,1,1,49.32820530461408,3,8,1,1
90,1,0,47.115516582972525,3,6,1,0
91,1,1,51.34614234723764,3,6,0,1
92,1,0,45.89210241046433,3,6,0,1
93,1,1,50.01261822840235,2,6,1,1
94,1,0,46.74172576073087,3,7,1,0
95,1,0,45.75245454183528,3,7,0,1
96,1,0,47.710286458502765,4,9,1,0
97,1,1,50.9964978602927,3,6,1,0
98,1,1,51.473343684733344,2,7,1,1
99,1,0,44.97752973978256,2,4,1,0
100,1,0,47.82625230543648,1,6,0,1
101,1,1,51.15773002810555,2,8,0,1
102,1,0,49.32372436982208,2,5,0,0
103,1,1,52.69030888363701,2,6,1,0
104,1,0,46.9555621068304,3,7,0,0
105,1,1,50.90230538773642,2,7,1,1
106,1,1,52.13639030061766,3,7,0,0
107,1,0,48.27492928951429,3,7,1,1
108,1,0,48.28160837391949,2,5,1,1
109,1,1,50.92162957312273,3,6,1,0
110,1,0,46.97832500589846,2,6,1,0
111,1,0,46.22371648288627,2,5,1,1
112,1,0,46.97321802623474,3,8,1,1
113,1,1,51.54531206138039,4,4,0,1
114,1,1,52.65298681755547,3,8,1,1
115,1,1,49.08469989655089,2,7,1,1
116,1,0,46.45930751371569,2,7,0,0
117,1,0,49.35215873848377,3,6,1,0
118,1,1,52.51132502537874,1,10,1,0
119,1,0,47.65146274432274,4,5,0,1
120,1,1,51.7934895378769,2,9,0,1
121,1,0,47.69479044296109,1,7,1,1
122,1,0,47.61056222381323,2,2,1,0
123,1,0,47.490588804499225,3,5,0,0
124,1,0,45.64858878887172,2,3,0,1
125,1,1,51.91492982576011,2,9,0,1
126,1,0,48.18521512922674,0,5,1,0
127,1,0,47.35351049175356,3,5,1,0
128,1,1,51.14001479033437,1,5,1,0
129,1,0,47.45309253711698,4,5,0,1
130,1,0,48.34079934260836,2,10,1,0
131,1,1,50.87813471753248,3,13,0,1
132,1,0,48.80800171191108,4,6,1,1
133,1,1,49.64242009512868,2,9,0,1
134,1,0,46.023937527644925,2,8,1,0
135,1,0,47.042095459227866,3,6,0,1
136,1,0,48.36937681035353,3,6,0,0
137,1,0,48.62111570667946,2,8,1,1
138,1,0,45.4268414060318,2,8,1,0
139,1,0,46.15730934931441,0,7,0,0
140,1,0,46.34522242266209,3,7,0,1
141,1,1,51.18694038153141,3,9,0,0
142,1,1,50.250713313458455,2,8,1,1
143,1,0,47.30542768988214,2,8,1,1
144,1,1,51.39595296751724,2,6,0,1
145,1,0,47.9946907169605,2,7,1,1
146,1,0,46.83460251960008,2,5,1,1
147,1,0,47.808372632777086,4,7,1,0
148,1,1,50.89423418691569,3,8,0,0
149,1,0,48.24694369187161,2,6,1,0
150,1,0,47.24019173325055,3,5,0,1
151,1,0,46.66385846940666,2,5,0,1
152,1,0,46.09380265148183,2,5,1,1
153,1,0,45.82923316990492,2,9,1,1
154,1,0,46.05303632228217,2,6,0,0
155,1,0,45.78039268211389,0,9,0,1
156,1,1,52.83687071062395,2,4,1,1
157,1,1,53.26866701191828,4,5,1,0
158,1,0,46.409967552762105,2,6,0,0
159,1,0,45.65751469280252,2,7,1,1
160,1,0,47.78505396213707,3,4,0,1
161,1,0,46.32404976415867,3,5,0,0
162,1,0,46.97126165896109,1,7,0,1
163,1,0,46.32973515557777,1,6,0,1
164,1,1,48.35739894743326,4,4,1,1
165,1,0,46.02995580827751,2,8,1,0
166,1,1,51.54369476485786,3,5,0,1
167,1,1,50.70442309542452,2,9,1,0
168,1,0,47.54282164610319,2,6,1,0
169,1,0,46.66027138075911,3,4,0,0
170,1,1,50.93513604649497,2,6,1,1
171,1,0,48.83089901203638,0,4,0,1
172,1,0,44.92640498516481,2,7,1,1
173,1,1,49.05928614521478,4,10,0,1
174,1,1,51.979116202144745,4,5,1,0
175,1,0,46.64195119813148,3,6,1,1
176,1,0,47.52097715891329,4,6,1,0
177,1,0,46.09225946834791,2,7,0,1
178,1,0,46.98073007342321,2,2,1,1
179,1,0,47.12171039374175,2,6,0,0
180,1,1,51.82286127301641,3,6,1,1
181,1,1,51.15111202425025,1,8,1,1
182,1,1,50.43636390480808,3,8,1,1
183,1,1,52.91575191700866,2,6,1,1
184,1,1,51.80352544862967,5,3,1,1
185,1,0,47.90092428648024,2,6,1,0
186,1,0,48.600839958933285,2,8,0,0
187,1,0,48.41740012532927,3,7,1,0
188,1,0,47.29400550273972,3,6,1,1
189,1,1,50.45467085698334,2,8,0,1
190,1,0,47.002068766388085,3,4,1,0
191,1,0,46.38164933285414,2,8,1,1
192,1,0,46.40264809619451,1,3,1,0
193,1,1,49.921352934756726,2,7,0,1
194,1,0,47.51613159196919,3,5,1,1
195,1,1,49.84383191888573,2,7,1,1
196,1,0,50.43637357751188,2,6,1,1
197,1,0,47.04570960574527,0,3,1,1
198,1,0,48.51014882971819,4,7,1,0
199,1,0,47.64669504831915,1,6,1,0
200,1,1,49.68939599129621,3,7,0,1
201,1,1,50.42842830978176,2,4,1,0
202,1,0,46.44138409003429,4,8,1,0
203,1,0,46.81115010164095,2,8,1,1
204,1,1,49.013322690718034,3,5,0,1
205,1,0,48.33902844121848,0,8,1,0
206,1,0,46.57587049735112,1,6,1,1
207,1,1,53.78731986518026,2,8,0,1
208,1,1,50.21583306395894,3,6,0,1
209,1,0,47.190703932247445,4,9,0,1
210,1,1,50.836520043972456,4,4,0,1
211,1,1,50.16732427918716,0,9,1,0
212,1,0,48.77898516523291,1,6,1,0
213,1,0,48.144418382312246,2,7,1,0
214,1,0,48.39010824780345,3,4,1,0
215,1,0,47.63470348996353,2,6,1,1
216,1,0,45.72219659521807,2,8,1,1
217,1,0,47.54773679810423,0,5,1,0
218,1,0,45.731313604194405,3,5,1,1
219,1,0,46.08552583194928,1,8,1,0
220,1,1,49.94697159713579,2,5,1,1
221,1,0,47.05604692158004,4,5,0,0
222,1,1,49.90114116242215,5,6,0,1
223,1,1,50.39037064437817,1,6,1,1
224,1,1,51.65904969293509,3,5,1,0
225,1,1,52.3323953941402,2,5,1,1
226,1,1,51.57956409964356,1,5,1,1
227,1,0,47.15078485782206,3,11,1,0
228,1,1,52.94709624796688,4,3,0,1
229,1,1,51.22881376669867,4,7,1,1
230,1,1,51.59677910853803,2,5,1,1
231,1,0,48.33480117687056,4,6,0,0
232,1,0,47.04431476263405,3,5,0,1
233,1,1,51.78710494196432,1,10,1,1
234,1,0,47.08297597160954,2,6,0,1
235,1,0,47.15629986226406,3,8,0,1
236,1,0,47.451041341383146,4,4,1,1
237,1,0,47.19801573024954,3,6,0,1
238,1,1,48.75635515012508,3,9,1,1
239,1,1,50.22886291379732,3,7,0,1
240,1,0,47.62672103203469,4,6,1,0
241,1,0,47.442604200699726,1,7,1,1
242,1,0,47.811317147630575,2,6,0,1
243,1,0,47.01676357338763,2,6,1,1
244,1,0,47.01850591272476,3,4,1,1
245,1,1,51.3253105795418,3,7,1,1
246,1,1,50.486315333012655,4,6,1,1
247,1,1,52.83680963536955,2,3,0,0
248,1,0,46.81720566551134,4,6,1,1
249,1,1,50.91443320291203,2,7,1,0
250,1,0,46.40041042720735,2,9,1,1
251,1,1,52.12025086015906,2,6,0,1
252,1,0,45.67363434994684,3,6,0,1
253,1,1,50.42743333335167,5,8,1,1
254,1,0,48.28902108612163,4,6,0,1
255,1,1,51.55347515486391,4,7,1,1
256,1,1,51.53086975951304,2,7,1,1
257,1,1,51.11772022192941,4,7,1,1
258,1,1,51.16170737723673,1,8,1,1
259,1,1,52.391610573512935,4,10,0,1
260,1,0,46.91851061333961,3,8,1,0
261,1,1,50.4736684650971,3,4,1,1
262,1,0,47.85187275445211,3,5,1,0
263,1,0,46.89192090521851,0,5,1,1
264,1,1,49.21905303690175,4,7,1,1
265,1,1,51.80164749116084,3,5,1,1
