court_id,year,legal_aid_program,conviction_rate,crime_rate,average_income,urban_location,public_defender_availability
64,2,0,54.32314102578269,7,11,1,0
64,3,0,53.52711894103801,7,11,1,0
64,4,0,53.653070082443406,7,11,1,0
64,5,0,51.66495486835856,7,11,1,0
64,6,0,53.92169461437253,7,11,1,0
64,7,0,53.29323140920808,7,11,1,0
64,8,0,49.91590752074889,7,11,1,0
64,9,0,53.92809494387588,7,11,1,0
65,0,0,51.89814271917865,1,6,1,0
65,1,0,51.09771421741981,1,6,1,0
65,2,0,51.66871144874642,1,6,1,0
65,3,0,50.3007261976962,1,6,1,0
65,4,0,52.72780261698494,1,6,1,0
65,5,0,50.5144538125089,1,6,1,0
65,6,0,51.35317736419518,1,6,1,0
65,7,0,50.27004685883349,1,6,1,0
65,8,0,51.18035218181512,1,6,1,0
65,9,0,53.12132340005643,1,6,1,0
66,0,0,50.78952233635254,3,11,0,1
66,1,0,50.11936791236153,3,11,0,1
66,2,0,51.837554555378055,3,11,0,1
66,3,0,51.67328142590724,3,11,0,1
66,4,0,52.841839289456274,3,11,0,1
66,5,0,49.06003410864055,3,11,0,1
66,6,0,51.75083271385638,3,11,0,1
66,7,0,50.35598534731492,3,11,0,1
66,8,0,50.18413869284682,3,11,0,1
66,9,0,54.23048137640963,3,11,0,1
67,0,0,52.117246773658174,5,6,1,1
67,1,1,55.13715286996046,5,6,1,1
67,2,1,57.17354812273603,5,6,1,1
67,3,1,54.5566474251218,5,6,1,1
67,4,1,55.71030292462187,5,6,1,1
67,5,1,54.6563336189943,5,6,1,1
67,6,1,57.96798563721935,5,6,1,1
67,7,1,53.795828459682745,5,6,1,1
67,8,1,54.14289067243563,5,6,1,1
67,9,1,59.16803131492363,5,6,1,1
68,0,0,52.51364886965768,6,13,1,0
68,1,0,51.13522613131772,6,13,1,0
68,2,0,54.2644354282072,6,13,1,0
68,3,0,51.549198532880446,6,13,1,0
68,4,0,55.18376893484384,6,13,1,0
68,5,0,52.06664546648312,6,13,1,0
68,6,0,53.87203197048499,6,13,1,0
68,7,0,51.99664320612505,6,13,1,0
68,8,0,50.16829019762203,6,13,1,0
68,9,0,54.64458540080897,6,13,1,0
69,0,0,51.46250104316546,1,6,0,1
69,1,0,49.644176662942456,1,6,0,1
69,2,0,52.7270766755866,1,6,0,1
69,3,0,51.48624089748941,1,6,0,1
69,4,0,49.711827828617565,1,6,0,1
69,5,0,51.28527911478344,1,6,0,1
69,6,0,53.84386268848717,1,6,0,1
69,7,0,51.88668793013979,1,6,0,1
69,8,0,50.298846646428736,1,6,0,1
69,9,0,51.49693616405365,1,6,0,1
70,0,0,51.65905479027726,3,8,0,1
70,1,1,55.84181707673452,3,8,0,1
70,2,1,58.3139698568527,3,8,0,1
70,3,1,57.44071415892487,3,8,0,1
70,4,1,61.740528254827005,3,8,0,1
70,5,1,57.013649618881296,3,8,0,1
70,6,1,59.25524064865677,3,8,0,1
70,7,1,55.61182675104956,3,8,0,1
70,8,1,56.38812176716125,3,8,0,1
70,9,1,60.44101754984853,3,8,0,1
71,0,0,51.70589143515978,0,9,1,1
71,1,0,49.69519119035045,0,9,1,1
71,2,0,52.274644256082,0,9,1,1
71,3,0,51.36841784408992,0,9,1,1
71,4,0,51.58419368672889,0,9,1,1
71,5,0,50.76271973011404,0,9,1,1
71,6,0,51.65409265340969,0,9,1,1
71,7,0,50.76927196501904,0,9,1,1
71,8,0,49.61818401603996,0,9,1,1
71,9,0,51.79487861528667,0,9,1,1
72,0,0,55.70729640640061,3,6,0,1
72,1,0,54.27585750391463,3,6,0,1
72,2,0,53.21042910445387,3,6,0,1
72,3,0,54.50976459644643,3,6,0,1
72,4,0,52.820086499873696,3,6,0,1
72,5,0,53.94302628408432,3,6,0,1
72,6,0,53.622196819716045,3,6,0,1
72,7,0,53.979223992624384,3,6,0,1
72,8,0,53.39460074705602,3,6,0,1
72,9,0,55.94977644646359,3,6,0,1
73,0,0,51.77019722716776,3,6,1,1
73,1,0,51.926649350273046,3,6,1,1
73,2,0,53.02153984102801,3,6,1,1
73,3,0,52.90432559985836,3,6,1,1
73,4,1,58.57539681887669,3,6,1,1
73,5,1,58.63238787298989,3,6,1,1
73,6,1,58.43436692868184,3,6,1,1
73,7,1,55.67259334930637,3,6,1,1
73,8,1,54.464656435693286,3,6,1,1
73,9,1,59.23552371332693,3,6,1,1
74,0,0,53.02540637183572,1,9,1,1
74,1,0,50.257659402095314,1,9,1,1
74,2,0,53.74435387705525,1,9,1,1
74,3,0,52.056056100630585,1,9,1,1
74,4,0,51.014350161412445,1,9,1,1
74,5,0,52.19689069534,1,9,1,1
74,6,0,53.62487915744796,1,9,1,1
74,7,0,49.88660732267015,1,9,1,1
74,8,0,50.68349955958356,1,9,1,1
74,9,0,52.87085544621083,1,9,1,1
75,0,0,52.305828739027,4,7,1,0
75,1,0,50.06494414961544,4,7,1,0
75,2,0,54.58521708760611,4,7,1,0
75,3,0,52.30660308508169,4,7,1,0
75,4,1,58.50419659054965,4,7,1,0
75,5,1,56.979374880955824,4,7,1,0
75,6,1,57.65524109819408,4,7,1,0
75,7,1,57.37282235000937,4,7,1,0
75,8,1,56.40872334799488,4,7,1,0
75,9,1,58.30044338617623,4,7,1,0
76,0,0,50.21867662097584,1,11,1,1
76,1,0,51.58051023515516,1,11,1,1
76,2,0,51.53360945159551,1,11,1,1
76,3,0,52.383177287346925,1,11,1,1
76,4,1,57.54814893814584,1,11,1,1
76,5,1,55.94747271762839,1,11,1,1
76,6,1,58.90548605163078,1,11,1,1
76,7,1,55.42741442563572,1,11,1,1
76,8,1,57.12017186777984,1,11,1,1
76,9,1,61.60712343993045,1,11,1,1
77,0,0,54.3127030234493,0,10,0,1
77,1,0,52.73140023188598,0,10,0,1
77,2,0,53.61544174304544,0,10,0,1
77,3,0,50.69119478772064,0,10,0,1
77,4,0,50.95996004148242,0,10,0,1
77,5,0,53.92277270038736,0,10,0,1
77,6,0,53.30847426217805,0,10,0,1
77,7,0,51.62416772033812,0,10,0,1
77,8,0,51.98332727392606,0,10,0,1
77,9,0,57.11451257700856,0,10,0,1
78,0,0,51.2482497792206,5,6,0,0
78,1,0,51.30378957774266,5,6,0,0
78,2,0,51.80103333784288,5,6,0,0
78,3,0,50.7666869634698,5,6,0,0
78,4,0,51.12461476519761,5,6,0,0
78,5,1,58.062408483775165,5,6,0,0
78,6,1,60.10241748541243,5,6,0,0
78,7,1,56.38722481979122,5,6,0,0
78,8,1,56.845766187213215,5,6,0,0
78,9,1,59.449603380708304,5,6,0,0
79,0,0,51.4664890826183,1,7,1,0
79,1,0,49.78220419922653,1,7,1,0
79,2,0,53.56260133747914,1,7,1,0
79,3,0,50.94499927298254,1,7,1,0
79,4,0,51.91221013231222,1,7,1,0
79,5,0,52.91706774811452,1,7,1,0
79,6,0,52.07199808439314,1,7,1,0
79,7,0,50.6703049480024,1,7,1,0
79,8,0,51.81761219132851,1,7,1,0
79,9,0,54.13368358686283,1,7,1,0
80,0,0,51.952021022430095,3,7,0,1
80,1,0,50.03106832159244,3,7,0,1
80,2,0,53.29038627157122,3,7,0,1
80,3,0,51.1134825636615,3,7,0,1
80,4,0,50.918746680576334,3,7,0,1
80,5,0,50.14269671626116,3,7,0,1
80,6,0,54.63191731737692,3,7,0,1
80,7,0,49.94765329829909,3,7,0,1
80,8,0,49.31320432202764,3,7,0,1
80,9,0,54.528327490567634,3,7,0,1
81,0,0,50.74482646119569,5,11,0,1
81,1,0,53.18304213430515,5,11,0,1
81,2,0,51.31114235609702,5,11,0,1
81,3,0,50.64559150331144,5,11,0,1
81,4,0,51.909780341953,5,11,0,1
81,5,0,51.19919053815609,5,11,0,1
81,6,0,55.39767411476232,5,11,0,1
81,7,0,49.737225175053936,5,11,0,1
81,8,0,48.58955027823247,5,11,0,1
81,9,0,54.259402127850734,5,11,0,1
82,0,0,53.82759551477664,3,6,0,1
82,1,0,53.35153658528893,3,6,0,1
82,2,0,54.604279668258016,3,6,0,1
82,3,0,53.52717312801549,3,6,0,1
82,4,0,53.2748167201534,3,6,0,1
82,5,0,54.57252865579781,3,6,0,1
82,6,0,53.66890470874578,3,6,0,1
82,7,0,51.923147306529536,3,6,0,1
82,8,0,52.0232796810366,3,6,0,1
82,9,0,54.12201233133192,3,6,0,1
83,0,0,53.03960333447501,2,8,1,0
83,1,0,52.25867900618899,2,8,1,0
83,2,0,51.73459353167984,2,8,1,0
83,3,0,52.33155005499681,2,8,1,0
83,4,0,53.3142392399293,2,8,1,0
83,5,0,54.39715689312772,2,8,1,0
83,6,0,51.84237249031506,2,8,1,0
83,7,1,55.40730027742919,2,8,1,0
83,8,1,54.91960313390574,2,8,1,0
83,9,1,60.24902132610136,2,8,1,0
84,0,0,54.35075706594024,6,6,1,0
84,1,0,56.04804548471358,6,6,1,0
84,2,1,61.96958935654492,6,6,1,0
84,3,1,60.222223222870525,6,6,1,0
84,4,1,60.7387718040103,6,6,1,0
84,5,1,61.13118517445546,6,6,1,0
84,6,1,62.257591458019945,6,6,1,0
84,7,1,58.23135379143044,6,6,1,0
84,8,1,59.09864884979867,6,6,1,0
84,9,1,63.214471221985896,6,6,1,0
85,0,0,50.01902342839387,4,10,1,0
85,1,0,53.03707751618352,4,10,1,0
85,2,0,50.21546046298165,4,10,1,0
85,3,0,53.40025768748233,4,10,1,0
85,4,0,51.67784744739309,4,10,1,0
85,5,1,56.99107785672175,4,10,1,0
85,6,1,59.2887868987035,4,10,1,0
85,7,1,55.25484426867277,4,10,1,0
85,8,1,54.40098026003438,4,10,1,0
85,9,1,59.38394061409759,4,10,1,0
86,0,0,52.89452219063136,7,8,1,0
86,1,0,50.129189171140105,7,8,1,0
86,2,0,54.08955245221814,7,8,1,0
86,3,0,52.49943230001004,7,8,1,0
86,4,0,52.53249649328167,7,8,1,0
86,5,0,52.93113200738488,7,8,1,0
86,6,0,53.37977621728883,7,8,1,0
86,7,0,51.5065266394129,7,8,1,0
86,8,0,52.15764789730208,7,8,1,0
86,9,0,55.180568854738425,7,8,1,0
87,0,0,51.66767202956667,5,8,0,0
87,1,0,51.046229464710976,5,8,0,0
87,2,0,52.92987692130388,5,8,0,0
87,3,0,52.499397216036094,5,8,0,0
87,4,0,53.651426542865046,5,8,0,0
87,5,0,51.89183563166424,5,8,0,0
87,6,1,59.5415766896374,5,8,0,0
87,7,1,56.1169779259695,5,8,0,0
87,8,1,56.55880796701124,5,8,0,0
87,9,1,59.83458561590349,5,8,0,0
88,0,0,52.1306646309558,0,7,1,0
88,1,0,51.96099663272728,0,7,1,0
88,2,0,54.04724741173482,0,7,1,0
88,3,0,52.0697345234535,0,7,1,0
88,4,0,52.59790697911579,0,7,1,0
88,5,0,52.06672865800816,0,7,1,0
88,6,0,52.27416379706018,0,7,1,0
88,7,0,51.28212905962922,0,7,1,0
88,8,0,51.46718218389879,0,7,1,0
88,9,1,60.72127824183386,0,7,1,0
89,0,0,53.33068206407047,2,8,0,0
89,1,0,50.18953405691492,2,8,0,0
89,2,0,55.56398129790836,2,8,0,0
89,3,0,51.66305974472262,2,8,0,0
89,4,0,53.16996046673778,2,8,0,0
89,5,0,51.630169352560536,2,8,0,0
89,6,0,53.7821530565295,2,8,0,0
89,7,0,51.86936034213808,2,8,0,0
89,8,0,51.20591966506331,2,8,0,0
89,9,0,55.62742695834646,2,8,0,0
90,0,0,53.29879828035428,0,7,0,1
90,1,0,51.04721957471029,0,7,0,1
90,2,0,53.72749289563863,0,7,0,1
90,3,0,51.3904932273541,0,7,0,1
90,4,0,51.48592657643128,0,7,0,1
90,5,0,49.15633741804931,0,7,0,1
90,6,0,53.25012489238832,0,7,0,1
90,7,0,50.80678934027143,0,7,0,1
90,8,0,48.756628766612806,0,7,0,1
90,9,0,54.91862600959273,0,7,0,1
91,0,0,53.4115778747159,3,10,0,0
91,1,0,50.80685252053901,3,10,0,0
91,2,0,53.927404140075794,3,10,0,0
91,3,0,52.00260240418162,3,10,0,0
91,4,0,53.85614252430258,3,10,0,0
91,5,0,49.739818082873015,3,10,0,0
91,6,0,53.68359230645874,3,10,0,0
91,7,0,51.48829617112721,3,10,0,0
91,8,0,51.4846320293937,3,10,0,0
91,9,0,55.283948491280086,3,10,0,0
92,0,0,54.1792692873997,4,7,1,1
92,1,0,51.69893753525817,4,7,1,1
92,2,1,58.68543866092354,4,7,1,1
92,3,1,56.74817443637597,4,7,1,1
92,4,1,58.04933902784818,4,7,1,1
92,5,1,57.99465783695763,4,7,1,1
92,6,1,58.95964155366676,4,7,1,1
92,7,1,56.36355399565012,4,7,1,1
92,8,1,55.0925913531198,4,7,1,1
92,9,1,61.433564085812094,4,7,1,1
93,0,0,54.29101153732947,3,10,1,0
93,1,0,52.60407484849122,3,10,1,0
93,2,0,54.13463237190636,3,10,1,0
93,3,0,52.11109495018861,3,10,1,0
93,4,0,51.465989128642015,3,10,1,0
93,5,0,50.92594741820053,3,10,1,0
93,6,0,53.61747613863113,3,10,1,0
93,7,0,53.20830294433324,3,10,1,0
93,8,0,51.958220692402186,3,10,1,0
93,9,0,56.75843058430658,3,10,1,0
94,0,0,49.71221685817484,0,10,0,1
94,1,0,48.42112204636443,0,10,0,1
94,2,0,52.39161324575726,0,10,0,1
94,3,0,51.87206548517662,0,10,0,1
94,4,0,53.16263243870343,0,10,0,1
94,5,0,53.87454947489468,0,10,0,1
94,6,0,55.25752247326648,0,10,0,1
94,7,1,57.821492399948056,0,10,0,1
94,8,1,57.81146323393612,0,10,0,1
94,9,1,60.436399978090456,0,10,0,1
95,0,0,51.99067278227919,1,6,1,0
95,1,0,54.94234575049733,1,6,1,0
95,2,0,57.29382022736259,1,6,1,0
95,3,0,52.33182641448423,1,6,1,0
95,4,0,50.49521488415997,1,6,1,0
95,5,0,53.37783924751651,1,6,1,0
95,6,0,52.321792685300366,1,6,1,0
95,7,0,50.06985661270728,1,6,1,0
95,8,0,50.75662486319459,1,6,1,0
95,9,0,54.510288354397815,1,6,1,0
96,0,0,50.2252398488045,4,10,0,1
96,1,0,50.49770906246828,4,10,0,1
96,2,0,52.34270675173391,4,10,0,1
96,3,0,52.238549203753465,4,10,0,1
96,4,0,52.46134440385894,4,10,0,1
96,5,0,52.56352868352754,4,10,0,1
96,6,0,51.17735337199761,4,10,0,1
96,7,0,49.83200129889517,4,10,0,1
96,8,0,48.6860930099303,4,10,0,1
96,9,0,53.82370889514499,4,10,0,1
97,0,0,49.0251264469624,3,4,0,1
97,1,0,50.00518164189928,3,4,0,1
97,2,0,52.044952070567646,3,4,0,1
97,3,0,48.66838285715684,3,4,0,1
97,4,0,49.1401923898074,3,4,0,1
97,5,1,54.65075416869003,3,4,0,1
97,6,1,58.15273894592195,3,4,0,1
97,7,1,52.66126291378184,3,4,0,1
97,8,1,53.828445542087,3,4,0,1
97,9,1,56.11036495075791,3,4,0,1
98,0,0,52.35561705161376,4,9,0,0
98,1,0,49.86315718002853,4,9,0,0
98,2,0,52.18466606639588,4,9,0,0
98,3,0,51.8995949257416,4,9,0,0
98,4,0,51.60497462871548,4,9,0,0
98,5,1,57.96940209061301,4,9,0,0
98,6,1,58.36405181562983,4,9,0,0
98,7,1,54.84244441863262,4,9,0,0
98,8,1,54.9919232801921,4,9,0,0
98,9,1,57.57418231802573,4,9,0,0
99,0,0,53.61124165714831,4,5,1,0
99,1,0,50.757211982561245,4,5,1,0
99,2,0,53.67746697294096,4,5,1,0
99,3,0,53.18064347050944,4,5,1,0
99,4,0,52.96589471989269,4,5,1,0
99,5,0,53.52358502469931,4,5,1,0
99,6,0,53.384161878671314,4,5,1,0
99,7,0,51.99435029289967,4,5,1,0
99,8,0,52.08962024706285,4,5,1,0
99,9,0,55.04094461149432,4,5,1,0
100,0,0,50.04673864701477,5,8,1,0
100,1,0,50.07616855151344,5,8,1,0
100,2,0,54.16746974820507,5,8,1,0
100,3,0,51.39004928912637,5,8,1,0
100,4,0,51.76445301759029,5,8,1,0
100,5,0,51.92646018797491,5,8,1,0
100,6,0,53.982108317736,5,8,1,0
100,7,0,51.55286803316327,5,8,1,0
100,8,1,54.78518413264438,5,8,1,0
100,9,1,59.52649608674097,5,8,1,0
