voter_age,income_level,gender,minority_status,political_engagement_score,policy_exposure,voter_satisfaction
5,6,0,0,5.289468826566673,0,5.347321239193563
8,5,1,1,8.523084929842097,0,9.144414754249908
13,5,1,0,6.105237879887282,0,5.336136410338805
7,5,0,0,8.111628590272463,0,8.46477569827007
11,4,1,0,5.759077459531385,0,4.808875155417502
5,6,0,1,7.95074931785232,0,8.421874848397398
10,6,1,0,8.041376419955771,0,8.844121769979878
13,4,0,1,9.719685804264936,1,12.684415917019097
5,4,1,1,6.001002864726363,0,4.249427017347629
1,4,0,1,7.255466293382597,0,7.261329789599501
9,4,0,0,9.555899335529707,1,13.036497044167314
6,5,0,0,6.737211112190447,0,6.075813722305736
3,5,1,0,8.975732013576817,0,9.431321269492429
10,6,1,0,11.99692680552243,1,15.00249642794
8,6,0,1,3.419415375049346,0,1.5128053972574482
8,8,0,1,7.886523236297485,0,8.440220468086128
6,7,1,1,7.757459142420521,0,7.984936866256732
15,6,0,0,6.680179299041589,0,5.260801642328749
6,4,0,1,10.224964300459746,1,13.506427092118576
7,4,1,1,7.571597021905292,0,6.907444225201356
6,8,0,0,9.431730975061054,1,13.329145550552685
8,4,1,0,6.823188075219463,0,5.589369776855161
12,3,1,1,9.321822461085764,1,12.627258834079395
6,6,0,0,7.576559228278559,0,8.14578428761056
5,4,0,0,11.47461504768326,1,14.693814712845796
6,5,0,0,11.627846574994974,1,15.01461543412266
9,3,0,1,8.24698350835749,0,7.459841475360023
13,6,0,0,6.976466488422814,0,6.460053112685019
15,8,0,0,9.758262035675951,1,12.38014372834714
8,8,0,0,7.165526405300762,0,7.018790231250204
6,5,1,0,9.814402185544736,1,13.58864433517629
1,6,0,0,10.749543857287,1,13.181163565879697
8,6,0,0,5.545478847386285,0,4.808067049082164
12,6,0,0,10.947241335906984,1,14.001281653736086
6,5,0,0,7.613891886038775,0,7.332025575663886
7,4,1,0,6.398787514086678,0,6.063998398912227
9,5,1,0,7.887798794143979,0,7.954152606835236
8,5,0,0,8.702681890639536,0,9.501187896348137
4,5,0,0,8.159100369531338,0,8.29284090514437
5,4,1,0,8.246447577356863,0,8.914054580890214
9,6,1,0,11.003234582001124,1,13.090488997784837
4,5,1,1,7.748657218778239,0,6.972052327095766
8,6,0,1,8.419622515717773,0,8.979549817471845
11,8,1,0,7.185908625637616,0,6.548584800054271
4,6,1,0,8.72023561807123,0,9.189875505413813
9,7,0,0,8.61260966667733,0,9.2643365872689
5,6,0,1,9.844551585097776,1,12.71158969358466
14,4,0,0,8.719182318211178,0,9.065624726047425
2,7,0,0,10.17462746275177,1,12.808577116571332
14,5,1,0,9.822218901383534,1,13.168284320168487
5,7,1,1,9.497153416157037,1,12.914851710715924
11,8,1,0,7.639094064109003,0,7.764742038146513
9,7,0,1,9.46549147046251,1,12.793184155988902
7,5,1,0,7.6050864129550595,0,8.416292540818912
11,5,1,0,9.436429306385206,1,12.334650215707423
7,8,1,0,10.583503144819256,1,14.300448683189622
6,7,0,0,8.594118015349615,0,8.737629771889159
7,5,0,0,7.636691143210422,0,7.802969673334578
12,8,0,1,9.489332179033466,1,12.960785143655553
9,3,1,1,8.509926416902907,0,8.916305179632689
4,4,0,0,7.261395010373482,0,7.074307162921031
16,6,0,1,11.465891984748476,1,14.46670207634287
6,4,0,0,6.604190946061289,0,5.253562149232637
7,9,1,0,5.178413669602199,0,4.414148854568992
5,7,1,0,7.843095717512314,0,7.841738249391336
3,7,0,0,10.502701193687033,1,13.404241318125386
13,5,0,1,5.720518952736702,0,4.999410297490018
6,8,1,0,10.602800909005314,1,14.598792285686937
6,4,1,1,8.515721977803256,0,8.193667786278322
6,6,0,1,8.532706458306011,0,8.793949641037813
9,7,0,0,11.090558757634923,1,14.790998691994108
8,4,0,0,7.440805538419544,0,7.4373181044671455
8,6,0,0,7.582471294215548,0,7.463556774082609
8,5,0,1,10.376215769273651,1,12.54902920470106
10,5,0,0,6.426599363396539,0,5.622951057530466
5,3,0,1,7.765426194291765,0,7.263586875933086
15,5,1,0,10.546915926263605,1,13.353210646797333
5,5,1,0,7.221727079580389,0,6.990100254517799
10,6,1,0,10.31607485624061,1,12.479591574035997
6,7,0,1,6.545818676291077,0,5.711105299529961
11,6,1,0,8.826746693134114,0,9.047284626792166
9,6,1,0,6.977503210397209,0,7.115763850850722
7,2,0,0,10.076436199017271,1,12.477630904136028
9,8,0,1,8.484870360916746,0,9.092517079901365
4,6,0,1,9.405075750337751,1,12.41986567723342
2,4,1,0,8.893594646463503,0,9.801459329160927
11,5,0,0,7.62987459044416,0,6.813976091517095
7,5,1,1,7.382461006548006,0,7.894051638636283
5,6,0,0,11.85700065367687,1,14.461835937927985
11,4,1,1,9.697933214928549,1,13.06742103704583
6,4,1,0,9.111594670482296,1,12.95857598703349
8,6,1,0,8.018235031758156,0,8.445130479455436
8,6,1,1,11.38479660456532,1,14.547538140908031
9,4,0,1,9.71848492170659,1,13.009094118288786
6,6,1,0,11.244695416420148,1,15.008027619448637
8,4,0,0,6.528191264912781,0,5.292548046639665
8,5,0,0,12.918489415635475,1,15.23080242642382
11,4,0,1,7.865012634081221,0,8.568208699818042
6,6,0,0,8.814041280610562,0,9.13027106677375
4,3,0,0,8.308392963347915,0,9.523978901677552
1,6,0,0,9.592251349459469,1,12.143366321377846
8,7,0,1,7.976081392896454,0,7.701656716380989
9,6,0,0,10.951059955710662,1,13.280223882563597
5,6,0,0,10.277931809626242,1,13.615862106296431
7,6,1,1,8.190304834669876,0,8.038088238538203
7,4,0,1,12.84691339932267,1,16.292788478063983
3,5,0,0,8.654852903485214,0,9.555512668858054
13,8,1,1,5.49378637270711,0,4.270205073018388
10,7,1,1,8.155040023946594,0,8.038128035512717
8,4,0,1,9.56444875706636,1,12.869072395140227
5,5,0,1,10.989018651484985,1,13.779126050656878
3,6,1,0,7.424838548873075,0,7.643733398391149
12,7,1,0,11.21477927733297,1,13.983471165784826
11,6,0,0,9.420625672805848,1,13.159664285006649
7,6,0,0,7.722874045093615,0,7.678970560187608
3,6,1,1,10.531242641437942,1,13.994948559352649
11,4,0,1,6.516607212978663,0,6.3101886941395495
12,5,1,0,9.068225448233584,1,12.301563195025874
10,8,0,1,12.636714321426997,1,15.08401079535575
2,5,0,0,8.81143057240638,0,8.83183719610642
10,5,0,1,6.576522233254986,0,6.337544741831888
8,6,0,1,10.188386709872551,1,13.752424180223684
9,5,1,0,13.25156282732802,1,14.98380733103479
9,4,1,0,6.519218808321321,0,5.094179267194745
4,6,0,0,8.832555626778364,0,9.278242042687186
10,5,0,1,10.000630268030552,1,13.410792898022311
7,6,0,1,9.06905845357314,1,12.57353558769241
12,4,0,0,6.963868479999993,0,6.314750207375128
7,9,1,0,10.267846438691372,1,13.993306608952626
11,7,1,0,6.049116127434795,0,5.27276052696392
10,5,0,1,8.810501675010753,0,8.984602572247379
4,6,1,1,7.830711976144471,0,8.959283080160041
8,8,1,0,7.383874690383934,0,6.67640048624073
9,2,0,0,7.348769886395599,0,6.819200697773214
12,5,0,1,7.714253976317211,0,6.430576617196818
12,6,1,0,10.626413413937492,1,13.780478165773944
4,7,1,0,9.101846298271122,1,11.91639503802032
11,8,1,0,10.61072392737982,1,14.214860178519547
11,9,1,0,7.161732559178704,0,5.357959869059422
5,6,0,1,8.942419130485215,0,10.41671253463577
4,8,0,0,5.637138735059155,0,5.267768326693952
5,2,1,0,8.596644136691143,0,9.143060306561951
8,5,0,0,12.100520177013305,1,15.108403348346366
15,7,1,1,12.260960723640778,1,14.843844465264974
3,6,1,0,10.662599942012406,1,14.681344349985425
9,7,1,1,7.678675694825898,0,7.445514111345524
5,3,0,0,8.605004103292268,0,9.438316275069214
6,7,0,0,8.035664039747655,0,8.492577444500071
6,4,1,0,10.06811515679142,1,14.31686611361732
7,7,0,1,9.950078783643422,1,13.4334166140176
15,4,0,0,8.846080037600265,0,9.27415096129595
9,2,0,1,9.200631410319172,1,12.888020890407322
0,5,0,1,7.818608092783904,0,8.305744936698028
3,6,0,1,8.295855433554904,0,8.893737907289722
7,6,0,1,8.74745533137495,0,9.388144005737352
9,6,1,1,11.43865190696768,1,13.913065480084338
7,8,1,1,6.133479454684002,0,5.2822962652252174
10,7,0,1,10.042714600221816,1,11.31664770386478
9,3,0,1,8.007883871771194,0,8.085692540076481
7,7,1,1,9.502012856264466,1,13.742820150297216
1,4,1,0,8.544254633978486,0,8.994698130035134
7,5,0,0,9.649907652491724,1,13.141907672786264
11,7,0,0,7.753080908680715,0,8.518691680967502
11,7,1,1,7.706614542393972,0,8.576496763066961
2,7,0,0,10.694225900704556,1,14.067832772412707
7,5,0,0,7.53685101795603,0,7.171182868520362
7,4,1,1,7.378107225966597,0,6.778583087576625
13,5,0,0,11.024780270061814,1,14.21846500775816
3,5,1,1,11.800005375270256,1,14.74479276431059
11,6,1,1,7.819063093147855,0,7.410052402740206
12,6,1,1,9.77995053679301,1,12.847066048912485
7,5,1,0,11.3897994212357,1,15.788922989334932
10,7,1,1,9.366639113402508,1,12.461159539474195
6,4,0,1,8.199385071090658,0,8.493663666501607
7,6,1,0,5.818823711230943,0,4.528053746579905
11,7,1,0,5.854471244160251,0,5.142242333083665
8,1,0,1,12.080394006229934,1,15.301694552926277
12,6,1,0,13.081730209513276,1,14.607219475328124
2,7,1,1,11.357391920477657,1,15.159627540070783
8,6,1,0,8.61235126324973,0,9.451223079100638
9,5,0,0,8.79195610388501,0,9.022081495284931
2,6,0,0,9.81884278481143,1,13.493587040566592
4,8,0,0,9.632521483868477,1,12.7915921822897
11,4,0,1,9.982425894651948,1,13.287883993089414
4,6,0,0,9.5488049247077,1,12.792641050467818
6,6,0,0,10.56050763385652,1,13.37187631370704
6,6,0,1,8.166572140889015,0,8.33969718368214
9,6,0,1,12.99775526082838,1,15.837154360302272
6,6,1,1,10.046690634825795,1,12.94154144477908
9,5,0,1,8.627957405612452,0,8.405311370865707
8,5,1,1,6.0846430439925925,0,5.115119483197291
8,6,0,0,8.387287524811338,0,8.873519016918095
7,4,1,1,10.46690061610163,1,13.646522423567816
5,5,0,0,8.414366399984608,0,8.019507873602379
10,5,1,0,4.634481151558327,0,2.7046847439287647
5,4,1,1,8.024309311852779,0,9.383955169543146
4,9,0,1,12.125294937960284,1,14.766126524616524
6,6,0,1,10.638555805339733,1,14.03462557662332
10,4,1,1,9.175382012279782,1,12.922015160109671
6,6,0,1,7.708405709579009,0,7.26089465971005
7,6,1,1,12.021973357609363,1,15.07820917974766
14,6,1,1,8.31344325807921,0,7.532764553780645
10,6,1,1,8.284277656126974,0,8.732312256371737
7,5,0,0,7.3716748493021615,0,7.157556425426497
9,6,0,1,8.070772739705601,0,7.833979285682852
1,5,1,0,11.114947088588824,1,14.756957910806692
10,5,1,0,9.63490182865427,1,12.938734140943756
6,7,1,1,10.76062452042825,1,13.686527918844025
5,6,0,0,11.616713770294762,1,14.67056355010429
11,8,0,0,8.704364267392199,0,8.850149695149552
12,7,0,1,8.207928989721859,0,7.625215603602465
10,4,0,0,10.705577701310451,1,13.584988280057004
8,8,1,0,7.918871167049469,0,7.425397813641765
6,6,1,1,8.393628737917233,0,7.726955168548268
7,4,0,1,8.308057679609952,0,8.346645350985924
8,5,0,0,9.126968310871783,1,12.330600993187158
3,4,1,0,6.981836348057508,0,5.956606979644212
8,9,0,0,11.14636112701972,1,14.960023154417854
12,7,1,0,9.131717612815512,1,11.714852503455605
8,6,0,0,10.305117835262545,1,14.516003199664496
12,6,0,0,7.346818841873038,0,6.920173537319964
11,5,0,1,11.937287629219394,1,14.62118182599116
13,4,1,0,9.763305327582984,1,12.027018369106289
7,5,0,0,7.945672256925072,0,8.637157380365267
12,5,0,0,8.019604155061822,0,7.934113702452192
7,4,0,1,12.772629027243534,1,15.420307320855656
3,5,1,1,8.821696486754169,0,9.46268221556442
9,6,1,1,10.697943593308253,1,13.708910907924004
8,8,0,0,6.696717712789452,0,6.725305058403199
8,4,0,0,4.655332096275034,0,3.77669179303484
11,6,0,1,6.365705191622744,0,5.086454881796336
10,5,1,0,10.172566449899865,1,13.280588028316568
9,4,1,0,9.55117168604546,1,13.73636381100894
6,6,1,0,9.728276365402044,1,13.561382789295294
12,6,0,0,6.909291065008086,0,5.4243059185567954
13,6,1,0,7.333260258130245,0,6.937523584336067
8,3,0,0,8.239134896424885,0,8.63385426411918
9,6,0,1,6.91473494092485,0,6.399088885796451
4,4,0,0,8.166531018096459,0,8.481007542996416
7,4,0,0,9.800747858272604,1,13.619559505971903
8,5,0,0,9.132707927649411,1,12.191543990623266
8,3,0,0,9.889966766672758,1,12.164358557652722
6,6,0,0,9.327431791680873,1,12.743728888083904
5,5,0,0,7.498566205287476,0,6.391205379932762
6,3,0,1,7.51712827522482,0,7.858460485882952
4,4,1,1,7.734897248646595,0,7.78370119093777
8,7,1,1,8.805435559202333,0,9.130366134463976
12,5,1,1,10.116147605155785,1,13.505024346351552
7,7,1,1,9.337520773248569,1,12.776573702825742
8,3,0,0,10.3618642609433,1,13.40678201605443
6,8,0,1,9.038176417984436,1,12.598644355037518
5,3,0,0,10.865629071561049,1,13.3854701633573
9,5,1,0,8.527827008028005,0,8.288711149127783
6,3,0,1,10.075133862047595,1,13.19808333846444
2,7,1,0,8.46301980590664,0,9.470244156538143
5,8,1,0,10.44554546130822,1,13.042741681194254
6,4,1,1,7.700876644934617,0,6.684097496412933
7,6,0,0,10.466675468741013,1,13.158349361672386
13,5,0,0,11.753648982056593,1,14.62508673052504
7,5,0,0,10.93243415369628,1,14.176179560700186
12,3,1,0,11.03540659413426,1,14.051676707078803
1,9,0,1,8.034046329778683,0,9.306151022034683
6,3,0,0,8.59702784095417,0,9.500528992584286
10,3,0,1,5.562308288054783,0,4.410488976672638
7,5,1,1,12.35423484470254,1,15.067542563802274
9,7,0,0,12.365035595348523,1,14.44531938114217
9,4,1,1,7.614576407218253,0,6.790047371951383
4,5,0,0,7.036817426027284,0,7.117665799815911
11,4,0,0,4.533382464955575,0,2.4019228453357804
8,3,0,0,9.994344939106124,1,13.314991236120228
11,4,0,0,9.21775893445278,1,12.221170592520457
11,6,1,1,8.602864997625465,0,8.23654086262347
5,8,0,0,7.964793102145443,0,7.275403945078105
13,6,0,0,8.51458161477599,0,8.56577311501201
5,5,0,1,8.719717732737289,0,8.824875974930922
7,5,0,0,10.195757772913982,1,13.728209304110557
10,5,0,0,9.207101091805214,1,12.167727958384944
4,6,1,0,9.49419568949328,1,12.60269335282283
2,6,0,1,10.233727236656463,1,13.782696282623084
7,5,0,0,8.188761166360267,0,9.384594412203178
9,3,1,1,8.39186495574844,0,7.911495374957981
4,4,0,0,10.40525418290852,1,13.961339123077366
8,5,0,1,9.280465724257692,1,13.113958707866136
11,5,0,1,8.297474478453982,0,9.18572527169732
10,5,0,1,11.143023230781242,1,13.901845397854348
10,6,0,0,8.541305016877073,0,9.214670399242776
8,7,0,0,7.38030009186866,0,6.960124042173551
12,9,0,0,10.881944339903722,1,14.643798915911018
8,5,1,0,7.596983330696403,0,8.439811144358725
10,5,0,1,10.669268607088457,1,13.88177541168524
8,6,0,0,9.007408528076123,1,12.219692530811772
15,4,0,1,8.269870339964221,0,7.699397716127579
5,7,0,0,10.202158066424884,1,13.691715979097197
3,4,1,1,12.159936508312722,1,14.262578322780048
9,5,0,1,7.945554321132643,0,8.857112285262355
16,4,0,1,7.635416043399368,0,7.046106575583681
11,6,1,0,9.786628985135753,1,12.902257733752338
5,7,1,0,9.286936905008057,1,13.261141539534384
11,4,1,0,8.551025663280143,0,8.973433194045718
6,6,0,1,7.53298525534909,0,7.479495480809043
11,5,0,1,9.12152922757314,1,12.86195382492506
11,6,0,1,8.917847469873715,0,8.481351811177921
14,5,1,1,9.742032295533733,1,13.221898833099337
7,6,1,0,7.284409985305338,0,6.732640644767391
5,6,1,1,4.0208640357862455,0,1.879649782341952
6,5,0,1,7.217288421018464,0,6.545288944746578
10,6,0,0,7.612725908665508,0,6.808769511014602
7,6,0,0,6.486182123300274,0,6.232343877497657
7,4,0,0,10.20831952770212,1,13.498386657442438
9,8,1,1,10.248530126466788,1,13.827608787033771
12,6,1,0,12.293179256394149,1,15.066362718635784
8,6,1,0,8.501625835187022,0,7.896097327485194
4,7,0,0,11.34437240693513,1,13.577527053926078
10,4,0,0,8.941508330419284,0,9.706493646037703
13,6,1,1,8.318652554805611,0,8.105892693555768
7,3,1,1,7.328110729299467,0,7.624882108542613
7,5,1,1,7.638025117289321,0,6.929078753870312
8,4,0,1,11.008896676643952,1,13.543509468627942
9,7,1,0,7.945825571756371,0,7.214292496046971
3,6,0,0,11.774494231990571,1,16.105629343728246
9,7,0,0,9.118364430207205,1,13.291189404626904
0,5,0,0,9.564929238854896,1,13.123485637167285
8,6,0,1,10.820277432314986,1,14.16053227643077
9,5,0,1,8.556175626137401,0,8.65335957472565
12,5,0,0,8.67547679500281,0,8.362857794311452
3,4,0,0,9.299130293045438,1,13.233523012402683
5,6,1,0,9.91416695468971,1,13.21461062719049
9,5,1,0,7.088332824527657,0,6.375892714797149
12,8,0,0,11.330229139164755,1,13.384077507019985
6,5,1,1,9.583645437026735,1,13.433288249001516
10,6,0,0,7.381603459730887,0,5.897038237368558
11,5,0,1,8.897499833498715,0,9.61218412709398
9,7,0,0,10.91271251248343,1,13.440926637873115
8,3,1,0,8.98321474841762,0,10.609089745113176
6,3,0,0,9.336240269914706,1,13.212785518030747
2,5,1,0,6.872276079330106,0,7.042657706661081
7,5,1,0,9.561369373741504,1,13.30598893612299
10,5,0,0,5.621825018682296,0,4.141584006251523
7,5,1,1,5.1140553582926245,0,3.713234695352239
9,7,1,1,9.065233511237668,1,13.534024338194955
2,7,1,1,9.94728037851864,1,13.591103521185662
12,6,0,1,7.03157223756175,0,5.940122145127092
13,8,0,0,6.423335726750274,0,6.404469021589823
4,5,0,0,7.416682780777058,0,7.470988524349939
8,5,0,0,10.616207872079952,1,12.724599885492664
5,5,0,0,12.265176693884936,1,14.68368582320258
9,6,0,0,12.196481640704818,1,15.437817696623853
0,3,1,0,6.834729670008235,0,5.9674671332942975
9,6,1,1,8.008769291330903,0,8.480301365968725
15,6,0,0,6.624814745781104,0,5.494810618477763
4,6,0,1,6.05618903872533,0,5.644636822155864
9,5,0,0,9.56796265369922,1,13.091333692487373
6,6,1,0,8.64204874453428,0,8.7014046516741
10,6,0,0,10.048183352518311,1,13.11764294778421
14,8,1,0,11.263397044730766,1,14.514204803071705
9,6,1,0,6.737304529260793,0,5.876536358294367
8,7,0,1,8.830618941535777,0,9.254129489810804
10,4,1,1,11.452295645596678,1,15.369014118263404
4,7,1,0,9.609282771411191,1,13.043355841493485
8,8,0,1,8.023752665904539,0,7.577916884818884
8,7,1,1,8.311665862753452,0,9.486108566398258
2,4,0,0,9.27562789761977,1,12.260616737322357
11,5,0,1,8.102728534664354,0,7.782214694090537
9,6,0,1,11.348889587897114,1,14.900019391543736
3,5,0,0,9.75922746343759,1,14.087009271956468
8,8,0,0,6.847605370176984,0,6.41286305138788
10,4,1,1,7.075967235779075,0,7.148238737335787
16,4,1,0,9.500310436408755,1,12.529443067848996
12,6,1,1,8.231552980379435,0,7.537415039451569
3,6,0,0,4.962110818312154,0,3.2695748071749144
6,5,0,1,9.884785949406725,1,12.817190092045507
6,2,1,0,8.740634846777189,0,10.240522855861212
11,6,0,0,10.019638123539028,1,12.509462924870656
8,6,0,0,9.08023459194299,1,12.201813741157745
13,5,0,1,9.464560996567467,1,13.532523517444355
9,4,0,1,8.760238803131518,0,9.470191271209323
10,6,1,1,8.905144438150474,0,9.424310977370071
6,5,0,1,10.890700689484657,1,14.236070724392402
9,7,0,0,7.293518867367029,0,7.0184406971875966
10,6,0,0,7.712117841186867,0,7.646884955438055
4,6,0,0,10.537994320145335,1,13.399402685273218
4,7,0,1,6.3333525392853005,0,5.093994124512737
9,4,1,1,8.746409286472993,0,9.024790777866489
10,7,0,0,11.121750259146562,1,13.83436459658385
9,4,1,1,9.429802237639016,1,12.4052202586029
9,6,0,1,6.927097499881757,0,6.51222701233025
9,6,1,1,8.40757013809602,0,9.164110450367827
11,9,1,1,11.0343333890332,1,13.785505866428243
5,4,1,0,12.097053503509102,1,14.97944335239069
12,6,1,0,9.915005866286029,1,12.4425955685804
3,7,1,1,13.12817945147586,1,15.473631741946596
7,6,0,0,10.4221946430667,1,14.28442171314452
10,5,0,0,9.11946973002514,1,11.775960203346548
5,6,1,0,6.239763400664412,0,5.400066193328349
0,6,1,1,8.949931317523957,0,8.741996190997439
7,6,0,0,10.70990076333746,1,14.505639820713332
3,5,0,1,10.881667977233509,1,14.479158485661706
8,6,0,0,12.845048541140578,1,14.643114443254522
5,3,1,0,5.878888498157875,0,4.760467217191932
12,4,1,0,6.508272384010263,0,5.400092741513301
1,5,0,1,9.883263382778953,1,13.156673631456362
10,5,0,0,7.34880654223457,0,7.404405970033384
8,6,0,0,13.055677700147289,1,15.68291333045115
9,7,1,0,4.4703695649391175,0,2.273825444867681
9,6,1,0,9.737466650042126,1,12.352839558928078
16,2,1,1,9.759589085810214,1,12.571839555641963
2,5,0,0,14.256211212450308,1,17.17203397198113
8,6,1,1,9.468504891693277,1,12.18253894053163
17,4,1,1,7.996759106845666,0,8.332682991142399
5,5,0,1,12.8964211056075,1,15.417147854591825
5,6,0,0,14.198060079696177,1,16.608264415206094
3,6,1,0,11.572195934635609,1,14.491132241584406
7,5,0,0,7.160574583513895,0,6.04573657303626
8,5,0,0,6.578173371900188,0,5.617016634812172
13,4,0,0,4.835885223845895,0,2.628781433422626
5,7,1,1,7.642400481595333,0,8.30630354830087
1,3,1,0,7.040755819468027,0,6.652620338724868
6,6,0,0,12.4771640803009,1,15.458592373479911
13,3,1,1,7.365733966227504,0,6.676913890342979
8,8,1,1,12.385900914485084,1,15.500124838586464
13,8,1,0,8.018723173967059,0,7.700287297601014
3,5,0,0,10.328297566331097,1,12.775154735193087
10,6,1,0,7.287741829281351,0,7.559602120663192
0,7,1,1,9.805762101072728,1,13.153099896288795
5,1,1,1,4.4537466258953895,0,2.9137934809043324
7,6,0,0,9.865777778660608,1,11.967101437096156
6,3,1,0,9.8204863356199,1,13.039028419502106
4,8,0,1,11.646537015821846,1,15.07058248774627
11,5,0,1,5.618905983250642,0,4.214338857517051
4,3,0,0,11.487764104898725,1,14.6762611475641
2,7,1,1,10.940459639519934,1,13.629582570104546
9,4,0,0,6.78698308398414,0,5.633579717240073
3,5,1,0,11.125042864445325,1,14.462118446720009
6,3,0,0,6.049449969382634,0,5.791543016461627
12,4,0,0,8.804601231255168,0,9.156135912961163
6,6,0,1,9.260200561796944,1,11.416868348040095
2,4,0,0,9.828080141325676,1,13.269925348046527
9,3,0,0,9.61216805866729,1,12.947319341418272
8,7,0,0,8.834480353057758,0,9.061018585211036
8,4,0,1,8.985339257588704,0,9.257253544484897
11,5,1,0,10.533690356793803,1,13.613207467712018
9,7,0,1,9.065685263111089,1,12.453999337583369
6,7,1,0,6.422699468160499,0,6.181781232990926
9,6,1,1,11.61516683181125,1,13.956249576253446
5,6,1,1,8.11834146841533,0,8.736265783358697
5,7,0,0,7.632759799495129,0,7.102046493844098
13,6,0,0,7.697690977688575,0,7.460177270008187
6,4,1,0,11.648507992094096,1,15.073586433566623
2,7,0,0,10.912475358657009,1,13.54862178565999
5,5,0,1,7.902798642179245,0,7.809164805327624
6,6,1,1,11.270317080865814,1,14.93535689829773
9,4,1,0,8.688844615746175,0,9.59051376650978
3,3,0,1,7.20788698693136,0,7.516149980780688
3,6,0,0,9.518126560234007,1,13.498352767036057
3,4,1,1,8.026413034112073,0,8.329618260235513
10,4,1,0,11.066388496151603,1,13.702672383270707
7,7,0,0,11.360561257756938,1,14.177564168796748
5,7,1,1,12.6983941206226,1,15.426702981621382
9,7,0,1,9.265429666266076,1,12.627440162266788
6,4,0,0,5.806439058834865,0,4.803473738791525
5,2,1,0,6.549829617137268,0,6.10414508720766
8,4,0,1,11.01024086301644,1,14.10639524779648
6,6,1,0,10.423387200595936,1,13.926975233414192
12,6,1,0,12.509448567554813,1,15.215656819061149
10,4,0,0,8.314567476327573,0,9.072422831362518
9,5,1,0,7.836586299088905,0,7.207548279345557
15,7,0,1,10.67416330504721,1,13.326211364769534
