age,income_level,gender,minority_status,credit_score,tax_credit_eligibility,consumption_rate
8,7,0,1,17.833603249512848,0,5.930612815424039
9,5,1,0,16.168435612055962,0,3.1035726063376856
5,5,1,1,19.42348484917734,1,18.631946675686688
7,6,0,0,18.28166624006364,0,7.447577949155649
2,8,1,0,19.46934324598969,1,18.68805205994052
5,6,1,0,19.490455308573495,1,19.100406147701367
4,4,0,1,18.47421733138909,0,7.424941794464141
4,2,0,0,15.975261584235428,0,4.82876437490119
5,3,1,0,21.284455842957165,1,19.783013403561142
7,6,0,1,18.26244103628794,0,7.028918817796553
8,5,0,0,19.78677961363197,1,17.87033666462938
9,5,1,1,19.03612738184948,1,16.46324515406718
6,6,0,1,20.249688556261653,1,19.12041283065032
7,4,0,0,20.08782906189844,1,18.196080355556905
4,4,0,0,21.22680753142356,1,20.416166913962304
1,7,1,0,20.642887198066457,1,20.527079372198752
9,7,0,1,21.24493458807633,1,19.978527840539737
11,5,1,0,16.793142411864483,0,4.48738208881725
8,6,0,0,18.119245340782804,0,6.67005058179455
15,8,0,0,19.30866154179769,1,16.075715418701865
6,5,0,1,18.202115910436333,0,7.257698295958288
11,3,0,0,19.1104956667129,1,17.645280313161084
9,5,0,0,22.10814410702735,1,19.34161631650975
6,6,1,1,17.767314073226576,0,7.065705276313995
6,5,0,1,17.097947340553343,0,5.2195792696994445
12,5,1,0,14.938853814670663,0,1.5183999432921729
13,5,1,0,19.837228852039026,1,17.827268213204142
6,7,1,0,19.12315763552551,1,17.426483812108227
10,7,1,0,19.89646060963828,1,17.4599632427141
11,6,0,1,19.18362774572128,1,15.26304771019971
7,7,1,1,15.4333931122643,0,2.7726263543706278
4,3,1,1,19.18765513965115,1,18.10642998215495
8,6,1,1,18.50503213847777,0,7.695229160669056
5,7,1,1,20.735685915809107,1,18.599578226670022
3,8,0,1,20.473157723020428,1,19.19177032399413
6,6,1,1,18.81113644559876,0,8.079641587846082
10,6,1,1,22.36894917829636,1,19.635180592040687
11,5,1,0,18.24721010511947,0,6.139490009764787
7,5,1,0,19.95197352977308,1,18.108100172360466
7,6,0,1,19.48843921914906,1,18.417853868411008
4,8,1,0,18.024297377884665,0,6.473646643109402
7,9,1,1,20.78214135261514,1,18.890333634606588
6,5,0,1,18.83382780676319,0,7.83490320071049
10,6,1,0,21.14793348717936,1,18.625688258191115
11,6,1,1,17.208507937913886,0,4.645558736651877
12,6,1,0,22.273965127497625,1,19.01860127384404
14,7,0,0,16.546880221001196,0,3.5573692220739965
7,8,1,0,21.955101465101603,1,19.71723874303389
5,6,1,1,19.517655860255225,1,18.652011178569037
9,8,1,0,18.421727528796406,0,5.885565175735041
9,3,1,1,18.74388320821827,0,7.359170595281164
8,5,1,1,18.73245445231725,0,7.770383480164939
2,7,1,1,22.030884309783204,1,20.70831737341044
1,6,0,0,20.18767769029845,1,19.53524277112665
7,5,1,0,17.57065622052608,0,5.544445276873347
8,6,0,1,18.941369637584195,0,7.81007008574798
2,5,1,1,18.15100278567735,0,7.469337159746305
10,6,1,0,17.5235784555836,0,5.520271723663658
8,4,0,0,14.671120154696196,0,1.330915204911796
9,8,1,1,18.422271160272786,0,7.605054145991725
7,4,1,1,18.809234750979083,0,7.978786308999616
6,4,1,0,20.50542020134091,1,20.088952414425528
3,6,1,0,19.90097862067423,1,19.10200311768837
9,6,1,0,18.98922200601516,0,8.014203311645826
7,5,0,0,17.260379162627885,0,5.322669342168492
13,6,0,1,18.85853090378155,0,7.534569687882166
4,0,1,0,18.44048382522484,0,8.648091208096028
8,3,0,0,19.076800136631167,1,17.547793196224653
12,5,0,1,17.554975815169804,0,5.229713621888849
6,4,0,1,21.37406909724584,1,19.67231922428294
10,5,1,0,20.01077106692348,1,18.113315277096145
8,5,1,1,19.860456450863715,1,17.93480403552856
7,5,0,1,17.46299491763116,0,6.169685117734836
8,8,1,0,16.910678384149595,0,4.88441115747085
6,6,1,1,18.92968472849076,0,7.844243399654345
9,6,0,1,16.191551551905626,0,3.355001468359848
6,7,1,1,19.3572527596148,1,17.56172337545893
7,7,0,1,20.750790785290192,1,18.69169689663579
9,6,1,0,18.61172035750658,0,6.045358691011655
8,6,1,0,16.68348104171393,0,5.081707860889511
10,8,1,1,20.52550385949977,1,18.75058105124615
14,7,1,0,19.625913480352803,1,18.15805600615446
9,5,1,1,17.403146375799807,0,5.249048406834113
2,3,0,1,17.236111359618487,0,8.00810870185777
10,8,1,1,14.519788152425711,0,1.4334427364137683
5,5,0,0,19.57960245929712,1,17.99916971827428
9,5,0,1,20.594593407526038,1,18.02357591520456
4,5,0,1,15.26918881792542,0,3.5564812649155595
9,7,1,1,17.524019474281474,0,5.203121242036643
7,6,1,0,19.844957649522502,1,19.283596540181133
7,5,0,0,15.5483802319861,0,3.1564407773690357
7,4,0,1,18.51112367093494,0,7.375847262172888
5,6,1,0,20.85329597070573,1,19.566323691945566
4,4,0,0,17.06975411916947,0,6.418866756240619
5,6,1,1,18.179647684573847,0,6.843723664524765
9,6,0,0,17.815190163300215,0,6.019166342696152
3,1,1,0,18.056963124994876,0,8.669410192729957
7,4,0,0,16.63249123938653,0,4.664583846402777
10,5,1,1,18.800459423483684,0,6.711612424016681
6,3,1,1,18.165681824113275,0,6.61967149120679
8,6,1,1,20.323026834392504,1,18.431674689406496
6,4,0,0,16.925117038727915,0,4.860649787302135
9,5,0,1,20.45214918597657,1,18.29630344769295
5,5,1,0,19.493555565509887,1,18.934436877723662
3,6,1,1,16.52262030590694,0,6.048345646741574
5,9,1,0,16.26447267680015,0,3.920853726853929
9,8,1,0,24.604662920498782,1,22.409407248979825
11,4,1,1,17.092448079455515,0,4.112877901127429
10,7,1,1,15.783805212957096,0,2.685313169621052
9,4,1,1,20.70230429346759,1,18.8791889419354
5,6,0,0,22.15941155399649,1,20.3597784447143
10,4,0,0,15.33422178785528,0,3.0175450625788978
11,6,0,0,15.209153478165284,0,1.4412540781284051
6,6,0,0,18.452847895822032,0,7.929412163592307
7,8,1,0,22.889645025153293,1,20.38470186462377
3,7,1,0,21.457932403216347,1,20.87360139455656
8,5,1,1,18.46408172828381,0,6.800565222500377
9,4,0,0,15.9002738745239,0,2.6203910171716864
7,6,1,0,21.844822706859173,1,20.47688315778693
5,7,0,1,19.372919493546046,1,18.309400323946686
12,3,0,1,16.41470803192996,0,3.2962836140968146
12,5,0,0,20.48315717548816,1,17.58787437904323
7,5,1,1,21.510854717227936,1,20.364990568382424
7,7,0,0,14.304846176809054,0,1.1965757471038645
10,5,0,0,21.52677021055797,1,19.78907837901935
5,4,0,1,20.903025878182103,1,19.84729733079495
6,6,1,0,19.95582163690823,1,18.012829548633277
10,7,0,1,19.38743761862505,1,17.4118757719935
11,4,0,1,15.532443796053789,0,2.821809278490392
6,4,1,0,19.85838970601692,1,18.47129007724073
4,4,1,0,21.32821839548984,1,18.740975586117447
7,6,0,0,14.13310830056544,0,0.8229448808351102
8,4,0,1,21.341867160837136,1,19.60853097814698
0,5,0,0,20.795979453749563,1,20.67494951830029
8,6,1,0,17.481488428010206,0,6.104919571992652
11,5,0,0,18.15176577243174,0,5.339425157268009
6,6,1,0,23.108783844520687,1,20.550032868811243
10,5,1,0,21.57238617108065,1,18.839878600820487
6,5,0,0,19.223356269875037,1,18.15973456476747
14,6,1,0,20.390665783491176,1,17.95468148616059
0,6,1,1,16.520437160624553,0,6.190699260071234
1,5,1,0,19.91826969086378,1,19.841315400125502
10,3,1,1,17.924597918665796,0,6.011179672633437
11,8,1,0,20.200927830188583,1,18.342061694154413
8,5,1,1,15.537161979919844,0,2.621078005474325
8,7,1,1,15.205281901988236,0,1.9897707568361425
7,6,0,1,19.962862711594905,1,17.98620662200649
7,4,1,0,17.456167774864248,0,6.264876750341012
11,5,0,0,18.577304291831258,0,5.819821585612682
9,8,0,0,19.664739765113207,1,17.403227201473946
8,5,1,0,18.38303648848689,0,7.7415955167030255
3,5,1,0,22.59270947545254,1,20.149654125970176
7,4,1,0,17.809726106421564,0,6.178693738186049
5,6,0,0,18.7157163254494,0,7.949609987072359
10,4,0,0,19.16495954080636,1,16.88642175341881
7,7,1,0,21.19582963810232,1,19.550124726634152
14,7,0,1,23.124534238280944,1,19.234141803608622
8,3,1,1,22.987698709506795,1,20.930779469606247
8,5,0,1,18.21059607481143,0,6.823659777349569
7,5,0,1,19.356116944093035,1,17.91724331810979
4,5,0,0,15.074483982010086,0,3.6484700115537736
7,4,1,1,20.45116646098948,1,19.45092079222513
10,7,0,1,18.64858495675181,0,7.132526765933618
7,6,1,0,16.05254417643097,0,4.018985461841828
5,7,0,0,19.75681172606093,1,18.10995896424661
10,5,0,0,16.899392885849206,0,4.176026230059348
4,4,1,0,18.62131397427581,0,8.646240456490244
5,6,0,1,18.43737577898875,0,6.974920581401237
1,7,1,0,16.991749136745874,0,6.46392689127916
10,5,0,1,19.35500686022295,1,18.035857443865545
5,6,0,0,19.16565369078065,1,18.150295109684077
9,6,0,0,22.95892806680153,1,20.3549450005703
12,4,0,1,18.902684197404685,0,7.023275129038686
14,5,0,1,14.728809639367174,0,0.933733189330092
0,8,0,1,16.17615127544697,0,4.965810864718912
3,7,0,1,21.762938403993697,1,19.83617529314935
7,5,1,1,17.06257002951362,0,4.874307530583558
9,7,0,0,18.183061983449576,0,6.371328827942979
9,5,0,0,17.93459511946777,0,5.590598725293347
0,5,1,1,18.70214144171695,0,10.000247804525168
9,2,0,1,17.853174037336693,0,5.981379331031596
9,3,1,1,21.730581667442063,1,20.005331227574736
7,7,1,0,16.94090564516641,0,4.379958128245654
9,5,1,0,22.4898642042422,1,19.80546090735866
6,5,1,1,22.02318589354245,1,19.975333714254543
11,5,0,0,14.200855222971414,0,0.4442936773346976
6,7,0,0,18.089661554654548,0,7.437382767968907
6,6,1,0,16.66884117330868,0,4.115038427949554
6,7,1,0,21.58564726584073,1,18.95343927316289
11,7,1,0,17.326322996963835,0,4.67126021772152
3,8,1,0,20.809120170081325,1,20.351095092614862
3,3,1,1,17.986787594588083,0,8.245740130151779
10,5,0,0,17.734894748389316,0,6.046002747362498
10,7,1,1,21.219699185395005,1,19.2356483273633
6,5,0,1,19.27444045447197,1,18.105492010329463
6,5,1,1,18.123111015057773,0,8.017856015695134
4,7,0,1,19.77250891555968,1,18.99594851704001
5,7,0,1,19.19919489180104,1,16.98657994172415
7,5,0,1,17.479289321419234,0,6.458465048387803
10,7,1,0,19.34687389341138,1,17.61806185834602
3,6,1,0,16.08454325864863,0,5.279221957363299
6,6,0,1,22.30470257549812,1,20.285791980581216
3,6,1,0,18.013363156387967,0,7.520986807119709
10,6,1,0,19.187265416250813,1,16.268254585728098
1,4,0,0,20.33023001988865,1,18.963364463861488
6,6,1,0,17.991922769215417,0,7.627680061489429
9,5,1,1,18.60034320080538,0,7.522519189118882
3,4,0,0,18.909332580446343,0,9.447246886287116
8,5,0,0,15.575865634854502,0,3.186140439235732
10,6,0,0,19.40934045316928,1,17.66925786128428
8,4,0,1,20.33592735704128,1,18.443402443271008
10,6,1,1,17.487763185890607,0,5.265318178904253
15,6,1,0,21.74012650400529,1,18.2061782997414
8,6,0,1,20.837600757833027,1,18.462956391159786
6,8,1,0,22.38467824520577,1,20.9634883111258
11,3,0,1,21.399971731569416,1,18.594545813102904
9,5,1,1,15.523610877955353,0,2.7616217026342498
10,6,0,0,16.66911732831153,0,4.529933582866891
8,6,1,0,21.264180334163747,1,19.46010790314882
8,4,0,1,17.516040041218687,0,5.629344337714635
8,2,1,1,18.94216341756758,0,8.117002613240528
10,6,1,0,16.917306236778437,0,4.632640359481454
14,3,0,0,16.59880365987775,0,3.66812184673044
7,7,0,1,18.778507714517875,0,8.120755546343219
8,6,0,1,18.748552906110184,0,7.791582567022869
10,7,0,1,16.981312151665108,0,4.458477711097304
6,9,0,1,18.527746092955617,0,6.861857381861406
12,5,0,1,17.554810675198667,0,4.4263618232645605
4,2,0,0,18.38510829272384,0,8.352338006969557
8,6,0,0,16.89317298427261,0,6.058569603543792
7,8,0,1,19.48802072016988,1,17.89553041878515
10,6,1,1,15.163020204672945,0,1.9736934442489216
7,6,1,0,22.316143709097776,1,20.2980188279694
12,8,1,0,18.73730482343689,0,6.612200025796182
1,7,0,0,17.956716591649002,0,6.669717234288926
8,4,0,0,17.13313680982277,0,5.059309907211452
9,6,0,0,20.740147693533267,1,18.75860106407185
6,5,0,0,16.46383928447979,0,4.470516511169086
11,4,0,1,19.03981655786881,1,17.20989533668273
8,6,1,0,20.357499551200085,1,18.34491007598312
4,4,0,1,20.728438514027257,1,20.216129465587365
9,5,1,1,17.43194625152475,0,5.798470719953006
5,6,0,1,19.624649118648527,1,18.52301333442754
11,5,1,1,20.10242130469466,1,18.390177292173178
10,5,0,1,19.29251140648448,1,18.302911579161755
10,4,0,1,19.968528941604998,1,17.78570412064951
8,6,1,1,19.54263802521325,1,16.95857254804788
7,7,1,1,17.370031094871138,0,5.659994984169484
11,5,1,0,19.34873169413337,1,16.943179043104667
8,5,0,1,21.540834822407,1,19.634249203974363
5,8,0,1,19.385024044328212,1,18.069647653260347
11,6,1,1,19.573921560228,1,17.450573797237862
7,5,0,0,18.18537725216724,0,7.203982012169648
10,7,1,0,20.529078224253617,1,18.28559037099454
4,6,0,1,21.323471313227262,1,20.36693554304831
8,6,0,1,17.79783545114956,0,6.912605488566112
7,6,1,0,20.86941000291445,1,18.830538736451174
2,5,1,1,21.028473662546148,1,19.97880322871847
13,6,0,1,16.205299604516217,0,1.898267573591814
9,6,1,0,18.6694047916507,0,6.873287589120758
4,6,1,1,19.139815447377597,1,19.395595987341608
5,5,1,1,20.75347073284694,1,19.2575375334673
10,6,1,0,20.33508720521601,1,18.226249005814253
8,7,0,1,19.380619526753247,1,17.44380854239611
5,6,0,1,18.761642865442973,0,8.349764487347528
7,5,1,0,18.46760116568792,0,6.551467660200711
8,6,0,0,22.385560491366277,1,20.28244414233613
9,5,1,1,22.106616145406782,1,18.46877720287782
14,7,0,0,19.892634887337728,1,17.06902761284231
9,3,0,1,18.83964891902565,0,7.290919061136418
0,6,0,0,20.640912081286007,1,20.20844233635491
5,7,0,0,21.597775181309864,1,19.586211521149878
15,5,1,1,16.14649059555169,0,3.5636099773969887
10,4,1,1,17.8861525663254,0,6.081267463778645
6,5,1,0,16.518757848828272,0,5.2814974043337175
10,6,0,0,19.425059127103403,1,17.652103288146076
10,6,1,1,18.50672211759119,0,7.034376331561742
7,3,1,1,16.80431159957471,0,5.030473742862688
10,6,1,0,18.28846816432721,0,6.646169470749507
6,6,1,1,18.733459419995803,0,7.997668513074592
8,4,1,1,17.074533885294933,0,6.117986867170876
10,7,1,0,18.71571177116065,0,7.068664581580339
4,9,1,0,22.922542844222956,1,21.414158065495105
2,7,1,1,16.19660814483774,0,5.287732679215603
8,4,1,1,19.3814619676266,1,18.44702816721263
8,5,1,0,17.610615316056368,0,5.73768148975828
9,3,1,1,20.042850024191647,1,18.7198792516786
10,5,1,1,20.91093950945811,1,18.87159643087014
2,6,0,1,16.874282607056937,0,5.974595121028901
6,5,0,1,18.48193450462631,0,6.570676403477577
6,5,1,0,23.017100777976147,1,21.60747205671565
8,5,1,1,16.755956320982857,0,5.286885713146292
14,7,1,0,17.615511706273338,0,4.842043671157158
14,3,0,0,17.998824370635216,0,5.840526271449917
3,8,0,1,20.784385545374285,1,19.981444004287987
5,6,0,1,19.739232214580007,1,18.796977706488427
8,6,0,1,20.27588353613147,1,17.872256731700585
3,4,1,0,20.10296021263958,1,18.746869783809714
10,5,0,0,16.937944565760517,0,3.9788510562542982
5,5,1,1,18.981603307495035,0,10.260966787851114
4,5,1,1,19.24741670356828,1,18.37699734923154
9,6,1,0,23.62106790983988,1,20.54994424358518
5,5,1,1,20.38268220729082,1,19.104915119762587
9,5,1,1,16.918790490134178,0,4.814407848773459
6,4,0,0,14.949076135734844,0,2.243100815711196
12,5,0,1,22.057383210334372,1,19.00832861997013
11,7,1,0,19.405082487228007,1,17.515442846438408
9,7,0,0,19.09031708482585,1,15.761978248389145
10,7,0,0,20.058152302352088,1,17.62980605733098
5,5,0,1,18.852297658749663,0,8.000887232361318
3,6,0,1,18.561057483306637,0,7.918580965977766
7,6,1,0,21.7775120649654,1,20.33278219487952
13,6,0,1,17.239648253846497,0,5.206875352505617
5,4,0,0,22.861659224057664,1,21.926861911301685
12,6,0,1,22.48366911235423,1,19.64675118100214
2,5,1,0,21.892755873746903,1,21.462167175820166
8,2,1,1,19.66529585895925,1,17.47296094552942
2,7,1,0,19.122306986920066,1,18.71750463062209
7,4,1,0,17.798301857243107,0,6.147476110565628
4,5,1,1,22.944091966450664,1,22.34100806214156
7,5,1,0,17.288554342176536,0,6.410171095930941
12,7,0,1,20.92264780744918,1,18.98432225981113
5,4,1,0,19.28067855305783,1,17.69491239700337
12,6,1,0,20.098990554080284,1,17.522102511620382
10,4,0,0,22.531411916368995,1,20.158828987229462
7,4,0,0,18.185429347053415,0,7.372347370567553
3,4,1,0,16.739097234378793,0,5.815532815678731
7,5,1,1,17.994818895032857,0,6.566900801875906
6,5,0,0,16.06829166542632,0,3.501514121310036
8,5,1,0,19.16299766411645,1,17.26291032287866
7,2,0,0,20.42226003094552,1,19.352951462628496
10,6,1,1,19.36574470495241,1,16.60228415585224
11,6,0,1,21.90584739760006,1,18.22282397940685
8,6,1,0,18.99617132128332,0,8.640905267505435
7,6,1,1,24.287985344192798,1,21.58865899677497
7,3,1,0,15.199082487661924,0,1.9832007051004024
10,7,0,1,19.320456990784955,1,16.78899546293059
15,5,1,1,18.54507890288992,0,5.889340588167975
2,7,0,0,17.484315121523146,0,6.713960551397825
3,3,0,1,16.48593437704047,0,5.676293971202421
6,9,0,0,20.183991148731963,1,18.03784451906014
9,6,0,1,16.044174973855586,0,3.303960564331175
5,5,0,0,18.28937379226272,0,8.009908267503357
8,5,0,1,21.555777712338635,1,19.145533688836
9,3,0,0,23.451347385863823,1,20.91563376360938
3,6,1,1,18.631612670556077,0,8.370427091406782
8,5,0,0,20.584862148840838,1,18.456878448126744
12,5,0,0,18.437053736847474,0,6.181561182595174
6,7,0,1,17.477307066495147,0,6.415010180086847
10,5,1,1,19.164927537477254,1,16.9914139054851
6,4,1,1,18.90658490067002,0,7.955546822221288
1,6,1,1,22.052270474719165,1,21.309474889496077
9,2,1,0,21.19825161392116,1,19.072593009608735
5,5,1,1,18.58535117878413,0,8.634001043589087
4,5,1,1,19.13311246747211,1,18.324479154281214
5,7,1,0,17.097441015128158,0,5.8232229501409725
7,5,1,0,18.28725415414051,0,7.637418263880747
5,5,0,0,17.561531703888104,0,6.173914502953617
10,8,0,0,16.430269642586506,0,3.1588252745744283
4,5,1,0,20.442726227662813,1,19.71883162065111
12,7,0,1,19.594894956103985,1,17.24240631464869
4,5,1,0,17.57106901765789,0,7.67972979084227
2,5,1,1,15.772880545470848,0,5.051283541857437
7,6,1,0,17.144335488876084,0,5.681236584596316
11,7,1,0,16.854855773275972,0,3.31598108052581
6,4,1,0,19.36466755047816,1,17.811976148231032
0,4,0,1,18.383302040209987,0,8.412734999872058
3,6,0,1,18.881233973407863,0,8.989519468671071
5,5,0,1,18.051047658428782,0,7.517240400119148
7,8,0,0,21.57737620834782,1,20.557929196542634
6,8,1,0,19.670433896586385,1,18.8072089816374
4,6,0,0,18.95925599388652,0,8.624988467855198
5,6,0,1,20.953939917336616,1,19.77889520690863
9,4,1,1,19.12854031917329,1,17.407802515676654
12,6,0,1,21.327448556715375,1,19.04750736165248
9,5,0,0,19.193044216040384,1,17.35186739155893
13,7,1,1,20.149183119866954,1,16.681261225422322
16,7,0,0,19.460543144530725,1,16.279535036312037
8,5,1,0,18.077221585118167,0,7.042894617871397
8,3,0,1,18.598639895847903,0,7.881893339432605
7,5,0,1,20.96137978096779,1,18.530268846146143
10,5,1,0,21.058147347708967,1,18.02132999509041
8,5,0,0,19.733294441855715,1,17.42433863838977
0,9,0,0,19.16673600582996,1,18.6737571051287
4,5,1,0,19.799542659749797,1,20.01188018592864
8,5,0,0,18.782793156414886,0,7.774025869072314
8,4,1,0,19.26369939377596,1,17.426803914653814
4,5,1,0,18.120696589888087,0,8.104939671688609
7,6,0,1,19.154992878457,1,16.78387106892849
0,5,1,1,17.92950662579883,0,8.346914360419
6,6,1,1,18.448103169056637,0,7.485361227154501
4,4,0,0,19.16181531647962,1,18.418566450824827
4,7,1,0,19.852542271905584,1,19.012569266465785
5,6,0,0,17.738627416630543,0,7.378003803910419
7,5,1,0,20.21244969680161,1,19.15585733308276
5,5,0,1,19.951940756188183,1,18.532971849938107
4,5,0,1,21.34070463504304,1,19.997520373136314
8,4,0,1,22.79754376425598,1,21.39608369006316
12,8,0,1,16.1031446741332,0,3.0516222206350574
6,5,1,0,16.710603432123456,0,5.486923049427771
6,4,1,1,24.50586402320055,1,22.12679508344581
7,5,0,1,18.013614621956606,0,6.406910195190489
10,5,0,0,16.30438998903916,0,2.947500227495546
12,5,0,1,19.304237702208116,1,16.478394669262087
13,6,1,0,19.26128449407732,1,16.922299406625942
5,9,0,1,18.40401216079333,0,7.145434499465676
6,6,0,0,19.40381908641686,1,17.636692479742376
6,5,1,1,22.40649904107797,1,20.38832601358532
4,5,1,1,17.613001697337175,0,6.466812389285542
8,7,1,1,20.507508692972632,1,19.328650443632156
14,4,0,0,19.04840691165636,1,16.31777861541571
12,7,1,0,16.10956586969014,0,2.018368485552886
11,5,0,0,20.975467926778716,1,18.72658502662173
7,5,1,0,20.97487985897892,1,18.284093984521384
7,3,1,1,19.00396382465049,1,17.52439589400027
10,5,1,1,17.266090736959626,0,4.788460238324086
6,4,0,0,16.50398007228422,0,5.251297460248383
7,6,0,1,19.700514189950717,1,17.344895092532063
10,3,0,0,20.15861422236676,1,18.76880946473844
8,6,1,0,18.097747246089536,0,7.350081196929448
12,6,0,0,18.58181291143481,0,6.745193909902481
8,6,1,1,19.615441055047707,1,18.225057108209626
4,8,1,1,18.6092636687829,0,7.912205795531111
9,5,0,0,20.970607549616066,1,19.77504070185571
4,4,0,0,18.158480083739448,0,8.680533353944853
7,5,1,0,20.50613907632076,1,18.76787837738182
10,6,1,1,20.284790098671767,1,18.5300542779106
6,7,0,1,22.562030699955372,1,20.39062162918911
14,6,1,1,17.670800195945457,0,4.083094361637387
11,4,0,1,23.110081292574115,1,20.040094083636344
3,6,0,1,19.67392605546051,1,19.11973854756725
10,5,1,0,18.31148920134321,0,6.706344229621427
6,7,0,1,18.30226890107365,0,6.534806446039292
7,3,0,1,20.136778946745704,1,18.176559832734423
12,6,1,1,18.767333985041603,0,6.545366614396148
3,4,1,0,19.44618086781189,1,19.171288094419484
8,5,1,1,16.858200872096383,0,5.164306683547226
9,6,1,1,16.07108060152991,0,3.12785303579686
7,4,1,0,19.39626266605404,1,18.30394787127489
10,6,0,1,19.208741607007543,1,17.697659042205906
9,6,0,1,22.749645329909026,1,20.037496170925596
10,6,0,1,19.93531354733497,1,17.897747768652597
6,6,0,0,20.64500580894913,1,18.76952234853813
6,4,0,0,21.380253206659,1,20.3603446642008
10,6,0,1,18.172969158057587,0,5.911727954488965
15,6,1,0,18.50280449681562,0,5.8397048527084685
10,3,0,0,18.28036398568061,0,6.728263430399766
6,7,1,1,20.799957600407303,1,19.737979347786798
8,3,1,1,19.124415167413204,1,17.355728893241128
13,9,1,0,21.741730368970696,1,18.123445015830352
3,8,0,0,20.74598969836298,1,19.183360472084328
7,4,1,0,17.590258096911423,0,7.289365986791495
4,4,0,0,21.72605549664137,1,20.486381348148708
8,5,1,0,17.716424624514094,0,6.51746321737101
13,6,0,0,23.636763237899785,1,19.43376405790192
3,6,0,0,20.696119226248268,1,19.23254891620835
7,4,0,1,20.74968189118652,1,19.0306736278824
8,5,1,1,16.173332723987173,0,3.14520550922859
11,3,1,1,19.2849603776499,1,17.54269767807182
9,6,0,1,17.416916022099958,0,5.223598397188956
12,6,0,1,19.7976684012567,1,17.77779941166341
6,6,1,1,19.179667231105224,1,18.161748093615365
10,6,0,0,17.852261668623093,0,6.706506109443494
11,5,1,0,18.826715781051288,0,7.816135048423682
10,8,1,1,23.44233415040212,1,20.752344671766583
10,6,0,1,17.324019707011768,0,5.461651259639892
