age,income_level,gender,minority_status,crime_severity_score,policy_enrollment,crime_rate
12,6,0,0,12.374978011470263,0,10.25915124436895
14,6,0,0,15.77454032257024,1,22.15748225249049
5,6,0,0,12.800348475415715,0,8.945165685413649
-1,6,0,0,13.155978319775588,1,18.22199572141532
8,4,1,1,13.368240059838492,1,20.413403869397516
5,3,0,0,12.074578517996493,0,8.491758427549865
5,5,0,0,11.70141522767664,0,6.906526149337473
10,4,0,0,14.159153922275106,1,20.615499109342466
9,5,0,0,16.174487584817577,1,22.2647906308754
9,7,0,0,12.064300766294066,0,8.422636869022162
9,3,0,1,15.102942511626017,1,21.407806315896497
9,4,1,0,15.411618734067424,1,21.45156264874
13,3,1,1,11.439954033276717,0,8.41636722610343
4,8,0,1,10.065821815339069,0,3.9636637809873
9,7,0,0,13.924005940164188,1,19.870561732108836
8,4,1,1,15.08162793483535,1,20.83418282899297
4,3,0,1,10.640550778507698,0,6.871040921115849
5,6,0,1,14.02297930278749,1,19.41342407548169
9,5,0,1,10.945457965115862,0,7.293960835253373
4,7,0,1,11.31655014856374,0,7.260843466014109
2,7,0,1,17.69751985307245,1,22.14814831659198
11,5,0,1,14.03457523829504,1,20.854887750341028
6,6,0,0,11.769759666676936,0,7.316803906168375
6,6,0,1,10.309102672965905,0,5.258899898610993
2,6,0,0,12.382020448736112,0,8.020288585079138
4,7,0,0,14.069009491410323,1,19.84829808359849
5,5,1,0,13.645497415479872,1,18.607189014139543
6,6,0,0,15.98795114665222,1,20.896512804509506
9,6,0,0,14.721627419467092,1,20.453396188819035
8,7,0,0,12.277717333932088,0,8.343100160126953
10,6,0,0,15.28918845441058,1,20.73873939436457
8,6,1,1,14.13580520939311,1,19.928809558036694
6,5,1,0,12.22674891239448,0,9.58286612042387
5,5,1,1,14.203341916750809,1,20.494097720814995
2,8,1,0,14.16091174535272,1,18.593477799128863
14,6,1,1,12.095208816025348,0,9.290708303564132
5,5,1,1,12.383472918678107,0,8.011722245693052
9,7,0,1,10.803521883460697,0,7.244521939726267
13,6,0,1,10.643490554519792,0,7.244391728558591
11,6,0,0,7.496025347134446,0,2.142710380005351
6,8,1,1,11.85911183858732,0,6.564258283660078
5,6,1,1,10.882660598517235,0,7.4513897636144595
4,5,0,1,13.041732263291085,1,18.730634815297268
10,5,0,0,15.263033723597832,1,20.871649067119
8,4,0,0,10.034377781317058,0,5.8786126333541056
8,6,0,0,8.143250497913492,0,1.7449807740754146
10,6,0,0,11.474272867663384,0,7.903436658069575
6,3,1,1,14.943755869541771,1,21.059022413242943
11,4,1,0,11.834460971499215,0,8.775096580456454
7,5,1,1,11.963841213845823,0,8.608299967248014
6,6,0,0,14.427517030613227,1,19.732382735503563
9,4,0,0,11.222233326269004,0,7.297191428079095
9,5,0,1,11.5764166524547,0,8.046454237031059
11,5,1,1,11.222572759404835,0,7.921363202617718
13,7,0,0,12.72189697245436,0,9.63972324837628
3,4,0,1,15.682276733892005,1,21.26324868652993
11,8,1,1,16.633878061952373,1,21.056829444402197
11,5,0,0,11.60461841003357,0,7.947220257584568
11,6,1,0,14.174664958974816,1,19.911505570909068
10,4,0,1,16.50397626814758,1,22.985197611524388
12,4,0,1,15.381107230387553,1,22.28129147344916
8,4,1,1,14.190098773232853,1,21.401406325486583
4,5,1,1,11.981034688709148,0,7.378492997304509
8,3,1,0,16.65622999151538,1,23.28834036529129
11,4,1,1,14.991950809122718,1,22.17008991882476
10,6,0,0,14.58102140245743,1,20.98634213899541
11,5,0,0,12.683210333868258,0,9.063574098825937
7,9,0,1,14.58516495232654,1,19.260619480380143
8,6,0,1,13.551677591626094,1,19.51109279064113
3,5,1,1,10.964614081754595,0,6.06410646758327
6,6,0,0,15.875458816598767,1,20.784007202841245
4,4,0,1,12.48107713783078,0,9.341031976568416
16,6,0,0,11.693922976035978,0,8.768560369621815
2,6,0,1,12.197684268496424,0,7.738769733587531
9,3,0,0,11.371513429810523,0,8.035321105022177
2,6,1,0,13.36237216063845,1,18.99192985348333
5,7,0,0,13.52922489226153,1,18.113713622127715
8,4,0,0,16.005101667580316,1,21.28126418841777
10,5,0,1,11.804454306103686,0,8.521715605498489
13,8,0,0,16.105667175692513,1,20.90085050819501
13,6,0,1,12.504698149917155,0,9.557430522363768
5,4,1,0,8.888671446525333,0,4.761139425497445
6,6,0,1,10.199258313290564,0,5.145598482973143
10,10,0,0,10.626156456630062,0,6.494750338599247
3,6,1,0,11.50223081067218,0,7.28568036475511
7,7,0,0,13.177731716989095,1,19.00332863614294
11,6,0,0,14.17000178140594,1,19.449434815294858
9,7,0,0,13.206623442115186,1,19.017918002617684
11,6,1,0,12.54044123545474,0,9.651157498995524
3,8,0,0,11.570514826991024,0,6.571428898568441
10,6,1,1,12.912630609937098,0,9.480695930040431
5,4,0,0,15.603680247528988,1,21.4533935171648
7,5,0,1,8.510709026362807,0,3.31160062652397
9,6,1,0,9.63050540141725,0,4.95653395681177
11,3,0,1,13.96787937177639,1,21.208890819256165
8,2,1,0,12.892405413389914,0,10.497573334406802
9,6,0,0,10.92230439764444,0,7.0814158059789385
5,6,0,0,10.553544586742117,0,6.105348698843067
6,7,0,0,15.014329168732154,1,20.237890656838864
7,5,1,1,10.973536049849512,0,6.982990577216376
11,3,0,0,13.10339233622722,1,19.800008843183026
6,4,0,0,11.925333678241516,0,8.21257008812553
11,6,0,1,10.768612666625078,0,7.079371788952827
3,7,1,0,13.444590489647029,1,18.104747756872893
10,6,1,0,13.087089757189387,1,18.880121513937063
11,5,1,1,12.914588345877275,0,10.22820816655312
11,5,0,0,12.220657932550647,0,9.469207818448778
10,3,0,0,10.511863083172011,0,5.646025202993418
10,7,1,0,15.851220977312469,1,21.725406634555327
10,7,0,0,14.475320639072155,1,19.94455222536464
8,5,1,0,13.096074923319582,1,18.90900753788299
1,7,0,1,12.2754358396317,0,8.025391973298094
6,5,1,1,15.344498818715204,1,20.713861567064395
2,5,1,1,13.675585378473228,1,19.223690005554516
7,7,0,0,15.549013045750304,1,20.656414511617623
4,4,1,1,14.184165204454125,1,20.67552595603649
10,6,1,1,15.341030772120805,1,21.409714089125185
9,6,0,1,14.1969945576199,1,19.86565687811558
7,5,1,0,14.59433536096759,1,20.74627570625356
6,3,1,1,15.381324723056784,1,21.711279826012667
7,5,1,0,12.15240717787142,0,8.893504441127337
6,6,0,0,14.57245780596877,1,20.11518586266091
7,5,0,1,12.837925485446975,0,10.296051573902844
7,6,0,0,11.71667311518462,0,7.809056011895496
12,6,0,1,18.22832682245308,1,23.092587045756733
3,3,1,0,13.56324984504057,1,19.104311757631493
2,6,0,1,15.269565071706957,1,20.384842094430493
4,7,1,0,11.04795400767616,0,5.446211130266961
8,4,1,0,10.53191541908036,0,7.40078081529651
6,5,1,0,13.63289990365445,1,20.162399403405505
10,4,0,0,12.290872459179594,0,9.797494270381812
7,5,0,0,16.74296219736225,1,21.60861095839081
8,3,0,0,13.157587212714528,1,20.337742649938654
7,6,1,1,15.74138398229897,1,21.151987677466465
7,7,1,0,14.435613257205723,1,19.90842323565087
11,4,0,1,11.824092178874707,0,9.01430722309036
3,5,1,1,11.078958865495864,0,6.014906460890263
3,7,0,1,10.805321275829549,0,4.792253473360119
5,7,0,0,11.549645323948225,0,6.983540045403293
11,4,0,1,16.8060022736775,1,23.51421206178837
9,3,0,0,10.170438854685912,0,6.443170414551935
11,4,0,0,12.928478921414188,0,10.180808607553782
5,5,0,0,14.64914703378705,1,19.745635796886784
8,3,0,0,13.561166874859795,1,20.68522065027531
11,4,0,0,10.958942743139872,0,8.51454527906534
9,5,0,0,15.863089224293134,1,21.435745629775525
6,9,1,0,12.630775715551271,0,8.439547209788858
9,7,1,0,12.219265097136484,0,8.3269846798441
7,8,1,1,13.47383522910216,1,18.916429846880607
6,4,1,0,11.248612163595812,0,7.047633213995895
11,6,0,0,14.146476934463807,1,20.319893573250475
4,3,1,1,10.237255402880637,0,5.164536321871947
8,6,0,0,12.36842461520216,0,8.495377661115976
6,4,0,0,12.859795767737277,0,9.358791658712704
7,4,1,1,13.017388862177237,1,19.07098463227912
9,7,0,0,10.046175555309038,0,5.213185910961273
8,4,1,0,10.4670052437155,0,6.554880214753025
9,3,0,0,11.811410935335733,0,8.438532226956044
10,2,1,0,11.440493395192211,0,8.634967076071268
9,2,1,0,15.241797406858998,1,22.26863240526424
7,4,0,0,13.49514036947591,1,19.80339312850703
6,5,1,0,18.054491195611924,1,22.550860319568827
4,7,0,0,14.418800685056128,1,19.57693028501988
10,5,1,1,13.375131566152987,1,18.66794426079908
4,5,0,1,8.647262379192428,0,2.663931924833148
10,5,1,0,12.796384148538792,0,10.31213950345323
0,5,1,1,12.208454458805898,0,6.688879333788903
9,4,0,0,13.55516349677576,1,19.166507099574115
5,4,0,0,10.896961160521355,0,8.220613494469806
6,7,1,0,12.535344948993542,0,9.631191526446612
4,5,0,0,11.073908411663124,0,8.172337898983312
9,6,0,0,16.605102513055034,1,22.161765943742985
8,7,1,0,12.480091871903763,0,8.870454465587482
10,9,1,1,14.900833256199174,1,20.71587657573727
10,3,1,0,11.231695849908531,0,7.478002497986246
8,5,0,1,10.783724162810357,0,6.61276854347966
2,9,0,1,13.403997530374316,1,18.60606606876693
5,8,0,0,10.713580379954236,0,5.65397943740225
10,5,0,1,14.351849937909671,1,20.122455402549107
7,7,0,1,14.239385925263186,1,20.00893984090385
6,6,0,0,11.85072091493106,0,8.15084229840191
7,5,1,1,9.36653264545379,0,3.812102369148116
9,4,0,0,13.373221752127458,1,19.030170599187333
10,7,1,1,14.251338436921946,1,20.56907593020755
5,5,0,1,12.685136478184964,0,9.223443767584468
9,2,0,0,14.611020188536628,1,20.95621984647549
11,3,0,0,12.39934675546056,0,9.92420485008895
8,8,0,0,10.629989130170877,0,6.650766089117692
6,7,1,0,11.27339590966757,0,7.046271359232847
7,7,0,0,12.026300993356616,0,8.75348729427743
4,3,0,0,12.322321678159105,0,8.796581322117442
9,7,0,0,12.88050793190527,0,9.465015676048994
13,6,0,0,14.187957373755667,1,21.12686209198883
8,5,1,1,15.574352552527971,1,21.003827801524125
9,5,1,1,8.805240709721277,0,3.921820715589402
8,4,0,1,12.267292534066687,0,10.924236291289146
9,4,0,0,9.913530797175085,0,5.282167084884988
8,5,1,1,13.211344725696538,1,20.190847729504124
8,8,1,1,13.10239624074377,1,19.17161220465164
2,3,0,1,14.181144230905293,1,20.8042828853877
6,4,1,1,11.767942738997109,0,8.866075355686906
6,7,0,1,12.759553023699445,0,8.984657780534791
10,8,0,0,12.317453389654538,0,8.33355816520153
5,6,0,1,18.564076191554307,1,22.839376126226867
9,6,0,0,13.89848838491079,1,20.643493652704112
15,5,0,0,11.808288521405832,0,9.016915309287254
9,6,1,0,12.103947776551072,0,8.205289028882529
3,6,0,0,17.88749774093812,1,22.14589727475965
3,7,1,0,14.42129887239034,1,19.64939077746035
6,6,0,0,10.924117372967244,0,7.586316448405153
9,7,0,1,14.458207814859277,1,20.20000407418981
7,4,0,1,15.33070247934452,1,22.19465522125616
11,7,0,0,11.75535947395506,0,8.126750451066478
6,7,0,1,13.030403587922429,1,18.605969483475075
10,7,0,0,13.036143889980403,1,18.45520017919509
8,7,1,0,15.556521205513034,1,20.41231921285364
13,6,0,0,14.834422786345506,1,21.430842694930565
8,6,1,1,12.710330111695974,0,9.024313205824845
8,5,1,1,13.520912569952069,1,19.31256703302467
1,6,0,0,13.813677828983812,1,18.467267184942344
6,7,0,1,13.859512300989534,1,19.19072432050219
10,4,0,0,12.97451366450924,0,10.574650592379504
15,6,0,1,17.04001313317431,1,23.03709360374155
2,6,1,0,13.322553821554347,1,18.217521067350106
5,7,1,1,15.802403831632612,1,20.791099771583
10,5,1,1,13.913305237085746,1,19.858505102711163
8,5,0,1,14.1670198464532,1,19.93147832072461
3,6,0,0,12.666282243688483,0,8.711884163052265
7,5,1,0,10.91362895438587,0,7.024587748968743
9,5,0,0,12.579951184327088,0,9.046236213705416
8,5,1,0,16.204378845755294,1,21.01996167272222
9,6,0,1,10.946355687869262,0,6.99497184641678
7,6,1,1,14.449604934549251,1,20.024079006991936
5,5,0,1,14.118240538070308,1,19.932914929604085
10,5,1,0,12.446922621426522,0,9.17041764856088
12,5,1,1,14.427006955958143,1,22.108045637949527
9,6,0,1,14.856659415021095,1,20.99807106982335
8,3,1,1,13.26341053283057,1,20.34941411641449
7,8,1,0,13.87968116722382,1,20.00226332777068
9,8,0,1,14.93110805509682,1,20.369243355508587
6,3,1,0,14.1872329515207,1,20.50013761892612
14,8,1,0,9.00676443119347,0,4.431300022421475
6,3,0,1,13.431759884088155,1,18.72998150004571
6,2,0,1,12.248127652106488,0,9.829841450264173
10,7,1,0,11.184317279617437,0,6.385882870262453
8,6,0,0,13.083514222616955,1,18.576392212464217
4,7,0,0,12.343167178708867,0,8.038622299218602
6,3,0,1,14.243686496966482,1,20.154190101118367
5,5,0,1,14.928112551433804,1,19.95258514295309
10,6,0,1,10.565068948175886,0,6.404800222001788
2,5,1,0,12.665570558967255,0,9.495399529860606
12,4,0,0,11.992304471412428,0,8.803855844336134
4,3,1,1,14.69783988275109,1,20.671389750031395
12,5,0,1,10.636945592123324,0,6.840686953947439
3,6,0,0,9.901794588747428,0,4.770264079144852
5,7,0,0,17.488827770655732,1,22.46960029316949
10,6,0,1,11.278579123957444,0,7.892697785716195
4,6,1,1,11.564605462418935,0,7.82233575857498
9,8,1,1,15.891547512178294,1,20.72253292256367
12,3,0,0,14.294001604121872,1,21.428542369484653
7,6,1,0,11.724003828879107,0,7.974497502079216
9,6,1,0,13.18934176862976,1,19.200205366636784
3,4,1,1,11.366049000751234,0,7.059396859963826
5,5,1,0,11.522133129605011,0,7.364454975310148
11,6,1,1,13.554466866792165,1,20.179805877974164
5,7,0,1,11.697481230517583,0,6.9784501397122565
17,6,1,1,12.221099285453546,0,9.892449820603602
7,3,0,1,12.157496922490957,0,9.609050154221356
3,6,0,0,14.73530802732803,1,19.63938647936865
12,3,0,1,15.46425150178749,1,22.328548025672923
1,5,0,1,13.673001277698438,1,19.28547939840437
5,5,0,1,13.166725074324049,1,18.72272082469484
1,5,1,1,14.511784032967926,1,20.195891025344302
7,8,0,1,10.68057044049926,0,5.251948221048554
7,5,0,1,14.069433356836258,1,19.55383095490252
6,5,1,0,10.564454480243931,0,5.650792946982326
5,6,0,1,13.319139455447235,1,19.142850122137737
5,5,1,0,12.30828507784362,0,8.768270676229442
7,5,0,0,13.693121766564156,1,19.30393370904384
5,6,1,1,12.66828099913966,0,9.456382961655216
12,6,1,1,12.521321605623784,0,9.372094135909302
9,5,0,0,13.901951295877344,1,20.293421557038343
5,8,1,0,10.689863937272634,0,5.599401052598961
3,6,0,1,12.507496245814828,0,8.142418292077817
7,3,1,0,16.11581293646816,1,22.404859780770625
12,6,0,0,11.207653459139117,0,7.8950941281398705
8,5,0,0,13.551971442106538,1,20.29331658674872
10,5,0,0,11.368075156437143,0,7.877538435270217
10,4,1,1,13.229407155494188,1,20.232679277990577
7,5,1,0,9.488898586091954,0,4.734951083126768
10,6,1,1,13.857656942290022,1,19.554678599929957
12,6,0,1,14.204210172643988,1,20.839789521907708
5,7,0,1,12.931150841392824,0,9.242777926391602
7,4,0,1,14.518032281888056,1,20.627555063564035
5,6,0,0,14.243852185706055,1,18.79052398045524
10,9,1,0,10.969362515996416,0,6.146684016365878
10,7,1,1,16.04749303470358,1,21.85686153982521
8,6,0,0,12.329775648782595,0,8.90572859600358
9,5,0,0,12.592569356636904,0,9.883704536052758
9,2,1,1,12.511812226141652,0,9.878040800202047
6,4,0,1,10.743400844002617,0,6.84008934508554
6,4,0,1,13.248926007641565,1,18.870374782045914
9,5,0,1,12.42729632069692,0,8.734303493268383
11,3,1,0,12.942992747885803,0,11.518193951872153
3,6,0,0,16.8423731684933,1,21.80509114359551
8,4,0,0,15.311015477628864,1,21.548001160123263
9,8,1,1,13.986771220842716,1,19.84897613325491
7,7,1,1,12.531517545189276,0,8.77123953482832
-1,9,1,0,14.217692445311425,1,17.902889712550873
9,6,0,1,12.866564281828325,0,9.510181893080652
4,6,1,0,10.32388575435682,0,5.560330099458695
8,7,0,0,12.45453477396937,0,8.2611866485841
10,6,1,1,14.25590782531158,1,19.748743416798565
7,5,1,1,12.931195971958202,0,9.642845133064094
7,5,0,0,10.629743062903216,0,6.626675842055281
5,6,1,0,15.696535661502848,1,19.93860237800431
6,5,0,0,11.347689434543762,0,6.464483487305374
9,7,0,0,13.994612633793096,1,19.848420213119716
1,7,1,0,14.60045481380469,1,19.550782597303428
7,3,0,0,14.040085186352568,1,20.55370229038767
6,7,1,1,13.80628177982354,1,18.29639625792759
0,6,0,0,15.136176908716392,1,20.205408930653817
4,8,0,1,11.309384266028491,0,6.196368363602889
9,6,0,1,13.448195786587128,1,19.401998028756932
13,8,1,0,14.273020053850264,1,19.060997704497694
11,6,0,1,14.05386770810671,1,20.34938290741665
3,7,0,0,14.79243052975576,1,20.70871865115973
9,5,1,0,14.343768171396302,1,20.87421653642957
12,9,0,0,10.118485631005846,0,5.94603184438319
5,7,0,1,14.101707407890146,1,19.11648672220465
9,7,0,0,10.913612849799186,0,6.824373055568268
6,6,0,0,14.148114693899124,1,18.959753974640275
2,6,1,1,10.927635046642406,0,6.265375576422293
9,5,1,1,12.368451107578112,0,9.050571294474008
9,7,0,0,12.208893359827613,0,8.641577946810338
5,5,1,0,12.783157111422032,0,8.37226010246203
5,3,1,1,15.92044590495862,1,21.24514870125439
8,7,0,0,15.59065816664297,1,21.281490811898674
7,5,1,0,13.27145350479537,1,19.58579260094557
6,6,0,0,11.077507109009222,0,6.927066540975798
6,6,1,0,11.468425732639,0,6.99008864183528
6,4,0,0,9.684912601187524,0,5.071275759121407
2,6,1,0,12.515374078576928,0,7.740231515034685
4,8,0,0,12.02884944992064,0,7.7426120488446415
7,2,0,1,9.564664850034116,0,5.790077043492569
10,5,0,1,12.448956080794058,0,10.545765542651491
10,5,0,0,13.618103597570745,1,20.0585691973336
8,5,0,1,16.320797428210525,1,21.82953540690424
9,4,1,1,13.744748971326244,1,19.576347043234257
5,5,1,0,12.581815830995213,0,8.928508024419786
10,7,1,0,6.652569662878991,0,-0.1600910676391013
11,4,0,0,15.513771790511267,1,21.718053370400703
7,7,1,0,13.711455439511496,1,19.2185141716483
10,7,0,1,12.428569967681614,0,9.605909156189728
10,5,1,0,11.25849026697887,0,7.689475351999305
3,4,1,1,12.281903026554868,0,8.898615408336486
9,3,0,0,11.936570287645834,0,8.694757232340812
7,5,0,0,12.333606343190803,0,8.244807508952416
9,7,0,0,12.53032001008259,0,9.936549022506837
10,8,0,1,11.412821394495452,0,7.943936752954007
12,5,1,0,11.174394268270031,0,7.83205056755759
16,5,1,0,13.065066388531015,1,20.531846335741303
13,7,0,0,14.251916732833404,1,21.780354016318164
2,1,1,1,12.236353671298575,0,9.146712461896229
11,5,1,0,11.98009881909006,0,9.706544439429546
6,5,1,0,14.942717989308058,1,20.444242644740584
6,7,0,0,12.431530787788567,0,8.920368489804247
5,6,1,0,10.27093012585608,0,5.255810639755674
5,5,0,0,11.403559477764045,0,6.839088585336094
9,7,0,0,18.67674609826761,1,23.312332272114176
17,4,1,1,12.210986282018492,0,10.333031671383766
9,5,1,0,10.679365542343517,0,7.784627346641173
13,6,0,1,11.761738375982016,0,9.150974683889238
11,5,1,0,14.049252462360908,1,20.28497394878758
8,4,0,1,13.199995421133629,1,19.635057530144064
3,4,1,0,10.710972450423611,0,6.149705109856804
9,6,0,0,14.17014758066558,1,19.994006758943485
10,3,1,1,10.675869894900748,0,7.346416696024609
11,4,1,0,12.249138060946166,0,8.955083203519163
10,2,0,0,9.672153986821144,0,5.877549160055189
6,5,1,0,14.604851025161116,1,20.738335916424276
7,6,0,1,13.918926120284867,1,19.90683743924995
9,6,1,1,17.93241178391932,1,22.874302300342237
8,6,1,1,14.426438054130124,1,19.61393120930901
14,2,0,0,13.36679835309448,1,21.827003304376262
8,5,0,1,11.015284635841592,0,6.3338552145463805
6,5,0,0,10.190458957514853,0,4.525852069076992
11,3,0,0,16.07621776723827,1,22.75548553120547
4,5,1,1,11.651610211044604,0,6.935845884697745
9,4,1,1,14.395099664808791,1,20.57720994019695
0,6,1,0,11.926159820429811,0,7.660370724963511
7,7,0,0,11.35395530145278,0,6.313074047920164
10,4,1,1,11.856683457602056,0,8.617349649970677
10,5,0,1,11.699771601643008,0,9.081140472997555
9,7,0,1,14.059587383494549,1,20.17305633506269
10,8,0,1,14.01473092669922,1,19.90300705228154
8,6,0,1,12.90539328485954,0,10.599767238728155
10,5,0,0,10.084958798586229,0,6.003826278819048
8,7,0,0,12.974862361590498,0,9.91485351227003
6,3,1,0,14.719593114044992,1,21.24421879052099
2,7,0,0,10.615519979194584,0,5.217840527952867
9,6,1,0,10.947518899935677,0,7.215348080461889
4,7,0,0,11.93671141568777,0,7.820558833582085
12,6,0,1,11.19589892211592,0,7.903088148872008
1,6,0,1,14.460058888211377,1,19.09752565527398
7,6,1,1,12.018931935054033,0,8.27642962743296
10,3,0,1,16.68192149275728,1,22.95535936925412
3,7,1,0,15.053123566961824,1,19.38123196385144
10,8,1,0,12.378162570299944,0,8.219006701518465
3,2,1,0,14.106482705812937,1,19.514543065390036
11,4,1,0,12.104818468291688,0,9.054320354616747
2,4,1,0,12.205367247752545,0,8.655470121736109
9,6,1,0,10.995980441207289,0,6.24283603524241
7,3,0,1,12.967834397386742,0,9.99269682928221
3,3,1,1,11.192672829628885,0,6.996437364772167
8,5,1,1,13.176365964127177,1,19.14929110232442
8,8,1,1,15.177760635384791,1,19.594209946368377
5,7,1,1,14.132107439661024,1,19.580704871549344
10,4,0,0,12.389945984197142,0,8.980418283567145
14,6,0,0,10.853848586784531,0,7.582200751722291
3,7,0,0,10.192920969614352,0,5.70389636368697
7,7,0,0,14.471041918711602,1,20.396707561339134
5,6,1,0,11.197552744947,0,6.989212443879789
6,7,1,1,16.0174112975604,1,22.019729682304444
1,6,0,0,12.256316150325649,0,8.294391241316776
6,3,1,1,15.066987407560724,1,21.48412791570477
8,4,0,1,14.74684247947145,1,21.057929736576984
4,7,0,0,11.469060124415996,0,7.064635091859583
14,5,0,0,11.000180398069697,0,7.243753833655904
10,5,0,1,11.67376741104412,0,7.233510922221468
7,8,0,0,14.400613080630237,1,19.097165889411965
5,7,0,0,13.555848993664794,1,18.62362535043673
13,5,1,1,10.500200062580216,0,7.236395278122669
3,3,1,0,12.804329200121868,0,9.084789027688831
14,7,0,0,12.08876488873937,0,9.126285717894598
4,5,1,1,11.799715249917009,0,7.742788150165682
10,5,0,1,13.37423678331036,1,19.471849196074537
10,5,1,0,10.825100050600255,0,6.822357036205386
10,6,1,1,9.706756176966843,0,5.716007573545001
1,8,0,0,10.485000860775664,0,3.715110438484296
4,6,1,0,13.643123097681269,1,18.776418341699337
7,3,0,0,13.424023663346375,1,18.81053153245252
12,5,0,0,11.138250351651369,0,7.945135691206134
8,7,1,0,10.28658666280037,0,5.538589713068736
7,8,1,0,11.699000232257818,0,7.744579574150988
10,4,1,0,11.470278754414704,0,8.4380863202039
8,6,1,1,9.845446646678312,0,4.596369708632752
5,6,0,1,13.113161152511529,1,19.571854742673715
11,4,1,0,18.726500603029866,1,24.3190422360419
8,4,0,0,10.659063727585654,0,6.828214958058739
7,4,1,1,11.72211670458343,0,8.69177150664366
4,6,0,0,14.448067363334712,1,19.88899422190415
8,5,0,0,10.963252601127609,0,6.717637422629721
9,4,0,0,13.00390202160744,1,19.38348391344385
7,5,0,0,14.383940783727484,1,19.997978833062604
11,4,1,1,9.895048303579047,0,5.761020493235238
7,6,1,1,13.517026145007106,1,18.6159417292141
9,7,0,0,10.06846808631523,0,5.498094470779738
7,6,1,1,12.367302338376232,0,8.799215021369857
5,7,0,0,13.640684917063645,1,19.763699799686684
6,9,0,0,16.26067379129582,1,20.492948401573894
8,5,0,0,11.86052622450515,0,7.724134627233568
8,7,1,1,9.14074251820216,0,2.600131641869328
7,6,1,1,10.82761838790617,0,6.652741868630913
4,2,0,1,13.12255511528529,1,20.26307822277948
