court_id,year,legal_aid_program,conviction_rate,avg_income,crime_rate,urban_location,public_defender_availability
64,2,0,47.51062490052764,4,8,1,1
64,3,0,49.38615833321354,4,8,1,1
64,4,0,48.16274394945637,4,8,1,1
64,5,0,51.17755461614401,4,8,1,1
64,6,0,49.81531741982302,4,8,1,1
64,7,0,52.52142302101451,4,8,1,1
64,8,0,52.18208164588869,4,8,1,1
64,9,0,50.69107527258302,4,8,1,1
65,0,0,52.10356367520227,5,10,1,1
65,1,0,51.64827493074684,5,10,1,1
65,2,0,50.53515010698958,5,10,1,1
65,3,0,50.91319157252355,5,10,1,1
65,4,0,49.52164742036092,5,10,1,1
65,5,0,52.40242184008747,5,10,1,1
65,6,0,49.54814689049306,5,10,1,1
65,7,0,49.84568896687744,5,10,1,1
65,8,0,51.953115433160335,5,10,1,1
65,9,0,50.54811085541814,5,10,1,1
66,0,0,52.94906277944026,0,9,1,1
66,1,0,52.6406011105867,0,9,1,1
66,2,0,50.21504982405263,0,9,1,1
66,3,0,51.666569061445934,0,9,1,1
66,4,0,49.85487294510076,0,9,1,1
66,5,0,52.75930439559977,0,9,1,1
66,6,0,54.25401779523464,0,9,1,1
66,7,0,51.30601049562501,0,9,1,1
66,8,0,54.09383982079508,0,9,1,1
66,9,0,53.59231049924468,0,9,1,1
67,0,0,51.18806909796596,3,6,0,0
67,1,0,51.76370613841564,3,6,0,0
67,2,0,50.13704042344423,3,6,0,0
67,3,0,49.84234642610463,3,6,0,0
67,4,0,51.30098842145068,3,6,0,0
67,5,0,51.85199619501389,3,6,0,0
67,6,0,51.90036956503968,3,6,0,0
67,7,0,49.980019255429866,3,6,0,0
67,8,0,53.004836196980776,3,6,0,0
67,9,0,50.57972254298723,3,6,0,0
68,0,0,51.85615422119847,1,4,0,0
68,1,0,53.06261104452712,1,4,0,0
68,2,0,49.70712698010878,1,4,0,0
68,3,0,50.61517551035757,1,4,0,0
68,4,0,50.07881939965682,1,4,0,0
68,5,0,52.47743542094829,1,4,0,0
68,6,1,56.79804388333869,1,4,0,0
68,7,1,57.40857708532133,1,4,0,0
68,8,1,58.66421772800413,1,4,0,0
68,9,1,57.4196574241233,1,4,0,0
69,0,0,49.38500628017476,4,11,0,0
69,1,0,50.634319299503794,4,11,0,0
69,2,0,50.30489608506317,4,11,0,0
69,3,0,51.848965648360654,4,11,0,0
69,4,0,49.24599121343089,4,11,0,0
69,5,0,52.220243273379104,4,11,0,0
69,6,0,52.96218186269429,4,11,0,0
69,7,0,50.64376911485125,4,11,0,0
69,8,0,54.20238992133746,4,11,0,0
69,9,1,55.568244744334784,4,11,0,0
70,0,0,48.84167330064525,4,12,0,1
70,1,0,49.73322299951517,4,12,0,1
70,2,0,46.96376140119408,4,12,0,1
70,3,0,49.64729714418621,4,12,0,1
70,4,0,49.14607380132321,4,12,0,1
70,5,0,49.99792168978298,4,12,0,1
70,6,0,51.30870763640729,4,12,0,1
70,7,0,50.78181523089558,4,12,0,1
70,8,0,51.94320761093966,4,12,0,1
70,9,0,51.35930906514398,4,12,0,1
71,0,0,49.370491230919406,4,14,1,1
71,1,0,51.11954555570759,4,14,1,1
71,2,0,48.63634293977923,4,14,1,1
71,3,0,50.39821974302136,4,14,1,1
71,4,0,47.681837665088864,4,14,1,1
71,5,0,51.4872868456617,4,14,1,1
71,6,0,51.20424822566572,4,14,1,1
71,7,1,57.254545001619874,4,14,1,1
71,8,1,57.139771738019725,4,14,1,1
71,9,1,57.90834875303423,4,14,1,1
72,0,0,53.41981295046788,3,6,1,1
72,1,0,54.31347443017048,3,6,1,1
72,2,0,50.85282250286812,3,6,1,1
72,3,0,50.287085783595536,3,6,1,1
72,4,0,50.29926856037962,3,6,1,1
72,5,0,53.2960808869944,3,6,1,1
72,6,0,50.90411353835794,3,6,1,1
72,7,0,51.70532991027507,3,6,1,1
72,8,0,51.88665568339899,3,6,1,1
72,9,0,52.75318705628347,3,6,1,1
73,0,0,50.81303789106908,6,8,1,0
73,1,0,54.13861416837784,6,8,1,0
73,2,0,49.02481747554266,6,8,1,0
73,3,0,52.04191752649928,6,8,1,0
73,4,0,51.53800267472598,6,8,1,0
73,5,0,54.11873727056236,6,8,1,0
73,6,0,53.15185662746979,6,8,1,0
73,7,0,53.03374018199033,6,8,1,0
73,8,0,54.34501011205805,6,8,1,0
73,9,0,52.21768677393136,6,8,1,0
74,0,0,53.32790002970497,2,6,0,1
74,1,0,54.423876496270005,2,6,0,1
74,2,0,51.01227030198656,2,6,0,1
74,3,0,50.94127522197324,2,6,0,1
74,4,0,50.76327723805589,2,6,0,1
74,5,0,54.80526954479034,2,6,0,1
74,6,0,53.15981715753718,2,6,0,1
74,7,0,55.32857661723442,2,6,0,1
74,8,0,55.579371914957285,2,6,0,1
74,9,0,52.53438875172781,2,6,0,1
75,0,0,52.09733520887944,4,7,0,1
75,1,0,51.66126714872913,4,7,0,1
75,2,0,52.55079470319092,4,7,0,1
75,3,0,50.49646023882717,4,7,0,1
75,4,1,55.22810051192828,4,7,0,1
75,5,1,58.928462011982,4,7,0,1
75,6,1,55.55179862279507,4,7,0,1
75,7,1,56.20591760529593,4,7,0,1
75,8,1,60.8673713806664,4,7,0,1
75,9,1,55.66053706237251,4,7,0,1
76,0,0,48.63954278454053,6,9,1,1
76,1,0,50.17336850463677,6,9,1,1
76,2,0,48.314824268427536,6,9,1,1
76,3,0,47.248392141295085,6,9,1,1
76,4,0,49.21915236066997,6,9,1,1
76,5,0,51.0096948791558,6,9,1,1
76,6,0,49.628349310931725,6,9,1,1
76,7,0,50.60693967861297,6,9,1,1
76,8,0,51.09622106793656,6,9,1,1
76,9,0,48.85790352034029,6,9,1,1
77,0,0,53.059554753190845,6,8,1,1
77,1,0,53.61752905054789,6,8,1,1
77,2,0,51.882721926636485,6,8,1,1
77,3,0,52.63632664131912,6,8,1,1
77,4,0,51.05746202206709,6,8,1,1
77,5,0,54.154146477466,6,8,1,1
77,6,0,52.51037076195927,6,8,1,1
77,7,0,51.61042885007901,6,8,1,1
77,8,0,55.71295895893535,6,8,1,1
77,9,0,50.67480794958165,6,8,1,1
78,0,0,52.375247920990645,4,6,0,0
78,1,0,51.85270651946225,4,6,0,0
78,2,0,46.900702449976485,4,6,0,0
78,3,0,49.39769329639306,4,6,0,0
78,4,0,49.44131802877759,4,6,0,0
78,5,0,50.28665984019361,4,6,0,0
78,6,0,51.25972645186649,4,6,0,0
78,7,0,52.14798462107263,4,6,0,0
78,8,0,52.77330648376834,4,6,0,0
78,9,0,50.534844452484776,4,6,0,0
79,0,0,54.48650289902956,6,10,0,1
79,1,0,55.486099294012966,6,10,0,1
79,2,0,51.77363463221603,6,10,0,1
79,3,0,49.93188471526656,6,10,0,1
79,4,0,49.90576280435179,6,10,0,1
79,5,1,58.25363282461519,6,10,0,1
79,6,1,55.222908747846674,6,10,0,1
79,7,1,60.409127945258064,6,10,0,1
79,8,1,58.88851341611284,6,10,0,1
79,9,1,57.284649911654526,6,10,0,1
80,0,0,51.84451764528603,2,5,0,0
80,1,0,49.81157949575203,2,5,0,0
80,2,0,48.85291987721013,2,5,0,0
80,3,0,49.317090790035536,2,5,0,0
80,4,0,49.17754508023168,2,5,0,0
80,5,0,51.98082480236936,2,5,0,0
80,6,0,50.46116904097962,2,5,0,0
80,7,0,49.873212226616765,2,5,0,0
80,8,0,52.75259921220931,2,5,0,0
80,9,0,49.3718420670347,2,5,0,0
81,0,0,50.529189972031126,-1,7,0,0
81,1,1,55.573741967358885,-1,7,0,0
81,2,1,51.28121325709999,-1,7,0,0
81,3,1,53.01406920478924,-1,7,0,0
81,4,1,51.6701596377542,-1,7,0,0
81,5,1,55.7582430877382,-1,7,0,0
81,6,1,54.49596872460096,-1,7,0,0
81,7,1,53.8081696288378,-1,7,0,0
81,8,1,53.79007406870089,-1,7,0,0
81,9,1,52.28172362302215,-1,7,0,0
82,0,0,50.10691164476934,2,7,0,0
82,1,0,51.106404570626026,2,7,0,0
82,2,0,49.84649885579172,2,7,0,0
82,3,1,52.63775919262951,2,7,0,0
82,4,1,55.42866465405018,2,7,0,0
82,5,1,53.53179951964324,2,7,0,0
82,6,1,56.56354103750218,2,7,0,0
82,7,1,54.76285317163901,2,7,0,0
82,8,1,55.812726492378594,2,7,0,0
82,9,1,56.64205909109325,2,7,0,0
83,0,0,48.46788943460885,5,9,0,0
83,1,1,54.463009143800136,5,9,0,0
83,2,1,51.470379026960686,5,9,0,0
83,3,1,53.132937620834575,5,9,0,0
83,4,1,52.57442406844402,5,9,0,0
83,5,1,54.043742907292426,5,9,0,0
83,6,1,54.0113150914667,5,9,0,0
83,7,1,55.924946402909065,5,9,0,0
83,8,1,55.66558950683448,5,9,0,0
83,9,1,53.31397852632709,5,9,0,0
84,0,0,52.34689535042989,4,9,0,0
84,1,0,53.882886098310365,4,9,0,0
84,2,0,50.06746423792679,4,9,0,0
84,3,0,53.14634366544735,4,9,0,0
84,4,0,52.05559873702926,4,9,0,0
84,5,0,52.45785826475171,4,9,0,0
84,6,0,53.60951889442662,4,9,0,0
84,7,0,53.85987496544319,4,9,0,0
84,8,0,54.436140772979165,4,9,0,0
84,9,0,52.43395445167067,4,9,0,0
85,0,0,51.091451576841656,4,9,0,1
85,1,0,52.35183977034841,4,9,0,1
85,2,0,50.052662657968455,4,9,0,1
85,3,0,49.60444157891138,4,9,0,1
85,4,0,52.63497098298223,4,9,0,1
85,5,1,56.4005818308674,4,9,0,1
85,6,1,57.83428153127731,4,9,0,1
85,7,1,56.882713799977466,4,9,0,1
85,8,1,57.10556858384888,4,9,0,1
85,9,1,57.50952032986904,4,9,0,1
86,0,0,55.15398610541503,4,9,0,0
86,1,1,57.59833693938621,4,9,0,0
86,2,1,55.70852672826741,4,9,0,0
86,3,1,58.534281579271365,4,9,0,0
86,4,1,56.5959967767083,4,9,0,0
86,5,1,60.93866339833895,4,9,0,0
86,6,1,58.804694803248175,4,9,0,0
86,7,1,59.74477370399181,4,9,0,0
86,8,1,60.92150053734439,4,9,0,0
86,9,1,59.01131970812583,4,9,0,0
87,0,0,52.730704646681474,5,8,1,1
87,1,1,56.04962149550587,5,8,1,1
87,2,1,52.3543438477377,5,8,1,1
87,3,1,54.11061906579886,5,8,1,1
87,4,1,57.15553365870665,5,8,1,1
87,5,1,57.55635819838622,5,8,1,1
87,6,1,56.28465056442243,5,8,1,1
87,7,1,60.09953854588535,5,8,1,1
87,8,1,57.21448519969309,5,8,1,1
87,9,1,56.45774491961602,5,8,1,1
88,0,0,49.51264469873546,4,8,0,1
88,1,0,49.64858871685952,4,8,0,1
88,2,0,48.74678584220003,4,8,0,1
88,3,0,47.41221222866045,4,8,0,1
88,4,0,46.315433368177935,4,8,0,1
88,5,0,49.384787414681625,4,8,0,1
88,6,0,50.54932443441593,4,8,0,1
88,7,0,51.20533027439909,4,8,0,1
88,8,1,56.49521635701719,4,8,0,1
88,9,1,55.243742609944974,4,8,0,1
89,0,0,52.174586277809325,5,7,0,0
89,1,0,52.11223211269401,5,7,0,0
89,2,0,49.750226133971765,5,7,0,0
89,3,1,53.63107588977213,5,7,0,0
89,4,1,54.529511550132376,5,7,0,0
89,5,1,56.05810576680889,5,7,0,0
89,6,1,54.06822076992012,5,7,0,0
89,7,1,56.32055184786952,5,7,0,0
89,8,1,57.684050933257325,5,7,0,0
89,9,1,55.58100318749096,5,7,0,0
90,0,0,51.07399151401794,4,12,1,0
90,1,0,53.897912924357016,4,12,1,0
90,2,0,51.08943031963752,4,12,1,0
90,3,0,53.526106972058166,4,12,1,0
90,4,0,50.55022882425299,4,12,1,0
90,5,0,52.40066185224644,4,12,1,0
90,6,0,50.85018970619221,4,12,1,0
90,7,0,51.59674417136302,4,12,1,0
90,8,0,53.92565719677063,4,12,1,0
90,9,0,51.60367638167512,4,12,1,0
91,0,0,51.211984103885605,5,5,1,1
91,1,0,50.32135776816445,5,5,1,1
91,2,0,49.31936333092161,5,5,1,1
91,3,0,51.24362289580159,5,5,1,1
91,4,0,50.25423696298045,5,5,1,1
91,5,0,53.00943907939557,5,5,1,1
91,6,0,51.41976726701949,5,5,1,1
91,7,0,51.13562605509552,5,5,1,1
91,8,0,52.06376370696319,5,5,1,1
91,9,0,52.27038419194757,5,5,1,1
92,0,0,51.20591365746312,5,8,0,1
92,1,0,51.59014321258753,5,8,0,1
92,2,0,48.794156059669376,5,8,0,1
92,3,1,53.722440888210286,5,8,0,1
92,4,1,55.9236403024569,5,8,0,1
92,5,1,57.59589562819181,5,8,0,1
92,6,1,56.65725126285045,5,8,0,1
92,7,1,56.47807305296967,5,8,0,1
92,8,1,56.09263932389639,5,8,0,1
92,9,1,57.32255823371549,5,8,0,1
93,0,0,52.91128120478796,1,7,1,1
93,1,0,53.577162273510105,1,7,1,1
93,2,0,48.72773819887801,1,7,1,1
93,3,0,51.7528407355392,1,7,1,1
93,4,0,49.876214000852045,1,7,1,1
93,5,0,52.90265630798505,1,7,1,1
93,6,0,52.11631787109391,1,7,1,1
93,7,1,57.288797208254216,1,7,1,1
93,8,1,58.69267929098946,1,7,1,1
93,9,1,57.77105396002119,1,7,1,1
94,0,0,51.11916945217585,0,9,1,0
94,1,0,50.22832517445946,0,9,1,0
94,2,0,46.57697672893842,0,9,1,0
94,3,0,49.72615202751612,0,9,1,0
94,4,1,53.99497668194883,0,9,1,0
94,5,1,53.81223867138071,0,9,1,0
94,6,1,55.169513626183374,0,9,1,0
94,7,1,56.02301381288002,0,9,1,0
94,8,1,58.405003421157694,0,9,1,0
94,9,1,54.748415911477046,0,9,1,0
95,0,0,48.354938671848615,5,9,1,1
95,1,0,50.96291517080848,5,9,1,1
95,2,1,53.30454758492501,5,9,1,1
95,3,1,52.70295826827096,5,9,1,1
95,4,1,53.70389386711402,5,9,1,1
95,5,1,53.77934977331978,5,9,1,1
95,6,1,56.912277574905744,5,9,1,1
95,7,1,55.35797899802073,5,9,1,1
95,8,1,56.47320062922714,5,9,1,1
95,9,1,53.84714097964928,5,9,1,1
96,0,0,53.70920215333576,2,9,1,0
96,1,0,52.57559038554375,2,9,1,0
96,2,0,49.13870536538891,2,9,1,0
96,3,0,50.87375350642531,2,9,1,0
96,4,0,49.96789764352243,2,9,1,0
96,5,0,52.95625295298715,2,9,1,0
96,6,0,51.53486566847639,2,9,1,0
96,7,0,52.92667825301872,2,9,1,0
96,8,1,57.21551986880306,2,9,1,0
96,9,1,56.81250862333139,2,9,1,0
97,0,0,51.631477466372445,5,5,0,0
97,1,0,51.47711172144003,5,5,0,0
97,2,0,48.11916740516644,5,5,0,0
97,3,0,51.58304606186977,5,5,0,0
97,4,0,49.78436729408568,5,5,0,0
97,5,0,52.53834545036031,5,5,0,0
97,6,0,50.93312130807654,5,5,0,0
97,7,0,52.9547059321681,5,5,0,0
97,8,0,53.6615067489432,5,5,0,0
97,9,1,56.05187300803941,5,5,0,0
98,0,0,49.85461279349824,2,11,0,0
98,1,0,52.320441290076666,2,11,0,0
98,2,1,55.10542242277884,2,11,0,0
98,3,1,54.31790704543364,2,11,0,0
98,4,1,54.73566547071946,2,11,0,0
98,5,1,55.96874435686985,2,11,0,0
98,6,1,55.9512767981834,2,11,0,0
98,7,1,56.77983764838334,2,11,0,0
98,8,1,58.33034462930644,2,11,0,0
98,9,1,56.50383961523619,2,11,0,0
99,0,0,52.077493109344495,4,11,1,0
99,1,0,51.09472030358344,4,11,1,0
99,2,0,49.401462618736375,4,11,1,0
99,3,0,50.30478150331744,4,11,1,0
99,4,0,51.65951716084392,4,11,1,0
99,5,0,53.14770844038871,4,11,1,0
99,6,0,51.02225653245655,4,11,1,0
99,7,0,54.06698988479758,4,11,1,0
99,8,0,53.274195388809126,4,11,1,0
99,9,0,50.688163682226914,4,11,1,0
100,0,0,50.24920700127265,3,9,0,1
100,1,0,51.21536857255761,3,9,0,1
100,2,0,49.11075697969744,3,9,0,1
100,3,1,53.31483185854126,3,9,0,1
100,4,1,54.581066453094415,3,9,0,1
100,5,1,55.662201658697576,3,9,0,1
100,6,1,56.099134184805095,3,9,0,1
100,7,1,56.23878325265699,3,9,0,1
100,8,1,56.60818535740079,3,9,0,1
100,9,1,54.66831989937664,3,9,0,1
