employee_id,post_policy,minimum_wage_policy,hourly_wage,education_years,work_experience_years,union_membership,full_time_status
632,0,1,47.8590472786851,1,7,1,1
633,0,1,47.55116971268008,4,7,0,1
634,0,0,49.02657083249469,3,8,1,0
635,0,1,48.3392409751469,2,4,1,0
636,0,1,47.73362927617587,3,6,1,1
637,0,1,47.73325895508257,3,11,1,0
638,0,0,49.40933069037856,3,5,0,0
639,0,0,52.67447356577806,2,4,1,1
640,0,0,50.81918581882498,2,4,0,1
641,0,1,47.937604145271095,2,5,1,1
642,0,1,47.82373751664028,2,7,1,1
643,0,1,47.29675013728716,5,9,0,1
644,0,1,47.41401252003155,1,8,1,0
645,0,1,47.39286968202029,4,4,1,0
646,0,0,48.53114067812953,0,8,0,1
647,0,0,49.22414690812926,2,5,0,1
648,0,1,48.00694014968785,2,6,0,0
649,0,1,46.33937417555359,3,11,1,0
650,0,0,50.41531613471594,1,6,0,1
651,0,0,48.677540579905234,3,6,1,0
652,0,1,46.2250482736148,2,4,1,0
653,0,1,46.15058714476045,2,5,1,0
654,0,1,47.830686814344254,3,9,1,0
655,0,0,48.22263102099438,3,5,1,0
656,0,1,49.65962708546551,2,8,1,0
657,0,1,46.421998323807344,4,7,0,1
658,0,1,47.39197256060703,2,5,0,0
659,0,0,48.07012594980545,4,7,1,0
660,0,1,47.69657799647671,4,8,1,0
661,0,1,46.42966333659343,2,5,0,1
662,0,1,48.10335745032744,3,8,1,0
663,0,1,47.215242225128165,1,8,0,1
664,0,0,49.927879216251,2,6,0,0
665,0,1,49.59940020839539,4,9,1,0
666,0,1,48.65149578811557,2,6,1,0
667,0,1,48.51332265564501,3,7,0,1
668,0,0,50.31009757118064,3,6,0,1
669,0,1,46.59654751290864,4,6,1,0
670,0,0,50.81373908473663,4,8,1,1
671,0,1,46.07005513509858,5,6,1,0
672,0,0,50.43209080177437,3,4,1,1
673,0,0,48.07723874640182,2,4,0,1
674,0,0,49.29011961640145,0,4,0,0
675,0,1,47.09407286172377,3,7,0,0
676,0,0,49.09242374918718,3,8,0,1
677,0,0,49.77781748928784,4,8,0,0
678,0,1,47.92953797525813,3,7,1,1
679,0,0,51.41254760298542,1,10,1,0
680,0,1,48.01825315153226,2,5,1,1
681,0,1,49.41264489432375,3,8,1,0
682,0,1,48.11503688427125,3,8,0,1
683,0,1,48.45936286515498,3,4,0,1
684,0,1,47.37183128642396,3,7,1,0
685,0,1,48.95606815852748,4,4,0,1
686,0,1,47.41212563776938,1,7,1,0
687,0,0,49.163681217060514,1,7,0,0
688,0,1,47.42632764386348,3,7,0,1
689,0,0,50.46424708411878,1,5,0,1
690,0,1,49.46732382303956,4,7,1,0
691,0,1,47.24863287673895,3,7,0,1
692,0,0,48.63828074320409,2,4,0,1
693,0,1,49.14657773282071,4,6,0,0
694,0,0,48.50568248892581,2,4,1,0
695,0,1,47.95554372190058,4,2,1,1
696,0,1,47.89877384445636,2,6,1,0
697,0,1,47.57128942912653,1,4,1,1
698,0,1,47.06826796046178,2,7,1,1
699,0,1,47.27861857026281,3,4,1,0
700,0,1,47.180019603603306,4,7,1,1
701,0,0,48.81196104212961,0,7,0,1
702,0,1,47.59168096482777,3,4,1,0
703,0,1,47.95687114672172,2,7,0,1
704,0,1,47.56048860300526,3,4,0,0
705,0,1,46.577265130463616,4,9,1,1
706,0,1,47.5306361446952,3,5,1,1
707,0,1,48.06847876187571,2,7,1,1
708,0,0,50.41441337803988,3,7,1,0
709,0,0,49.87978721540664,2,7,0,1
710,0,1,47.28014309496208,4,7,1,1
711,0,0,51.17468476518058,2,7,1,1
712,0,1,48.38002625309876,2,5,0,0
713,0,0,50.91090769488337,1,7,1,1
714,0,1,47.37615819288682,2,6,1,0
715,0,1,46.53880806066031,3,6,1,0
716,0,0,48.46517841296915,2,10,0,0
717,0,1,47.33640312961771,2,8,1,1
718,0,1,47.8410967688475,2,7,1,0
719,0,1,47.427643446955294,3,8,1,1
720,0,1,48.12766379755226,3,6,1,0
721,0,0,49.19451933057849,2,7,0,1
722,0,0,49.48707113956054,1,8,0,1
723,0,1,48.09545314836343,2,7,1,0
724,0,0,49.2684631963705,3,6,1,1
725,0,0,49.85533671588874,4,7,0,1
726,0,1,47.953098745032726,4,7,0,1
727,0,1,47.87189925127899,2,6,1,1
728,0,1,46.29451545352319,3,9,1,0
729,0,0,49.83435037147001,4,9,1,1
730,0,1,47.89020120146963,3,7,1,0
731,0,1,48.06945064344732,1,5,0,1
732,0,1,46.90379340610896,3,5,1,0
733,0,1,47.21778483046062,0,5,0,1
734,0,0,49.60314232376796,2,7,0,1
735,0,1,47.37251128147682,0,6,1,0
736,0,1,47.83806389072469,3,8,0,1
737,0,0,49.287126733196985,2,10,0,1
738,0,1,48.20542445167556,4,5,1,1
739,0,1,47.111309872726544,3,6,1,1
740,0,0,50.1615379310886,4,7,1,0
741,0,1,47.97399265391597,1,5,0,0
742,0,0,50.2716846073262,3,7,0,1
743,0,1,47.486823663512034,1,3,1,0
744,0,1,49.0307984044069,2,8,1,1
745,0,0,49.05349342151859,2,9,1,0
746,0,0,51.00401720391508,5,7,0,0
747,0,1,48.84140839307944,2,5,1,0
748,0,1,48.2891485499159,3,5,0,0
749,0,1,47.799569565793,3,6,1,1
750,0,0,49.64562311327376,2,5,1,0
751,0,0,49.72568191761486,2,9,1,1
752,0,1,47.62363468680002,1,7,0,1
753,0,1,47.70901962678503,2,4,1,1
754,0,1,47.99574433953213,5,8,0,1
755,0,1,47.99084525060662,1,6,0,1
756,0,1,48.64830866303307,2,7,0,1
757,0,0,47.85080774506691,3,4,1,0
758,0,1,47.982556105790415,3,4,1,0
759,0,1,47.05055390158339,1,8,0,0
760,0,0,49.36042401723492,3,4,1,0
761,0,0,50.02168850385734,3,7,1,1
762,0,1,48.93755049435576,3,6,0,1
763,0,1,47.52399784395802,2,9,0,1
764,0,0,50.19546641040985,4,8,0,1
765,0,1,47.80290296406025,3,5,1,0
766,0,1,47.06401467276833,4,7,0,1
767,0,0,49.58762891526514,5,10,0,0
768,0,0,49.64890174690508,2,5,0,1
769,0,0,50.53584085467129,3,5,1,0
770,0,0,50.08529727712365,3,5,0,1
771,0,0,48.49368498050369,1,4,0,1
772,0,1,48.43178194387625,1,8,0,1
773,0,1,46.89771511527388,2,10,1,0
774,0,1,48.40690328299249,2,12,1,0
775,0,0,49.54092406006867,2,6,0,1
776,0,1,47.42320725604426,2,8,1,1
777,0,0,49.34934510309247,2,4,1,0
778,0,1,47.64121825404435,3,7,0,0
779,0,1,48.540638435510544,1,9,1,0
780,0,1,48.27094500399205,1,4,0,0
781,0,0,51.29401266661717,1,6,1,1
782,0,1,48.13240016942349,1,8,0,0
783,0,1,48.18538600712285,2,6,1,1
784,0,0,49.75924360520608,1,10,0,1
785,0,0,49.36986502895388,3,4,1,1
786,0,1,48.51790520120165,2,8,1,0
787,0,0,48.34396120724127,2,7,1,0
788,0,1,47.08351391498456,2,8,1,1
789,0,0,49.93729290903732,2,8,1,0
790,0,0,50.32474310506159,2,6,1,1
791,0,1,49.01826490718081,3,9,0,0
792,0,0,49.34563204737942,2,7,1,0
793,0,0,48.18133853238395,1,4,1,1
794,0,1,47.60973778709023,3,12,0,0
795,0,0,47.906834013077535,2,5,1,0
796,0,0,48.962767710014525,3,7,1,0
797,0,0,48.3444602964944,2,6,1,1
798,0,1,49.41793960508094,3,4,0,1
799,0,1,47.97176044178707,1,5,1,1
800,0,1,48.00409730800553,2,4,0,0
801,0,0,49.83691076081417,4,4,0,0
802,0,1,46.89359469486159,3,9,0,1
803,0,1,47.37939223041786,2,7,1,0
804,0,1,47.79658209972326,3,7,0,0
805,0,1,47.7879536883615,3,7,1,0
806,0,1,47.31021812499868,1,10,0,0
807,0,1,47.53555368143984,1,7,1,0
808,0,1,47.95258940639564,2,8,1,1
809,0,0,50.71655800996395,2,7,1,0
810,0,1,47.88838545025678,3,7,0,1
811,0,1,48.427843768101695,2,4,0,1
812,0,0,48.59465436080795,2,8,1,1
813,0,1,47.64757159609981,6,9,0,1
814,0,1,48.14495307811179,3,4,1,0
815,0,1,47.4398057619732,3,7,0,1
816,0,1,46.70696096686208,3,4,1,0
817,0,1,48.37665778848997,2,6,1,1
818,0,0,49.90727105702573,2,7,0,0
819,0,0,49.75840588437114,3,9,0,1
820,0,1,47.6072732047677,4,10,0,1
821,0,1,46.938584058362615,2,6,1,0
822,0,1,47.58349004218589,3,7,0,1
823,0,0,49.54248878264663,2,5,1,0
824,0,0,48.1340446108013,2,6,1,0
825,0,1,48.22391289446006,2,6,1,1
826,0,1,47.8378995347286,3,5,0,1
827,0,1,46.0024754456823,1,4,0,0
828,0,1,48.48492837791644,3,10,0,0
829,0,1,48.93598472528695,2,8,1,1
830,0,0,48.791935393759054,2,8,0,0
831,0,0,48.623685267366575,3,5,0,1
832,0,1,47.38001559862408,1,8,1,0
833,0,0,48.87639154624196,1,5,0,0
834,0,0,49.127075014143855,2,8,1,1
835,0,1,48.184110333122,2,8,0,0
836,0,0,49.05941934424227,3,8,1,1
837,0,0,48.576196208809016,2,7,0,1
838,0,1,48.22425310181801,3,7,0,1
839,0,1,46.99635038964373,5,7,1,1
840,0,1,47.55143110046631,2,6,0,1
841,0,1,47.40710290578965,2,6,0,1
842,0,1,46.634958336118615,2,4,1,0
843,0,0,50.26656064202062,2,6,0,0
844,0,1,46.68824672108453,2,9,0,0
845,0,0,50.13184119751145,3,5,1,1
846,0,1,47.87464107780377,3,7,1,1
847,0,0,49.712748854216656,3,9,1,1
848,0,1,47.47833545716359,1,8,1,1
849,0,1,47.9951694253953,5,3,1,1
850,0,0,50.11013004245858,3,6,1,0
851,0,0,49.006888751985926,1,8,1,0
852,0,0,49.71670894525154,2,9,1,0
853,0,1,47.66870859483958,2,8,1,1
854,0,0,50.90668575791962,3,8,0,0
855,0,1,46.3291267771551,2,4,1,1
856,0,1,47.883476153493625,3,10,1,0
857,0,1,48.0233364242726,3,7,0,0
858,0,0,48.207697995293465,3,9,1,1
859,0,1,49.02566398508166,2,6,1,0
860,0,1,47.85107371586827,2,8,0,1
861,0,0,49.34666202095071,1,9,0,1
862,0,0,50.85613499716583,4,9,1,0
863,0,0,49.36071200746395,2,7,0,0
864,0,1,47.03687705737149,3,4,1,0
865,0,1,45.93911266794697,2,7,0,1
866,0,1,49.05139451001109,2,8,0,1
867,0,1,46.60831368888319,2,8,1,0
868,0,0,47.896498344550906,2,9,1,1
869,0,0,49.02332286241681,1,6,0,0
870,0,1,48.03813406569913,3,4,0,0
871,0,0,49.76914511138085,3,6,0,0
872,0,1,46.11534475037392,2,8,1,1
873,0,0,48.87957055864435,2,7,1,1
874,0,1,47.57863605313939,3,7,0,1
875,0,1,46.14145582978245,2,7,1,1
876,0,1,48.27927081867057,3,6,1,0
877,0,1,49.47493428312019,4,4,0,0
878,0,0,48.84595183397593,3,7,0,1
879,0,0,48.79434499717402,3,7,1,0
880,0,0,49.03417781663106,2,8,0,1
881,0,0,47.805984486705626,4,7,1,0
882,0,1,48.20328119749476,2,7,0,0
883,0,0,51.15097175134232,1,9,1,1
884,0,1,48.36477242362064,4,5,0,1
885,0,1,47.14545485267201,2,6,0,1
886,0,1,48.477935920348166,2,4,0,0
887,0,1,47.96425424292831,2,6,1,0
888,0,0,48.88592480677547,2,6,1,0
889,0,0,49.81929518312699,2,7,0,0
890,0,0,48.52481661877208,0,3,1,0
891,0,1,48.141776496627024,2,5,0,1
892,0,1,47.5139776383998,3,8,1,1
893,0,1,48.78778993454259,3,6,1,1
894,0,1,48.05043080463397,3,6,1,1
895,0,1,48.69865222732656,2,6,1,1
896,0,0,50.89176396118432,1,6,0,0
897,0,0,49.22087090602779,4,7,0,1
898,0,1,48.00182148548651,3,2,1,1
899,0,1,50.821483399517305,3,6,1,0
900,0,0,49.18425211266794,2,7,1,0
901,0,1,47.9189536174655,4,6,1,1
902,0,1,46.432437072572114,2,4,1,0
903,0,0,49.024587474118654,2,8,0,0
904,0,1,47.408290904068,4,10,1,1
905,0,1,48.00436551210417,3,7,0,1
906,0,1,46.78012283267853,3,8,0,1
907,0,0,49.79033192894995,2,6,0,1
908,0,0,49.92081207451241,2,6,0,1
909,0,1,48.11477285573419,1,6,1,1
910,0,1,47.28891367376064,1,4,1,1
911,0,1,48.05014974558573,5,9,1,1
912,0,0,48.55670056478389,1,5,1,1
913,0,1,48.34605442775349,2,6,1,0
914,0,0,50.013715814088734,2,5,1,1
915,0,1,47.3441624130459,2,8,1,0
916,0,0,49.05478770874964,2,7,1,1
917,0,1,46.62498566502663,3,7,1,1
918,0,0,49.509022856379616,2,4,0,1
919,0,1,46.342166000538725,3,6,1,0
920,0,0,47.29641005368764,3,10,0,1
921,0,1,47.60849486792471,2,5,1,0
922,0,1,46.890579176425085,3,6,1,0
923,0,1,47.53181062584149,2,7,1,1
924,0,1,47.43596571381499,3,6,1,1
925,0,0,52.33925390125809,4,4,1,1
926,0,0,48.27991481109497,4,8,1,1
927,0,0,49.462382709275474,3,5,1,0
928,0,0,50.30062753494695,2,8,1,1
929,0,0,48.21017687664866,1,7,0,0
930,0,1,46.47864432236463,1,9,0,1
931,0,1,47.60423616458088,4,6,0,0
932,0,0,50.46948572098499,2,6,1,0
933,0,0,51.49688533795575,2,4,1,1
934,0,1,47.21114868616095,3,6,1,0
935,0,0,49.40490009122706,3,7,0,0
936,0,1,48.63841944562312,3,6,1,1
937,0,1,44.80387599578469,3,6,1,0
938,0,1,49.6859438556015,2,9,1,0
939,0,1,47.43733599237581,3,6,1,1
940,0,0,49.67085666149616,3,8,1,0
941,0,0,50.23762684859477,1,7,1,0
942,0,1,46.80919780494824,1,8,1,0
943,0,1,47.05453955105234,6,8,0,1
944,0,0,48.73660555182492,2,9,1,0
945,0,0,51.51276512453159,0,5,0,0
946,0,1,48.82077974815176,3,8,1,1
947,0,0,48.73641129904781,3,7,0,0
948,0,0,48.54072122611056,2,8,0,1
949,0,0,50.87979285527506,3,7,1,0
950,0,1,49.69915513573038,5,7,1,1
951,0,0,49.0763207478429,2,6,0,0
952,0,1,48.1622617229495,3,6,0,1
953,0,1,46.86744577327423,2,8,0,1
954,0,1,45.574515779110335,2,5,1,1
955,0,0,48.8796151064432,2,7,0,0
956,0,1,47.0978145422452,2,5,1,0
957,0,0,49.66383111592727,1,9,1,0
958,0,0,48.91094022236774,3,8,0,1
959,0,1,49.95802354410185,1,4,1,1
960,0,0,48.7844951047342,5,9,0,1
961,0,1,47.37053308921861,3,6,1,0
962,0,1,46.32096911881087,1,8,1,0
963,0,0,49.93500742962648,2,8,1,0
964,0,1,46.37792799208047,2,7,1,1
965,0,1,46.84635791838453,1,5,0,1
966,0,1,47.27613355957405,3,8,1,0
967,0,1,47.10428325995408,3,8,1,1
968,0,1,47.59902060636328,2,8,0,1
969,0,1,49.44401407425761,3,7,0,1
970,0,1,46.32544335397727,3,9,0,1
971,0,0,48.66936223563735,2,6,1,0
972,0,0,47.28011075250309,3,6,0,0
973,0,0,48.091698319027216,3,7,1,1
974,0,1,47.33779578717232,3,7,0,1
975,0,1,48.78510970216372,2,9,1,1
976,0,1,47.579338972898576,2,6,1,1
977,0,0,49.36898715100842,3,4,1,0
978,0,0,51.5910177033402,3,4,1,0
979,0,0,49.94128371369364,3,7,0,0
980,0,0,49.99371562394179,2,6,1,0
981,0,0,48.96577589432824,4,7,1,0
982,0,1,47.885444402107765,2,8,0,0
983,0,1,46.86112206126514,3,4,1,0
984,0,0,48.43897629319154,2,10,0,1
985,0,1,47.8428624473293,2,5,1,1
986,0,0,49.68452371893918,2,6,0,1
987,0,1,45.55932451883351,3,7,1,1
988,0,0,51.09212497832717,4,7,0,0
989,0,1,46.81877425714058,1,6,1,1
990,0,1,47.87545827557483,4,5,1,0
991,0,1,47.39410061982751,2,7,1,1
992,0,1,48.16657719839425,4,7,1,0
993,0,1,46.96431575610456,1,6,0,0
994,0,1,46.20004127634725,2,3,1,1
995,0,0,50.1477916412072,1,8,0,0
996,0,1,48.35052874754312,4,9,1,0
997,0,0,50.10475844680121,2,6,0,0
998,0,0,51.24779643844264,2,6,1,0
999,0,0,49.61551972988701,2,7,0,1
0,1,0,48.967328451657,2,6,1,1
1,1,1,59.62104905743681,5,7,1,1
2,1,1,57.381648163088606,3,4,1,1
3,1,1,56.53879221427585,2,5,1,1
4,1,1,58.01260252445225,3,8,1,0
5,1,0,52.91617042383536,1,5,1,0
6,1,1,58.3786188421053,1,6,1,0
7,1,0,50.8060556422906,1,6,0,1
8,1,0,51.129481300840304,4,9,1,1
9,1,1,58.84009294110452,2,8,0,1
10,1,1,57.05762322681584,1,7,0,1
11,1,1,57.26711620394299,2,10,1,1
12,1,1,57.35718858587381,2,5,0,0
13,1,0,47.923605695528,3,7,1,1
14,1,0,49.10197414957696,3,6,1,1
15,1,0,51.77680894031906,4,6,0,1
16,1,1,56.30429091774074,2,6,1,0
17,1,1,57.56366246280456,4,8,1,0
18,1,1,57.08943028741716,2,8,0,1
19,1,1,58.04738529638817,4,7,0,0
20,1,0,51.06419913257229,3,7,1,1
21,1,1,57.45737778117691,3,5,0,1
22,1,1,57.07451497830085,2,2,0,0
23,1,1,56.01296101738582,1,3,1,1
24,1,1,59.53975115354204,2,8,0,0
25,1,0,52.25855198263954,2,8,0,0
26,1,1,58.63427102229227,1,4,1,0
27,1,1,57.52645020386949,2,8,1,0
28,1,1,58.88081760262212,2,7,0,1
29,1,0,50.26452593498271,2,5,0,0
30,1,0,50.503354955114894,2,7,0,1
31,1,1,55.38850852528353,4,8,0,1
32,1,1,58.28230614758097,2,6,1,0
33,1,0,52.69660296050521,1,9,0,1
34,1,1,58.97877522817791,3,4,1,1
35,1,1,57.95506487306695,2,9,0,0
36,1,0,50.24051492539585,2,4,1,0
37,1,0,51.81214891284095,1,7,1,1
38,1,0,51.528901404651045,5,8,1,0
39,1,1,58.07604747625909,3,8,0,0
40,1,1,56.41271487151048,4,7,0,1
41,1,1,59.07977221065907,2,3,1,1
42,1,0,49.49641468613464,2,7,0,1
43,1,1,56.737661790656176,3,6,0,0
44,1,1,56.88944295575766,3,9,0,1
45,1,0,50.54858554658954,1,7,0,1
46,1,0,50.04789872615774,2,7,1,1
47,1,0,51.532790119106885,4,7,0,1
48,1,0,50.93916444672562,3,4,0,0
49,1,1,57.69977076696908,2,5,1,1
50,1,0,49.82136371562418,3,5,0,1
51,1,1,57.41650102271189,2,4,1,1
52,1,0,51.142319666820846,3,7,1,0
53,1,1,56.460286178231385,4,5,0,0
54,1,0,50.900180872957975,2,8,1,0
55,1,1,57.68991795502168,4,6,0,1
56,1,0,48.947754923548175,2,9,1,0
57,1,0,51.6706312153649,2,3,1,1
58,1,1,56.84946885492421,3,7,0,0
59,1,1,58.34076892389883,2,5,1,0
60,1,1,60.12094202658424,4,6,0,1
61,1,1,57.91987883605611,1,8,1,1
62,1,0,49.66631231027453,3,7,1,1
63,1,1,56.46997583248071,4,6,1,0
64,1,0,50.32256851330796,4,7,1,1
65,1,1,57.57129205068632,4,6,1,1
66,1,0,50.79701181383109,3,9,0,0
67,1,1,57.600352641157386,5,4,1,1
68,1,1,58.94622923141331,2,7,0,1
69,1,0,51.707562961882765,2,4,1,0
70,1,0,50.66070328698571,3,7,1,0
71,1,0,50.693285713044666,2,6,0,0
72,1,0,49.94524099110817,2,6,1,0
73,1,1,57.33122697073409,2,8,1,1
74,1,1,58.39599280414878,3,8,1,1
75,1,1,57.39972939546177,3,5,0,0
76,1,0,49.913711498282616,2,7,0,1
77,1,0,51.07516723312303,3,5,0,0
78,1,0,51.318537670848364,3,8,1,1
79,1,0,51.10763043885758,2,4,0,1
80,1,1,58.910200833046254,2,10,1,0
81,1,0,52.01647972669555,4,11,1,1
82,1,1,56.71148133920586,3,8,1,1
83,1,1,59.19449690487878,4,4,1,1
84,1,1,59.86417083047972,3,7,0,1
85,1,0,49.13045550836707,2,9,1,1
86,1,0,50.15666176930803,2,6,1,0
87,1,0,51.73950203315664,4,9,0,0
88,1,1,56.54863062069798,0,8,1,0
89,1,0,51.41672590326127,4,8,0,1
90,1,1,57.42531128014047,1,5,1,1
91,1,1,57.7238289827301,2,7,0,1
92,1,1,58.05030046526482,5,6,1,0
93,1,1,56.9071417358135,5,7,1,1
94,1,1,57.96882209450796,4,6,1,0
95,1,1,57.73035795876051,3,8,0,1
96,1,1,56.8276640681956,2,2,1,1
97,1,1,56.14913501193414,2,5,1,0
98,1,0,50.16325428494701,3,11,0,0
99,1,1,57.85732551657344,4,10,1,1
100,1,1,56.83142971203775,2,7,0,0
101,1,1,57.98964703822982,3,10,0,1
102,1,1,58.187302429834375,3,9,1,1
103,1,0,49.3226619841555,2,2,0,0
104,1,1,57.49033296199456,2,9,0,0
105,1,1,57.59590464213634,3,5,1,1
106,1,0,49.59870645044525,4,4,0,1
107,1,1,58.95987178783694,2,7,0,1
108,1,1,57.64470100596159,2,6,1,1
109,1,1,58.2559343825695,2,7,0,1
110,1,1,58.62672889665433,1,7,1,1
111,1,1,57.40267136013862,2,9,1,1
112,1,0,51.67920232908052,3,4,0,0
113,1,1,57.15564837228458,3,7,0,1
114,1,0,49.81119754280186,2,7,0,1
115,1,0,51.940785732836005,3,9,0,1
116,1,1,59.35996020719259,3,7,1,0
117,1,0,50.65123513655991,3,6,1,0
118,1,1,57.772539602145535,4,7,1,1
119,1,0,51.63987868971734,4,5,0,0
120,1,1,57.74745553881273,4,5,1,1
121,1,1,57.895745673273055,1,9,1,1
122,1,1,57.89260986288662,1,4,1,0
123,1,0,50.417665399801486,3,4,0,0
124,1,1,56.57238208966325,3,7,1,0
125,1,0,51.96117028281741,4,7,1,1
126,1,1,57.93539833730903,3,7,1,1
127,1,1,56.6876041035838,2,9,0,1
128,1,1,57.00826565041276,2,8,1,1
129,1,1,57.97340009580873,2,5,1,0
130,1,1,56.19326905264792,1,3,0,0
131,1,0,49.63577046920111,3,7,1,1
132,1,0,51.34611469627409,1,8,0,1
133,1,1,58.15156211522349,5,7,0,0
134,1,0,50.01105888457699,3,5,1,1
135,1,1,57.84441023502276,3,8,1,1
136,1,0,51.65361694419856,4,8,0,0
137,1,0,51.33350471779804,3,7,1,1
138,1,1,58.845175778477575,3,7,1,1
139,1,0,51.953982009493984,1,5,1,0
140,1,1,57.508503171463495,3,8,1,0
141,1,1,57.86161877735351,3,5,0,0
142,1,1,58.777452924577965,4,9,0,0
143,1,1,57.92777068783301,3,6,0,1
144,1,1,56.49354333475869,2,6,0,1
145,1,1,57.7483150572457,3,5,0,0
146,1,0,51.04602236369867,4,4,0,1
147,1,0,51.00117528179976,1,5,1,0
148,1,1,56.86492605874227,3,8,0,0
149,1,0,52.43016662502227,1,7,0,1
150,1,1,57.758125228084936,3,7,0,1
151,1,0,52.551709742572456,1,6,1,0
152,1,0,52.25929057145267,3,9,1,0
153,1,1,60.742388288904046,0,7,1,0
154,1,1,56.620300786234495,2,5,0,1
155,1,1,56.31708127171975,3,8,0,0
156,1,1,57.75611967403019,3,7,1,1
157,1,1,59.62155189123741,2,5,1,0
158,1,1,58.78841775744272,3,4,0,1
159,1,1,57.308350243155786,3,6,0,0
160,1,0,52.30960157148804,1,7,1,1
161,1,1,55.82267407484196,1,9,1,1
162,1,1,57.13077909279233,3,6,1,0
163,1,0,51.21586563487623,2,4,0,1
164,1,1,54.38096967911959,3,6,1,0
165,1,1,58.86933105543527,3,10,0,0
166,1,1,56.69264703550525,3,11,1,0
167,1,0,50.95613964416292,1,6,0,0
168,1,0,51.1345256086738,3,3,0,1
169,1,1,57.99193081489992,4,6,1,0
170,1,1,58.38125271706596,1,7,1,0
171,1,0,50.08097111103376,2,6,1,1
172,1,1,56.938146992034575,4,4,0,0
173,1,0,51.09563655962129,3,7,0,1
174,1,0,52.44847028770888,3,6,1,1
175,1,1,57.6007369264054,3,7,1,1
176,1,0,49.78346837769355,3,5,1,1
177,1,1,57.320601288347454,0,6,0,0
178,1,0,48.62984798198202,2,6,1,0
179,1,0,49.49011463115698,2,5,1,0
180,1,1,57.72983074285194,3,5,1,1
181,1,1,57.813879972508005,3,6,1,0
182,1,1,58.97079679005368,4,9,1,1
183,1,1,57.10704199319547,0,5,1,1
184,1,1,57.72868765567545,3,4,1,0
185,1,0,52.199221417733526,1,7,0,1
186,1,1,58.428125170187975,3,9,1,1
187,1,1,58.55089981953415,1,7,0,0
188,1,1,58.34353672585971,1,5,0,1
189,1,0,51.593101186733584,3,8,1,1
190,1,1,56.67248914201964,3,8,0,0
191,1,0,50.64349023913626,4,7,0,0
192,1,1,57.90168793238715,3,8,1,1
193,1,1,56.89279641588067,1,5,0,0
194,1,0,50.446450643628026,3,5,0,1
195,1,1,56.33336162828124,3,6,1,0
196,1,1,56.54011329262965,3,4,0,0
197,1,1,56.06300720614328,1,5,1,1
198,1,1,57.63655091599552,3,8,0,1
199,1,0,51.359847691505,1,4,1,1
200,1,0,50.29201771311031,2,6,1,1
201,1,1,56.955013140733705,2,6,1,0
202,1,0,50.95451427027914,3,5,1,1
203,1,0,49.08886509943,4,6,1,1
204,1,1,57.570474514308096,3,8,0,0
205,1,1,57.154974512794105,3,5,0,1
206,1,1,57.826421789536695,3,7,0,0
207,1,1,56.927534073110095,2,7,1,1
208,1,1,56.40718926739132,3,5,0,1
209,1,1,59.10620281773026,2,6,0,0
210,1,1,55.68863759901327,2,8,0,1
211,1,1,58.0881993465379,4,8,0,1
212,1,0,51.72725757250596,4,7,1,1
213,1,1,58.6028484392828,1,3,1,1
214,1,1,57.89903765759731,2,6,1,0
215,1,1,57.11176487811717,3,8,1,1
216,1,1,58.83169419127673,3,8,0,0
217,1,0,50.53663900773833,1,6,0,1
218,1,1,57.40123781567958,1,5,0,1
219,1,1,58.51321026060328,2,8,0,1
220,1,0,50.390834817760826,3,7,0,0
221,1,1,57.82052737651622,3,3,1,1
222,1,1,56.79116088142301,3,5,0,1
223,1,0,51.53264694853702,2,7,0,1
224,1,0,51.79270337381808,3,6,0,0
225,1,1,57.95411823219417,2,4,0,0
226,1,0,50.537860845520825,2,10,1,0
227,1,1,57.3856407970407,3,8,1,1
228,1,1,59.42593977809533,2,7,1,0
229,1,1,58.9565585452135,5,9,1,1
230,1,0,50.05132233518452,3,10,0,1
231,1,0,50.11477110173404,4,4,0,1
232,1,0,51.41660686191386,3,6,1,1
233,1,0,49.99218473118157,3,4,1,0
234,1,1,58.81908951661509,4,3,1,1
235,1,1,57.9905525856142,2,3,1,0
236,1,1,56.22625526723042,4,10,1,0
237,1,0,49.14111186749684,3,7,0,1
238,1,0,51.08575354651224,2,6,1,0
239,1,0,51.89534527990796,1,8,0,0
240,1,1,57.61033774004892,2,7,1,1
241,1,0,52.62758264434592,3,7,1,0
242,1,1,58.187542863624245,3,7,1,0
243,1,0,50.04549456112217,2,8,0,1
244,1,1,56.379040352860805,1,9,1,0
245,1,1,55.82246077952223,2,8,1,0
246,1,0,50.00800381081331,2,7,1,1
247,1,1,58.16253855525859,3,9,1,0
248,1,1,57.55509909132886,2,9,0,0
249,1,0,50.44350362922021,4,9,1,1
250,1,0,50.73573622468382,3,6,0,1
251,1,1,58.1079248611727,2,8,0,1
252,1,1,57.902938636737495,3,7,1,0
253,1,0,49.2385022735475,2,5,1,0
254,1,0,48.726138393385085,2,6,1,1
255,1,1,57.524343785388886,3,7,0,0
256,1,0,50.73247150645359,2,7,0,1
257,1,0,50.68250927074427,3,5,0,1
258,1,0,50.01786837241944,2,6,1,1
259,1,1,56.94193602496749,3,5,0,0
260,1,1,58.46577609547874,2,5,1,1
261,1,1,57.66215163702972,0,9,0,1
262,1,0,52.3010318250992,3,11,0,1
263,1,0,49.96213535956711,2,5,1,1
264,1,1,58.69693276956882,2,6,1,1
265,1,0,51.16985034400994,3,3,0,0
