unit_id,post_policy_period,new_policy,insurance_coverage,income_level,age,gender,previous_insurance
632,0,0,47.242946846315895,2,8,0,0
633,0,1,46.91803560875376,4,8,1,0
634,0,1,46.645713993148505,0,2,1,1
635,0,0,47.89544582077314,1,4,0,0
636,0,0,49.65562584630855,2,7,1,0
637,0,0,49.136216816332,2,4,0,0
638,0,0,48.69404606117719,2,5,0,1
639,0,0,48.082168900068005,2,8,0,0
640,0,1,45.89124108917388,2,7,0,1
641,0,0,48.92752582442253,2,5,0,1
642,0,0,47.39033100748284,3,6,0,0
643,0,0,46.058992635729226,2,8,0,0
644,0,1,47.43041179740825,2,6,0,1
645,0,0,48.80977212257615,3,6,0,0
646,0,0,47.95067387435122,3,6,0,0
647,0,0,49.030994869602885,1,7,1,0
648,0,1,46.66641926954603,3,4,0,0
649,0,0,47.80313096344421,1,7,0,0
650,0,0,48.74007803565979,1,5,0,0
651,0,1,47.96679026477536,2,7,0,0
652,0,0,48.555086874191446,4,8,1,1
653,0,1,45.23515242054378,1,7,1,1
654,0,1,48.05081095748783,3,5,1,0
655,0,1,46.52555106527898,2,5,0,1
656,0,1,48.09996433091278,4,5,1,1
657,0,0,47.40823960622101,3,7,0,0
658,0,0,48.500405990758544,4,8,1,0
659,0,0,48.94750560616959,5,8,1,1
660,0,1,46.33199363185362,4,4,0,0
661,0,1,46.73779682992203,3,7,0,0
662,0,0,47.73352740729265,0,7,1,0
663,0,0,48.46610303814913,3,6,0,1
664,0,1,47.373151227009366,4,7,0,0
665,0,1,48.70573165558722,2,6,0,0
666,0,0,48.323888405824015,3,9,0,1
667,0,0,49.310090583464095,2,6,0,0
668,0,1,47.71771549774349,1,6,0,1
669,0,0,46.35196811773192,2,8,0,0
670,0,0,46.94677570739454,1,5,0,0
671,0,1,46.50440493578349,1,5,0,1
672,0,0,49.25508089676266,2,4,0,1
673,0,0,49.48090304489524,2,8,0,0
674,0,1,48.05712327787751,3,8,0,0
675,0,0,47.98729727827924,1,7,0,0
676,0,0,46.348422469326366,3,7,0,0
677,0,1,47.72937688189966,3,7,1,0
678,0,0,48.97995782333654,3,6,0,1
679,0,1,45.939800812980586,3,9,1,0
680,0,0,48.32119221695757,4,6,0,0
681,0,1,46.505792689438486,2,4,0,0
682,0,0,47.66729480410465,2,9,0,1
683,0,1,48.927556915613565,3,5,0,0
684,0,1,48.317077377816375,1,5,1,0
685,0,0,48.836156596785095,2,8,0,0
686,0,1,45.3932224900751,3,5,0,0
687,0,1,44.87895658126136,3,8,0,0
688,0,0,49.39204190532683,2,6,1,0
689,0,0,49.816019041093575,4,7,1,0
690,0,0,49.65646857043661,2,6,0,0
691,0,0,47.908820673411846,2,5,1,0
692,0,0,50.08362763188048,4,8,1,0
693,0,1,48.49094546700461,4,8,1,1
694,0,1,45.17297904918772,2,6,0,1
695,0,0,46.59523217815129,0,8,0,0
696,0,1,48.29974059744829,1,9,0,0
697,0,0,49.20527950737151,3,5,0,1
698,0,1,46.20151953963464,2,6,0,0
699,0,1,46.70419723165394,0,4,1,0
700,0,1,48.03898604408415,3,7,0,1
701,0,1,46.90898071978434,4,8,1,0
702,0,0,48.8679270078253,4,8,0,0
703,0,0,46.77802787297574,3,4,0,0
704,0,0,47.7848025381507,3,8,0,1
705,0,0,46.72467392720648,3,8,1,0
706,0,1,47.40023268030459,4,4,0,1
707,0,1,47.73990331583903,4,8,0,1
708,0,1,47.3756564887034,3,9,0,0
709,0,0,47.02326513847248,1,4,1,1
710,0,1,48.39453224591652,4,10,1,0
711,0,1,48.64835073399279,2,9,0,0
712,0,1,48.528292411209,1,8,0,0
713,0,0,48.3756894866747,3,4,0,0
714,0,1,47.17809646862962,2,8,0,1
715,0,0,48.00937833478301,2,7,0,0
716,0,1,47.93992075938268,3,5,1,0
717,0,0,47.86816451377806,2,8,0,0
718,0,1,46.79213782401122,3,5,0,0
719,0,1,47.35177313455579,3,8,0,0
720,0,0,49.03053571422598,4,8,0,1
721,0,0,48.26055014670189,3,5,0,0
722,0,0,48.82370626528925,4,6,1,0
723,0,0,46.95573230341932,4,6,0,1
724,0,0,49.886100505642624,3,7,1,0
725,0,1,48.90199132180167,1,7,1,0
726,0,1,46.54244656481362,2,6,0,0
727,0,1,46.42352633324459,2,5,0,0
728,0,0,48.83302901702507,2,7,1,0
729,0,1,46.95092594868885,2,6,0,0
730,0,0,47.90103086116982,3,6,0,1
731,0,1,48.15054281490053,3,7,1,0
732,0,0,46.521011931712486,2,5,0,0
733,0,0,46.49016632882951,2,6,0,0
734,0,0,47.43369496716244,3,6,1,0
735,0,1,48.408249169790615,3,6,1,0
736,0,1,47.67997209513983,0,3,1,0
737,0,0,49.58028410145674,3,3,0,0
738,0,0,49.648008558062976,2,9,0,1
739,0,0,48.50226594667081,2,5,0,1
740,0,1,46.15259891638357,3,8,1,0
741,0,0,45.56467292711966,1,6,0,0
742,0,1,47.28298981323027,3,5,0,0
743,0,1,46.59916813173664,3,9,0,0
744,0,0,48.02980249817245,3,9,1,1
745,0,1,46.42686404948278,2,6,1,0
746,0,1,48.72326032429465,3,5,0,0
747,0,1,46.23708413065401,1,6,0,0
748,0,0,47.39620120209905,3,6,1,0
749,0,0,48.86409228219353,2,8,1,0
750,0,0,48.51985675737901,3,4,1,1
751,0,0,48.476401585037074,4,6,1,1
752,0,1,46.12157611091854,5,7,0,0
753,0,1,47.6758600138458,5,8,0,0
754,0,1,46.401910932964256,1,7,0,0
755,0,1,46.70876253492922,1,7,0,0
756,0,1,47.05619532899227,4,6,0,0
757,0,0,46.75122320305156,3,8,0,1
758,0,0,47.39023777462319,3,10,0,0
759,0,0,48.53536155549863,4,8,0,0
760,0,0,48.33512643063789,2,4,1,1
761,0,0,47.91984263578209,2,6,0,0
762,0,0,48.03942883185438,3,7,0,1
763,0,0,47.88226966212002,3,7,1,1
764,0,0,48.11905642830551,3,8,0,0
765,0,0,48.59145894837837,3,7,0,1
766,0,0,48.36447909776091,2,6,1,0
767,0,0,48.25304316211057,4,5,0,0
768,0,0,47.16330216706721,2,6,1,0
769,0,0,49.01361292328771,1,6,1,1
770,0,1,47.649406195745,3,8,0,0
771,0,0,48.238735085474296,2,4,0,1
772,0,1,46.7920141760736,2,11,1,1
773,0,1,44.54833615163901,3,6,0,0
774,0,1,46.53974985020385,3,8,0,0
775,0,0,49.21735805958961,2,5,1,0
776,0,0,48.541114167611546,1,7,0,0
777,0,1,45.182193212321856,1,7,0,0
778,0,0,47.99221241067542,1,8,0,1
779,0,1,46.69661776312241,3,6,1,0
780,0,0,48.11970198434248,2,4,1,1
781,0,1,47.77775299667392,2,11,0,0
782,0,1,46.4315120277204,1,7,0,0
783,0,1,45.98473374866854,1,6,1,0
784,0,1,46.14748621050138,3,8,0,1
785,0,0,48.058328232063374,1,5,0,0
786,0,1,47.748971700271966,2,6,0,0
787,0,0,47.86993097798791,3,6,1,1
788,0,0,48.7262088605911,1,8,0,0
789,0,0,49.25302676958366,2,5,0,0
790,0,0,50.4943622790826,4,6,0,1
791,0,1,48.10715685412372,2,7,0,0
792,0,0,47.98065877423448,1,6,0,0
793,0,0,48.894098282796215,2,8,0,1
794,0,0,49.64499076623076,3,10,0,0
795,0,0,49.17685144096518,3,9,0,0
796,0,0,47.26954785101504,2,2,0,0
797,0,0,48.49085276521665,2,7,0,0
798,0,0,48.039340335189614,3,5,1,1
799,0,1,46.49009689392264,2,7,1,0
800,0,1,46.65086147238191,1,8,0,0
801,0,1,46.98697638369215,2,6,0,0
802,0,1,45.87640768104087,3,7,0,1
803,0,0,47.48863919467612,3,8,0,0
804,0,0,46.69052042005739,3,8,0,0
805,0,0,48.2995649901285,2,6,0,1
806,0,1,47.17179476651028,2,7,0,0
807,0,1,46.84870549519386,4,5,0,0
808,0,0,49.168045803123846,3,7,0,1
809,0,1,46.09275140489518,4,7,0,1
810,0,0,49.7977457687208,1,8,0,0
811,0,1,45.29435221831585,2,8,0,1
812,0,0,49.13914873152804,3,4,1,0
813,0,0,47.778251590699824,2,7,1,1
814,0,1,48.09688725628125,2,5,0,0
815,0,0,48.87692427877072,1,7,0,0
816,0,1,47.392865160245,3,7,0,0
817,0,0,47.86160084985016,2,7,1,0
818,0,0,48.2185709469216,4,7,0,1
819,0,0,49.44009923924734,3,7,1,0
820,0,1,48.29364917715274,0,9,0,1
821,0,0,46.6378821766633,1,5,0,0
822,0,1,45.45302623053473,3,7,0,0
823,0,1,49.249195935095536,4,8,0,1
824,0,0,49.34340599943,5,9,0,1
825,0,0,47.572736705703214,2,9,0,1
826,0,1,47.53530376567766,3,6,1,1
827,0,0,48.20650056813255,2,4,0,0
828,0,0,47.81219465273254,3,6,0,1
829,0,1,46.61672045038312,2,5,1,0
830,0,1,48.42119766443024,3,8,1,0
831,0,1,49.45994068081679,2,7,0,0
832,0,1,47.44328785638248,1,5,1,0
833,0,0,49.77794917506953,2,6,0,1
834,0,0,48.17483054570945,2,4,1,0
835,0,0,48.7068426090445,1,5,0,1
836,0,0,47.61836062924861,2,5,0,1
837,0,0,47.55462554545395,2,5,0,0
838,0,0,47.98825551242294,2,3,0,0
839,0,0,47.454180241097006,5,6,0,1
840,0,1,48.0517316661129,1,0,0,0
841,0,0,49.65966518573136,3,6,1,0
842,0,0,48.43926255038765,4,9,1,0
843,0,1,47.11011974597693,3,9,0,0
844,0,1,46.1443762049932,3,7,0,1
845,0,1,46.21490848337492,2,5,0,1
846,0,1,45.276407779554624,4,9,0,0
847,0,1,47.08297700100595,3,6,0,1
848,0,1,45.40008266282804,3,4,0,0
849,0,0,47.53255313960635,4,5,0,0
850,0,0,49.92315422141993,2,6,1,1
851,0,1,46.99390099641354,1,6,0,0
852,0,1,46.23067445001989,2,7,1,0
853,0,0,47.59075940624026,3,6,0,1
854,0,1,45.92743402555352,3,8,0,0
855,0,1,47.9109014202836,3,6,1,0
856,0,1,48.21121273330701,3,8,0,0
857,0,0,47.5944867935828,2,6,0,1
858,0,1,48.28757396022827,2,7,0,0
859,0,0,49.40141113121204,4,8,0,1
860,0,1,46.55386472624656,2,5,1,0
861,0,0,48.25815919186445,2,7,0,1
862,0,1,48.61192493293533,3,6,0,0
863,0,1,47.40860178460705,1,8,0,0
864,0,1,47.18034051313356,2,7,0,0
865,0,0,48.52002984875544,1,2,0,1
866,0,1,48.24877342483086,4,5,0,1
867,0,0,47.83685216930331,4,4,0,0
868,0,0,50.68248787640514,3,9,0,1
869,0,0,46.19764165844245,2,8,0,0
870,0,0,49.108917973382624,5,7,1,1
871,0,1,48.29209392381869,2,6,0,1
872,0,0,48.98299708402121,3,6,0,1
873,0,0,47.49659116366088,2,10,0,1
874,0,1,47.50135215781627,3,9,0,0
875,0,0,47.6775225210063,5,5,0,0
876,0,0,46.83390847041406,3,5,0,0
877,0,1,47.77230890131231,4,3,1,1
878,0,1,47.1309982673526,3,7,0,0
879,0,0,49.59245407034056,3,8,0,1
880,0,0,46.40001300325797,2,7,0,0
881,0,0,48.28064677566786,2,7,0,1
882,0,1,49.611881832801984,2,8,0,1
883,0,1,48.67823292518265,1,6,1,1
884,0,1,48.11341563533554,4,6,0,0
885,0,0,47.63497956085264,4,8,1,0
886,0,0,48.88484109487492,2,8,1,0
887,0,1,46.22284220214361,3,6,0,0
888,0,0,47.33779490709775,0,5,0,0
889,0,0,47.83622188504392,2,5,0,0
890,0,1,46.80283652801472,4,7,1,0
891,0,0,47.6892962474961,2,3,0,0
892,0,1,44.82483265919893,3,8,1,1
893,0,0,48.0999060068119,4,7,0,0
894,0,1,48.54048679402988,3,8,1,0
895,0,1,48.06511221238952,3,8,0,0
896,0,0,49.28793074683024,3,6,0,0
897,0,1,47.44621877690573,3,7,1,0
898,0,1,47.22707651202874,0,9,0,1
899,0,0,47.59801776211146,1,8,0,1
900,0,0,45.790984345235806,1,4,0,0
901,0,1,45.47915246102939,3,5,1,0
902,0,1,48.289563734797646,5,6,0,1
903,0,1,47.955241313963846,1,6,1,1
904,0,1,47.5313885616622,1,7,0,0
905,0,1,47.66661629622013,2,8,0,0
906,0,0,46.09787318891671,2,5,0,0
907,0,0,49.30739829840928,1,9,0,0
908,0,1,47.94519285685182,3,9,0,0
909,0,0,46.31328211320217,2,4,0,1
910,0,1,48.603082153848334,2,8,0,0
911,0,0,50.12401773154328,3,11,0,0
912,0,0,47.91769471928215,3,7,0,0
913,0,1,46.67899220924872,2,7,0,0
914,0,0,49.186765619565485,4,8,0,1
915,0,0,49.49422215161148,3,7,0,0
916,0,0,47.16501794735199,3,5,0,0
917,0,0,48.38316572475402,2,7,0,0
918,0,0,48.342678118438336,3,4,0,0
919,0,0,48.91796346425363,5,8,0,0
920,0,0,48.78943532874571,3,6,0,0
921,0,0,47.15760725831994,2,6,0,1
922,0,1,45.530954346374514,3,8,1,0
923,0,1,47.68508468340183,2,8,0,0
924,0,0,48.04594003893221,2,4,0,1
925,0,1,48.08177865337557,2,6,0,0
926,0,1,47.71814345235983,2,6,0,1
927,0,1,47.88889523761134,4,8,0,0
928,0,1,46.74240167742088,3,8,1,0
929,0,0,49.26826349841061,2,7,1,1
930,0,0,49.453828970584254,4,8,0,1
931,0,1,49.51463169311,3,7,0,1
932,0,0,47.75388357909998,4,5,0,0
933,0,0,49.0328951891883,1,7,0,0
934,0,1,46.991950815947824,3,5,1,0
935,0,0,48.09758486576599,4,5,1,1
936,0,0,47.25289460366405,3,6,0,1
937,0,0,47.88821469292501,3,9,1,0
938,0,0,47.40909695401661,2,5,0,1
939,0,0,47.938773717530125,3,7,0,0
940,0,0,49.81706356443647,3,6,0,0
941,0,0,47.73452419253379,2,4,0,0
942,0,0,48.840954202559104,3,7,0,0
943,0,1,46.68034006871895,4,5,1,1
944,0,0,48.69673075422716,3,8,0,1
945,0,0,48.14108284950857,2,6,1,0
946,0,1,47.50222877067501,3,8,0,0
947,0,1,47.153607291145605,2,8,1,0
948,0,1,48.28217803781119,3,7,0,0
949,0,1,45.55171026904454,3,7,0,0
950,0,0,47.49948187638747,3,7,1,0
951,0,1,48.22459627948347,3,7,1,1
952,0,0,48.43399015965528,3,5,1,0
953,0,1,47.13280307200254,2,7,0,0
954,0,0,47.16022464592578,4,6,0,0
955,0,1,47.42201505401072,3,7,1,1
956,0,0,48.48021292928438,3,8,0,1
957,0,1,46.5086813895518,1,6,1,0
958,0,0,47.85879476035237,3,7,1,0
959,0,0,47.91899544682863,2,7,0,0
960,0,0,49.7486663430228,2,7,0,0
961,0,1,45.46965331285049,1,4,1,0
962,0,0,49.14170078191628,3,4,0,1
963,0,1,47.11428356010416,3,8,0,0
964,0,0,47.97253651662691,2,5,0,0
965,0,0,47.79404353151115,2,8,1,0
966,0,0,47.40589311265389,1,6,0,1
967,0,1,47.7680788185136,3,8,1,0
968,0,0,47.449499390056175,2,3,0,1
969,0,0,46.33400228920516,3,5,1,1
970,0,1,46.14311517583862,4,4,0,0
971,0,1,48.009435079032926,2,7,1,0
972,0,0,47.36299693870837,3,9,0,0
973,0,0,47.801408079506366,1,8,0,0
974,0,0,49.24633325075797,3,4,0,0
975,0,0,47.95949718028827,5,6,0,1
976,0,0,48.01230518559535,3,7,0,0
977,0,0,48.14086604168734,2,8,0,0
978,0,1,47.05949096621071,3,9,0,0
979,0,0,50.33015820950435,2,8,1,0
980,0,0,47.01704577704773,3,8,0,0
981,0,1,47.49126210191951,3,8,1,0
982,0,0,48.16416489433809,4,7,0,1
983,0,1,46.32010885170461,3,6,0,0
984,0,1,46.16584896157646,4,6,0,0
985,0,0,47.85053861115571,4,6,0,0
986,0,0,47.1485331456816,1,5,0,0
987,0,0,47.312100217221534,2,5,0,1
988,0,1,48.16063180479892,1,9,1,0
989,0,1,47.44363416231986,2,7,0,1
990,0,1,48.38452680103376,2,6,1,0
991,0,1,46.012098834543,2,4,0,0
992,0,0,48.27758379460416,2,5,0,1
993,0,1,49.22804926535961,3,9,0,0
994,0,1,48.96080737463368,1,6,0,1
995,0,0,46.964509000708965,2,8,0,0
996,0,0,46.35191968975072,2,5,0,1
997,0,0,48.8493983918979,2,6,1,0
998,0,1,47.11474164927972,1,4,0,0
999,0,0,48.74803573171414,1,9,1,1
0,1,0,50.66306957649027,1,6,1,0
1,1,0,48.24087952976665,3,8,1,1
2,1,0,48.00734105160967,1,7,0,0
3,1,0,46.92713476440789,3,8,0,0
4,1,1,51.33533363480143,3,6,0,0
5,1,0,49.476042322946206,4,9,0,0
6,1,0,47.06638123484781,3,10,0,0
7,1,0,47.89825637573463,4,5,0,0
8,1,1,51.05418968022872,3,5,0,0
9,1,1,51.35755377304287,3,5,1,0
10,1,0,48.18720426059497,1,6,1,1
11,1,0,47.36252243436572,0,8,0,1
12,1,1,51.7333323997825,3,6,0,1
13,1,0,47.70861278666322,1,2,0,1
14,1,1,51.338054548785614,3,7,0,0
15,1,0,48.747299331057846,3,7,1,0
16,1,1,51.810439961585736,4,8,1,0
17,1,0,50.0065909951625,2,7,0,0
18,1,1,51.71728488156537,4,7,1,0
19,1,1,49.51977564251128,3,6,0,0
20,1,0,48.42942890088446,3,7,1,0
21,1,0,49.37946484159944,3,9,0,1
22,1,0,48.84254331872236,2,6,0,1
23,1,0,46.9637485911393,1,3,0,1
24,1,0,48.27285419134606,3,8,1,0
25,1,1,52.65265099787332,2,5,1,0
26,1,1,50.15929784367059,1,8,0,0
27,1,1,52.770324344265966,2,5,1,0
28,1,1,51.20249414210473,3,6,0,1
29,1,0,48.086274248623134,2,9,0,0
30,1,1,53.36727920773555,3,5,1,0
31,1,1,51.76163699352917,1,8,0,0
32,1,0,48.35056142893378,2,5,0,0
33,1,0,47.71086527975247,3,5,0,0
34,1,1,51.71619581942571,3,6,1,0
35,1,0,48.66110610166516,3,5,0,0
36,1,0,48.67784334164058,1,6,0,0
37,1,1,52.82747435990968,1,7,0,0
38,1,0,47.695554935777,1,4,0,0
39,1,0,49.77301993425344,4,5,1,0
40,1,1,50.67319220513031,3,9,0,0
41,1,1,51.90639142601948,2,7,1,1
42,1,0,47.10462202742735,1,7,0,0
43,1,0,48.24247914774754,1,7,0,0
44,1,1,52.32117416474626,1,6,0,0
45,1,0,48.38872901139374,4,6,0,0
46,1,1,49.54845045686531,3,8,1,1
47,1,1,53.297591576764816,3,6,0,0
48,1,0,49.2216849745808,1,8,0,1
49,1,0,48.042151628430574,3,7,1,0
50,1,0,49.734610333363925,1,5,1,0
51,1,0,46.47152404634643,3,5,0,0
52,1,0,47.98966999904281,4,8,0,0
53,1,1,51.85538261273047,2,9,0,0
54,1,0,47.99215164174209,3,8,1,0
55,1,0,48.24617909701024,2,9,1,1
56,1,0,47.89527484960882,2,5,1,0
57,1,1,50.544513670714494,2,8,0,0
58,1,0,48.66654509918829,4,7,1,1
59,1,0,48.29821028804194,3,7,0,0
60,1,1,52.04954342161411,4,7,0,1
61,1,0,47.56475577210359,3,6,1,0
62,1,0,48.63941751336312,1,8,0,0
63,1,0,46.249517360486585,3,5,0,0
64,1,0,47.43424617481202,3,0,1,0
65,1,0,47.38166516528825,2,6,1,0
66,1,0,48.28791623432764,1,6,0,0
67,1,0,47.47914304298826,1,9,0,1
68,1,0,48.82645907806023,3,6,1,0
69,1,0,48.5196928741369,1,9,0,0
70,1,0,49.95889003235447,4,9,0,0
71,1,0,48.46196906908015,2,7,0,0
72,1,1,52.60004941264953,1,9,1,0
73,1,1,51.362627244686045,3,8,0,1
74,1,1,51.11914652137359,3,6,0,0
75,1,1,50.84731794441114,2,5,1,0
76,1,0,47.25594214380195,2,9,1,0
77,1,1,52.27079050335932,2,6,0,0
78,1,0,48.73105690018757,2,3,0,0
79,1,1,51.41183156749215,2,6,1,1
80,1,1,51.33101399183557,4,8,0,0
81,1,0,47.54055058688802,3,5,0,0
82,1,1,52.03229677108756,3,6,0,0
83,1,1,51.9880984815032,4,7,0,0
84,1,0,46.9747533495483,2,7,0,1
85,1,1,52.3270134693952,3,10,1,0
86,1,0,50.24736960145885,2,8,1,0
87,1,1,51.12313903371285,3,7,0,0
88,1,0,50.18655819432032,4,5,0,1
89,1,1,52.27926419525726,3,8,0,0
90,1,0,48.829988072395736,2,3,1,1
91,1,0,48.57884985917436,4,5,0,0
92,1,1,50.08558198765014,2,8,0,0
93,1,0,47.67645777016799,2,7,1,1
94,1,0,47.99241302269554,2,6,0,0
95,1,1,51.92851563535178,2,6,0,0
96,1,0,46.47314895952071,3,6,1,1
97,1,1,49.84005207420033,2,8,1,0
98,1,0,48.21058255873029,2,6,1,0
99,1,0,48.0679038341548,2,6,0,0
100,1,1,52.70061605147719,1,6,1,0
101,1,0,49.53171685248141,4,6,0,1
102,1,0,49.44791451217579,3,7,1,0
103,1,0,46.49517895383674,2,10,1,0
104,1,0,49.04112934168971,1,8,0,0
105,1,1,50.59676600504744,4,8,1,1
106,1,1,50.0933300602274,4,6,0,1
107,1,0,48.97604415950829,4,7,1,0
108,1,1,53.64649882131307,0,7,1,0
109,1,1,51.86083487987205,2,4,1,1
110,1,0,48.818380259208695,3,7,0,1
111,1,1,50.20197124762353,4,5,0,0
112,1,0,48.30576688615079,6,4,1,1
113,1,1,50.96481765940023,1,5,0,0
114,1,1,50.660475005567925,2,8,0,0
115,1,1,49.7051349864941,3,6,1,1
116,1,1,50.90214508984251,1,8,0,1
117,1,1,51.66935420137693,4,10,0,1
118,1,1,51.659767673398406,2,8,0,1
119,1,1,50.60020265521496,4,7,0,1
120,1,1,51.73661242541867,3,7,0,1
121,1,1,51.32576518135906,2,7,0,0
122,1,1,50.54501809965817,1,12,0,1
123,1,0,48.34369508077536,3,9,0,1
124,1,1,50.7841236465202,2,5,1,1
125,1,0,47.146522272419865,2,8,1,0
126,1,0,47.361620952459226,1,8,0,0
127,1,1,52.02747276526669,2,6,0,0
128,1,0,46.59401413059973,2,7,0,0
129,1,0,47.68252585492501,2,6,0,0
130,1,0,46.09583155542212,2,7,0,0
131,1,0,48.33937640153373,1,6,0,0
132,1,1,50.20277378356664,4,6,0,0
133,1,1,51.40678129596954,0,9,0,1
134,1,0,49.449598713917936,3,4,0,0
135,1,0,46.27806833694141,2,5,0,1
136,1,0,49.895401254071786,2,4,0,1
137,1,0,47.82760815239021,3,6,0,0
138,1,0,49.46020940795978,3,5,0,1
139,1,0,47.46738204933153,2,7,0,0
140,1,0,49.723421111419874,4,8,0,1
141,1,0,47.87816376038104,3,7,1,1
142,1,0,48.693454459614046,4,6,0,1
143,1,0,51.21518366589505,3,9,0,1
144,1,1,52.09498141830336,3,6,1,0
145,1,0,48.318048284628105,3,8,1,0
146,1,0,48.69423561903568,3,8,0,0
147,1,1,52.91240809142408,2,8,1,0
148,1,1,51.35983639511827,0,7,1,0
149,1,1,52.43379888246021,2,7,0,1
150,1,1,51.46023450651567,3,8,1,1
151,1,1,50.97730103206411,2,8,1,1
152,1,1,49.53448611971668,2,8,0,1
153,1,0,47.98116475179786,3,5,1,1
154,1,0,47.85982523004474,2,5,0,0
155,1,1,50.45186757410675,2,3,0,0
156,1,0,47.42333720072097,2,7,1,0
157,1,0,47.07965912143084,2,7,0,0
158,1,1,50.70516860360491,3,7,1,0
159,1,0,48.36084485657741,2,7,0,0
160,1,1,49.30022147364534,3,5,1,0
161,1,0,49.72785404318329,2,7,0,0
162,1,1,51.769869423669874,3,10,0,0
163,1,0,50.11375167185891,1,10,0,0
164,1,0,48.74310714960627,3,8,1,0
165,1,0,48.56028895811724,2,5,0,0
166,1,0,47.89829024729458,4,5,0,0
167,1,1,50.58328226826258,1,4,0,0
168,1,1,51.76855807149239,4,8,1,0
169,1,1,52.22446991771244,2,11,0,1
170,1,1,51.07625283590667,2,7,0,1
171,1,0,47.797571263644826,3,8,1,0
172,1,1,51.64782130003369,2,5,0,0
173,1,1,52.1889736692347,3,8,0,0
174,1,0,48.58660112869868,2,8,0,0
175,1,1,51.70673372435716,2,6,0,0
176,1,1,52.21946743904771,1,6,0,1
177,1,1,50.98649450300273,2,3,0,0
178,1,0,49.2750123773551,2,8,0,0
179,1,0,46.771367282883546,3,9,0,0
180,1,1,49.05729130574439,3,6,0,0
181,1,0,48.54304318589217,1,7,0,0
182,1,0,48.71963903283862,2,8,1,0
183,1,0,47.00092185291128,3,4,0,0
184,1,1,52.62117343799997,3,5,0,1
185,1,1,50.02280568750368,2,9,0,0
186,1,0,48.60020845550841,3,5,0,0
187,1,1,49.494350667586566,3,10,1,0
188,1,0,48.20134833795978,1,8,0,0
189,1,1,50.6897892771112,3,7,0,1
190,1,0,49.5061159421445,3,5,0,1
191,1,1,51.93417667856109,2,6,0,0
192,1,0,48.80212830886983,4,8,1,0
193,1,0,47.23022026101606,1,5,1,0
194,1,0,47.2637049229862,2,6,0,0
195,1,1,51.20562908496759,2,8,1,0
196,1,0,47.62176332166104,0,8,0,0
197,1,1,52.55583920933315,1,6,0,0
198,1,0,46.80423852243351,2,6,1,0
199,1,0,48.99000179369763,3,8,1,0
200,1,1,52.151628763511816,5,5,0,0
201,1,0,48.2895248636606,3,7,0,0
202,1,0,48.11721124407768,4,7,1,1
203,1,0,48.378233111109765,4,6,0,1
204,1,1,51.28564037200822,3,9,1,1
205,1,0,48.62767035718476,3,6,0,0
206,1,0,46.35847377711076,3,8,1,0
207,1,0,47.53861511554085,0,5,0,0
208,1,0,48.23223736057224,3,5,1,0
209,1,0,47.260883855392144,2,8,0,0
210,1,1,51.01771456695789,2,8,1,0
211,1,0,47.59854864118693,4,7,0,0
212,1,0,49.35120208015616,2,6,0,1
213,1,0,48.12726731846638,2,5,0,0
214,1,1,50.4603962443672,4,6,0,1
215,1,0,48.73480356873894,2,5,0,0
216,1,1,52.399704268446754,1,6,1,0
217,1,0,47.776612080009926,3,7,0,0
218,1,1,49.71559331595008,3,7,0,0
219,1,0,47.638178185652734,1,4,0,0
220,1,0,48.49316147750368,2,6,0,1
221,1,0,47.859818443616525,2,5,1,0
222,1,0,48.47313967637928,2,8,0,0
223,1,1,51.24360669416393,1,4,0,0
224,1,0,48.36830558933662,1,8,0,0
225,1,1,50.71382310800194,4,6,0,0
226,1,1,51.46684345475943,2,8,0,0
227,1,0,47.56624095857288,3,5,1,0
228,1,0,48.54575770296087,3,5,0,0
229,1,0,48.29294581923325,2,7,1,0
230,1,0,49.07763815564919,1,6,1,0
231,1,1,50.6303800897452,3,9,0,1
232,1,1,50.61403738275949,2,8,0,1
233,1,1,51.65848725139244,3,7,0,0
234,1,0,48.30957627719719,4,6,1,0
235,1,0,47.807540981320045,4,5,0,1
236,1,1,52.381169779613344,3,7,1,1
237,1,0,48.45487595887177,3,8,0,0
238,1,0,48.74107109244898,2,8,1,1
239,1,0,46.28998925800726,2,0,0,0
240,1,0,48.83857540125293,4,8,0,0
241,1,0,49.07006686177513,2,8,0,1
242,1,1,50.43849560203082,3,7,0,0
243,1,0,48.161039200657896,2,8,0,1
244,1,1,51.10676030899598,2,6,0,0
245,1,1,51.75199845074436,2,8,1,1
246,1,1,51.167275010840605,3,10,0,0
247,1,0,47.58820148807204,2,4,0,1
248,1,0,50.62016353748261,3,4,0,1
249,1,1,52.48621469224595,2,3,1,0
250,1,0,49.06786790446812,3,8,1,0
251,1,1,52.45928298049175,4,6,0,1
252,1,1,50.44740844953829,3,9,0,0
253,1,0,47.778152242482186,3,7,0,0
254,1,0,47.98650490535876,3,7,1,0
255,1,1,51.2857635886426,1,6,0,1
256,1,0,48.19966562981566,3,5,0,0
257,1,1,52.71773036826635,2,4,1,0
258,1,1,49.49440586781637,3,5,0,0
259,1,0,49.47928676873215,1,7,1,1
260,1,0,46.47385344840646,2,8,0,1
261,1,1,50.80570401007658,3,9,0,1
262,1,0,47.19685578372351,2,4,0,0
263,1,0,49.39502082218376,2,6,0,0
264,1,1,51.96672812677707,4,5,0,0
265,1,0,48.52820943944618,1,5,0,1
