age,income_level,gender,minority_status,job_experience_years,job_training_participation,job_satisfaction
9,8,0,0,10.907220647671414,1,17.624196969095202
10,7,0,1,8.11026551844685,0,7.253572464943666
2,4,0,0,14.463817871675452,1,20.089075633245443
11,4,1,1,11.222584786584251,1,18.237571453277557
9,7,1,1,10.27250462161332,1,17.203326029926806
9,3,0,0,13.304739366039094,1,20.361686966001585
3,5,1,0,8.059683474475365,0,6.604494058506604
5,6,0,1,9.294018890546887,0,9.285814123010232
11,5,1,1,12.127337459460817,1,17.969744709950703
11,7,0,0,9.538432477652307,0,9.503675380290655
11,5,0,1,9.425953226951286,0,8.703514521732568
4,4,1,1,10.06514529479318,1,17.200831213397716
3,6,1,1,11.589380510129365,1,17.866162245640957
5,5,0,0,11.581208532879526,1,18.622552223243677
11,4,1,1,13.312422696429708,1,20.206018546435544
12,6,0,1,12.714325333206714,1,19.7146614480644
4,6,0,1,9.81157767746056,0,9.651448748565338
4,8,1,1,8.773016055934162,0,7.235621107532145
9,7,1,1,8.767264987564197,0,8.298323134650746
10,3,1,0,8.793497040893516,0,8.881785775172874
6,6,0,1,11.860395998605302,1,18.383876140359096
9,4,0,1,10.930365415408549,1,18.006299100961208
6,7,0,0,6.151004685433968,0,4.200825466606268
2,5,0,1,13.6281741937614,1,20.649412593243515
7,3,0,1,10.517327570265484,1,17.342772702818543
7,6,0,0,8.926592714957506,0,9.905486316796784
3,7,0,0,6.852190841252142,0,6.179634429526668
7,5,0,0,5.396726404132437,0,2.931939788882206
5,4,0,1,9.01345611564236,0,8.602557120712527
12,4,1,1,11.136375537690578,1,18.088024988114263
14,8,0,1,8.73840037269177,0,9.033693354170293
13,5,0,0,13.001539111351164,1,18.954234184700415
6,6,1,1,11.189646598823783,1,17.53133345112247
8,7,1,1,8.044556941009128,0,7.000594816911552
11,8,0,1,10.454112483126742,1,17.898857837592352
11,6,1,1,11.523017303446885,1,18.540482554689063
11,6,0,0,11.104284213216832,1,17.772057596485983
8,4,1,1,10.453110350422657,1,17.156045138544354
9,5,0,1,14.663071245110707,1,20.7604814447208
10,6,0,1,10.56830743155319,1,18.501099449992672
6,4,1,1,13.449595162702924,1,19.860454015400048
5,5,0,1,8.284400156088171,0,7.041726876736156
7,4,0,1,9.913767746646968,0,9.553184888206667
13,7,1,1,15.133546184034309,1,20.109337666096412
7,2,1,1,9.390771801756372,0,7.85095525710552
3,5,1,1,11.404371856357209,1,18.18079352504145
3,8,1,1,9.765166879341482,0,9.00796268626989
7,6,1,1,10.826582192240194,1,17.619845610300278
4,3,0,0,11.999601585879228,1,19.755508691558536
3,6,1,0,8.43675235692603,0,7.443199079619281
5,5,1,1,7.5049873748849,0,6.889365645199377
9,5,0,0,12.472668736812958,1,18.902885204149797
6,4,1,1,10.250312356982866,1,18.34762759841272
9,7,1,0,10.411840463098896,1,17.369181679683624
4,5,1,1,8.578208675529387,0,7.625531670659737
4,3,1,0,9.172909297773645,0,8.212452473243983
7,4,1,1,7.816319927398482,0,6.99899012768479
5,7,1,1,11.78134018043636,1,18.866177010299985
13,6,1,0,11.424721067788829,1,19.32770368896913
8,8,0,1,8.054660292299662,0,6.996726582852217
7,7,1,0,10.467285661459115,1,17.814728576128303
11,5,1,1,10.579134526488373,1,18.026553984222428
4,7,1,1,11.89416117650658,1,18.183767733972616
7,7,0,0,10.062911038671732,1,16.880647412860633
8,7,0,1,12.671185924373232,1,18.90616803950105
7,8,0,1,13.133461483475251,1,20.23731873534055
7,3,1,1,10.918807548064718,1,18.01091448339239
6,6,0,0,11.47480189260519,1,19.07572994403096
9,3,0,0,11.180160359726734,1,18.194679477590533
7,7,1,0,9.39631441541104,0,9.247231893949868
5,5,1,1,4.908281301408653,0,2.5441502991706
6,3,1,0,13.977653912474384,1,20.31928265571235
7,8,0,1,7.752970671367526,0,6.623298864265016
9,3,1,1,9.602198939679832,0,9.16542395630115
7,7,0,1,8.107695736424722,0,7.464866699647508
7,7,1,1,11.268112620917943,1,18.14132117940297
2,5,1,0,9.684384164734649,0,9.549312252563071
11,3,1,1,11.98651392836669,1,18.73704197093909
4,5,0,0,8.592178542993967,0,8.58695061944386
3,7,1,0,7.890652448301592,0,7.713013440273683
13,6,1,0,6.443344049721237,0,5.364162644793536
12,5,0,1,12.80062853117012,1,19.51635165160792
6,5,1,1,8.936869072513275,0,8.651400328995067
11,7,1,1,9.624927914653869,0,9.828978176238936
8,5,0,1,9.706399445981528,0,10.294038020551229
1,7,1,1,12.63683688778005,1,19.00976875537924
12,4,1,1,4.9024911444846735,0,2.34172783970489
6,5,1,0,5.170822263616669,0,2.603831557037116
15,5,1,1,9.47781681597019,0,10.162911819273765
6,6,1,1,11.200818122209226,1,17.896770298720018
9,5,0,0,11.62611743836652,1,19.074038139614924
1,6,1,1,9.533022263843668,0,9.38067610834386
12,4,0,0,9.617407252393052,0,10.116642019550484
13,7,1,1,5.996654163575986,0,4.263761121770812
5,5,0,1,11.46946589485104,1,18.533820311349757
4,8,1,0,11.461723450529847,1,18.94558701447337
4,4,1,0,7.683457040278052,0,6.751141608016764
10,5,1,1,8.398464476497947,0,7.327642618885876
1,4,0,0,7.165391490800794,0,5.11315596364482
6,6,1,0,7.997342439498063,0,6.904387240984894
4,6,1,1,8.156057296486551,0,7.018803417157249
7,4,1,0,10.254506357389175,1,17.218168456527195
9,4,0,0,5.859254286623755,0,5.133860152054757
9,6,1,0,13.670627303842904,1,19.89959629198797
10,5,1,0,9.458375099998005,0,10.376540731312804
10,6,1,1,6.928549116435969,0,5.202477036376711
12,5,0,0,9.794131810550535,0,10.064694524483537
13,4,0,1,9.95488883574444,0,10.213978451282404
8,3,0,1,7.301847660293472,0,6.291525517041768
13,4,1,1,13.563461365932715,1,20.463780398500795
6,3,0,0,9.796197284394175,0,10.176293224964526
10,4,1,0,9.31275667203256,0,9.21959357362733
4,6,0,1,12.441904624928242,1,18.66388730642344
13,5,1,0,11.671870441045945,1,18.881654534420417
13,6,1,1,7.981042213642569,0,6.79720680053796
7,5,1,0,11.90322642585366,1,19.06279683687942
3,6,1,1,8.818073989485976,0,7.593337791481675
4,5,0,0,10.132716670153984,1,16.243132385510886
6,7,0,1,12.437886899963882,1,18.67746004131297
15,5,0,0,8.90217882299223,0,8.757286355405729
10,6,0,1,11.2973317999574,1,19.21633062653305
8,6,1,1,8.526634752597204,0,7.596863203039623
6,6,0,0,6.108831665855046,0,4.14359166518003
6,4,1,1,7.019531118713742,0,5.613788312043184
9,6,1,0,12.296476638763211,1,19.51958013945156
8,6,1,1,9.430314920647014,0,8.42968347964077
9,6,1,1,7.474392976521241,0,7.071031385301632
0,6,0,0,10.713804112642013,1,17.782070754929915
8,3,0,0,9.577903557415278,0,9.30841920784953
10,7,1,1,8.004640602470623,0,8.021449855461743
3,6,1,0,7.420337998649044,0,5.963951702631645
8,3,1,0,12.615440809477729,1,18.98284043658581
11,6,1,0,7.40300276516235,0,6.629762865953011
0,3,1,0,11.938622845108746,1,18.719791914780828
10,5,0,1,10.53404126166328,1,17.931412164405078
15,6,1,1,9.356050176957272,0,9.045700933072473
4,6,1,0,8.37997453410905,0,8.404876882680574
5,7,1,0,10.059635895706467,1,17.392538181004035
5,5,1,1,7.879934923672632,0,6.846902909229912
7,4,1,1,11.719821277179673,1,19.604094526111783
14,9,0,0,9.47776559378417,0,9.49598949957009
6,6,0,1,8.001747796964919,0,7.342646471318429
16,3,0,1,9.19758473443268,0,8.749261063929099
3,7,1,1,12.224622550547055,1,19.364472541675354
8,4,0,1,9.092566096532192,0,9.199182501601957
3,7,1,1,16.044128429640466,1,21.65765265865754
9,4,1,1,9.929264063678817,0,11.110390136767291
8,7,1,1,11.01792095802054,1,18.518083119182112
7,7,1,1,10.932222594449982,1,17.74875497211947
9,9,0,1,11.068421695715088,1,19.29158015509836
11,5,1,1,7.77816245255567,0,6.572981671061573
5,5,1,1,12.402441994626072,1,18.473299640472693
6,5,1,1,10.17984580765591,1,16.61973068747024
4,8,1,1,14.013217648102898,1,20.158457300403946
11,7,1,0,8.171258121398145,0,6.9655978817163335
7,6,1,1,8.962945326350845,0,7.51630381439391
4,8,1,1,12.636107218205478,1,18.35909634131196
13,7,0,1,7.921974282363133,0,7.313206568836336
2,5,1,0,12.132303221897187,1,18.513699170593146
6,5,1,1,8.659552628375454,0,8.37480294517135
9,3,0,1,11.521292481258032,1,17.374705654228713
10,5,0,1,8.023382625771191,0,7.65528359614108
8,4,0,1,11.938687891699786,1,19.05911645583193
8,4,1,0,8.547007309053901,0,8.953314286384876
10,6,0,1,10.613867527190372,1,17.45268073452783
5,5,0,1,10.67132282510691,1,18.002070104299964
0,5,1,1,8.271474963805094,0,7.544321951516008
6,6,1,0,8.645570681742042,0,8.801869985214951
5,7,1,0,6.2502693730342855,0,4.869335664514081
7,6,0,0,12.992264304639711,1,19.63696407193419
10,5,1,0,11.758153483020584,1,19.265072372799164
4,3,1,0,10.189799109170169,1,16.99508804016185
5,4,0,1,9.752783499179497,0,10.314917426026184
7,4,0,1,9.629621407536488,0,10.391795924563864
13,5,1,0,8.9115581784609,0,9.62702608333682
6,4,0,1,10.680727034734078,1,17.39546435741381
12,5,0,1,11.398864315317526,1,17.76244714221821
14,4,1,1,12.446324704980965,1,18.40129512128945
8,4,1,1,9.356374350671524,0,8.970482090586083
12,4,0,0,10.818648464447172,1,17.516768970074416
9,7,0,1,6.667979589049393,0,4.962297661536366
6,7,1,1,10.988978360079743,1,16.630673281653078
9,8,0,0,10.553904597491858,1,17.837396463320232
8,7,0,0,10.017304080422369,1,16.871344947082907
3,6,1,1,8.395773854980137,0,7.77603590290093
10,3,1,0,6.619801937019252,0,5.134906852814644
13,5,0,0,11.755258329415714,1,19.13494044683541
2,3,1,1,9.601889390502633,0,9.319504649835592
5,3,1,1,10.57881082214237,1,16.699465356970915
12,5,0,1,9.299164648492638,0,9.344291566370156
13,8,0,1,10.371157327621226,1,17.39221295525843
9,5,0,0,6.981002549324386,0,6.224627154924863
7,7,0,1,9.934798734059711,0,9.845911436417316
5,5,0,1,9.289206561614902,0,8.556742240962391
9,4,1,0,11.358504807786424,1,18.763580919156293
8,6,0,1,8.511300843145804,0,8.168398573685177
5,7,0,1,11.274089596899747,1,18.20461057928589
11,3,1,1,10.883071915890342,1,18.21294817961985
8,7,0,1,10.783652628174671,1,19.054929638429023
3,2,0,1,12.33963779147204,1,18.427599019218395
6,4,0,1,13.43048436557602,1,19.7162077025947
3,4,1,1,10.685252875199584,1,17.843300620035027
8,4,1,1,11.831664893261893,1,18.914965771477554
3,4,0,1,14.297186775431904,1,20.938291585681142
6,6,1,1,7.432395142476348,0,5.535813896667388
11,3,0,1,6.049189288390963,0,4.416700282975457
11,4,0,0,10.168077961786588,1,17.139737910695125
6,3,1,0,12.18159929211273,1,19.10879108321114
9,7,0,0,10.87636009335741,1,18.38972358273646
9,5,0,1,11.200851291685249,1,18.569350010867385
4,7,1,0,8.353688906711247,0,8.316148519024912
9,4,1,0,12.499424210782816,1,18.091710389954446
5,5,1,0,7.822811054103523,0,6.917041994544751
12,5,1,1,12.89297514389553,1,19.321418354591213
7,7,1,1,9.6574031062776,0,9.85676506566078
4,6,1,0,11.55117319780814,1,18.40725997274428
12,6,1,1,9.180374085332051,0,9.204077965510733
9,5,1,0,8.434522097212646,0,7.823695165379267
6,5,0,1,9.435297088288555,0,8.693610882929148
6,5,1,1,9.03129057439466,0,8.85530155439461
9,5,1,1,11.14048996810698,1,18.41489493982244
8,5,1,0,9.045952357354157,0,9.090200774670588
6,4,0,0,8.17441385582625,0,8.175928340103892
3,4,0,1,9.798411409160888,0,10.047330556686704
5,2,0,0,12.761947419937965,1,18.60583095469909
9,5,1,1,11.307704669650544,1,18.29635422882485
5,5,1,1,6.513289251597838,0,4.7251322448796165
8,7,1,1,9.485366840115496,0,9.232932486170844
8,5,0,0,8.824386513886992,0,8.699300230576052
9,5,0,1,7.330643516659983,0,6.010945777053865
7,5,0,0,7.819564505612403,0,6.691570558476099
14,8,1,1,6.352212921511312,0,4.78705994744839
8,5,1,1,7.626466914785118,0,6.619636072996639
10,6,1,1,12.292188809618592,1,18.666827773762936
10,6,0,0,11.653914071016413,1,19.21034748643653
4,5,0,1,12.085863388491596,1,18.788238237518968
8,3,0,0,9.846565885858215,0,11.356287492684972
8,5,1,1,15.913847771988124,1,21.94739584710855
6,6,0,0,8.510183167905385,0,7.68822127584746
4,5,1,1,5.515482431674917,0,3.593592272230929
5,7,1,1,9.671758915863434,0,8.52862557349957
7,6,1,1,9.726621145464616,0,9.31344688283205
6,5,1,1,9.849936480522762,0,9.125649966749217
6,2,0,1,11.5279180029313,1,18.94156898298097
7,1,0,0,10.000663578794246,1,17.600628743232843
11,8,1,1,14.397126533142613,1,21.304452498453514
10,5,0,0,11.82101016530623,1,19.032677001844228
6,5,1,1,15.85393573938076,1,21.97549614333154
7,7,0,0,8.236291850652169,0,7.708375744102406
11,5,1,1,10.906541735550036,1,18.20492133617775
7,7,0,1,11.29121358611824,1,18.2183534863832
9,7,1,0,12.17579028355059,1,18.51898695506327
10,5,1,1,8.984606051822215,0,8.831436662996737
4,8,0,1,8.103043575167785,0,7.139453879888493
18,5,0,1,12.46613146006165,1,19.16250362441704
5,5,1,0,7.846663324502373,0,7.234009406331717
3,6,1,1,8.007339342954173,0,7.221874800002503
12,7,1,1,6.937211602765016,0,5.637489453161397
10,6,1,1,9.51068691331626,0,9.249496170093323
8,4,1,0,11.051920018259464,1,18.51197581269699
2,4,1,0,12.693106849635406,1,19.49970626896365
7,6,1,1,10.232648564042549,1,16.596201095453566
9,7,1,1,6.89798330008803,0,5.285451896045132
8,8,1,1,7.955762203005456,0,7.643268449932813
9,7,0,1,11.23559329319492,1,17.848017715889284
3,8,1,0,12.978877710653029,1,19.27661354710748
8,6,0,0,6.078832433683623,0,3.7014253748140233
9,5,1,1,9.768332380213293,0,9.634985761497155
14,6,0,0,6.816170834605343,0,5.296225181568883
11,6,1,1,12.437147059418184,1,20.095202735678317
7,6,0,1,13.017611831792596,1,19.225187741979614
10,5,1,1,8.445574358537957,0,8.656524504418963
10,5,1,1,12.060850611797685,1,18.13530579086821
4,5,0,0,9.720935908363517,0,9.921271695160256
8,6,1,1,11.745505146313894,1,17.25339561685675
8,7,1,0,10.89991945934008,1,18.72912741911938
12,6,1,0,12.273482302707132,1,19.17330311058459
4,7,0,1,12.32481186791415,1,19.335875847163365
9,6,0,0,10.007334373523303,1,17.17560316848528
8,6,1,0,10.333328748433535,1,17.005188486824874
10,7,0,1,10.865286668429464,1,18.047864523998356
4,6,0,0,10.883350142519244,1,17.368594881406523
3,5,1,1,6.830928758864193,0,4.432341820854326
17,4,1,1,11.291467766903349,1,17.965153987047344
7,6,0,1,5.2834513143899375,0,3.6462225475107934
6,5,1,1,11.293917227863918,1,18.509843101396584
7,5,1,1,11.537752674091402,1,18.17943442467857
9,4,1,0,12.078919276471789,1,18.995795500333507
8,6,1,1,8.341577059104042,0,7.66781618606949
9,8,0,1,8.44679450972887,0,6.731175698200185
9,8,0,0,7.854074383473867,0,7.919084658954342
8,4,0,0,12.508428816036428,1,20.009628446682846
2,7,1,1,8.103246694166128,0,7.1295289773517485
9,5,0,1,11.714131612109451,1,18.30623384678784
8,8,1,0,13.144447170523453,1,18.865165585233253
14,4,1,0,10.815745294285684,1,18.850675194415967
9,6,0,1,9.399051758463989,0,10.054820362338626
3,6,0,1,13.035084683615644,1,19.184862244871645
3,4,0,0,10.071455105688289,1,16.55700483851858
5,7,1,0,10.770267814787193,1,17.942807202940035
10,5,0,0,9.766321597613972,0,10.478915297786408
7,6,1,1,9.723743646876835,0,8.923794456325378
7,5,1,0,12.639904813564096,1,19.258773102677463
11,6,1,1,9.030827576880805,0,9.2639643051442
4,6,1,1,8.153245332815075,0,7.356964972342516
1,6,0,0,8.885861138461673,0,8.290158286727156
5,5,1,1,9.84661210808159,0,9.77132743515982
2,4,1,0,7.199567712458667,0,5.457675743323838
6,6,0,1,5.834013202616194,0,4.326308041271251
6,4,0,1,10.730828067451895,1,18.07453318364583
10,6,0,0,12.779434009546575,1,19.2393095645162
5,7,1,0,11.205928730332932,1,17.59412568346921
6,6,1,0,8.281055512367367,0,7.114092981348216
10,5,1,1,8.543975124220735,0,8.586450725473298
11,2,0,0,9.27909454729498,0,9.47657093103501
1,5,0,0,12.35361555055777,1,19.408897633126536
11,5,1,0,14.160707547984252,1,19.963222243374556
11,4,0,1,6.099620461742664,0,4.822945369789918
11,6,0,0,7.868498591342647,0,7.503064862229658
9,6,1,1,9.64403893548998,0,9.972289151166413
12,6,0,1,5.496057434494313,0,4.140909713473945
9,7,1,0,8.917740226676283,0,8.752419623192
7,6,0,0,9.047053317165055,0,9.53656660165903
13,7,0,0,8.848104750083504,0,8.187166434627693
2,3,0,0,11.643002661011634,1,18.17457549354405
5,5,1,1,6.144802464804799,0,4.268885058450077
5,7,1,0,8.750121219284539,0,8.354738801819984
8,8,1,1,9.214050972392142,0,8.906319771788654
9,6,1,0,9.096899534088667,0,8.363292638448767
5,4,1,1,9.361502998466998,0,8.608853209236049
5,3,0,1,12.758185335849406,1,19.27138659402488
9,6,0,1,9.76349761291161,0,9.466868583145512
3,6,1,1,11.924013144774976,1,18.280298806676
5,7,1,0,11.249267053736734,1,18.11524234183045
3,4,0,1,13.126421489207122,1,20.20973699784208
4,7,0,0,7.6676654073144945,0,6.004634052027971
5,5,0,1,9.724148343990562,0,9.835450284227038
8,6,1,0,12.180206565034103,1,19.317129546180094
4,8,1,1,10.698075586889424,1,16.938014863465707
7,5,0,1,11.27747118483698,1,17.757086530936363
10,8,1,1,6.784919969226812,0,5.183378420927462
2,5,1,1,7.541619418666656,0,6.940812163383413
11,7,1,1,5.414268746365833,0,3.187625468713522
3,4,1,0,10.212244628611767,1,17.262631690173563
5,6,1,1,12.979490322448536,1,20.02295114732978
9,4,1,1,9.77600186789293,0,10.289811329634713
12,8,1,0,12.14275643146826,1,19.960416663544184
3,5,1,1,10.010940012218397,1,16.89316581254981
7,7,1,1,10.427235741025797,1,17.11653243672548
9,6,0,1,9.1654851282927,0,9.236437377519495
5,5,1,1,8.293798566553724,0,7.916489482015543
9,5,1,1,10.03165496959964,1,17.19879227628025
0,5,0,1,10.613345088403516,1,17.66604746433924
8,3,0,1,11.160415653671857,1,18.25197149534907
11,6,0,1,9.559514237347427,0,9.53874411279638
3,3,1,1,10.353881263438854,1,17.620491796752773
5,5,0,1,8.471812997431076,0,8.123789808490589
3,7,1,1,12.302647049655558,1,19.396568704711864
9,4,1,1,10.45274357773241,1,17.49714361136027
6,5,1,0,6.934067914137341,0,4.731939175830178
4,5,0,0,11.448407002639012,1,17.936749329609373
10,7,1,0,9.952662011281385,0,10.25973468238677
6,6,1,1,9.677552772550628,0,9.232532601168945
3,5,0,1,6.470664860579773,0,5.463777067869397
5,7,0,0,7.968445960675506,0,7.142627661830554
7,3,0,1,8.816915436616915,0,8.293710378575605
7,6,0,1,9.423048758385368,0,9.338286955796056
1,6,1,1,11.230647159362212,1,17.869450590892406
8,6,0,1,6.4973275879662,0,4.717612831839235
11,4,1,0,11.200117864589044,1,17.706922510722034
5,6,1,0,9.39723855796607,0,9.509832490551965
11,5,1,0,11.952546901049937,1,19.630483875952244
9,7,0,0,11.67905338439911,1,19.49014667192232
13,4,0,1,8.304016593126818,0,7.112495863809804
7,4,0,1,13.566723085795768,1,19.73006627325543
2,5,0,1,8.999046582137497,0,8.40852896205573
4,7,0,0,5.158001532920983,0,2.301577371782061
10,8,1,1,8.35887372730933,0,8.954837397138181
9,6,1,0,11.56065089223672,1,18.10460273848393
8,3,1,1,10.915368912762194,1,17.673193498791594
10,3,0,1,9.845531179201028,0,10.705822572762065
14,7,1,1,7.872082917167344,0,8.421206131951653
11,6,1,1,6.257686645692569,0,5.178559672904485
7,4,1,0,13.686500416087853,1,20.292538680361545
9,6,0,0,9.929794168827645,0,9.986502810187936
0,9,0,1,12.31964701736218,1,19.00057205697497
6,7,1,1,10.387605823447238,1,18.47540881773321
8,7,1,1,9.123762671488974,0,8.73830859696561
11,6,1,0,8.200770399354726,0,7.378206730933796
3,4,1,0,9.920516869876616,0,10.228005695764946
9,5,0,0,12.72147940048075,1,18.751111754405464
10,7,1,1,10.206807552070847,1,17.47500936537972
3,5,0,1,6.975958676540613,0,5.175771443226484
14,3,0,0,9.720687505169629,0,10.27586680756906
12,5,0,0,10.006540978327418,1,17.814582669154547
12,6,0,0,6.960355917296537,0,5.642659293481828
11,4,0,1,10.169863523209935,1,17.885155474248187
5,5,1,1,7.9457248096253155,0,7.61683196260884
15,4,0,1,11.852128917075676,1,19.282564415680756
13,8,0,1,10.989400144726446,1,18.209038749818006
11,4,1,1,7.407472693036862,0,6.7984459856509645
13,4,0,1,8.936073119636141,0,9.818416328356026
2,4,0,1,10.651927742411054,1,17.00811887923577
7,5,1,1,11.24862336401914,1,18.540334849997517
10,7,0,1,6.755638285888136,0,5.584725908034612
9,6,0,1,8.839155203345626,0,7.940398861192085
12,6,1,1,9.684528428218536,0,10.192122604190628
9,5,0,1,6.894005013112176,0,5.010317148960301
13,6,1,1,12.831440526008326,1,19.4467127474456
6,4,0,1,8.918258128378248,0,8.139560572516082
13,7,0,1,10.93924737500995,1,17.693008452650684
14,6,1,1,9.962814160372892,0,11.11592280205686
8,7,0,1,10.007220184211882,1,16.577753317442074
2,3,0,0,14.039937118466458,1,20.57002721495835
7,4,0,1,12.215940798924024,1,19.50204318559986
9,6,1,1,9.52565944094407,0,8.957313559764664
10,4,1,0,8.206852385526725,0,7.441449367582099
7,7,1,0,6.630748522406652,0,5.704117749898139
12,3,0,0,9.835071753822394,0,10.399022654268542
8,5,1,0,6.987046805972779,0,5.3185748744230565
7,1,1,1,6.772027843336797,0,5.688782751308534
3,3,0,1,11.558421401687964,1,18.473293054312723
12,7,1,0,9.758102388839465,0,10.381238637065056
8,3,1,1,11.948534117500008,1,18.567379864143756
5,7,1,1,9.97716469402447,0,10.774372654733815
4,7,1,1,8.42212532558199,0,6.773461764950147
4,7,1,1,12.554911997705265,1,20.023535787526328
6,4,0,1,11.093274238106844,1,17.73808472481716
8,6,1,0,11.805663767432296,1,18.75425075448868
9,7,1,0,9.598331509632196,0,9.988423309615552
3,4,0,0,11.314598388683288,1,18.02636903155873
6,5,1,1,14.005476808079337,1,20.70604237032057
10,6,0,1,11.48896577808146,1,17.976174146484297
8,3,1,1,9.5798408242102,0,9.632787971422465
6,6,1,1,9.38495755961848,0,9.38404471769588
12,5,0,1,9.395839759103104,0,8.622660897541909
8,6,1,0,7.641561292097226,0,6.880592627409109
1,6,1,1,6.559479299372189,0,4.949888471665001
10,2,1,1,9.541458937045212,0,10.085618946151
8,7,1,1,8.985341099508046,0,8.92689155312589
4,8,0,1,11.92294339071157,1,19.421370498113152
7,5,0,1,7.550835468662839,0,7.29374687466569
8,4,1,1,10.03213762603777,1,16.204931304315377
5,3,1,0,8.441742859887395,0,7.327242614842917
9,7,0,0,6.416924757831499,0,5.392575864728718
7,6,0,1,9.959494674703718,0,9.537623253162137
8,7,0,1,10.038938473830926,1,17.192831658151967
9,5,0,0,9.627102639946589,0,9.27346960653721
4,5,1,1,8.689757943893483,0,7.467723632129041
8,4,1,1,10.522552071671162,1,17.703517767599855
12,6,1,0,10.628020780644125,1,17.51252576743781
7,4,1,0,6.496323630499813,0,5.617416044075798
9,7,0,1,9.518724246086334,0,8.730490543752827
9,6,0,1,12.805454352334449,1,18.55799300585193
10,7,1,1,6.91989055954906,0,5.194580744488909
9,5,1,1,12.274302931507888,1,19.558939205209303
13,7,1,0,10.986875140185196,1,17.927305488622522
7,7,1,0,9.11850047266502,0,9.268468011881607
10,6,1,0,8.817151190079212,0,8.449438614072841
9,7,0,1,9.823875587141218,0,9.86563100457694
10,6,1,0,12.221488182604224,1,17.92710658894781
7,7,0,1,11.749196512367485,1,18.158291387369434
5,4,1,1,7.588255353901239,0,6.413371226036062
8,5,1,0,13.857472712642071,1,20.032339359272243
10,7,1,0,11.55657384017395,1,18.629185401625364
6,5,1,0,12.483631634138794,1,18.89061536977057
