worker_id,survey_year,job_training_program,hourly_wage,education_years,work_experience_years,union_membership,gender
64,2,0,49.61671982944189,3,10,0,0
64,3,0,50.87251724386185,3,10,0,0
64,4,0,48.260937913061134,3,10,0,0
64,5,0,50.62051517855722,3,10,0,0
64,6,1,55.05663109224506,3,10,0,0
64,7,1,54.28280373232633,3,10,0,0
64,8,1,53.85064734361534,3,10,0,0
64,9,1,53.596803750767066,3,10,0,0
65,0,0,50.633990720304624,1,3,1,1
65,1,0,49.15264737890842,1,3,1,1
65,2,0,50.94388950669211,1,3,1,1
65,3,0,52.67271463077616,1,3,1,1
65,4,0,50.16709023607408,1,3,1,1
65,5,0,51.35420841975884,1,3,1,1
65,6,0,50.60931123611689,1,3,1,1
65,7,0,49.2043462754283,1,3,1,1
65,8,0,48.11775293418353,1,3,1,1
65,9,0,49.01185307934124,1,3,1,1
66,0,0,55.07376942094619,6,7,1,1
66,1,0,52.19506897287676,6,7,1,1
66,2,0,55.46511697497721,6,7,1,1
66,3,0,55.10073600527637,6,7,1,1
66,4,0,53.42097438260697,6,7,1,1
66,5,0,54.15633669314598,6,7,1,1
66,6,1,60.09838434783851,6,7,1,1
66,7,1,57.60868037104016,6,7,1,1
66,8,1,57.42001543706237,6,7,1,1
66,9,1,56.58590390886359,6,7,1,1
67,0,0,53.93092308290766,4,4,1,0
67,1,0,53.7135222894692,4,4,1,0
67,2,0,53.747411491068426,4,4,1,0
67,3,0,53.07691433996349,4,4,1,0
67,4,0,51.92564396330664,4,4,1,0
67,5,0,54.14416963576323,4,4,1,0
67,6,0,54.75609377066134,4,4,1,0
67,7,0,53.34099972978767,4,4,1,0
67,8,0,50.77473825451262,4,4,1,0
67,9,0,50.96233931925812,4,4,1,0
68,0,0,53.92116496053334,2,14,0,1
68,1,0,52.92566269015615,2,14,0,1
68,2,0,51.75592435135119,2,14,0,1
68,3,0,54.24844535240632,2,14,0,1
68,4,0,49.0896839238943,2,14,0,1
68,5,0,53.77484395940181,2,14,0,1
68,6,0,52.24579714984576,2,14,0,1
68,7,0,50.13920706575353,2,14,0,1
68,8,0,50.15012820533489,2,14,0,1
68,9,0,49.97639815584376,2,14,0,1
69,0,0,50.57704004945079,3,7,0,1
69,1,1,55.25463019655637,3,7,0,1
69,2,1,57.81230352488546,3,7,0,1
69,3,1,56.59605827147923,3,7,0,1
69,4,1,54.75007927670772,3,7,0,1
69,5,1,57.56065434700904,3,7,0,1
69,6,1,55.976892390577255,3,7,0,1
69,7,1,57.33834271758797,3,7,0,1
69,8,1,55.06507561643071,3,7,0,1
69,9,1,53.96980318678633,3,7,0,1
70,0,0,50.98709174947875,3,12,0,1
70,1,0,49.60902792092987,3,12,0,1
70,2,0,53.00325630302808,3,12,0,1
70,3,0,54.395941910911205,3,12,0,1
70,4,0,47.90492908135119,3,12,0,1
70,5,0,51.135752970763306,3,12,0,1
70,6,0,51.60629632937272,3,12,0,1
70,7,0,49.45130883068051,3,12,0,1
70,8,0,48.67716404085264,3,12,0,1
70,9,0,48.4698477504876,3,12,0,1
71,0,0,52.534799537966,3,9,1,1
71,1,0,49.60035023389933,3,9,1,1
71,2,0,52.4315792218456,3,9,1,1
71,3,0,49.90593553781542,3,9,1,1
71,4,0,48.45538979350058,3,9,1,1
71,5,0,52.01635251077669,3,9,1,1
71,6,0,51.19603496939047,3,9,1,1
71,7,0,49.02408354640245,3,9,1,1
71,8,0,48.985929588416205,3,9,1,1
71,9,1,54.24962297794733,3,9,1,1
72,0,0,52.24210913741128,4,11,1,0
72,1,0,50.2788992276091,4,11,1,0
72,2,0,53.24621715699533,4,11,1,0
72,3,0,50.61987407304649,4,11,1,0
72,4,0,51.89351871456145,4,11,1,0
72,5,0,52.43985412909411,4,11,1,0
72,6,0,50.65651197692034,4,11,1,0
72,7,0,50.580437251970494,4,11,1,0
72,8,0,50.40472589941375,4,11,1,0
72,9,0,49.75594546842727,4,11,1,0
73,0,0,52.76762519171187,5,11,1,1
73,1,0,50.98273709743296,5,11,1,1
73,2,0,55.32581677980753,5,11,1,1
73,3,0,54.51073068830865,5,11,1,1
73,4,0,50.48970402977366,5,11,1,1
73,5,0,53.82874247517964,5,11,1,1
73,6,1,59.452992500183285,5,11,1,1
73,7,1,57.9253113411223,5,11,1,1
73,8,1,56.27750279883489,5,11,1,1
73,9,1,55.04871446741405,5,11,1,1
74,0,0,52.98197277107019,4,8,1,1
74,1,0,52.42513223564638,4,8,1,1
74,2,0,53.63650176574953,4,8,1,1
74,3,0,53.53698022846432,4,8,1,1
74,4,0,51.11583083383293,4,8,1,1
74,5,0,54.96872623494329,4,8,1,1
74,6,0,51.38933182421261,4,8,1,1
74,7,0,54.43284913173558,4,8,1,1
74,8,0,50.12062577256685,4,8,1,1
74,9,0,50.97138716032822,4,8,1,1
75,0,0,51.975428184021176,5,6,1,0
75,1,0,50.91723668971834,5,6,1,0
75,2,0,51.33669078090873,5,6,1,0
75,3,0,52.386156166237,5,6,1,0
75,4,0,49.02213233035462,5,6,1,0
75,5,0,51.86681253190709,5,6,1,0
75,6,0,50.68471005078075,5,6,1,0
75,7,0,50.84553304034527,5,6,1,0
75,8,0,49.505028646068624,5,6,1,0
75,9,0,48.74012987666733,5,6,1,0
76,0,0,51.57767758888019,6,7,1,0
76,1,0,50.20391814143041,6,7,1,0
76,2,0,54.26230006057602,6,7,1,0
76,3,0,53.04706774177334,6,7,1,0
76,4,0,49.16979751397988,6,7,1,0
76,5,0,51.92992093222717,6,7,1,0
76,6,0,51.88018371096214,6,7,1,0
76,7,0,52.3617755753565,6,7,1,0
76,8,0,48.99986707415265,6,7,1,0
76,9,1,56.76988999649088,6,7,1,0
77,0,0,50.93229689743088,3,12,1,1
77,1,0,49.11127285394476,3,12,1,1
77,2,0,52.0235322227271,3,12,1,1
77,3,0,50.133494365272725,3,12,1,1
77,4,0,48.60752481370516,3,12,1,1
77,5,0,50.74445768091631,3,12,1,1
77,6,0,49.052019584324135,3,12,1,1
77,7,0,48.07679505142235,3,12,1,1
77,8,0,49.4650620331478,3,12,1,1
77,9,0,49.099546417483126,3,12,1,1
78,0,0,52.07954888636144,1,6,1,1
78,1,0,47.52535844720499,1,6,1,1
78,2,0,50.3778253366128,1,6,1,1
78,3,0,51.59944751934822,1,6,1,1
78,4,0,50.11946961421677,1,6,1,1
78,5,0,49.93639548424301,1,6,1,1
78,6,0,50.50651899109442,1,6,1,1
78,7,0,52.58269652811225,1,6,1,1
78,8,0,48.97657312392207,1,6,1,1
78,9,0,49.08468240600013,1,6,1,1
79,0,0,52.12323279965286,3,8,0,1
79,1,0,50.615293994217865,3,8,0,1
79,2,0,52.57331258308714,3,8,0,1
79,3,0,52.96857413507545,3,8,0,1
79,4,0,51.87922731766189,3,8,0,1
79,5,1,57.16829923885205,3,8,0,1
79,6,1,56.69471470978932,3,8,0,1
79,7,1,55.74887411207712,3,8,0,1
79,8,1,56.50225911623073,3,8,0,1
79,9,1,57.80651660819713,3,8,0,1
80,0,0,53.271030632231,3,6,1,1
80,1,0,52.95485965195382,3,6,1,1
80,2,0,54.77014385125673,3,6,1,1
80,3,0,54.3764029048694,3,6,1,1
80,4,0,51.54514697558954,3,6,1,1
80,5,0,53.465973124248016,3,6,1,1
80,6,0,53.47095555953123,3,6,1,1
80,7,0,54.4559351005563,3,6,1,1
80,8,0,50.98959374696706,3,6,1,1
80,9,0,50.40154977920837,3,6,1,1
81,0,0,54.835289792035454,3,12,1,1
81,1,0,51.98428413449783,3,12,1,1
81,2,0,53.207744557028086,3,12,1,1
81,3,0,55.54146993762344,3,12,1,1
81,4,0,49.8077562723773,3,12,1,1
81,5,0,53.56680356835985,3,12,1,1
81,6,0,53.939561302994704,3,12,1,1
81,7,0,53.1427258159551,3,12,1,1
81,8,0,50.99696451127467,3,12,1,1
81,9,0,50.45537830127335,3,12,1,1
82,0,0,51.403508697428336,3,8,1,1
82,1,0,50.38073771538486,3,8,1,1
82,2,0,51.21536669644538,3,8,1,1
82,3,0,51.22550898599407,3,8,1,1
82,4,0,48.875460635660914,3,8,1,1
82,5,0,52.75199060798621,3,8,1,1
82,6,0,49.9153041846699,3,8,1,1
82,7,0,49.41496987540895,3,8,1,1
82,8,0,49.68558428285544,3,8,1,1
82,9,0,47.51405622564128,3,8,1,1
83,0,0,52.16748996689872,2,10,1,1
83,1,0,49.73919901724683,2,10,1,1
83,2,0,50.62950599075546,2,10,1,1
83,3,0,51.00901286157376,2,10,1,1
83,4,1,55.18996759502206,2,10,1,1
83,5,1,56.75189464975774,2,10,1,1
83,6,1,55.93830777916525,2,10,1,1
83,7,1,56.49967227881597,2,10,1,1
83,8,1,53.79533566633159,2,10,1,1
83,9,1,54.451741518148495,2,10,1,1
84,0,0,49.939342144117006,2,6,0,1
84,1,0,49.80739092883827,2,6,0,1
84,2,0,53.45845967535039,2,6,0,1
84,3,0,52.46343266528429,2,6,0,1
84,4,0,49.823749212130494,2,6,0,1
84,5,0,52.21685947217364,2,6,0,1
84,6,0,52.4496553207041,2,6,0,1
84,7,0,51.22656937453573,2,6,0,1
84,8,0,50.87046504993898,2,6,0,1
84,9,0,50.41531426367747,2,6,0,1
85,0,0,51.448734940357966,2,8,0,0
85,1,0,50.52777161272834,2,8,0,0
85,2,0,54.14566164537911,2,8,0,0
85,3,0,51.66724456663089,2,8,0,0
85,4,0,49.67517121526116,2,8,0,0
85,5,1,57.10462147473379,2,8,0,0
85,6,1,56.99565512206296,2,8,0,0
85,7,1,55.67788400716304,2,8,0,0
85,8,1,55.24336586330185,2,8,0,0
85,9,1,53.79539853643526,2,8,0,0
86,0,0,51.70562991127162,3,9,1,1
86,1,0,51.87740821595922,3,9,1,1
86,2,0,53.20640796742389,3,9,1,1
86,3,0,52.17950045311267,3,9,1,1
86,4,0,50.61402920834712,3,9,1,1
86,5,0,52.68293084532294,3,9,1,1
86,6,0,51.90976259791465,3,9,1,1
86,7,0,51.619069305326576,3,9,1,1
86,8,0,48.99290241583096,3,9,1,1
86,9,0,48.85079537788525,3,9,1,1
87,0,0,53.186520198284455,2,10,1,0
87,1,0,50.13555823004266,2,10,1,0
87,2,0,53.16640789774083,2,10,1,0
87,3,0,53.12618136548713,2,10,1,0
87,4,0,52.09798525572809,2,10,1,0
87,5,0,53.36525182038218,2,10,1,0
87,6,1,57.83160887896447,2,10,1,0
87,7,1,57.55169379162823,2,10,1,0
87,8,1,57.05690284980847,2,10,1,0
87,9,1,56.49131438172169,2,10,1,0
88,0,0,53.38538054296133,3,8,0,0
88,1,0,51.451812310495626,3,8,0,0
88,2,0,54.11649937447245,3,8,0,0
88,3,0,52.76690662820096,3,8,0,0
88,4,0,48.47281538779868,3,8,0,0
88,5,1,58.37242644712656,3,8,0,0
88,6,1,57.73480570083334,3,8,0,0
88,7,1,55.2070746945744,3,8,0,0
88,8,1,54.82710156548688,3,8,0,0
88,9,1,56.11490411921378,3,8,0,0
89,0,0,52.02151672744033,7,12,0,1
89,1,0,51.52305079599412,7,12,0,1
89,2,0,54.76375527773688,7,12,0,1
89,3,0,50.178904034935854,7,12,0,1
89,4,0,50.218873697359705,7,12,0,1
89,5,0,53.3775735193321,7,12,0,1
89,6,0,50.71809360984674,7,12,0,1
89,7,0,51.72478060406856,7,12,0,1
89,8,0,51.294822059154086,7,12,0,1
89,9,0,50.67851652238421,7,12,0,1
90,0,0,51.652798107087705,3,9,1,0
90,1,0,49.95850492923288,3,9,1,0
90,2,0,53.05012377986708,3,9,1,0
90,3,0,54.3610062964714,3,9,1,0
90,4,0,51.37590547739158,3,9,1,0
90,5,0,52.574222816218494,3,9,1,0
90,6,0,52.35509749993681,3,9,1,0
90,7,0,51.32891451941185,3,9,1,0
90,8,0,48.76189961036192,3,9,1,0
90,9,0,51.530471421159845,3,9,1,0
91,0,0,51.02856480724476,6,8,0,0
91,1,0,49.51487355725201,6,8,0,0
91,2,0,54.46314829998503,6,8,0,0
91,3,0,53.17423976356568,6,8,0,0
91,4,0,51.81997066909653,6,8,0,0
91,5,0,53.16631431558501,6,8,0,0
91,6,0,51.028451384907335,6,8,0,0
91,7,0,51.91294511813669,6,8,0,0
91,8,0,50.84361466502536,6,8,0,0
91,9,0,50.05592908781554,6,8,0,0
92,0,0,50.33587639610297,5,10,1,1
92,1,0,50.98442037317212,5,10,1,1
92,2,0,50.74916971839741,5,10,1,1
92,3,0,52.35402016301068,5,10,1,1
92,4,0,50.244572527269376,5,10,1,1
92,5,1,59.48852282751673,5,10,1,1
92,6,1,57.44464243230025,5,10,1,1
92,7,1,56.70524063484619,5,10,1,1
92,8,1,54.71388929207184,5,10,1,1
92,9,1,53.7877474403481,5,10,1,1
93,0,0,51.36713260899901,3,6,0,0
93,1,0,50.26988442708367,3,6,0,0
93,2,0,51.02582023678897,3,6,0,0
93,3,0,51.56317778629363,3,6,0,0
93,4,0,48.148284697033375,3,6,0,0
93,5,0,51.81658031121033,3,6,0,0
93,6,0,51.30645499633651,3,6,0,0
93,7,0,48.04587756065648,3,6,0,0
93,8,0,48.69374086771512,3,6,0,0
93,9,1,55.70199331457388,3,6,0,0
94,0,0,53.44056303143428,3,4,0,1
94,1,0,53.00764928891951,3,4,0,1
94,2,0,54.2451479508172,3,4,0,1
94,3,0,52.31634377631261,3,4,0,1
94,4,0,50.2410467844557,3,4,0,1
94,5,0,56.320526661953,3,4,0,1
94,6,0,52.81653679266812,3,4,0,1
94,7,0,52.77744398404977,3,4,0,1
94,8,0,49.86883698811079,3,4,0,1
94,9,0,50.36319546494547,3,4,0,1
95,0,0,54.38544559483675,1,7,1,0
95,1,0,51.93797194629278,1,7,1,0
95,2,0,53.5055905410724,1,7,1,0
95,3,0,53.22990672595064,1,7,1,0
95,4,0,50.06218750574424,1,7,1,0
95,5,0,53.198569488830806,1,7,1,0
95,6,1,58.9470654683133,1,7,1,0
95,7,1,56.78884364950759,1,7,1,0
95,8,1,54.30002011443293,1,7,1,0
95,9,1,54.680905456622696,1,7,1,0
96,0,0,53.5716155393689,3,13,1,1
96,1,0,50.79206617008378,3,13,1,1
96,2,0,54.72363355825232,3,13,1,1
96,3,0,52.847019759513294,3,13,1,1
96,4,0,50.04681174871634,3,13,1,1
96,5,0,53.7977718285788,3,13,1,1
96,6,0,51.17799257441564,3,13,1,1
96,7,0,52.122625865272056,3,13,1,1
96,8,0,50.51284660908398,3,13,1,1
96,9,0,50.24085937473439,3,13,1,1
97,0,0,52.7512431357207,6,8,1,1
97,1,0,48.39677316164809,6,8,1,1
97,2,0,49.76780164454433,6,8,1,1
97,3,0,50.59271440066136,6,8,1,1
97,4,0,47.07942779378444,6,8,1,1
97,5,0,51.76180737744084,6,8,1,1
97,6,0,49.9378010035057,6,8,1,1
97,7,0,51.39022277322676,6,8,1,1
97,8,0,52.24685492526113,6,8,1,1
97,9,0,49.89980383097134,6,8,1,1
98,0,0,52.57391873448273,2,11,1,1
98,1,0,50.25147482635108,2,11,1,1
98,2,0,52.41959623943409,2,11,1,1
98,3,0,52.38185204184179,2,11,1,1
98,4,0,49.457680160772384,2,11,1,1
98,5,0,53.51053004634426,2,11,1,1
98,6,0,50.23826986081917,2,11,1,1
98,7,0,50.16088618223705,2,11,1,1
98,8,0,49.29164492766285,2,11,1,1
98,9,0,48.33618659016477,2,11,1,1
99,0,0,51.2951291719664,6,5,1,1
99,1,0,51.66610114617099,6,5,1,1
99,2,0,54.40207922977341,6,5,1,1
99,3,0,53.158024813381424,6,5,1,1
99,4,0,49.69434398825687,6,5,1,1
99,5,1,58.54835367602217,6,5,1,1
99,6,1,56.944606936808,6,5,1,1
99,7,1,57.14076227489552,6,5,1,1
99,8,1,56.089038738461845,6,5,1,1
99,9,1,55.047937662585134,6,5,1,1
100,0,0,52.86595486831735,2,9,1,0
100,1,0,50.59492631879467,2,9,1,0
100,2,1,57.34301974296864,2,9,1,0
100,3,1,58.68777424292672,2,9,1,0
100,4,1,56.17025254957807,2,9,1,0
100,5,1,57.20784967859865,2,9,1,0
100,6,1,57.09333104798383,2,9,1,0
100,7,1,55.11392724860654,2,9,1,0
100,8,1,54.16966579757013,2,9,1,0
100,9,1,54.06669639630038,2,9,1,0
