age,income_level,gender,minority_status,health_score,policy_participation,health_outcome
6,6,1,0,19.068584940997894,0,7.510483811709215
10,6,0,1,22.518966054455262,1,19.905413940769805
6,6,1,0,18.706152988859767,0,5.888487705134667
11,5,0,1,18.30124509222493,0,5.112652213239734
5,8,0,0,20.39644955209818,1,17.61265673859527
8,8,1,1,20.47868078220517,1,18.08758326447467
6,7,1,0,17.448222295942077,0,5.801012497663949
7,4,1,0,18.483713572356123,0,5.983928790233359
6,4,0,0,20.191731858604868,1,17.176585901656725
6,7,1,0,18.98970844656175,0,7.5705602710816
1,4,0,1,21.81912295223544,1,18.895642406787932
13,6,1,1,16.617122687735602,0,3.029755124757985
9,4,0,0,19.015547906453875,0,6.293113719146647
16,9,0,1,22.458051938509463,1,19.03251556828477
10,6,1,0,23.37513473083049,1,19.851202644456272
6,5,0,0,19.42301857552229,0,7.789086415584158
9,5,0,1,19.006587882732475,0,6.829081967843453
4,4,0,1,17.880720570711798,0,5.316517183491428
8,9,0,1,18.202692236576382,0,5.517721336190611
15,5,0,0,18.30566007752437,0,4.62497745689817
13,3,0,0,21.526788810432635,1,18.292558067868864
6,5,0,1,20.967507973847237,1,19.257675389112062
4,3,0,0,20.30668475000464,1,18.509646166289965
2,6,1,0,20.024809767743285,1,19.05973708413701
5,8,0,0,20.47106131808795,1,18.303201709222176
7,7,0,0,22.82831928136453,1,20.643154616232746
5,8,0,0,20.955158793750865,1,18.069646191634654
12,6,0,0,19.091569352409003,0,7.779924041963522
7,7,0,0,21.228071271337026,1,18.745576842680816
9,3,0,0,20.68574671794867,1,19.03022960611251
9,4,0,1,19.97774302591281,0,9.241038100533345
6,5,1,0,18.83669770147501,0,7.278746348659951
3,6,0,0,19.773134490915183,0,8.640342692098478
14,5,0,0,21.922829213726985,1,18.23720856817741
8,3,0,0,20.26725765794437,1,17.248279087735327
7,9,0,0,24.766550638459645,1,21.41355669586918
13,5,1,0,19.95752607523894,0,8.83329955919662
4,6,0,0,19.747349958309798,0,9.007606064756748
7,6,0,1,20.303727328632814,1,16.931067416998722
9,7,0,0,16.319731867359767,0,2.300171618364927
9,6,0,0,18.92838707503025,0,6.502895028911143
10,7,0,1,22.54546374180148,1,20.17132432576477
5,5,0,0,18.034179255941705,0,5.733778652126277
7,4,0,0,17.853622304217843,0,5.60166371030425
13,7,0,1,19.3359764348747,0,6.5280385248547255
8,5,0,1,18.69763926006014,0,7.232288920383487
10,5,1,1,21.04655750560408,1,18.638006812387637
12,3,0,1,14.848608093514285,0,1.722259527332212
12,3,0,0,19.55943413220132,0,7.758964857762216
8,5,0,0,23.01170240106905,1,19.642254984097647
8,8,0,0,17.55369549236898,0,5.363176522436422
7,5,1,1,20.528701848110405,1,18.318484397552755
4,6,0,0,22.17082450331582,1,19.684494938994952
7,4,0,0,20.25739671450697,1,17.911352054188853
11,6,1,0,20.43197237086979,1,17.05452110258304
3,4,0,0,18.77716058972304,0,7.470926482359508
15,8,0,0,19.181123949942297,0,5.9176494252214535
6,6,0,0,22.23039823115056,1,19.837280373750374
9,6,0,0,18.964232928260483,0,6.492737587160946
3,4,0,1,23.18267889554446,1,20.923040324157185
7,7,0,1,17.17458365542283,0,4.613655065063105
2,7,0,1,17.680747415669483,0,5.199440823139754
6,6,1,0,18.63252199915522,0,6.604522349674106
9,7,1,0,19.805690712887312,0,8.264562564494074
4,6,1,1,24.161789863491983,1,21.709760140061285
6,2,0,1,19.927798467304747,0,9.227009656724976
13,5,1,0,22.891826996070936,1,19.597833176392047
4,6,0,0,18.096986299224284,0,6.507716729850468
6,4,0,0,19.413462181642537,0,7.929967147649838
10,5,0,1,23.944451862374912,1,20.89401117017944
6,4,0,0,17.205168834976,0,5.1047038062542205
3,7,0,1,17.270431041102622,0,5.291904023578943
3,9,0,1,17.83161752306722,0,4.878539477103384
8,3,1,0,16.63413686377449,0,3.907514415686196
8,7,0,1,20.736524498315102,1,18.5566123955795
7,6,1,0,20.032611282781787,1,17.616215418300325
5,5,0,1,21.216951668133547,1,19.21791386122501
7,4,0,0,24.61720279424309,1,21.610373310444672
6,4,0,1,15.776697727286418,0,2.769625556841471
7,4,1,0,18.190742846001505,0,5.866402432773575
5,2,0,0,18.94824734159794,0,7.519918928909711
7,7,1,0,23.244811123660863,1,20.75098127129047
11,6,0,0,19.015320200793507,0,7.1015956537418345
12,5,0,0,19.797579646950688,0,8.06815463353826
7,4,1,0,19.8875010372216,0,9.178505844404294
13,5,1,1,19.70254589847877,0,8.421757442905669
5,6,1,0,19.602178255710623,0,7.852451191151031
5,7,0,0,21.66872520384544,1,17.843746612748124
6,3,1,0,19.291939538073255,0,7.688018830496908
9,5,0,1,23.706180324072967,1,20.720995769308637
5,7,0,0,20.046883477156936,1,18.06847742211897
7,5,0,0,23.415657843702476,1,20.963634225880305
6,5,1,1,22.24548506748197,1,19.533947039121937
13,4,0,0,21.36426126155484,1,17.523288805849134
7,8,1,0,19.18231702017427,0,7.811697012561654
11,4,0,0,17.114434219356745,0,4.491458237226758
10,8,1,0,22.630402886584136,1,18.79562939416366
11,6,0,0,14.009373634342154,0,-1.559137607805759
5,5,1,0,25.047852438984307,1,22.15676373730321
10,7,0,0,18.571581368660404,0,6.418237642491712
0,3,1,1,20.920833752848573,1,20.23837213620636
9,7,0,0,17.920641049867182,0,4.435864884684264
8,5,0,0,19.767241949561363,0,8.452480717469957
8,9,1,0,21.29070504329133,1,18.691937146874466
7,4,1,0,20.47027553198289,1,18.533135246741523
13,5,0,0,19.054951382987724,0,6.720412580122763
5,4,0,0,17.881608574507247,0,5.837611533757709
11,5,0,0,21.406680507978265,1,17.828980774720993
10,7,1,0,17.847584196684977,0,5.1601251504031485
9,6,0,0,17.634724921348973,0,4.377254409293536
8,7,0,1,21.604770223761317,1,18.693964909949948
7,5,0,1,20.678770441722836,1,18.68624605611185
8,7,0,0,23.0153015346877,1,19.11498463537729
4,4,0,0,15.783350159449537,0,3.0615122741041247
5,6,0,0,17.021239234122092,0,3.911888969662048
8,7,0,0,21.27035419180472,1,17.882464027989812
1,5,1,0,19.228624328873835,0,9.022508319822148
11,5,1,1,18.18373079678481,0,5.453682098170598
8,6,0,0,20.476624435859776,1,17.76339828753235
8,7,1,0,22.571458213374974,1,20.44731623361795
10,4,0,0,19.00091070065896,0,7.41104310244845
8,8,0,1,20.718515556264183,1,17.940249294097825
5,6,0,0,19.32264932954417,0,7.948705353586458
6,3,0,0,20.06130965360248,1,18.07968650576532
12,5,0,0,18.91547029198047,0,6.996773786050457
11,3,1,1,20.03560719944033,1,17.362655021111372
9,4,0,0,17.562740149379866,0,4.214243988726617
8,6,0,1,19.27055368191205,0,7.01319334372967
6,4,0,0,18.32703723986387,0,7.328588469995958
9,6,0,1,21.24874269172935,1,18.414040137469065
5,4,0,1,14.94120516832824,0,1.4145299939161893
10,8,0,0,16.878496333056365,0,3.692944322915457
7,4,1,0,17.94273322680976,0,5.2142681639467146
5,6,0,0,19.74705086586426,0,9.260909182719322
7,7,0,0,17.98487965388664,0,6.058728266511234
5,7,0,0,17.70121431813674,0,6.662294237982851
6,4,0,0,20.481170384232215,1,17.932242664704503
4,5,0,0,16.74457178902912,0,3.776468286825806
9,5,1,0,17.43447703842604,0,4.4436317038231214
6,6,0,1,19.50797784629501,0,8.460994166225133
4,7,0,0,21.06432075754717,1,19.1922823069014
8,3,0,0,18.22590677602798,0,5.050285099144832
5,7,0,0,19.82736034865348,0,8.867300819864884
5,5,0,0,21.23969978327185,1,19.04718431319882
7,6,0,1,21.674822313021757,1,19.501620228645987
13,6,0,0,21.65484001418665,1,17.801033772273122
15,4,0,0,22.744280126549917,1,18.619987918666457
9,5,0,0,21.28326273683984,1,18.030426909878404
7,6,0,0,19.533483608058138,0,7.729421015350459
5,5,0,0,22.166823744137822,1,19.417734856341863
8,5,1,0,23.833904275477828,1,20.01832031988776
8,7,1,1,20.23099033428781,1,17.91976300679371
6,5,0,1,18.19087306031216,0,6.863353447896757
5,7,0,0,19.47495448827865,0,8.399256675179013
9,7,0,0,18.50507498722865,0,5.6967314524136725
5,2,0,0,20.6544954178352,1,19.148113770688305
6,3,0,0,20.21074387618553,1,17.861183867173352
9,7,1,1,16.40777441033308,0,3.352640316813679
7,3,0,1,20.95342915981802,1,18.403664244767132
7,5,0,1,20.604881490174986,1,18.227860379724905
9,4,1,0,17.93243912915101,0,5.842337639140242
7,4,0,0,23.448044362790952,1,21.2219540078245
2,6,1,0,18.2917599501069,0,6.899967735224456
11,6,0,0,24.22037238917313,1,20.72072327156412
2,6,1,0,22.03559353487119,1,20.035458192861068
5,6,0,1,18.321913365435577,0,6.0830362396834925
6,2,0,1,19.20105620217952,0,9.096877486356563
6,7,0,0,20.758208968129,1,18.36678368676687
13,5,0,0,21.0703234321841,1,17.870305719704284
8,6,0,0,20.044491217727828,1,17.74855087309008
8,7,1,0,18.032371145067582,0,6.283454055395245
13,6,0,1,18.690032549274616,0,5.813578900812293
11,5,0,0,20.75620296157447,1,18.005199343956917
8,8,0,1,18.048114882493223,0,6.312007414284725
6,4,1,0,18.121825977847863,0,6.422470237583835
14,5,1,1,23.21182129686673,1,19.27996726933776
7,6,0,0,18.376615269602965,0,6.153127279622297
8,5,0,0,18.1666078083428,0,5.615332908086192
12,5,0,0,21.64425341740708,1,17.8351550580605
9,3,1,0,21.781238259298814,1,19.94707181509406
7,5,1,0,18.718370281154854,0,6.145653034321173
7,4,1,0,20.92546414675107,1,18.710708355762414
1,5,0,0,19.083370274052445,0,7.695386047847077
3,9,0,0,18.28941493736608,0,6.433277855700055
1,4,0,0,18.661786783049944,0,7.697323030379372
11,3,1,1,21.03324271114456,1,18.268886316797595
7,4,1,0,22.134179842003427,1,19.46544874622033
6,5,0,0,23.96597045449777,1,21.57842380445208
9,4,0,0,24.24493216060205,1,20.18032200649202
10,4,0,1,22.44200877795071,1,20.2250766136163
5,6,0,1,20.878493217587184,1,18.47396467236848
4,5,0,0,21.79705741446734,1,19.810520795398947
6,7,0,0,16.086971920972275,0,2.6064643177743325
12,3,0,0,21.36150302980594,1,18.35778431947484
3,7,1,0,22.9334823532968,1,19.7055709223656
8,4,1,0,21.118781607095684,1,19.749642096813965
8,4,1,0,21.56901741420713,1,18.29480624875132
11,5,0,1,17.046967279963937,0,4.373470860928338
13,3,0,0,21.811577983658506,1,19.11960086060271
6,6,0,0,22.01286549098866,1,19.203138085243115
7,6,0,0,21.65290809472864,1,19.480258358081404
5,4,0,1,17.51425827083762,0,5.895180357245055
10,5,0,1,18.52701093363182,0,7.286188981119335
12,7,0,0,19.778018242491186,0,7.359064315345602
9,5,0,0,23.727346103470936,1,20.16843476956794
6,4,1,0,17.22382304146331,0,5.268948707407848
8,7,0,0,16.382935332219677,0,3.5083203424044567
4,6,0,0,17.84771894452714,0,5.414858073348514
9,5,0,0,22.15273506658385,1,19.898785747553934
5,5,0,0,21.25828088340072,1,17.939421379974345
11,6,0,0,20.003408553984837,1,17.158795294604598
10,3,0,0,20.722875762810094,1,17.532045025254494
6,4,0,1,16.82330879912033,0,4.891529277789599
7,4,0,0,17.52921667935807,0,5.507512830421682
11,8,1,1,19.594115213725715,0,8.00328916576296
10,8,0,1,22.669435809618232,1,19.39957046107811
6,6,1,0,18.50831136943759,0,5.77366779399421
12,4,0,0,19.611261245981943,0,8.267686707329174
5,6,1,0,19.543837535866214,0,8.312152094534058
6,7,1,0,23.049678983414363,1,19.422009158712388
5,6,1,0,24.224102858410404,1,21.510285042752542
5,5,0,0,16.677326256028003,0,3.342207788881592
9,5,1,1,20.886129968631646,1,18.455506360901136
7,5,0,0,19.807629032434868,0,8.398230020275772
1,6,0,1,20.364569597924028,1,18.92022845307309
4,6,0,0,20.64771324322601,1,18.29836398004293
14,4,1,0,20.100748018085987,1,17.608228130237755
0,5,1,0,20.27012881485644,1,18.43016997928576
9,6,0,0,21.711321597914136,1,18.89472457978424
4,5,0,1,18.561684909105672,0,7.437583335180131
9,6,0,0,18.019757745188254,0,5.9404948428944
9,7,0,1,16.52772177037938,0,4.119394868197965
3,5,0,0,19.32901960406065,0,7.988632911179145
5,5,0,0,20.57831876184125,1,18.22644495989205
15,5,0,1,21.380172612472485,1,17.787857637802023
12,5,0,0,22.32319544284164,1,18.728700533167583
5,4,0,0,19.45907956981099,0,7.769947878124583
8,7,0,0,20.67880657801834,1,18.506038648097277
6,6,0,0,18.585228980650083,0,6.774319927861705
7,4,0,1,21.31639492343132,1,19.83019945598864
14,6,0,1,19.91562672625609,0,7.926339040057153
4,4,1,0,20.791461030410357,1,18.2059596434788
6,5,0,0,19.572877232726192,0,8.760425979748653
14,3,0,0,17.044284916618118,0,3.276162277357828
11,6,0,1,18.300318989189154,0,5.6311341176383
10,6,0,1,23.68682054707229,1,20.159915822861368
10,7,0,0,19.60697419680699,0,7.396083715060756
13,5,1,0,21.45069128722246,1,18.353128734887104
4,6,0,0,20.337091275706342,1,18.27071720066785
0,5,0,0,23.36577678539686,1,21.154306463190377
14,5,0,0,17.48392099209296,0,3.605855813120741
13,5,0,0,23.70019407846465,1,20.589198103909823
4,6,1,1,19.01086362086696,0,7.463378987767578
9,7,0,0,19.804142088343585,0,7.921254396288631
2,8,0,0,21.14950111115543,1,19.14231653391313
7,6,0,1,19.413382477561555,0,8.399185339879974
11,5,1,1,14.324249249210723,0,-0.1570384458572601
9,7,0,0,18.239223334689072,0,5.404735862847717
9,6,0,0,19.58123567423386,0,8.36501740689728
7,6,0,1,20.07756427046901,1,17.60554787316386
13,5,0,0,14.89920105990553,0,0.7495582306690541
4,7,0,0,20.690789764657676,1,17.368095445906512
6,5,0,1,20.58390177146933,1,18.146571767324115
8,4,1,1,17.051853750602298,0,5.017166442875929
12,4,0,1,22.574217829063247,1,19.03279469230304
7,5,0,1,18.495848183312056,0,7.333437708897154
10,3,1,0,21.22333723386906,1,18.384331179264656
2,6,0,0,20.205606784016112,1,17.70467493519279
8,4,0,0,17.732399059042034,0,4.730881079416266
9,8,1,0,20.723326973778093,1,17.89445099444547
7,8,0,1,19.829411074135376,0,9.113432971504682
12,5,0,0,21.45457285616297,1,18.14008087895719
7,4,1,0,19.95600961266348,0,9.35250970426868
7,7,0,0,17.610590426799515,0,5.058948696604631
6,3,0,0,20.08797870650449,1,18.57256624081261
3,5,0,0,22.03425823380968,1,20.25765496591906
10,5,0,1,20.99559385838834,1,17.902652656032778
13,5,0,0,19.781527190954336,0,7.109608085697662
9,4,1,0,19.22982384062133,0,7.187205687615931
5,8,0,0,20.226380434732054,1,18.08661141234365
3,7,0,0,20.92235094522797,1,18.910765922650658
4,6,1,0,19.82482709549905,0,9.085432615493794
12,7,1,1,24.305345251837384,1,21.03650876092643
0,6,0,1,16.643618044494147,0,4.316124286053327
7,5,0,0,19.575382449354,0,8.26831693337409
11,5,0,0,19.369776727645306,0,7.92934659529242
12,4,1,0,20.11833891177697,1,17.531182263257413
10,6,1,0,22.666785863548245,1,20.058741759211756
11,6,1,0,18.213256058956887,0,5.535491901291812
5,8,1,0,21.818021369609188,1,19.197883095114182
4,7,0,0,17.814432240291758,0,6.871422695938126
9,6,1,0,19.27340381872124,0,7.863048910120303
5,7,0,1,18.11925163289951,0,6.066944651381147
12,7,1,0,21.767641634249564,1,19.073783619707985
9,7,0,0,20.610075159534045,1,17.57027154296692
5,6,1,0,20.02888887736684,1,18.571621336320053
9,6,0,1,21.108665498257043,1,18.89660578183308
8,9,0,1,18.189935980232164,0,5.781493216444375
7,5,1,1,18.108733267299318,0,6.481143292955662
7,5,0,1,19.91534129643833,0,8.747774053858631
12,6,1,0,24.47724011352843,1,20.670129899820815
6,3,0,0,18.194902825364768,0,6.347429430848585
8,9,0,0,23.399755242697537,1,19.63858862438824
9,6,1,0,18.962396547052027,0,6.507466799021415
10,7,0,0,19.73593462638704,0,8.360895619982223
2,3,0,0,18.27504908356673,0,6.854371708399885
9,5,0,1,19.932075464889824,0,8.122756551813968
12,7,1,0,23.39768301109888,1,18.37910187628752
9,6,0,1,20.98470420501995,1,18.826737533677164
14,6,0,0,17.73251202263551,0,5.218955726473646
1,8,0,0,22.253023679142917,1,20.024830587521137
10,5,0,0,17.830171454090497,0,5.597830827634065
9,5,1,0,18.17065025230666,0,6.201202262646175
6,8,0,0,16.777865088855965,0,3.753455557381455
7,5,0,1,19.708839479654475,0,9.09398010245443
10,4,0,0,19.008956115452577,0,5.852008119311562
13,6,0,1,21.138323119134142,1,17.65289655587096
5,6,1,0,17.394066308254637,0,5.272770629967303
3,4,0,0,18.13516229799545,0,6.3173125501586105
11,3,0,0,17.540866888939696,0,4.320066668765676
10,5,1,0,22.32755296456174,1,18.40933741371568
8,4,1,1,19.989861373562142,0,8.967519584393072
7,6,0,1,17.99695413296149,0,6.40715897225792
5,5,1,0,21.812568934389933,1,19.812328634397844
6,4,1,0,21.511569316204717,1,18.323458564524515
5,7,1,1,23.33150436659629,1,20.419711570526918
8,7,0,0,19.93325706839017,0,8.227925940535464
5,6,0,1,20.032373769783117,1,18.68547104284894
9,6,1,1,16.949269656495975,0,4.377897131567877
6,5,1,0,17.33745608065529,0,5.149622645287104
2,7,1,0,21.15006034964911,1,18.54954667224479
11,5,0,0,18.118265100486514,0,5.688580446652626
6,7,0,1,19.22136813395112,0,6.900693646001677
0,7,1,1,22.332404045746863,1,20.887147594100533
9,7,0,1,20.44274056384164,1,18.44276315218519
12,6,0,1,21.339565221898443,1,18.76524503602271
7,5,0,0,17.05106785937282,0,4.828106148012448
4,6,0,0,19.19278524934141,0,7.260278268472285
8,5,0,0,21.102599384938767,1,17.838475229514888
6,9,0,1,14.164295724807442,0,-0.2338884928619631
4,3,0,0,18.28623901949459,0,6.445689500254786
15,4,1,0,19.363063399895115,0,7.104483271848938
7,5,0,0,20.328408654001244,1,17.387969470484034
7,5,0,0,19.91221758276637,0,9.14157083792995
7,4,1,0,15.555225168763352,0,2.181328837925672
5,7,0,0,21.766956159279037,1,18.921771547361462
8,5,0,1,21.40645060437786,1,18.83209670987516
8,7,0,0,18.163719636319065,0,6.651949456527337
10,6,1,0,19.22041489173104,0,7.7219495929364195
6,5,1,0,22.188438572533023,1,19.06687472838525
12,7,0,0,18.992425170831904,0,7.216381508425314
9,5,0,0,18.30250308564161,0,6.330439642069128
6,4,1,1,22.07604869503093,1,19.944221282859303
9,6,0,1,19.759894576216382,0,7.399666832627968
13,7,0,0,19.090409820531352,0,6.093156438387537
7,5,1,1,16.704733074659714,0,3.834950418423941
10,6,1,0,17.85152837696257,0,5.153209820922796
11,4,0,0,18.664633928502443,0,6.519442832644218
13,6,1,0,19.04927101755033,0,6.385686818719213
10,5,1,0,20.437066862343507,1,18.071395162635003
10,4,0,1,18.541062914261943,0,6.530297544586594
9,8,1,0,19.30984721696519,0,7.648749243930522
2,4,1,0,14.990721281993906,0,1.3216693590996695
3,7,0,0,18.18343938333561,0,6.876987582986215
7,4,0,0,19.593017577248357,0,8.351074302487898
10,5,0,0,18.91096332234514,0,7.090711217000371
13,6,0,0,19.833817548202276,0,8.042019611854414
5,5,0,1,24.003957711154843,1,22.139270512164448
5,8,0,0,19.38789646802908,0,7.408036082708431
14,6,0,0,19.87252211589639,0,7.4176781491442
4,6,1,0,23.06304182188366,1,20.58108189125925
9,6,0,0,17.656039618817005,0,5.2232805633194985
8,8,1,0,18.24476146415098,0,5.8291617940164855
6,7,1,1,20.558654358476662,1,18.093751481348257
6,6,1,1,18.893835833562655,0,6.953007921276842
7,6,0,0,21.531457217415536,1,19.2864742441488
5,7,0,0,21.74282441656387,1,18.36676292762946
8,5,1,1,21.326260022803083,1,17.998767522657612
13,5,0,0,19.87040917858288,0,8.153406055335376
3,5,0,1,22.818454690739653,1,19.65151107945099
11,8,1,0,18.14902465372016,0,5.782300274048648
4,8,0,0,20.03691995367292,1,18.415734816516267
9,5,1,1,20.740300957734544,1,18.005325768037004
6,6,0,0,19.39603906509272,0,7.920182295681362
6,7,0,1,26.07245228035468,1,22.80744985402199
9,2,1,0,21.193362683987825,1,18.96113623198144
7,8,0,0,16.517279538531856,0,4.046162199934944
4,8,0,0,18.680803969537525,0,6.691586820496006
11,6,0,0,18.433107627702466,0,5.752812763449514
7,6,0,0,19.91392884999932,0,9.08283194228641
4,4,0,0,16.476618450976943,0,3.3843193313221507
13,5,1,1,23.974163173046666,1,20.14843036896055
13,6,0,1,20.58457793646716,1,17.649525890903433
6,5,0,0,21.40143790018029,1,19.157722190101147
4,5,0,0,22.5602716158492,1,19.774622833247527
2,5,0,0,19.90244821934019,0,9.782809604113876
11,6,1,0,19.504921978231,0,7.427509594902577
9,4,1,0,21.43211064552257,1,18.2316988826444
14,4,0,1,20.849550599677144,1,18.586952841602915
10,5,0,0,23.00852659408667,1,19.625404723508755
9,5,1,1,24.654858756367062,1,21.533114615191472
11,4,0,0,22.734816611900243,1,19.057140622656355
10,9,1,0,17.561342685320625,0,4.497363860898973
13,6,0,1,22.566073222373813,1,19.38258750633077
9,6,0,0,17.01994338708328,0,3.5340378631877423
5,5,0,0,15.972033209158525,0,2.886753414630235
5,7,0,1,17.50882684612516,0,5.317470254627684
15,6,0,0,19.128034077874805,0,6.514344658529343
9,8,0,0,21.66119422959252,1,18.55070006423312
4,8,1,0,19.347852952452325,0,8.977078801949068
5,6,0,0,20.691077853095248,1,18.858339436218973
6,3,0,1,18.683411884794467,0,7.92773037932355
9,5,0,0,15.7259487702599,0,2.115971423864792
9,6,1,0,17.41459330418007,0,4.514006265225006
7,4,0,1,24.624690278351217,1,22.20997449168916
9,6,0,0,20.058363923757536,1,17.994991912639655
5,5,0,1,24.302154476237558,1,22.013330417748243
10,5,0,1,20.68350350176016,1,19.304085659317376
4,4,0,0,15.333844558974668,0,2.4100993910085533
8,6,0,0,18.84385557263601,0,8.257506247607886
6,4,0,1,18.24381879265819,0,5.783834272003822
9,6,0,0,21.97948363921978,1,18.271741588792143
16,7,0,0,20.879769370957582,1,17.174204962538276
9,7,1,1,19.89951326145628,0,9.071867138138392
11,6,1,1,22.020554132441426,1,17.408549630696246
6,4,0,0,21.512239745597164,1,19.3579902584918
7,6,0,0,22.541555464405704,1,18.71094408583169
12,9,1,0,21.845118116939663,1,18.523959361669927
7,7,0,0,22.937316142153293,1,20.035668926294765
4,7,0,0,24.17739701536496,1,21.075626972309816
4,5,0,0,20.22494189696722,1,18.04711794495877
8,4,1,1,20.164229114676647,1,17.57215275727807
5,3,0,1,23.7017656216109,1,22.009743256917066
11,5,1,0,22.008499226867222,1,18.09708398235368
4,3,1,0,18.64049242333832,0,7.907921305950456
6,5,1,0,20.724503797888183,1,18.665366727400706
12,7,0,1,19.951774649568563,0,8.144594557155754
7,5,1,0,20.909365081521656,1,19.19229059666628
12,4,1,0,20.21888249265953,1,17.950591709605842
12,4,0,0,18.981330707043693,0,6.630086251462694
6,7,0,0,19.15924203890473,0,7.420020010834157
7,6,0,0,19.00396544986849,0,7.559341226043623
9,6,1,1,19.64022184289049,0,7.842527564671123
7,7,0,1,19.14788135403761,0,7.792444382854607
4,5,0,0,19.85789019977684,0,8.499392977097372
14,7,0,0,19.386318958292996,0,6.636336404038848
11,5,1,0,18.40778663282589,0,6.354419767787984
3,6,0,1,19.722848820157434,0,9.85635307994369
12,7,0,0,18.480942109194807,0,5.675845208709697
6,5,1,1,16.677095168460554,0,3.7521640822459137
7,5,1,1,21.28756343441609,1,18.47637061316295
9,7,0,0,22.092550306128807,1,19.442474307512214
6,4,0,0,20.664663911842293,1,17.618215125097326
8,6,1,1,20.228616443041496,1,18.02937507047537
4,8,1,0,19.40741125701018,0,8.678783762713488
8,6,0,0,22.099103518148304,1,19.50904597660004
9,7,0,1,18.501234402660447,0,5.843442330308076
7,4,1,0,17.48235990302583,0,4.740231913778732
1,4,0,0,19.150984166150305,0,7.075270406450496
6,5,0,1,18.357794314962145,0,7.159899186341265
6,6,0,1,22.16618352834332,1,19.154577149112225
9,7,1,0,21.501492161900348,1,19.161240658876395
12,5,1,0,23.10923014379231,1,19.976030115390145
10,2,0,0,19.120941946990783,0,6.617878986613637
9,6,0,0,21.03805367681795,1,18.21626160341283
