age,income_level,gender,minority_status,political_engagement_score,policy_exposure,post_policy_satisfaction
9,7,0,0,17.460526420870497,1,19.988825711636142
8,4,0,1,18.457698731864703,1,20.97181958874476
7,5,1,0,19.18641677174507,1,21.576737740658253
7,7,1,0,13.982121606027787,0,6.3737872826061945
9,6,1,1,15.054544741890806,0,6.26693493401291
6,4,1,0,17.87376731036194,1,20.4279470026754
9,5,1,0,17.863196710149154,1,19.68971327169061
10,4,0,1,12.689626107152923,0,4.21882280308371
3,4,1,1,18.115045403613088,1,21.469555140282043
9,5,0,0,15.5762741289733,0,8.2898087636112
10,5,0,1,15.940693014110614,0,9.137024685874392
11,6,1,1,17.20859674774642,1,19.559823539074237
7,5,0,1,13.884827410779137,0,5.994494788894361
4,5,0,0,15.52967322334943,0,7.590698595719517
11,5,0,1,16.649605736216063,1,18.853927247119568
9,5,1,0,12.471140989137504,0,3.671375419017657
12,7,1,1,15.450216019075524,0,8.283278830440235
5,4,0,1,18.09939329900505,1,20.508695911416723
11,5,0,0,17.93632245294763,1,20.640107106885093
8,6,0,1,17.478193457714674,1,20.34822733669277
7,7,0,0,12.80962735216742,0,4.474674383720711
4,6,1,0,14.652337280019529,0,6.445230774407393
6,5,0,1,15.870617501355374,0,8.921446417174089
4,5,0,0,15.647303621242967,0,8.331852531261486
6,6,0,0,14.230331965030103,0,6.611229113465509
8,5,0,1,15.72714131347026,0,8.50809421545044
11,8,1,1,13.940939141591818,0,4.996115262860896
4,3,0,0,15.092916479618497,0,8.588430564514098
11,3,0,1,20.0392831140086,1,21.80095484687187
8,4,0,1,16.40615896987524,1,18.87757954326275
12,7,0,0,18.90082392420582,1,19.9797685454879
12,6,0,0,16.71489694777964,1,19.47129089525427
10,6,0,0,14.626242890611548,0,6.577231222831427
4,5,0,0,15.134445334190456,0,8.135244731906834
3,4,1,0,14.806174724366882,0,6.780644215604262
0,6,0,0,16.65907935957126,1,20.01789603681528
11,5,0,0,15.275931847766142,0,7.563956893578614
7,2,0,1,12.282430311292828,0,4.440830366188572
8,7,0,0,16.69023340024967,1,19.996877216072388
11,7,0,0,15.384714725682285,0,7.725999161578414
8,5,0,1,14.902727087630414,0,7.637428924890338
10,4,0,1,17.308737853564644,1,20.152431243370984
8,5,0,1,19.036881873553803,1,20.621669607186924
12,4,1,1,15.516325697033526,0,7.141088373868112
8,4,1,1,15.948930129242308,0,8.175823572636013
7,6,0,1,16.973623070030516,1,20.73585327007253
6,5,1,0,14.38894963679644,0,7.086660274894489
13,2,1,0,19.134352402872683,1,21.025246587955294
5,5,0,0,18.486177330117723,1,21.277870905272355
8,6,0,0,14.811621671174096,0,7.298537750276544
10,5,1,1,16.57997627309626,1,20.128984723550367
11,3,0,0,14.057455665556509,0,5.157718572474659
9,7,0,0,18.860419923600897,1,21.144683931139493
7,6,1,1,15.311667337592766,0,7.986468425431943
5,6,1,0,16.072052600574892,1,19.348136029746158
9,6,0,1,16.47663310596115,1,19.506901411573164
8,4,0,0,19.63789631436633,1,21.895398009288765
8,7,0,0,14.693072291787912,0,6.964252069416685
10,5,0,0,13.516479011848691,0,4.88172933096708
5,8,0,0,19.050183220046435,1,21.98651035640656
8,5,0,1,17.480695937101896,1,19.675809990628174
7,5,1,1,17.694052769972256,1,20.349385480815823
10,5,0,0,14.722869920233633,0,7.699960945501131
7,3,0,1,16.377905032959006,1,18.94291021386037
7,4,0,1,15.036924138057694,0,7.809977674859049
5,7,1,1,20.415988426445978,1,22.249314281138577
8,4,0,0,13.709775871112017,0,5.1581776840444125
7,3,0,0,17.059330123242418,1,19.815607047986667
11,7,0,1,13.088895902128709,0,4.491734479766257
10,7,1,0,14.64840131089656,0,6.924872715482128
9,6,0,1,15.205667534726112,0,7.979553469356239
5,7,0,1,14.458751959118183,0,7.327430277246616
5,5,1,0,15.847919676945596,0,8.556304545658026
4,6,0,1,14.23776797099434,0,6.352927524670055
6,7,1,1,15.337150621886629,0,7.944763784915275
12,6,0,1,14.972032386018826,0,6.928440485211642
10,6,1,0,16.647734431317097,1,18.15709043443033
10,6,0,1,17.89899978296716,1,19.748540141052292
6,5,0,1,13.290908616639197,0,4.630345061908948
6,8,1,1,13.449675595305845,0,5.350696321639466
14,4,0,0,16.051978532551594,1,19.45669072755953
11,6,1,0,14.518454315919117,0,7.289835722115645
6,6,0,0,14.555110867650304,0,6.53393819337164
7,6,0,1,16.793883528462743,1,19.999658243665262
6,6,0,0,15.545595335614951,0,8.992419847467668
7,5,0,1,16.508024544327963,1,20.382973672277988
8,7,0,1,18.27628577784879,1,19.647237178225296
5,5,0,1,14.551765908816098,0,6.860559983939096
6,5,0,0,18.28575974304072,1,21.09594995720049
3,5,1,1,16.86553191690535,1,19.875944698988405
7,6,0,0,14.276739578389677,0,6.012163185377449
6,7,0,0,15.981811149303397,0,9.597546373417128
6,4,0,0,15.08117185796989,0,9.128203046714573
3,4,1,0,15.242545928708786,0,8.883167540576816
9,6,0,1,12.61630885561998,0,3.674658229864472
13,7,1,0,15.367047867389289,0,6.845146158562123
10,5,0,1,16.07458593823138,1,18.54448530115048
15,6,1,0,12.31202242161116,0,3.522988773049521
10,6,0,1,19.73756394566623,1,21.381374867542
8,6,0,1,17.366386160924115,1,20.21669162366305
9,4,0,1,13.012632337194995,0,4.810954736974241
4,2,0,0,11.981927789832095,0,2.3854217947400524
7,6,1,1,15.459408799981944,0,8.118657328391466
11,4,0,1,16.61308501214864,1,19.263856675193157
5,4,0,1,13.1577048072128,0,6.215643297027686
5,5,0,1,14.744907241741595,0,7.553237056592342
6,4,0,0,14.933172198723057,0,7.441401763201797
9,5,0,0,15.27593908439753,0,8.484583080013362
7,6,1,0,19.12397050536241,1,21.22941815721057
2,4,0,0,16.559163634261218,1,20.19249924806486
12,7,0,0,12.10897946444975,0,3.354880879016672
3,8,0,0,18.030388725585617,1,21.085754333473645
12,5,0,1,14.87472715553178,0,6.749482047149615
12,5,1,0,14.556040964083955,0,6.527115182486672
7,5,0,0,13.941085736164602,0,6.466160311679869
12,6,1,1,18.58973093500798,1,20.62435454684301
12,5,1,1,16.58701816868542,1,19.39528007542988
4,3,0,0,17.33656578572619,1,21.170207140575904
6,4,1,1,17.460268931992456,1,19.540498551151423
8,6,1,1,17.643112491454165,1,19.64769444240315
11,5,0,1,16.41946121554226,1,19.196352319419105
5,3,1,0,16.675300263915712,1,19.56008575500312
5,5,0,1,14.286272709533655,0,7.379186610815236
8,3,1,1,19.94433049087125,1,22.67726118010583
8,7,0,0,16.133018922129178,1,18.48762149079772
3,7,0,0,14.28356329995841,0,6.286971553699384
14,7,0,0,18.5247249408355,1,20.976775320503524
11,5,0,0,17.76608392383018,1,19.4108041078496
7,9,0,0,16.676639489693127,1,19.739403502065542
9,7,1,0,19.59182396511769,1,21.504118020348383
3,7,1,0,15.08803206928788,0,7.496961948347811
12,5,1,0,19.243138516994115,1,20.584969128778997
9,4,0,1,13.424688599975282,0,4.888973311415014
8,6,0,1,15.876237334218182,0,8.868318721872102
7,5,1,1,16.37335114473403,1,19.527272089353065
14,7,1,0,14.77706790278154,0,7.425729998542844
8,6,0,0,17.291680098953616,1,21.09043041121071
11,3,1,1,15.589209429267004,0,9.06779598327697
6,8,0,1,16.69340666245807,1,19.531797694329835
10,5,0,1,17.91618621637302,1,20.046091740075404
3,4,0,1,14.949428180897762,0,7.498080712095275
11,6,1,0,15.719921924018903,0,8.131931387493122
8,6,0,1,14.949109899778277,0,6.781746747178679
10,6,1,1,16.602026786781877,1,19.647460118288
7,5,1,0,16.94952844693504,1,19.80671636315882
6,5,0,0,14.924924316626177,0,7.560411389371623
7,7,1,1,17.68183259219641,1,20.699442847669957
15,7,1,0,13.443571085160215,0,4.532399804920799
10,4,0,0,15.01074734226348,0,8.007144597723299
9,7,0,1,17.088744234986848,1,19.961674394412256
10,5,1,0,15.482874618569978,0,8.683117785962471
2,6,0,1,12.167129159354928,0,4.396813079388456
8,6,0,0,15.45163229322379,0,7.8412955684503665
3,4,1,1,14.677041717950177,0,6.565203320998863
6,5,1,0,14.484844348170071,0,6.0853232253167215
9,5,0,1,14.28179028334614,0,6.433792000770114
9,4,1,0,16.6386632329994,1,19.427835074272053
10,4,0,0,14.540628227560871,0,6.108708828878682
9,7,0,1,14.696265772318217,0,6.147099003868477
6,4,0,1,17.975071052092492,1,21.06808638620348
10,5,0,1,14.830424629860223,0,7.160335665395486
10,4,1,0,15.00422773268254,0,7.400815485077878
9,6,1,1,18.386751584004703,1,21.516189218434477
5,8,0,0,13.173262770203207,0,5.00721721678044
6,5,1,0,16.072918728139975,1,19.55257414540885
11,7,0,0,16.1740000080515,1,19.072928702830914
12,7,1,0,15.87027871467602,0,7.841522558015675
11,6,1,0,15.65149620442175,0,7.583622723067763
10,5,1,1,13.455436480437358,0,4.666164858306914
12,5,0,1,19.46292407330117,1,21.657483921391183
8,4,1,0,17.411699870134495,1,19.802293635209328
4,4,1,0,19.95224068814731,1,23.523917239213727
5,4,1,1,16.0556026461365,1,19.636159081027987
11,4,0,1,15.00968988497751,0,6.608093435995759
10,7,0,0,14.85903741184923,0,6.845406417311411
10,4,1,0,11.957160439731762,0,2.312965589843009
3,5,0,0,15.714420250476572,0,8.700865621541787
9,5,1,0,11.91624909421629,0,3.4504397453786235
9,5,1,0,14.800364612978242,0,6.924802234294407
5,5,1,0,14.599537913662322,0,7.488802346111226
10,3,0,0,16.89923018514608,1,19.709914359626715
3,4,0,1,15.076026406594847,0,8.733126842235043
13,8,1,0,12.17023260200838,0,2.79413416886766
9,7,1,1,16.28622789748559,1,18.084096601166333
9,7,0,1,16.052766120667844,1,18.740871084248504
9,9,0,0,13.603149533860972,0,4.471458688949237
12,7,1,1,15.731405633769212,0,7.567109454449101
7,5,0,0,17.197693500310482,1,19.796536555830315
10,6,0,0,18.015620457997304,1,20.70661783646213
7,4,0,1,13.817925724074064,0,4.798195850773508
8,6,1,1,18.599482179375727,1,20.838348831284627
7,2,0,1,18.183248263010395,1,22.11545749081698
7,5,0,0,14.643492217109795,0,6.401118413205972
8,6,1,1,15.027513831650928,0,7.478915815289635
4,10,1,0,17.92003405255106,1,20.58964517599042
7,4,0,0,15.854293498544056,0,9.19561477324986
10,5,0,0,15.363116878311258,0,7.677437344620645
5,6,0,1,16.869392272912695,1,20.185422179471537
12,5,0,1,16.505494435026556,1,19.56368607541484
8,6,1,0,12.178799794915804,0,2.4852148171424493
10,6,0,0,16.042833840888484,1,18.48291691250521
6,7,1,0,15.802775242162044,0,8.33458414806643
3,5,1,0,14.215614506875408,0,6.338111761308432
12,7,1,0,15.97745176339154,0,8.3201551810321
8,4,0,1,14.832018770446076,0,7.2994790493750035
4,7,1,0,17.291454179644404,1,20.823380985019732
7,6,1,0,16.36921787145737,1,18.94764393613195
10,6,0,1,16.206161683058003,1,18.686586058119847
6,5,1,0,15.76581203989881,0,9.247425998321695
8,7,0,1,13.81994116547682,0,5.586557013619642
8,7,1,1,18.38294452815323,1,20.552666994451386
12,5,1,1,15.791218806135085,0,9.345308527576128
2,6,0,0,17.649390379502165,1,20.14368360899088
9,3,0,1,15.87486329936274,0,8.210018250105986
8,3,0,0,15.596579634228087,0,8.375161765403076
2,3,1,1,18.564392173413378,1,21.37429867129913
9,8,1,0,13.270911264420858,0,4.04052226779967
10,8,1,0,19.907976868545248,1,21.577862003700737
5,5,1,0,17.620326138168952,1,20.15194232530785
4,4,0,1,15.14842749066938,0,8.105964192692207
3,6,0,0,14.75542568525518,0,7.480074695025345
5,8,0,1,13.733139150241817,0,5.7378611175759255
7,4,0,1,11.560610355999197,0,3.58361297085146
7,4,1,1,14.595627045984257,0,6.263110165824401
7,5,0,1,14.080490784995837,0,6.981492776236349
10,3,1,1,18.476245729240084,1,21.090789169368996
7,5,0,1,13.7977385534499,0,5.414680412389703
7,7,1,0,17.702600716432524,1,20.06855797623301
7,6,0,0,15.16289333616272,0,7.480275462413314
12,5,0,1,17.684258587339034,1,19.607295886607787
8,6,0,0,17.565841027713738,1,20.29136996350843
6,7,1,0,16.303880797694895,1,18.775949940789918
1,6,0,0,17.472545895463362,1,20.442294427005447
1,6,1,1,15.400535942975692,0,9.525754567880956
7,6,1,1,19.29666442254694,1,21.644705123919383
13,3,1,0,16.701593482183128,1,19.147376491758077
9,4,1,1,15.997673427742628,0,8.97649139864141
8,3,0,0,15.123920816179163,0,8.542412571346363
3,6,1,1,12.881049000970307,0,5.178940600111719
14,4,1,0,15.120957232950929,0,7.723902975597412
2,4,0,0,15.050642881973658,0,8.798889299727094
12,5,1,1,14.940008886609997,0,6.6159323340772005
9,6,0,0,13.89659699006723,0,5.996712585557096
13,7,0,1,17.93950425544796,1,20.216384697421997
9,5,0,1,14.129515147491938,0,6.463795891085439
8,6,0,1,13.295811787748807,0,4.720922444573485
5,5,1,1,18.96240393535272,1,22.183966537388017
11,4,1,1,15.934674997694485,0,8.822504566422632
9,5,0,1,16.418212500735052,1,18.475342378572236
8,5,0,0,17.125157448619927,1,19.596693448511758
4,6,0,0,16.31956615468635,1,18.7445228393774
13,5,0,0,15.83433065322793,0,8.771525876766646
8,7,1,1,12.91048993949685,0,4.162653269404267
6,5,0,0,16.27768963125523,1,18.822948979416736
11,6,1,1,13.682979431424489,0,5.96175758293186
12,6,0,0,14.981701236686565,0,7.3558437739150175
4,4,0,0,13.422477296076003,0,5.67573489600538
10,5,1,1,15.818943928115097,0,8.795178600605905
15,5,0,0,15.15544148875785,0,6.567242266402039
8,6,1,1,16.11181242833903,1,18.6516440709405
12,6,0,1,14.090001721906914,0,5.879741183147525
8,4,0,0,17.74773707194845,1,20.501454742689468
5,7,1,1,14.446629118325914,0,7.351090848806696
14,7,0,0,15.77387772154285,0,8.690494743750268
4,6,1,1,14.685951062571093,0,6.284341477788893
5,6,1,1,16.53552245765468,1,19.01413252556725
11,7,1,0,14.032816244877209,0,5.379359343213436
5,6,0,1,18.609084194390107,1,21.314002909322397
11,6,1,0,16.77324988418978,1,18.905285722113707
3,6,1,1,15.723545421455045,0,8.83704618025353
10,6,1,1,16.355371853679408,1,19.53533405918254
9,11,1,1,14.885187911579738,0,6.964974002068848
8,4,1,1,13.824035252254646,0,5.551554512494806
12,3,1,1,15.41191254439473,0,8.096528970610668
11,9,1,1,14.975639809556162,0,6.907701101354184
5,8,1,0,13.702232165198742,0,4.941999129209064
10,6,1,0,17.57047580603744,1,20.34203177209864
10,4,0,1,16.272635741240695,1,18.586397679488
8,6,1,0,16.14897693298232,1,19.55583418504525
4,4,0,0,16.861509914711586,1,19.79074405720008
5,3,1,1,18.818638018174543,1,21.29462891999605
7,4,0,0,17.136642471834886,1,20.15067180575091
11,3,0,0,14.41283161698816,0,6.419435625660301
5,2,1,0,16.4580437008422,1,19.27352862273005
7,6,1,0,19.52895150382062,1,21.42540575797976
12,5,0,1,16.882073178469437,1,19.46774389881047
5,7,1,1,15.00337990886956,0,7.581143097309599
4,7,1,0,13.929347834811187,0,6.048865638960153
3,7,0,0,16.03564695428026,1,18.674753495468845
9,6,1,1,13.53304859525342,0,5.544307837606281
8,6,0,0,19.008124946741503,1,21.863712088385352
7,5,0,0,18.65147589497449,1,20.66094547596786
9,7,1,1,14.441219373935,0,5.967852615801656
14,6,0,0,15.621603983530528,0,7.443374129934083
7,8,0,1,13.26398007980792,0,4.665774860701004
6,5,0,0,12.55088051927706,0,4.089316472857657
9,5,1,1,14.757700116235013,0,6.679648731361682
8,4,0,1,16.17303055496382,1,18.75572800216661
7,5,1,1,15.546040336466495,0,9.157089919534052
8,4,1,1,17.760895137605317,1,19.169207913060596
7,6,1,0,15.87762725463478,0,8.41708986675685
12,5,0,1,14.5322683657974,0,6.022336645780953
5,5,0,0,14.165895442368289,0,7.225813838799167
9,5,0,0,14.98215943041699,0,6.421363902212119
8,6,1,0,13.13832254669069,0,5.174207221543826
10,4,0,1,13.744523833380509,0,5.644880634066745
9,7,1,1,15.504751855392056,0,7.325997647118828
3,6,0,0,16.76238296881109,1,19.62894368475783
13,4,1,1,16.853799063019515,1,18.82982387186889
12,5,0,1,17.23799827539881,1,19.6558077823096
6,4,1,1,16.987276410827338,1,18.82582171922278
8,6,1,0,10.972424444519511,0,1.3445389636643463
3,5,1,1,17.430914462569138,1,20.88644115784812
9,5,0,1,16.53051667398368,1,18.441411716346256
4,6,1,0,17.78876965390578,1,19.873623384618085
8,6,0,0,15.034753241298402,0,8.039567744213892
5,4,0,0,19.50975478144353,1,22.781433363102973
9,6,0,0,14.389665820343202,0,5.667023973760421
9,6,0,1,15.207906439619444,0,7.9358717202053715
8,5,1,1,15.531851070894977,0,8.16621884153121
11,7,0,1,14.85542437024149,0,6.873468059622831
14,7,0,1,11.907225725980492,0,2.393987806719388
12,5,0,0,16.467485278405498,1,18.74756169051202
9,7,1,0,17.678647490455678,1,20.231581618885983
12,5,0,0,19.58620989089634,1,21.807263167915085
5,9,1,1,15.741904320975822,0,7.412341338403781
7,4,1,1,15.37528753800995,0,7.745326913736829
3,5,1,1,17.67438162896307,1,20.69850513263744
7,4,1,0,18.861630622138755,1,21.26376775667997
7,5,1,1,12.531812413649355,0,4.322507753733393
13,4,0,0,16.985766343447953,1,20.238840783008666
7,7,1,0,18.316932418153083,1,19.655949898383792
8,6,1,1,17.404632824399567,1,20.891737493996715
9,3,0,1,15.76481806255384,0,10.01039934223308
9,6,0,0,13.027295620916568,0,4.398453653451588
11,6,0,1,17.814449104569594,1,19.69178987652125
11,6,1,0,13.855704313241509,0,4.803995009293642
3,4,0,1,16.693078750459826,1,19.68759538083248
5,6,1,0,16.521639001023935,1,19.23061524063712
4,4,1,0,15.59673828586218,0,9.355955007851056
8,7,1,1,14.316948927793144,0,6.361305903780855
7,6,0,0,17.299035702057257,1,20.18278126790953
5,3,0,1,15.268976629429057,0,8.715963748790147
5,3,0,0,18.82285843444052,1,22.29480976031603
7,6,1,0,14.726593888447743,0,7.553732938003806
12,5,0,0,15.239287609531136,0,6.424204809225197
6,7,0,0,15.977495226985411,0,9.473406915296232
11,3,0,0,17.28295342841618,1,19.74063417978489
9,6,0,1,19.987043670793383,1,22.373527767315093
6,6,1,1,12.76878487141284,0,3.9570960857248
14,5,1,1,14.934974104880196,0,7.283302166080471
9,6,1,0,18.24782780590757,1,21.016055623238334
11,4,1,0,18.9849608377656,1,21.94754493423685
11,8,0,0,14.169555477550498,0,6.1649010487305285
13,7,1,1,16.88086817017047,1,18.30018490116256
8,4,1,0,16.332769080981826,1,19.760987333336764
8,6,0,0,16.626941589335793,1,19.12352947181141
13,5,0,1,15.047193586962054,0,6.092261256964784
7,8,0,0,16.54766340230798,1,19.050016322450958
10,5,1,1,16.85969856689403,1,19.61125670231707
3,8,0,1,17.275576623777486,1,19.596727934335537
7,5,1,0,18.441091459182463,1,21.295178982354127
12,5,0,0,17.856206472462134,1,19.46218563852057
4,6,0,0,19.160474806331266,1,21.489455876508952
10,4,1,0,19.275007640542213,1,21.26600088713635
8,8,0,0,15.633847905590011,0,7.685005633041495
7,5,1,1,15.629097766047517,0,8.717111636749856
7,5,1,0,14.635439716205038,0,7.237123274225174
11,5,0,0,20.09333802731438,1,21.871433800677764
6,4,1,1,16.56935637552184,1,19.13409202476769
3,7,1,0,15.78176711281463,0,9.183049038238613
8,6,0,0,16.261327588278345,1,18.91954156478061
8,4,0,0,12.20944982305912,0,2.643488841890427
9,4,0,1,15.91264690873207,0,8.246498220499943
13,3,1,1,13.309698105111789,0,4.708650102401249
4,6,0,1,16.886511374648126,1,19.50129679127122
5,5,0,1,16.141513893806906,1,18.85578102176191
5,4,1,0,15.801072493085185,0,8.663237846267332
9,5,0,0,15.437656601932876,0,8.58426033530994
9,5,0,0,17.63282933688885,1,19.907193835604552
10,10,1,1,17.010330936413926,1,19.024270164202058
10,6,0,0,15.291895302075552,0,7.830863194966967
8,4,0,1,13.29713569864016,0,5.778332953296223
13,6,1,1,18.210094142165893,1,20.421696961036105
9,6,1,1,13.725841862404806,0,5.867794633630711
5,7,0,0,18.282536871159465,1,20.619503858657225
10,5,0,1,13.487804428914558,0,4.884772944503622
5,6,0,1,17.90688924008926,1,20.006663703933743
7,5,0,1,13.876672526875227,0,5.871544079071631
10,7,1,1,17.37526531117023,1,20.06936206026079
11,3,0,0,14.83394582789613,0,7.350319462630943
9,5,0,0,19.09020581372108,1,21.023331660202025
11,6,1,0,16.118844971126894,1,18.50619039920452
5,7,1,1,15.150348884402831,0,7.433041428490679
10,5,1,0,17.676863483761128,1,20.027406078625905
13,5,0,1,17.524771603256035,1,18.982954040958248
6,6,0,1,17.479310849696347,1,19.55418380026356
11,7,1,0,16.397794624395758,1,18.867985439810337
10,6,0,1,19.47421830973858,1,20.47637901202709
8,7,0,1,18.603190398209133,1,20.86990697455441
7,7,0,0,15.072666271511052,0,6.6400637040382415
11,5,1,0,15.44638720433166,0,7.727661048772845
14,4,1,1,15.95948501978679,0,8.369015917289305
5,4,0,1,17.21843211273967,1,19.67578259109081
6,5,1,0,18.05036541474861,1,21.780787668580437
4,5,0,1,17.87836919588454,1,20.786344729641307
4,5,1,1,15.704267203097263,0,8.764478046547053
9,5,0,0,17.904744695510136,1,20.032507351641808
6,6,1,0,14.523921685729643,0,6.120179652323357
6,4,1,0,17.556687117395487,1,20.04465821113325
9,6,1,1,15.702207887156858,0,8.241238268686857
8,6,0,0,18.0424463003155,1,20.643869346938736
7,4,0,1,17.782109815797558,1,20.00930746106168
13,3,1,1,13.832545588056089,0,5.421714045746415
8,6,0,1,17.571178816236543,1,20.14008775545005
4,9,0,1,16.666968555804036,1,20.23884200111709
6,6,0,0,15.85509743669779,0,7.958024580909827
9,6,0,1,17.07849458368702,1,19.727935657183696
2,5,1,0,15.511907488672888,0,7.735303460212036
4,2,0,0,18.064499027318973,1,21.225479481042044
2,5,0,1,14.253079040296049,0,6.8242494584454185
4,5,1,0,18.579924235036334,1,20.57899738082488
7,7,1,0,14.874619568584164,0,7.737443271861084
7,7,0,0,16.387451753774666,1,19.157788541772263
12,6,1,0,14.279303357619575,0,7.159532805656614
9,6,0,1,15.416092788269031,0,8.339194698072477
10,3,0,1,19.045528779465883,1,21.574796694817447
9,5,0,0,15.29712581658175,0,7.84869170056021
7,6,1,1,19.03350874261084,1,21.09203306981371
7,7,1,1,14.186957233673564,0,5.820569231257402
5,7,1,0,10.379310889626712,0,0.3952625295429638
9,5,0,1,15.566755044340177,0,7.407319372600093
9,10,1,1,15.470831015501226,0,7.117678674534591
13,8,1,0,17.476415298646508,1,19.999022605718302
8,5,1,1,17.910942113137168,1,19.75752811535456
7,5,0,1,15.717565264882452,0,9.269924001592644
8,6,1,0,16.48316261048404,1,19.54469353716513
8,4,1,1,14.169826007095647,0,6.255551651663004
3,6,1,1,16.21970655788936,1,19.53879678189328
1,5,1,0,17.79912356108524,1,20.913463746848954
6,4,1,0,15.245887421781743,0,7.747970206500395
8,7,0,0,20.18161307033087,1,22.029365276831456
5,7,0,0,14.780760571966852,0,7.576316288616426
13,6,1,1,15.654565724507536,0,7.231330582206268
10,4,0,0,14.617337934470566,0,6.870179471308712
7,5,0,1,11.976672398374212,0,2.8325402419337977
15,6,1,0,20.35440794152907,1,22.3079586354838
8,6,1,0,17.692275329778536,1,20.05373554463853
12,4,0,1,18.13973824270781,1,21.022976980184545
7,5,0,0,14.898046439861126,0,6.251009504340701
4,8,0,0,15.592710145912552,0,7.855562358689921
7,6,1,0,15.676662755802209,0,7.676668339657667
11,4,0,1,14.540550533181303,0,6.651554946955792
9,8,0,0,17.269338201948372,1,20.851012179030644
10,4,1,0,18.242946553140005,1,20.58001429841456
6,6,1,1,16.213249114729102,1,18.96936807099636
7,4,1,0,13.397248231078873,0,4.878356223363564
10,6,1,1,16.26777750850562,1,18.94924171953984
3,6,0,0,15.69882424168726,0,8.313835407968707
8,5,0,0,16.909326526534688,1,19.45515354570679
8,4,1,0,15.449004009796028,0,7.490082000065149
10,5,0,1,15.602800336119794,0,7.894651922329182
3,8,0,0,12.334149376534056,0,4.126978291519029
4,8,0,1,11.878703622187372,0,2.8702515489675813
11,7,1,1,16.370435916100636,1,18.926526550638563
9,7,0,0,11.18822346593533,0,0.2029411804498249
