household_id,post_microloan_period,microloan_received,business_growth_rate,age,income_level,rural_residence,previous_loan_status
632,0,1,52.01580700754947,4,7,1,1
633,0,0,50.34298186867736,4,4,1,1
634,0,0,51.22142656158125,3,9,1,0
635,0,0,52.57816920644208,1,4,0,0
636,0,0,52.08798640473673,4,7,0,0
637,0,0,51.00206809229496,4,6,0,1
638,0,0,52.0125146344222,0,5,0,0
639,0,1,54.561475385120765,2,6,1,1
640,0,0,51.710254157326176,2,7,1,1
641,0,0,52.21338883326921,2,4,1,0
642,0,1,53.39143108039512,4,3,1,1
643,0,0,53.28821261707209,3,7,1,1
644,0,0,51.74217231343857,1,9,0,1
645,0,0,53.34080887593559,4,5,1,0
646,0,1,52.9174043469145,2,7,1,0
647,0,1,54.33911502430382,3,8,0,1
648,0,0,52.47312681376024,3,5,1,1
649,0,1,53.23856677543323,3,5,1,1
650,0,1,51.617802636723,1,10,1,1
651,0,1,51.25511607175482,1,6,1,1
652,0,0,51.77535935380771,4,5,1,0
653,0,0,52.418064134100966,2,8,0,1
654,0,0,52.46091335697222,4,7,1,1
655,0,0,52.55651032484858,2,6,1,1
656,0,1,51.06789924376616,2,6,1,1
657,0,0,53.10451465273415,3,6,1,1
658,0,0,51.55214346337598,3,6,1,1
659,0,1,52.62728317534807,3,9,0,0
660,0,0,52.12714979490449,2,6,1,1
661,0,0,53.14192104300307,1,5,1,0
662,0,0,51.94429501923853,2,4,1,1
663,0,0,53.62901098739728,3,9,0,1
664,0,1,51.36958862620283,3,6,1,1
665,0,1,53.46137600930874,2,9,1,1
666,0,0,50.71098746419041,2,10,0,0
667,0,0,53.48707200931632,1,8,1,1
668,0,1,53.108776342933126,3,4,0,0
669,0,0,52.78720941312124,2,5,1,1
670,0,1,52.81175945477383,2,5,1,1
671,0,1,52.63892268641766,2,5,0,1
672,0,1,51.76607630609451,4,5,1,1
673,0,0,54.90144059825113,4,7,1,0
674,0,0,53.52317936567072,3,9,1,1
675,0,1,52.75627513109377,4,9,1,0
676,0,0,51.41585927035853,3,6,1,1
677,0,0,53.96111227634718,3,7,0,1
678,0,0,51.775770578091695,3,6,1,1
679,0,0,51.17028841074514,2,7,1,1
680,0,1,51.4396954025754,2,8,0,1
681,0,0,51.19366095967219,3,5,1,0
682,0,0,52.804558004038526,3,6,0,1
683,0,1,52.00730896639154,4,6,0,1
684,0,0,52.26081060240599,2,7,1,1
685,0,1,52.625208220058354,2,6,0,1
686,0,0,51.93288523196093,4,6,0,1
687,0,1,51.95992628574487,3,9,0,0
688,0,0,51.83093990997042,3,8,0,0
689,0,0,52.73208929923988,3,6,0,0
690,0,0,53.16310470248936,3,8,1,0
691,0,0,52.65052140242555,3,6,1,0
692,0,0,52.0377456173473,2,6,0,1
693,0,0,53.90235293757729,4,4,1,0
694,0,0,52.78105889660545,4,10,0,0
695,0,1,53.88591635582031,1,3,1,1
696,0,1,53.01300140313517,0,6,0,1
697,0,1,53.52900832304132,3,5,0,0
698,0,0,51.20663966853483,1,10,1,1
699,0,0,52.8541939964032,2,6,1,1
700,0,0,51.424888175620666,2,6,1,1
701,0,0,53.54037589171596,2,6,1,1
702,0,0,53.80312353397881,2,5,0,1
703,0,0,51.359340885842485,2,4,0,0
704,0,0,53.39118731556874,3,8,1,1
705,0,1,51.96084019488914,2,8,1,1
706,0,0,51.34127894107016,5,6,1,0
707,0,0,52.91919770779405,3,7,1,1
708,0,0,52.26512263123556,1,9,0,0
709,0,1,52.151529310560285,3,9,0,1
710,0,1,53.662036713894,1,7,0,1
711,0,0,50.738893287608256,2,6,0,1
712,0,1,51.76710865619383,3,8,1,1
713,0,1,51.1444146317913,3,4,0,0
714,0,0,52.59345940034988,2,5,1,1
715,0,0,52.53042853189224,3,5,1,1
716,0,0,52.1654129237569,3,6,0,0
717,0,1,53.12899037307831,2,6,1,1
718,0,0,51.99679279412453,0,6,1,0
719,0,1,52.96205501199379,2,7,1,1
720,0,0,51.47592819946939,1,6,0,1
721,0,1,53.30855186060842,3,6,1,0
722,0,0,51.87232870421731,3,6,1,0
723,0,0,52.0270903603176,2,7,1,1
724,0,0,52.7079317644696,1,6,1,0
725,0,1,52.52120781928125,1,6,0,1
726,0,0,51.3888939601444,3,6,0,1
727,0,1,53.93793835105828,1,7,1,0
728,0,1,52.35413662924025,2,5,0,0
729,0,1,51.82337495432314,2,8,0,0
730,0,0,52.13754906358529,3,6,1,1
731,0,1,53.29446954807222,2,5,0,1
732,0,0,53.16465745638192,4,4,1,1
733,0,1,52.910273007251966,1,6,0,0
734,0,0,52.7769014093272,3,5,1,0
735,0,1,52.51122209147071,0,7,0,1
736,0,0,53.62034392432366,4,6,0,1
737,0,0,51.70966716825799,3,6,1,0
738,0,0,53.12230134093549,2,6,0,0
739,0,1,55.07312094093982,3,7,1,1
740,0,1,52.28128552066922,3,9,1,1
741,0,0,52.47759167379339,1,5,1,1
742,0,1,52.43325594070655,3,5,0,1
743,0,1,51.912469964999325,2,8,1,1
744,0,0,53.26873108471082,1,4,0,0
745,0,1,53.208200311588406,3,7,0,1
746,0,1,52.6960485815321,4,3,1,1
747,0,0,52.81815326427919,0,7,1,0
748,0,1,52.1421689949862,1,5,1,1
749,0,0,51.738066561672106,3,4,1,1
750,0,0,50.59863506667961,2,6,0,1
751,0,1,52.966891136532894,2,5,1,1
752,0,0,53.45236019923809,1,7,1,0
753,0,0,51.06453616888413,3,8,1,0
754,0,1,53.51470159703203,2,6,1,0
755,0,0,51.92502133137114,2,7,1,1
756,0,1,52.89807963398415,3,6,1,1
757,0,0,53.49124885397502,1,2,1,0
758,0,1,52.16829158065634,3,7,0,1
759,0,1,52.82001328857896,3,7,0,0
760,0,0,52.20746363612895,3,6,1,1
761,0,1,52.41359023318052,4,8,0,0
762,0,1,53.42601000562516,5,4,1,1
763,0,0,52.12980610530783,2,7,0,1
764,0,0,53.45647465363552,3,7,0,1
765,0,1,51.182735982966456,3,8,1,0
766,0,1,53.525485281992,3,7,1,1
767,0,0,50.73324996914361,2,5,1,0
768,0,0,52.32967478684335,2,7,1,0
769,0,0,51.51804575067296,1,5,1,1
770,0,0,51.5331511111216,1,6,1,1
771,0,0,52.68403035528935,2,6,1,0
772,0,0,52.42464712027619,3,5,1,0
773,0,1,53.20676512450133,3,6,0,1
774,0,1,52.74899470197318,1,6,1,0
775,0,1,53.82977783221187,2,6,1,1
776,0,0,51.1771561465606,2,9,1,1
777,0,0,53.87367814631074,1,4,1,1
778,0,1,51.29269702049828,3,9,0,0
779,0,0,52.53187219689457,2,8,0,0
780,0,0,51.81739301414619,3,5,1,0
781,0,1,52.83910177158624,4,10,0,1
782,0,0,51.615882740594905,3,4,0,1
783,0,1,52.38056468789412,2,8,1,1
784,0,1,50.913307743358736,2,10,1,0
785,0,0,52.165322549481125,2,7,1,0
786,0,1,53.27436891985698,1,8,1,0
787,0,1,52.95270404669979,4,8,1,0
788,0,1,54.69875169355766,2,7,0,0
789,0,0,51.40694986206178,4,7,0,1
790,0,0,53.2131801414502,2,7,1,1
791,0,1,52.698075914789065,3,6,1,1
792,0,1,53.16097808185112,2,9,1,1
793,0,0,52.16491663584021,2,6,0,1
794,0,0,52.699997402893445,2,8,1,0
795,0,0,51.96046703210802,2,7,0,1
796,0,1,52.81699315590572,4,12,0,0
797,0,1,52.8888189124789,1,5,1,1
798,0,0,52.40408990587081,2,8,0,0
799,0,0,52.4372526702664,1,4,0,1
800,0,1,51.54196223305576,2,4,1,1
801,0,1,52.64002956486265,3,10,1,0
802,0,0,51.73740699258676,0,9,1,0
803,0,0,52.23719270378713,2,5,1,1
804,0,0,52.441211874151215,3,6,0,0
805,0,0,52.56233524026349,3,4,0,1
806,0,1,52.19147102756856,2,7,1,1
807,0,0,52.116568727346966,4,7,1,1
808,0,0,51.25221799132875,4,4,1,1
809,0,0,52.63114284231679,3,7,0,0
810,0,0,51.276389560887615,3,8,1,1
811,0,0,51.585917114034864,3,4,1,0
812,0,1,51.760333796727295,2,7,0,1
813,0,1,51.11645423767411,3,6,1,1
814,0,1,53.9536453357825,1,6,0,1
815,0,0,52.73514683413309,1,9,0,0
816,0,0,51.09732183574474,4,6,1,1
817,0,0,51.89896795627122,2,3,1,1
818,0,0,53.85397941576658,2,1,1,1
819,0,0,51.82933185215786,3,7,1,0
820,0,0,51.98418342761091,4,9,0,1
821,0,1,52.86181815596917,3,7,1,1
822,0,1,52.08178438973022,3,8,0,0
823,0,1,52.38268428245301,4,5,0,1
824,0,0,54.46106508801245,2,6,0,1
825,0,0,50.74513298875304,3,9,0,0
826,0,1,53.36301559419402,2,6,0,1
827,0,1,54.27246803083643,3,7,0,0
828,0,0,51.66328813766443,2,8,0,1
829,0,1,53.47880444858546,2,3,1,1
830,0,1,53.3206868643294,3,4,1,1
831,0,0,52.81253350911238,3,6,0,1
832,0,1,51.34536340637456,2,8,0,1
833,0,1,53.00422860287969,3,9,1,1
834,0,0,52.3300650937066,3,8,1,1
835,0,1,52.29083128449982,3,4,0,1
836,0,1,53.2695106657734,3,8,1,1
837,0,1,53.67355762436328,4,4,0,1
838,0,1,52.96760848979812,3,5,1,1
839,0,0,49.67125957395858,3,8,1,1
840,0,1,53.22262552811628,2,5,0,0
841,0,1,51.93824999534888,3,6,1,1
842,0,1,51.88710268277817,3,6,1,1
843,0,1,53.09911390860237,4,5,1,1
844,0,1,54.21188277325843,1,7,1,1
845,0,1,52.64623680562513,3,3,1,1
846,0,1,51.54376511611772,3,5,0,1
847,0,1,53.12251341603466,3,9,1,1
848,0,1,54.179737708684506,2,9,1,0
849,0,0,55.057003382470526,4,5,1,1
850,0,1,52.47538468142755,4,7,0,1
851,0,0,53.23040092916558,4,6,1,1
852,0,0,54.36049242595863,4,5,1,0
853,0,1,53.55896165928685,2,5,0,1
854,0,1,50.713535938068624,1,5,0,1
855,0,1,52.47084949280581,3,7,1,1
856,0,0,50.39660449800405,2,4,1,0
857,0,1,54.28082565019936,2,8,1,1
858,0,0,51.94179184763027,3,6,1,0
859,0,1,54.621198440886126,3,6,1,0
860,0,0,51.249128236165774,0,8,0,1
861,0,0,52.67823716472267,4,4,0,0
862,0,0,52.18188090929395,0,8,1,1
863,0,1,53.06748169308706,4,6,1,1
864,0,0,53.41402425133344,0,7,0,1
865,0,0,50.22724076470439,5,9,0,0
866,0,1,51.80218843705155,3,4,1,1
867,0,1,52.20155753303451,2,3,1,1
868,0,1,53.6207889090421,3,8,0,0
869,0,1,52.75258261003676,2,6,0,1
870,0,1,51.6281920567809,4,9,0,1
871,0,0,52.62617989106603,1,9,0,1
872,0,1,53.75735507805198,4,7,1,0
873,0,0,53.127727130407536,4,5,0,0
874,0,0,51.19038888734598,3,6,1,1
875,0,1,52.73312916695527,2,3,1,1
876,0,0,51.248695683814674,3,12,1,0
877,0,1,53.482055005961016,2,5,0,1
878,0,1,54.17661529453414,3,4,1,0
879,0,1,54.85076664353468,3,7,1,0
880,0,0,52.15849244556086,3,7,1,0
881,0,0,51.83988175576122,3,8,0,1
882,0,1,51.54162550577406,4,7,1,0
883,0,1,52.05710288633411,1,6,1,1
884,0,1,51.52355095100243,3,5,0,0
885,0,0,52.11325625237996,4,8,1,0
886,0,1,50.53379577498442,1,6,0,1
887,0,1,54.68831563831755,2,7,1,1
888,0,1,53.71682200293521,1,9,1,1
889,0,1,51.00321611142585,1,8,0,0
890,0,1,54.58410495777199,4,6,0,1
891,0,1,52.84880872072938,3,4,1,0
892,0,0,51.96908573661244,4,5,0,1
893,0,1,51.70975564385401,4,5,0,0
894,0,1,54.07510052027839,2,6,1,1
895,0,1,52.29762796728624,2,8,0,1
896,0,0,52.27574623609952,2,5,0,0
897,0,1,53.01767530617426,4,6,1,1
898,0,0,52.33913386041439,1,6,1,0
899,0,1,54.9878127831996,5,8,0,1
900,0,0,53.99425697393704,3,6,1,1
901,0,0,53.63088943653974,2,5,1,1
902,0,0,51.56641138061002,3,6,1,1
903,0,0,50.54057123874803,3,7,1,0
904,0,0,51.58771148186688,2,5,1,1
905,0,0,53.53561751472675,2,7,1,1
906,0,1,52.77374545285151,2,10,0,0
907,0,1,51.14827264098509,3,8,1,1
908,0,0,52.29929641690017,2,7,0,1
909,0,1,54.29792878563584,2,8,1,1
910,0,0,52.243902454374734,3,6,0,0
911,0,0,52.2281669265286,2,8,0,0
912,0,0,49.85770748934591,5,5,1,0
913,0,1,53.67934967502453,1,7,1,1
914,0,0,52.44477718950827,3,9,0,0
915,0,1,53.07924048952243,3,5,1,0
916,0,0,51.6814841014751,2,6,1,1
917,0,0,52.62107050176453,2,5,0,0
918,0,0,52.91263802658238,5,8,0,0
919,0,1,52.91006822191149,3,2,1,1
920,0,0,52.60975523249081,2,8,1,1
921,0,0,51.00316143491451,2,6,1,0
922,0,1,53.66695157670986,2,5,0,1
923,0,0,52.393010995830174,3,4,0,0
924,0,0,53.11916178226295,3,6,1,1
925,0,1,54.98925333750262,3,5,1,0
926,0,1,53.058863162033454,1,6,1,1
927,0,1,53.48180271461212,3,7,1,1
928,0,0,50.62821020035592,4,7,1,1
929,0,1,52.590781427881815,2,6,0,0
930,0,1,52.28666579241241,3,7,0,1
931,0,0,52.44999871903935,4,7,1,1
932,0,1,52.94382075605753,3,7,0,1
933,0,1,53.10095842329845,2,4,0,1
934,0,1,53.21437398036538,2,4,1,0
935,0,0,51.41489355278761,3,8,1,0
936,0,0,53.55572341227984,4,6,1,0
937,0,0,52.361351944183895,3,3,0,1
938,0,1,50.977666729763165,3,9,1,1
939,0,0,51.27649076613305,2,5,0,1
940,0,0,51.6130209729474,3,5,1,1
941,0,0,50.16724298814786,3,3,0,0
942,0,1,51.90255318503991,3,3,0,0
943,0,1,54.17412864570323,4,7,1,1
944,0,1,51.911098397935696,3,6,0,0
945,0,1,53.010194821329925,3,5,1,1
946,0,1,52.98548214693981,2,6,1,1
947,0,0,52.151530778239135,1,3,0,1
948,0,0,50.89851132375055,1,6,1,0
949,0,1,53.83601691576136,2,5,1,1
950,0,0,51.77584271968121,4,7,1,1
951,0,1,51.49216564360668,3,7,1,0
952,0,1,52.811610718976375,3,10,1,0
953,0,0,50.99340230128925,2,10,0,1
954,0,1,52.32787261342552,4,3,1,0
955,0,1,52.6463302114244,1,6,1,1
956,0,0,52.02014106573504,3,7,1,0
957,0,0,53.277856554861046,2,5,0,1
958,0,0,52.3733470771757,4,7,1,1
959,0,1,50.83078751751888,3,8,0,0
960,0,0,52.21508399093901,4,7,1,1
961,0,1,49.852867455232825,2,9,1,1
962,0,0,52.48449072919572,2,8,1,0
963,0,1,52.48652718544496,3,5,0,1
964,0,0,52.78883131484838,1,8,1,1
965,0,1,54.05310788835874,3,4,0,0
966,0,0,52.11996813585235,4,6,1,1
967,0,0,52.18921109816715,3,8,1,0
968,0,0,54.7234021114049,3,8,1,1
969,0,0,51.09920217038383,3,8,1,1
970,0,0,53.76012493895657,2,7,0,1
971,0,0,54.01537404861478,1,5,1,1
972,0,1,52.03109297230144,2,5,0,0
973,0,0,52.40502918680504,2,8,1,1
974,0,0,52.97377318410426,3,8,0,1
975,0,1,53.13874875392784,4,6,0,0
976,0,1,51.98348707526569,5,8,1,1
977,0,0,52.23795605629903,2,9,0,0
978,0,1,54.07708113133899,4,6,0,1
979,0,1,53.4057688100586,2,10,0,1
980,0,0,51.20091427473682,4,6,0,1
981,0,0,52.373029100876856,1,6,1,1
982,0,1,52.71918778600866,3,5,1,0
983,0,1,52.30398267908903,2,5,1,1
984,0,1,55.12905687781594,1,10,1,1
985,0,0,51.57392853272165,2,4,0,0
986,0,0,53.972631868012485,2,5,1,1
987,0,1,52.64607834892977,2,6,1,1
988,0,1,51.03381966662442,0,6,0,0
989,0,0,52.26328771338048,2,6,1,1
990,0,1,53.79831863661351,3,4,1,1
991,0,1,51.5317598006641,3,7,0,1
992,0,0,52.79199376064064,0,5,1,1
993,0,1,53.099668928730416,3,5,1,1
994,0,1,50.82676099712594,2,5,1,0
995,0,1,53.88509979367735,2,8,1,0
996,0,1,52.01571839193458,1,10,1,1
997,0,1,52.67520494139772,2,10,1,1
998,0,0,53.17454736406135,3,6,1,1
999,0,0,52.77956645064375,3,6,1,1
0,1,1,58.99278521716763,3,8,1,1
1,1,0,54.31646868528282,4,9,0,0
2,1,0,53.48349238582967,4,7,0,1
3,1,1,57.15854893965273,3,8,1,0
4,1,0,53.11138698409253,1,9,1,1
5,1,1,59.12952740559896,4,7,1,1
6,1,0,52.60335133677141,1,11,0,1
7,1,0,53.80075162323542,1,6,1,1
8,1,1,57.06195492941391,2,6,0,0
9,1,0,54.37968728547175,2,7,0,1
10,1,0,53.17463387695648,3,10,1,0
11,1,1,58.238893587542975,4,6,1,1
12,1,1,57.27140001673206,2,5,0,0
13,1,1,57.39548768737391,2,9,1,0
14,1,0,54.02405310976214,3,9,1,0
15,1,0,53.97137868018258,2,5,1,0
16,1,0,53.74856428348041,2,5,1,1
17,1,0,54.46838452126581,2,9,0,1
18,1,0,52.80567435583715,3,9,0,0
19,1,1,59.28480119414925,2,4,1,1
20,1,1,58.62013479965434,1,7,0,1
21,1,0,52.77529280812395,1,7,0,0
22,1,0,54.22192314907511,2,7,0,0
23,1,1,60.23525786603427,3,5,1,0
24,1,0,52.53907729001963,1,7,1,0
25,1,1,58.06752948116136,2,6,0,1
26,1,1,60.94873003538013,4,8,1,1
27,1,0,54.22279991591799,2,4,1,0
28,1,1,58.09186946806781,3,6,1,1
29,1,0,53.878903373110646,2,5,1,0
30,1,0,53.42071194044996,3,4,1,0
31,1,1,59.25021133236072,1,6,0,1
32,1,0,53.49405441797545,4,6,0,1
33,1,1,58.35909960888739,3,6,1,1
34,1,1,55.89157947070114,2,9,0,1
35,1,0,51.50310408844547,2,10,0,1
36,1,1,58.44848073552941,2,4,0,0
37,1,0,53.76436603014398,4,8,0,1
38,1,1,57.91477558177944,1,8,0,0
39,1,0,54.82094229316534,3,7,1,0
40,1,0,54.244631072730144,2,5,0,1
41,1,0,53.61717510519752,2,6,0,0
42,1,1,59.04838118783197,2,7,0,1
43,1,0,52.52654159016905,3,8,0,1
44,1,0,53.93216029024672,3,10,0,1
45,1,0,51.659152040261695,3,8,0,0
46,1,0,53.96660632307467,0,6,0,0
47,1,1,59.14893867599282,2,6,1,1
48,1,1,56.887990159939925,0,6,1,0
49,1,0,53.140599127755934,2,5,0,1
50,1,1,58.5071498376181,2,5,1,1
51,1,1,58.11729066319116,2,6,1,0
52,1,0,53.21409905469756,3,9,0,1
53,1,0,53.9926644467643,2,3,1,0
54,1,0,54.51961148838144,1,5,1,1
55,1,1,58.97765579261052,2,10,1,1
56,1,1,57.96355726059182,2,9,1,1
57,1,1,59.02928351325188,1,8,1,1
58,1,0,53.58368497381929,2,2,1,0
59,1,0,52.48269136633827,2,7,0,1
60,1,0,55.0516771639648,4,9,1,0
61,1,1,58.47171471686291,3,7,0,0
62,1,1,58.91908290143522,3,7,1,0
63,1,1,58.353920961684274,2,5,1,0
64,1,1,59.7762622550085,4,7,1,1
65,1,0,53.10471233415298,3,9,1,1
66,1,1,58.9820035588639,2,4,0,1
67,1,1,57.68999916219924,4,7,1,0
68,1,1,57.682219818893664,3,6,1,1
69,1,0,52.40781404641616,4,6,1,1
70,1,0,53.42389819387388,2,8,0,0
71,1,0,52.89585232042496,4,9,1,1
72,1,0,53.62527044980296,3,7,1,0
73,1,0,52.68506341085869,2,9,1,0
74,1,0,55.01096217703181,2,6,0,0
75,1,0,52.34980693487127,4,7,1,1
76,1,0,54.84655310780717,2,6,0,0
77,1,0,52.96837799310849,3,8,1,1
78,1,1,56.92680231366466,2,6,1,0
79,1,1,57.968358765878456,4,7,0,0
80,1,0,54.40208827054733,4,6,1,1
81,1,0,53.79639097286278,2,5,1,0
82,1,1,59.34249626080982,4,6,0,1
83,1,0,54.09034978004088,2,6,1,0
84,1,1,57.50688600571337,3,6,1,1
85,1,1,58.42547922874022,3,8,1,0
86,1,1,58.44830410575343,2,6,0,0
87,1,0,51.50960052030133,1,8,0,1
88,1,0,53.615042695915584,2,7,0,0
89,1,0,53.6105983535692,1,5,1,0
90,1,0,54.706162343213926,3,8,0,1
91,1,1,57.50643000002725,4,6,1,0
92,1,0,54.09646221216752,2,11,1,1
93,1,1,56.56262552763089,3,6,0,0
94,1,1,59.96704606004111,2,7,0,1
95,1,1,58.90942318869023,3,7,0,0
96,1,1,58.64989352789242,0,8,1,0
97,1,1,60.55907115336767,3,5,1,1
98,1,0,52.72701073383749,2,1,0,1
99,1,1,61.91076132729141,3,7,1,1
100,1,1,59.18363630849036,3,8,1,1
101,1,0,51.71402180437847,3,8,1,1
102,1,0,52.9737255165216,5,4,1,0
103,1,1,58.86216892999077,2,9,1,1
104,1,1,58.72830101997049,5,7,1,0
105,1,0,53.65063731787922,4,5,1,1
106,1,0,52.792924353266216,2,6,0,0
107,1,0,55.14680655249814,3,6,0,0
108,1,1,57.26906168468677,2,6,1,0
109,1,1,59.75918219377767,1,10,1,1
110,1,0,53.268149448422726,3,6,0,0
111,1,0,54.36082039141714,3,7,0,1
112,1,0,52.28141950527625,2,5,1,0
113,1,0,54.69082695426536,3,7,1,0
114,1,1,60.05860566626258,1,6,1,1
115,1,1,59.510215888202936,3,5,1,1
116,1,1,56.58831510970362,3,3,0,1
117,1,0,53.96903124778266,4,9,1,1
118,1,1,56.3423668422292,3,4,1,0
119,1,0,52.64820346130272,3,4,1,1
120,1,0,53.16187382504191,2,8,0,1
121,1,1,59.73014233389586,2,6,0,1
122,1,0,53.1744848652958,2,8,0,1
123,1,0,55.71526496429631,4,7,1,1
124,1,1,58.61226641165196,3,8,1,1
125,1,1,59.50231825474005,2,7,0,1
126,1,0,51.93500493503064,1,8,1,1
127,1,0,55.24481259955387,3,4,1,0
128,1,1,58.7472238201616,4,5,0,0
129,1,0,54.74306607727964,1,7,0,0
130,1,1,57.16844726868719,2,7,0,1
131,1,1,57.98704110337457,2,5,1,0
132,1,0,52.11105784723146,2,4,0,0
133,1,0,52.507850674122245,1,5,1,1
134,1,0,54.49644862487997,3,6,1,1
135,1,0,52.39081930588643,1,7,0,1
136,1,0,53.70187771781044,2,6,0,1
137,1,1,58.44287877296238,2,4,1,1
138,1,0,54.35755055035196,3,5,1,1
139,1,1,59.06948646035793,1,7,0,1
140,1,1,58.84831258918698,3,5,1,0
141,1,0,53.79290585865627,3,6,0,0
142,1,0,53.11689090328101,2,8,1,0
143,1,1,58.15827587425465,1,8,0,1
144,1,0,55.70416978407314,2,5,1,1
145,1,0,51.69879926376715,3,7,1,0
146,1,1,57.903639753496,2,6,1,1
147,1,0,54.30989953485832,1,11,1,1
148,1,1,58.46677433982809,2,7,1,1
149,1,0,53.613476572798696,2,10,1,1
150,1,0,55.68586078763264,3,6,1,1
151,1,1,57.54863047113879,3,6,0,0
152,1,1,59.11049639703866,4,4,1,0
153,1,0,53.356661706377714,3,6,0,1
154,1,0,54.25303127397775,3,6,1,1
155,1,1,57.686024497493456,2,6,1,1
156,1,1,56.76323541595367,2,5,0,0
157,1,1,56.63581770931135,2,2,1,0
158,1,0,54.181715008596925,2,10,0,0
159,1,1,57.95551420067541,2,6,1,1
160,1,1,59.95322853072102,2,8,0,1
161,1,0,54.54103860879256,4,6,0,1
162,1,0,53.57603378313842,3,8,1,1
163,1,0,53.84586875368687,3,9,0,1
164,1,1,58.325170979628886,4,2,1,0
165,1,1,59.53536301854965,2,6,1,1
166,1,1,58.54552002241759,3,6,0,0
167,1,0,51.837209499855405,3,5,0,1
168,1,0,54.29296368839553,3,5,1,1
169,1,1,57.77083770179317,5,7,1,0
170,1,1,60.283620875784514,1,10,1,1
171,1,1,59.29543051715783,0,6,1,0
172,1,0,51.94869522126217,3,4,1,0
173,1,0,53.62815426501518,4,5,0,1
174,1,0,53.14674909615314,2,7,0,1
175,1,1,59.87509196965954,2,8,0,1
176,1,0,53.25915226976212,2,4,1,0
177,1,0,53.3642084745323,3,3,1,0
178,1,1,59.57846134991231,2,3,1,1
179,1,1,56.21572830621523,2,8,0,0
180,1,0,53.249236144710224,2,5,1,1
181,1,1,58.137344425094966,3,8,1,0
182,1,1,58.87018869937111,1,6,1,1
183,1,0,53.07843331218347,2,9,1,1
184,1,0,54.82475803909556,4,4,0,1
185,1,0,54.24308325263278,2,9,1,1
186,1,1,56.22892244401385,4,7,0,1
187,1,1,57.83530548363853,3,6,1,1
188,1,0,52.81896248073641,3,5,1,1
189,1,0,54.43877399388028,2,6,0,1
190,1,0,53.64850738272595,0,8,1,1
191,1,0,53.01754677189536,1,11,1,1
192,1,1,58.56693039473454,3,7,0,1
193,1,1,59.10432166422987,4,6,0,0
194,1,0,51.54008649071989,0,7,0,1
195,1,1,56.710174244224206,3,6,0,1
196,1,0,52.81292594502351,2,8,0,1
197,1,0,53.08291400038743,4,6,0,1
198,1,0,53.507817150991066,4,7,1,1
199,1,0,54.17078729470184,2,5,0,0
200,1,1,56.11747404187669,3,4,0,1
201,1,1,56.77162064819282,1,6,1,0
202,1,0,52.15554363729962,1,8,0,0
203,1,0,53.811086565075165,3,7,1,1
204,1,0,55.0043136965289,3,8,1,0
205,1,0,53.70113180200545,3,8,1,1
206,1,1,58.04134501419664,3,7,0,0
207,1,0,55.62078968416956,2,4,1,1
208,1,1,59.77171797833471,1,7,1,1
209,1,1,59.98805802413247,2,6,1,1
210,1,1,58.34673194218689,1,8,1,1
211,1,1,57.83463505182996,4,8,1,1
212,1,1,57.37975895212453,1,4,1,1
213,1,1,57.02490478512394,2,5,0,0
214,1,0,51.85950930045217,3,4,1,0
215,1,1,57.36803391610464,2,5,1,1
216,1,1,59.34417201282896,3,5,1,1
217,1,0,52.83725702219485,4,6,0,0
218,1,0,53.9765321039625,3,6,0,0
219,1,0,52.90808016545216,3,4,1,0
220,1,0,54.840752412131614,2,5,1,0
221,1,1,57.3681395996763,2,8,1,1
222,1,1,59.28657122484116,2,5,1,1
223,1,0,53.393898577874936,2,6,0,1
224,1,1,57.900179203740834,0,7,1,1
225,1,1,57.74893120985439,2,8,0,0
226,1,0,53.4498948745098,3,7,0,0
227,1,0,51.62335228729526,4,4,1,1
228,1,1,58.22914855530839,2,9,1,0
229,1,0,53.78578378735301,2,5,0,1
230,1,1,59.148158381620114,5,7,1,1
231,1,0,54.06807756682619,2,4,0,0
232,1,1,59.40002327892782,4,6,0,1
233,1,0,52.873277872031984,3,10,0,1
234,1,0,54.48706224895559,2,5,1,1
235,1,1,58.72289988685176,1,9,1,1
236,1,1,56.80153595191487,1,7,1,0
237,1,0,52.44225634760351,3,10,1,0
238,1,0,52.945497799539545,2,8,0,1
239,1,0,53.99314698820413,4,6,1,0
240,1,0,52.63455910660252,4,4,1,1
241,1,0,54.96644449219094,2,5,0,0
242,1,0,52.76372644100879,3,2,0,0
243,1,0,54.23072308705102,3,6,1,0
244,1,1,58.375175009945096,5,6,0,1
245,1,0,52.47002735852829,1,7,0,1
246,1,0,55.26338731250842,4,5,0,0
247,1,1,59.28804198837592,2,6,1,1
248,1,0,55.10735657866733,3,7,0,1
249,1,0,53.26781864256575,4,5,1,1
250,1,0,53.313502146501854,2,5,0,1
251,1,0,52.42857817113943,1,7,1,1
252,1,1,59.24813178806122,1,7,0,0
253,1,1,56.08331915457092,4,7,0,0
254,1,1,57.37246582203862,2,9,1,1
255,1,0,54.96200024756632,1,5,0,1
256,1,1,60.01239202025042,2,8,1,0
257,1,1,58.711991217224224,3,8,0,0
258,1,1,57.54791198485184,2,8,0,0
259,1,1,58.53109911138132,4,7,1,0
260,1,0,53.702729177555376,2,8,1,1
261,1,1,57.26467041477735,3,8,1,1
262,1,0,54.1031696513743,0,7,0,1
263,1,1,58.71654713479495,3,7,1,0
264,1,0,55.042959476213504,3,5,1,1
265,1,0,54.14809891041371,3,4,1,1
