household_id,after_policy,received_subsidy,housing_affordability,annual_income,job_experience_years,rural_residence,previous_subsidy
632,0,1,51.065102536511866,1,6,1,1
633,0,0,51.09138261326572,3,7,0,1
634,0,1,50.45475045088504,2,4,0,1
635,0,0,50.48319774090091,4,6,1,1
636,0,0,52.51823479066056,3,4,1,1
637,0,0,49.87468925492731,3,8,0,1
638,0,0,50.81857091611664,3,7,0,1
639,0,1,49.89276668291483,2,7,1,1
640,0,0,50.31580111824105,2,7,0,0
641,0,1,49.80147047327453,1,6,0,0
642,0,0,49.45245549540947,2,5,1,1
643,0,0,50.05295748256584,3,7,1,0
644,0,0,51.22789673023141,3,4,1,1
645,0,1,49.72903737912348,2,9,1,1
646,0,1,50.46851319759188,2,6,0,1
647,0,1,50.65990480215656,4,6,1,1
648,0,1,49.53789529466161,4,7,1,1
649,0,0,50.09202316918284,2,5,1,0
650,0,1,50.23723259086415,2,9,0,0
651,0,0,51.93838962891193,3,6,1,1
652,0,1,50.41957115958359,2,7,1,0
653,0,1,48.15447038511176,2,9,1,1
654,0,1,49.9746335474248,2,6,1,0
655,0,1,50.11212183507234,1,7,0,1
656,0,0,48.71784934883762,1,11,1,1
657,0,1,49.927522899492295,4,4,1,1
658,0,0,50.05925285707272,2,9,1,1
659,0,1,52.29078564902856,2,7,1,1
660,0,0,51.33348171502117,2,5,0,1
661,0,0,51.0190404278251,2,7,1,1
662,0,1,51.78569553227332,0,8,1,1
663,0,1,49.63480464671646,2,4,1,1
664,0,1,50.086819362044025,2,8,1,1
665,0,1,50.81755332536839,3,2,1,1
666,0,1,49.87452535642239,3,6,1,1
667,0,1,49.03509216754593,3,7,1,1
668,0,1,51.238935986470615,1,6,1,1
669,0,1,47.57088726990787,2,6,1,0
670,0,1,49.14316482479507,1,6,1,1
671,0,1,48.77493356663319,3,6,1,0
672,0,0,49.620680172858606,1,8,1,1
673,0,0,50.80633666393472,4,9,1,1
674,0,0,50.74976863390256,2,4,1,0
675,0,1,50.96953000823351,2,4,1,1
676,0,0,50.18532938728448,2,6,0,1
677,0,0,50.95243954406183,3,7,1,1
678,0,0,51.68156959552496,2,10,0,1
679,0,0,50.66336687689508,2,9,1,1
680,0,0,48.499318627975306,4,9,1,1
681,0,0,51.73899667733949,3,4,1,0
682,0,0,50.079030140761176,3,4,1,1
683,0,0,50.22107875375289,2,5,0,0
684,0,1,50.06185022302687,3,5,0,1
685,0,0,48.51304400946866,2,7,1,1
686,0,1,49.257691756051,1,4,1,1
687,0,1,47.56751023150464,2,3,1,1
688,0,1,47.80877690899618,3,6,1,1
689,0,0,50.56902440622567,4,6,1,0
690,0,1,50.98889996117868,1,7,1,1
691,0,1,50.601729522681794,3,5,1,0
692,0,1,48.752291563370825,2,4,0,1
693,0,1,50.86232285459617,3,6,1,1
694,0,1,51.25975306499534,3,8,1,1
695,0,0,51.51236475216461,4,6,0,1
696,0,1,48.61379757974644,2,10,0,0
697,0,1,48.14350405430796,4,6,1,1
698,0,0,51.7616151593653,4,5,1,0
699,0,1,50.56285955763832,2,7,0,1
700,0,1,50.19425656130976,3,5,1,0
701,0,1,49.87485903249351,1,5,1,1
702,0,1,49.53671488711914,2,7,0,1
703,0,1,48.90641587369609,4,7,1,1
704,0,1,49.76204682500407,4,3,1,0
705,0,1,51.16078738171076,2,6,1,0
706,0,1,48.30845508743423,3,10,0,1
707,0,0,50.30950503377482,2,4,1,0
708,0,1,50.55105977803295,4,6,1,1
709,0,0,48.589056927101296,3,5,1,1
710,0,0,50.47710853780113,4,5,0,0
711,0,1,48.96773512303137,4,8,1,1
712,0,1,50.83697059904171,4,5,1,1
713,0,1,50.13052399833743,3,9,1,0
714,0,1,48.29157535716392,1,9,0,1
715,0,1,51.49365379115279,3,4,1,1
716,0,0,50.82048483222112,2,7,1,1
717,0,0,49.73582389310208,1,6,1,1
718,0,1,50.67401012883874,2,4,0,1
719,0,0,50.79029219456588,2,5,1,1
720,0,0,52.10778141267314,1,7,0,0
721,0,1,49.74563016195253,3,7,1,0
722,0,0,50.84494337295309,2,5,1,1
723,0,1,49.07388331621524,3,4,0,1
724,0,1,49.10909892686529,2,8,1,0
725,0,1,50.135912342625296,0,11,1,1
726,0,0,51.59485366693537,4,7,1,1
727,0,1,50.64620358598044,2,7,1,1
728,0,1,50.23645980356026,3,6,1,1
729,0,1,49.72262759670284,1,5,0,1
730,0,1,49.87468977080942,2,6,0,1
731,0,0,50.012689466849366,2,9,1,1
732,0,0,50.6125393289251,1,11,1,1
733,0,0,51.12205722969061,2,3,0,1
734,0,0,52.1702328232124,2,7,1,1
735,0,1,49.95734500884767,3,5,0,0
736,0,1,50.88920277411771,2,8,1,1
737,0,1,48.337787387303365,4,7,0,1
738,0,1,49.99139318315682,2,6,0,1
739,0,0,50.84450789487005,2,5,1,1
740,0,1,48.85167525957431,2,8,0,1
741,0,1,49.27817867638361,2,3,1,1
742,0,0,50.42217899803632,3,8,0,1
743,0,1,50.99071107450246,2,6,1,1
744,0,0,51.41170100227326,2,4,1,1
745,0,0,50.06965288539633,0,6,1,1
746,0,1,49.17286155368154,1,5,1,0
747,0,1,51.591196726541874,4,6,1,0
748,0,1,51.3297513495135,3,5,1,1
749,0,1,49.612195339726405,2,7,1,0
750,0,0,52.26575016804399,1,8,1,0
751,0,0,51.54310558880222,2,7,1,1
752,0,0,49.73850908545815,2,6,1,1
753,0,1,49.5452947774979,3,9,1,0
754,0,1,46.58778575525803,1,9,1,0
755,0,1,52.09666805468205,3,5,1,1
756,0,0,49.19308910086016,2,4,1,1
757,0,1,48.765432974388006,2,8,1,1
758,0,1,49.38087844780097,3,6,0,0
759,0,0,49.459498802526966,1,7,1,1
760,0,1,48.861575779100825,3,7,0,1
761,0,0,51.91528570771762,1,8,1,1
762,0,1,51.51540420472988,5,5,1,1
763,0,1,48.66656373985429,3,6,1,0
764,0,1,50.06461030353923,2,5,1,1
765,0,1,50.84032997599352,4,7,1,1
766,0,0,50.78015590827513,3,6,0,1
767,0,0,50.45435905000507,4,4,0,1
768,0,0,50.13475024970779,3,4,0,1
769,0,1,47.99817272465224,4,9,1,0
770,0,0,48.573904349959314,2,11,0,0
771,0,0,51.18660641891849,1,6,1,1
772,0,0,51.34067440032588,3,5,1,0
773,0,0,49.18498124779857,1,8,1,0
774,0,1,50.0862269963932,2,6,1,0
775,0,1,49.00472571743875,2,8,0,1
776,0,0,48.15766737519478,1,6,1,1
777,0,0,51.74962198833718,2,7,1,1
778,0,0,50.615238312315526,2,5,0,1
779,0,1,50.38451992808854,3,10,1,0
780,0,1,50.94691806805336,3,9,1,1
781,0,1,49.90843477780456,3,8,1,1
782,0,1,50.71586410832116,3,8,0,0
783,0,0,51.58740056341221,4,7,0,1
784,0,0,48.2315885880696,3,6,0,0
785,0,0,52.26706670791205,4,6,1,1
786,0,1,50.83118250594476,1,6,1,0
787,0,1,50.03241544366506,1,8,0,1
788,0,0,50.333435234096186,2,8,1,0
789,0,0,50.47639737190486,3,9,1,1
790,0,1,49.15239020740712,3,12,1,0
791,0,0,51.312245242256346,6,8,0,1
792,0,1,49.80764634781899,2,9,0,1
793,0,1,49.65470287358752,3,7,0,1
794,0,1,49.51221170318245,4,6,0,1
795,0,1,49.60603321888388,1,7,1,1
796,0,0,50.12681313138175,3,6,1,1
797,0,0,50.87011049923668,2,6,1,0
798,0,1,49.44881468584749,2,8,1,1
799,0,0,50.50795765551167,4,6,1,1
800,0,1,50.41945286615146,4,6,0,1
801,0,0,51.19684760200261,2,6,1,1
802,0,0,51.14541206146311,4,7,1,1
803,0,0,50.884185982155465,2,4,1,1
804,0,0,49.25120996846152,2,8,1,1
805,0,0,50.91748950639144,3,8,0,1
806,0,1,48.0661391602132,2,7,1,1
807,0,1,51.15467773470082,3,4,1,1
808,0,1,50.06731459525951,2,9,1,0
809,0,1,49.11105899541878,3,5,0,1
810,0,0,50.74359495013926,3,9,0,1
811,0,1,50.29081959616235,1,7,0,1
812,0,1,49.94907326878454,3,8,1,1
813,0,1,51.060327534980935,2,8,1,0
814,0,1,49.54202970828103,1,6,1,1
815,0,1,51.351301003235584,2,8,0,1
816,0,0,49.38131075963064,2,5,1,0
817,0,1,50.679486624450895,0,4,1,1
818,0,1,51.31444637854677,5,8,0,0
819,0,0,50.8799965394205,4,7,0,1
820,0,1,50.55036345293853,3,7,0,0
821,0,0,51.50814991718473,2,6,1,1
822,0,1,48.332597700241614,4,7,1,0
823,0,0,50.4927032544384,3,8,1,1
824,0,0,50.341636287315374,2,5,1,1
825,0,0,50.40757794898286,2,8,1,0
826,0,1,50.12446491754928,3,4,0,0
827,0,1,49.95947425173004,3,9,0,0
828,0,1,50.81406917340041,3,5,1,1
829,0,1,52.07860125498284,4,8,1,0
830,0,1,49.6245392847608,3,5,1,1
831,0,0,52.35227529186776,3,7,1,1
832,0,0,49.357129947043816,3,5,0,1
833,0,1,49.23122113599804,2,4,0,1
834,0,1,49.01794805802263,3,6,1,1
835,0,1,50.64577657640824,4,5,1,1
836,0,1,47.92631870817625,3,7,1,0
837,0,1,50.02164780114265,3,4,0,1
838,0,0,49.48376889047634,2,6,0,1
839,0,1,47.956827078900574,2,10,1,1
840,0,1,50.46419693901584,4,11,1,1
841,0,0,50.51210509608343,3,10,0,1
842,0,1,50.059543265771694,1,7,1,0
843,0,1,50.770470002955854,2,8,0,0
844,0,0,51.70324428577754,1,7,1,0
845,0,1,49.77678406507659,2,7,1,1
846,0,1,49.42205811618896,2,7,0,1
847,0,1,48.6309569723468,3,8,0,0
848,0,1,49.68488240769232,4,6,0,1
849,0,1,49.13701164301311,2,6,1,0
850,0,0,50.29976456513515,2,4,0,1
851,0,1,50.310387919950216,2,8,1,1
852,0,0,50.01726603094832,0,9,0,1
853,0,0,49.32149148731808,4,5,1,1
854,0,1,47.27463025065743,3,9,0,1
855,0,0,49.65678819180896,4,8,1,0
856,0,0,49.46600167939035,2,9,1,0
857,0,1,48.52775601075238,3,7,1,0
858,0,0,49.32670864771653,3,8,0,1
859,0,0,50.556758595028384,4,5,0,1
860,0,1,48.61759086140368,3,7,1,0
861,0,1,49.90422558324765,3,7,1,1
862,0,1,49.61513937359524,1,6,1,1
863,0,1,49.4427588158138,3,8,1,1
864,0,1,49.026123830702986,2,7,1,1
865,0,0,49.5516419334644,4,6,1,1
866,0,1,50.38356333471236,3,4,1,1
867,0,1,49.89986118489308,2,7,1,1
868,0,1,50.04041203768596,2,7,1,1
869,0,1,49.67395413265448,2,8,0,0
870,0,1,50.54771898765775,2,6,1,1
871,0,1,52.5056739898624,3,7,1,1
872,0,0,51.728375936437935,3,8,0,0
873,0,1,48.61035012744603,2,9,1,1
874,0,0,48.73530509105144,2,9,1,0
875,0,1,50.80050510154894,3,9,1,0
876,0,1,50.07884928112953,2,9,1,1
877,0,1,50.01212400301471,1,6,0,1
878,0,1,50.95648074055387,3,8,1,1
879,0,1,48.62933068025874,2,4,0,0
880,0,1,49.279525657346255,2,7,1,1
881,0,0,48.756748981418376,4,8,1,1
882,0,1,51.557198486228245,4,7,1,1
883,0,0,52.11164749133817,4,7,1,1
884,0,1,51.53046414773245,2,4,0,0
885,0,0,51.27455515839092,1,8,1,1
886,0,1,49.72724784018492,3,7,1,1
887,0,1,50.14236475921517,3,8,1,1
888,0,0,48.63043054278978,3,5,1,0
889,0,1,49.219542852814655,4,9,1,1
890,0,1,49.07418051106009,2,5,1,1
891,0,1,49.41815550928023,3,6,1,1
892,0,1,51.00418654680397,2,5,0,1
893,0,1,48.57612345275686,2,5,1,1
894,0,0,50.447306081154856,3,8,0,1
895,0,0,49.86525863207749,1,8,1,1
896,0,1,50.47119590055184,3,8,1,1
897,0,1,52.50045673109262,4,4,1,1
898,0,1,49.90824364699407,3,5,1,1
899,0,0,50.93036860158683,3,8,0,1
900,0,1,49.44784801642477,1,8,0,1
901,0,0,50.02559356512129,3,7,1,1
902,0,0,50.15063417419737,0,5,1,1
903,0,1,50.047806695666345,2,4,1,0
904,0,1,48.78618706194448,2,11,1,1
905,0,1,50.96562377262318,3,8,0,0
906,0,0,50.12825325007321,1,7,1,1
907,0,1,48.43115896530363,3,10,0,1
908,0,0,48.94178156471809,2,7,0,0
909,0,0,49.176655668728536,3,8,1,1
910,0,0,48.90864777264672,3,6,1,0
911,0,0,51.30808247405211,2,7,1,1
912,0,0,50.51080927883453,3,6,1,1
913,0,1,51.62817314162064,3,5,1,0
914,0,0,50.515709379072455,4,6,1,1
915,0,0,49.892606247459895,2,7,1,1
916,0,1,51.21268991178726,0,4,0,1
917,0,1,48.667510847218125,4,4,0,1
918,0,0,51.01957856893725,3,9,0,1
919,0,1,51.43482580571705,3,5,1,1
920,0,0,52.370601075944826,3,6,0,0
921,0,0,52.104710497317576,2,5,0,1
922,0,0,50.78743469959667,2,7,1,1
923,0,1,48.67014378863029,3,4,1,1
924,0,0,50.276374674696704,3,6,1,0
925,0,1,50.84640990563511,3,8,1,1
926,0,1,49.938504955164646,2,9,1,1
927,0,1,50.90469051572719,3,6,1,1
928,0,1,50.716664485088224,2,4,0,1
929,0,1,48.89624607683623,5,8,1,1
930,0,1,48.198309712044136,3,9,1,0
931,0,1,49.4823382552217,3,6,0,1
932,0,1,51.56389011409708,2,7,1,1
933,0,1,48.59985678688216,3,8,1,1
934,0,0,50.50968192889046,2,6,1,1
935,0,1,50.96372604530978,3,4,1,1
936,0,1,51.49063563579356,2,7,0,1
937,0,0,50.72013558320478,3,6,1,1
938,0,0,50.02161604539645,1,5,1,1
939,0,1,49.125419601550426,1,6,1,1
940,0,0,49.76236327686922,2,7,0,0
941,0,1,50.63162135755165,4,7,1,1
942,0,0,50.135600601349104,2,4,1,1
943,0,1,50.73302439976778,3,7,1,1
944,0,1,50.46035765522973,1,8,1,0
945,0,1,50.12690366580091,3,8,0,1
946,0,0,51.28681424140151,3,9,1,1
947,0,0,50.673176860873824,3,8,0,1
948,0,1,50.967779123370825,3,7,1,0
949,0,1,49.537284947890335,2,8,1,0
950,0,0,48.24159900228387,1,7,1,1
951,0,0,50.7856520753572,1,9,1,0
952,0,1,48.248665591150285,3,6,0,1
953,0,1,48.703014854986144,2,6,0,0
954,0,0,49.767250739330365,3,7,1,0
955,0,0,51.37838571732025,2,4,1,0
956,0,1,52.44838255813958,3,5,1,1
957,0,1,51.02057106821406,1,6,0,1
958,0,0,51.42203483216882,3,5,0,1
959,0,1,51.35966598714698,1,8,1,0
960,0,1,48.26725332105693,2,9,1,0
961,0,1,50.949842400194974,4,10,1,0
962,0,1,49.66755470959287,2,5,1,1
963,0,0,51.1551039061295,2,3,1,1
964,0,1,51.14666345408116,2,6,1,1
965,0,1,49.92471334800599,2,7,0,1
966,0,1,50.82821213510823,4,4,1,1
967,0,0,51.5876489998798,0,5,1,0
968,0,1,49.38666922222715,3,6,1,0
969,0,0,50.532836359971895,2,6,1,0
970,0,1,51.44835816148742,1,5,1,1
971,0,0,49.60668460854877,3,3,1,1
972,0,1,49.48789647283459,3,7,1,1
973,0,0,51.02108733119878,3,8,1,0
974,0,1,51.46286686563599,3,7,0,1
975,0,1,50.89267778213152,2,7,0,1
976,0,0,50.995903807842936,3,5,0,0
977,0,0,50.552457702573975,2,7,1,1
978,0,0,51.33231957088256,4,8,1,0
979,0,1,51.61681970226488,3,7,1,1
980,0,1,50.80515805338213,3,6,0,1
981,0,1,49.7924969816104,2,7,1,1
982,0,1,49.45316368159418,2,8,0,0
983,0,0,51.23069938821983,4,10,1,0
984,0,1,49.37644985172389,2,9,1,1
985,0,0,48.25190107389783,3,10,0,1
986,0,1,49.63459048097816,4,5,1,1
987,0,1,50.08151854210983,3,4,1,1
988,0,1,50.229906489706565,2,6,1,0
989,0,1,49.56580742710706,3,10,1,1
990,0,1,50.81027400395254,4,4,1,1
991,0,0,49.95147523929463,2,5,1,0
992,0,1,51.75705155935773,1,5,0,0
993,0,1,50.84334556131426,3,5,1,0
994,0,1,49.545657599891896,2,7,0,1
995,0,0,51.35432972228945,2,6,1,0
996,0,1,49.36324220642716,4,6,1,0
997,0,0,50.34368773361744,3,10,0,1
998,0,0,52.2172654141048,3,9,0,0
999,0,1,51.4505669729837,0,7,0,1
0,1,1,57.452841268139736,3,8,1,1
1,1,0,50.75453122175272,4,6,1,1
2,1,0,49.88767112777103,4,6,0,1
3,1,1,56.95495665859771,2,6,1,1
4,1,1,59.14297494616049,3,6,1,1
5,1,1,58.67871233296827,4,3,1,1
6,1,0,49.64749731314062,3,6,1,1
7,1,1,55.16717516225741,2,7,1,1
8,1,0,51.92519592967637,3,6,1,0
9,1,0,50.24794900624634,3,7,0,1
10,1,0,50.05444285703627,3,7,0,1
11,1,0,52.44704345864879,3,6,0,1
12,1,1,60.188580006846784,2,6,0,1
13,1,1,58.39728118401125,2,6,0,1
14,1,0,49.96270877767817,1,4,1,1
15,1,1,57.71174223947387,4,7,1,0
16,1,1,59.62251193445879,4,7,1,1
17,1,1,56.276930972591785,2,6,1,1
18,1,0,50.57103147151008,3,6,1,0
19,1,1,57.87452194837293,2,7,1,1
20,1,0,50.728145975974016,4,7,0,1
21,1,0,50.649666958064486,2,6,1,1
22,1,0,49.58762085461714,3,6,0,0
23,1,1,58.66396292549489,2,7,1,0
24,1,1,60.411700280839526,3,5,1,0
25,1,0,51.25013445697451,2,6,1,1
26,1,1,59.64477443435541,1,4,1,1
27,1,1,59.02786453114809,2,7,0,1
28,1,1,56.420938820154326,2,7,0,0
29,1,1,59.09116936668867,4,7,0,0
30,1,1,58.237970400380696,2,9,1,1
31,1,0,51.16068607723937,2,8,1,1
32,1,0,51.30993555924175,1,6,0,1
33,1,0,50.80704067043443,1,9,1,1
34,1,1,58.61800249987725,2,5,0,1
35,1,1,57.596621395101934,3,8,0,1
36,1,1,59.260727848536085,2,7,0,0
37,1,1,58.9219861305824,2,7,0,1
38,1,1,58.1920528787076,2,8,0,0
39,1,1,58.37094429176057,2,8,0,0
40,1,1,59.01874497858379,3,6,0,1
41,1,1,56.77765107455042,1,7,1,1
42,1,0,50.994151446884,1,5,1,1
43,1,0,49.9259500060494,0,8,1,0
44,1,1,56.98153911017537,3,5,1,0
45,1,0,51.53650070552544,4,7,1,0
46,1,0,50.78759302727363,3,5,0,1
47,1,1,58.54512988373176,3,6,0,1
48,1,1,58.26133547006943,2,5,0,0
49,1,1,59.90413542619049,2,7,1,0
50,1,1,57.75002570895769,1,6,0,0
51,1,1,58.36419230594825,0,8,0,0
52,1,0,52.585753249208494,2,6,1,0
53,1,0,49.50736346803498,2,6,1,1
54,1,0,51.33086816259656,3,7,1,1
55,1,0,51.63939447051154,1,6,0,0
56,1,1,58.26192831797422,2,8,1,1
57,1,1,60.383264392042,3,9,1,1
58,1,1,58.32643601177786,3,9,1,1
59,1,1,58.14306173147897,4,7,1,1
60,1,1,58.46713653138326,2,7,0,1
61,1,0,51.091813505504334,1,4,1,1
62,1,1,56.509374692210685,3,7,0,1
63,1,0,49.21710152282255,2,9,1,0
64,1,0,50.21723922233981,2,5,1,1
65,1,1,58.47078339736488,2,6,1,1
66,1,1,57.14914471750126,3,6,1,1
67,1,1,57.78830713577888,3,7,0,1
68,1,1,58.51764599135323,3,8,1,0
69,1,0,48.81358756969702,4,7,1,1
70,1,0,48.39304916411034,3,6,0,1
71,1,0,50.6310888226126,3,6,1,0
72,1,1,58.89964532397547,0,7,1,1
73,1,0,51.61092809346575,2,6,1,1
74,1,1,57.80788750158934,1,6,0,0
75,1,1,56.90318447940657,2,8,1,0
76,1,0,49.21008758490065,3,9,1,1
77,1,1,56.68075939711621,2,7,0,1
78,1,1,57.300608135335736,4,6,0,0
79,1,1,57.58816901181187,3,5,1,1
80,1,1,57.54596115686464,4,9,1,0
81,1,0,50.81339021471707,2,9,1,1
82,1,1,55.6920312227889,2,6,1,1
83,1,1,56.438230411811006,2,5,1,1
84,1,0,51.98403733453887,2,3,0,1
85,1,0,51.26909936014472,2,6,1,0
86,1,1,56.63345723117738,2,7,1,1
87,1,1,57.815463054086415,3,8,1,0
88,1,1,58.73536886110294,3,8,1,0
89,1,1,58.88936300526469,3,4,1,0
90,1,1,56.4607403119558,2,5,1,1
91,1,0,49.69006122731787,3,8,1,1
92,1,1,59.17132527750103,2,4,1,0
93,1,0,51.0430417441149,2,6,1,0
94,1,1,58.00067855209438,3,5,1,1
95,1,0,50.49436011790835,3,4,0,1
96,1,0,50.43809179433495,2,6,1,1
97,1,0,51.73124434833175,3,6,0,1
98,1,1,59.35405009816199,1,6,1,1
99,1,1,57.04486113213331,3,3,1,0
100,1,1,57.16256787168682,3,5,1,1
101,1,0,52.19396736015239,5,6,1,0
102,1,0,51.62492717932331,4,6,0,1
103,1,0,51.46949502560305,1,10,0,1
104,1,0,49.67991530159063,3,9,0,0
105,1,1,59.72740677829636,4,9,1,1
106,1,1,57.20455372945465,4,7,0,1
107,1,0,50.29373684892478,2,5,0,1
108,1,1,56.004180224405445,3,9,0,1
109,1,0,51.760077765599846,4,4,1,1
110,1,1,55.78173036966455,3,6,0,0
111,1,0,48.8690048613264,4,8,1,1
112,1,1,56.24664338042436,4,6,0,1
113,1,0,49.2356465189569,3,7,1,0
114,1,0,50.95769169967793,0,7,0,0
115,1,1,58.11032643681967,1,6,1,1
116,1,1,57.03803144103546,1,6,0,0
117,1,1,56.95084683556022,3,10,0,0
118,1,1,57.5724820069796,3,6,1,1
119,1,0,50.33306855004233,3,7,1,1
120,1,1,58.53261714899927,4,7,1,1
121,1,0,50.65370402268981,2,7,1,1
122,1,0,51.26457341416693,3,4,1,0
123,1,1,57.89963976874787,4,6,1,1
124,1,1,59.7523110305826,2,2,1,0
125,1,1,58.84653778779142,3,7,1,0
126,1,0,50.82478918401947,2,8,0,0
127,1,1,55.932868811256085,2,9,1,1
128,1,0,50.948349837057,2,6,1,1
129,1,1,57.46754288914262,2,7,1,0
130,1,1,58.21777493376758,3,7,0,1
131,1,0,51.89854422952624,4,10,1,1
132,1,1,58.75521413738,4,6,0,1
133,1,0,48.67825801341954,1,6,1,0
134,1,1,57.56650428501719,2,3,1,1
135,1,1,58.7400973540365,2,7,1,1
136,1,1,57.03983692868204,3,4,1,0
137,1,1,57.478948391258974,3,2,1,0
138,1,0,52.69020417909511,2,5,1,0
139,1,1,58.97027982522045,4,8,0,1
140,1,0,50.98881741205589,5,9,0,1
141,1,1,59.097460665461554,2,7,1,1
142,1,1,58.97539689451453,4,7,1,1
143,1,0,51.6652580194405,2,4,1,1
144,1,1,57.41409740658743,2,8,1,1
145,1,0,50.45117140548241,4,6,0,1
146,1,0,52.28797237696581,2,4,1,0
147,1,0,52.130997959621176,1,9,1,1
148,1,1,57.73557985620363,2,10,1,0
149,1,1,58.00982761523924,2,5,0,1
150,1,1,59.172691339118096,4,5,0,1
151,1,0,50.86792594861877,3,8,1,1
152,1,1,57.64963498973678,2,3,1,1
153,1,1,57.88859344676401,5,7,1,1
154,1,0,51.3080288401081,5,5,0,1
155,1,0,52.44576964613056,2,7,1,1
156,1,1,59.64393536226418,1,8,1,0
157,1,0,50.08605308512813,3,7,0,1
158,1,1,55.81289550658437,2,6,0,1
159,1,0,49.61835865246235,3,7,1,0
160,1,1,57.68819374740539,2,6,1,1
161,1,0,52.28508297340941,2,5,1,1
162,1,0,51.81152008808182,3,3,0,1
163,1,1,57.31423190276147,3,5,1,0
164,1,1,57.07673888412359,1,3,1,0
165,1,1,59.72880744572309,3,4,0,1
166,1,0,52.622548083986885,4,8,1,0
167,1,1,58.727345920909,3,5,0,1
168,1,0,51.16810204555028,3,8,0,1
169,1,1,57.73835318878008,4,5,0,1
170,1,1,59.80745032103157,4,8,0,0
171,1,0,50.15929971268407,2,6,1,1
172,1,1,57.67473031211839,2,5,1,0
173,1,1,58.337248168417815,2,8,1,1
174,1,1,58.481679199584114,3,5,1,1
175,1,1,58.15186882950085,3,4,0,1
176,1,0,53.40915998043956,4,2,1,1
177,1,1,57.72125301195504,2,5,1,1
178,1,1,59.795729813988565,3,6,0,0
179,1,0,50.9519480287202,3,9,0,1
180,1,1,57.96471188327161,2,7,1,0
181,1,1,56.96197398553757,4,7,0,0
182,1,1,58.068073113729966,3,7,1,1
183,1,1,56.67203560618445,3,5,1,1
184,1,1,57.308422786236015,1,6,1,0
185,1,1,56.156603534590914,3,6,0,0
186,1,0,51.64346368242104,1,7,1,1
187,1,0,50.133824977530594,1,4,0,0
188,1,1,57.86198844814405,3,6,1,0
189,1,0,50.79944205767761,3,7,1,1
190,1,1,57.94411676168957,2,8,1,0
191,1,1,57.96671052812936,2,7,1,1
192,1,1,58.078356646354095,3,8,1,0
193,1,1,56.40844008179696,3,8,1,0
194,1,1,57.27557950409064,4,7,0,1
195,1,1,59.26357596806864,4,7,1,0
196,1,0,50.94267950012867,2,5,1,1
197,1,1,58.76343518407457,4,6,1,1
198,1,1,58.94420204496693,1,8,1,1
199,1,0,48.87026413075864,2,8,1,0
200,1,0,51.76782015046884,3,9,1,1
201,1,0,52.32974404371097,4,8,1,1
202,1,0,47.981444512523645,2,5,1,1
203,1,0,49.35071816373057,3,5,0,0
204,1,1,59.1896971057571,3,8,0,1
205,1,0,50.51572694898076,2,5,1,1
206,1,0,49.24525738035537,1,4,1,1
207,1,1,59.37102387301344,1,7,0,1
208,1,0,50.12097017720903,2,7,1,1
209,1,0,50.24594104976961,4,6,1,1
210,1,1,57.031279696105074,3,7,1,1
211,1,0,51.16446911798148,3,8,1,1
212,1,1,57.02487565727243,2,7,1,1
213,1,1,58.69961443572812,3,5,1,1
214,1,0,48.95422307252602,3,8,1,0
215,1,0,50.55119091292104,2,10,1,0
216,1,1,57.05227801734895,5,7,1,1
217,1,0,51.39660630102642,0,4,1,1
218,1,0,51.083093594810535,2,5,0,1
219,1,0,50.23617955816832,1,6,0,1
220,1,1,59.24687654881208,3,5,1,1
221,1,1,55.83011246432592,3,5,1,1
222,1,1,57.95619358966401,3,4,1,1
223,1,0,51.52232427553079,3,6,1,1
224,1,1,57.00092807390337,4,9,1,1
225,1,0,51.20601930609599,1,7,1,1
226,1,0,51.19740963053662,3,7,1,1
227,1,1,56.59538648200124,3,5,0,1
228,1,0,50.85047547915888,3,6,0,1
229,1,0,50.18835605459571,0,10,1,1
230,1,1,58.13380691404493,1,6,0,1
231,1,0,52.6016974944702,2,7,1,1
232,1,1,58.63999068394997,3,5,0,1
233,1,1,58.37345779991647,3,8,1,1
234,1,0,51.201588846861455,1,7,1,1
235,1,0,50.25885373827746,2,5,1,0
236,1,1,58.11817318534941,3,4,1,1
237,1,0,50.8638221740318,2,8,1,0
238,1,1,57.32280218959647,4,9,0,1
239,1,1,56.3453191442641,3,9,1,1
240,1,0,50.04896472095865,2,8,1,1
241,1,1,57.15671859327002,2,5,0,1
242,1,1,57.2047413546262,4,7,0,1
243,1,1,57.61132164637063,2,6,1,1
244,1,1,57.63549284191144,2,6,0,1
245,1,1,59.22212974952809,0,5,0,0
246,1,0,50.10607264403406,2,9,1,1
247,1,0,50.33179947823588,1,7,0,1
248,1,1,57.001522173831546,2,5,0,1
249,1,0,50.54384465189463,3,8,1,1
250,1,0,49.48631726216738,2,8,1,1
251,1,1,57.49671906482577,1,7,1,1
252,1,1,57.90595582434321,3,7,0,1
253,1,1,57.78488771324972,2,4,1,1
254,1,1,58.0876349672759,3,6,1,0
255,1,0,51.38266621870399,3,6,1,0
256,1,0,52.15472354457728,2,8,1,0
257,1,1,56.62727457700451,4,8,1,0
258,1,1,57.98919039259386,3,8,0,1
259,1,0,51.33971563260063,2,6,0,1
260,1,1,58.28580108980398,3,7,1,0
261,1,0,50.00506095237822,3,5,1,0
262,1,1,56.53616545436409,2,8,1,0
263,1,1,57.9748211089685,3,8,1,0
264,1,1,58.496828366083626,2,5,0,1
265,1,1,55.79743034638245,2,4,0,1
