student_id,year_of_study,scholarship_received,test_scores,family_income,previous_test_scores,private_school,urban_school
64,2,0,44.361871780503,3,9,0,0
64,3,0,47.838343590679926,3,9,0,0
64,4,0,47.62601790645581,3,9,0,0
64,5,0,47.49203334963239,3,9,0,0
64,6,0,49.709510038906366,3,9,0,0
64,7,0,47.97861003484537,3,9,0,0
64,8,1,48.00085836189879,3,9,0,0
64,9,1,51.34211648973483,3,9,0,0
65,0,0,45.98405370796955,5,2,0,0
65,1,0,45.52536561297773,5,2,0,0
65,2,0,43.75177668085503,5,2,0,0
65,3,0,44.57876122979694,5,2,0,0
65,4,0,44.45364833726621,5,2,0,0
65,5,0,45.28476768251576,5,2,0,0
65,6,0,46.07260745200393,5,2,0,0
65,7,0,43.37137065992314,5,2,0,0
65,8,1,45.12890810289338,5,2,0,0
65,9,1,46.26719542872571,5,2,0,0
66,0,0,50.362853455597,3,8,1,0
66,1,0,48.75007441758038,3,8,1,0
66,2,0,48.89849821526538,3,8,1,0
66,3,0,47.26122170795323,3,8,1,0
66,4,0,48.5145686250524,3,8,1,0
66,5,0,48.64047145661159,3,8,1,0
66,6,0,50.17614398711975,3,8,1,0
66,7,0,49.0336450012372,3,8,1,0
66,8,0,45.7496980175948,3,8,1,0
66,9,0,52.060997061213264,3,8,1,0
67,0,0,48.4823080194743,3,14,1,1
67,1,0,48.066995905862775,3,14,1,1
67,2,0,45.00473571077228,3,14,1,1
67,3,0,47.77466620040379,3,14,1,1
67,4,0,45.371771202962776,3,14,1,1
67,5,0,46.21364879472893,3,14,1,1
67,6,0,48.26273730699238,3,14,1,1
67,7,0,46.92102676784041,3,14,1,1
67,8,0,46.95703525658536,3,14,1,1
67,9,0,51.506194863343445,3,14,1,1
68,0,0,46.40006472543401,4,10,0,1
68,1,0,46.68189279256185,4,10,0,1
68,2,0,45.01398705908886,4,10,0,1
68,3,0,45.13933627070695,4,10,0,1
68,4,0,47.042974106507344,4,10,0,1
68,5,0,46.29775307623622,4,10,0,1
68,6,0,49.29695541667076,4,10,0,1
68,7,0,48.15023809563117,4,10,0,1
68,8,0,47.02615306516228,4,10,0,1
68,9,0,48.28611209175764,4,10,0,1
69,0,0,45.17418873632266,5,7,0,0
69,1,0,45.83762761994932,5,7,0,0
69,2,1,46.45709781781938,5,7,0,0
69,3,1,48.91492866664212,5,7,0,0
69,4,1,46.910055081307455,5,7,0,0
69,5,1,48.30164004902695,5,7,0,0
69,6,1,49.1093032914733,5,7,0,0
69,7,1,48.06767822510249,5,7,0,0
69,8,1,47.51254360252539,5,7,0,0
69,9,1,49.43204300752535,5,7,0,0
70,0,0,47.15876832898666,5,7,1,1
70,1,0,47.63148753594188,5,7,1,1
70,2,0,46.968688156464495,5,7,1,1
70,3,0,46.07642878244202,5,7,1,1
70,4,0,47.7275227749281,5,7,1,1
70,5,0,47.337211695789726,5,7,1,1
70,6,0,48.694338870862616,5,7,1,1
70,7,1,47.342811271050245,5,7,1,1
70,8,1,47.96284702013532,5,7,1,1
70,9,1,48.071043582175456,5,7,1,1
71,0,0,48.05631746838024,3,11,1,1
71,1,0,48.10211895470091,3,11,1,1
71,2,0,47.51834207128776,3,11,1,1
71,3,0,48.73802865217907,3,11,1,1
71,4,0,46.73693565974367,3,11,1,1
71,5,0,46.48798294719978,3,11,1,1
71,6,0,49.732495443910906,3,11,1,1
71,7,0,46.65401920633618,3,11,1,1
71,8,0,46.18234436931926,3,11,1,1
71,9,0,49.50398601316868,3,11,1,1
72,0,0,46.92567172228455,3,8,1,0
72,1,0,45.71227682605565,3,8,1,0
72,2,0,44.69209189723719,3,8,1,0
72,3,0,49.02656339227293,3,8,1,0
72,4,0,48.48933925092469,3,8,1,0
72,5,0,44.47421861560132,3,8,1,0
72,6,0,48.296292685876026,3,8,1,0
72,7,0,46.25844084726614,3,8,1,0
72,8,0,45.62925448540929,3,8,1,0
72,9,0,49.39289245200722,3,8,1,0
73,0,0,47.17022273583383,4,8,0,1
73,1,0,47.29580136985984,4,8,0,1
73,2,0,45.75454008453985,4,8,0,1
73,3,0,48.44893209082788,4,8,0,1
73,4,1,48.879640616919616,4,8,0,1
73,5,1,48.21986904513585,4,8,0,1
73,6,1,51.56919058139908,4,8,0,1
73,7,1,49.05042743424247,4,8,0,1
73,8,1,45.88560199899317,4,8,0,1
73,9,1,50.21662095151618,4,8,0,1
74,0,0,47.797125046325725,6,5,1,0
74,1,0,47.424113188156966,6,5,1,0
74,2,1,48.88581643473897,6,5,1,0
74,3,1,51.055947871681575,6,5,1,0
74,4,1,50.6095694202734,6,5,1,0
74,5,1,49.60209649778422,6,5,1,0
74,6,1,51.29542030265794,6,5,1,0
74,7,1,49.97505411260959,6,5,1,0
74,8,1,48.28654663148587,6,5,1,0
74,9,1,50.91775276503319,6,5,1,0
75,0,0,48.388831722026296,5,8,1,1
75,1,0,49.51033271363778,5,8,1,1
75,2,0,48.657590279052826,5,8,1,1
75,3,0,49.25694676901734,5,8,1,1
75,4,0,47.88920784808799,5,8,1,1
75,5,0,47.82538691031013,5,8,1,1
75,6,0,49.34313704135594,5,8,1,1
75,7,0,48.44603259807003,5,8,1,1
75,8,0,46.17587444023517,5,8,1,1
75,9,0,48.54354816229057,5,8,1,1
76,0,0,47.17299227454537,3,10,0,1
76,1,0,45.44094719096465,3,10,0,1
76,2,0,46.29917868853342,3,10,0,1
76,3,0,47.69054444267331,3,10,0,1
76,4,0,44.40237750613522,3,10,0,1
76,5,0,47.44820258111743,3,10,0,1
76,6,0,48.05937811094044,3,10,0,1
76,7,0,44.89053288137151,3,10,0,1
76,8,0,45.29555478178997,3,10,0,1
76,9,0,47.80301507970678,3,10,0,1
77,0,0,46.24479031431707,4,8,1,1
77,1,0,46.39096148988898,4,8,1,1
77,2,0,44.70072017432667,4,8,1,1
77,3,0,46.02800192040041,4,8,1,1
77,4,0,44.46537059801408,4,8,1,1
77,5,0,45.47535140967605,4,8,1,1
77,6,0,48.25258117959572,4,8,1,1
77,7,0,46.37747047759359,4,8,1,1
77,8,0,44.6429475306837,4,8,1,1
77,9,0,47.00047045606743,4,8,1,1
78,0,0,47.70527731925542,5,6,1,0
78,1,0,49.08044895532996,5,6,1,0
78,2,0,47.63217987571175,5,6,1,0
78,3,0,48.54883506808782,5,6,1,0
78,4,0,47.17873311723919,5,6,1,0
78,5,0,47.12900873961951,5,6,1,0
78,6,0,48.91567958754598,5,6,1,0
78,7,0,47.56892252279695,5,6,1,0
78,8,0,48.40624311424732,5,6,1,0
78,9,0,50.94132481934616,5,6,1,0
79,0,0,44.84668747223869,1,7,0,1
79,1,0,46.38101817948966,1,7,0,1
79,2,0,46.14954078141954,1,7,0,1
79,3,0,44.87378378375677,1,7,0,1
79,4,0,44.97355266173702,1,7,0,1
79,5,0,47.75907249410909,1,7,0,1
79,6,0,47.06315161411255,1,7,0,1
79,7,0,45.80959000423244,1,7,0,1
79,8,0,44.204680752426334,1,7,0,1
79,9,0,47.78638612329086,1,7,0,1
80,0,0,46.13626455329298,1,12,0,1
80,1,0,47.86602644379786,1,12,0,1
80,2,0,43.821474688181695,1,12,0,1
80,3,0,47.52858459916994,1,12,0,1
80,4,0,45.15101645694201,1,12,0,1
80,5,0,45.70476500781099,1,12,0,1
80,6,0,46.81594907372688,1,12,0,1
80,7,0,47.12460368998301,1,12,0,1
80,8,0,44.08198147779179,1,12,0,1
80,9,1,49.51164560772931,1,12,0,1
81,0,0,48.35016732541087,3,9,1,1
81,1,0,46.30699748397068,3,9,1,1
81,2,0,46.35253894156739,3,9,1,1
81,3,0,47.6359652620539,3,9,1,1
81,4,0,48.23544428832658,3,9,1,1
81,5,0,47.05915265619249,3,9,1,1
81,6,0,47.14765042824259,3,9,1,1
81,7,0,47.42841892569872,3,9,1,1
81,8,0,46.31400520610833,3,9,1,1
81,9,0,51.58923869540246,3,9,1,1
82,0,0,47.09920882803906,2,11,0,0
82,1,0,46.66840894270131,2,11,0,0
82,2,0,47.032651044662174,2,11,0,0
82,3,0,47.48642592781679,2,11,0,0
82,4,0,46.18834384213397,2,11,0,0
82,5,0,48.40646271802674,2,11,0,0
82,6,0,49.08687050215676,2,11,0,0
82,7,0,47.53043697859314,2,11,0,0
82,8,0,45.17527302732,2,11,0,0
82,9,1,49.63656072097001,2,11,0,0
83,0,0,47.52772836012898,4,10,0,0
83,1,0,48.793048524530754,4,10,0,0
83,2,0,45.34468163799189,4,10,0,0
83,3,0,48.35872588990761,4,10,0,0
83,4,0,45.85001094533813,4,10,0,0
83,5,0,48.171751195573854,4,10,0,0
83,6,0,46.35747542481067,4,10,0,0
83,7,0,49.57379882993302,4,10,0,0
83,8,0,47.47221727180025,4,10,0,0
83,9,0,49.09160655656616,4,10,0,0
84,0,0,46.07809909334168,0,10,1,1
84,1,0,45.23315222411722,0,10,1,1
84,2,0,46.46710191771997,0,10,1,1
84,3,0,45.88816568582239,0,10,1,1
84,4,0,45.88036769982365,0,10,1,1
84,5,0,45.405040380535226,0,10,1,1
84,6,0,47.17905233741446,0,10,1,1
84,7,0,46.35523920156157,0,10,1,1
84,8,0,46.1457272962404,0,10,1,1
84,9,1,50.30770706593024,0,10,1,1
85,0,0,47.42466060702953,4,6,1,0
85,1,0,46.11796987262729,4,6,1,0
85,2,0,44.34278339559568,4,6,1,0
85,3,0,45.75564308462833,4,6,1,0
85,4,0,44.933606900522754,4,6,1,0
85,5,0,46.092716709306,4,6,1,0
85,6,0,47.176797302968026,4,6,1,0
85,7,0,46.479956398594,4,6,1,0
85,8,0,44.53269806221369,4,6,1,0
85,9,0,47.81773450339862,4,6,1,0
86,0,0,48.51250401491756,6,8,0,1
86,1,0,47.52555416512899,6,8,0,1
86,2,0,47.46969837744309,6,8,0,1
86,3,1,48.99831183340224,6,8,0,1
86,4,1,51.74858546755483,6,8,0,1
86,5,1,49.28293185386669,6,8,0,1
86,6,1,51.53485058783574,6,8,0,1
86,7,1,48.69048598090871,6,8,0,1
86,8,1,49.06250474344394,6,8,0,1
86,9,1,51.02792863246024,6,8,0,1
87,0,0,47.00811052752853,6,11,1,1
87,1,0,47.8256899898952,6,11,1,1
87,2,0,43.81703374025431,6,11,1,1
87,3,0,47.47595014552852,6,11,1,1
87,4,0,47.627904849901455,6,11,1,1
87,5,0,45.79373234050371,6,11,1,1
87,6,0,47.18717198927765,6,11,1,1
87,7,1,47.066376550652194,6,11,1,1
87,8,1,48.24839872023746,6,11,1,1
87,9,1,49.50720018644134,6,11,1,1
88,0,0,47.62290780665489,3,8,1,1
88,1,1,50.05490904536824,3,8,1,1
88,2,1,49.39536893305495,3,8,1,1
88,3,1,48.17793839842961,3,8,1,1
88,4,1,50.48357251070215,3,8,1,1
88,5,1,47.55493064237561,3,8,1,1
88,6,1,51.35085636963481,3,8,1,1
88,7,1,49.14669302215718,3,8,1,1
88,8,1,48.930053247810925,3,8,1,1
88,9,1,51.86351938531243,3,8,1,1
89,0,0,45.1385672471554,3,9,0,1
89,1,0,45.1621686742509,3,9,0,1
89,2,1,46.85532379441335,3,9,0,1
89,3,1,47.00492347781533,3,9,0,1
89,4,1,46.39235319960106,3,9,0,1
89,5,1,46.81153206089439,3,9,0,1
89,6,1,48.45555247555048,3,9,0,1
89,7,1,47.78082303661367,3,9,0,1
89,8,1,44.93270599125184,3,9,0,1
89,9,1,47.76125211431803,3,9,0,1
90,0,0,47.84195434045096,5,11,0,1
90,1,0,47.60333351054625,5,11,0,1
90,2,0,47.89338342119995,5,11,0,1
90,3,0,47.45557249316287,5,11,0,1
90,4,0,47.61599564288963,5,11,0,1
90,5,0,49.05080469362255,5,11,0,1
90,6,0,48.430644868252266,5,11,0,1
90,7,0,47.78055404717835,5,11,0,1
90,8,1,48.06606215077716,5,11,0,1
90,9,1,50.88418864081217,5,11,0,1
91,0,0,49.45229387810273,4,7,0,0
91,1,0,47.85876816746963,4,7,0,0
91,2,0,45.53588224728748,4,7,0,0
91,3,0,48.073155721421045,4,7,0,0
91,4,0,43.64712465201487,4,7,0,0
91,5,0,44.31754320601901,4,7,0,0
91,6,0,47.65157916554056,4,7,0,0
91,7,0,46.42520988577015,4,7,0,0
91,8,0,45.279883402686735,4,7,0,0
91,9,0,47.66635909718992,4,7,0,0
92,0,0,49.22188729002998,5,10,0,1
92,1,0,48.53291566094566,5,10,0,1
92,2,0,46.62302985763756,5,10,0,1
92,3,0,46.88427449060501,5,10,0,1
92,4,0,45.86001065886076,5,10,0,1
92,5,0,45.97412144648914,5,10,0,1
92,6,0,48.75893127705191,5,10,0,1
92,7,0,47.60118338226156,5,10,0,1
92,8,0,46.163149985138666,5,10,0,1
92,9,0,49.87469263893832,5,10,0,1
93,0,0,48.39868353259759,2,10,0,0
93,1,0,47.51287274634,2,10,0,0
93,2,0,44.579892467891725,2,10,0,0
93,3,0,47.14893121619211,2,10,0,0
93,4,0,46.40694663437871,2,10,0,0
93,5,0,46.39627765276383,2,10,0,0
93,6,0,47.9415398382876,2,10,0,0
93,7,0,47.2637164226599,2,10,0,0
93,8,0,44.31248998585302,2,10,0,0
93,9,0,48.26355508863843,2,10,0,0
94,0,0,48.36766882358612,3,8,1,0
94,1,0,49.052377373067344,3,8,1,0
94,2,0,47.16665366265702,3,8,1,0
94,3,0,47.97778148643848,3,8,1,0
94,4,0,49.37247384366969,3,8,1,0
94,5,0,48.08678636260692,3,8,1,0
94,6,0,51.89226594241142,3,8,1,0
94,7,0,49.67025249910655,3,8,1,0
94,8,0,47.37695037541396,3,8,1,0
94,9,0,51.43921089988382,3,8,1,0
95,0,0,46.8340081680506,4,11,1,0
95,1,0,49.12284365674767,4,11,1,0
95,2,1,48.323123655209606,4,11,1,0
95,3,1,48.32388076713743,4,11,1,0
95,4,1,48.06122306233927,4,11,1,0
95,5,1,48.44380807611609,4,11,1,0
95,6,1,51.58026699743833,4,11,1,0
95,7,1,50.52609648742501,4,11,1,0
95,8,1,47.19000850148575,4,11,1,0
95,9,1,50.6096026147558,4,11,1,0
96,0,0,47.96387077475402,4,5,1,0
96,1,0,46.41662825835024,4,5,1,0
96,2,0,45.525483625228055,4,5,1,0
96,3,0,47.02693605921525,4,5,1,0
96,4,0,45.47134632907634,4,5,1,0
96,5,0,45.97090797707647,4,5,1,0
96,6,0,47.59024667557513,4,5,1,0
96,7,0,45.08880425806693,4,5,1,0
96,8,0,46.729963355594265,4,5,1,0
96,9,0,48.12057989140396,4,5,1,0
97,0,0,45.123173811618905,5,5,0,1
97,1,0,46.65280280226857,5,5,0,1
97,2,0,42.80119945650899,5,5,0,1
97,3,0,45.65755681580713,5,5,0,1
97,4,0,45.42614594987808,5,5,0,1
97,5,0,46.921970371385285,5,5,0,1
97,6,0,47.03182224085274,5,5,0,1
97,7,0,47.98360209658034,5,5,0,1
97,8,0,43.39087578481514,5,5,0,1
97,9,1,47.9245766392808,5,5,0,1
98,0,0,48.94836772501088,5,8,0,0
98,1,0,48.82943765304384,5,8,0,0
98,2,0,47.73708332392269,5,8,0,0
98,3,0,48.30641873293476,5,8,0,0
98,4,0,46.405790389569866,5,8,0,0
98,5,0,47.46849378758365,5,8,0,0
98,6,0,50.65256449429828,5,8,0,0
98,7,0,47.90877527563688,5,8,0,0
98,8,0,46.69417473373191,5,8,0,0
98,9,0,49.017120242393005,5,8,0,0
99,0,0,47.93516063322329,0,9,1,0
99,1,0,48.33040764317433,0,9,1,0
99,2,0,46.20765762707205,0,9,1,0
99,3,0,48.79983626305823,0,9,1,0
99,4,0,47.41497174370698,0,9,1,0
99,5,0,46.43911844085397,0,9,1,0
99,6,0,49.0191652575682,0,9,1,0
99,7,0,47.221797538178194,0,9,1,0
99,8,0,45.916470363276574,0,9,1,0
99,9,0,51.97088596462589,0,9,1,0
100,0,0,48.62942551284121,7,13,1,1
100,1,0,49.6160592647525,7,13,1,1
100,2,0,47.47600390947214,7,13,1,1
100,3,0,48.46829300624033,7,13,1,1
100,4,0,48.15511983745479,7,13,1,1
100,5,0,47.95337300020641,7,13,1,1
100,6,0,49.36165488297975,7,13,1,1
100,7,0,47.61593378939959,7,13,1,1
100,8,0,46.85795805588965,7,13,1,1
100,9,1,52.928497484158754,7,13,1,1
