defendant_id,post_policy,sentencing_policy,trial_outcome,defendant_age,income_level,prior_convictions,legal_representation
632,0,1,48.01646093594876,3,6,0,0
633,0,1,50.54516575335749,3,5,1,1
634,0,1,48.7821136865898,3,7,0,1
635,0,1,50.54303873334691,3,4,0,0
636,0,0,46.65648815510911,3,11,1,1
637,0,1,47.92191055270574,5,7,0,0
638,0,0,46.476423383918416,4,8,0,1
639,0,1,47.64306858461766,2,5,1,0
640,0,1,48.02715149619017,2,4,0,0
641,0,1,46.36929697612609,2,5,1,0
642,0,1,48.587273636947415,4,7,0,0
643,0,1,46.83622975142248,3,8,1,1
644,0,0,47.68399180125955,3,6,0,1
645,0,1,49.08130001683309,3,8,0,0
646,0,1,48.90293425690561,2,6,1,1
647,0,0,46.96885007826845,1,6,1,0
648,0,1,48.47600264016006,3,12,0,1
649,0,0,47.67915499250388,3,6,0,0
650,0,1,47.40338770049607,0,6,0,0
651,0,1,47.58310226544237,3,3,0,0
652,0,1,48.75800349454647,2,10,0,0
653,0,1,46.066083060728936,4,6,1,1
654,0,0,47.90679424660411,1,9,0,1
655,0,1,48.851062663586575,2,8,1,1
656,0,1,49.280056088386175,3,7,1,0
657,0,0,44.53648829083157,3,8,0,1
658,0,1,49.32322605899228,2,6,0,1
659,0,1,49.27666398769085,2,8,0,1
660,0,1,47.26300494375857,3,6,0,1
661,0,1,49.27498272953991,3,6,0,0
662,0,0,45.23780795427029,3,6,0,1
663,0,1,47.37476464325088,3,7,0,1
664,0,1,48.91642987591129,3,6,1,1
665,0,1,48.35267114899119,2,8,0,0
666,0,1,48.36297278672513,2,8,1,1
667,0,1,47.619925785448864,3,7,1,0
668,0,1,48.24545017870616,3,3,1,0
669,0,1,47.44856673428116,3,6,0,1
670,0,0,45.32597503187874,2,5,0,1
671,0,1,49.64121680531597,1,5,0,0
672,0,1,49.35461217312407,3,5,0,1
673,0,1,48.26609963487955,4,7,0,0
674,0,1,49.28593147268364,1,3,0,1
675,0,1,47.65146946529338,3,5,0,1
676,0,1,47.55584504052239,1,7,0,1
677,0,0,46.6807308490743,2,9,0,1
678,0,0,48.97519679183854,1,5,0,0
679,0,1,49.24620107711366,1,5,1,0
680,0,1,47.458954246462,4,9,1,0
681,0,0,45.60761172999942,2,5,0,0
682,0,1,48.37496854314112,2,5,1,1
683,0,1,47.39135630088165,3,9,0,0
684,0,0,46.02528081599801,1,7,0,1
685,0,1,49.83487581956526,1,9,1,1
686,0,1,49.63862320234703,3,6,1,0
687,0,0,46.89747202057367,4,8,0,0
688,0,1,47.66828991449824,2,3,0,0
689,0,0,46.68509624079156,2,6,1,1
690,0,1,49.44924760349451,2,6,0,1
691,0,1,47.98845823149625,2,8,0,1
692,0,1,49.435400890143335,2,7,0,0
693,0,0,48.314507862545234,1,7,0,1
694,0,0,47.693288134031874,2,9,1,0
695,0,1,47.01614097417506,3,5,0,1
696,0,1,49.471317598958166,1,7,0,0
697,0,1,49.45989753307988,3,3,0,0
698,0,1,50.0904777850963,1,5,1,1
699,0,1,47.67061095044587,2,7,1,1
700,0,0,46.56109184097074,2,9,1,0
701,0,0,47.58373254736335,2,8,0,0
702,0,0,48.88280307388329,3,7,1,1
703,0,1,48.37792798396566,3,7,1,0
704,0,1,48.87937803117219,0,6,1,0
705,0,1,49.55992679175314,2,6,1,0
706,0,1,48.95725638075612,2,6,0,0
707,0,1,48.06404355472401,3,4,0,1
708,0,0,47.254288493923205,2,6,0,1
709,0,0,46.66337758555997,3,8,1,1
710,0,1,49.23888507501253,3,5,0,0
711,0,1,48.51149556691681,3,7,1,1
712,0,1,48.571233235587805,4,6,0,0
713,0,0,47.60840418159122,3,5,0,0
714,0,0,46.771244130132686,1,9,1,1
715,0,0,44.89866664642732,4,6,0,0
716,0,0,46.762506306461496,3,8,0,0
717,0,1,48.17748438274347,5,7,0,1
718,0,1,48.977912227821264,1,6,0,0
719,0,1,48.1013435062343,4,7,1,0
720,0,0,46.93993949293856,5,8,0,1
721,0,1,47.535365725315145,2,7,1,0
722,0,0,47.38553640332755,2,6,1,0
723,0,0,46.5866174625446,3,6,0,1
724,0,1,48.83426063246583,3,6,0,1
725,0,1,46.59660685820625,4,7,1,0
726,0,1,46.61847594520703,2,8,0,1
727,0,1,49.99343835143729,4,4,0,0
728,0,0,47.50204861712721,3,5,0,0
729,0,1,48.441541855923056,4,8,0,0
730,0,1,47.79816707627103,3,9,0,0
731,0,1,49.39565487652031,2,6,0,0
732,0,0,48.43807084351013,2,5,0,0
733,0,0,47.012509883828784,0,3,0,0
734,0,1,46.340362574133344,4,7,0,0
735,0,1,48.00091578144584,3,7,0,0
736,0,0,45.94206489704093,4,5,0,1
737,0,1,48.267457137997006,1,6,0,0
738,0,1,49.03807452133196,4,1,1,0
739,0,1,48.07372706586563,4,4,0,0
740,0,1,48.79705885556788,2,7,0,0
741,0,0,47.78579368985491,1,4,0,1
742,0,0,45.6317439595947,3,8,0,1
743,0,1,48.09243236114355,2,7,0,0
744,0,0,46.03648171557694,4,7,1,0
745,0,0,49.24112971737383,3,7,1,0
746,0,1,48.61411091288877,3,6,0,1
747,0,1,47.574545260236754,4,8,1,1
748,0,0,48.30501315183787,1,5,0,0
749,0,1,47.76247591710321,1,7,0,1
750,0,0,46.30292966860984,3,5,1,0
751,0,1,45.46200432735631,2,7,0,1
752,0,0,48.18150457273064,2,3,0,0
753,0,0,44.86581526971399,2,4,0,0
754,0,1,47.94883290542231,1,5,0,1
755,0,1,48.34308410193224,5,7,0,1
756,0,0,46.7283175791235,4,6,0,1
757,0,1,48.308827627254686,1,4,0,1
758,0,0,45.84268805898579,1,4,0,1
759,0,1,47.43035604669131,3,8,1,0
760,0,1,48.17204856026575,3,7,0,0
761,0,0,45.89620103542988,2,6,0,0
762,0,1,47.97100905110527,4,7,1,0
763,0,0,47.1241027495599,2,9,1,0
764,0,1,47.38396510988569,3,6,1,1
765,0,0,48.24207670059177,1,9,0,0
766,0,1,47.181264980074616,3,8,1,0
767,0,1,48.71442267823521,3,9,1,0
768,0,1,48.15834937111291,2,5,1,0
769,0,0,48.7413507147381,2,7,0,1
770,0,1,49.0334253694036,2,7,0,0
771,0,1,50.24365423881944,2,4,1,1
772,0,1,48.618570524103305,3,6,0,1
773,0,0,48.55590665930016,3,6,1,1
774,0,0,49.6750080535281,2,7,0,1
775,0,1,47.5303111655424,4,8,0,0
776,0,1,50.10942143651577,1,8,0,0
777,0,0,46.39254798400792,2,8,1,0
778,0,0,45.549710641058894,2,5,0,0
779,0,1,49.75182353340709,1,5,1,0
780,0,0,47.07591936482927,2,5,0,0
781,0,0,46.3579262646108,3,9,0,0
782,0,0,45.88600035168718,3,6,0,0
783,0,1,48.40175318500323,4,5,1,1
784,0,0,47.57478216362884,1,5,0,0
785,0,1,49.55284309438783,2,4,0,1
786,0,1,49.7324930477378,3,8,1,0
787,0,0,46.80775475845172,2,6,0,1
788,0,0,46.5359158259051,3,5,0,0
789,0,1,48.92765180380261,2,8,0,1
790,0,1,46.78342270324303,2,7,0,1
791,0,0,46.8975536488998,3,5,0,0
792,0,1,49.82371642693274,2,6,0,1
793,0,1,47.46821744075978,2,8,0,1
794,0,1,47.91867054594464,3,8,0,0
795,0,0,48.16317870461448,2,4,1,0
796,0,0,47.65534050630156,2,7,0,0
797,0,0,47.55587053013227,2,7,1,0
798,0,0,46.58194967629401,2,9,0,1
799,0,0,46.64037364871653,1,7,0,1
800,0,1,45.98252767459332,4,6,0,0
801,0,1,47.331368186694846,3,4,1,0
802,0,0,47.27174277020367,2,4,0,0
803,0,1,47.4728902186911,3,4,0,0
804,0,1,49.049078132794655,3,6,1,0
805,0,1,48.01836589271406,4,10,0,1
806,0,1,49.89092856949098,2,7,0,0
807,0,1,49.200000449096265,2,6,1,1
808,0,1,50.61076286882551,3,8,1,1
809,0,1,49.4197234029827,1,5,0,1
810,0,1,46.09255498394174,3,6,0,1
811,0,0,48.17663792175291,4,4,0,0
812,0,0,48.24718272663528,4,7,1,0
813,0,0,48.15515684826939,4,6,1,0
814,0,1,46.73456364723207,2,7,0,1
815,0,1,46.85513935679416,5,8,0,1
816,0,0,47.57954904093637,2,5,1,0
817,0,0,48.26820199890831,2,5,0,0
818,0,1,48.25621452655045,2,5,0,0
819,0,1,49.72155478514808,3,7,1,1
820,0,1,49.09967399898866,4,6,0,0
821,0,1,49.74762369417181,2,5,0,1
822,0,0,45.19365705418439,3,5,1,1
823,0,1,48.09311577277548,3,8,0,0
824,0,0,47.84553726960242,2,5,0,1
825,0,0,49.35997447293392,2,2,0,0
826,0,0,46.085756275928034,3,6,0,1
827,0,1,47.740581039140906,3,5,0,0
828,0,1,49.87136972208212,2,9,0,1
829,0,1,49.34259902435177,2,7,0,1
830,0,1,49.827822571466086,1,8,0,1
831,0,1,50.44359062981457,2,5,1,1
832,0,1,48.811763021116015,3,6,0,1
833,0,0,48.61584591469475,3,5,0,0
834,0,0,48.68493793289869,3,5,0,0
835,0,1,48.97984932265178,5,7,0,0
836,0,1,49.274848529701885,4,4,1,0
837,0,1,49.08822958225746,3,6,1,0
838,0,1,48.15029790432811,2,5,0,1
839,0,1,46.01239284764994,3,7,0,1
840,0,1,48.85498641594813,3,6,1,0
841,0,0,47.788788257357055,3,9,1,0
842,0,1,48.43316098043993,2,6,1,1
843,0,1,48.866321697050246,3,8,0,1
844,0,0,45.99284513228054,3,11,1,1
845,0,1,46.68281480209736,5,6,1,0
846,0,0,46.93861890238534,2,5,0,1
847,0,1,49.33408418038922,2,5,0,1
848,0,0,47.91475924007888,4,6,0,1
849,0,1,48.19789309360376,3,9,0,0
850,0,1,47.78079266037823,1,7,1,0
851,0,1,48.00199513283125,3,9,0,0
852,0,1,47.691232118692575,3,8,1,1
853,0,1,50.0543485613981,3,8,1,0
854,0,0,48.79579203481184,3,3,0,0
855,0,0,45.003871322693605,3,5,0,0
856,0,0,47.21822652955908,2,6,0,0
857,0,0,47.50155876993335,2,4,1,0
858,0,1,48.24430851798886,2,5,0,1
859,0,1,49.86298582715857,2,5,1,0
860,0,1,47.51129268715716,4,9,1,1
861,0,1,47.82885857730755,3,5,1,0
862,0,1,48.224620662649215,3,6,0,0
863,0,0,49.21390957015367,1,6,0,0
864,0,0,46.00943352681955,4,3,0,0
865,0,1,47.36114008814863,2,10,0,1
866,0,0,48.299894629894176,3,4,0,1
867,0,0,47.54426832233423,2,6,0,1
868,0,1,47.79167609147404,4,6,0,1
869,0,0,46.46333518109797,3,7,0,0
870,0,1,48.904983912847904,2,9,0,0
871,0,1,47.95378247113461,4,10,1,1
872,0,0,46.81715009582462,1,6,0,0
873,0,1,48.97433067076354,2,6,0,0
874,0,1,49.52037270981016,2,6,0,0
875,0,1,47.38920486035963,4,6,1,0
876,0,1,48.55355145580542,4,7,0,1
877,0,1,50.617935658749055,3,7,0,0
878,0,1,48.51337469871886,3,5,0,1
879,0,0,45.84125709161965,3,7,1,0
880,0,1,46.99762851316168,2,5,0,0
881,0,1,49.33133901566488,2,4,1,0
882,0,0,45.30885689679192,4,5,0,0
883,0,1,50.39029884436545,2,5,0,0
884,0,1,48.82235098531668,1,8,0,1
885,0,0,48.120097026949416,2,5,0,1
886,0,1,48.72787042296567,3,6,1,1
887,0,1,48.92759561233864,3,9,0,0
888,0,0,47.54057863197544,2,7,0,0
889,0,0,45.72158320488445,3,8,0,0
890,0,1,47.949197292212446,5,2,0,0
891,0,1,46.57855107510694,2,7,1,0
892,0,1,49.8535150517331,2,7,0,1
893,0,0,45.123612722601806,4,7,0,1
894,0,0,46.06298476953862,4,10,0,1
895,0,0,46.308139385285614,1,8,0,0
896,0,1,48.1927166117348,4,8,0,1
897,0,1,46.99911443337825,3,6,0,0
898,0,1,48.74802694123557,3,7,1,0
899,0,1,49.87802845376582,1,7,0,0
900,0,1,47.69103552202097,1,9,0,0
901,0,1,47.66012689913448,2,6,1,1
902,0,1,48.39328655081656,1,7,1,0
903,0,1,48.90407682505897,3,4,1,1
904,0,0,45.85518171978936,3,8,1,0
905,0,0,44.81854714143994,4,7,1,0
906,0,1,49.19533230548007,2,5,0,0
907,0,1,49.67375192479149,2,4,0,1
908,0,1,48.47064564074515,3,8,1,0
909,0,0,46.341766721158585,1,7,0,1
910,0,0,45.42835639639465,2,7,0,1
911,0,1,49.02907857745666,3,8,1,1
912,0,1,49.183787611498005,2,8,1,0
913,0,1,49.712500164256674,3,8,1,0
914,0,1,50.14549858103037,2,5,0,0
915,0,1,49.78598537982074,3,6,0,1
916,0,1,46.19279384029977,4,7,1,0
917,0,1,49.46814551009217,0,6,0,0
918,0,0,46.34126340287209,1,6,0,1
919,0,0,47.34675259695551,2,8,1,1
920,0,1,48.86921530917176,3,9,0,0
921,0,0,48.15385244922999,5,2,0,0
922,0,0,47.81943967051089,1,4,0,1
923,0,0,46.720545500154095,2,10,1,1
924,0,1,48.376195977555206,2,5,0,0
925,0,1,47.112658798326976,3,6,1,1
926,0,0,47.458032386184186,0,6,0,0
927,0,1,47.73343909559624,2,7,1,1
928,0,1,49.16623168734427,2,8,0,0
929,0,1,46.15769664545656,5,7,1,0
930,0,1,46.88460468642261,0,7,1,1
931,0,1,49.00303378077141,3,8,1,1
932,0,0,48.17468834853674,4,9,0,0
933,0,1,47.71018970055866,4,7,0,0
934,0,1,48.97056888327324,2,5,0,1
935,0,0,46.49272735307223,2,6,0,0
936,0,0,48.57281910063058,4,6,0,0
937,0,0,47.98336473559607,1,5,0,1
938,0,1,48.70239479153312,3,4,0,1
939,0,0,48.018574544281,2,5,0,0
940,0,1,48.55671598599619,2,7,0,0
941,0,0,47.55712150493755,1,5,0,0
942,0,1,48.75816464816701,3,7,0,0
943,0,1,49.55406404198392,3,4,0,1
944,0,0,47.66774902469111,2,6,1,1
945,0,1,48.22886283829859,2,3,0,0
946,0,1,48.61842482349746,2,7,1,0
947,0,1,49.87839945584236,3,6,0,0
948,0,1,47.09554940773749,2,8,0,1
949,0,1,49.00398610954371,1,5,1,0
950,0,1,47.60452918036288,2,3,1,0
951,0,0,46.635032838344976,2,6,0,0
952,0,1,48.38627663877715,3,9,1,0
953,0,0,47.16588526433927,3,7,1,0
954,0,1,47.796755078964345,3,7,0,0
955,0,1,47.371517897736986,1,7,0,0
956,0,1,47.39927395936856,4,8,0,0
957,0,1,49.873206528243465,2,7,1,0
958,0,0,46.45416869868577,2,5,0,0
959,0,0,47.34079356670436,3,5,0,0
960,0,0,46.98842007432333,3,6,0,0
961,0,0,45.60327525909096,4,5,0,0
962,0,0,46.67215760636333,1,5,0,0
963,0,1,49.83919871214263,3,6,0,0
964,0,1,47.88033869348119,2,6,0,1
965,0,1,47.736341717836666,2,9,0,0
966,0,1,49.365370659998185,2,7,0,0
967,0,1,47.73634375574805,3,8,1,0
968,0,1,47.609728717036354,2,7,1,0
969,0,0,44.77103213962376,3,8,1,0
970,0,1,49.25615700768272,3,7,1,1
971,0,0,46.464168441360655,1,6,0,1
972,0,0,45.67258749367028,3,4,1,0
973,0,1,46.84014162457151,2,4,0,1
974,0,1,49.00515100922472,1,7,0,0
975,0,0,46.78044754111785,4,3,0,0
976,0,0,46.03671717203227,2,7,0,0
977,0,1,48.23832968874412,1,5,0,1
978,0,1,49.24864069639904,2,8,0,1
979,0,1,48.60182862043751,4,7,0,1
980,0,1,48.76127882925933,4,5,0,0
981,0,1,48.8014733607682,3,6,0,0
982,0,0,46.4562491130968,4,6,0,1
983,0,0,47.39273438195245,4,4,1,0
984,0,1,47.29089068116674,1,7,0,0
985,0,1,48.17665327344,3,6,0,0
986,0,1,49.08001562610339,4,6,0,1
987,0,1,49.8374958867606,1,6,0,1
988,0,1,49.29451905529628,3,4,0,1
989,0,1,50.13238190896695,2,8,0,0
990,0,0,44.69887420991856,2,6,0,0
991,0,1,47.805608137506105,1,7,1,0
992,0,1,48.56755161444531,2,6,0,0
993,0,0,47.49913779137747,3,6,0,0
994,0,1,49.95584834109261,2,6,1,1
995,0,1,48.25089986784288,3,7,1,1
996,0,1,49.48913117824746,3,6,1,1
997,0,0,47.75802199488374,3,7,0,0
998,0,1,48.7453534589701,3,5,0,0
999,0,0,45.5361603361992,5,6,1,0
0,1,1,59.73160793219663,2,5,0,0
1,1,1,59.66508474562732,4,7,1,0
2,1,0,48.946715853076206,2,6,1,0
3,1,0,48.67106605166699,1,5,1,0
4,1,0,48.515185008749455,3,10,0,0
5,1,1,58.36762381388431,2,6,0,0
6,1,1,61.03577390982351,3,10,0,0
7,1,0,48.61832608635123,2,8,0,1
8,1,0,49.35320644411717,1,6,0,0
9,1,0,46.46642179914403,3,8,0,0
10,1,1,60.43873338074263,3,8,1,0
11,1,1,59.697539196928055,2,5,0,0
12,1,0,47.14425426239266,4,6,1,0
13,1,1,59.79816970157285,3,9,0,0
14,1,1,60.49770988433232,1,3,1,1
15,1,1,58.22131809627204,2,5,1,1
16,1,0,47.47578101788893,2,6,1,0
17,1,1,59.07941035997022,3,7,0,1
18,1,1,60.03935230364138,4,8,0,1
19,1,1,59.03594553960218,2,4,0,1
20,1,1,59.02080842760467,1,5,1,0
21,1,0,45.95916796918388,5,8,0,1
22,1,0,47.39916450573418,1,9,1,0
23,1,1,59.94075694457459,2,8,0,0
24,1,1,58.98517103048095,2,9,0,0
25,1,1,59.13318544990146,2,5,0,1
26,1,1,60.24353689884747,3,7,1,0
27,1,0,47.732044765605565,4,7,1,1
28,1,1,59.400140073007975,4,8,0,1
29,1,1,57.40744340585892,3,7,0,0
30,1,1,59.68472021904056,2,9,0,0
31,1,1,60.19149234889398,1,6,1,1
32,1,0,46.72773907932709,2,8,0,0
33,1,0,49.50673294704228,2,6,0,0
34,1,1,59.19275656556563,3,8,1,0
35,1,0,47.97888834416948,1,9,0,1
36,1,1,56.04478174005061,3,7,1,1
37,1,1,59.13761397341696,2,8,0,1
38,1,0,46.43371773850959,1,6,1,1
39,1,1,58.07306381412252,1,7,1,1
40,1,1,58.71790857922522,0,6,0,0
41,1,0,46.83207129944569,2,5,0,0
42,1,1,58.85929093094529,3,7,0,0
43,1,0,46.95288366280551,3,4,0,0
44,1,1,60.69631586203021,0,5,0,0
45,1,1,58.86825492755008,3,6,1,0
46,1,1,59.83036294530804,2,7,1,0
47,1,1,60.94881974152528,3,7,1,1
48,1,0,49.6050084203818,1,8,0,1
49,1,1,59.01446169459242,3,5,0,0
50,1,1,58.82842459057781,2,7,1,1
51,1,1,58.7354920785275,0,6,1,0
52,1,1,57.87034700437605,4,7,1,0
53,1,0,46.94642088655413,3,7,0,0
54,1,1,58.64885810736265,3,6,1,0
55,1,0,48.22718843947253,2,5,0,1
56,1,1,59.010313187088265,4,8,1,1
57,1,1,59.59232586015727,3,6,0,1
58,1,1,61.24154895828889,1,5,1,1
59,1,0,48.10302727068753,2,5,1,0
60,1,1,56.87867196978996,2,8,1,0
61,1,1,59.52842022411457,3,8,0,0
62,1,0,48.03648460999639,2,5,0,0
63,1,0,47.76049678780749,4,9,1,1
64,1,1,59.10529885426752,4,8,0,0
65,1,0,47.60608110851396,1,8,0,0
66,1,1,59.71479719237296,4,9,0,0
67,1,1,58.734342114819455,2,5,1,0
68,1,0,46.19748857989151,2,3,0,0
69,1,1,59.09772044423631,3,5,1,0
70,1,1,59.12822719609402,2,8,0,0
71,1,1,59.49584125888477,3,7,0,1
72,1,0,50.3194752784922,1,7,0,0
73,1,0,46.11466300574229,0,5,0,0
74,1,1,58.711354075575024,2,5,1,0
75,1,1,59.00855998519679,2,7,1,1
76,1,1,57.880998140991366,2,8,0,0
77,1,1,59.08070359634908,3,9,0,1
78,1,0,48.31038559513711,1,7,1,0
79,1,1,59.19062174747241,3,7,0,0
80,1,1,57.13890795354029,3,8,1,1
81,1,1,59.02912877085567,2,6,0,0
82,1,1,58.54284870761618,3,6,0,0
83,1,0,45.070202536671175,3,6,0,1
84,1,1,58.03188232994221,3,7,1,1
85,1,0,48.06031044886712,2,6,0,1
86,1,1,58.2601491598872,2,4,0,0
87,1,0,48.794909858944585,2,6,0,1
88,1,1,59.91829126641964,3,6,1,1
89,1,1,57.20927673146259,3,6,1,0
90,1,0,48.71380196838027,1,9,0,0
91,1,1,59.61400595829548,2,4,0,1
92,1,1,58.933726348971646,2,6,1,0
93,1,1,59.63377125014146,3,3,0,0
94,1,1,58.553512175631056,2,8,0,0
95,1,1,58.70161905691265,2,7,0,0
96,1,1,60.24504733189568,2,6,0,1
97,1,1,59.410886835650565,4,5,0,0
98,1,1,59.8115721431176,4,9,0,1
99,1,1,60.449332945943134,3,8,0,0
100,1,1,59.06377817961251,3,8,0,0
101,1,0,48.38467505582426,2,5,0,0
102,1,1,57.33884753526875,2,5,0,1
103,1,1,59.76112705633271,2,3,0,0
104,1,0,47.577194531925706,2,6,0,0
105,1,0,47.058494777230415,2,4,0,0
106,1,1,58.99254179186816,3,9,1,1
107,1,0,48.57691242770729,3,6,1,0
108,1,0,46.6195163020121,3,6,0,1
109,1,0,47.471369070443856,2,7,0,0
110,1,1,57.987096422032856,4,6,0,1
111,1,0,46.95651335013531,1,6,0,0
112,1,0,48.83174477470767,2,3,1,0
113,1,1,58.26666563534586,3,6,0,0
114,1,1,60.84417989512702,2,5,1,0
115,1,0,49.22976124118501,2,5,1,0
116,1,0,47.24516640518448,2,7,1,0
117,1,1,58.89061611862782,2,5,1,1
118,1,1,59.60778344827711,2,9,0,1
119,1,0,46.22690689714175,0,9,1,1
120,1,1,60.38165804261001,4,9,0,0
121,1,0,47.70158529344252,3,8,0,0
122,1,0,49.40280848959441,3,6,0,0
123,1,0,47.20876636313012,3,6,0,1
124,1,0,47.10035239121596,3,5,0,0
125,1,1,58.35232680615292,3,9,0,1
126,1,1,60.37014899304484,3,5,1,0
127,1,0,49.036120052859,2,7,1,1
128,1,1,58.39233377953885,5,7,1,1
129,1,0,46.51543747776276,2,6,0,0
130,1,1,60.04534878468023,1,11,0,1
131,1,1,60.84041730073824,2,10,0,1
132,1,1,57.88608572812582,2,7,0,1
133,1,0,48.97133391443728,4,6,0,1
134,1,1,56.88408966564462,3,8,0,1
135,1,0,48.14469153817344,2,7,0,0
136,1,1,58.784220211954825,3,6,1,1
137,1,1,58.168897408847805,1,4,0,0
138,1,1,60.979857733179706,2,9,1,0
139,1,0,47.62926836557109,2,5,0,1
140,1,0,47.47958804489207,2,5,0,0
141,1,1,57.46800343677295,4,6,0,1
142,1,0,46.98358546307652,2,4,0,0
143,1,1,56.68600672714586,2,8,0,0
144,1,0,48.3452850387439,3,5,1,0
145,1,0,47.915162883628405,2,3,1,0
146,1,1,59.006949156680925,3,7,0,1
147,1,1,60.73438882561012,2,7,1,1
148,1,0,45.72655403644488,3,3,0,0
149,1,1,58.51739134131528,3,4,1,0
150,1,1,60.497932440764046,3,5,0,0
151,1,1,59.37593569488962,3,7,0,1
152,1,1,59.11584192440934,2,7,1,1
153,1,1,59.27233880762998,3,7,1,1
154,1,1,59.74138952217521,4,8,1,0
155,1,1,59.67589904736296,5,4,0,1
156,1,1,58.78024553513605,3,8,0,1
157,1,1,59.45297996942831,2,6,0,0
158,1,0,46.97798997578802,0,9,1,0
159,1,1,57.14432152445939,3,5,0,1
160,1,0,47.20281313767345,2,4,0,0
161,1,1,56.999125902044426,4,6,0,1
162,1,1,58.58041540068152,1,7,0,0
163,1,1,60.52277098263778,2,4,1,0
164,1,1,58.90651549140063,3,6,0,0
165,1,1,60.44359934007527,2,6,0,0
166,1,1,59.17959068450426,2,8,0,0
167,1,0,48.89279462816167,3,7,1,0
168,1,1,58.65580297599138,3,6,0,0
169,1,0,47.29754410474613,2,8,0,1
170,1,1,58.323106635621286,5,8,1,0
171,1,1,58.74287678924987,2,6,0,0
172,1,0,46.849420203172485,3,6,0,0
173,1,1,57.34187544574744,3,5,0,0
174,1,0,48.41934886679367,1,10,0,0
175,1,1,58.99540532035882,3,5,1,0
176,1,1,58.088489717755614,4,7,0,0
177,1,0,48.38329885475813,2,4,0,1
178,1,0,47.696134611236346,2,11,0,0
179,1,1,58.29285750615433,2,7,0,0
180,1,1,58.21323748693326,1,9,0,0
181,1,1,58.71238153810678,3,7,0,1
182,1,1,58.14408438924236,2,6,0,0
183,1,0,49.14409404989274,3,6,0,0
184,1,0,46.58265121296858,2,8,1,0
185,1,0,48.16784666619807,1,7,0,0
186,1,1,57.91762002766052,2,6,0,1
187,1,1,58.08517946782892,2,7,1,0
188,1,1,59.23121251670363,2,10,1,0
189,1,1,56.40689182732479,4,9,1,0
190,1,1,58.849656324521554,3,7,1,1
191,1,1,58.11283488160219,1,9,0,0
192,1,1,59.12340610271722,2,7,1,0
193,1,0,47.923399077995214,3,4,1,0
194,1,1,58.07053653217016,2,4,0,1
195,1,1,60.77442070139821,1,5,0,0
196,1,1,58.159046949046456,4,5,0,1
197,1,0,46.74719971378254,3,7,1,0
198,1,1,59.16058508341063,1,7,1,1
199,1,0,47.812695489258665,0,8,0,0
200,1,1,59.15994085485651,3,7,1,1
201,1,1,59.11873952413987,5,7,0,1
202,1,1,58.1898514820953,4,7,1,1
203,1,0,45.54711800684801,5,5,0,0
204,1,0,48.249786322454526,4,7,0,0
205,1,1,58.05949440499151,1,8,1,1
206,1,1,59.11869767131885,2,4,1,1
207,1,0,48.48450168440248,1,6,1,1
208,1,1,60.35619292020922,2,7,0,1
209,1,1,59.09988295405338,3,8,1,0
210,1,0,46.888805800375664,3,8,1,1
211,1,0,48.179370091936775,4,7,0,0
212,1,0,47.2912470985006,3,5,1,0
213,1,0,48.53906103070105,2,6,1,0
214,1,0,46.49389495260934,3,9,0,0
215,1,1,59.71602674757992,2,7,0,0
216,1,0,48.5127911658307,1,4,1,1
217,1,1,61.75355928403464,1,6,0,0
218,1,1,58.68983826805684,3,7,1,0
219,1,1,58.09761669719046,2,7,1,1
220,1,1,57.874066674173086,2,5,1,0
221,1,0,48.38804751260914,1,5,0,0
222,1,0,47.47577343299772,3,6,0,0
223,1,1,57.515051907440565,4,8,0,1
224,1,0,48.61268557336607,2,5,0,0
225,1,1,58.3958946838558,3,9,1,0
226,1,1,58.76222962233047,1,6,1,0
227,1,1,56.19445213733142,1,7,0,0
228,1,1,57.0734743912436,0,9,1,1
229,1,0,48.17347749944088,2,7,0,1
230,1,0,47.63436822875757,2,7,0,1
231,1,1,58.068368391954266,2,3,0,0
232,1,1,57.82269764329226,3,5,1,0
233,1,1,58.96667427355665,5,7,1,1
234,1,1,58.99925460163826,3,7,0,0
235,1,1,59.52710348232635,4,5,1,1
236,1,0,49.03687563123445,2,7,0,0
237,1,1,58.43750448595111,3,9,0,0
238,1,1,57.94744854877396,2,5,1,1
239,1,0,47.31867644828037,2,7,0,0
240,1,1,59.31395417561672,1,5,0,0
241,1,0,47.025303920442425,2,8,0,0
242,1,1,58.0675090924695,5,9,1,1
243,1,1,59.73978426047578,4,4,0,0
244,1,1,60.35715263680601,2,5,1,1
245,1,1,58.41940241926936,1,7,1,0
246,1,1,58.206996132022105,4,10,0,1
247,1,1,59.71554826000514,1,5,1,0
248,1,0,48.79331098263886,3,5,0,0
249,1,1,59.95680279851535,1,5,1,0
250,1,1,57.90305382014858,2,7,0,0
251,1,1,59.20027535591111,3,4,0,1
252,1,0,47.8388582488632,2,7,1,0
253,1,1,57.75984037913688,4,4,0,0
254,1,1,59.680830539619286,2,7,0,0
255,1,0,47.77096527700182,4,8,0,0
256,1,0,47.90095801423465,3,9,0,0
257,1,1,58.7806116511358,3,7,0,0
258,1,1,58.27714569464101,2,10,0,0
259,1,1,58.73141827589372,0,6,0,0
260,1,1,57.59887460090718,1,7,1,0
261,1,0,47.63746035729718,3,9,0,0
262,1,1,60.33061149824651,2,10,0,1
263,1,0,45.72250323212262,3,7,0,0
264,1,1,57.514567355335856,3,6,0,0
265,1,1,59.54429350576515,4,6,0,1
