country_id,year,policy_implementation,economic_growth_rate,gdp_per_capita,unemployment_rate,government_type,leader_gender
64,2,1,58.10298155240942,5,10,0,0
64,3,1,61.357807024592425,5,10,0,0
64,4,1,60.36372201093599,5,10,0,0
64,5,1,56.8142938823002,5,10,0,0
64,6,1,57.67744142050081,5,10,0,0
64,7,1,58.0171914207472,5,10,0,0
64,8,1,59.916359933976594,5,10,0,0
64,9,1,60.15596331881644,5,10,0,0
65,0,0,55.55088235213844,4,13,1,0
65,1,0,53.398707080342525,4,13,1,0
65,2,0,53.82554695544414,4,13,1,0
65,3,0,53.54688637580176,4,13,1,0
65,4,0,52.4025094677362,4,13,1,0
65,5,0,52.96143680750534,4,13,1,0
65,6,0,52.75980628376195,4,13,1,0
65,7,0,51.51591350548001,4,13,1,0
65,8,0,53.86646412105554,4,13,1,0
65,9,0,52.007246978987546,4,13,1,0
66,0,0,54.67643737537942,3,9,1,0
66,1,0,54.09552378595727,3,9,1,0
66,2,0,51.955348794590016,3,9,1,0
66,3,0,54.117334934414544,3,9,1,0
66,4,0,51.46414543120992,3,9,1,0
66,5,0,52.12825541440164,3,9,1,0
66,6,0,54.78770551106566,3,9,1,0
66,7,0,53.44292470385242,3,9,1,0
66,8,0,53.74520254446229,3,9,1,0
66,9,1,60.06302704786194,3,9,1,0
67,0,0,57.43531490507241,3,6,1,0
67,1,1,62.462665021706655,3,6,1,0
67,2,1,60.35474978581045,3,6,1,0
67,3,1,61.89824330148935,3,6,1,0
67,4,1,59.2692911702414,3,6,1,0
67,5,1,59.32495680266844,3,6,1,0
67,6,1,61.83569730479234,3,6,1,0
67,7,1,58.98414020718354,3,6,1,0
67,8,1,59.55428170133683,3,6,1,0
67,9,1,57.67253605420825,3,6,1,0
68,0,0,57.85940514778844,3,5,1,1
68,1,0,54.38445415554716,3,5,1,1
68,2,0,53.598233743015264,3,5,1,1
68,3,0,56.681266337417554,3,5,1,1
68,4,0,52.296400086073625,3,5,1,1
68,5,0,53.56538210478347,3,5,1,1
68,6,0,55.19066468235786,3,5,1,1
68,7,0,54.06339349471388,3,5,1,1
68,8,0,51.52298628839926,3,5,1,1
68,9,1,59.67462826953994,3,5,1,1
69,0,0,54.61436029182988,2,8,1,0
69,1,0,52.34707223270095,2,8,1,0
69,2,0,50.18461923791613,2,8,1,0
69,3,0,52.704641819451545,2,8,1,0
69,4,0,51.22518684741527,2,8,1,0
69,5,0,51.89448325242656,2,8,1,0
69,6,0,51.093605129984745,2,8,1,0
69,7,0,50.05205784075586,2,8,1,0
69,8,0,52.528087785579,2,8,1,0
69,9,0,48.038296689695535,2,8,1,0
70,0,0,55.05926422560575,2,7,1,0
70,1,0,51.770582653880105,2,7,1,0
70,2,0,52.0116673180976,2,7,1,0
70,3,1,59.21168666450596,2,7,1,0
70,4,1,58.13064342727879,2,7,1,0
70,5,1,58.97214879294374,2,7,1,0
70,6,1,58.5373083053998,2,7,1,0
70,7,1,56.81176128710277,2,7,1,0
70,8,1,58.74503931827447,2,7,1,0
70,9,1,58.6828190424648,2,7,1,0
71,0,0,53.562779454217925,5,5,1,0
71,1,0,53.39632323365319,5,5,1,0
71,2,0,53.08323771925518,5,5,1,0
71,3,1,58.187799373596405,5,5,1,0
71,4,1,57.85069046922487,5,5,1,0
71,5,1,57.78035811313377,5,5,1,0
71,6,1,57.87792240032341,5,5,1,0
71,7,1,57.38264033700207,5,5,1,0
71,8,1,57.778778143569866,5,5,1,0
71,9,1,57.91948013365718,5,5,1,0
72,0,0,55.519459865931566,1,8,1,1
72,1,1,59.7836221388486,1,8,1,1
72,2,1,57.12130989058343,1,8,1,1
72,3,1,59.71600001165957,1,8,1,1
72,4,1,58.89988287935305,1,8,1,1
72,5,1,57.21533992854981,1,8,1,1
72,6,1,59.37986691163585,1,8,1,1
72,7,1,57.19512974381111,1,8,1,1
72,8,1,56.582888592869296,1,8,1,1
72,9,1,58.62722399552851,1,8,1,1
73,0,0,53.85796319918168,4,10,0,0
73,1,0,53.34440287246351,4,10,0,0
73,2,0,52.16721534647341,4,10,0,0
73,3,0,52.4850059720483,4,10,0,0
73,4,0,53.01584096161306,4,10,0,0
73,5,0,52.987264170822456,4,10,0,0
73,6,0,53.27083403266864,4,10,0,0
73,7,0,50.33548499184791,4,10,0,0
73,8,0,52.06971070919269,4,10,0,0
73,9,0,52.29279376001965,4,10,0,0
74,0,0,56.9654562852346,4,4,0,0
74,1,0,55.39770427195312,4,4,0,0
74,2,0,53.60411449989718,4,4,0,0
74,3,0,54.78708372109405,4,4,0,0
74,4,0,53.14472333286334,4,4,0,0
74,5,0,54.45778720525709,4,4,0,0
74,6,0,52.96246909893145,4,4,0,0
74,7,0,51.07298485515163,4,4,0,0
74,8,0,53.832267790439765,4,4,0,0
74,9,1,58.52167600936357,4,4,0,0
75,0,0,56.08630659169939,6,9,0,1
75,1,0,54.10283158009712,6,9,0,1
75,2,0,54.37637807591127,6,9,0,1
75,3,0,56.05579151121173,6,9,0,1
75,4,0,54.85247734231825,6,9,0,1
75,5,0,54.994341015214914,6,9,0,1
75,6,0,53.33997025693109,6,9,0,1
75,7,0,52.678253244816574,6,9,0,1
75,8,0,53.86971820923006,6,9,0,1
75,9,0,53.38699865275903,6,9,0,1
76,0,0,57.2737979710657,4,6,0,0
76,1,0,55.56296181295995,4,6,0,0
76,2,0,53.27375426807103,4,6,0,0
76,3,0,54.25568793362629,4,6,0,0
76,4,0,53.4610076229075,4,6,0,0
76,5,0,54.494741162716295,4,6,0,0
76,6,0,52.316259122377865,4,6,0,0
76,7,0,53.2018539907192,4,6,0,0
76,8,1,58.83012623123983,4,6,0,0
76,9,1,58.67745822862223,4,6,0,0
77,0,0,57.28093022938075,3,11,0,1
77,1,0,54.498418952640165,3,11,0,1
77,2,0,54.05223837507928,3,11,0,1
77,3,0,53.938478413109,3,11,0,1
77,4,0,54.51104409547294,3,11,0,1
77,5,0,53.29604362755815,3,11,0,1
77,6,0,53.10982330768722,3,11,0,1
77,7,0,51.33404465682381,3,11,0,1
77,8,0,53.7882651344413,3,11,0,1
77,9,0,50.34340236457021,3,11,0,1
78,0,0,56.85513461042672,5,4,0,0
78,1,0,54.516457602590975,5,4,0,0
78,2,0,52.68822677412493,5,4,0,0
78,3,0,54.30557963403925,5,4,0,0
78,4,0,53.89842263626848,5,4,0,0
78,5,0,50.53628057622331,5,4,0,0
78,6,0,52.58391068851692,5,4,0,0
78,7,0,52.036133562468606,5,4,0,0
78,8,1,58.633283346334906,5,4,0,0
78,9,1,57.15785030028091,5,4,0,0
79,0,0,55.88586454407658,2,6,0,1
79,1,0,54.60137702816945,2,6,0,1
79,2,0,51.60875930919413,2,6,0,1
79,3,0,55.61345796677862,2,6,0,1
79,4,0,54.20354431932226,2,6,0,1
79,5,0,52.40178442349546,2,6,0,1
79,6,0,52.54112353436038,2,6,0,1
79,7,0,51.05709132543851,2,6,0,1
79,8,1,57.79870099913771,2,6,0,1
79,9,1,60.233194718026965,2,6,0,1
80,0,0,55.57494636826013,7,12,0,0
80,1,0,54.05547297897562,7,12,0,0
80,2,0,52.183511935256185,7,12,0,0
80,3,0,55.39229543975157,7,12,0,0
80,4,0,55.092350724598425,7,12,0,0
80,5,0,55.10171669769747,7,12,0,0
80,6,0,55.27146654467474,7,12,0,0
80,7,0,53.26174982708821,7,12,0,0
80,8,0,54.19079939311696,7,12,0,0
80,9,0,57.24956343453565,7,12,0,0
81,0,0,54.69897397099421,2,10,0,0
81,1,0,52.59429602790308,2,10,0,0
81,2,0,53.36653595946725,2,10,0,0
81,3,0,53.30979456955262,2,10,0,0
81,4,0,54.20300306515176,2,10,0,0
81,5,0,52.726802402818656,2,10,0,0
81,6,0,52.86292149579212,2,10,0,0
81,7,0,51.84877159884541,2,10,0,0
81,8,0,51.88470833747685,2,10,0,0
81,9,0,51.55863741330631,2,10,0,0
82,0,0,54.52418700329192,5,11,0,1
82,1,0,54.2426190443226,5,11,0,1
82,2,0,51.84761222999015,5,11,0,1
82,3,0,54.43766559544024,5,11,0,1
82,4,0,54.1921406143352,5,11,0,1
82,5,0,52.87121723595391,5,11,0,1
82,6,0,55.3641817115668,5,11,0,1
82,7,0,51.8607671267978,5,11,0,1
82,8,0,52.17473597609506,5,11,0,1
82,9,0,53.81183082163357,5,11,0,1
83,0,0,57.12201195338459,0,8,1,0
83,1,0,55.091957791432144,0,8,1,0
83,2,0,54.11325698738644,0,8,1,0
83,3,0,56.03243077189422,0,8,1,0
83,4,0,52.50201019425644,0,8,1,0
83,5,0,52.32761146435646,0,8,1,0
83,6,0,55.19353145541347,0,8,1,0
83,7,0,53.15970275928618,0,8,1,0
83,8,1,58.319298180123184,0,8,1,0
83,9,1,59.25925191841814,0,8,1,0
84,0,0,55.38846181716416,5,8,1,0
84,1,0,54.17781874053959,5,8,1,0
84,2,0,51.94109044670416,5,8,1,0
84,3,0,54.72689978365252,5,8,1,0
84,4,0,52.34045645519965,5,8,1,0
84,5,0,54.34950227696706,5,8,1,0
84,6,0,53.43679334640562,5,8,1,0
84,7,0,52.778742013936586,5,8,1,0
84,8,0,54.47580916019167,5,8,1,0
84,9,0,53.77949837787444,5,8,1,0
85,0,0,54.27894612546483,2,11,0,0
85,1,0,53.06604207894004,2,11,0,0
85,2,0,53.42819166708681,2,11,0,0
85,3,0,52.16095384307624,2,11,0,0
85,4,0,53.03117424521516,2,11,0,0
85,5,0,51.31714830484765,2,11,0,0
85,6,0,52.35251463122615,2,11,0,0
85,7,0,51.905991444397095,2,11,0,0
85,8,0,51.66142381351595,2,11,0,0
85,9,0,52.86209425560668,2,11,0,0
86,0,0,55.07615173556084,3,11,0,1
86,1,0,52.75826714931688,3,11,0,1
86,2,0,51.44603611251848,3,11,0,1
86,3,0,53.29860193457336,3,11,0,1
86,4,0,54.66845951419784,3,11,0,1
86,5,1,57.85013377690212,3,11,0,1
86,6,1,57.745496477173006,3,11,0,1
86,7,1,57.9082418288289,3,11,0,1
86,8,1,58.66238674972138,3,11,0,1
86,9,1,56.58729222224438,3,11,0,1
87,0,0,56.70494766963968,4,11,1,0
87,1,0,53.01111620956844,4,11,1,0
87,2,0,51.86050955191404,4,11,1,0
87,3,0,52.75347553087594,4,11,1,0
87,4,0,51.2461110577132,4,11,1,0
87,5,0,52.74715565018313,4,11,1,0
87,6,0,52.25624365693054,4,11,1,0
87,7,0,51.97889129689792,4,11,1,0
87,8,0,51.20723564397428,4,11,1,0
87,9,0,51.18708642643153,4,11,1,0
88,0,0,57.208025759204766,4,11,1,0
88,1,0,54.444320811661626,4,11,1,0
88,2,0,51.36832197486533,4,11,1,0
88,3,0,55.503849817020246,4,11,1,0
88,4,0,53.92047627955609,4,11,1,0
88,5,1,59.52451741119118,4,11,1,0
88,6,1,60.93421947643319,4,11,1,0
88,7,1,59.42008712956712,4,11,1,0
88,8,1,59.24050958674294,4,11,1,0
88,9,1,58.19962581460669,4,11,1,0
89,0,0,54.00038069856608,3,10,1,0
89,1,0,52.67430620249349,3,10,1,0
89,2,0,52.8712439329691,3,10,1,0
89,3,0,54.28781954034829,3,10,1,0
89,4,0,52.01593288373464,3,10,1,0
89,5,1,58.93503286273974,3,10,1,0
89,6,1,59.39288386180101,3,10,1,0
89,7,1,57.97180138893152,3,10,1,0
89,8,1,57.21475683110772,3,10,1,0
89,9,1,58.233439942305566,3,10,1,0
90,0,0,59.08332558720055,4,12,1,0
90,1,0,56.57411544620442,4,12,1,0
90,2,0,57.07642141316161,4,12,1,0
90,3,0,57.31644232389345,4,12,1,0
90,4,0,57.34397396326981,4,12,1,0
90,5,0,57.61844911286363,4,12,1,0
90,6,0,57.67536245057874,4,12,1,0
90,7,0,55.18363348871516,4,12,1,0
90,8,0,55.396242082064816,4,12,1,0
90,9,0,54.96338748068664,4,12,1,0
91,0,0,56.00299174680535,4,10,1,0
91,1,0,58.42687194556629,4,10,1,0
91,2,0,54.95033539039456,4,10,1,0
91,3,0,55.15674131478325,4,10,1,0
91,4,1,59.983470002331934,4,10,1,0
91,5,1,59.82748443803394,4,10,1,0
91,6,1,59.89614682448496,4,10,1,0
91,7,1,56.73340198460214,4,10,1,0
91,8,1,58.66201859185733,4,10,1,0
91,9,1,59.95690775002733,4,10,1,0
92,0,0,55.0198498633075,3,8,1,0
92,1,0,53.72130792647126,3,8,1,0
92,2,0,52.45499333213002,3,8,1,0
92,3,0,54.22737146309262,3,8,1,0
92,4,0,53.881759585012354,3,8,1,0
92,5,0,55.312167891762215,3,8,1,0
92,6,0,54.65343458103373,3,8,1,0
92,7,0,52.931896797613405,3,8,1,0
92,8,0,55.269021106666926,3,8,1,0
92,9,0,55.29884162015696,3,8,1,0
93,0,0,55.605750792666605,4,7,0,0
93,1,0,54.29193254032166,4,7,0,0
93,2,0,52.57698093816815,4,7,0,0
93,3,0,53.33311547524224,4,7,0,0
93,4,0,51.97433537723873,4,7,0,0
93,5,0,53.92519898088495,4,7,0,0
93,6,0,54.0477687684797,4,7,0,0
93,7,0,52.70062162011521,4,7,0,0
93,8,0,53.76643552173197,4,7,0,0
93,9,0,51.81229253186589,4,7,0,0
94,0,0,56.52355446072123,2,11,0,1
94,1,0,55.19865271787358,2,11,0,1
94,2,0,54.57344589271917,2,11,0,1
94,3,1,59.74318644127344,2,11,0,1
94,4,1,58.69128895878645,2,11,0,1
94,5,1,59.120807009674,2,11,0,1
94,6,1,58.94366268132618,2,11,0,1
94,7,1,58.06089902416831,2,11,0,1
94,8,1,59.03536072172712,2,11,0,1
94,9,1,58.14493519250292,2,11,0,1
95,0,0,56.40107974624052,4,11,0,0
95,1,0,53.15610023783588,4,11,0,0
95,2,0,54.01611529314849,4,11,0,0
95,3,0,56.77451314741048,4,11,0,0
95,4,0,55.157957406716406,4,11,0,0
95,5,0,53.794073566819925,4,11,0,0
95,6,0,56.62243844857137,4,11,0,0
95,7,0,54.88306369820258,4,11,0,0
95,8,1,59.18769248976916,4,11,0,0
95,9,1,59.19588272117068,4,11,0,0
96,0,0,57.029331681385614,4,9,0,1
96,1,1,59.59464712222663,4,9,0,1
96,2,1,58.61330730160847,4,9,0,1
96,3,1,59.00993275303457,4,9,0,1
96,4,1,60.41292976176268,4,9,0,1
96,5,1,58.86175425000312,4,9,0,1
96,6,1,61.081715144284175,4,9,0,1
96,7,1,57.98683680791156,4,9,0,1
96,8,1,59.19324774514342,4,9,0,1
96,9,1,61.8027834015864,4,9,0,1
97,0,0,56.40935539529636,4,10,1,0
97,1,0,55.39094393098371,4,10,1,0
97,2,0,53.160748208805,4,10,1,0
97,3,0,55.71115726051568,4,10,1,0
97,4,0,52.34483625685403,4,10,1,0
97,5,0,53.741874053660446,4,10,1,0
97,6,0,55.05569820033216,4,10,1,0
97,7,0,51.80337789531812,4,10,1,0
97,8,0,54.1135947880348,4,10,1,0
97,9,0,54.6120701719338,4,10,1,0
98,0,0,57.48891270653357,3,8,1,1
98,1,0,53.95109980024646,3,8,1,1
98,2,0,53.41849074362746,3,8,1,1
98,3,0,55.01824959437938,3,8,1,1
98,4,0,54.087422629618914,3,8,1,1
98,5,0,53.47393155748625,3,8,1,1
98,6,0,56.45657140065215,3,8,1,1
98,7,0,53.68811887178513,3,8,1,1
98,8,1,58.74331681875999,3,8,1,1
98,9,1,60.46202913825726,3,8,1,1
99,0,0,58.33683550246359,5,5,0,0
99,1,0,52.38535787781792,5,5,0,0
99,2,0,54.909353757449466,5,5,0,0
99,3,0,55.332649519577096,5,5,0,0
99,4,0,54.50972564139747,5,5,0,0
99,5,0,54.49777360738234,5,5,0,0
99,6,0,54.36676831955391,5,5,0,0
99,7,0,53.48597676197584,5,5,0,0
99,8,0,55.17542776594165,5,5,0,0
99,9,0,52.35529354164742,5,5,0,0
100,0,0,55.057785845158,3,12,1,0
100,1,0,53.41698241316938,3,12,1,0
100,2,0,54.14270995470076,3,12,1,0
100,3,0,53.87250526447987,3,12,1,0
100,4,0,52.80079171910097,3,12,1,0
100,5,0,52.47620282600925,3,12,1,0
100,6,0,52.67920677651695,3,12,1,0
100,7,0,52.35210495197581,3,12,1,0
100,8,1,57.64754731400076,3,12,1,0
100,9,1,58.95852259923299,3,12,1,0
