step,1,global_seqlen/min,global_seqlen/max,global_seqlen/minmax_diff,global_seqlen/balanced_min,global_seqlen/balanced_max,global_seqlen/mean,actor/entropy,actor/kl_loss,actor/kl_coef,actor/pg_loss,actor/pg_clipfrac,actor/ppo_kl,actor/pg_clipfrac_lower,actor/grad_norm,perf/mfu/actor,perf/max_memory_allocated_gb,perf/max_memory_reserved_gb,perf/cpu_memory_used_gb,actor/lr,training/global_step,training/epoch,critic/score/mean,critic/score/max,critic/score/min,critic/rewards/mean,critic/rewards/max,critic/rewards/min,critic/advantages/mean,critic/advantages/max,critic/advantages/min,critic/returns/mean,critic/returns/max,critic/returns/min,response_length/mean,response_length/max,response_length/min,response_length/clip_ratio,response_length_non_aborted/mean,response_length_non_aborted/max,response_length_non_aborted/min,response_length_non_aborted/clip_ratio,response/aborted_ratio,prompt_length/mean,prompt_length/max,prompt_length/min,prompt_length/clip_ratio,timing_s/start_profile,timing_s/generate_sequences,timing_s/generation_timing/max,timing_s/generation_timing/min,timing_s/generation_timing/topk_ratio,timing_s/gen,timing_s/reward,timing_s/old_log_prob,timing_s/ref,timing_s/adv,timing_s/update_actor,timing_s/step,timing_s/stop_profile,timing_per_token_ms/ref,timing_per_token_ms/update_actor,timing_per_token_ms/adv,timing_per_token_ms/gen,perf/total_num_tokens,perf/time_per_step,perf/throughput,timing_s/testing,timing_s/save_checkpoint,eval_pass,call,causci/control_acc,causci/effect_acc,causci/method_acc,causci/mre,causci/outcome_acc,causci/treatment_acc,cladder/overall_acc,cladder/rung1_acc,cladder/rung2_acc,cladder/rung3_acc
78.0,,25750.0,31470.0,5720.0,28221.0,28341.0,28251.0,0.03612573444843292,0.0014467494945711223,0.01,0.001061347424983978,0.0,0.0,0.0,0.06743194162845612,0.11952496847518589,89.94270181655884,92.35546875,335.5970764160156,2e-05,78.0,0.0,-0.6766071915626526,1.0,-1.0,-0.6766071915626526,1.0,-1.0,-0.012078060768544674,1.4999300241470337,-1.4999982118606567,-0.012078060768544674,1.4999300241470337,-1.4999982118606567,232.85000610351562,919.0,108.0,0.0,232.85000610351562,919.0,108.0,0.0,0.0,1179.699951171875,1997.0,1103.0,0.0,3.292699693702161e-05,5.328961372375488,8.990839004516602,2.4476633071899414,0.25,20.147677961998852,1.1095644070010167,2.366083045002597,1.5476101320018643,0.001911523002490867,12.383786330996372,37.55926170000021,2.7902999136131257e-05,0.013695180099835972,0.10958715028668341,1.6915533985441815e-05,1.0815803071719374,113004.0,37.55926170000021,752.1713346138496,,,,,,,,,,,,,,
79.0,,26626.0,28966.0,2340.0,27540.0,27541.0,27540.25,0.041239842772483826,0.0014494044268940343,0.01,0.0012704384699463848,0.0,0.0,0.0,0.04584771394729614,0.11700256079749616,89.94270181655884,92.35546875,320.83123779296875,2e-05,79.0,0.0,-0.737500011920929,0.75,-1.0,-0.737500011920929,0.75,-1.0,-0.013483542948961258,1.4999982118606567,-1.4999982118606567,-0.013483542948961258,1.4999982118606567,-1.4999982118606567,236.8625030517578,506.0,95.0,0.0,236.8625030517578,506.0,95.0,0.0,0.0,1140.1500244140625,1258.0,1103.0,0.0,3.4687000152189285e-05,4.454045295715332,5.27675199508667,4.065162181854248,0.25,16.507873420996475,1.1180314559969702,2.30211686900293,1.4823386870048125,0.0019110110006295145,12.300225245999172,33.71518914800254,2.8479000320658088e-05,0.013456111391552478,0.11165680454969701,1.7347436938930423e-05,0.8711738572482176,110161.0,33.71518914800254,816.8499331000083,,,,,,,,,,,,,,
80.0,,25484.0,28759.0,3275.0,27078.0,27173.0,27102.0,0.03944758325815201,0.0007747761117934716,0.01,0.0,0.0,0.0,0.0,0.0024180361069738865,0.11159216717740578,89.94270181655884,92.35546875,329.2788391113281,2e-05,80.0,0.0,-0.7274999618530273,0.75,-1.0,-0.7274999618530273,0.75,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,156.60000610351562,358.0,108.0,0.0,156.60000610351562,358.0,108.0,0.0,0.0,1198.5,2000.0,1095.0,0.0,3.38220052071847e-05,2.6221399307250977,3.7137093544006348,2.0466182231903076,0.25,14.710356174997287,0.9128733559991815,2.9916684060008265,1.4524213920012699,0.0018946269992738962,12.69727072599926,32.769102680002106,2.9119000828359276e-05,0.013397732565874012,0.1171248498819207,1.747681904724648e-05,1.1741982898305625,108408.0,32.769102680002106,827.0595708603107,,,,,,,,,,,,,,
81.0,,26533.0,36862.0,10329.0,30806.0,30807.0,30806.75,0.024442343041300774,0.00118480034978802,0.01,-0.000391102880239487,0.0,0.0,0.0,0.08490384370088577,0.130372983628286,89.94270181655884,92.35546875,349.85205078125,2e-05,81.0,0.0,-0.8662500381469727,0.75,-1.0,-0.8662500381469727,0.75,-1.0,-0.00018632902356330305,0.8660245537757874,-0.8660245537757874,-0.00018632902356330305,0.8660245537757874,-0.8660245537757874,290.48748779296875,1037.0,115.0,0.0,290.48748779296875,1037.0,115.0,0.0,0.0,1249.8499755859375,2247.0,1095.0,0.0,3.785499575315043e-05,6.764655113220215,10.428072929382324,3.9216630458831787,0.25,21.37169842399453,1.01649181600078,2.3957514479989186,1.7001938549947226,0.0019224019997636788,12.448752532000071,38.93744475899439,2.9599999834317714e-05,0.013797251048834449,0.10102292948785632,1.56004933964446e-05,0.9196479376907152,123227.0,38.93744475899439,791.1857131529868,,,,,,,,,,,,,,
82.0,,25917.0,29785.0,3868.0,28084.0,28085.0,28084.25,0.035810016095638275,0.001142822845704359,0.01,-0.0005395490862429141,0.0,0.0,0.0,0.08639528602361679,0.11955085315792902,89.94270181655884,92.35546875,329.10699462890625,2e-05,82.0,0.0,-0.5618749856948853,0.75,-1.0,-0.5618749856948853,0.75,-1.0,0.017246467992663383,1.499993920326233,-1.4999982118606567,0.017246467992663383,1.499993920326233,-1.4999982118606567,205.8125,549.0,110.0,0.0,205.8125,549.0,110.0,0.0,0.0,1198.4000244140625,1914.0,1103.0,0.0,3.548600216163322e-05,3.7737135887145996,5.747891426086426,2.544665813446045,0.25,16.900274661995354,1.0727537970014964,2.2970781629992416,1.5167575870000292,0.0019218270026613027,12.29660205500113,34.08800128800067,2.8222995752003044e-05,0.013501852346066115,0.10946172725817079,1.7107693837838848e-05,1.0264363596717494,112337.0,34.08800128800067,823.8749395343971,,,,,,,,,,,,,,
83.0,,25578.0,28295.0,2717.0,26889.0,26890.0,26889.25,0.03409196063876152,0.0011059951677452773,0.01,0.0007650699466466903,0.0,0.0,0.0,0.034186605364084244,0.11377533111661603,89.94270181655884,92.35546875,321.7649841308594,2e-05,83.0,0.0,-0.90625,-0.5,-1.0,-0.90625,-0.5,-1.0,0.00036467512836679816,0.49999797344207764,-1.499993920326233,0.00036467512836679816,0.49999797344207764,-1.499993920326233,205.66250610351562,733.0,118.0,0.0,205.66250610351562,733.0,118.0,0.0,0.0,1138.800048828125,1277.0,1097.0,0.0,3.4399003197904676e-05,4.428138732910156,7.177167892456055,2.6183314323425293,0.25,18.222606044000713,0.9642194909974933,2.3261892040027305,1.4792480609976337,0.001965217998076696,12.340549968001142,35.3373985740036,2.9438997444231063e-05,0.013753154708644102,0.114734977435231,1.8271409560295432e-05,1.107555220567721,107557.0,35.3373985740036,760.9289615275023,,,,,,,,,,,,,,
84.0,-0.5464371037995739,26866.0,34784.0,7918.0,30034.0,30515.0,30154.75,0.02838555909693241,0.0014291901799151675,0.01,0.0007877191435545685,0.0,0.0,0.0,0.027446750551462173,0.1278997716662484,89.94270181655884,92.35546875,344.1086730957031,2e-05,84.0,0.0,-0.9106249809265137,0.75,-1.0,-0.9106249809265137,0.75,-1.0,-0.0031230857130140066,1.4999982118606567,-0.49999943375587463,-0.0031230857130140066,1.4999982118606567,-0.49999943375587463,306.1875,2000.0,104.0,0.012500000186264515,306.1875,2000.0,104.0,0.012500000186264515,0.0,1201.550048828125,2046.0,1103.0,0.0,3.622299846028909e-05,10.694770812988281,19.171958923339844,4.463623523712158,0.25,30.03369651099638,0.9827260679958272,2.4536294620047556,1.7325946179989842,0.0019003549969056621,12.412877841001318,47.62003894899681,3.139099862892181e-05,0.014364193186802944,0.10290980559448609,1.5755021985803746e-05,1.2261153913450247,120619.0,47.62003894899681,633.2365673261437,398.19343861700327,,,,,,,,,,,,,
85.0,,25927.0,29202.0,3275.0,27741.0,27741.0,27741.0,0.0342797227203846,0.0011296481389581458,0.01,-0.0002157186716794969,0.0,0.0,0.0,0.044544022530317307,0.11522296144651696,89.94270181655884,92.35546875,335.13128662109375,2e-05,85.0,0.0,-0.840624988079071,0.75,-1.0,-0.840624988079071,0.75,-1.0,0.002674743765965104,1.4999982118606567,-0.49999943375587463,0.002674743765965104,1.4999982118606567,-0.49999943375587463,245.35000610351562,942.0,120.0,0.0,245.35000610351562,942.0,120.0,0.0,0.0,1141.699951171875,1282.0,1095.0,0.0,3.673400351544842e-05,6.369869232177734,9.27282428741455,2.5563700199127197,0.25,19.59419445000094,1.7971247769964975,2.39406087599491,1.5057485069992254,0.0019266610033810139,12.594814351003151,37.890598560996295,3.0367002182174474e-05,0.013569702849565853,0.11350360793593554,1.7362937559758244e-05,0.998277687487311,110964.0,37.890598560996295,732.1341191098508,,,,,,,,,,,,,,
86.0,,26427.0,28179.0,1752.0,27359.0,27360.0,27359.5,0.03295043483376503,0.0014120964735047893,0.01,-3.734938800334948e-05,0.0,0.0,0.0,0.022848406806588173,0.10312129411977987,89.94270181655884,92.35546875,323.18511962890625,2e-05,86.0,0.0,-0.793749988079071,0.75,-1.0,-0.793749988079071,0.75,-1.0,-0.002997815376147628,0.8660245537757874,-0.8660245537757874,-0.002997815376147628,0.8660245537757874,-0.8660245537757874,220.27499389648438,481.0,96.0,0.0,220.27499389648438,481.0,96.0,0.0,0.0,1147.699951171875,1279.0,1103.0,0.0,3.475099947536364e-05,4.191128253936768,4.9440507888793945,3.0063812732696533,0.25,16.961992110998835,1.1333577900004457,2.4133390320057515,1.462706033998984,0.002041312000073958,13.860612298994965,35.83669979299884,2.7934998797718436e-05,0.013365613717346661,0.1266526462380066,1.865268005696338e-05,0.9625463688002971,109438.0,35.83669979299884,763.4492059267418,,,,,,,,,,,,,,
87.0,,25201.0,27829.0,2628.0,26752.0,26753.0,26752.5,0.03845939412713051,0.0013068141500116326,0.01,0.0010668253526091576,0.0,0.0,0.0,0.04231809824705124,0.11045698315127603,89.94270181655884,92.35546875,317.80059814453125,2e-05,87.0,0.0,-0.762499988079071,0.75,-1.0,-0.762499988079071,0.75,-1.0,-0.00840706005692482,1.499993920326233,-0.8660245537757874,-0.00840706005692482,1.499993920326233,-0.8660245537757874,199.4250030517578,585.0,97.0,0.0,199.4250030517578,585.0,97.0,0.0,0.0,1138.199951171875,1265.0,1095.0,0.0,3.670200385386124e-05,3.9403560161590576,5.896763324737549,2.408201217651367,0.25,17.0028476679945,0.9948765309964074,2.356497369000863,1.445593454001937,0.0019298589977552183,12.640209111996228,34.444476090000535,2.78389998129569e-05,0.013508956676964182,0.11812175602276635,1.8034379943511993e-05,1.0657419874636143,107010.0,34.444476090000535,776.6847702980865,,,,,,,,,,,,,,
88.0,,25613.0,31780.0,6167.0,28693.0,28694.0,28693.5,0.022610288113355637,0.0009341006106842542,0.01,0.0,0.0,0.0,0.0,0.0014540603151544929,0.11927233076766225,89.94270181655884,92.35546875,341.5732421875,2e-05,88.0,0.0,-0.862500011920929,0.75,-1.0,-0.862500011920929,0.75,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,275.375,1102.0,96.0,0.0,275.375,1102.0,96.0,0.0,0.0,1159.300048828125,1281.0,1097.0,0.0,3.363100404385477e-05,6.913748741149902,10.792914390563965,3.4146642684936523,0.25,21.84699289400305,1.0969871029956266,2.5257818550016964,1.5729970850006794,0.001958465996722225,12.61469924999983,39.6620783929975,2.7520000003278255e-05,0.013705169158526142,0.1099090320978604,1.7063672928731464e-05,0.9916928231503882,114774.0,39.6620783929975,723.4492281439783,,,,,,,,,,,,,,
89.0,,26432.0,30524.0,4092.0,27876.0,27877.0,27876.75,0.027293991297483444,0.0015282114909336997,0.01,-0.0006789132207632063,0.0,0.0,0.0,0.046224310994148254,0.11588475103434895,89.94270181655884,92.35546875,328.1324462890625,2e-05,89.0,0.0,-0.7268750071525574,0.75,-1.0,-0.7268750071525574,0.75,-1.0,0.002844444941729307,1.4999982118606567,-0.8660245537757874,0.002844444941729307,1.4999982118606567,-0.8660245537757874,212.3874969482422,449.0,95.0,0.0,212.3874969482422,449.0,95.0,0.0,0.0,1181.449951171875,1885.0,1100.0,0.0,3.51350026903674e-05,4.129958629608154,4.57981014251709,3.6305320262908936,0.25,15.640416310001456,6.408418529994378,2.3750601499996264,1.4957137710007373,0.00195891300245421,12.583493190002628,38.50770631699561,2.7870999474544078e-05,0.01341363117114385,0.11284935645298168,1.7567623579274934e-05,0.9205118186099379,111507.0,38.50770631699561,723.926524486254,,,,,,,,,,,,,,
90.0,,27109.0,31857.0,4748.0,28426.0,28427.0,28426.5,0.02831360697746277,0.0016727666629594753,0.01,0.0005635977536439893,0.0,0.0,0.0,0.035566214472055435,0.11731265402337625,89.94270181655884,92.35546875,333.0895690917969,2e-05,90.0,0.0,-0.9312499761581421,-0.5,-1.0,-0.9312499761581421,-0.5,-1.0,0.0011712359264492989,0.49999797344207764,-1.499993920326233,0.0011712359264492989,0.49999797344207764,-1.499993920326233,261.4750061035156,943.0,116.0,0.0,261.4750061035156,943.0,116.0,0.0,0.0,1159.8499755859375,1281.0,1101.0,0.0,3.414299862924963e-05,5.7734785079956055,9.489158630371094,3.88051700592041,0.25,20.77606142199511,0.9623677320050774,2.3512264110031538,1.50332643299771,0.0019973119997303,12.6893920529983,38.286961486999644,2.7166999643668532e-05,0.01322117067698899,0.1115982626510325,1.7565581409338997e-05,0.9932145244284879,113706.0,38.286961486999644,742.4590224965287,,,,,,,,,,,,,,
91.0,,27007.0,31896.0,4889.0,30002.0,30578.0,30390.25,0.022385703399777412,0.0016741594294353492,0.01,5.5222511291504185e-05,0.0,0.0,0.0,0.02930690534412861,0.12425214289945678,89.94270181655884,92.35546875,368.23931884765625,2e-05,91.0,0.0,-0.734375,1.0,-1.0,-0.734375,1.0,-1.0,-2.057369601971004e-05,0.49999943375587463,-1.4999982118606567,-2.057369601971004e-05,0.49999943375587463,-1.4999982118606567,303.76251220703125,2000.0,108.0,0.02500000037252903,303.76251220703125,2000.0,108.0,0.02500000037252903,0.0,1215.75,2107.0,1095.0,0.0,3.839800046989694e-05,8.613346099853516,19.065383911132812,3.789785623550415,0.25,30.086925479998172,0.981495209998684,2.370792210000218,1.7088196609984152,0.0019052499992540106,12.889671190001536,48.04224869099562,2.6175002858508378e-05,0.014057301774404745,0.10603459324949233,1.5673201102771534e-05,1.2380941311056406,121561.0,48.04224869099562,632.5734291803858,,,,,,,,,,,,,,
92.0,,27670.0,33089.0,5419.0,29517.0,29987.0,29869.0,0.026142368093132973,0.0017431094151106664,0.01,-0.0001773448288440704,0.0,0.0,0.0,0.02986982651054859,0.11250500264064468,89.94270181655884,92.35546875,372.8155212402344,2e-05,92.0,0.0,-0.8687499761581421,0.75,-1.0,-0.8687499761581421,0.75,-1.0,0.0018317743670195341,0.49999797344207764,-1.499993920326233,0.0018317743670195341,0.49999797344207764,-1.499993920326233,327.54998779296875,2000.0,104.0,0.03750000149011612,327.54998779296875,2000.0,104.0,0.03750000149011612,0.0,1165.9000244140625,1282.0,1101.0,0.0,3.471899981377646e-05,9.845129013061523,19.362274169921875,4.386886119842529,0.25,30.35310455099534,1.0194514890026767,3.0730502830047044,1.638618231001601,0.0019303700028103776,13.982501352998952,50.07122330000129,2.9151000489946455e-05,0.013715040937105369,0.11703188383440148,1.6156968787123588e-05,1.1583385952906176,119476.0,50.07122330000129,596.5302629224805,,,,,,,,,,,,,,
93.0,,27239.0,30315.0,3076.0,28725.0,28797.0,28743.75,0.022128727287054062,0.001373082619320485,0.01,0.0,0.0,0.0,0.0,0.0014616177650168538,0.11961079253791178,89.94270181655884,92.35546875,334.2898864746094,2e-05,93.0,0.0,-0.8125,0.75,-1.0,-0.8125,0.75,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,274.98748779296875,998.0,113.0,0.0,274.98748779296875,998.0,113.0,0.0,0.0,1162.199951171875,1282.0,1093.0,0.0,4.319899744587019e-05,6.40593147277832,9.890355110168457,3.6193737983703613,0.25,21.34139753800264,1.1275693560019135,2.4369274569980917,1.544245511002373,0.00182535000203643,12.59865691899904,39.05329283000174,2.726299862843007e-05,0.013431141648205027,0.10957735959120714,1.5876060030758252e-05,0.9701076202555861,114975.0,39.05329283000174,736.0134809917569,,,,,,,,,,,,,,
94.0,,26660.0,29301.0,2641.0,27663.0,28038.0,27944.0,0.029186056926846504,0.001845732522706385,0.01,0.0001768679916858678,0.0,0.0,0.0,0.07186146825551987,0.10851381664990556,89.94270181655884,92.35546875,337.7662353515625,2e-05,94.0,0.0,-0.784375011920929,0.75,-1.0,-0.784375011920929,0.75,-1.0,0.011520699597895145,1.4999982118606567,-0.8660245537757874,0.011520699597895145,1.4999982118606567,-0.8660245537757874,247.5,1220.0,115.0,0.0,247.5,1220.0,115.0,0.0,0.0,1149.699951171875,1277.0,1093.0,0.0,3.622299846028909e-05,6.324444770812988,11.810467720031738,3.830777406692505,0.25,23.070275885002047,1.1683239310004865,3.1141633259976516,1.534829970994906,0.0019453139975667,13.482235131996276,42.374301960000594,2.7166999643668532e-05,0.013731301630000232,0.1206183360649538,1.7403682342960027e-05,1.1651654487374772,111776.0,42.374301960000594,659.4562908995613,,,,,,,,,,,,,,
95.0,,26629.0,33483.0,6854.0,29733.0,30334.0,29883.5,0.02538180537521839,0.001074454125482589,0.01,0.0,0.0,0.0,0.0,0.0017642227467149496,0.12240856846401457,89.94270181655884,92.35546875,354.8345947265625,2e-05,95.0,0.0,-0.875,-0.5,-1.0,-0.875,-0.5,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,325.625,2000.0,119.0,0.012500000186264515,325.625,2000.0,119.0,0.012500000186264515,0.0,1168.550048828125,1280.0,1105.0,0.0,3.478299913695082e-05,9.882701873779297,19.141054153442383,2.9385645389556885,0.25,30.612225119999493,1.0040227770005004,2.3997706530062715,1.6790421770056128,0.0018713319950620644,12.836328017998312,48.53587314699689,2.806299744406715e-05,0.014046565638275409,0.10738641740423906,1.5655227759985146e-05,1.1751334019193664,119534.0,48.53587314699689,615.6992356868521,,,,,,,,,,,,,,
96.0,,26160.0,30541.0,4381.0,27355.0,27355.0,27355.0,0.041067127138376236,0.0011188658513128758,0.01,0.0,0.0,0.0,0.0,0.0017366416286677122,0.11298624607744971,89.94270181655884,92.35546875,332.4969787597656,2e-05,96.0,0.0,-0.6625000238418579,1.0,-1.0,-0.6625000238418579,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,199.4499969482422,496.0,114.0,0.0,199.4499969482422,496.0,114.0,0.0,0.0,1168.300048828125,1938.0,1100.0,0.0,3.567899693734944e-05,3.983227014541626,5.072604179382324,3.531892776489258,0.25,16.44245255300484,0.8990683680021903,2.4167424379993463,1.485771501000272,0.0020113600039621815,12.655450935999397,33.90400520499679,2.8798996936529875e-05,0.013578609952479182,0.1156593944068671,1.8382014293202172e-05,1.0304871241542266,109420.0,33.90400520499679,806.8368275252743,,,,,,,,,,,,,,
97.0,,26398.0,33683.0,7285.0,29217.0,29218.0,29217.5,0.03147537633776665,0.001395891917672998,0.01,0.0,0.0,0.0,0.0,0.007944593206048012,0.121062494916101,89.94270181655884,92.35546875,344.348876953125,2e-05,97.0,0.0,-0.6924999952316284,1.0,-1.0,-0.6924999952316284,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,195.97500610351562,428.0,117.0,0.0,195.97500610351562,428.0,117.0,0.0,0.0,1264.9000244140625,2144.0,1097.0,0.0,3.596700116759166e-05,4.145040035247803,4.397157192230225,3.7283055782318115,0.25,15.620500513003208,0.8855146219939343,2.4497520769946277,1.5628732420009328,0.0019469780017971061,12.666228834001231,33.18939263100037,2.9022994567640126e-05,0.013372749567903934,0.1083787869769935,1.6659348008874015e-05,0.996332473083506,116870.0,33.18939263100037,880.3264441998119,,,,,,,,,,,,,,
98.0,-0.5461186323860648,25424.0,32261.0,6837.0,29549.0,29922.0,29642.5,0.02372337505221367,0.0012613512640427872,0.01,-0.00026785653084516537,0.0,0.0,0.0,0.04609929397702217,0.12179970990285034,89.94270181655884,92.35546875,359.0757141113281,2e-05,98.0,0.0,-0.753125011920929,0.75,-1.0,-0.753125011920929,0.75,-1.0,-0.008767997846007347,1.4999982118606567,-1.4999982118606567,-0.008767997846007347,1.4999982118606567,-1.4999982118606567,279.42498779296875,2000.0,122.0,0.012500000186264515,279.42498779296875,2000.0,122.0,0.012500000186264515,0.0,1202.699951171875,2228.0,1095.0,0.0,3.183900116709992e-05,9.554031372070312,19.233154296875,3.28525447845459,0.25,30.294065186004445,1.0356744119999348,2.447238943001139,1.7148797810004908,0.0018916519984486513,12.800020756003505,48.29636917600146,2.803099778247997e-05,0.014463015779712329,0.10795328292151055,1.5953883768648488e-05,1.355196617428847,118570.0,48.29636917600146,613.7624940702458,401.8393536450021,,,,,,,,,,,,,
99.0,,25411.0,29727.0,4316.0,27474.0,27475.0,27474.5,0.03191503509879112,0.0012179859684692928,0.01,2.7543455362320086e-05,0.0,0.0,0.0,0.025437720119953156,0.11092387479647035,89.94270181655884,92.35546875,330.361328125,2e-05,99.0,0.0,-0.828125,1.0,-1.0,-0.828125,1.0,-1.0,0.0020617193076759577,1.4999982118606567,-0.49999943375587463,0.0020617193076759577,1.4999982118606567,-0.49999943375587463,200.0749969482422,496.0,98.0,0.0,200.0749969482422,496.0,98.0,0.0,0.0,1173.6500244140625,1893.0,1101.0,0.0,3.4814001992344856e-05,3.669421672821045,5.17665958404541,2.5893123149871826,0.25,15.389714286000526,1.7828265799980727,2.4158773649978684,1.462287809998088,0.00196733000484528,12.950031252999906,34.006779758994526,2.873500488931313e-05,0.013305863709968226,0.11783682371835617,1.7901417722299588e-05,0.9614965816569115,109898.0,34.006779758994526,807.9124278955937,,,,,,,,,,,,,,
100.0,,27205.0,30386.0,3181.0,29175.0,30013.0,29385.0,0.024617385119199753,0.0017097866362746571,0.01,0.0,0.0,0.0,0.0,0.0042642876505851746,0.12155848068147793,89.94270181655884,92.35546875,340.25762939453125,2e-05,100.0,0.0,-0.6675000190734863,1.0,-1.0,-0.6675000190734863,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,2000.0,107.0,0.012500000186264515,240.0,2000.0,107.0,0.012500000186264515,0.0,1229.25,2003.0,1099.0,0.0,3.219099744455889e-05,7.812144756317139,18.934070587158203,3.757046937942505,0.25,30.119113202003064,1.126404882998031,2.4149085320023005,1.6090579089941457,0.0019374750045244582,12.707037562999176,47.98097013900406,2.892699558287859e-05,0.013689449625609543,0.10810819774544135,1.6483537557635342e-05,1.5687038126043262,117540.0,47.98097013900406,612.4303013229975,,,,,,,,,,,,,,
101.0,,25805.0,30710.0,4905.0,28940.0,28941.0,28940.5,0.0326971709728241,0.0011055281729204583,0.01,0.0007405131310224529,0.0,0.0,0.0,0.04782233014702797,0.12018429938112574,89.94270181655884,92.35546875,344.0094909667969,2e-05,101.0,0.0,-0.8068750500679016,0.75,-1.0,-0.8068750500679016,0.75,-1.0,0.007687825243920088,1.499993920326233,-1.4999982118606567,0.007687825243920088,1.499993920326233,-1.4999982118606567,243.125,970.0,119.0,0.0,243.125,970.0,119.0,0.0,0.0,1203.9000244140625,2248.0,1097.0,0.0,3.455799742368981e-05,6.247175693511963,9.52665901184082,2.304044008255005,0.25,20.816050125999027,1.1524509119990398,2.3665497609981685,1.594239115001983,0.002506737000658177,12.651516796002397,38.586204746003204,3.599900082917884e-05,0.01377169636842818,0.10928903090826349,2.1654230236676776e-05,1.0702339396400529,115762.0,38.586204746003204,750.0219363501326,,,,,,,,,,,,,,
102.0,,26433.0,29337.0,2904.0,27968.0,27970.0,27969.25,0.030664412304759026,0.0014808042475488038,0.01,0.0,0.0,0.0,0.0,0.002015808830037713,0.11435942654408235,89.94270181655884,92.35546875,327.9273986816406,2e-05,102.0,0.0,-0.637499988079071,1.0,-1.0,-0.637499988079071,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,197.46249389648438,460.0,96.0,0.0,197.46249389648438,460.0,96.0,0.0,0.0,1201.0,1775.0,1095.0,0.0,6.937399302842095e-05,3.9570183753967285,4.7377848625183105,3.2072601318359375,0.25,16.09581320599682,0.9892754320026143,2.3853751810020185,1.498077675998502,0.0019024360008188523,12.796299011002702,33.769352492003236,2.8830996598117054e-05,0.01339039906324358,0.11437828160392845,1.700471053763376e-05,1.0189158198390087,111877.0,33.769352492003236,828.2435977007042,,,,,,,,,,,,,,
103.0,,26249.0,31368.0,5119.0,28740.0,28957.0,28836.25,0.024502761662006378,0.001222601668268908,0.01,0.0008535907045006755,0.0,0.0,0.0,0.019479550421237946,0.11112685350602416,89.94270181655884,92.35546875,346.6785583496094,2e-05,103.0,0.0,-0.8500000238418579,0.75,-1.0,-0.8500000238418579,0.75,-1.0,-0.056538160890340805,0.8660224080085754,-0.8660224080085754,-0.056538160890340805,0.8660224080085754,-0.8660224080085754,285.86248779296875,1596.0,96.0,0.0,285.86248779296875,1596.0,96.0,0.0,0.0,1155.949951171875,1282.0,1095.0,0.0,3.427100455155596e-05,8.838656425476074,15.28127670288086,3.552006721496582,0.25,26.549704070996086,1.1402437439974165,3.086674858001061,1.5708838339996873,0.0019044200016651303,13.608348921996367,45.960282649000874,2.7647001843433827e-05,0.013619002418827755,0.11797953029603682,1.6510642001518316e-05,1.1609473116881406,115345.0,45.960282649000874,627.4167245711416,,,,,,,,,,,,,,
104.0,,27543.0,30142.0,2599.0,29029.0,29030.0,29029.75,0.02223925106227398,0.0013096213256358169,0.01,0.0004959087073802954,0.0,0.0,0.0,0.033551301807165146,0.11911402456426118,89.94270181655884,92.35546875,339.4765930175781,2e-05,104.0,0.0,-0.6018750071525574,0.75,-1.0,-0.6018750071525574,0.75,-1.0,-0.0027939663268625736,1.4999982118606567,-0.49999943375587463,-0.0027939663268625736,1.4999982118606567,-0.49999943375587463,259.48748779296875,1007.0,114.0,0.0,259.48748779296875,1007.0,114.0,0.0,0.0,1192.0,1857.0,1100.0,0.0,3.5742996260523796e-05,5.873618125915527,9.975407600402832,3.7861435413360596,0.25,22.087304112006677,1.1951901759966859,2.3714076799951727,1.5898784329983755,0.0027058970008511096,12.789954850995855,40.03923654699611,3.8430996937677264e-05,0.013691802659326858,0.11014523765271708,2.330279283193198e-05,1.0639869026449578,116119.0,40.03923654699611,725.0325556514118,,,,,,,,,,,,,,
105.0,,26139.0,30783.0,4644.0,28173.0,28211.0,28183.5,0.030054228380322456,0.00158033718704246,0.01,-0.0001583771407604219,0.0,0.0,0.0,0.03121282532811165,0.11661975302542639,89.94270181655884,92.35546875,335.514404296875,2e-05,105.0,0.0,-0.778124988079071,0.75,-1.0,-0.778124988079071,0.75,-1.0,-0.00997227057814598,0.49999943375587463,-1.4999982118606567,-0.00997227057814598,0.49999943375587463,-1.4999982118606567,252.5749969482422,1172.0,124.0,0.0,252.5749969482422,1172.0,124.0,0.0,0.0,1156.5999755859375,1282.0,1097.0,0.0,7.193399505922571e-05,5.904964447021484,11.4910306930542,3.0369746685028076,0.25,22.787534289003816,1.1676857139973436,2.895761630999914,1.5385857119981665,0.001861347998783458,12.653293684998062,41.04728488899855,2.841500099748373e-05,0.01364792974611179,0.11224026189967588,1.651097272148117e-05,1.1277607784323378,112734.0,41.04728488899855,686.6105779277428,,,,,,,,,,,,,,
